May 30 05:37:01 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 30 05:37:01 ubuntu dstat.sh[64860]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 30 05:37:01 ubuntu dstat.sh[64860]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 30 05:37:20 ubuntu dstat.sh[64860]: 30-05 05:37:20| 44   7  49   0   0|1246M  964M  169M 5356M|5715B 1457B|   0   340k|   0  22.0 |2684  1353 |1.29 0.96 0.55|3.0   0   0|   0     0 |           | 11    5    0   19    0
May 30 05:37:21 ubuntu dstat.sh[64860]: 30-05 05:37:21| 34  12  53   1   0|1259M  949M  169M 5358M|5367B 1623B|   0  4621k|   0   405 |5319  6116 |1.29 0.96 0.55|1.0   0 112|   0     0 |           | 11    4    0   20    0
May 30 05:37:22 ubuntu dstat.sh[64860]: 30-05 05:37:22|  3   2  94   0   0|1258M  949M  169M 5358M|4629B 1455B|   0    44k|   0  3.99 |1233  1382 |1.29 0.96 0.55|1.0   0  30|   0     0 |           | 11    4    0   20    0
May 30 05:37:23 ubuntu dstat.sh[64860]: 30-05 05:37:23| 26   7  66   0   0|1315M  893M  169M 5358M|4459B 1458B|   0  2513k|   0   110 |2933    12k|1.35 0.98 0.56|1.0   0  36|   0     0 |           | 11    4    0   21    0
May 30 05:37:24 ubuntu dstat.sh[64860]: 30-05 05:37:24| 24   2  74   0   0|1334M  873M  169M 5358M|4159B 1620B|   0     0 |   0     0 |1663  1075 |1.35 0.98 0.56|2.0   0   0|   0     0 |           | 11    4    0   14    0
May 30 05:37:25 ubuntu dstat.sh[64860]: 30-05 05:37:25| 22   4  70   2   0|1359M  849M  169M 5358M|4165B 1461B|   0    15M|   0   477 |4120  5712 |1.35 0.98 0.56|1.0   0 1.0|   0     0 |           | 11    4    0   16    0
May 30 05:37:26 ubuntu dstat.sh[64860]: 30-05 05:37:26| 20   7  73   0   0|1329M  878M  169M 5358M|4638B 1617B| 144k  367k|6.99  2.99 |2306  1541 |1.35 0.98 0.56|1.0   0  42|   0     0 |           | 11    4    0   16    0
May 30 05:37:27 ubuntu dstat.sh[64860]: 30-05 05:37:27| 20   2  78   0   0|1344M  863M  169M 5358M|6699B 3843B|   0  1092k|   0  55.0 |1867  1500 |1.35 0.98 0.56|1.0   0 1.0|   0     0 |           | 11   11    0   16    0
May 30 05:37:28 ubuntu dstat.sh[64860]: 30-05 05:37:28| 20   3  75   1   0|1349M  857M  169M 5359M|  10k 7669B| 268k 1589k|66.1  67.1 |2917  3005 |1.32 0.98 0.56|1.0   0 2.0|   0     0 |           | 11   28    0   17    0
May 30 05:37:29 ubuntu dstat.sh[64860]: 30-05 05:37:29| 20   6  73   0   0|1360M  846M  169M 5359M|3991B 1590B|   0     0 |   0     0 |2190  1566 |1.32 0.98 0.56|1.0   0  43|   0     0 |           | 11   28    0   17    0
May 30 05:37:30 ubuntu dstat.sh[64860]: 30-05 05:37:30| 17   3  78   0   0|1373M  833M  169M 5359M|  10k 7385B|   0    40M|   0   633 |2642  2205 |1.32 0.98 0.56|1.0   0   0|   0     0 |           | 11   29    0   17    0
May 30 05:37:31 ubuntu dstat.sh[64860]: 30-05 05:37:31| 26  13  60   0   0|1398M  808M  169M 5359M|5297B 2616B|   0    16k|   0  4.00 |3733  2488 |1.32 0.98 0.56|2.0   0 157|   0     0 |           | 11   28    0   18    0
May 30 05:37:32 ubuntu dstat.sh[64860]: 30-05 05:37:32| 35   6  57   0   0|1461M  745M  169M 5359M|  12k 9431B|   0     0 |   0     0 |3305  2358 |1.32 0.98 0.56|3.0   0 6.0|   0     0 |           | 11   30    0   17    0
May 30 05:37:33 ubuntu dstat.sh[64860]: 30-05 05:37:33| 36   6  56   0   0|1361M  845M  169M 5359M|  15k   12k|   0   938k|   0  28.1 |6206  7750 |1.29 0.98 0.56|4.0   0  62|   0     0 |           | 11   28    0   18    0
May 30 05:37:34 ubuntu dstat.sh[64860]: 30-05 05:37:34| 67  27   4   0   0|1512M  694M  169M 5359M|5106B 1686B|   0   196k|   0  20.0 |5803  4725 |1.29 0.98 0.56|6.0   0 516|   0     0 |           | 11   28    0   18    0
May 30 05:37:35 ubuntu dstat.sh[64860]: 30-05 05:37:35| 80  10   6   0   0|1695M  511M  169M 5359M|  20k   17k|   0   359k|   0  6.98 |5163  3850 |1.29 0.98 0.56|6.0   0   0|   0     0 |           | 11   32    0   18    0
May 30 05:37:36 ubuntu dstat.sh[64860]: 30-05 05:37:36| 73   9  16   0   0|1733M  472M  169M 5359M|  32k   28k|   0   417k|   0  42.1 |8407    12k|1.29 0.98 0.56|5.0   0  33|   0     0 |           | 11   30    0   21    0
May 30 05:37:37 ubuntu dstat.sh[64860]: 30-05 05:37:37| 46  13  41   1   0|1529M  676M  169M 5359M|7283B 3794B|   0   515k|   0  40.0 |4762  4922 |1.29 0.98 0.56|1.0   0 277|   0     0 |           | 11   28    0   23    0
May 30 05:37:38 ubuntu dstat.sh[64860]: 30-05 05:37:38| 19   2  77   0   0|1514M  692M  169M 5359M|7708B 4981B|   0   140k|   0  5.99 |1961  1648 |1.27 0.98 0.57|1.0   0   0|   0     0 |           | 11   29    0   23    0
May 30 05:37:39 ubuntu dstat.sh[64860]: 30-05 05:37:39| 16   7  76   0   0|1447M  759M  169M 5359M|7038B 4100B|   0   232k|   0  21.0 |3540  3379 |1.27 0.98 0.57|1.0   0  68|   0     0 |           | 11   28    0   24    0
May 30 05:37:40 ubuntu dstat.sh[64860]: 30-05 05:37:40| 21   4  73   0   0|1472M  733M  169M 5359M|4331B 2289B|   0    58M|   0   438 |2854  2620 |1.27 0.98 0.57|  0   0   0|   0     0 |           | 11   29    0   24    0
May 30 05:37:41 ubuntu dstat.sh[64860]: 30-05 05:37:41| 17   3  80   0   0|1461M  745M  169M 5359M|9647B 6181B|   0  1269k|   0  88.1 |3055  3683 |1.27 0.98 0.57|1.0   0 1.0|   0     0 |           | 11   28    0   25    0
May 30 05:37:42 ubuntu dstat.sh[64860]: 30-05 05:37:42|  9  22  68   0   0|1413M  792M  169M 5359M|4862B 1621B|   0   160k|   0  13.0 |5129  3440 |1.27 0.98 0.57|2.0   0 304|   0     0 |           | 11   28    0   25    0
May 30 05:37:43 ubuntu dstat.sh[64860]: 30-05 05:37:43| 19  31  50   0   0|1391M  815M  169M 5359M|3395B  811B|   0   112k|   0  15.0 |5903  4497 |1.25 0.98 0.57|5.0   0 603|   0     0 |           | 11   28    0   25    0
May 30 05:37:44 ubuntu dstat.sh[64860]: 30-05 05:37:44| 83  17   0   0   0|1587M  618M  169M 5359M|5467B 3154B|   0  2208k|   0  88.0 |4996  2667 |1.25 0.98 0.57|4.0   0 132|   0     0 |           | 11   29    0   25    0
May 30 05:37:45 ubuntu dstat.sh[64860]: 30-05 05:37:45| 76   9  14   0   0|1662M  543M  169M 5359M|  38k   34k|   0    28M|   0   109 |7778    11k|1.25 0.98 0.57|3.0   0   0|   0     0 |           | 11   32    0   25    0
May 30 05:37:46 ubuntu dstat.sh[64860]: 30-05 05:37:46| 78  15   7   0   0|1499M  706M  169M 5360M|  19k   15k|   0   705k|   0  76.1 |8411    11k|1.25 0.98 0.57|7.0   0 231|   0     0 |           | 11   28    0   26    0
May 30 05:37:47 ubuntu dstat.sh[64860]: 30-05 05:37:47| 84  16   0   0   0|1648M  557M  169M 5360M|  10k 7467B|   0   184k|   0  9.98 |5081  3217 |1.25 0.98 0.57|5.0   0  80|   0     0 |           | 11   30    0   26    0
May 30 05:37:48 ubuntu dstat.sh[64860]: 30-05 05:37:48| 84  10   6   0   0|1742M  462M  169M 5360M|  38k   34k|   0   144k|   0  10.0 |6718    10k|1.55 1.05 0.59|4.0   0   0|   0     0 |           | 11   33    0   27    0
May 30 05:37:49 ubuntu dstat.sh[64860]: 30-05 05:37:49| 67  11  19   0   0|1611M  593M  169M 5360M|  29k   25k|   0   444k|   0  38.0 |8061    12k|1.55 1.05 0.59|4.0   0 200|   0     0 |           | 11   28    0   31    0
May 30 05:37:50 ubuntu dstat.sh[64860]: 30-05 05:37:50| 41  10  48   0   0|1522M  682M  169M 5360M|4374B 1618B|   0   272k|   0  7.99 |3406  2038 |1.55 1.05 0.59|4.0   0  98|   0     0 |           | 11   28    0   31    0
May 30 05:37:51 ubuntu dstat.sh[64860]: 30-05 05:37:51| 32   4  63   0   0|1520M  684M  169M 5360M|  19k   16k|   0   593k|   0  28.1 |5097  5922 |1.55 1.05 0.59|3.0   0 1.0|   0     0 |           | 11   30    0   31    0
May 30 05:37:52 ubuntu dstat.sh[64860]: 30-05 05:37:52| 44  19  35   0   0|1476M  728M  169M 5360M|8688B 5179B|   0   295k|   0  26.9 |5737  4835 |1.55 1.05 0.59|3.0   0 377|   0     0 |           | 11   28    0   29    0
May 30 05:37:53 ubuntu dstat.sh[64860]: 30-05 05:37:53| 55   6  38   0   0|1546M  659M  169M 5360M|  16k   14k|   0   108k|   0  7.01 |4224  2846 |1.66 1.08 0.61|2.0   0   0|   0     0 |           | 11   31    0   29    0
May 30 05:37:54 ubuntu dstat.sh[64860]: 30-05 05:37:54| 52  15  33   1   0|1418M  787M  169M 5360M|  21k   17k|   0  3310k|   0   204 |8676    12k|1.66 1.08 0.61|5.0   0 246|   0     0 |           | 11   28    0   30    0
May 30 05:37:55 ubuntu dstat.sh[64860]: 30-05 05:37:55| 83  14   4   0   0|1580M  624M  169M 5360M|5953B 3718B|   0   380k|   0  10.0 |4708  1905 |1.66 1.08 0.61|3.0   0  12|   0     0 |           | 11   29    1   30    0
May 30 05:37:56 ubuntu dstat.sh[64860]: 30-05 05:37:56| 57   6  35   0   0|1606M  598M  169M 5361M|  38k   34k|   0  1072k|   0  74.0 |8411    12k|1.66 1.08 0.61|4.0   0   0|   0     0 |           | 11   30    0   30    1
May 30 05:37:57 ubuntu dstat.sh[64860]: 30-05 05:37:57| 65  19  16   0   0|1524M  680M  169M 5361M|9354B 5987B|   0  1088k|   0  29.0 |5550  5174 |1.66 1.08 0.61|3.0   0 324|   0     0 |           | 11   28    0   32    0
May 30 05:37:58 ubuntu dstat.sh[64860]: 30-05 05:37:58| 56   7  37   0   0|1571M  633M  169M 5361M|  16k   13k|   0   144k|   0  9.00 |4140  2853 |1.77 1.11 0.62|3.0   0   0|   0     0 |           | 11   31    0   32    0
May 30 05:37:59 ubuntu dstat.sh[64860]: 30-05 05:37:59| 52  11  35   0   0|1433M  771M  169M 5361M|  22k   18k|   0   380k|   0  34.0 |8340    11k|1.77 1.11 0.62|4.0   0 275|   0     0 |           | 11   28    0   34    0
May 30 05:38:00 ubuntu dstat.sh[64860]: 30-05 05:38:00| 64  12  23   0   0|1549M  655M  169M 5361M|4874B 1024B|   0  2606k|   0  82.8 |3745  1602 |1.77 1.11 0.62|3.0   0  24|   0     0 |           | 11   28    0   31    0
May 30 05:38:01 ubuntu dstat.sh[64860]: 30-05 05:38:01| 45   5  49   0   0|1574M  629M  169M 5361M|  29k   25k|   0   669k|   0  41.1 |7110  8886 |1.77 1.11 0.62|3.0   0 1.0|   0     0 |           | 11   31    0   31    0
May 30 05:38:02 ubuntu dstat.sh[64860]: 30-05 05:38:02| 61  16  23   0   0|1480M  723M  169M 5361M|9088B 4736B|   0   236k|   0  15.0 |5207  4353 |1.77 1.11 0.62|3.0   0 287|   0     0 |           | 11   28    0   34    0
May 30 05:38:03 ubuntu dstat.sh[64860]: 30-05 05:38:03| 54   8  38   0   0|1530M  673M  169M 5361M|  16k   13k|   0   108k|   0  7.00 |4189  2851 |1.87 1.14 0.63|3.0   0   0|   0     0 |           | 11   31    0   34    0
May 30 05:38:04 ubuntu dstat.sh[64860]: 30-05 05:38:04| 54   9  36   0   0|1398M  805M  169M 5361M|  19k   15k|   0   408k|   0  34.0 |7383  9052 |1.87 1.14 0.63|4.0   0 112|   0     0 |           | 11   28    0   36    0
May 30 05:38:05 ubuntu dstat.sh[64860]: 30-05 05:38:05| 64   9  26   0   0|1555M  649M  169M 5361M|6137B 2993B|   0   140k|   0  8.00 |3645  1400 |1.87 1.14 0.63|1.0   0   0|   0     0 |           | 11   30    0   36    0
May 30 05:38:06 ubuntu dstat.sh[64860]: 30-05 05:38:06| 47   6  48   1   0|1557M  646M  169M 5362M|  30k   25k|   0  4598k|   0   275 |6993  9713 |1.87 1.14 0.63|3.0   0   0|   0     0 |           | 11   28    0   38    0
May 30 05:38:07 ubuntu dstat.sh[64860]: 30-05 05:38:07| 65  22  13   0   0|1489M  714M  169M 5362M|5220B 1620B|   0   200k|   0  24.0 |5751  4701 |1.87 1.14 0.63|6.0   0 538|   0     0 |           | 11   28    0   38    0
May 30 05:38:08 ubuntu dstat.sh[64860]: 30-05 05:38:08| 82  17   0   0   0|1666M  537M  169M 5362M|5246B 3076B|   0   212k|   0  15.0 |5550  4631 |2.28 1.24 0.67|6.0   0 398|   0     0 |           | 11   29    0   38    0
May 30 05:38:09 ubuntu dstat.sh[64860]: 30-05 05:38:09| 80  18   3   0   0|1755M  448M  169M 5362M|  38k   35k|   0   421k|   0  27.0 |8123  9060 |2.28 1.24 0.67|5.0   0 381|   0     0 |           | 11   33    0   36    0
May 30 05:38:10 ubuntu dstat.sh[64860]: 30-05 05:38:10| 79  18   2   0   0|1618M  584M  170M 5362M|  33k   29k|   0   712k|   0  59.0 |8364    10k|2.28 1.24 0.67|7.0   0 416|   0     0 |           | 11   28    0   37    0
May 30 05:38:11 ubuntu dstat.sh[64860]: 30-05 05:38:11| 84  17   0   0   0|1602M  600M  170M 5362M|6134B 3852B|   0   128k|   0  8.00 |5103  2858 |2.28 1.24 0.67|4.0   0 122|   0     0 |           | 11   29    0   37    0
May 30 05:38:12 ubuntu dstat.sh[64860]: 30-05 05:38:12| 78   9  11   0   0|1677M  525M  170M 5362M|  34k   30k|   0   140k|   0  8.00 |6412  7689 |2.28 1.24 0.67|5.0   0 1.0|   0     0 |           | 11   32    0   38    0
May 30 05:38:13 ubuntu dstat.sh[64860]: 30-05 05:38:13| 66  16  18   0   0|1474M  729M  170M 5362M|  30k   26k|   0    20k|   0  5.00 |9603    13k|2.18 1.24 0.67|3.0   0 391|   0     0 |           | 11   28    0   42    0
May 30 05:38:14 ubuntu dstat.sh[64860]: 30-05 05:38:14| 10  28  60   0   0|1439M  763M  170M 5362M|4124B 1565B|   0    28k|   0  7.00 |6032  4566 |2.18 1.24 0.67|3.0   0 550|   0     0 |           | 11   28    0   42    0
May 30 05:38:15 ubuntu dstat.sh[64860]: 30-05 05:38:15| 62  33   6   0   0|1499M  703M  170M 5362M|4444B 1509B|   0   120k|   0  11.0 |5658  4693 |2.18 1.24 0.67|4.0   0 660|   0     0 |           | 11   28    0   42    0
May 30 05:38:16 ubuntu dstat.sh[64860]: 30-05 05:38:16| 66   8  26   0   0|1591M  611M  170M 5363M|  24k   21k|   0   592k|   0  45.0 |5444  5862 |2.18 1.24 0.67|3.0   0   0|   0     0 |           | 11   32    0   42    0
May 30 05:38:17 ubuntu dstat.sh[64860]: 30-05 05:38:17| 68  15  16   0   0|1517M  685M  170M 5363M|  19k   14k|   0   572k|   0  56.0 |7252  8718 |2.18 1.24 0.67|4.0   0 201|   0     0 |           | 11   28    0   46    0
May 30 05:38:18 ubuntu dstat.sh[64860]: 30-05 05:38:18| 75  12  12   0   0|1603M  599M  170M 5363M|  15k   12k|   0   192k|   0  8.02 |4687  2882 |2.32 1.28 0.69|3.0   0  67|   0     0 |           | 11   31    0   46    0
May 30 05:38:19 ubuntu dstat.sh[64860]: 30-05 05:38:19| 60   6  32   0   0|1610M  592M  170M 5363M|  39k   32k|   0   156k|   0  9.00 |9339    15k|2.32 1.28 0.69|2.0   0   0|   0     0 |           | 11   32    0   46    0
May 30 05:38:20 ubuntu dstat.sh[64860]: 30-05 05:38:20| 59   9  30   0   0|1580M  621M  170M 5363M|  35k   30k|   0   444k|   0  50.0 |  11k   18k|2.32 1.28 0.69|5.0   0  49|   0     0 |           | 11   29    0   46    0
May 30 05:38:21 ubuntu dstat.sh[64860]: 30-05 05:38:21| 78  14   8   0   0|1518M  684M  170M 5363M|  12k 8293B|   0  2862k|   0   112 |5164  4229 |2.32 1.28 0.69|5.0   0  72|   0     0 |           | 11   29    0   46    0
May 30 05:38:22 ubuntu dstat.sh[64860]: 30-05 05:38:22| 65   9  25   0   0|1596M  605M  170M 5363M|  30k   27k|   0   148k|   0  8.99 |5786  8686 |2.32 1.28 0.69|6.0   0   0|   0     0 |           | 11   32    0   46    0
May 30 05:38:23 ubuntu dstat.sh[64860]: 30-05 05:38:23| 60  12  26   0   0|1606M  595M  170M 5364M|  40k   35k|   0   144k|   0  9.01 |  11k   24k|2.38 1.31 0.70|4.0   0 107|   0     0 |           | 11   31    0   48    0
May 30 05:38:24 ubuntu dstat.sh[64860]: 30-05 05:38:24| 75  15   9   0   0|1528M  673M  170M 5364M|  18k   14k|   0   156k|   0  10.0 |6395  7545 |2.38 1.31 0.70|5.0   0 189|   0     0 |           | 11   28    0   51    0
May 30 05:38:25 ubuntu dstat.sh[64860]: 30-05 05:38:25| 72  10  18   0   0|1598M  603M  170M 5364M|  21k   19k|   0   124k|   0  9.00 |5319  4981 |2.38 1.31 0.70|4.0   0 2.0|   0     0 |           | 11   32    0   49    0
May 30 05:38:26 ubuntu dstat.sh[64860]: 30-05 05:38:26| 62   8  28   0   0|1581M  620M  170M 5364M|  38k   32k|   0   324k|   0  26.0 |  11k   16k|2.38 1.31 0.70|6.0   0  34|   0     0 |           | 11   29    0   51    0
May 30 05:38:27 ubuntu dstat.sh[64860]: 30-05 05:38:27| 79  16   5   0   0|1557M  644M  170M 5364M|8783B 6281B|   0   232k|   0  22.0 |5707  4397 |2.38 1.31 0.70|4.0   0  94|   0     0 |           | 11   29    0   51    0
May 30 05:38:28 ubuntu dstat.sh[64860]: 30-05 05:38:28| 66   8  25   0   0|1606M  594M  170M 5364M|  24k   20k|   0   396k|   0  44.0 |5510  5689 |2.51 1.36 0.72|5.0   0 7.0|   0     0 |           | 11   35    0   52    0
May 30 05:38:29 ubuntu dstat.sh[64860]: 30-05 05:38:29| 70  13  16   0   0|1664M  536M  170M 5364M|  27k   24k|   0  1545k|   0  25.0 |7403    12k|2.51 1.36 0.72|3.0   0 115|   0     0 |           | 11   34    0   50    0
May 30 05:38:30 ubuntu dstat.sh[64860]: 30-05 05:38:30| 68  15  17   0   0|1552M  648M  170M 5364M|  24k   18k|   0     0 |   0     0 |5845  6858 |2.51 1.36 0.72|4.0   0 141|   0     0 |           | 11   34    0   52    0
May 30 05:38:31 ubuntu dstat.sh[64860]: 30-05 05:38:31| 73  13  14   0   0|1567M  633M  170M 5364M|  22k   17k|   0   354k|   0  38.8 |5991  6734 |2.51 1.36 0.72|3.0   0  89|   0     0 |           | 11   34    0   54    0
May 30 05:38:32 ubuntu dstat.sh[64860]: 30-05 05:38:32| 75  12  13   0   0|1610M  590M  170M 5365M|  19k   15k|   0     0 |   0     0 |5622  6045 |2.51 1.36 0.72|4.0   0  40|   0     0 |           | 11   33    0   56    0
May 30 05:38:33 ubuntu dstat.sh[64860]: 30-05 05:38:33| 67  10  22   0   0|1585M  614M  170M 5365M|  25k   21k|   0   319k|   0  27.9 |6720  8087 |2.55 1.38 0.73|4.0   0  34|   0     0 |           | 11   34    0   56    0
May 30 05:38:34 ubuntu dstat.sh[64860]: 30-05 05:38:34| 61  14  24   0   0|1475M  725M  170M 5365M|  14k   12k|   0   493k|   0  49.1 |5883  5870 |2.55 1.38 0.73|4.0   0 198|   0     0 |           | 11   32    0   59    0
May 30 05:38:35 ubuntu dstat.sh[64860]: 30-05 05:38:35| 59   9  30   0   0|1542M  657M  170M 5365M|  11k 8691B|   0   148k|   0  8.99 |3910  2239 |2.55 1.38 0.73|1.0   0  60|   0     0 |           | 11   34    0   59    0
May 30 05:38:36 ubuntu dstat.sh[64860]: 30-05 05:38:36| 49   9  41   0   0|1524M  675M  170M 5365M|  25k   20k|   0   264k|   0  18.0 |5182  7724 |2.55 1.38 0.73|3.0   0  96|   0     0 |           | 11   33    0   61    0
May 30 05:38:37 ubuntu dstat.sh[64860]: 30-05 05:38:37| 60  12  28   0   0|1475M  724M  170M 5365M|  12k 8457B|   0   180k|   0  12.0 |4590  3829 |2.55 1.38 0.73|2.0   0  86|   0     0 |           | 11   33    0   55    0
May 30 05:38:38 ubuntu dstat.sh[64860]: 30-05 05:38:38| 52   6  42   0   0|1551M  648M  170M 5365M|  19k   16k|   0   207k|   0  13.9 |4283  4641 |2.58 1.41 0.74|6.0   0   0|   0     0 |           | 11   34    0   56    0
May 30 05:38:39 ubuntu dstat.sh[64860]: 30-05 05:38:39| 36  11  52   0   0|1462M  737M  170M 5365M|  21k   17k|   0   406k|   0  35.2 |7202  9294 |2.58 1.41 0.74|2.0   0 154|   0     0 |           | 11   32    0   58    0
May 30 05:38:40 ubuntu dstat.sh[64860]: 30-05 05:38:40| 41  10  48   0   0|1482M  717M  170M 5365M|4729B 1616B|   0   144k|   0  9.98 |3453  2058 |2.58 1.41 0.74|2.0   0  68|   0     0 |           | 11   32    0   58    0
May 30 05:38:41 ubuntu dstat.sh[64860]: 30-05 05:38:41| 35   4  60   0   0|1506M  693M  170M 5365M|  19k   15k|   0   448k|   0  49.0 |3897  3997 |2.58 1.41 0.74|3.0   0 1.0|   0     0 |           | 11   33    0   57    0
May 30 05:38:42 ubuntu dstat.sh[64860]: 30-05 05:38:42| 38  12  49   0   0|1457M  741M  170M 5365M|8240B 4641B|   0  3661k|   0   168 |4853  4653 |2.58 1.41 0.74|3.0   0 138|   0     0 |           | 11   32    0   58    0
May 30 05:38:43 ubuntu dstat.sh[64860]: 30-05 05:38:43| 36   4  59   0   0|1501M  698M  170M 5365M|  11k 9115B|   0   276k|   0  25.0 |3183  2870 |2.46 1.40 0.74|1.0   0   0|   0     0 |           | 11   33    0   59    0
May 30 05:38:44 ubuntu dstat.sh[64860]: 30-05 05:38:44| 36   7  56   0   0|1492M  706M  170M 5365M|  13k   10k|   0   248k|   0  24.0 |4970  5330 |2.46 1.40 0.74|3.0   0  60|   0     0 |           | 11   33    0   59    0
