Apr 07 20:50:20 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 07 20:50:20 ubuntu dstat.sh[64777]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 07 20:50:20 ubuntu dstat.sh[64777]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 07 20:51:00 ubuntu dstat.sh[64777]: 07-04 20:51:00| 14   9  76   0   0|1395M  847M  170M 5324M|8218B 4667B|   0   751k|   0  27.0 |3950  3689 |1.24 0.92 0.55|3.0   0 122|   0     0 |           | 11   28    1   24    0
Apr 07 20:51:01 ubuntu dstat.sh[64777]: 07-04 20:51:01|  7  23  67   0   0|1382M  859M  170M 5324M|4960B 1460B|   0   200k|   0  10.0 |5427  3564 |1.22 0.92 0.56|2.0   0 354|   0     0 |           | 11   28    1   24    0
Apr 07 20:51:02 ubuntu dstat.sh[64777]: 07-04 20:51:02| 51  31  18   0   0|1461M  780M  170M 5324M|4755B 1625B|   0   754k|   0  53.2 |5822  4623 |1.22 0.92 0.56|5.0   0 565|   0     0 |           | 11   28    1   24    0
Apr 07 20:51:03 ubuntu dstat.sh[64777]: 07-04 20:51:03| 83  11   5   0   0|1663M  579M  170M 5325M|  18k   16k|   0    92k|   0  5.99 |5285  3876 |1.22 0.92 0.56|3.0   0   0|   0     0 |           | 11   33    1   24    0
Apr 07 20:51:04 ubuntu dstat.sh[64777]: 07-04 20:51:04| 67  11  21   0   0|1589M  652M  170M 5325M|  40k   33k|   0  4945k|   0  87.7 |9797    15k|1.22 0.92 0.56|9.0   0  60|   0     0 |           | 11   29    1   25    0
Apr 07 20:51:05 ubuntu dstat.sh[64777]: 07-04 20:51:05| 79  21   0   0   0|1567M  674M  170M 5325M|8539B 3437B|   0   389k|   0  25.0 |5807  5005 |1.22 0.92 0.56|8.0   0 250|   0     0 |           | 11   28    1   25    0
Apr 07 20:51:06 ubuntu dstat.sh[64777]: 07-04 20:51:06| 88  11   1   0   0|1719M  522M  170M 5325M|  20k   16k|   0  2389k|   0  95.9 |6139  4829 |1.52 0.99 0.58|7.0   0   0|   0     0 |           | 11   32    1   25    0
Apr 07 20:51:07 ubuntu dstat.sh[64777]: 07-04 20:51:07| 70  12  17   0   0|1723M  518M  170M 5325M|  46k   41k|   0   308k|   0  25.0 |9514    15k|1.52 0.99 0.58|8.0   0 100|   0     0 |           | 11   31    2   27    0
Apr 07 20:51:08 ubuntu dstat.sh[64777]: 07-04 20:51:08| 56  14  29   0   0|1517M  724M  170M 5325M|  13k 9256B|   0   364k|   0  24.0 |5478  5724 |1.52 0.99 0.58|4.0   0 198|   0     0 |           | 11   28    1   30    0
Apr 07 20:51:09 ubuntu dstat.sh[64777]: 07-04 20:51:09| 35   6  58   0   0|1519M  721M  170M 5325M|  13k   10k|   0    80M|   0   589 |3421  3561 |1.52 0.99 0.58|  0   0   0|   0     0 |           | 11   30    1   30    0
Apr 07 20:51:10 ubuntu dstat.sh[64777]: 07-04 20:51:10| 32  19  48   0   0|1433M  807M  170M 5325M|  16k   11k|   0  3779k|   0   211 |6959  8590 |1.52 0.99 0.58|4.0   0 370|   0     0 |           | 11   28    1   32    0
Apr 07 20:51:11 ubuntu dstat.sh[64777]: 07-04 20:51:11| 64  10  26   0   0|1509M  731M  170M 5326M|6279B 3571B|   0   175k|   0  7.97 |3717  1609 |1.64 1.03 0.59|3.0   0 8.0|   0     0 |           | 11   29    1   32    0
Apr 07 20:51:12 ubuntu dstat.sh[64777]: 07-04 20:51:12| 41   5  52   0   0|1523M  717M  170M 5326M|  26k   23k|   0   566k|   0  33.1 |5824  7153 |1.64 1.03 0.59|2.0   0   0|   0     0 |           | 11   31    1   32    0
Apr 07 20:51:13 ubuntu dstat.sh[64777]: 07-04 20:51:13| 64  20  15   0   0|1477M  763M  170M 5326M|9555B 6286B|   0  1152k|   0  49.2 |6473  6503 |1.64 1.03 0.59|6.0   0 259|   0     0 |           | 11   28    1   33    0
Apr 07 20:51:14 ubuntu dstat.sh[64777]: 07-04 20:51:14| 71   9  21   0   0|1602M  638M  170M 5326M|  19k   16k|   0   672k|   0  26.0 |5254  3848 |1.64 1.03 0.59|4.0   0   0|   0     0 |           | 11   32    1   30    0
Apr 07 20:51:15 ubuntu dstat.sh[64777]: 07-04 20:51:15| 59  11  29   0   0|1580M  660M  170M 5326M|  29k   25k|   0   395k|   0  37.9 |9383    13k|1.64 1.03 0.59|6.0   0 149|   0     0 |           | 11   28    1   33    0
Apr 07 20:51:16 ubuntu dstat.sh[64777]: 07-04 20:51:16| 60  18  22   0   0|1552M  688M  170M 5326M|4908B 1459B|   0   200k|   0  12.0 |4021  2171 |1.75 1.06 0.61|4.0   0 175|   0     0 |           | 11   28    1   33    0
Apr 07 20:51:17 ubuntu dstat.sh[64777]: 07-04 20:51:17| 43   5  51   0   0|1576M  664M  170M 5326M|  25k   22k|   0   781k|   0  46.0 |4859  5769 |1.75 1.06 0.61|4.0   0   0|   0     0 |           | 11   31    1   33    0
Apr 07 20:51:18 ubuntu dstat.sh[64777]: 07-04 20:51:18| 52  20  27   0   0|1472M  768M  170M 5326M|  14k 9628B|   0   381k|   0  35.0 |6474  7333 |1.75 1.06 0.61|3.0   0 299|   0     0 |           | 11   28    1   30    0
Apr 07 20:51:19 ubuntu dstat.sh[64777]: 07-04 20:51:19| 52   7  40   0   0|1572M  668M  170M 5326M|  15k   13k|   0   204k|   0  3.00 |4058  2764 |1.75 1.06 0.61|4.0   0   0|   0     0 |           | 11   31    1   30    0
Apr 07 20:51:20 ubuntu dstat.sh[64777]: 07-04 20:51:20| 51  11  37   0   0|1521M  719M  170M 5327M|  23k   18k|   0   788k|   0  48.0 |7269  9173 |1.75 1.06 0.61|5.0 1.0 181|   0     0 |           | 11   28    1   33    0
Apr 07 20:51:21 ubuntu dstat.sh[64777]: 07-04 20:51:21| 63  15  22   0   0|1515M  724M  170M 5327M|5123B 1528B|   0    92k|   0  7.98 |4058  2205 |1.85 1.09 0.62|4.0   0 107|   0     0 |           | 11   28    1   33    0
Apr 07 20:51:22 ubuntu dstat.sh[64777]: 07-04 20:51:22| 41   5  53   0   0|1534M  705M  170M 5327M|  25k   22k|   0   116k|   0  6.01 |5102  5616 |1.85 1.09 0.62|3.0   0   0|   0     0 |           | 11   31    1   33    0
Apr 07 20:51:23 ubuntu dstat.sh[64777]: 07-04 20:51:23| 57  14  28   0   0|1445M  794M  170M 5327M|  11k 6665B|   0   399k|   0  37.9 |5888  5659 |1.85 1.09 0.62|4.0   0 112|   0     0 |           | 11   28    1   35    0
Apr 07 20:51:24 ubuntu dstat.sh[64777]: 07-04 20:51:24| 53   7  40   0   0|1536M  703M  170M 5327M|  16k   14k|   0   169k|   0  10.0 |4086  2845 |1.85 1.09 0.62|3.0   0 6.0|   0     0 |           | 11   31    1   35    0
Apr 07 20:51:25 ubuntu dstat.sh[64777]: 07-04 20:51:25| 50  19  30   0   0|1445M  794M  170M 5327M|  19k   15k|   0   500k|   0  51.0 |6977  9609 |1.85 1.09 0.62|9.0   0 375|   0     0 |           | 11   28    1   37    0
Apr 07 20:51:26 ubuntu dstat.sh[64777]: 07-04 20:51:26| 76  24   0   0   0|1590M  649M  170M 5327M|5111B 2306B|   0   224k|   0  16.0 |5499  4242 |2.34 1.21 0.66|7.0   0 353|   0     0 |           | 11   29    1   37    0
Apr 07 20:51:27 ubuntu dstat.sh[64777]: 07-04 20:51:27| 79  20   1   0   0|1740M  499M  170M 5327M|  21k   19k|   0   691k|   0  36.9 |6397  5789 |2.34 1.21 0.66|5.0   0 363|   0     0 |           | 11   32    1   37    0
Apr 07 20:51:28 ubuntu dstat.sh[64777]: 07-04 20:51:28| 73  22   3   0   0|1758M  480M  170M 5327M|  44k   40k|   0   484k|   0  40.0 |8851    11k|2.34 1.21 0.66|6.0   0 432|   0     0 |           | 11   30    1   38    0
Apr 07 20:51:29 ubuntu dstat.sh[64777]: 07-04 20:51:29| 78  22   0   0   0|1603M  636M  170M 5327M|  12k 7167B|   0   360k|   0  31.0 |6147  5541 |2.34 1.21 0.66|5.0   0 331|   0     0 |           | 11   28    1   38    0
Apr 07 20:51:30 ubuntu dstat.sh[64777]: 07-04 20:51:30| 82  11   7   0   0|1670M  568M  170M 5327M|  20k   18k|   0   116k|   0  7.99 |5590  3961 |2.34 1.21 0.66|2.0   0   0|   0     0 |           | 11   33    1   38    0
Apr 07 20:51:31 ubuntu dstat.sh[64777]: 07-04 20:51:31| 64  11  24   0   0|1650M  588M  170M 5328M|  41k   35k|   0  4093B|   0  1.00 |9704    15k|2.47 1.25 0.68|6.0   0 134|   0     0 |           | 11   31    1   38    0
Apr 07 20:51:32 ubuntu dstat.sh[64777]: 07-04 20:51:32| 28  24  46   0   0|1458M  780M  170M 5328M|  11k 6689B|   0    24k|   0  5.99 |6431  5758 |2.47 1.25 0.68|3.0   0 483|   0     0 |           | 11   28    1   41    0
Apr 07 20:51:33 ubuntu dstat.sh[64777]: 07-04 20:51:33| 32  39  29   0   0|1435M  803M  170M 5328M|5378B 1463B|   0    44k|   0  11.0 |7108    12k|2.47 1.25 0.68|5.0   0 772|   0     0 |           | 11   28    1   42    0
Apr 07 20:51:34 ubuntu dstat.sh[64777]: 07-04 20:51:34| 69  22   8   0   0|1562M  676M  170M 5328M|  11k 7522B|   0  2240k|   0  44.8 |5016  3376 |2.47 1.25 0.68|4.0   0 251|   0     0 |           | 11   30    1   42    0
Apr 07 20:51:35 ubuntu dstat.sh[64777]: 07-04 20:51:35| 60   9  31   0   0|1546M  691M  170M 5328M|  26k   23k|   0   483k|   0  49.3 |6380  8481 |2.47 1.25 0.68|3.0   0  32|   0     0 |           | 11   30    1   43    0
Apr 07 20:51:36 ubuntu dstat.sh[64777]: 07-04 20:51:36| 71  19  10   0   0|1533M  705M  170M 5328M|  10k 5674B|   0   455k|   0  43.9 |6285  5982 |2.60 1.30 0.70|4.0   0 235|   0     0 |           | 11   28    1   45    0
Apr 07 20:51:37 ubuntu dstat.sh[64777]: 07-04 20:51:37| 66   9  24   0   0|1596M  641M  170M 5328M|  21k   18k|   0  4356k|   0   124 |5379  4318 |2.60 1.30 0.70|5.0   0   0|   0     0 |           | 11   32    1   45    0
Apr 07 20:51:38 ubuntu dstat.sh[64777]: 07-04 20:51:38| 51   6  41   0   0|1596M  641M  170M 5328M|  43k   38k|   0   148k|   0  9.02 |  11k   18k|2.60 1.30 0.70|3.0   0   0|   0     0 |           | 11   32    1   45    0
Apr 07 20:51:39 ubuntu dstat.sh[64777]: 07-04 20:51:39| 63  12  25   0   0|1501M  736M  170M 5328M|  26k   21k|   0   809k|   0  65.0 |9548    14k|2.60 1.30 0.70|4.0   0  90|   0     0 |           | 11   28    1   45    0
Apr 07 20:51:40 ubuntu dstat.sh[64777]: 07-04 20:51:40| 77  11  12   0   0|1569M  668M  170M 5328M|  13k 9494B|   0   184k|   0  9.02 |4719  2636 |2.60 1.30 0.70|4.0   0  30|   0     0 |           | 11   31    1   45    0
Apr 07 20:51:41 ubuntu dstat.sh[64777]: 07-04 20:51:41| 56   8  35   0   0|1590M  647M  170M 5329M|  35k   30k|   0   184k|   0  9.97 |8293    12k|2.55 1.31 0.70|4.0   0 1.0|   0     0 |           | 11   32    1   45    0
Apr 07 20:51:42 ubuntu dstat.sh[64777]: 07-04 20:51:42| 54   8  37   0   0|1553M  683M  170M 5329M|  43k   37k|   0   180k|   0  11.0 |  13k   19k|2.55 1.31 0.70|4.0   0  65|   0     0 |           | 11   29    1   48    0
Apr 07 20:51:43 ubuntu dstat.sh[64777]: 07-04 20:51:43| 79  19   2   0   0|1523M  714M  170M 5329M|7718B 4462B|   0   152k|   0  10.0 |5255  3408 |2.55 1.31 0.70|5.0   0 197|   0     0 |           | 11   28    1   49    0
Apr 07 20:51:44 ubuntu dstat.sh[64777]: 07-04 20:51:44| 63   8  28   0   0|1595M  642M  170M 5329M|  25k   21k|   0   247k|   0  12.0 |5499  5523 |2.55 1.31 0.70|6.0   0   0|   0     0 |           | 11   32    1   49    0
Apr 07 20:51:45 ubuntu dstat.sh[64777]: 07-04 20:51:45| 62   9  28   0   0|1539M  698M  170M 5329M|  33k   28k|   0   136k|   0  8.00 |9644    14k|2.55 1.31 0.70|4.0   0  68|   0     0 |           | 11   30    1   51    0
Apr 07 20:51:46 ubuntu dstat.sh[64777]: 07-04 20:51:46| 77  13  10   0   0|1537M  699M  170M 5329M|  13k 9266B|   0   441k|   0  48.1 |5630  5194 |2.67 1.35 0.72|5.0   0  61|   0     0 |           | 11   31    1   51    0
Apr 07 20:51:47 ubuntu dstat.sh[64777]: 07-04 20:51:47| 65   9  25   0   0|1585M  651M  170M 5329M|  21k   18k|   0   448k|   0  43.0 |5219  5192 |2.67 1.35 0.72|4.0   0  61|   0     0 |           | 11   34    1   50    0
Apr 07 20:51:48 ubuntu dstat.sh[64777]: 07-04 20:51:48| 70  12  17   0   0|1644M  592M  170M 5329M|  22k   19k|   0   147k|   0  8.96 |6232  8516 |2.67 1.35 0.72|2.0   0  60|   0     0 |           | 11   35    1   50    0
Apr 07 20:51:49 ubuntu dstat.sh[64777]: 07-04 20:51:49| 57  10  31   0   0|1566M  670M  170M 5330M|  34k   28k|   0     0 |   0     0 |8507    12k|2.67 1.35 0.72|3.0   0 118|   0     0 |           | 11   34    1   52    0
Apr 07 20:51:50 ubuntu dstat.sh[64777]: 07-04 20:51:50| 77  15   8   0   0|1517M  719M  170M 5330M|  12k 7770B|   0   124k|   0  3.00 |5981  4752 |2.67 1.35 0.72|5.0   0 109|   0     0 |           | 11   32    1   54    0
Apr 07 20:51:51 ubuntu dstat.sh[64777]: 07-04 20:51:51| 65   8  26   0   0|1601M  635M  170M 5330M|  25k   22k|   0     0 |   0     0 |5901  5787 |2.77 1.40 0.74|3.0   0 1.0|   0     0 |           | 11   35    1   54    0
Apr 07 20:51:52 ubuntu dstat.sh[64777]: 07-04 20:51:52| 66  11  21   0   0|1574M  662M  170M 5330M|  22k   17k|   0   340k|   0  26.0 |6993  8520 |2.77 1.40 0.74|7.0   0  68|   0     0 |           | 11   33    1   56    0
Apr 07 20:51:53 ubuntu dstat.sh[64777]: 07-04 20:51:53| 60  13  27   0   0|1570M  666M  170M 5330M|  15k   12k|   0   344k|   0  26.0 |4630  4121 |2.77 1.40 0.74|3.0   0 138|   0     0 |           | 11   34    1   57    0
Apr 07 20:51:54 ubuntu dstat.sh[64777]: 07-04 20:51:54| 50  11  37   0   0|1590M  645M  170M 5330M|  13k 9599B|   0   358k|   0  34.8 |4689  4261 |2.77 1.40 0.74|3.0   0 119|   0     0 |           | 11   33    1   59    0
Apr 07 20:51:55 ubuntu dstat.sh[64777]: 07-04 20:51:55| 50  11  38   0   0|1549M  687M  170M 5330M|  16k   12k|   0   274k|   0  16.9 |4810  4656 |2.77 1.40 0.74|5.0   0  95|   0     0 |           | 11   34    1   53    0
Apr 07 20:51:56 ubuntu dstat.sh[64777]: 07-04 20:51:56| 53   7  39   0   0|1566M  669M  170M 5330M|  20k   17k|   0   174k|   0  12.1 |7201  8302 |2.71 1.41 0.75|3.0   0   0|   0     0 |           | 11   34    1   54    0
Apr 07 20:51:57 ubuntu dstat.sh[64777]: 07-04 20:51:57| 53  13  34   0   0|1525M  710M  170M 5330M|  12k 9213B|   0   224k|   0  16.0 |4908  5078 |2.71 1.41 0.75|4.0   0  86|   0     0 |           | 11   32    1   56    0
Apr 07 20:51:58 ubuntu dstat.sh[64777]: 07-04 20:51:58| 40   7  52   0   0|1473M  762M  170M 5330M|  15k   12k|   0   213k|   0  10.0 |3861  3369 |2.71 1.41 0.75|2.0   0  86|   0     0 |           | 11   34    1   56    0
Apr 07 20:51:59 ubuntu dstat.sh[64777]: 07-04 20:51:59| 29   6  64   0   0|1440M  795M  170M 5330M|  18k   14k|   0   320k|   0  35.0 |6029  7693 |2.71 1.41 0.75|4.0   0  72|   0     0 |           | 11   32    1   57    0
Apr 07 20:52:00 ubuntu dstat.sh[64777]: 07-04 20:52:00| 41  10  48   0   0|1484M  751M  170M 5330M|4902B 1614B|   0   179k|   0  9.96 |3133  1853 |2.71 1.41 0.75|3.0   0  63|   0     0 |           | 11   32    1   57    0
Apr 07 20:52:01 ubuntu dstat.sh[64777]: 07-04 20:52:01| 28   4  65   0   0|1491M  744M  170M 5331M|  18k   15k|   0   702k|   0  44.1 |4114  4761 |2.65 1.42 0.75|5.0   0 1.0|   0     0 |           | 11   34    1   57    0
