Mar 17 08:06:56 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 17 08:06:56 ubuntu dstat.sh[60093]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 17 08:06:56 ubuntu dstat.sh[60093]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 17 08:07:15 ubuntu dstat.sh[60093]: 17-03 08:07:15| 22   4  73   0   0|1354M 1091M  167M 5132M|5214B 1351B|   0   504k|   0  25.0 |1875  1553 |1.44 0.99 0.55|1.0   0   0|   0     0 |           | 11    4    0   20    0
Mar 17 08:07:16 ubuntu dstat.sh[60093]: 17-03 08:07:16| 24   2  73   0   0|1373M 1072M  167M 5133M|4608B 1294B|   0    20M|   0   323 |2120  1440 |1.40 0.99 0.56|1.0   0 1.0|   0     0 |           | 11    6    0   20    0
Mar 17 08:07:17 ubuntu dstat.sh[60093]: 17-03 08:07:17| 21   5  71   2   0|1328M 1116M  167M 5133M|5200B 1297B|   0  6677k|   0   386 |4331  5710 |1.40 0.99 0.56|1.0   0  43|   0     0 |           | 11    4    0   22    0
Mar 17 08:07:18 ubuntu dstat.sh[60093]: 17-03 08:07:18| 21   2  77   0   0|1353M 1092M  167M 5133M|6683B 3479B| 144k  728k|7.00  8.00 |1749  1247 |1.40 0.99 0.56|  0   0   0|   0     0 |           | 11    5    0   22    0
Mar 17 08:07:19 ubuntu dstat.sh[60093]: 17-03 08:07:19| 20   2  76   0   0|1362M 1082M  167M 5133M|8727B 5176B| 268k 1440k|66.0  35.0 |2744  2823 |1.40 0.99 0.56|  0   0 3.0|   0     0 |           | 11   29    0   22    0
Mar 17 08:07:20 ubuntu dstat.sh[60093]: 17-03 08:07:20| 19   5  75   0   0|1383M 1061M  167M 5133M|7768B 3930B|   0  8190B|   0  2.00 |2365  1861 |1.40 0.99 0.56|1.0   0  43|   0     0 |           | 11   28    0   21    0
Mar 17 08:07:21 ubuntu dstat.sh[60093]: 17-03 08:07:21| 17   4  79   0   0|1406M 1038M  167M 5133M|  11k 7377B|   0  9858k|   0   101 |2072  1706 |1.29 0.97 0.55|  0   0   0|   0     0 |           | 11   29    0   21    0
Mar 17 08:07:22 ubuntu dstat.sh[60093]: 17-03 08:07:22| 31  11  58   0   0|1462M  982M  167M 5133M|5705B 2555B|   0    12k|   0  3.01 |3676  2542 |1.29 0.97 0.55|2.0   0 156|   0     0 |           | 11   28    0   22    0
Mar 17 08:07:23 ubuntu dstat.sh[60093]: 17-03 08:07:23| 35   5  59   0   0|1508M  936M  167M 5133M|  12k   10k|   0     0 |   0     0 |3123  2237 |1.29 0.97 0.55|1.0   0   0|   0     0 |           | 11   30    0   22    0
Mar 17 08:07:24 ubuntu dstat.sh[60093]: 17-03 08:07:24| 34  15  50   0   0|1477M  967M  167M 5133M|  16k   11k|   0  1205k|   0  42.2 |7205  9576 |1.29 0.97 0.55|4.0   0 320|   0     0 |           | 11   28    0   19    0
Mar 17 08:07:25 ubuntu dstat.sh[60093]: 17-03 08:07:25| 82  19   0   0   0|1572M  872M  167M 5133M|5254B 1512B|   0  2428k|   0  30.0 |5293  3670 |1.29 0.97 0.55|6.0   0 259|   0     0 |           | 11   28    0   19    0
Mar 17 08:07:26 ubuntu dstat.sh[60093]: 17-03 08:07:26| 81  10   7   0   0|1714M  730M  167M 5134M|  31k   29k|   0    29M|   0   140 |6630  6387 |1.59 1.04 0.58|3.0   0 1.0|   0     0 |           | 11   34    0   19    0
Mar 17 08:07:27 ubuntu dstat.sh[60093]: 17-03 08:07:27| 65  14  21   0   0|1576M  868M  167M 5134M|  23k   18k|   0  1349k|   0  75.8 |8989    19k|1.59 1.04 0.58|1.0   0 288|   0     0 |           | 11   28    0   26    0
Mar 17 08:07:28 ubuntu dstat.sh[60093]: 17-03 08:07:28| 21   6  73   0   0|1531M  912M  167M 5134M|4239B 1515B|   0   188k|   0  10.0 |2344  1786 |1.59 1.04 0.58|1.0   0  57|   0     0 |           | 11   28    0   25    0
Mar 17 08:07:29 ubuntu dstat.sh[60093]: 17-03 08:07:29| 14   1  83   0   0|1530M  913M  167M 5134M|  12k 8495B|   0   212k|   0  17.0 |2675  3209 |1.59 1.04 0.58|1.0   0   0|   0     0 |           | 11   28    0   26    0
Mar 17 08:07:30 ubuntu dstat.sh[60093]: 17-03 08:07:30| 19   7  73   0   0|1482M  961M  167M 5134M|4955B 1562B|   0   447k|   0  12.0 |2727  2052 |1.59 1.04 0.58|1.0   0  68|   0     0 |           | 11   28    0   26    0
Mar 17 08:07:31 ubuntu dstat.sh[60093]: 17-03 08:07:31| 16   3  81   0   0|1475M  969M  167M 5134M|  10k 7449B|   0   548k|   0  15.0 |2264  2309 |1.46 1.02 0.57|  0   0   0|   0     0 |           | 11   29    0   26    0
Mar 17 08:07:32 ubuntu dstat.sh[60093]: 17-03 08:07:32| 11  16  71   1   0|1384M 1059M  167M 5134M|7252B 2647B|   0   393k|   0  30.1 |5344  4959 |1.46 1.02 0.57|1.0   0 392|   0     0 |           | 11   28    0   25    0
Mar 17 08:07:33 ubuntu dstat.sh[60093]: 17-03 08:07:33| 51  28  21   0   0|1446M  997M  167M 5134M|4927B 1405B|   0  1961k|   0   106 |6051  4920 |1.46 1.02 0.57|5.0   0 647|   0     0 |           | 11   28    0   25    0
Mar 17 08:07:34 ubuntu dstat.sh[60093]: 17-03 08:07:34| 79  10  11   0   0|1633M  811M  167M 5134M|  20k   16k|   0   843k|   0  50.9 |5260  3638 |1.46 1.02 0.57|5.0   0   0|   0     0 |           | 11   33    0   25    0
Mar 17 08:07:35 ubuntu dstat.sh[60093]: 17-03 08:07:35| 72   8  19   0   0|1642M  800M  167M 5134M|  40k   34k|   0   560k|   0  73.0 |  11k   17k|1.46 1.02 0.57|5.0   0  65|   0     0 |           | 11   28    0   26    0
Mar 17 08:07:36 ubuntu dstat.sh[60093]: 17-03 08:07:36| 79  21   0   0   0|1572M  871M  167M 5134M|5952B 1619B|   0    39M|   0   189 |5668  4364 |1.82 1.11 0.60|7.0   0 246|   0     0 |           | 11   28    0   26    0
Mar 17 08:07:37 ubuntu dstat.sh[60093]: 17-03 08:07:37| 86  10   3   0   0|1715M  728M  167M 5134M|  30k   26k|   0    21M|   0   290 |6907  7267 |1.82 1.11 0.60|4.0   0   0|   0     0 |           | 11   34    0   26    0
Mar 17 08:07:38 ubuntu dstat.sh[60093]: 17-03 08:07:38| 73  13  14   0   0|1575M  867M  167M 5135M|  43k   38k|   0   280k|   0  24.0 |9677    17k|1.82 1.11 0.60|4.0   0 204|   0     0 |           | 11   29    0   31    0
Mar 17 08:07:39 ubuntu dstat.sh[60093]: 17-03 08:07:39| 43   9  47   0   0|1522M  920M  167M 5135M|6804B 2875B|   0   375k|   0  21.0 |3824  3000 |1.82 1.11 0.60|1.0   0 100|   0     0 |           | 11   29    0   31    0
Mar 17 08:07:40 ubuntu dstat.sh[60093]: 17-03 08:07:40| 32   4  64   0   0|1530M  913M  167M 5135M|  18k   14k|   0   285k|   0  21.0 |3883  4596 |1.82 1.11 0.60|2.0   0   0|   0     0 |           | 11   29    0   32    0
Mar 17 08:07:41 ubuntu dstat.sh[60093]: 17-03 08:07:41| 56  20  24   0   0|1475M  967M  167M 5135M|9455B 5881B|   0   248k|   0  15.0 |5684  5175 |2.08 1.17 0.63|4.0   0 378|   0     0 |           | 11   28    0   33    0
Mar 17 08:07:42 ubuntu dstat.sh[60093]: 17-03 08:07:42| 47   7  45   0   0|1523M  919M  167M 5135M|  19k   18k|   0    28M|   0   129 |5447  5899 |2.08 1.17 0.63|2.0   0   0|   0     0 |           | 11   31    0   33    0
Mar 17 08:07:43 ubuntu dstat.sh[60093]: 17-03 08:07:43| 60  16  23   0   0|1455M  987M  167M 5135M|  16k   12k|   0   553k|   0  52.1 |7572  8918 |2.08 1.17 0.63|4.0   0 258|   0     0 |           | 11   28    0   34    0
Mar 17 08:07:44 ubuntu dstat.sh[60093]: 17-03 08:07:44| 70   8  23   0   0|1576M  866M  167M 5135M|  20k   17k|   0   172k|   0  12.0 |4952  3443 |2.08 1.17 0.63|4.0   0   0|   0     0 |           | 11   32    0   34    0
Mar 17 08:07:45 ubuntu dstat.sh[60093]: 17-03 08:07:45| 61  14  23   0   0|1461M  981M  167M 5135M|  29k   26k|   0  1112k|   0  77.0 |  10k   15k|2.08 1.17 0.63|5.0   0 306|   0     0 |           | 11   28    0   37    0
Mar 17 08:07:46 ubuntu dstat.sh[60093]: 17-03 08:07:46| 58  10  31   0   0|1542M  900M  167M 5135M|8506B 6402B|   0   180k|   0  8.99 |3602  1752 |2.15 1.20 0.64|  0   0  19|   0     0 |           | 11   31    0   37    0
Mar 17 08:07:47 ubuntu dstat.sh[60093]: 17-03 08:07:47| 45   7  48   0   0|1495M  947M  167M 5135M|  29k   24k|   0  5508k|   0   327 |7690    10k|2.15 1.20 0.64|3.0   0  40|   0     0 |           | 11   29    0   38    0
Mar 17 08:07:48 ubuntu dstat.sh[60093]: 17-03 08:07:48| 64  16  19   0   0|1491M  951M  167M 5135M|6126B 2801B|   0  2608k|   0   106 |4727  3359 |2.15 1.20 0.64|4.0   0 259|   0     0 |           | 11   28    0   39    0
Mar 17 08:07:49 ubuntu dstat.sh[60093]: 17-03 08:07:49| 43   5  51   0   0|1516M  925M  167M 5136M|  27k   24k|   0   228k|   0  22.0 |6368  7989 |2.15 1.20 0.64|5.0   0   0|   0     0 |           | 11   30    0   35    1
Mar 17 08:07:50 ubuntu dstat.sh[60093]: 17-03 08:07:50| 60  17  23   0   0|1473M  968M  167M 5136M|  10k 6698B|   0   213k|   0  13.0 |5126  4418 |2.15 1.20 0.64|3.0   0 288|   0     0 |           | 11   28    0   38    0
Mar 17 08:07:51 ubuntu dstat.sh[60093]: 17-03 08:07:51| 50   5  45   0   0|1516M  925M  167M 5136M|  20k   18k|   0   140k|   0  5.99 |4590  4451 |2.06 1.20 0.64|1.0   0   0|   0     0 |           | 11   31    0   38    0
Mar 17 08:07:52 ubuntu dstat.sh[60093]: 17-03 08:07:52| 56  11  33   0   0|1474M  967M  167M 5136M|  15k   10k|   0   605k|   0  37.1 |6479  6889 |2.06 1.20 0.64|3.0   0 112|   0     0 |           | 11   28    0   40    0
Mar 17 08:07:53 ubuntu dstat.sh[60093]: 17-03 08:07:53| 52   6  40   0   0|1524M  917M  167M 5136M|  16k   13k|   0   200k|   0  9.99 |4159  2929 |2.06 1.20 0.64|3.0   0   0|   0     0 |           | 11   31    0   36    0
Mar 17 08:07:54 ubuntu dstat.sh[60093]: 17-03 08:07:54| 50  16  33   1   0|1458M  983M  167M 5136M|  19k   15k|   0  2763k|   0   247 |8254    11k|2.06 1.20 0.64|5.0   0 395|   0     0 |           | 11   28    0   38    0
Mar 17 08:07:55 ubuntu dstat.sh[60093]: 17-03 08:07:55| 80  19   0   0   0|1596M  845M  167M 5136M|3063B  775B|   0   212k|   0  16.0 |5565  4499 |2.06 1.20 0.64|6.0   0 403|   0     0 |           | 11   29    0   38    0
Mar 17 08:07:56 ubuntu dstat.sh[60093]: 17-03 08:07:56| 81  17   2   0   0|1716M  724M  167M 5136M|  32k   31k|   0  4096B|   0  1.00 |7193  7756 |2.38 1.28 0.67|1.0   0 409|   0     0 |           | 11   33    1   38    0
Mar 17 08:07:57 ubuntu dstat.sh[60093]: 17-03 08:07:57| 68  23   8   0   0|1588M  853M  167M 5137M|  40k   33k|   0   872k|   0  62.0 |8508    11k|2.38 1.28 0.67|5.0 1.0 588|   0     0 |           | 11   29    0   39    0
Mar 17 08:07:58 ubuntu dstat.sh[60093]: 17-03 08:07:58| 86  13   1   0   0|1630M  810M  167M 5137M|  10k 7368B|   0   208k|   0  21.0 |5259  3180 |2.38 1.28 0.67|5.0   0  60|   0     0 |           | 11   30    0   39    0
Mar 17 08:07:59 ubuntu dstat.sh[60093]: 17-03 08:07:59| 69   9  21   0   0|1652M  788M  167M 5137M|  39k   35k|   0   192k|   0  12.0 |8009    12k|2.38 1.28 0.67|3.0   0  50|   0     0 |           | 11   32    0   40    0
Mar 17 08:08:00 ubuntu dstat.sh[60093]: 17-03 08:08:00| 39  22  40   0   0|1502M  938M  167M 5137M|  23k   18k|   0   176k|   0  12.0 |9828    12k|2.38 1.28 0.67|1.0   0 655|   0     0 |           | 11   28    0   44    0
Mar 17 08:08:01 ubuntu dstat.sh[60093]: 17-03 08:08:01| 54  31  15   0   0|1499M  941M  167M 5137M|4871B 1581B|   0   194k|   0  21.0 |6823  5981 |2.59 1.34 0.69|7.0   0 821|   0     0 |           | 11   28    0   44    0
Mar 17 08:08:02 ubuntu dstat.sh[60093]: 17-03 08:08:02| 65   7  28   0   0|1587M  853M  167M 5137M|  23k   21k|   0     0 |   0     0 |4496  4578 |2.59 1.34 0.69|2.0   0   0|   0     0 |           | 11   32    0   44    0
Mar 17 08:08:03 ubuntu dstat.sh[60093]: 17-03 08:08:03| 62  14  23   0   0|1518M  922M  167M 5137M|  21k   16k|   0   805k|   0  65.1 |7214  9773 |2.59 1.34 0.69|4.0   0 201|   0     0 |           | 11   28    0   48    0
Mar 17 08:08:04 ubuntu dstat.sh[60093]: 17-03 08:08:04| 76  13  11   0   0|1608M  832M  167M 5137M|  13k   10k|   0  2248k|   0   116 |4750  2805 |2.59 1.34 0.69|3.0   0  67|   0     0 |           | 11   31    0   48    0
Mar 17 08:08:05 ubuntu dstat.sh[60093]: 17-03 08:08:05| 54   6  39   0   0|1620M  820M  167M 5137M|  39k   34k|   0   144k|   0  9.01 |9718    15k|2.59 1.34 0.69|3.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 17 08:08:06 ubuntu dstat.sh[60093]: 17-03 08:08:06| 59   9  30   0   0|1567M  872M  167M 5138M|  37k   31k|   0   435k|   0  48.9 |  12k   18k|2.54 1.35 0.70|4.0   0  61|   0     0 |           | 11   29    0   46    0
Mar 17 08:08:07 ubuntu dstat.sh[60093]: 17-03 08:08:07| 79  13   9   0   0|1558M  881M  167M 5138M|  11k 7922B|   0  1459k|   0  26.0 |4977  3303 |2.54 1.35 0.70|3.0   0  60|   0     0 |           | 11   30    0   46    0
Mar 17 08:08:08 ubuntu dstat.sh[60093]: 17-03 08:08:08| 58   7  33   0   0|1597M  842M  167M 5138M|  35k   31k|   0   196k|   0  9.00 |8777    12k|2.54 1.35 0.70|4.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 17 08:08:09 ubuntu dstat.sh[60093]: 17-03 08:08:09| 53   9  35   0   0|1527M  912M  167M 5138M|  44k   38k|   0   140k|   0  9.99 |  12k   19k|2.54 1.35 0.70|4.0   0  72|   0     0 |           | 11   29    0   49    0
Mar 17 08:08:10 ubuntu dstat.sh[60093]: 17-03 08:08:10| 76  18   7   0   0|1541M  898M  167M 5138M|9019B 6682B|   0   120k|   0  8.00 |5490  3856 |2.54 1.35 0.70|3.0   0 188|   0     0 |           | 11   29    0   50    0
Mar 17 08:08:11 ubuntu dstat.sh[60093]: 17-03 08:08:11| 60   7  30   0   0|1586M  852M  167M 5138M|  33k   29k|   0   108k|   0  7.97 |6767  9037 |2.58 1.38 0.71|6.0   0   0|   0     0 |           | 11   32    0   50    0
Mar 17 08:08:12 ubuntu dstat.sh[60093]: 17-03 08:08:12| 68  12  20   0   0|1516M  923M  167M 5139M|  28k   23k|   0   338k|   0  31.1 |9292    13k|2.58 1.38 0.71|5.0   0  98|   0     0 |           | 11   28    0   52    0
Mar 17 08:08:13 ubuntu dstat.sh[60093]: 17-03 08:08:13| 75  10  14   0   0|1587M  852M  167M 5139M|  13k   10k|   0   239k|   0  22.0 |4758  3070 |2.58 1.38 0.71|2.0   0  30|   0     0 |           | 11   31    0   52    0
Mar 17 08:08:14 ubuntu dstat.sh[60093]: 17-03 08:08:14| 64  13  24   0   0|1582M  857M  167M 5139M|  28k   22k|   0   397k|   0  40.1 |6760  8870 |2.58 1.38 0.71|5.0   0 120|   0     0 |           | 11   30    0   54    0
Mar 17 08:08:15 ubuntu dstat.sh[60093]: 17-03 08:08:15| 64   9  27   0   0|1623M  815M  167M 5139M|  34k   28k|   0   184k|   0  12.0 |5852  9767 |2.58 1.38 0.71|6.0   0  38|   0     0 |           | 11   30    0   56    0
Mar 17 08:08:16 ubuntu dstat.sh[60093]: 17-03 08:08:16| 72  14  14   0   0|1578M  860M  167M 5139M|  20k   16k|   0   148k|   0  9.00 |6257  7905 |2.93 1.47 0.75|5.0   0 147|   0     0 |           | 11   28    0   58    0
Mar 17 08:08:17 ubuntu dstat.sh[60093]: 17-03 08:08:17| 71  11  17   0   0|1568M  870M  167M 5139M|  19k   16k|   0   148k|   0  9.00 |5116  5327 |2.93 1.47 0.75|3.0   0  43|   0     0 |           | 11   30    0   56    0
Mar 17 08:08:18 ubuntu dstat.sh[60093]: 17-03 08:08:18| 67  13  19   0   0|1569M  869M  167M 5139M|  22k   18k|   0   404k|   0  49.0 |5689  6613 |2.93 1.47 0.75|3.0   0  70|   0     0 |           | 11   30    0   57    0
Mar 17 08:08:19 ubuntu dstat.sh[60093]: 17-03 08:08:19| 57  11  31   0   0|1562M  875M  167M 5139M|  22k   19k|   0   660k|   0  67.0 |6194  7439 |2.93 1.47 0.75|2.0   0 139|   0     0 |           | 11   31    0   60    0
Mar 17 08:08:20 ubuntu dstat.sh[60093]: 17-03 08:08:20| 56  13  30   0   0|1500M  937M  167M 5139M|  11k 7905B|   0   296k|   0  24.0 |4594  3670 |2.93 1.47 0.75|2.0   0 120|   0     0 |           | 11   31    0   61    0
Mar 17 08:08:21 ubuntu dstat.sh[60093]: 17-03 08:08:21| 49   9  41   0   0|1517M  920M  167M 5139M|  21k   17k|   0   255k|   0  22.9 |5043  5931 |2.86 1.48 0.76|2.0   0  97|   0     0 |           | 11   34    0   61    0
Mar 17 08:08:22 ubuntu dstat.sh[60093]: 17-03 08:08:22| 55  11  35   0   0|1489M  949M  167M 5140M|  17k   14k|   0   193k|   0  9.05 |4882  5486 |2.86 1.48 0.76|2.0   0  87|   0     0 |           | 11   33    0   63    0
Mar 17 08:08:23 ubuntu dstat.sh[60093]: 17-03 08:08:23| 53   7  39   0   0|1493M  945M  167M 5140M|  18k   15k|   0   268k|   0  19.0 |4613  4548 |2.86 1.48 0.76|3.0   0 3.0|   0     0 |           | 11   34    0   64    0
Mar 17 08:08:24 ubuntu dstat.sh[60093]: 17-03 08:08:24| 32   7  60   0   0|1487M  950M  167M 5140M|  20k   17k|   0   347k|   0  28.9 |6213  8377 |2.86 1.48 0.76|3.0   0  85|   0     0 |           | 11   33    0   65    0
Mar 17 08:08:25 ubuntu dstat.sh[60093]: 17-03 08:08:25| 40  11  48   0   0|1426M 1012M  167M 5140M|5298B 1763B|   0   172k|   0  14.0 |3732  2443 |2.86 1.48 0.76|2.0   0 135|   0     0 |           | 11   32    0   66    0
Mar 17 08:08:26 ubuntu dstat.sh[60093]: 17-03 08:08:26| 32   4  64   0   0|1464M  973M  167M 5140M|  17k   13k|   0    40k|   0  3.00 |3417  3301 |2.71 1.47 0.76|2.0   0 1.0|   0     0 |           | 11   34    0   64    0
Mar 17 08:08:27 ubuntu dstat.sh[60093]: 17-03 08:08:27| 40  15  44   0   0|1423M 1014M  167M 5140M|  10k 6869B|   0   224k|   0  15.0 |6321    18k|2.71 1.47 0.76|2.0   0 174|   0     0 |           | 11   32    0   67    0
Mar 17 08:08:28 ubuntu dstat.sh[60093]: 17-03 08:08:28| 35   6  58   0   0|1454M  983M  167M 5140M|  14k   11k|   0   176k|   0  12.0 |2879  2020 |2.71 1.47 0.76|1.0   0   0|   0     0 |           | 11   34    0   67    0
Mar 17 08:08:29 ubuntu dstat.sh[60093]: 17-03 08:08:29| 34   8  56   0   0|1438M  999M  168M 5140M|  13k 8399B|   0  1148k|   0  86.0 |4393  5420 |2.71 1.47 0.76|2.0   0  65|   0     0 |           | 11   32    0   69    0
Mar 17 08:08:30 ubuntu dstat.sh[60093]: 17-03 08:08:30| 39   5  55   0   0|1466M  971M  168M 5140M|  12k 9152B|   0   116k|   0  8.00 |2802  1900 |2.71 1.47 0.76|1.0   0   0|   0     0 |           | 11   34    0   61    0
Mar 17 08:08:31 ubuntu dstat.sh[60093]: 17-03 08:08:31| 30   7  61   0   0|1442M  994M  168M 5140M|  20k   16k|   0   204k|   0  18.0 |5692  7285 |2.65 1.48 0.76|2.0   0  43|   0     0 |           | 11   33    0   62    0
Mar 17 08:08:32 ubuntu dstat.sh[60093]: 17-03 08:08:32| 40   6  53   0   0|1416M 1021M  168M 5140M|7366B 4053B|   0   176k|   0  13.0 |2963  1865 |2.65 1.48 0.76|2.0   0 5.0|   0     0 |           | 11   33    0   63    0
Mar 17 08:08:33 ubuntu dstat.sh[60093]: 17-03 08:08:33| 33   4  63   0   0|1430M 1007M  168M 5140M|  22k   18k|   0   264k|   0  10.0 |4929  5994 |2.65 1.48 0.76|1.0   0   0|   0     0 |           | 11   34    0   63    0
Mar 17 08:08:34 ubuntu dstat.sh[60093]: 17-03 08:08:34| 29  15  54   0   0|1383M 1054M  168M 5140M|7993B 4251B|   0   368k|   0  33.0 |5247  4913 |2.65 1.48 0.76|1.0   0 282|   0     0 |           | 11   32    0   64    0
Mar 17 08:08:35 ubuntu dstat.sh[60093]: 17-03 08:08:35| 18   3  78   0   0|1406M 1030M  168M 5140M|  10k 6221B|   0  4209k|   0   162 |1948  1592 |2.65 1.48 0.76|1.0   0   0|   0     0 |           | 11   33    0   64    0
Mar 17 08:08:36 ubuntu dstat.sh[60093]: 17-03 08:08:36| 16   4  79   1   0|1330M 1106M  168M 5140M|  11k 7294B|   0   633k|   0  48.1 |3596  4294 |2.44 1.46 0.76|1.0   0  38|   0     0 |           | 11   32    0   65    0
Mar 17 08:08:37 ubuntu dstat.sh[60093]: 17-03 08:08:37| 12  17  69   0   0|1358M 1078M  168M 5140M|5132B 1512B|   0  1728k|   0   116 |4511  3436 |2.44 1.46 0.76|1.0   0 247|   0     0 |           | 11   32    0   65    0
