Apr 02 10:31:31 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 02 10:31:32 ubuntu dstat.sh[65393]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 02 10:31:32 ubuntu dstat.sh[65393]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 02 10:31:44 ubuntu dstat.sh[65393]: 02-04 10:31:44| 43   7  47   2   0|1291M  988M  167M 5294M|4165B 1460B|   0    11M|   0   611 |4127  4088 |1.33 0.87 0.51|2.0 1.0  10|   0     0 |           | 11    6    1   19    2
Apr 02 10:31:45 ubuntu dstat.sh[65393]: 02-04 10:31:45| 44   5  48   2   0|1275M  974M  168M 5321M|4792B 1617B|   0  3207k|   0   197 |3345  2393 |1.33 0.87 0.51|3.0   0   0|   0     0 |           | 11    6    1   19    2
Apr 02 10:31:46 ubuntu dstat.sh[65393]: 02-04 10:31:46| 37  14  48   1   0|1190M 1044M  169M 5332M|5519B 2617B|   0  2340k|   0  90.3 |5208  4230 |1.33 0.87 0.51|1.0   0 307|   0     0 |           | 11    7    1   19    2
Apr 02 10:31:47 ubuntu dstat.sh[65393]: 02-04 10:31:47| 30  23  47   0   0|1182M 1069M  169M 5316M|  10k 3192B|   0   255k|   0  21.9 |7226  7000 |1.33 0.87 0.51|2.0   0 490|   0     0 |           | 11    4    1   19    0
Apr 02 10:31:48 ubuntu dstat.sh[65393]: 02-04 10:31:48| 48  15  37   1   0|1188M 1058M  169M 5321M|  10k 3748B|   0    11M|   0   450 |5242  4868 |1.46 0.91 0.52|5.0   0 210|   0     0 |           | 11    5    1   19    0
Apr 02 10:31:49 ubuntu dstat.sh[65393]: 02-04 10:31:49| 63   6  29   0   0|1268M  977M  169M 5322M|  10k 4055B|   0   655k|   0  14.0 |3590  1559 |1.46 0.91 0.52|5.0   0  19|   0     0 |           | 11    6    1   19    0
Apr 02 10:31:50 ubuntu dstat.sh[65393]: 02-04 10:31:50| 64  14  22   0   0|1313M  924M  170M 5328M|4253B 1714B|   0  1331k|   0  67.3 |  12k   19k|1.46 0.91 0.52|4.0   0  14|   0     0 |           | 11    5    1   19    0
Apr 02 10:31:51 ubuntu dstat.sh[65393]: 02-04 10:31:51| 54  16  29   0   0|1375M  859M  170M 5330M|4928B 1659B|   0  3749k|   0  91.8 |  11k   33k|1.46 0.91 0.52|3.0   0 196|   0     0 |           | 11    4    1   21    0
Apr 02 10:31:52 ubuntu dstat.sh[65393]: 02-04 10:31:52| 42   8  49   0   0|1396M  851M  170M 5319M|5590B 1623B|   0  1322k|   0  40.1 |3036  1743 |1.46 0.91 0.52|2.0   0  10|   0     0 |           | 11    4    1   20    0
Apr 02 10:31:53 ubuntu dstat.sh[65393]: 02-04 10:31:53| 38   5  56   0   0|1407M  839M  170M 5319M|5598B 1558B|   0    14M|   0  89.6 |3073  1867 |1.43 0.91 0.52|2.0   0  66|   0     0 |           | 11    6    1   20    0
Apr 02 10:31:54 ubuntu dstat.sh[65393]: 02-04 10:31:54| 21   5  72   1   0|1363M  883M  170M 5319M|5253B 1512B|   0  4397k|   0   338 |4198  5471 |1.43 0.91 0.52|2.0   0  43|   0     0 |           | 11    4    1   22    0
Apr 02 10:31:55 ubuntu dstat.sh[65393]: 02-04 10:31:55| 22   3  73   0   0|1409M  837M  170M 5319M|4915B 1618B| 144k  412k|6.99  8.99 |1815  1289 |1.43 0.91 0.52|2.0   0   0|   0     0 |           | 11    4    1   22    0
Apr 02 10:31:56 ubuntu dstat.sh[65393]: 02-04 10:31:56| 17   3  79   0   0|1418M  827M  170M 5320M|9702B 6257B| 268k  809k|66.0  25.0 |2435  2498 |1.43 0.91 0.52|3.0   0 1.0|   0     0 |           | 11   24    1   17    0
Apr 02 10:31:57 ubuntu dstat.sh[65393]: 02-04 10:31:57| 19   5  75   0   0|1389M  856M  170M 5320M|8965B 5453B|   0  1281k|   0  16.0 |2606  2126 |1.43 0.91 0.52|2.0   0  45|   0     0 |           | 11   28    1   17    0
Apr 02 10:31:58 ubuntu dstat.sh[65393]: 02-04 10:31:58| 18   4  77   0   0|1409M  836M  170M 5320M|8853B 5786B|   0  6612k|   0  89.0 |1928  1440 |1.39 0.91 0.53|2.0   0   0|   0     0 |           | 11   29    1   17    0
Apr 02 10:31:59 ubuntu dstat.sh[65393]: 02-04 10:31:59| 21  10  69   0   0|1384M  861M  170M 5320M|7717B 4437B|   0    12k|   0  3.01 |3392  2684 |1.39 0.91 0.53|4.0   0 158|   0     0 |           | 11   28    1   18    0
Apr 02 10:32:00 ubuntu dstat.sh[65393]: 02-04 10:32:00| 37   6  56   0   0|1460M  785M  170M 5320M|8668B 5897B|   0     0 |   0     0 |2555  1405 |1.39 0.91 0.53|2.0   0   0|   0     0 |           | 11   30    1   18    0
Apr 02 10:32:01 ubuntu dstat.sh[65393]: 02-04 10:32:01| 34   5  60   0   0|1454M  791M  170M 5320M|  19k   15k|   0  2646k|   0  34.0 |6889  8918 |1.39 0.91 0.53|5.0 1.0   0|   0     0 |           | 11   29    1   19    0
Apr 02 10:32:02 ubuntu dstat.sh[65393]: 02-04 10:32:02| 58  25  17   0   0|1470M  775M  170M 5320M|4797B 2039B|   0   217k|   0  23.1 |5353  4691 |1.39 0.91 0.53|8.0   0 580|   0     0 |           | 11   28    1   19    0
Apr 02 10:32:03 ubuntu dstat.sh[65393]: 02-04 10:32:03| 85  14   0   0   0|1680M  565M  170M 5320M|9917B 9515B|   0    29M|   0   162 |5185  3019 |1.68 0.98 0.55|3.0   0   0|   0     0 |           | 11   31    2   19    0
Apr 02 10:32:04 ubuntu dstat.sh[65393]: 02-04 10:32:04| 75  11  13   0   0|1718M  527M  170M 5320M|  38k   32k|   0  1142k|   0  55.9 |8986    12k|1.68 0.98 0.55|8.0   0   0|   0     0 |           | 11   31    1   22    0
Apr 02 10:32:05 ubuntu dstat.sh[65393]: 02-04 10:32:05| 48  15  35   0   0|1506M  739M  170M 5320M|  11k 7339B|   0   350k|   0  29.9 |6535  6882 |1.68 0.98 0.55|2.0   0 308|   0     0 |           | 11   28    1   25    0
Apr 02 10:32:06 ubuntu dstat.sh[65393]: 02-04 10:32:06| 19   3  77   0   0|1498M  747M  170M 5320M|7461B 3984B|   0   193k|   0  10.0 |1742  1262 |1.68 0.98 0.55|4.0   0   0|   0     0 |           | 11   29    1   25    0
Apr 02 10:32:07 ubuntu dstat.sh[65393]: 02-04 10:32:07| 19   4  77   1   0|1451M  793M  170M 5320M|9845B 6237B|   0  2937k|   0  63.3 |3126  3387 |1.68 0.98 0.55|2.0   0  13|   0     0 |           | 11   28    1   26    0
Apr 02 10:32:08 ubuntu dstat.sh[65393]: 02-04 10:32:08| 19   8  72   0   0|1451M  794M  170M 5320M|4902B 1614B|   0  4428k|   0  44.8 |2488  1716 |1.63 0.98 0.55|3.0   0  55|   0     0 |           | 11   28    1   24    0
Apr 02 10:32:09 ubuntu dstat.sh[65393]: 02-04 10:32:09| 15   2  82   0   0|1442M  803M  170M 5320M|  11k 7729B|   0   212k|   0  7.00 |2358  2523 |1.63 0.98 0.55|3.0   0 1.0|   0     0 |           | 11   29    1   24    0
Apr 02 10:32:10 ubuntu dstat.sh[65393]: 02-04 10:32:10| 11  18  69   0   0|1387M  858M  170M 5320M|5345B 2485B|   0  1312k|   0  87.3 |5695  5153 |1.63 0.98 0.55|2.0   0 420|   0     0 |           | 11   28    1   25    0
Apr 02 10:32:11 ubuntu dstat.sh[65393]: 02-04 10:32:11| 53  28  19   0   0|1463M  781M  170M 5320M|5108B 1568B|   0   280k|   0  13.0 |5910  4781 |1.63 0.98 0.55|6.0   0 620|   0     0 |           | 11   28    1   25    0
Apr 02 10:32:12 ubuntu dstat.sh[65393]: 02-04 10:32:12| 83   8   7   0   0|1641M  603M  170M 5320M|  20k   18k|   0   204k|   0  11.0 |5369  3705 |1.63 0.98 0.55|5.0   0   0|   0     0 |           | 11   33    1   25    0
Apr 02 10:32:13 ubuntu dstat.sh[65393]: 02-04 10:32:13| 72   9  19   0   0|1652M  593M  170M 5321M|  38k   33k|   0    26M|   0   217 |  11k   16k|1.90 1.05 0.58|6.0   0  30|   0     0 |           | 11   28    1   26    0
Apr 02 10:32:14 ubuntu dstat.sh[65393]: 02-04 10:32:14| 80  20   0   0   0|1559M  685M  170M 5321M|4216B 1531B|   0   224k|   0  16.0 |5491  3965 |1.90 1.05 0.58|7.0   0 280|   0     0 |           | 11   28    1   26    0
Apr 02 10:32:15 ubuntu dstat.sh[65393]: 02-04 10:32:15| 87  11   3   0   0|1712M  532M  170M 5321M|  21k   18k|   0   188k|   0  10.0 |5597  4884 |1.90 1.05 0.58|6.0   0   0|   0     0 |           | 11   33    1   26    0
Apr 02 10:32:16 ubuntu dstat.sh[65393]: 02-04 10:32:16| 72  11  17   0   0|1715M  529M  170M 5321M|  47k   43k|   0   692k|   0  44.0 |8498    15k|1.90 1.05 0.58|4.0   0 100|   0     0 |           | 11   31    1   29    0
Apr 02 10:32:17 ubuntu dstat.sh[65393]: 02-04 10:32:17| 49  13  36   0   0|1465M  779M  170M 5321M|  10k 5622B|   0   386k|   0  34.8 |5420  5317 |1.90 1.05 0.58|3.0   0 197|   0     0 |           | 11   28    1   31    0
Apr 02 10:32:18 ubuntu dstat.sh[65393]: 02-04 10:32:18| 36   7  56   0   0|1476M  768M  170M 5321M|  12k 9276B|   0    63M|   0   640 |4022  2956 |1.91 1.06 0.58|4.0   0   0|   0     0 |           | 11   30    1   31    0
Apr 02 10:32:19 ubuntu dstat.sh[65393]: 02-04 10:32:19| 31  16  53   0   0|1420M  824M  170M 5321M|  16k   12k|   0  1987k|   0  48.3 |6604  8187 |1.91 1.06 0.58|4.0   0 335|   0     0 |           | 11   28    1   33    0
Apr 02 10:32:20 ubuntu dstat.sh[65393]: 02-04 10:32:20| 61  12  26   0   0|1538M  706M  170M 5321M|6574B 2924B|   0   155k|   0  7.95 |3968  1808 |1.91 1.06 0.58|5.0   0  46|   0     0 |           | 11   29    1   33    0
Apr 02 10:32:21 ubuntu dstat.sh[65393]: 02-04 10:32:21| 43   5  51   0   0|1532M  712M  170M 5322M|  31k   26k|   0   228k|   0  20.0 |6622  9047 |1.91 1.06 0.58|5.0   0   0|   0     0 |           | 11   30    1   34    0
Apr 02 10:32:22 ubuntu dstat.sh[65393]: 02-04 10:32:22| 71  22   7   0   0|1509M  734M  170M 5322M|7849B 3277B|   0  2915k|   0   118 |5536  4511 |1.91 1.06 0.58|5.0   0 259|   0     0 |           | 11   28    1   34    0
Apr 02 10:32:23 ubuntu dstat.sh[65393]: 02-04 10:32:23| 67   8  24   0   0|1573M  670M  170M 5322M|  21k   19k|   0   548k|   0  22.0 |5096  3759 |1.99 1.09 0.60|5.0   0   0|   0     0 |           | 11   32    1   34    0
Apr 02 10:32:24 ubuntu dstat.sh[65393]: 02-04 10:32:24| 58  16  25   0   0|1434M  809M  170M 5322M|  29k   24k|   0  1180k|   0  79.0 |9443    14k|1.99 1.09 0.60|4.0   0 324|   0     0 |           | 11   28    1   37    0
Apr 02 10:32:25 ubuntu dstat.sh[65393]: 02-04 10:32:25| 58   9  33   0   0|1556M  688M  170M 5322M|9056B 6599B|   0   191k|   0  8.97 |3471  1532 |1.99 1.09 0.60|2.0   0   0|   0     0 |           | 11   31    1   34    0
Apr 02 10:32:26 ubuntu dstat.sh[65393]: 02-04 10:32:26| 48   5  45   0   0|1549M  694M  170M 5322M|  29k   24k|   0   364k|   0  43.0 |7541    11k|1.99 1.09 0.60|5.0   0   0|   0     0 |           | 11   29    1   35    0
Apr 02 10:32:27 ubuntu dstat.sh[65393]: 02-04 10:32:27| 58  21  21   0   0|1521M  722M  170M 5322M|5913B 2817B|   0  3285k|   0   177 |4729  3685 |1.99 1.09 0.60|5.0   0 300|   0     0 |           | 11   28    1   36    0
Apr 02 10:32:28 ubuntu dstat.sh[65393]: 02-04 10:32:28| 50   6  43   0   0|1561M  682M  170M 5322M|  20k   17k|   0   136k|   0  7.00 |4217  3859 |1.99 1.11 0.61|3.0   0   0|   0     0 |           | 11   31    1   36    0
Apr 02 10:32:29 ubuntu dstat.sh[65393]: 02-04 10:32:29| 50  17  32   0   0|1423M  820M  170M 5322M|  18k   13k|   0  1385k|   0  71.9 |7195  8685 |1.99 1.11 0.61|3.0   0 287|   0     0 |           | 11   28    1   34    0
Apr 02 10:32:30 ubuntu dstat.sh[65393]: 02-04 10:32:30| 54   7  40   0   0|1502M  741M  170M 5322M|  14k   11k|   0     0 |   0     0 |3882  2563 |1.99 1.11 0.61|4.0   0   0|   0     0 |           | 11   31    1   34    0
Apr 02 10:32:31 ubuntu dstat.sh[65393]: 02-04 10:32:31| 51  10  39   0   0|1452M  791M  170M 5323M|  21k   17k|   0   272k|   0  27.0 |8020  9593 |1.99 1.11 0.61|4.0   0 109|   0     0 |           | 11   28    1   36    0
Apr 02 10:32:32 ubuntu dstat.sh[65393]: 02-04 10:32:32| 63  12  25   0   0|1551M  692M  170M 5323M|5770B 2410B|   0   160k|   0  10.0 |3864  1641 |1.99 1.11 0.61|1.0   0 3.0|   0     0 |           | 11   29    2   36    0
Apr 02 10:32:33 ubuntu dstat.sh[65393]: 02-04 10:32:33| 41   5  52   0   0|1548M  694M  170M 5323M|  28k   24k|   0   260k|   0  23.0 |6526  8409 |2.16 1.16 0.62|2.0   0   0|   0     0 |           | 11   31    1   36    0
Apr 02 10:32:34 ubuntu dstat.sh[65393]: 02-04 10:32:34| 63  25  12   0   0|1481M  761M  170M 5323M|6885B 2888B|   0   357k|   0  35.1 |5908  5221 |2.16 1.16 0.62|7.0   0 513|   0     0 |           | 11   28    1   38    0
Apr 02 10:32:35 ubuntu dstat.sh[65393]: 02-04 10:32:35| 80  19   0   0   0|1657M  585M  170M 5323M|  12k 9571B|   0   200k|   0  12.0 |5820  4749 |2.16 1.16 0.62|7.0   0 336|   0     0 |           | 11   31    1   38    0
Apr 02 10:32:36 ubuntu dstat.sh[65393]: 02-04 10:32:36| 75  20   4   0   0|1733M  509M  170M 5323M|  38k   34k|   0  1067k|   0  68.9 |8180  9893 |2.16 1.16 0.62|8.0   0 412|   0     0 |           | 11   32    1   38    0
Apr 02 10:32:37 ubuntu dstat.sh[65393]: 02-04 10:32:37| 73  26   2   0   0|1667M  575M  170M 5323M|  30k   23k|   0   561k|   0  47.0 |7288  8473 |2.16 1.16 0.62|7.0   0 524|   0     0 |           | 11   28    1   39    0
Apr 02 10:32:38 ubuntu dstat.sh[65393]: 02-04 10:32:38| 83  15   1   0   0|1653M  589M  170M 5323M|  14k 9965B|   0   124k|   0  7.98 |5170  3028 |2.38 1.22 0.65|5.0   0  71|   0     0 |           | 11   31    1   39    0
Apr 02 10:32:39 ubuntu dstat.sh[65393]: 02-04 10:32:39| 68  11  21   0   0|1683M  558M  170M 5323M|  37k   32k|   0  4105B|   0  1.00 |7737    11k|2.38 1.22 0.65|9.0   0  75|   0     0 |           | 11   31    1   40    1
Apr 02 10:32:40 ubuntu dstat.sh[65393]: 02-04 10:32:40| 48  17  33   0   0|1479M  762M  170M 5323M|  23k   19k|   0  8183B|   0  2.00 |7300  9669 |2.38 1.22 0.65|2.0   0 357|   0     0 |           | 11   28    1   44    0
Apr 02 10:32:41 ubuntu dstat.sh[65393]: 02-04 10:32:41| 16  30  52   0   0|1409M  832M  170M 5323M|5418B 1694B|   0    36k|   0  9.00 |6548  5493 |2.38 1.22 0.65|5.0   0 706|   0     0 |           | 11   28    1   42    0
Apr 02 10:32:42 ubuntu dstat.sh[65393]: 02-04 10:32:42| 71  26   4   0   0|1529M  713M  170M 5324M|6644B 3657B|   0   664k|   0  6.00 |5148  3750 |2.38 1.22 0.65|3.0   0 471|   0     0 |           | 11   29    1   42    0
Apr 02 10:32:43 ubuntu dstat.sh[65393]: 02-04 10:32:43| 60   7  31   0   0|1586M  655M  170M 5324M|  28k   24k|   0  3159k|   0   145 |6262  7662 |2.91 1.35 0.69|3.0   0   0|   0     0 |           | 11   31    1   43    0
Apr 02 10:32:44 ubuntu dstat.sh[65393]: 02-04 10:32:44| 69  20  12   0   0|1493M  748M  170M 5324M|  12k 8924B|   0   612k|   0  58.0 |6439  7388 |2.91 1.35 0.69|4.0   0 268|   0     0 |           | 11   28    1   46    0
Apr 02 10:32:45 ubuntu dstat.sh[65393]: 02-04 10:32:45| 71  10  19   0   0|1601M  640M  170M 5324M|  19k   17k|   0   228k|   0  12.0 |4830  3603 |2.91 1.35 0.69|3.0   0   0|   0     0 |           | 11   32    1   46    0
Apr 02 10:32:46 ubuntu dstat.sh[65393]: 02-04 10:32:46| 51   7  40   0   0|1601M  640M  170M 5324M|  42k   37k|   0   185k|   0  10.0 |  11k   18k|2.91 1.35 0.69|3.0   0   0|   0     0 |           | 11   32    1   46    0
Apr 02 10:32:47 ubuntu dstat.sh[65393]: 02-04 10:32:47| 64  12  23   0   0|1507M  733M  170M 5324M|  28k   22k|   0   580k|   0  60.0 |9412    13k|2.91 1.35 0.69|5.0   0  90|   0     0 |           | 11   28    1   46    0
Apr 02 10:32:48 ubuntu dstat.sh[65393]: 02-04 10:32:48| 76  11  13   0   0|1580M  660M  170M 5324M|  14k   11k|   0   224k|   0  15.0 |4781  2813 |2.92 1.38 0.71|4.0   0  30|   0     0 |           | 11   31    1   46    0
Apr 02 10:32:49 ubuntu dstat.sh[65393]: 02-04 10:32:49| 55   6  36   0   0|1588M  652M  170M 5324M|  37k   33k|   0  1315k|   0  49.0 |  11k   16k|2.92 1.38 0.71|3.0   0 1.0|   0     0 |           | 11   32    1   46    0
Apr 02 10:32:50 ubuntu dstat.sh[65393]: 02-04 10:32:50| 57  12  31   0   0|1481M  759M  170M 5325M|  40k   34k|   0   199k|   0  12.0 |  12k   18k|2.92 1.38 0.71|5.0   0 159|   0     0 |           | 11   28    1   49    1
Apr 02 10:32:51 ubuntu dstat.sh[65393]: 02-04 10:32:51| 81  18   1   0   0|1554M  686M  170M 5325M|5712B 2197B|   0   148k|   0  6.02 |5334  5945 |2.92 1.38 0.71|4.0   0 136|   0     0 |           | 11   29    1   51    0
Apr 02 10:32:52 ubuntu dstat.sh[65393]: 02-04 10:32:52| 59   8  33   0   0|1591M  649M  170M 5325M|  32k   28k|   0   144k|   0  9.01 |6678  8543 |2.92 1.38 0.71|3.0   0   0|   0     0 |           | 11   32    1   51    0
Apr 02 10:32:53 ubuntu dstat.sh[65393]: 02-04 10:32:53| 65  11  24   0   0|1575M  665M  170M 5325M|  32k   25k|   0   272k|   0  23.0 |9084    14k|3.01 1.42 0.72|4.0   0  68|   0     0 |           | 11   29    1   51    0
Apr 02 10:32:54 ubuntu dstat.sh[65393]: 02-04 10:32:54| 75  14  11   0   0|1554M  686M  170M 5325M|  15k   10k|   0   301k|   0  25.1 |4901  3295 |3.01 1.42 0.72|3.0   0  60|   0     0 |           | 11   30    1   51    0
Apr 02 10:32:55 ubuntu dstat.sh[65393]: 02-04 10:32:55| 66  13  20   0   0|1550M  690M  170M 5325M|  20k   16k|   0   379k|   0  39.9 |5652  5786 |3.01 1.42 0.72|4.0   0 120|   0     0 |           | 11   30    1   53    0
Apr 02 10:32:56 ubuntu dstat.sh[65393]: 02-04 10:32:56| 65   9  25   0   0|1577M  663M  170M 5325M|  32k   27k|   0   236k|   0  22.0 |7511    11k|3.01 1.42 0.72|4.0   0 3.0|   0     0 |           | 11   34    1   53    0
Apr 02 10:32:57 ubuntu dstat.sh[65393]: 02-04 10:32:57| 69  13  18   0   0|1521M  719M  170M 5325M|  28k   23k|   0   192k|   0  15.0 |6649    10k|3.01 1.42 0.72|5.0   0 142|   0     0 |           | 11   32    1   54    0
Apr 02 10:32:58 ubuntu dstat.sh[65393]: 02-04 10:32:58| 76  13  11   0   0|1543M  696M  170M 5325M|  11k 8152B|   0   152k|   0  7.99 |4722  2616 |3.09 1.47 0.74|4.0   0  86|   0     0 |           | 11   34    1   54    0
Apr 02 10:32:59 ubuntu dstat.sh[65393]: 02-04 10:32:59| 68  11  22   0   0|1563M  676M  170M 5326M|  25k   21k|   0   332k|   0  13.0 |6671  7834 |3.09 1.47 0.74|6.0   0  67|   0     0 |           | 11   34    1   56    0
Apr 02 10:33:00 ubuntu dstat.sh[65393]: 02-04 10:33:00| 68  13  18   0   0|1530M  709M  170M 5326M|  18k   15k|   0   377k|   0  35.1 |6621  7127 |3.09 1.47 0.74|3.0   0 140|   0     0 |           | 11   33    1   58    0
Apr 02 10:33:01 ubuntu dstat.sh[65393]: 02-04 10:33:01| 52   8  40   0   0|1592M  647M  170M 5326M|  17k   13k|   0   380k|   0  34.0 |4957  4585 |3.09 1.47 0.74|5.0   0  46|   0     0 |           | 11   33    1   59    0
Apr 02 10:33:02 ubuntu dstat.sh[65393]: 02-04 10:33:02| 55  12  32   0   0|1552M  687M  170M 5326M|  11k 8008B|   0   386k|   0  46.8 |5007  4835 |3.09 1.47 0.74|3.0   0  74|   0     0 |           | 11   32    1   60    0
Apr 02 10:33:03 ubuntu dstat.sh[65393]: 02-04 10:33:03| 49  11  39   0   0|1531M  708M  170M 5326M|  20k   17k|   0  4691k|   0   150 |5216  5337 |2.92 1.46 0.74|3.0   0  96|   0     0 |           | 11   34    1   60    0
Apr 02 10:33:04 ubuntu dstat.sh[65393]: 02-04 10:33:04| 53  11  35   0   0|1501M  738M  170M 5326M|  17k   13k|   0   185k|   0  9.05 |5372  5473 |2.92 1.46 0.74|2.0   0  87|   0     0 |           | 11   33    1   62    0
Apr 02 10:33:05 ubuntu dstat.sh[65393]: 02-04 10:33:05| 48  12  40   0   0|1465M  774M  170M 5326M|  15k   11k|   0   236k|   0  16.0 |4662  4288 |2.92 1.46 0.74|3.0   0  86|   0     0 |           | 11   34    1   56    0
Apr 02 10:33:06 ubuntu dstat.sh[65393]: 02-04 10:33:06| 32   4  63   0   0|1465M  774M  170M 5326M|  21k   16k|   0   306k|   0  20.9 |5861  7652 |2.92 1.46 0.74|2.0   0   0|   0     0 |           | 11   33    1   57    0
Apr 02 10:33:07 ubuntu dstat.sh[65393]: 02-04 10:33:07| 36  13  49   0   0|1451M  787M  170M 5326M|6374B 2738B|   0   216k|   0  19.0 |4147  3060 |2.92 1.46 0.74|3.0   0 135|   0     0 |           | 11   32    1   58    0
Apr 02 10:33:08 ubuntu dstat.sh[65393]: 02-04 10:33:08| 35   4  61   0   0|1497M  742M  170M 5326M|  16k   14k|   0   153k|   0  10.0 |3135  3056 |2.77 1.45 0.75|2.0   0   0|   0     0 |           | 11   34    1   58    0
Apr 02 10:33:09 ubuntu dstat.sh[65393]: 02-04 10:33:09| 35  12  52   0   0|1467M  772M  170M 5327M|  10k 6566B|   0   625k|   0  39.8 |5302  5397 |2.77 1.45 0.75|3.0   0 138|   0     0 |           | 11   32    1   60    0
Apr 02 10:33:10 ubuntu dstat.sh[65393]: 02-04 10:33:10| 38   5  56   0   0|1510M  728M  170M 5327M|8802B 7207B|   0   128k|   0  14.0 |2934  2145 |2.77 1.45 0.75|1.0   0   0|   0     0 |           | 11   34    1   59    0
Apr 02 10:33:11 ubuntu dstat.sh[65393]: 02-04 10:33:11| 32   7  60   1   0|1470M  768M  171M 5327M|  13k   10k|   0   201k|   0  20.1 |3640  4393 |2.77 1.45 0.75|2.0   0  60|   0     0 |           | 11   33    1   60    0
Apr 02 10:33:12 ubuntu dstat.sh[65393]: 02-04 10:33:12| 39   6  54   0   0|1471M  767M  171M 5327M|  10k 7291B|   0   295k|   0  20.9 |3291  2740 |2.77 1.45 0.75|3.0   0 5.0|   0     0 |           | 11   33    1   61    0
Apr 02 10:33:13 ubuntu dstat.sh[65393]: 02-04 10:33:13| 35   6  59   0   0|1467M  771M  171M 5327M|  16k   13k|   0   136k|   0  10.0 |4193  5060 |2.62 1.44 0.75|2.0   0  43|   0     0 |           | 11   33    1   62    0
