Apr 23 10:08:44 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 23 10:08:44 ubuntu dstat.sh[69808]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Apr 23 10:08:44 ubuntu dstat.sh[69808]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 23 10:08:54 ubuntu dstat.sh[69808]: 23-04 10:08:54| 24   1  72   1   0|1120M 1234M  170M 5205M|6950B 1619B|   0  8473k|   0   494 |2204  2709 |2.86 1.44 0.71|1.0   0   0|   0     0 |   0     0 | 10    4    0   18    0
Apr 23 10:08:55 ubuntu dstat.sh[69808]: 23-04 10:08:55| 21   5  74   0   0|1100M 1254M  170M 5205M|  11k 1620B|   0   928k|   0   151 |1416  1453 |2.86 1.44 0.71|1.0   0  12|   0     0 |   0     0 | 10    4    0   18    0
Apr 23 10:08:56 ubuntu dstat.sh[69808]: 23-04 10:08:56| 21   5  73   0   0|1032M 1322M  170M 5205M|  14k 1459B|   0   192k|   0  13.0 |1315  1554 |2.86 1.44 0.71|1.0   0  56|   0     0 |   0     0 | 10    4    0   18    0
Apr 23 10:08:57 ubuntu dstat.sh[69808]: 23-04 10:08:57|  9  20  71   0   0|1042M 1312M  170M 5205M|  11k 1620B|   0  8194B|   0  2.00 |2498  3401 |2.86 1.44 0.71|1.0   0 265|   0     0 |   0     0 | 10    4    0   18    0
Apr 23 10:08:58 ubuntu dstat.sh[69808]: 23-04 10:08:58|  9  22  69   0   0|1043M 1311M  170M 5205M|  11k 1619B|   0    24k|   0  6.00 |2463  3357 |2.86 1.44 0.71|1.0   0 257|   0     0 |   0     0 | 10    4    0   18    0
Apr 23 10:08:59 ubuntu dstat.sh[69808]: 23-04 10:08:59| 16  17  65   0   0|1047M 1307M  170M 5205M|  11k 1623B|   0    16k|   0  4.01 |3723  7501 |2.71 1.43 0.72|1.0   0 206|   0     0 |   0     0 | 10    4    0   18    0
Apr 23 10:09:00 ubuntu dstat.sh[69808]: 23-04 10:09:00| 41  11  48   0   0|1156M 1198M  170M 5205M|  11k 1714B|   0     0 |   0     0 |2151  3543 |2.71 1.43 0.72|3.0   0 134|   0     0 |   0     0 | 10    5    0   18    0
Apr 23 10:09:01 ubuntu dstat.sh[69808]: 23-04 10:09:01| 48   3  49   0   0|1213M 1139M  170M 5207M|4874B 1457B|   0    12M|   0  85.0 |1265  2027 |2.71 1.43 0.72|3.0   0   0|   0     0 |   0     0 | 10    5    0   18    0
Apr 23 10:09:02 ubuntu dstat.sh[69808]: 23-04 10:09:02| 20  10  68   0   0|1234M 1117M  170M 5208M|7342B 1616B|   0  1465k|   0  76.8 |2153  5263 |2.71 1.43 0.72|  0   0 118|   0     0 |   0     0 | 10    4    0   18    0
Apr 23 10:09:03 ubuntu dstat.sh[69808]: 23-04 10:09:03|  1   0  99   0   0|1234M 1117M  170M 5208M|  11k 1621B|   0    36k|   0  4.00 | 664   996 |2.71 1.43 0.72|  0   0 1.0|   0     0 |   0     0 | 10    4    0   18    0
Apr 23 10:09:04 ubuntu dstat.sh[69808]: 23-04 10:09:04| 10   4  86   0   0|1265M 1086M  170M 5208M|8409B 1623B|   0     0 |   0     0 |1130  1368 |2.57 1.42 0.72|1.0   0  21|   0     0 |   0     0 | 10    4    0   18    0
Apr 23 10:09:05 ubuntu dstat.sh[69808]: 23-04 10:09:05| 23   3  74   0   0|1319M 1031M  170M 5208M|  11k 1620B|   0     0 |   0     0 |1024  1152 |2.57 1.42 0.72|1.0   0 2.0|   0     0 |   0     0 | 10    4    0   12    0
Apr 23 10:09:06 ubuntu dstat.sh[69808]: 23-04 10:09:06| 21   7  69   2   0|1245M 1105M  170M 5209M|8196B 1458B|   0    46M|   0   450 |3667  6378 |2.57 1.42 0.72|1.0   0  34|   0     0 |   0     0 | 10    4    0   14    0
Apr 23 10:09:07 ubuntu dstat.sh[69808]: 23-04 10:09:07| 22   4  74   0   0|1304M 1046M  170M 5209M|  12k 1618B|   0  1126k|   0  11.0 |1238  1600 |2.57 1.42 0.72|2.0   0  12|   0     0 |   0     0 | 10   11    0   14    0
Apr 23 10:09:08 ubuntu dstat.sh[69808]: 23-04 10:09:08| 21   5  73   1   0|1275M 1074M  170M 5209M|  12k 1622B| 232k 1474k|58.1  35.0 |2160  3155 |2.57 1.42 0.72|2.0   0  47|   0     0 |   0     0 | 10   28    0   14    0
Apr 23 10:09:09 ubuntu dstat.sh[69808]: 23-04 10:09:09| 21   5  73   1   0|1250M 1099M  170M 5209M|5783B 1621B|   0  3495k|   0   135 |1775  2300 |2.44 1.42 0.72|3.0   0  53|   0     0 |   0     0 | 10   28    0   14    0
Apr 23 10:09:10 ubuntu dstat.sh[69808]: 23-04 10:09:10| 39  10  50   0   0|1369M  980M  170M 5209M|  12k 1616B|   0   116k|   0  7.98 |1804  2072 |2.44 1.42 0.72|2.0   0 107|   0     0 |   0     0 | 10   28    0   14    0
Apr 23 10:09:11 ubuntu dstat.sh[69808]: 23-04 10:09:11| 43  16  40   0   0|1299M 1050M  170M 5209M|  11k 1461B|   0  6626k|   0  62.1 |5385    11k|2.44 1.42 0.72|4.0   0 314|   0     0 |   0     0 | 10   28    0   17    0
Apr 23 10:09:12 ubuntu dstat.sh[69808]: 23-04 10:09:12| 80  18   2   0   0|1509M  840M  170M 5209M|5299B 1620B|   0    24k|   0  6.00 |3213  5758 |2.44 1.42 0.72|7.0   0 252|   0     0 |   0     0 | 10   30    0   17    0
Apr 23 10:09:13 ubuntu dstat.sh[69808]: 23-04 10:09:13| 75  15   9   0   0|1369M  980M  170M 5210M|  13k 1620B|   0   524k|   0  44.0 |6250    12k|2.44 1.42 0.72|2.0   0 226|   0     0 |   0     0 | 10   29    0   17    0
Apr 23 10:09:14 ubuntu dstat.sh[69808]: 23-04 10:09:14| 36  10  53   0   0|1295M 1054M  170M 5212M|8150B 1620B|   0   392k|   0  33.0 |3784  8273 |2.33 1.41 0.72|2.0   0 142|   0     0 |   0     0 | 10   28    0   18    0
Apr 23 10:09:15 ubuntu dstat.sh[69808]: 23-04 10:09:15| 24   4  71   0   0|1327M 1022M  170M 5210M|  12k 1617B|   0  4089B|   0  1.00 |1816  2998 |2.33 1.41 0.72|2.0   0 4.0|   0     0 |   0     0 | 10   29    0   17    0
Apr 23 10:09:16 ubuntu dstat.sh[69808]: 23-04 10:09:16| 21   8  71   0   0|1301M 1048M  170M 5210M|  12k 1619B|   0    46M|   0   163 |2703  4013 |2.33 1.41 0.72|1.0   0  70|   0     0 |   0     0 | 10   28    0   18    0
Apr 23 10:09:17 ubuntu dstat.sh[69808]: 23-04 10:09:17| 21   6  72   0   0|1268M 1080M  170M 5210M|5490B 1461B|   0   409k|   0  43.1 |2022  4017 |2.33 1.41 0.72|1.0   0  44|   0     0 |   0     0 | 10   28    0   19    0
Apr 23 10:09:18 ubuntu dstat.sh[69808]: 23-04 10:09:18|  8  22  68   0   0|1268M 1080M  170M 5210M|  12k 1618B|   0   184k|   0  9.99 |2438  3045 |2.33 1.41 0.72|1.0   0 303|   0     0 |   0     0 | 10   28    0   18    0
Apr 23 10:09:19 ubuntu dstat.sh[69808]: 23-04 10:09:19| 17  29  53   0   0|1308M 1040M  170M 5210M|8876B 1623B|   0   914k|   0  66.1 |3069  4582 |2.30 1.42 0.73|4.0   0 532|   0     0 |   0     0 | 10   28    0   18    0
Apr 23 10:09:20 ubuntu dstat.sh[69808]: 23-04 10:09:20| 83  15   2   0   0|1529M  820M  170M 5210M|  13k 1619B|   0    16k|   0  4.00 |1893  2669 |2.30 1.42 0.73|6.0   0 170|   0     0 |   0     0 | 10   30    0   18    0
Apr 23 10:09:21 ubuntu dstat.sh[69808]: 23-04 10:09:21| 77  11  10   0   0|1476M  873M  170M 5210M|9649B 1621B|   0    26M|   0   506 |7313    16k|2.30 1.42 0.73|6.0   0  62|   0     0 |   0     0 | 10   29    0   18    0
Apr 23 10:09:22 ubuntu dstat.sh[69808]: 23-04 10:09:22| 82  16   1   0   0|1493M  855M  170M 5210M|  11k 1459B|   0   336k|   0  29.0 |3082  5788 |2.30 1.42 0.73|9.0   0 242|   0     0 |   0     0 | 10   29    0   18    0
Apr 23 10:09:23 ubuntu dstat.sh[69808]: 23-04 10:09:23| 82  14   4   0   0|1496M  852M  170M 5211M|  15k 1620B|   0   164k|   0  11.0 |4586    13k|2.30 1.42 0.73|8.0   0 112|   0     0 |   0     0 | 10   29    0   19    0
Apr 23 10:09:24 ubuntu dstat.sh[69808]: 23-04 10:09:24| 53  12  34   1   0|1308M 1039M  170M 5211M|9484B 1618B|   0  3171k|   0   197 |4867  9943 |2.28 1.43 0.74|3.0   0 207|   0     0 |   0     0 | 10   28    0   19    0
Apr 23 10:09:25 ubuntu dstat.sh[69808]: 23-04 10:09:25| 46   5  49   0   0|1390M  958M  170M 5211M|5854B 1621B|   0   316k|   0  22.0 |2109  3855 |2.28 1.43 0.74|3.0   0 2.0|   0     0 |   0     0 | 10   29    0   20    0
Apr 23 10:09:26 ubuntu dstat.sh[69808]: 23-04 10:09:26| 57  16  26   0   0|1398M  949M  170M 5211M|  12k 1620B|   0   344k|   0  24.0 |3424  6355 |2.28 1.43 0.74|4.0   0 384|   0     0 |   0     0 | 10   28    0   20    0
Apr 23 10:09:27 ubuntu dstat.sh[69808]: 23-04 10:09:27| 60  11  27   0   0|1337M 1010M  170M 5211M|  11k 1459B|   0   556k|   0  53.0 |4825    11k|2.28 1.43 0.74|5.0   0 188|   0     0 |   0     0 | 10   28    0   21    0
Apr 23 10:09:28 ubuntu dstat.sh[69808]: 23-04 10:09:28| 85  12   3   0   0|1511M  836M  170M 5211M|  11k 1620B|   0   240k|   0  11.0 |2315  3440 |2.28 1.43 0.74|5.0   0  78|   0     0 |   0     0 | 10   28    0   21    0
Apr 23 10:09:29 ubuntu dstat.sh[69808]: 23-04 10:09:29| 62  15  22   0   0|1326M 1021M  170M 5212M|  11k 1661B|   0   456k|   0  43.0 |5507    14k|2.50 1.49 0.76|5.0   0 326|   0     0 |   0     0 | 10   28    0   25    0
Apr 23 10:09:30 ubuntu dstat.sh[69808]: 23-04 10:09:30| 65   8  28   0   0|1452M  894M  170M 5212M|  11k 1621B|   0  3814k|   0  87.0 |3336  5605 |2.50 1.49 0.76|3.0   0 4.0|   0     0 |   0     0 | 10   31    0   26    0
Apr 23 10:09:31 ubuntu dstat.sh[69808]: 23-04 10:09:31| 55  17  27   0   0|1386M  960M  170M 5212M|  11k 1619B|   0   544k|   0  49.0 |4921  9047 |2.50 1.49 0.76|4.0   0 305|   0     0 |   0     0 | 10   28    0   28    0
Apr 23 10:09:32 ubuntu dstat.sh[69808]: 23-04 10:09:32| 61   7  32   0   0|1398M  948M  170M 5212M|8099B 1458B|   0   284k|   0  24.0 |4239  9595 |2.50 1.49 0.76|5.0   0 3.0|   0     0 |   0     0 | 10   28    0   27    0
Apr 23 10:09:33 ubuntu dstat.sh[69808]: 23-04 10:09:33| 64  14  22   0   0|1434M  913M  170M 5212M|4268B 1620B|   0   244k|   0  12.0 |2015  3148 |2.50 1.49 0.76|4.0   0 291|   0     0 |   0     0 | 10   28    0   27    0
Apr 23 10:09:34 ubuntu dstat.sh[69808]: 23-04 10:09:34| 59  12  29   0   0|1329M 1017M  170M 5213M|  11k 1620B|   0   432k|   0  42.0 |5423    11k|2.54 1.51 0.77|4.0   0 114|   0     0 |   0     0 | 10   28    0   33    0
Apr 23 10:09:35 ubuntu dstat.sh[69808]: 23-04 10:09:35| 66   8  26   0   0|1393M  952M  170M 5213M|7797B 1458B|   0   744k|   0  27.0 |3043  6184 |2.54 1.51 0.77|4.0   0 6.0|   0     0 |   0     0 | 10   30    0   35    0
Apr 23 10:09:36 ubuntu dstat.sh[69808]: 23-04 10:09:36| 75  19   6   0   0|1451M  894M  170M 5213M|  12k 1622B|   0   553k|   0  39.0 |3388  6758 |2.54 1.51 0.77|6.0   0 439|   0     0 |   0     0 | 10   28    0   35    0
Apr 23 10:09:37 ubuntu dstat.sh[69808]: 23-04 10:09:37| 81  15   2   0   0|1540M  805M  170M 5213M|9986B 1619B|   0   860k|   0  55.0 |5245    10k|2.54 1.51 0.77|8.0   0 217|   0     0 |   0     0 | 10   28    0   35    0
Apr 23 10:09:38 ubuntu dstat.sh[69808]: 23-04 10:09:38| 82  17   1   0   0|1469M  876M  170M 5213M|  12k 1458B|   0  1392k|   0  27.0 |3151  5540 |2.54 1.51 0.77|6.0   0 252|   0     0 |   0     0 | 10   28    0   35    0
Apr 23 10:09:39 ubuntu dstat.sh[69808]: 23-04 10:09:39| 80  16   3   0   0|1483M  861M  170M 5214M|6272B 1620B|   0   416k|   0  26.0 |3434  9422 |3.05 1.64 0.82|5.0   0 261|   0     0 |   0     0 | 10   30    0   35    0
Apr 23 10:09:40 ubuntu dstat.sh[69808]: 23-04 10:09:40| 59  22  17   0   0|1341M 1004M  170M 5214M|5961B 1619B|   0   244k|   0  12.0 |6163    14k|3.05 1.64 0.82|4.0   0 550|   0     0 |   0     0 | 10   29    0   32    0
Apr 23 10:09:41 ubuntu dstat.sh[69808]: 23-04 10:09:41| 14  26  59   0   0|1275M 1070M  170M 5214M|  14k 1458B|   0   212k|   0  11.0 |3027  4631 |3.05 1.64 0.82|1.0   0 438|   0     0 |   0     0 | 10   28    0   32    0
Apr 23 10:09:42 ubuntu dstat.sh[69808]: 23-04 10:09:42|  9  21  69   0   0|1275M 1069M  170M 5214M|  11k 1619B|   0   424k|   0  11.0 |2478  2976 |3.05 1.64 0.82|2.0   0 293|   0     0 |   0     0 | 10   28    0   32    0
Apr 23 10:09:43 ubuntu dstat.sh[69808]: 23-04 10:09:43| 17  26  56   1   0|1302M 1042M  170M 5214M|5064B 1513B|   0   761k|   0  46.0 |3210  4986 |3.05 1.64 0.82|4.0   0 521|   0     0 |   0     0 | 10   28    0   32    0
Apr 23 10:09:44 ubuntu dstat.sh[69808]: 23-04 10:09:44| 71  24   5   0   0|1481M  863M  170M 5214M|  11k 1604B|   0   243k|   0  24.9 |3275  6806 |3.13 1.68 0.83|7.0   0 517|   0     0 |   0     0 | 10   29    0   32    0
Apr 23 10:09:45 ubuntu dstat.sh[69808]: 23-04 10:09:45| 77  15   8   0   0|1424M  920M  170M 5214M|  11k 1623B|   0   529k|   0  53.1 |4713  9896 |3.13 1.68 0.83|4.0   0 205|   0     0 |   0     0 | 10   28    0   32    0
Apr 23 10:09:46 ubuntu dstat.sh[69808]: 23-04 10:09:46| 80  13   8   0   0|1505M  839M  170M 5214M|  12k 1620B|   0   180k|   0  8.00 |5732    11k|3.13 1.68 0.83|8.0   0  71|   0     0 |   0     0 | 10   30    0   34    0
Apr 23 10:09:47 ubuntu dstat.sh[69808]: 23-04 10:09:47| 71  11  18   0   0|1437M  907M  170M 5215M|  13k 1620B|   0   392k|   0  37.0 |5386    18k|3.13 1.68 0.83|5.0   0  62|   0     0 |   0     0 | 10   30    0   38    0
Apr 23 10:09:48 ubuntu dstat.sh[69808]: 23-04 10:09:48| 80  12   7   0   0|1478M  866M  170M 5215M|6962B 1457B|   0   356k|   0  33.0 |4773  9789 |3.13 1.68 0.83|4.0   0  66|   0     0 |   0     0 | 10   29    0   38    0
Apr 23 10:09:49 ubuntu dstat.sh[69808]: 23-04 10:09:49| 72  12  16   0   0|1479M  864M  170M 5215M|  11k 1621B|   0   160k|   0  9.00 |6276    19k|3.12 1.70 0.85|4.0   0  73|   0     0 |   0     0 | 10   30    0   44    0
Apr 23 10:09:50 ubuntu dstat.sh[69808]: 23-04 10:09:50| 76  15   9   0   0|1422M  921M  170M 5215M|  12k 1620B|   0   164k|   0  9.00 |6596    13k|3.12 1.70 0.85|4.0   0 208|   0     0 |   0     0 | 10   29    0   43    0
Apr 23 10:09:51 ubuntu dstat.sh[69808]: 23-04 10:09:51| 79  11  11   0   0|1404M  939M  170M 5216M|6247B 1454B|   0  4673k|   0   139 |6203    13k|3.12 1.70 0.85|5.0   0  66|   0     0 |   0     0 | 10   30    0   46    0
Apr 23 10:09:52 ubuntu dstat.sh[69808]: 23-04 10:09:52| 83  13   3   0   0|1485M  857M  170M 5216M|  11k 1624B|   0   978k|   0  26.1 |2840  4835 |3.12 1.70 0.85|5.0   0  76|   0     0 |   0     0 | 10   30    0   46    0
Apr 23 10:09:53 ubuntu dstat.sh[69808]: 23-04 10:09:53| 71  13  15   0   0|1322M 1021M  170M 5216M|  10k 1620B|   0   464k|   0  48.0 |6025    13k|3.12 1.70 0.85|4.0   0 234|   0     0 |   0     0 | 10   28    0   48    0
Apr 23 10:09:54 ubuntu dstat.sh[69808]: 23-04 10:09:54| 83  12   5   0   0|1513M  829M  170M 5216M|  11k 1456B|   0   164k|   0  9.99 |3090  5793 |3.19 1.74 0.86|4.0   0  14|   0     0 |   0     0 | 10   29    0   49    0
Apr 23 10:09:55 ubuntu dstat.sh[69808]: 23-04 10:09:55| 75  13  11   0   0|1402M  940M  170M 5216M|7442B 1622B|   0   152k|   0  8.01 |3657    10k|3.19 1.74 0.86|4.0   0 169|   0     0 |   0     0 | 10   28    0   49    0
Apr 23 10:09:56 ubuntu dstat.sh[69808]: 23-04 10:09:56| 78  12   9   0   0|1408M  934M  170M 5216M|7228B 1620B|   0   432k|   0  41.0 |5065  9572 |3.19 1.74 0.86|4.0   0  72|   0     0 |   0     0 | 10   30    0   49    0
Apr 23 10:09:57 ubuntu dstat.sh[69808]: 23-04 10:09:57| 68  17  15   0   0|1428M  914M  170M 5217M|  14k 1500B|   0   452k|   0  40.0 |4590  8881 |3.19 1.74 0.86|3.0   0 202|   0     0 |   0     0 | 10   28    0   49    0
Apr 23 10:09:58 ubuntu dstat.sh[69808]: 23-04 10:09:58| 61  12  26   0   0|1396M  945M  170M 5217M|  12k 1620B|   0   344k|   0  24.0 |4390    11k|3.19 1.74 0.86|3.0   0 149|   0     0 |   0     0 | 10   28    0   52    0
Apr 23 10:09:59 ubuntu dstat.sh[69808]: 23-04 10:09:59| 64  12  25   0   0|1456M  885M  170M 5217M|  14k 1620B|   0   292k|   0  21.0 |3525  6719 |3.17 1.76 0.87|3.0   0 100|   0     0 |   0     0 | 10   29    0   53    0
Apr 23 10:10:00 ubuntu dstat.sh[69808]: 23-04 10:10:00| 58  12  30   0   0|1376M  965M  170M 5217M|  12k 1713B|   0   416k|   0  29.0 |2994  6342 |3.17 1.76 0.87|2.0   0 162|   0     0 |   0     0 | 10   29    0   54    0
Apr 23 10:10:01 ubuntu dstat.sh[69808]: 23-04 10:10:01| 44   7  48   0   0|1314M 1027M  170M 5217M|  11k 1458B|   0  3911k|   0   176 |2718  6102 |3.17 1.76 0.87|2.0   0  41|   0     0 |   0     0 | 10   28    0   55    0
Apr 23 10:10:02 ubuntu dstat.sh[69808]: 23-04 10:10:02| 45   6  49   0   0|1396M  945M  170M 5218M|  13k 1620B|   0   316k|   0  24.0 |1880  4260 |3.17 1.76 0.87|2.0   0 2.0|   0     0 |   0     0 | 10   28    0   55    0
Apr 23 10:10:03 ubuntu dstat.sh[69808]: 23-04 10:10:03| 43   8  49   0   0|1377M  964M  170M 5218M|5240B 1620B|   0   284k|   0  24.0 |1931  2933 |3.17 1.76 0.87|2.0   0  70|   0     0 |   0     0 | 10   29    0   55    0
Apr 23 10:10:04 ubuntu dstat.sh[69808]: 23-04 10:10:04| 39  14  47   0   0|1294M 1047M  170M 5218M|6509B 1620B|   0   376k|   0  28.0 |3840  8825 |3.08 1.76 0.88|2.0   0 305|   0     0 |   0     0 | 10   28    0   55    0
Apr 23 10:10:05 ubuntu dstat.sh[69808]: 23-04 10:10:05| 44   7  49   0   0|1401M  939M  170M 5218M|  12k 1617B|   0   216k|   0  11.0 |1898  2750 |3.08 1.76 0.88|3.0   0  26|   0     0 |   0     0 | 10   29    0   55    0
Apr 23 10:10:06 ubuntu dstat.sh[69808]: 23-04 10:10:06| 35  13  50   0   0|1324M 1016M  170M 5218M|  12k 1461B|   0   349k|   0  25.0 |3345  7889 |3.08 1.76 0.88|1.0   0 326|   0     0 |   0     0 | 10   28    0   55    0
Apr 23 10:10:07 ubuntu dstat.sh[69808]: 23-04 10:10:07| 24   3  73   0   0|1346M  994M  170M 5218M|  12k 1618B|   0   256k|   0  12.0 |1703  4690 |3.08 1.76 0.88|1.0   0   0|   0     0 |   0     0 | 10   29    0   54    0
Apr 23 10:10:08 ubuntu dstat.sh[69808]: 23-04 10:10:08| 13  17  69   0   0|1291M 1049M  170M 5218M|9315B 1621B|   0   376k|   0  35.0 |2595  3771 |3.08 1.76 0.88|3.0   0 245|   0     0 |   0     0 | 10   30    0   54    0
Apr 23 10:10:09 ubuntu dstat.sh[69808]: 23-04 10:10:09| 12  24  63   0   0|1302M 1038M  170M 5218M|  12k 1621B|   0  1878k|   0  30.0 |2982  4234 |3.07 1.78 0.89|2.0   0 382|   0     0 |   0     0 | 10   30    0   56    0
Apr 23 10:10:10 ubuntu dstat.sh[69808]: 23-04 10:10:10| 46   5  48   0   0|1443M  896M  171M 5219M|  13k 1458B|   0  1520k|   0  44.0 |1573  1820 |3.07 1.78 0.89|2.0   0 7.0|   0     0 |   0     0 | 10   32    0   56    0
Apr 23 10:10:11 ubuntu dstat.sh[69808]: 23-04 10:10:11| 35   9  47   9   0|1384M  948M  171M 5225M|5258B 1620B|   0    36M|   0  3072 |  15k   26k|3.07 1.78 0.89|1.0 2.0 117|   0     0 |   0     0 | 10   34    0   55    0
Apr 23 10:10:12 ubuntu dstat.sh[69808]: 23-04 10:10:12| 38   8  47   7   0|1459M  871M  172M 5226M|6743B 1619B|   0    42M|   0  3784 |  16k   29k|3.07 1.78 0.89|3.0   0  55|   0     0 |   0     0 | 10   34    0   55    0
Apr 23 10:10:13 ubuntu dstat.sh[69808]: 23-04 10:10:13| 46   6  48   1   0|1383M  947M  172M 5226M|  11k 1459B|   0  7047k|   0   497 |3066  5168 |3.07 1.78 0.89|2.0   0  11|   0     0 |   0     0 | 10   30    0   53    0
Apr 23 10:10:14 ubuntu dstat.sh[69808]: 23-04 10:10:14| 40   7  46   6   0|1470M  859M  172M 5226M|  11k 1621B|   0    19M|   0  2523 |  15k   25k|3.15 1.82 0.91|3.0   0 3.0|   0     0 |   0     0 | 10   32    0   53    0
Apr 23 10:10:15 ubuntu dstat.sh[69808]: 23-04 10:10:15| 36   9  53   2   0|1353M  977M  172M 5226M|  11k 1619B|   0  6324k|   0   790 |6500    11k|3.15 1.82 0.91|1.0   0 135|   0     0 |   0     0 | 10   30    0   52    0
Apr 23 10:10:16 ubuntu dstat.sh[69808]: 23-04 10:10:16| 23   2  73   0   0|1404M  925M  172M 5226M|9959B 1457B|   0   867k|   0  52.0 |1120  1441 |3.15 1.82 0.91|1.0   0 2.0|   0     0 |   0     0 | 10   30    0   52    0
Apr 23 10:10:17 ubuntu dstat.sh[69808]: 23-04 10:10:17| 24   3  73   1   0|1371M  958M  172M 5226M|  13k 1620B|   0  5405k|   0   299 |1919  2492 |3.15 1.82 0.91|1.0   0 3.0|   0     0 |   0     0 | 10   32    0   51    0
Apr 23 10:10:18 ubuntu dstat.sh[69808]: 23-04 10:10:18| 23   3  74   0   0|1309M 1020M  172M 5226M|  12k 1620B|   0   168k|   0  11.0 |1074  1164 |3.15 1.82 0.91|1.0   0 3.0|   0     0 |   0     0 | 10   32    0   51    0
Apr 23 10:10:19 ubuntu dstat.sh[69808]: 23-04 10:10:19| 22   4  74   0   0|1386M  943M  172M 5226M|6081B 1618B|   0     0 |   0     0 | 984  1181 |2.98 1.81 0.91|1.0   0 4.0|   0     0 |   0     0 | 10   32    0   50    0
Apr 23 10:10:20 ubuntu dstat.sh[69808]: 23-04 10:10:20| 22   4  74   0   0|1330M  998M  172M 5226M|  11k 1514B|   0  8202B|   0  2.00 |1038  1148 |2.98 1.81 0.91|1.0   0 3.0|   0     0 |   0     0 | 10   32    0   50    0
Apr 23 10:10:21 ubuntu dstat.sh[69808]: 23-04 10:10:21| 23   3  74   0   0|1403M  926M  172M 5226M|  11k 1566B|   0  1864k|   0   174 |1359  1253 |2.98 1.81 0.91|1.0   0 2.0|   0     0 |   0     0 | 10   32    0   50    0
Apr 23 10:10:22 ubuntu dstat.sh[69808]: 23-04 10:10:22| 22   3  74   0   0|1351M  978M  172M 5227M|5729B 1619B|   0     0 |   0     0 | 968  1159 |2.98 1.81 0.91|1.0   0 3.0|   0     0 |   0     0 | 10   32    0   50    0
