Apr 30 15:12:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 30 15:12:59 ubuntu dstat.sh[65248]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 30 15:12:59 ubuntu dstat.sh[65248]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 30 15:13:15 ubuntu dstat.sh[65248]: 30-04 15:13:15| 68  12  20   0   0|1244M  972M  169M 5348M|2427B   42B|   0  8195B|   0  2.00 |4036  2235 |1.85 0.99 0.50|4.0   0 148|   0     0 |           | 11    5    0   20    0
Apr 30 15:13:16 ubuntu dstat.sh[65248]: 30-04 15:13:16| 46   9  45   0   0|1282M  934M  169M 5349M|2803B    0 |   0   488k|   0  44.0 |3027  1626 |1.85 0.99 0.50|3.0   0  50|   0     0 |           | 11    5    0   20    0
Apr 30 15:13:17 ubuntu dstat.sh[65248]: 30-04 15:13:17| 38   9  52   0   0|1303M  911M  169M 5351M|3122B    0 |   0  1169k|   0   101 |3428  3693 |1.85 0.99 0.50|3.0   0  60|   0     0 |           | 11    4    0   20    0
Apr 30 15:13:18 ubuntu dstat.sh[65248]: 30-04 15:13:18| 13   8  76   1   0|1341M  872M  169M 5351M|2574B    0 |   0  3109k|   0   176 |2935  2885 |1.85 0.99 0.50|1.0   0  81|   0     0 |           | 11    4    0   20    0
Apr 30 15:13:19 ubuntu dstat.sh[65248]: 30-04 15:13:19| 22   5  72   0   0|1389M  825M  169M 5351M|3010B    0 |   0    14M|   0  90.0 |2046  1662 |1.78 0.99 0.50|1.0   0   0|   0     0 |           | 11    4    0   20    0
Apr 30 15:13:20 ubuntu dstat.sh[65248]: 30-04 15:13:20| 24   2  73   1   0|1399M  814M  169M 5351M|2584B    0 |   0  2641k|   0   349 |3491  4548 |1.78 0.99 0.50|1.0   0 2.0|   0     0 |           | 11   10    0   20    0
Apr 30 15:13:21 ubuntu dstat.sh[65248]: 30-04 15:13:21| 21   7  72   1   0|1301M  913M  169M 5351M|2658B    0 |   0  3413k|   0   329 |2608  2332 |1.78 0.99 0.50|1.0   0  42|   0     0 |           | 11    4    0   22    0
Apr 30 15:13:22 ubuntu dstat.sh[65248]: 30-04 15:13:22| 24   5  70   0   0|1354M  859M  169M 5351M|4758B 2384B| 144k  728k|7.00  7.00 |2965  7862 |1.78 0.99 0.50|1.0   0  36|   0     0 |           | 11   11    0   23    0
Apr 30 15:13:23 ubuntu dstat.sh[65248]: 30-04 15:13:23| 21   2  75   1   0|1359M  854M  169M 5352M|6771B 5052B| 268k 1751k|66.0   104 |2867  3125 |1.78 0.99 0.50|  0   0 3.0|   0     0 |           | 11   29    0   18    0
Apr 30 15:13:24 ubuntu dstat.sh[65248]: 30-04 15:13:24| 19   7  72   0   0|1369M  844M  169M 5352M|4554B  986B|   0    16M|   0   425 |2621  1852 |1.72 0.99 0.50|1.0   0  43|   0     0 |           | 11   28    0   19    0
Apr 30 15:13:25 ubuntu dstat.sh[65248]: 30-04 15:13:25| 17   3  79   0   0|1387M  825M  169M 5352M|8267B 5939B|   0  3450k|   0   114 |1982  1541 |1.72 0.99 0.50|1.0   0 6.0|   0     0 |           | 11   29    0   19    0
Apr 30 15:13:26 ubuntu dstat.sh[65248]: 30-04 15:13:26| 28  13  59   0   0|1405M  808M  169M 5352M|3309B  928B|   0    12k|   0  2.99 |3682  2567 |1.72 0.99 0.50|2.0   0 156|   0     0 |           | 11   28    0   20    0
Apr 30 15:13:27 ubuntu dstat.sh[65248]: 30-04 15:13:27| 36   5  59   0   0|1484M  728M  169M 5352M|  10k 7828B|   0     0 |   0     0 |3144  2314 |1.72 0.99 0.50|3.0   0   0|   0     0 |           | 11   30    0   18    0
Apr 30 15:13:28 ubuntu dstat.sh[65248]: 30-04 15:13:28| 34   9  57   0   0|1402M  810M  169M 5352M|  14k   10k|   0  2626k|   0  49.0 |6774  8538 |1.72 0.99 0.50|5.0   0 101|   0     0 |           | 11   28    0   19    0
Apr 30 15:13:29 ubuntu dstat.sh[65248]: 30-04 15:13:29| 69  29   2   0   0|1520M  693M  169M 5352M|2407B   94B|   0    31M|   0   163 |5718  4717 |2.14 1.09 0.54|7.0   0 478|   0     0 |           | 11   28    0   19    0
Apr 30 15:13:30 ubuntu dstat.sh[65248]: 30-04 15:13:30| 85  13   1   0   0|1711M  501M  169M 5352M|  16k   15k|   0     0 |   0     0 |5977  4280 |2.14 1.09 0.54|3.0   0 1.0|   0     0 |           | 11   33    0   19    0
Apr 30 15:13:31 ubuntu dstat.sh[65248]: 30-04 15:13:31| 78  11  12   0   0|1714M  498M  169M 5352M|  34k   28k|   0  1399k|   0  71.5 |  10k   14k|2.14 1.09 0.54|4.0   0 113|   0     0 |           | 11   29    0   24    0
Apr 30 15:13:32 ubuntu dstat.sh[65248]: 30-04 15:13:32| 25  11  63   0   0|1533M  678M  169M 5352M|3186B  869B|   0   355k|   0  22.9 |3479  3167 |2.14 1.09 0.54|1.0   0 197|   0     0 |           | 11   28    0   25    0
Apr 30 15:13:33 ubuntu dstat.sh[65248]: 30-04 15:13:33| 16   2  80   0   0|1528M  684M  169M 5352M|7821B 5781B|   0   120k|   0  8.00 |2277  2355 |2.14 1.09 0.54|  0   0   0|   0     0 |           | 11   29    0   25    0
Apr 30 15:13:34 ubuntu dstat.sh[65248]: 30-04 15:13:34| 17   8  73   0   0|1487M  725M  169M 5352M|4102B 1199B|   0  3171k|   0  61.0 |3236  3098 |2.05 1.09 0.54|1.0   0  68|   0     0 |           | 11   28    0   26    0
Apr 30 15:13:35 ubuntu dstat.sh[65248]: 30-04 15:13:35| 19   2  79   0   0|1496M  716M  169M 5352M|6504B 4015B|   0  4093B|   0  1.00 |1935  1706 |2.05 1.09 0.54|1.0   0   0|   0     0 |           | 11   29    0   24    0
Apr 30 15:13:36 ubuntu dstat.sh[65248]: 30-04 15:13:36| 14   9  75   0   0|1452M  760M  169M 5352M|5446B 3064B|   0  1015k|   0  70.2 |3983  4018 |2.05 1.09 0.54|1.0   0 111|   0     0 |           | 11   28    0   25    0
Apr 30 15:13:37 ubuntu dstat.sh[65248]: 30-04 15:13:37|  7  23  67   0   0|1416M  795M  169M 5352M|2520B    0 |   0  3049k|   0   167 |5690  4243 |2.05 1.09 0.54|1.0   0 378|   0     0 |           | 11   28    0   25    0
Apr 30 15:13:38 ubuntu dstat.sh[65248]: 30-04 15:13:38| 56  30  15   0   0|1459M  752M  169M 5352M|2280B    0 |   0   352k|   0  24.0 |5672  4486 |2.05 1.09 0.54|5.0   0 549|   0     0 |           | 11   28    0   25    0
Apr 30 15:13:39 ubuntu dstat.sh[65248]: 30-04 15:13:39| 80  11   8   0   0|1634M  577M  169M 5352M|  19k   18k|   0    83M|   0   484 |6399  4895 |2.20 1.14 0.56|1.0   0   0|   0     0 |           | 11   33    0   25    0
Apr 30 15:13:40 ubuntu dstat.sh[65248]: 30-04 15:13:40| 71  10  18   0   0|1618M  593M  170M 5353M|  35k   31k|   0  4082k|   0   170 |9300    15k|2.20 1.14 0.56|4.0   0  61|   0     0 |           | 11   29    0   26    0
Apr 30 15:13:41 ubuntu dstat.sh[65248]: 30-04 15:13:41| 80  20   0   0   0|1575M  637M  170M 5353M|2599B  133B|   0   273k|   0  22.1 |5592  4265 |2.20 1.14 0.56|6.0   0 251|   0     0 |           | 11   28    0   26    0
Apr 30 15:13:42 ubuntu dstat.sh[65248]: 30-04 15:13:42| 87  11   1   0   0|1720M  491M  170M 5353M|  19k   18k|   0   156k|   0  10.0 |6132  5148 |2.20 1.14 0.56|4.0   0   0|   0     0 |           | 11   32    1   26    0
Apr 30 15:13:43 ubuntu dstat.sh[65248]: 30-04 15:13:43| 76  11  13   0   0|1718M  493M  170M 5353M|  46k   42k|   0   348k|   0  24.0 |9091    16k|2.20 1.14 0.56|4.0   0 100|   0     0 |           | 11   29    0   31    0
Apr 30 15:13:44 ubuntu dstat.sh[65248]: 30-04 15:13:44| 45  14  40   0   0|1513M  698M  170M 5353M|4885B 1957B|   0   998k|   0  29.9 |4545  4134 |2.27 1.17 0.57|2.0   0 198|   0     0 |           | 11   28    0   31    0
Apr 30 15:13:45 ubuntu dstat.sh[65248]: 30-04 15:13:45| 36   4  59   0   0|1525M  686M  170M 5353M|  11k 9699B|   0  1709k|   0   127 |3394  2867 |2.27 1.17 0.57|1.0   0   0|   0     0 |           | 11   30    0   31    0
Apr 30 15:13:46 ubuntu dstat.sh[65248]: 30-04 15:13:46| 37  20  42   0   0|1473M  738M  170M 5353M|  12k 8609B|   0  1013k|   0  69.1 |6067  7054 |2.27 1.17 0.57|3.0   0 378|   0     0 |           | 11   28    0   33    0
Apr 30 15:13:47 ubuntu dstat.sh[65248]: 30-04 15:13:47| 58   9  32   0   0|1515M  695M  170M 5353M|6687B 6415B|   0  8172B|   0  2.00 |3810  2020 |2.27 1.17 0.57|  0   0   0|   0     0 |           | 11   31    0   33    0
Apr 30 15:13:48 ubuntu dstat.sh[65248]: 30-04 15:13:48| 50   5  44   0   0|1517M  693M  170M 5354M|  26k   21k|   0   364k|   0  41.0 |7778    11k|2.27 1.17 0.57|3.0   0   0|   0     0 |           | 11   28    0   34    0
Apr 30 15:13:49 ubuntu dstat.sh[65248]: 30-04 15:13:49| 73  22   6   0   0|1502M  708M  170M 5354M|2046B    0 |   0   168k|   0  11.0 |5111  2972 |2.41 1.22 0.59|6.0   0 259|   0     0 |           | 11   28    0   34    0
Apr 30 15:13:50 ubuntu dstat.sh[65248]: 30-04 15:13:50| 63   8  28   0   0|1572M  638M  170M 5354M|  25k   22k|   0   284k|   0  16.0 |5720  6373 |2.41 1.22 0.59|3.0   0 1.0|   0     0 |           | 11   32    0   34    0
Apr 30 15:13:51 ubuntu dstat.sh[65248]: 30-04 15:13:51| 53  19  28   0   0|1456M  754M  170M 5354M|  21k   17k|   0   392k|   0  39.0 |8265    11k|2.41 1.22 0.59|3.0   0 324|   0     0 |           | 11   28    0   37    0
Apr 30 15:13:52 ubuntu dstat.sh[65248]: 30-04 15:13:52| 61   9  30   0   0|1547M  663M  170M 5354M|5753B 4594B|   0   184k|   0  6.98 |3645  1517 |2.41 1.22 0.59|2.0   0   0|   0     0 |           | 11   31    0   31    0
Apr 30 15:13:53 ubuntu dstat.sh[65248]: 30-04 15:13:53| 46   5  47   0   0|1550M  659M  170M 5354M|  26k   22k|   0   237k|   0  20.1 |6808  9251 |2.41 1.22 0.59|4.0   0   0|   0     0 |           | 11   29    0   33    0
Apr 30 15:13:54 ubuntu dstat.sh[65248]: 30-04 15:13:54| 54  22  24   0   0|1485M  725M  170M 5354M|4833B 1962B|   0   400k|   0  26.0 |5188  4242 |2.45 1.25 0.61|4.0   0 299|   0     0 |           | 11   28    0   33    0
Apr 30 15:13:55 ubuntu dstat.sh[65248]: 30-04 15:13:55| 51   7  41   0   0|1549M  661M  170M 5354M|  16k   15k|   0  2346k|   0   108 |4420  3488 |2.45 1.25 0.61|4.0   0   0|   0     0 |           | 11   31    0   33    0
Apr 30 15:13:56 ubuntu dstat.sh[65248]: 30-04 15:13:56| 52  19  29   0   0|1447M  763M  170M 5354M|  16k   13k|   0  1252k|   0  82.0 |7632  9629 |2.45 1.25 0.61|3.0   0 287|   0     0 |           | 11   28    0   33    0
Apr 30 15:13:57 ubuntu dstat.sh[65248]: 30-04 15:13:57| 52   7  40   0   0|1522M  687M  170M 5354M|9785B 7185B|   0     0 |   0     0 |3708  2225 |2.45 1.25 0.61|2.0   0   0|   0     0 |           | 11   31    0   33    0
Apr 30 15:13:58 ubuntu dstat.sh[65248]: 30-04 15:13:58| 55   7  36   0   0|1436M  773M  170M 5355M|  21k   18k|   0   278k|   0  29.8 |7338  8870 |2.45 1.25 0.61|3.0   0  66|   0     0 |           | 11   28    0   35    0
Apr 30 15:13:59 ubuntu dstat.sh[65248]: 30-04 15:13:59| 62  13  25   0   0|1481M  729M  170M 5355M|3237B 1471B|   0   577k|   0  12.1 |3937  1830 |2.50 1.28 0.62|2.0   0  46|   0     0 |           | 11   29    0   35    0
Apr 30 15:14:00 ubuntu dstat.sh[65248]: 30-04 15:14:00| 45   5  49   0   0|1515M  694M  170M 5355M|  26k   23k|   0  3350k|   0   140 |6941  8824 |2.50 1.28 0.62|4.0   0 1.0|   0     0 |           | 11   30    0   36    0
Apr 30 15:14:01 ubuntu dstat.sh[65248]: 30-04 15:14:01| 66  28   6   0   0|1490M  719M  170M 5355M|4889B  663B|   0   388k|   0  40.0 |6136  5653 |2.50 1.28 0.62|8.0   0 585|   0     0 |           | 11   28    0   37    0
Apr 30 15:14:02 ubuntu dstat.sh[65248]: 30-04 15:14:02| 82  18   0   0   0|1661M  548M  170M 5355M|  12k 8796B|   0   196k|   0  7.98 |5901  4945 |2.50 1.28 0.62|7.0   0 381|   0     0 |           | 11   31    0   37    0
Apr 30 15:14:03 ubuntu dstat.sh[65248]: 30-04 15:14:03| 77  20   3   0   0|1728M  481M  170M 5355M|  40k   36k|   0  1284k|   0  80.2 |8501    11k|2.50 1.28 0.62|9.0   0 371|   0     0 |           | 11   32    0   37    0
Apr 30 15:14:04 ubuntu dstat.sh[65248]: 30-04 15:14:04| 77  22   1   0   0|1684M  525M  170M 5355M|  22k   18k|   0   512k|   0  40.0 |7014  7654 |2.86 1.37 0.65|6.0   0 446|   0     0 |           | 11   28    0   38    0
Apr 30 15:14:05 ubuntu dstat.sh[65248]: 30-04 15:14:05| 84  14   1   0   0|1635M  573M  170M 5355M|  14k   11k|   0   268k|   0  9.99 |6096  4668 |2.86 1.37 0.65|4.0   0  71|   0     0 |           | 11   30    0   38    0
Apr 30 15:14:06 ubuntu dstat.sh[65248]: 30-04 15:14:06| 68  14  18   0   0|1632M  576M  170M 5355M|  33k   29k|   0  8193B|   0  2.00 |7789    11k|2.86 1.37 0.65|5.0   0 258|   0     0 |           | 11   31    0   40    0
Apr 30 15:14:07 ubuntu dstat.sh[65248]: 30-04 15:14:07| 36  16  47   0   0|1446M  762M  170M 5356M|  17k   15k|   0    12k|   0  3.00 |7746  9242 |2.86 1.37 0.65|1.0   0 352|   0     0 |           | 11   28    0   43    0
Apr 30 15:14:08 ubuntu dstat.sh[65248]: 30-04 15:14:08| 28  33  37   0   0|1428M  780M  170M 5356M|2142B    0 |   0    48k|   0  12.0 |6216  5456 |2.86 1.37 0.65|7.0   0 819|   0     0 |           | 11   28    0   41    0
Apr 30 15:14:09 ubuntu dstat.sh[65248]: 30-04 15:14:09| 74  15  11   0   0|1561M  647M  170M 5356M|8672B 6874B|   0     0 |   0     0 |4777  3164 |2.87 1.40 0.67|4.0   0 174|   0     0 |           | 11   31    0   41    0
Apr 30 15:14:10 ubuntu dstat.sh[65248]: 30-04 15:14:10| 59   9  31   0   0|1537M  671M  170M 5356M|  26k   23k|   0   744k|   0  72.0 |8057    11k|2.87 1.40 0.67|4.0   0  69|   0     0 |           | 11   29    0   44    0
Apr 30 15:14:11 ubuntu dstat.sh[65248]: 30-04 15:14:11| 76  19   4   0   0|1521M  687M  170M 5356M|4486B 2417B|   0  2692k|   0   133 |5604  4071 |2.87 1.40 0.67|5.0   0 200|   0     0 |           | 11   28    0   45    0
Apr 30 15:14:12 ubuntu dstat.sh[65248]: 30-04 15:14:12| 62   8  30   0   0|1570M  638M  170M 5356M|  25k   23k|   0   192k|   0  8.00 |5586  6094 |2.87 1.40 0.67|3.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 30 15:14:13 ubuntu dstat.sh[65248]: 30-04 15:14:13| 50   6  42   0   0|1570M  637M  170M 5356M|  40k   35k|   0   148k|   0  7.99 |  12k   19k|2.87 1.40 0.67|3.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 30 15:14:14 ubuntu dstat.sh[65248]: 30-04 15:14:14| 71  13  17   0   0|1500M  707M  170M 5356M|  18k   14k|   0   581k|   0  65.1 |7841    10k|2.88 1.43 0.68|4.0   0 120|   0     0 |           | 11   28    0   45    0
Apr 30 15:14:15 ubuntu dstat.sh[65248]: 30-04 15:14:15| 75   9  15   0   0|1580M  627M  170M 5356M|  13k   11k|   0   188k|   0  12.0 |4599  2718 |2.88 1.43 0.68|4.0   0   0|   0     0 |           | 11   31    0   45    0
Apr 30 15:14:16 ubuntu dstat.sh[65248]: 30-04 15:14:16| 55   6  38   0   0|1583M  624M  170M 5357M|  41k   38k|   0   152k|   0  8.00 |  12k   19k|2.88 1.43 0.68|2.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 30 15:14:17 ubuntu dstat.sh[65248]: 30-04 15:14:17| 60  13  26   0   0|1466M  741M  170M 5357M|  31k   26k|   0   152k|   0  11.0 |  10k   14k|2.88 1.43 0.68|4.0   0 205|   0     0 |           | 11   28    0   49    0
Apr 30 15:14:18 ubuntu dstat.sh[65248]: 30-04 15:14:18| 80  13   6   0   0|1550M  657M  170M 5357M|5957B 4308B|   0   156k|   0  8.98 |4661  2271 |2.88 1.43 0.68|3.0   0  55|   0     0 |           | 11   30    0   49    0
Apr 30 15:14:19 ubuntu dstat.sh[65248]: 30-04 15:14:19| 59   6  34   0   0|1586M  621M  170M 5357M|  34k   31k|   0   112k|   0  8.01 |7987    13k|2.97 1.47 0.70|3.0   0   0|   0     0 |           | 11   31    0   50    0
Apr 30 15:14:20 ubuntu dstat.sh[65248]: 30-04 15:14:20| 73  13  13   0   0|1493M  714M  170M 5357M|  20k   15k|   0  1412k|   0  34.0 |6878  9666 |2.97 1.47 0.70|5.0   0 129|   0     0 |           | 11   28    0   51    0
Apr 30 15:14:21 ubuntu dstat.sh[65248]: 30-04 15:14:21| 73  10  16   0   0|1581M  625M  170M 5357M|  12k   11k|   0   136k|   0  7.98 |4609  3057 |2.97 1.47 0.70|5.0   0   0|   0     0 |           | 11   32    0   51    0
Apr 30 15:14:22 ubuntu dstat.sh[65248]: 30-04 15:14:22| 63  13  24   0   0|1532M  674M  170M 5357M|  20k   18k|   0   353k|   0  38.1 |7108    14k|2.97 1.47 0.70|2.0   0 156|   0     0 |           | 11   30    0   54    0
Apr 30 15:14:23 ubuntu dstat.sh[65248]: 30-04 15:14:23| 66   7  26   0   0|1615M  592M  170M 5357M|  31k   26k|   0   283k|   0  27.9 |7192    10k|2.97 1.47 0.70|4.0   0 2.0|   0     0 |           | 11   34    0   55    1
Apr 30 15:14:24 ubuntu dstat.sh[65248]: 30-04 15:14:24| 70  16  15   0   0|1582M  625M  170M 5358M|  17k   15k|   0   161k|   0  10.0 |6402  7902 |2.97 1.50 0.71|4.0   0 180|   0     0 |           | 11   32    0   54    0
Apr 30 15:14:25 ubuntu dstat.sh[65248]: 30-04 15:14:25| 74  12  13   0   0|1564M  642M  170M 5358M|  13k   11k|   0   143k|   0  8.96 |4678  3653 |2.97 1.50 0.71|5.0   0  54|   0     0 |           | 11   34    0   54    0
Apr 30 15:14:26 ubuntu dstat.sh[65248]: 30-04 15:14:26| 69  11  19   0   0|1554M  652M  170M 5358M|  21k   18k|   0   137k|   0  8.04 |6076  7466 |2.97 1.50 0.71|5.0   0  70|   0     0 |           | 11   34    0   56    0
Apr 30 15:14:27 ubuntu dstat.sh[65248]: 30-04 15:14:27| 60  13  27   0   0|1491M  715M  170M 5358M|  19k   17k|   0  3578k|   0   184 |5668  6340 |2.97 1.50 0.71|2.0   0 138|   0     0 |           | 11   34    0   58    0
Apr 30 15:14:28 ubuntu dstat.sh[65248]: 30-04 15:14:28| 56  11  33   0   0|1509M  697M  170M 5358M|7611B 4825B|   0   388k|   0  36.0 |4840  4162 |2.97 1.50 0.71|2.0   0 120|   0     0 |           | 11   33    0   60    0
Apr 30 15:14:29 ubuntu dstat.sh[65248]: 30-04 15:14:29| 54   8  38   0   0|1573M  632M  170M 5358M|  16k   13k|   0   212k|   0  17.0 |4032  4619 |2.90 1.50 0.72|2.0   0   0|   0     0 |           | 11   34    0   59    0
Apr 30 15:14:30 ubuntu dstat.sh[65248]: 30-04 15:14:30| 50  13  36   0   0|1506M  700M  170M 5358M|  18k   15k|   0   196k|   0  10.0 |6207  7971 |2.90 1.50 0.72|2.0   0 140|   0     0 |           | 11   33    0   60    0
Apr 30 15:14:31 ubuntu dstat.sh[65248]: 30-04 15:14:31| 56  10  32   0   0|1505M  700M  170M 5358M|7831B 6035B|   0   595k|   0  72.9 |3741  2060 |2.90 1.50 0.72|1.0   0  43|   0     0 |           | 11   34    0   61    0
Apr 30 15:14:32 ubuntu dstat.sh[65248]: 30-04 15:14:32| 44   8  47   0   0|1525M  680M  170M 5358M|  21k   18k|   0   336k|   0  22.0 |6075  7845 |2.90 1.50 0.72|  0   0  86|   0     0 |           | 11   34    0   62    0
Apr 30 15:14:33 ubuntu dstat.sh[65248]: 30-04 15:14:33| 31  10  57   1   0|1428M  777M  170M 5358M|  11k 7695B|   0  2252k|   0   141 |5735  6787 |2.90 1.50 0.72|2.0   0 100|   0     0 |           | 11   32    0   58    0
Apr 30 15:14:34 ubuntu dstat.sh[65248]: 30-04 15:14:34| 38   7  54   0   0|1483M  722M  170M 5358M|7109B 4843B|   0     0 |   0     0 |2814  2001 |2.82 1.51 0.72|2.0   0  35|   0     0 |           | 11   33    0   58    0
Apr 30 15:14:35 ubuntu dstat.sh[65248]: 30-04 15:14:35| 33   6  60   0   0|1442M  763M  170M 5359M|  15k   13k|   0   209k|   0  20.1 |5413  6421 |2.82 1.51 0.72|2.0   0  62|   0     0 |           | 11   32    0   60    0
Apr 30 15:14:36 ubuntu dstat.sh[65248]: 30-04 15:14:36| 40  11  48   0   0|1487M  718M  170M 5359M|2678B    0 |   0    24k|   0  2.00 |3325  1874 |2.82 1.51 0.72|2.0   0  78|   0     0 |           | 11   32    0   60    0
Apr 30 15:14:37 ubuntu dstat.sh[65248]: 30-04 15:14:37| 32   4  63   0   0|1517M  688M  170M 5359M|  17k   14k|   0   280k|   0  22.0 |4238  5010 |2.82 1.51 0.72|  0 1.0   0|   0     0 |           | 11   34    0   58    0
Apr 30 15:14:38 ubuntu dstat.sh[65248]: 30-04 15:14:38| 38  10  52   0   0|1485M  720M  170M 5359M|5623B 2104B|   0   304k|   0  31.0 |3659  3007 |2.82 1.51 0.72|2.0   0  65|   0     0 |           | 11   32    0   60    0
Apr 30 15:14:39 ubuntu dstat.sh[65248]: 30-04 15:14:39| 36   5  58   0   0|1480M  725M  170M 5359M|  12k 9796B|   0   112k|   0  7.98 |3070  2226 |2.60 1.49 0.72|2.0   0   0|   0     0 |           | 11   34    0   60    0
Apr 30 15:14:40 ubuntu dstat.sh[65248]: 30-04 15:14:40| 33   7  60   0   0|1402M  802M  170M 5359M|  15k   12k|   0   678k|   0  53.1 |6157  7689 |2.60 1.49 0.72|2.0   0  49|   0     0 |           | 11   32    0   62    0
