Mar 29 14:46:17 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 29 14:46:17 ubuntu dstat.sh[65360]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 29 14:46:17 ubuntu dstat.sh[65360]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 29 14:46:50 ubuntu dstat.sh[65360]: 29-03 14:46:50| 79  10  10   0   0|1700M  533M  169M 5332M|  33k   31k|   0   508k|   0  46.0 |7430    10k|1.66 1.02 0.56|5.0   0   0|   0     0 |           | 11   31    0   19    0
Mar 29 14:46:51 ubuntu dstat.sh[65360]: 29-03 14:46:51| 47  16  37   0   0|1464M  770M  169M 5332M|  11k 7571B|   0   450k|   0  47.8 |6093  6885 |1.66 1.02 0.56|2.0   0 309|   0     0 |           | 11   28    0   22    0
Mar 29 14:46:52 ubuntu dstat.sh[65360]: 29-03 14:46:52| 19   2  77   1   0|1449M  784M  169M 5332M|8014B 4827B|   0  3981k|   0   203 |2415  2618 |1.66 1.02 0.56|2.0   0   0|   0     0 |           | 11   29    0   22    0
Mar 29 14:46:53 ubuntu dstat.sh[65360]: 29-03 14:46:53| 16   6  76   0   0|1417M  816M  169M 5332M|7294B 4240B|   0   404k|   0  26.0 |3321  3270 |1.66 1.02 0.56|2.0   0  64|   0     0 |           | 11   28    0   23    0
Mar 29 14:46:54 ubuntu dstat.sh[65360]: 29-03 14:46:54| 20   4  74   0   0|1442M  791M  169M 5332M|5037B 2486B|   0   260k|   0  14.0 |1839  1315 |1.61 1.02 0.57|1.0   0 4.0|   0     0 |           | 11   29    0   23    0
Mar 29 14:46:55 ubuntu dstat.sh[65360]: 29-03 14:46:55| 16   2  81   0   0|1430M  803M  169M 5332M|  11k 6528B|   0   356k|   0  31.0 |2761  3201 |1.61 1.02 0.57|2.0   0   0|   0     0 |           | 11   28    0   24    0
Mar 29 14:46:56 ubuntu dstat.sh[65360]: 29-03 14:46:56|  9  22  68   0   0|1379M  854M  169M 5332M|4328B 1147B|   0   316k|   0  16.0 |5334  3651 |1.61 1.02 0.57|2.0   0 350|   0     0 |           | 11   28    0   24    0
Mar 29 14:46:57 ubuntu dstat.sh[65360]: 29-03 14:46:57| 24  31  44   1   0|1399M  834M  169M 5332M|4221B  974B|   0    68M|   0   802 |6311  5224 |1.61 1.02 0.57|6.0   0 633|   0     0 |           | 11   28    0   24    0
Mar 29 14:46:58 ubuntu dstat.sh[65360]: 29-03 14:46:58| 83  15   2   0   0|1593M  640M  169M 5332M|7518B 5012B|   0  2728k|   0  83.0 |5045  2820 |1.61 1.02 0.57|3.0   0  58|   0     0 |           | 11   30    0   24    0
Mar 29 14:46:59 ubuntu dstat.sh[65360]: 29-03 14:46:59| 68   9  21   0   0|1638M  595M  169M 5332M|  38k   35k|   0   112k|   0  13.0 |8238    11k|1.88 1.08 0.59|5.0   0   0|   0     0 |           | 11   33    0   24    0
Mar 29 14:47:00 ubuntu dstat.sh[65360]: 29-03 14:47:00| 73  19   7   0   0|1598M  635M  169M 5332M|  17k   11k|   0   683k|   0  74.9 |8375    10k|1.88 1.08 0.59|7.0   0 280|   0     0 |           | 11   28    0   25    0
Mar 29 14:47:01 ubuntu dstat.sh[65360]: 29-03 14:47:01| 83  14   3   0   0|1651M  582M  169M 5332M|  10k 7354B|   0   268k|   0  13.0 |4946  2708 |1.88 1.08 0.59|5.0   0  30|   0     0 |           | 11   31    0   25    0
Mar 29 14:47:02 ubuntu dstat.sh[65360]: 29-03 14:47:02| 76  10  12   0   0|1715M  518M  169M 5333M|  42k   37k|   0    24M|   0   187 |8731    12k|1.88 1.08 0.59|4.0   0   0|   0     0 |           | 11   33    0   26    0
Mar 29 14:47:03 ubuntu dstat.sh[65360]: 29-03 14:47:03| 69  15  16   0   0|1475M  757M  169M 5333M|  25k   21k|   0   767k|   0  33.1 |8104    11k|1.88 1.08 0.59|6.0   0 251|   0     0 |           | 11   28    0   30    0
Mar 29 14:47:04 ubuntu dstat.sh[65360]: 29-03 14:47:04| 38   7  56   0   0|1535M  697M  169M 5333M|9716B 6996B|   0   203k|   0  8.97 |3016  2033 |1.89 1.10 0.60|2.0   0  48|   0     0 |           | 11   30    0   30    0
Mar 29 14:47:05 ubuntu dstat.sh[65360]: 29-03 14:47:05| 32  14  52   0   0|1466M  766M  169M 5333M|  17k   13k|   0   313k|   0  27.1 |6030  7369 |1.89 1.10 0.60|4.0   0 262|   0     0 |           | 11   28    0   32    0
Mar 29 14:47:06 ubuntu dstat.sh[65360]: 29-03 14:47:06| 65  15  19   0   0|1532M  700M  169M 5333M|4379B 1764B|   0   200k|   0  9.98 |4048  2169 |1.89 1.10 0.60|2.0   0 118|   0     0 |           | 11   29    0   32    0
Mar 29 14:47:07 ubuntu dstat.sh[65360]: 29-03 14:47:07| 42   5  52   0   0|1534M  698M  169M 5333M|  28k   25k|   0  1944k|   0   140 |7182  9092 |1.89 1.10 0.60|3.0   0   0|   0     0 |           | 11   31    0   32    0
Mar 29 14:47:08 ubuntu dstat.sh[65360]: 29-03 14:47:08| 68  21  11   0   0|1497M  735M  169M 5333M|8463B 3913B|   0   368k|   0  35.0 |5771  4838 |1.89 1.10 0.60|4.0   0 258|   0     0 |           | 11   28    0   28    0
Mar 29 14:47:09 ubuntu dstat.sh[65360]: 29-03 14:47:09| 68   9  22   0   0|1568M  664M  169M 5333M|  21k   19k|   0   151k|   0  7.97 |5130  4089 |1.74 1.08 0.59|3.0   0   0|   0     0 |           | 11   32    0   28    0
Mar 29 14:47:10 ubuntu dstat.sh[65360]: 29-03 14:47:10| 54  18  26   0   0|1438M  794M  169M 5333M|  28k   22k|   0  1916k|   0   105 |9507    14k|1.74 1.08 0.59|4.0   0 330|   0     0 |           | 11   28    0   31    0
Mar 29 14:47:11 ubuntu dstat.sh[65360]: 29-03 14:47:11| 58   8  34   0   0|1547M  684M  169M 5333M|9022B 7199B|   0     0 |   0     0 |3597  1550 |1.74 1.08 0.59|1.0   0   0|   0     0 |           | 11   31    0   31    0
Mar 29 14:47:12 ubuntu dstat.sh[65360]: 29-03 14:47:12| 45   8  45   0   0|1514M  718M  169M 5333M|  27k   23k|   0   144k|   0  15.0 |7463    10k|1.74 1.08 0.59|3.0   0  73|   0     0 |           | 11   30    0   32    0
Mar 29 14:47:13 ubuntu dstat.sh[65360]: 29-03 14:47:13| 62  19  19   0   0|1522M  709M  169M 5333M|5617B 1740B|   0  1569k|   0  26.0 |4596  3367 |1.74 1.08 0.59|4.0   0 226|   0     0 |           | 11   28    0   30    0
Mar 29 14:47:14 ubuntu dstat.sh[65360]: 29-03 14:47:14| 46   5  49   0   0|1553M  678M  169M 5334M|  23k   21k|   0   124k|   0  8.01 |5605  6229 |1.84 1.11 0.61|3.0   0   0|   0     0 |           | 11   31    0   30    0
Mar 29 14:47:15 ubuntu dstat.sh[65360]: 29-03 14:47:15| 61  18  21   0   0|1466M  765M  169M 5334M|  13k 8515B|   0   276k|   0  24.0 |5978  6223 |1.84 1.11 0.61|4.0   0 287|   0     0 |           | 11   28    0   33    0
Mar 29 14:47:16 ubuntu dstat.sh[65360]: 29-03 14:47:16| 52   6  41   0   0|1534M  697M  169M 5334M|  17k   14k|   0   156k|   0  8.00 |4006  3313 |1.84 1.11 0.61|2.0   0 1.0|   0     0 |           | 11   31    0   33    0
Mar 29 14:47:17 ubuntu dstat.sh[65360]: 29-03 14:47:17| 52  13  34   0   0|1475M  756M  169M 5336M|  18k   13k|   0   355k|   0  33.9 |7469    11k|1.84 1.11 0.61|8.0   0 146|   0     0 |           | 11   28    0   35    0
Mar 29 14:47:18 ubuntu dstat.sh[65360]: 29-03 14:47:18| 55   9  35   0   0|1525M  706M  169M 5334M|  12k 9634B|   0   176k|   0  9.01 |3953  8771 |1.84 1.11 0.61|2.0   0 2.0|   0     0 |           | 11   31    0   36    0
Mar 29 14:47:19 ubuntu dstat.sh[65360]: 29-03 14:47:19| 50  10  39   0   0|1464M  767M  169M 5334M|  22k   18k|   0   408k|   0  44.0 |7880  9726 |1.77 1.11 0.61|3.0   0 121|   0     0 |           | 11   28    0   38    0
Mar 29 14:47:20 ubuntu dstat.sh[65360]: 29-03 14:47:20| 69  27   4   0   0|1525M  705M  169M 5334M|4092B  972B|   0   276k|   0  25.0 |5642  4774 |1.77 1.11 0.61|7.0   0 535|   0     0 |           | 11   28    0   38    0
Mar 29 14:47:21 ubuntu dstat.sh[65360]: 29-03 14:47:21| 79  21   1   0   0|1665M  565M  169M 5334M|  15k   11k|   0   188k|   0  8.00 |5914  4950 |1.77 1.11 0.61|7.0   0 342|   0     0 |           | 11   31    0   37    0
Mar 29 14:47:22 ubuntu dstat.sh[65360]: 29-03 14:47:22| 77  21   3   0   0|1716M  514M  169M 5335M|  42k   39k|   0  3500k|   0   166 |8290    10k|1.77 1.11 0.61|8.0   0 380|   0     0 |           | 11   31    0   38    0
Mar 29 14:47:23 ubuntu dstat.sh[65360]: 29-03 14:47:23| 76  22   0   0   0|1553M  677M  169M 5335M|  19k   15k|   0   660k|   0  48.0 |7213  7782 |1.77 1.11 0.61|7.0   0 452|   0     0 |           | 11   28    0   38    0
Mar 29 14:47:24 ubuntu dstat.sh[65360]: 29-03 14:47:24| 85  13   2   0   0|1641M  589M  169M 5335M|  15k   13k|   0   152k|   0  6.00 |6207  4697 |1.95 1.16 0.63|5.0   0  26|   0     0 |           | 11   31    0   38    0
Mar 29 14:47:25 ubuntu dstat.sh[65360]: 29-03 14:47:25| 64  12  23   0   0|1607M  623M  169M 5335M|  38k   34k|   0   112k|   0  8.97 |8560    13k|1.95 1.16 0.63|5.0   0 168|   0     0 |           | 11   31    0   38    0
Mar 29 14:47:26 ubuntu dstat.sh[65360]: 29-03 14:47:26| 31  23  45   0   0|1421M  809M  169M 5335M|  16k   11k|   0   176k|   0  12.0 |7141  7646 |1.95 1.16 0.63|1.0   0 471|   0     0 |           | 11   28    0   41    0
Mar 29 14:47:27 ubuntu dstat.sh[65360]: 29-03 14:47:27| 31  36  33   0   0|1433M  796M  169M 5335M|4698B  973B|   0   252k|   0  25.0 |6288  5735 |1.95 1.16 0.63|5.0   0 817|   0     0 |           | 11   28    0   41    0
Mar 29 14:47:28 ubuntu dstat.sh[65360]: 29-03 14:47:28| 71  15  13   0   0|1550M  680M  169M 5335M|  14k   11k|   0  1821k|   0  60.9 |4675  3204 |1.95 1.16 0.63|4.0   0 148|   0     0 |           | 11   31    0   41    0
Mar 29 14:47:29 ubuntu dstat.sh[65360]: 29-03 14:47:29| 60   8  31   0   0|1567M  662M  169M 5335M|  25k   21k|   0   425k|   0  52.1 |7106  9725 |2.04 1.19 0.64|3.0   0  67|   0     0 |           | 11   29    0   44    0
Mar 29 14:47:30 ubuntu dstat.sh[65360]: 29-03 14:47:30| 73  20   7   0   0|1546M  684M  169M 5335M|8303B 4390B|   0   372k|   0  34.0 |5564  4444 |2.04 1.19 0.64|3.0   0 201|   0     0 |           | 11   29    0   45    0
Mar 29 14:47:31 ubuntu dstat.sh[65360]: 29-03 14:47:31| 63   8  28   0   0|1569M  661M  169M 5335M|  26k   22k|   0   232k|   0  11.0 |5462  6240 |2.04 1.19 0.64|4.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 29 14:47:32 ubuntu dstat.sh[65360]: 29-03 14:47:32| 51   6  41   0   0|1569M  660M  169M 5336M|  45k   38k|   0   312k|   0  21.0 |  14k   21k|2.04 1.19 0.64|5.0   0   0|   0     0 |           | 11   31    0   45    0
Mar 29 14:47:33 ubuntu dstat.sh[65360]: 29-03 14:47:33| 70  15  14   0   0|1468M  761M  170M 5336M|  19k   13k|   0   713k|   0  60.1 |7733  9324 |2.04 1.19 0.64|4.0   0 120|   0     0 |           | 11   28    0   45    0
Mar 29 14:47:34 ubuntu dstat.sh[65360]: 29-03 14:47:34| 70  10  19   0   0|1577M  652M  170M 5336M|  19k   16k|   0   183k|   0  10.9 |5174  3923 |2.27 1.25 0.66|5.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 29 14:47:35 ubuntu dstat.sh[65360]: 29-03 14:47:35| 54   6  39   0   0|1577M  652M  170M 5336M|  42k   37k|   0   173k|   0  9.06 |  12k   19k|2.27 1.25 0.66|6.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 29 14:47:36 ubuntu dstat.sh[65360]: 29-03 14:47:36| 63  14  21   0   0|1495M  733M  170M 5336M|  31k   25k|   0   152k|   0  9.99 |9934    13k|2.27 1.25 0.66| 11   0 206|   0     0 |           | 11   28    0   49    0
Mar 29 14:47:37 ubuntu dstat.sh[65360]: 29-03 14:47:37| 75  13  11   0   0|1546M  682M  170M 5336M|  11k 8763B|   0   184k|   0  12.0 |4636  2431 |2.27 1.25 0.66|3.0   0  57|   0     0 |           | 11   31    0   49    0
Mar 29 14:47:38 ubuntu dstat.sh[65360]: 29-03 14:47:38| 60   8  30   0   0|1533M  696M  170M 5336M|  32k   28k|   0   307k|   0  15.0 |7987    12k|2.27 1.25 0.66|3.0   0  34|   0     0 |           | 11   31    0   50    0
Mar 29 14:47:39 ubuntu dstat.sh[65360]: 29-03 14:47:39| 74  12  15   0   0|1517M  711M  170M 5337M|  22k   17k|   0   378k|   0  33.1 |7215  9695 |2.41 1.30 0.68|4.0   0  64|   0     0 |           | 11   28    0   51    0
Mar 29 14:47:40 ubuntu dstat.sh[65360]: 29-03 14:47:40| 71  11  17   0   0|1572M  656M  170M 5337M|  14k   12k|   0   419k|   0  58.8 |4879  3584 |2.41 1.30 0.68|3.0   0  30|   0     0 |           | 11   30    0   52    0
Mar 29 14:47:41 ubuntu dstat.sh[65360]: 29-03 14:47:41| 64  14  22   0   0|1541M  687M  170M 5337M|  22k   18k|   0   264k|   0  22.0 |6930  7844 |2.41 1.30 0.68|4.0   0 120|   0     0 |           | 11   30    0   51    0
Mar 29 14:47:42 ubuntu dstat.sh[65360]: 29-03 14:47:42| 62   7  30   0   0|1564M  664M  170M 5337M|  35k   30k|   0   244k|   0  23.0 |8064    11k|2.41 1.30 0.68|4.0   0 1.0|   0     0 |           | 11   33    0   52    0
Mar 29 14:47:43 ubuntu dstat.sh[65360]: 29-03 14:47:43| 70  17  14   0   0|1469M  758M  170M 5337M|  21k   15k|   0  1611k|   0  21.0 |6852  8598 |2.41 1.30 0.68|5.0   0 197|   0     0 |           | 11   32    0   55    0
Mar 29 14:47:44 ubuntu dstat.sh[65360]: 29-03 14:47:44| 72  11  17   0   0|1563M  665M  170M 5337M|  17k   13k|   0  1857k|   0   110 |5259  4718 |2.46 1.33 0.70|3.0   0  31|   0     0 |           | 11   35    0   55    0
Mar 29 14:47:45 ubuntu dstat.sh[65360]: 29-03 14:47:45| 63  12  23   0   0|1561M  667M  170M 5337M|  25k   21k|   0   131k|   0  12.9 |6553  8519 |2.46 1.33 0.70|6.0   0  68|   0     0 |           | 11   34    0   55    0
Mar 29 14:47:46 ubuntu dstat.sh[65360]: 29-03 14:47:46| 62  12  25   0   0|1568M  659M  170M 5337M|  17k   14k|   0   425k|   0  42.1 |5350  5290 |2.46 1.33 0.70|3.0   0 139|   0     0 |           | 11   34    0   57    0
Mar 29 14:47:47 ubuntu dstat.sh[65360]: 29-03 14:47:47| 51  12  36   0   0|1491M  736M  170M 5337M|  12k 9147B|   0   388k|   0  33.0 |4950  4457 |2.46 1.33 0.70|3.0   0 120|   0     0 |           | 11   33    0   59    0
Mar 29 14:47:48 ubuntu dstat.sh[65360]: 29-03 14:47:48| 50  12  38   0   0|1490M  737M  170M 5337M|  18k   14k|   0   224k|   0  17.0 |4803  4978 |2.46 1.33 0.70|4.0   0  96|   0     0 |           | 11   34    0   60    0
Mar 29 14:47:49 ubuntu dstat.sh[65360]: 29-03 14:47:49| 53   9  37   0   0|1515M  712M  170M 5338M|  20k   15k|   0   184k|   0  8.02 |5818  7214 |2.50 1.35 0.71|4.0   0  43|   0     0 |           | 11   33    0   61    0
Mar 29 14:47:50 ubuntu dstat.sh[65360]: 29-03 14:47:50| 53   9  36   0   0|1519M  708M  170M 5338M|  14k   10k|   0   183k|   0  14.0 |4688  4500 |2.50 1.35 0.71|3.0   0  43|   0     0 |           | 11   33    0   62    0
Mar 29 14:47:51 ubuntu dstat.sh[65360]: 29-03 14:47:51| 34   7  58   0   0|1470M  757M  170M 5338M|  20k   17k|   0   232k|   0  12.0 |5556  6748 |2.50 1.35 0.71|2.0   0  86|   0     0 |           | 11   34    0   62    0
Mar 29 14:47:52 ubuntu dstat.sh[65360]: 29-03 14:47:52| 33  13  53   0   0|1438M  789M  170M 5338M|9001B 5867B|   0   333k|   0  35.1 |4937  4676 |2.50 1.35 0.71|3.0   0 135|   0     0 |           | 11   32    0   64    0
Mar 29 14:47:53 ubuntu dstat.sh[65360]: 29-03 14:47:53| 37   5  58   0   0|1513M  714M  170M 5338M|  10k 8185B|   0  4233k|   0   155 |2692  1715 |2.50 1.35 0.71|1.0   0   0|   0     0 |           | 11   34    0   64    0
Mar 29 14:47:54 ubuntu dstat.sh[65360]: 29-03 14:47:54| 36   6  58   0   0|1509M  718M  170M 5338M|  16k   11k|   0   224k|   0  14.0 |5118  6085 |2.46 1.36 0.72|2.0   0  34|   0     0 |           | 11   32    0   59    0
Mar 29 14:47:55 ubuntu dstat.sh[65360]: 29-03 14:47:55| 35  11  53   0   0|1470M  757M  170M 5338M|8952B 5727B|   0   155k|   0  9.96 |3634  2448 |2.46 1.36 0.72|3.0   0 104|   0     0 |           | 11   33    0   59    0
Mar 29 14:47:56 ubuntu dstat.sh[65360]: 29-03 14:47:56| 34   7  57   0   0|1471M  756M  170M 5338M|  11k 8237B|   0   307k|   0  30.9 |4153  3813 |2.46 1.36 0.72|3.0   0  61|   0     0 |           | 11   33    0   60    0
Mar 29 14:47:57 ubuntu dstat.sh[65360]: 29-03 14:47:57| 35   6  59   0   0|1478M  749M  170M 5338M|  12k 8398B|   0   253k|   0  22.1 |3535  4132 |2.46 1.36 0.72|3.0   0 5.0|   0     0 |           | 11   33    0   61    0
Mar 29 14:47:58 ubuntu dstat.sh[65360]: 29-03 14:47:58| 37   4  58   0   0|1485M  741M  170M 5338M|  15k   12k|   0   187k|   0  11.9 |4055  4209 |2.46 1.36 0.72|2.0   0   0|   0     0 |           | 11   33    0   61    0
