Mar 07 14:57:50 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 07 14:57:50 ubuntu dstat.sh[60426]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 07 14:57:50 ubuntu dstat.sh[60426]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 07 14:58:01 ubuntu dstat.sh[60426]: 07-03 14:58:01| 41  10  48   0   0|1213M 1299M  164M 5072M|4192B 1697B|   0    11M|   0   628 |4740  5160 |1.37 0.96 0.52|2.0   0 110|   0     0 |           | 11    4    1   19    0
Mar 07 14:58:02 ubuntu dstat.sh[60426]: 07-03 14:58:02| 40   5  54   1   0|1248M 1258M  164M 5078M|9555B 3721B|   0  2443k|   0   103 |2568  1633 |1.37 0.96 0.52|4.0   0 2.0|   0     0 |           | 11    4    0   19    0
Mar 07 14:58:03 ubuntu dstat.sh[60426]: 07-03 14:58:03| 34   6  59   1   0|1257M 1249M  164M 5078M|  11k 4400B|   0  5725k|   0   333 |3211  2905 |1.37 0.96 0.52|3.0   0  27|   0     0 |           | 11    5    0   19    0
Mar 07 14:58:04 ubuntu dstat.sh[60426]: 07-03 14:58:04| 44   9  45   0   0|1307M 1192M  164M 5083M|2684B  174B|   0  1876k|   0   117 |9360    16k|1.37 0.96 0.52|3.0   0  14|   0     0 |           | 11    4    0   19    0
Mar 07 14:58:05 ubuntu dstat.sh[60426]: 07-03 14:58:05| 41  12  45   0   0|1270M 1228M  164M 5083M|2671B  325B|   0  6553k|   0   400 |  12k   19k|1.37 0.96 0.52|4.0   0 136|   0     0 |           | 11    4    0   19    0
Mar 07 14:58:06 ubuntu dstat.sh[60426]: 07-03 14:58:06| 28  26  46   0   0|1213M 1298M  164M 5072M|4003B 1131B|   0  1612k|   0  31.9 |6132  4696 |1.34 0.96 0.52|4.0   0 421|   0     0 |           | 11    4    0   19    0
Mar 07 14:58:07 ubuntu dstat.sh[60426]: 07-03 14:58:07| 27  21  50   0   0|1153M 1358M  164M 5073M|4663B 1621B|   0    24k|   0  6.00 |6736  8244 |1.34 0.96 0.52|2.0   0 382|   0     0 |           | 11    4    0   19    0
Mar 07 14:58:08 ubuntu dstat.sh[60426]: 07-03 14:58:08| 37  14  47   0   0|1157M 1346M  164M 5080M|4726B 1651B|7654k 4070B|77.5  0.99 |4066  2940 |1.34 0.96 0.52|3.0   0 130|   0     0 |           | 11    5    0   19    0
Mar 07 14:58:09 ubuntu dstat.sh[60426]: 07-03 14:58:09| 51   8  42   0   0|1219M 1283M  164M 5082M|4479B 1465B| 514k  350k|32.1  23.1 |3544    11k|1.34 0.96 0.52|4.0   0  36|   0     0 |           | 11    5    0   20    0
Mar 07 14:58:10 ubuntu dstat.sh[60426]: 07-03 14:58:10| 44   9  46   0   0|1247M 1253M  165M 5083M|4633B 1624B|   0    17M|   0   198 |3481  3417 |1.34 0.96 0.52|4.0   0   0|   0     0 |           | 11    5    0   20    0
Mar 07 14:58:11 ubuntu dstat.sh[60426]: 07-03 14:58:11| 20  12  68   0   0|1294M 1206M  165M 5084M|3403B 1130B|   0   686k|   0  24.9 |3639  3133 |1.24 0.94 0.52|3.0   0 146|   0     0 |           | 11    4    0   13    0
Mar 07 14:58:12 ubuntu dstat.sh[60426]: 07-03 14:58:12| 23   3  73   0   0|1343M 1156M  165M 5084M|2203B  162B|   0   312k|   0  64.0 |1674  1177 |1.24 0.94 0.52|3.0   0   0|   0     0 |           | 11    4    0   13    0
Mar 07 14:58:13 ubuntu dstat.sh[60426]: 07-03 14:58:13| 22   3  72   1   0|1365M 1135M  165M 5084M|2645B  162B|   0  2380k|   0   231 |3329  4421 |1.24 0.94 0.52|3.0   0 1.0|   0     0 |           | 11   10    0   13    0
Mar 07 14:58:14 ubuntu dstat.sh[60426]: 07-03 14:58:14| 21   6  73   0   0|1308M 1192M  165M 5084M|5235B 1718B|  44k 8210B|3.01  2.00 |2301  1611 |1.24 0.94 0.52|2.0   0  42|   0     0 |           | 11    4    0   15    0
Mar 07 14:58:15 ubuntu dstat.sh[60426]: 07-03 14:58:15| 18   3  78   0   0|1326M 1173M  165M 5084M|7055B 3842B| 328k   20M|11.0   112 |1997  1582 |1.24 0.94 0.52|2.0   0 1.0|   0     0 |           | 11   11    0   15    0
Mar 07 14:58:16 ubuntu dstat.sh[60426]: 07-03 14:58:16| 20   3  75   1   0|1328M 1170M  165M 5085M|  11k 7735B| 268k 4568k|66.1   130 |3069  3439 |1.22 0.94 0.52|2.0   0 2.0|   0     0 |           | 11   28    0   16    0
Mar 07 14:58:17 ubuntu dstat.sh[60426]: 07-03 14:58:17| 21   5  73   0   0|1333M 1165M  165M 5085M|4177B 1346B|   0    68k|   0  6.98 |2294  1661 |1.22 0.94 0.52|2.0   0  44|   0     0 |           | 11   28    0   16    0
Mar 07 14:58:18 ubuntu dstat.sh[60426]: 07-03 14:58:18| 16   2  81   0   0|1342M 1157M  165M 5085M|  11k 7638B|   0   100k|   0  7.01 |2035  1780 |1.22 0.94 0.52|2.0   0   0|   0     0 |           | 11   28    0   17    0
Mar 07 14:58:19 ubuntu dstat.sh[60426]: 07-03 14:58:19| 32  14  54   0   0|1439M 1060M  165M 5085M|5520B 1634B|   0  4691k|   0  69.1 |3928  2467 |1.22 0.94 0.52|3.0   0 156|   0     0 |           | 11   28    0   17    0
Mar 07 14:58:20 ubuntu dstat.sh[60426]: 07-03 14:58:20| 32   5  62   0   0|1474M 1024M  165M 5085M|  13k   10k|   0    19M|   0   208 |3652  3501 |1.22 0.94 0.52|1.0   0   0|   0     0 |           | 11   30    0   16    0
Mar 07 14:58:21 ubuntu dstat.sh[60426]: 07-03 14:58:21| 35  17  47   0   0|1441M 1058M  165M 5085M|  14k   11k|   0   855k|   0  33.1 |6953  8482 |1.28 0.96 0.53|4.0   0 315|   0     0 |           | 11   28    0   17    0
Mar 07 14:58:22 ubuntu dstat.sh[60426]: 07-03 14:58:22| 78  22   0   0   0|1560M  939M  165M 5085M|4546B 1566B|   0   180k|   0  14.0 |5136  3536 |1.28 0.96 0.53|6.0   0 264|   0     0 |           | 11   28    0   17    0
Mar 07 14:58:23 ubuntu dstat.sh[60426]: 07-03 14:58:23| 80  11   8   0   0|1702M  797M  165M 5085M|  27k   26k|   0   652k|   0  7.96 |6342  5773 |1.28 0.96 0.53|3.0   0   0|   0     0 |           | 11   34    0   17    0
Mar 07 14:58:24 ubuntu dstat.sh[60426]: 07-03 14:58:24| 72  15  12   0   0|1563M  935M  165M 5085M|  27k   22k|   0   750k|   0  80.2 |8952    13k|1.28 0.96 0.53|3.0   0 279|   0     0 |           | 11   28    0   22    0
Mar 07 14:58:25 ubuntu dstat.sh[60426]: 07-03 14:58:25| 21   5  74   0   0|1552M  946M  165M 5085M|5411B 2976B|   0   453k|   0  10.0 |1959  1525 |1.28 0.96 0.53|1.0   0  32|   0     0 |           | 11   29    0   22    0
Mar 07 14:58:26 ubuntu dstat.sh[60426]: 07-03 14:58:26| 15   2  81   0   0|1536M  962M  165M 5085M|  11k 7085B|   0   806k|   0  57.9 |2842  3297 |1.26 0.96 0.53|2.0   0   0|   0     0 |           | 11   28    0   23    0
Mar 07 14:58:27 ubuntu dstat.sh[60426]: 07-03 14:58:27| 18   8  73   0   0|1468M 1030M  165M 5085M|4853B 1618B|   0   120k|   0  7.99 |2636  1843 |1.26 0.96 0.53|2.0   0  69|   0     0 |           | 11   28    0   23    0
Mar 07 14:58:28 ubuntu dstat.sh[60426]: 07-03 14:58:28| 18   3  79   0   0|1468M 1029M  165M 5085M|8734B 6095B|   0   108k|   0  6.01 |1936  1622 |1.26 0.96 0.53|1.0   0   0|   0     0 |           | 11   29    0   23    0
Mar 07 14:58:29 ubuntu dstat.sh[60426]: 07-03 14:58:29| 12  12  75   0   0|1425M 1073M  165M 5085M|8259B 4160B|   0   308k|   0  28.0 |4486  4200 |1.26 0.96 0.53|3.0   0 186|   0     0 |           | 11   28    0   24    0
Mar 07 14:58:30 ubuntu dstat.sh[60426]: 07-03 14:58:30|  8  26  65   0   0|1406M 1092M  165M 5085M|3808B  541B|   0    84M|   0   475 |5971  4625 |1.26 0.96 0.53|2.0   0 402|   0     0 |           | 11   28    0   24    0
Mar 07 14:58:31 ubuntu dstat.sh[60426]: 07-03 14:58:31| 62  30   7   0   0|1494M 1004M  165M 5085M|5138B 1564B|   0  2348k|   0  45.9 |5574  4148 |1.64 1.05 0.56|6.0   0 450|   0     0 |           | 11   28    0   24    0
Mar 07 14:58:32 ubuntu dstat.sh[60426]: 07-03 14:58:32| 77  10  14   0   0|1648M  850M  165M 5086M|  26k   23k|   0    79k|   0  6.95 |5424  5064 |1.64 1.05 0.56|7.0   0   0|   0     0 |           | 11   33    0   24    0
Mar 07 14:58:33 ubuntu dstat.sh[60426]: 07-03 14:58:33| 76  12  12   0   0|1570M  928M  165M 5086M|  33k   28k|   0   659k|   0  71.4 |9055    15k|1.64 1.05 0.56|7.0   0  75|   0     0 |           | 11   28    0   25    0
Mar 07 14:58:34 ubuntu dstat.sh[60426]: 07-03 14:58:34| 79  21   0   0   0|1579M  918M  165M 5086M|6499B 1770B|   0  2229k|   0  80.2 |5387  3608 |1.64 1.05 0.56|6.0   0 235|   0     0 |           | 11   28    1   25    0
Mar 07 14:58:35 ubuntu dstat.sh[60426]: 07-03 14:58:35| 81  12   7   0   0|1722M  775M  165M 5086M|  31k   28k|   0   196k|   0  13.0 |6684  6760 |1.64 1.05 0.56|5.0   0   0|   0     0 |           | 11   34    0   25    0
Mar 07 14:58:36 ubuntu dstat.sh[60426]: 07-03 14:58:36| 72  12  15   0   0|1645M  852M  165M 5086M|  43k   36k|   0   438k|   0  34.9 |9086    15k|2.07 1.15 0.60|4.0   0 149|   0     0 |           | 11   28    0   30    0
Mar 07 14:58:37 ubuntu dstat.sh[60426]: 07-03 14:58:37| 43  13  43   0   0|1532M  965M  165M 5086M|4621B 1300B|   0   209k|   0  11.0 |3785  2526 |2.07 1.15 0.60|3.0   0 149|   0     0 |           | 11   28    0   30    0
Mar 07 14:58:38 ubuntu dstat.sh[60426]: 07-03 14:58:38| 22   3  74   0   0|1533M  964M  165M 5086M|  10k 7629B|   0   156k|   0  7.98 |2505  2220 |2.07 1.15 0.60|  0   0   0|   0     0 |           | 11   29    1   30    0
Mar 07 14:58:39 ubuntu dstat.sh[60426]: 07-03 14:58:39| 33  21  45   0   0|1477M 1020M  165M 5086M|  10k 6927B|   0   348k|   0  28.0 |5102  4902 |2.07 1.15 0.60|4.0   0 328|   0     0 |           | 11   29    0   31    0
Mar 07 14:58:40 ubuntu dstat.sh[60426]: 07-03 14:58:40| 68  10  21   0   0|1588M  909M  165M 5086M|  19k   15k|   0  1561k|   0   124 |4979  4587 |2.07 1.15 0.60|2.0   0  50|   0     0 |           | 11   31    0   31    0
Mar 07 14:58:41 ubuntu dstat.sh[60426]: 07-03 14:58:41| 45   6  48   0   0|1549M  948M  165M 5087M|  26k   21k|   0  6284k|   0   434 |6789  9508 |2.06 1.16 0.60|3.0   0  21|   0     0 |           | 11   29    0   32    0
Mar 07 14:58:42 ubuntu dstat.sh[60426]: 07-03 14:58:42| 70  23   6   0   0|1503M  994M  165M 5087M|5171B 2155B|   0   292k|   0  23.0 |5466  3802 |2.06 1.16 0.60|5.0   0 237|   0     0 |           | 11   28    0   32    0
Mar 07 14:58:43 ubuntu dstat.sh[60426]: 07-03 14:58:43| 64   8  28   0   0|1583M  913M  165M 5087M|  24k   21k|   0  4064k|   0   249 |5657  6104 |2.06 1.16 0.60|4.0   0   0|   0     0 |           | 11   32    0   32    0
Mar 07 14:58:44 ubuntu dstat.sh[60426]: 07-03 14:58:44| 54  17  29   0   0|1539M  957M  165M 5087M|  26k   21k|   0   450k|   0  41.2 |9261    13k|2.06 1.16 0.60|4.0   0 325|   0     0 |           | 11   28    0   31    0
Mar 07 14:58:45 ubuntu dstat.sh[60426]: 07-03 14:58:45| 55   8  36   0   0|1555M  942M  165M 5087M|9558B 7430B|   0   179k|   0  6.97 |3439  1513 |2.06 1.16 0.60|1.0   0   0|   0     0 |           | 11   31    0   31    0
Mar 07 14:58:46 ubuntu dstat.sh[60426]: 07-03 14:58:46| 45   6  48   0   0|1540M  956M  165M 5087M|  27k   22k|   0  1103k|   0  45.1 |6664  9036 |1.90 1.14 0.60|2.0   0  18|   0     0 |           | 11   30    0   32    0
Mar 07 14:58:47 ubuntu dstat.sh[60426]: 07-03 14:58:47| 62  18  18   0   0|1478M 1019M  165M 5087M|7576B 3451B|   0   320k|   0  24.0 |4940  3923 |1.90 1.14 0.60|5.0   0 282|   0     0 |           | 11   28    0   33    0
Mar 07 14:58:48 ubuntu dstat.sh[60426]: 07-03 14:58:48| 46   5  47   0   0|1534M  962M  165M 5087M|  22k   20k|   0   108k|   0  6.00 |4763  5010 |1.90 1.14 0.60|3.0   0   0|   0     0 |           | 11   31    0   30    0
Mar 07 14:58:49 ubuntu dstat.sh[60426]: 07-03 14:58:49| 50  18  30   0   0|1405M 1091M  165M 5087M|  17k   11k|   0   312k|   0  25.0 |6466  7209 |1.90 1.14 0.60|3.0   0 287|   0     0 |           | 11   28    0   33    0
Mar 07 14:58:50 ubuntu dstat.sh[60426]: 07-03 14:58:50| 52   7  41   0   0|1497M  999M  165M 5088M|  15k   12k|   0  4097B|   0  1.00 |3754  2615 |1.90 1.14 0.60|3.0   0   0|   0     0 |           | 11   31    0   33    0
Mar 07 14:58:51 ubuntu dstat.sh[60426]: 07-03 14:58:51| 50  10  39   0   0|1440M 1056M  165M 5088M|  23k   16k|   0   623k|   0  41.2 |6983  9001 |1.98 1.17 0.61|5.0   0 112|   0     0 |           | 11   28    0   35    0
Mar 07 14:58:52 ubuntu dstat.sh[60426]: 07-03 14:58:52| 57   9  33   0   0|1529M  967M  165M 5088M|7925B 6662B|   0   155k|   0  8.95 |3378  1502 |1.98 1.17 0.61|1.0   0   0|   0     0 |           | 11   31    0   35    0
Mar 07 14:58:53 ubuntu dstat.sh[60426]: 07-03 14:58:53| 47   5  47   0   0|1518M  977M  165M 5088M|  26k   21k|   0  1150k|   0  87.5 |7017  9246 |1.98 1.17 0.61|3.0   0 5.0|   0     0 |           | 11   28    0   37    0
Mar 07 14:58:54 ubuntu dstat.sh[60426]: 07-03 14:58:54| 65  31   5   0   0|1508M  987M  165M 5088M|3705B  727B|   0   224k|   0  24.0 |5668  4846 |1.98 1.17 0.61|8.0   0 585|   0     0 |           | 11   28    0   37    0
Mar 07 14:58:55 ubuntu dstat.sh[60426]: 07-03 14:58:55| 78  19   2   0   0|1697M  798M  165M 5088M|  14k   12k|   0   220k|   0  13.0 |5894  5097 |1.98 1.17 0.61|6.0   0 417|   0     0 |           | 11   32    0   37    0
Mar 07 14:58:56 ubuntu dstat.sh[60426]: 07-03 14:58:56| 71  21   7   0   0|1725M  770M  165M 5088M|  49k   44k|   0   746k|   0  56.8 |9086    11k|2.47 1.29 0.65| 10   0 421|   0     0 |           | 11   32    0   37    0
Mar 07 14:58:57 ubuntu dstat.sh[60426]: 07-03 14:58:57| 76  24   1   0   0|1592M  903M  165M 5088M|  15k   11k|   0   454k|   0  36.1 |6716  7033 |2.47 1.29 0.65|6.0   0 393|   0     0 |           | 11   28    0   38    0
Mar 07 14:58:58 ubuntu dstat.sh[60426]: 07-03 14:58:58| 79  12  10   0   0|1647M  847M  165M 5088M|  16k   14k|   0   124k|   0  5.99 |5098  3236 |2.47 1.29 0.65|6.0   0  33|   0     0 |           | 11   32    0   38    0
Mar 07 14:58:59 ubuntu dstat.sh[60426]: 07-03 14:58:59| 68   9  21   0   0|1606M  888M  165M 5089M|  41k   37k|   0   112k|   0  8.00 |  10k   15k|2.47 1.29 0.65|6.0   0  41|   0     0 |           | 11   30    0   41    0
Mar 07 14:59:00 ubuntu dstat.sh[60426]: 07-03 14:59:00| 29  27  42   0   0|1375M 1119M  165M 5089M|  14k 9601B|   0  2779k|   0   106 |7036  7678 |2.47 1.29 0.65|2.0   0 597|   0     0 |           | 11   28    0   43    0
Mar 07 14:59:01 ubuntu dstat.sh[60426]: 07-03 14:59:01| 27  35  37   0   0|1401M 1094M  165M 5089M|4365B 1566B|   0   164k|   0  16.0 |6008  5014 |2.43 1.30 0.66|7.0   0 718|   0     0 |           | 11   28    0   41    0
Mar 07 14:59:02 ubuntu dstat.sh[60426]: 07-03 14:59:02| 70  20  11   0   0|1554M  940M  165M 5089M|  10k 7961B|   0    12k|   0  3.00 |4763  3225 |2.43 1.30 0.66|3.0   0 246|   0     0 |           | 11   30    1   41    0
Mar 07 14:59:03 ubuntu dstat.sh[60426]: 07-03 14:59:03| 56   9  34   0   0|1565M  929M  165M 5089M|  27k   23k|   0  1518k|   0  41.7 |6601  8660 |2.43 1.30 0.66|7.0   0  67|   0     0 |           | 11   30    0   43    0
Mar 07 14:59:04 ubuntu dstat.sh[60426]: 07-03 14:59:04| 72  18   9   0   0|1496M  999M  165M 5089M|  10k 6400B|   0   507k|   0  47.3 |6354  5802 |2.43 1.30 0.66|4.0   0 202|   0     0 |           | 11   28    1   45    0
Mar 07 14:59:05 ubuntu dstat.sh[60426]: 07-03 14:59:05| 62   8  29   0   0|1555M  939M  165M 5089M|  26k   23k|   0   187k|   0  9.95 |5803  6525 |2.43 1.30 0.66|4.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 07 14:59:06 ubuntu dstat.sh[60426]: 07-03 14:59:06| 51   6  41   0   0|1559M  935M  165M 5089M|  44k   38k|   0   293k|   0  23.1 |  13k   20k|2.39 1.31 0.67|5.0   0   0|   0     0 |           | 11   31    0   45    0
Mar 07 14:59:07 ubuntu dstat.sh[60426]: 07-03 14:59:07| 70  14  15   0   0|1498M  996M  165M 5089M|  19k   15k|   0   521k|   0  55.1 |7552  9794 |2.39 1.31 0.67|5.0   0 121|   0     0 |           | 11   28    0   45    0
Mar 07 14:59:08 ubuntu dstat.sh[60426]: 07-03 14:59:08| 70  10  20   0   0|1568M  925M  165M 5089M|  17k   14k|   0   187k|   0  11.0 |4807  3654 |2.39 1.31 0.67|4.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 07 14:59:09 ubuntu dstat.sh[60426]: 07-03 14:59:09| 56   9  33   0   0|1593M  901M  165M 5090M|  41k   36k|   0   180k|   0  9.01 |  12k   26k|2.39 1.31 0.67|8.0   0  36|   0     0 |           | 11   32    0   46    0
Mar 07 14:59:10 ubuntu dstat.sh[60426]: 07-03 14:59:10| 62  14  23   0   0|1516M  978M  165M 5090M|  32k   27k|   0   152k|   0  10.0 |9048    14k|2.39 1.31 0.67|5.0   0 181|   0     0 |           | 11   28    0   50    0
Mar 07 14:59:11 ubuntu dstat.sh[60426]: 07-03 14:59:11| 76  14   9   0   0|1558M  935M  165M 5090M|9426B 7046B|   0   335k|   0  40.8 |4789  2574 |2.52 1.36 0.69|5.0   0  85|   0     0 |           | 11   30    0   50    0
Mar 07 14:59:12 ubuntu dstat.sh[60426]: 07-03 14:59:12| 57   9  34   0   0|1575M  918M  165M 5090M|  33k   30k|   0   152k|   0  10.0 |8586    12k|2.52 1.36 0.69|2.0   0 2.0|   0     0 |           | 11   31    0   51    0
Mar 07 14:59:13 ubuntu dstat.sh[60426]: 07-03 14:59:13| 69  12  19   0   0|1443M 1050M  165M 5090M|  24k   18k|   0   361k|   0  33.1 |7839    11k|2.52 1.36 0.69|7.0   0 103|   0     0 |           | 11   28    0   51    0
Mar 07 14:59:14 ubuntu dstat.sh[60426]: 07-03 14:59:14| 70  12  18   0   0|1567M  926M  165M 5090M|  15k   12k|   0   120k|   0  8.98 |4396  2974 |2.52 1.36 0.69|3.0   0  25|   0     0 |           | 11   31    0   51    0
Mar 07 14:59:15 ubuntu dstat.sh[60426]: 07-03 14:59:15| 63  13  24   0   0|1567M  926M  165M 5090M|  24k   20k|   0   554k|   0  67.2 |6866  9308 |2.52 1.36 0.69|6.0   0 123|   0     0 |           | 11   32    0   53    0
Mar 07 14:59:16 ubuntu dstat.sh[60426]: 07-03 14:59:16| 64   8  26   0   0|1609M  883M  165M 5091M|  31k   26k|   0   351k|   0  30.9 |6568  9865 |2.48 1.37 0.69|4.0   0  17|   0     0 |           | 11   35    0   54    0
Mar 07 14:59:17 ubuntu dstat.sh[60426]: 07-03 14:59:17| 69  14  17   0   0|1535M  958M  165M 5091M|  22k   17k|   0   184k|   0  9.01 |7144  9150 |2.48 1.37 0.69|6.0   0 169|   0     0 |           | 11   32    0   54    0
Mar 07 14:59:18 ubuntu dstat.sh[60426]: 07-03 14:59:18| 74  12  14   0   0|1605M  888M  165M 5091M|  17k   13k|   0   120k|   0  8.01 |5074  4353 |2.48 1.37 0.69|4.0   0  43|   0     0 |           | 11   34    0   54    0
Mar 07 14:59:19 ubuntu dstat.sh[60426]: 07-03 14:59:19| 66  10  23   0   0|1605M  887M  165M 5091M|  25k   19k|   0   116k|   0  6.99 |5995  6950 |2.48 1.37 0.69|4.0   0  68|   0     0 |           | 11   34    0   56    0
Mar 07 14:59:20 ubuntu dstat.sh[60426]: 07-03 14:59:20| 58  12  30   0   0|1542M  950M  165M 5091M|  21k   18k|   0   456k|   0  43.0 |5491  6793 |2.48 1.37 0.69|3.0   0 138|   0     0 |           | 11   34    0   58    0
Mar 07 14:59:21 ubuntu dstat.sh[60426]: 07-03 14:59:21| 55  11  33   0   0|1524M  968M  165M 5091M|  10k 6497B|   0  3649k|   0   168 |4866  4193 |2.52 1.39 0.71|4.0   0 120|   0     0 |           | 11   33    0   58    0
Mar 07 14:59:22 ubuntu dstat.sh[60426]: 07-03 14:59:22| 52   7  41   0   0|1549M  943M  165M 5091M|  18k   15k|   0   454k|   0  19.1 |4237  4948 |2.52 1.39 0.71|3.0   0 9.0|   0     0 |           | 11   34    0   59    0
Mar 07 14:59:23 ubuntu dstat.sh[60426]: 07-03 14:59:23| 52  11  37   0   0|1459M 1033M  165M 5091M|  21k   16k|   0   192k|   0  9.98 |7465  9042 |2.52 1.39 0.71|3.0   0 130|   0     0 |           | 11   32    0   61    0
Mar 07 14:59:24 ubuntu dstat.sh[60426]: 07-03 14:59:24| 51   9  38   0   0|1512M  980M  165M 5091M|  12k   10k|   0   212k|   0  16.0 |4357  3358 |2.52 1.39 0.71|3.0   0  43|   0     0 |           | 11   34    0   61    0
Mar 07 14:59:25 ubuntu dstat.sh[60426]: 07-03 14:59:25| 40   8  51   0   0|1500M  992M  165M 5091M|  21k   17k|   0   208k|   0  10.0 |5791  7058 |2.52 1.39 0.71|2.0   0  86|   0     0 |           | 11   34    0   56    0
Mar 07 14:59:26 ubuntu dstat.sh[60426]: 07-03 14:59:26| 33  10  55   0   0|1432M 1060M  165M 5091M|  11k 7465B|   0   359k|   0  36.9 |5883  6288 |2.48 1.40 0.71|4.0   0 135|   0     0 |           | 11   32    0   58    0
Mar 07 14:59:27 ubuntu dstat.sh[60426]: 07-03 14:59:27| 37   6  57   0   0|1498M  994M  165M 5091M|  11k 8381B|   0   188k|   0  11.0 |2723  1946 |2.48 1.40 0.71|2.0   0 1.0|   0     0 |           | 11   34    0   58    0
Mar 07 14:59:28 ubuntu dstat.sh[60426]: 07-03 14:59:28| 34   6  60   0   0|1407M 1084M  165M 5092M|  16k   12k|   0   220k|   0  16.0 |4796  6192 |2.48 1.40 0.71|3.0   0  34|   0     0 |           | 11   32    0   60    0
Mar 07 14:59:29 ubuntu dstat.sh[60426]: 07-03 14:59:29| 36  10  52   0   0|1438M 1054M  165M 5092M|6440B 3652B|   0   152k|   0  8.00 |3389  2077 |2.48 1.40 0.71|2.0   0 104|   0     0 |           | 11   33    0   58    0
Mar 07 14:59:30 ubuntu dstat.sh[60426]: 07-03 14:59:30| 34   8  58   0   0|1424M 1067M  165M 5092M|  15k   11k|   0   317k|   0  30.1 |4063  3963 |2.48 1.40 0.71|3.0   0  60|   0     0 |           | 11   33    0   59    0
Mar 07 14:59:31 ubuntu dstat.sh[60426]: 07-03 14:59:31| 36   7  56   0   0|1419M 1072M  165M 5092M|  11k 7385B|   0   275k|   0  23.9 |3678  3895 |2.36 1.40 0.71|3.0   0 5.0|   0     0 |           | 11   32    0   60    0
