May 30 22:38:18 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 30 22:38:18 ubuntu dstat.sh[65668]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 30 22:38:18 ubuntu dstat.sh[65668]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 30 22:38:29 ubuntu dstat.sh[65668]: 30-05 22:38:29| 45   8  45   1   0|1242M  948M  171M 5371M|4143B 1404B|   0  8066k|   0   457 |  12k   20k|1.20 0.87 0.51|2.0   0  13|   0     0 |           | 11    4    0   19    0
May 30 22:38:30 ubuntu dstat.sh[65668]: 30-05 22:38:30| 41  11  46   0   0|1209M  981M  171M 5371M|4621B 1621B|   0  1973k|   0  78.0 |  11k   19k|1.20 0.87 0.51|3.0   0  29|   0     0 |           | 11    4    0   19    0
May 30 22:38:31 ubuntu dstat.sh[65668]: 30-05 22:38:31| 45   6  49   0   0|1198M 1000M  171M 5364M|4560B 1620B|   0   260k|   0  21.0 |3072  1616 |1.20 0.87 0.51|2.0   0  26|   0     0 |           | 11    4    0   19    0
May 30 22:38:32 ubuntu dstat.sh[65668]: 30-05 22:38:32| 22  18  58   0   0|1140M 1058M  171M 5364M|4807B 1616B|   0    20k|   0  4.99 |5147  3652 |1.18 0.87 0.51|1.0   0 330|   0     0 |           | 11    4    0   19    0
May 30 22:38:33 ubuntu dstat.sh[65668]: 30-05 22:38:33|  8  22  69   0   0|1092M 1106M  171M 5364M|4603B 1516B|   0    36k|   0  9.02 |5700  4178 |1.18 0.87 0.51|2.0   0 365|   0     0 |           | 11    4    0   19    0
May 30 22:38:34 ubuntu dstat.sh[65668]: 30-05 22:38:34| 22  15  61   0   0|1104M 1094M  171M 5364M|4679B 1620B|   0  4095B|   0  1.00 |6022  7886 |1.18 0.87 0.51|3.0   0 194|   0     0 |           | 11    4    0   19    0
May 30 22:38:35 ubuntu dstat.sh[65668]: 30-05 22:38:35| 45  10  44   0   0|1162M 1036M  171M 5364M|4085B 1187B|   0     0 |   0     0 |3439  1904 |1.18 0.87 0.51|3.0   0  92|   0     0 |           | 11    5    0   19    0
May 30 22:38:36 ubuntu dstat.sh[65668]: 30-05 22:38:36| 44   6  48   0   0|1212M  986M  171M 5365M|4429B 1350B|   0   848k|   0  33.0 |2792  1413 |1.18 0.87 0.51|3.0   0 1.0|   0     0 |           | 11    5    0   19    0
May 30 22:38:37 ubuntu dstat.sh[65668]: 30-05 22:38:37| 39  10  49   0   0|1233M  962M  171M 5367M|4460B 1404B|   0    16M|   0   202 |5296  6548 |1.25 0.89 0.52|2.0   0  54|   0     0 |           | 11    4    0   19    0
May 30 22:38:38 ubuntu dstat.sh[65668]: 30-05 22:38:38| 22  12  64   0   0|1307M  888M  171M 5367M|3416B  701B|   0     0 |   0     0 |4285    12k|1.25 0.89 0.52|2.0   0 122|   0     0 |           | 11    4    0   20    0
May 30 22:38:39 ubuntu dstat.sh[65668]: 30-05 22:38:39| 23   4  73   0   0|1349M  845M  171M 5367M|4781B 1515B|   0     0 |   0     0 |1759  1203 |1.25 0.89 0.52|3.0   0   0|   0     0 |           | 11    4    0   20    0
May 30 22:38:40 ubuntu dstat.sh[65668]: 30-05 22:38:40| 23   2  72   1   0|1373M  822M  171M 5367M|4277B 1240B|   0  3148k|   0   275 |3382  4579 |1.25 0.89 0.52|2.0   0 1.0|   0     0 |           | 11   10    0   20    0
May 30 22:38:41 ubuntu dstat.sh[65668]: 30-05 22:38:41| 21   6  72   1   0|1305M  889M  171M 5367M|4121B 1298B|   0  2559k|   0   152 |2629  2214 |1.25 0.89 0.52|1.0   0  42|   0     0 |           | 11    4    0   15    0
May 30 22:38:42 ubuntu dstat.sh[65668]: 30-05 22:38:42| 23   4  73   0   0|1365M  830M  171M 5367M|4641B 1621B| 144k   29M|7.01   426 |2064  1759 |1.23 0.89 0.52|1.0   0   0|   0     0 |           | 11    4    0   15    0
May 30 22:38:43 ubuntu dstat.sh[65668]: 30-05 22:38:43| 18   2  77   0   0|1367M  827M  171M 5368M|9170B 6238B| 267k 5096k|65.8   144 |2678  2620 |1.23 0.89 0.52|2.0   0 1.0|   0     0 |           | 11   25    0   15    0
May 30 22:38:44 ubuntu dstat.sh[65668]: 30-05 22:38:44| 20   6  73   0   0|1347M  847M  171M 5368M|9031B 5384B|   0  1144k|   0  15.0 |2695  2086 |1.23 0.89 0.52|1.0   0  45|   0     0 |           | 11   28    0   16    0
May 30 22:38:45 ubuntu dstat.sh[65668]: 30-05 22:38:45| 19   3  77   0   0|1399M  795M  171M 5368M|6870B 3842B|   0  1388k|   0  8.00 |1756  1261 |1.23 0.89 0.52|1.0   0   0|   0     0 |           | 11   29    0   16    0
May 30 22:38:46 ubuntu dstat.sh[65668]: 30-05 22:38:46| 19  10  71   0   0|1386M  808M  171M 5368M|9436B 6165B|   0    12k|   0  3.01 |3390  2629 |1.23 0.89 0.52|4.0   0 146|   0     0 |           | 11   28    0   17    0
May 30 22:38:47 ubuntu dstat.sh[65668]: 30-05 22:38:47| 41   8  50   0   0|1521M  672M  171M 5368M|6792B 3715B|   0  2270k|   0  16.0 |2870  1486 |1.29 0.91 0.53|1.0   0  11|   0     0 |           | 11   29    0   17    0
May 30 22:38:48 ubuntu dstat.sh[65668]: 30-05 22:38:48| 33   6  60   0   0|1514M  680M  171M 5368M|  19k   16k|   0    20M|   0   127 |5909  6992 |1.29 0.91 0.53|2.0   0   0|   0     0 |           | 11   30    0   17    0
May 30 22:38:49 ubuntu dstat.sh[65668]: 30-05 22:38:49| 50  23  27   0   0|1445M  748M  171M 5368M|7294B 3684B|   0   144k|   0  24.0 |5957  5707 |1.29 0.91 0.53|9.0   0 524|   0     0 |           | 11   28    0   18    0
May 30 22:38:50 ubuntu dstat.sh[65668]: 30-05 22:38:50| 84  15   0   0   0|1655M  538M  171M 5368M|6939B 3971B|   0     0 |   0     0 |5061  2882 |1.29 0.91 0.53|7.0   0  54|   0     0 |           | 11   29    0   17    0
May 30 22:38:51 ubuntu dstat.sh[65668]: 30-05 22:38:51| 83  11   5   0   0|1752M  441M  171M 5368M|  35k   32k|   0   416k|   0  30.0 |7888  9967 |1.29 0.91 0.53|4.0   0   0|   0     0 |           | 11   33    0   18    0
May 30 22:38:52 ubuntu dstat.sh[65668]: 30-05 22:38:52| 51  13  34   0   0|1572M  621M  171M 5368M|  17k   13k|   0   484k|   0  48.0 |7246  9043 |1.43 0.95 0.54|3.0   0 250|   0     0 |           | 11   28    0   23    0
May 30 22:38:53 ubuntu dstat.sh[65668]: 30-05 22:38:53| 19   8  73   0   0|1484M  709M  171M 5368M|4686B 1622B|   0    14M|   0   107 |2660  2062 |1.43 0.95 0.54|1.0   0  60|   0     0 |           | 11   28    0   23    0
May 30 22:38:54 ubuntu dstat.sh[65668]: 30-05 22:38:54| 18   2  79   0   0|1476M  717M  171M 5368M|9114B 5991B|   0   104k|   0  8.99 |2163  2030 |1.43 0.95 0.54|1.0   0   0|   0     0 |           | 11   29    0   22    0
May 30 22:38:55 ubuntu dstat.sh[65668]: 30-05 22:38:55| 16   7  76   0   0|1384M  809M  171M 5368M|7109B 3861B|   0   716k|   0  53.0 |3234  3100 |1.43 0.95 0.54|1.0   0  68|   0     0 |           | 11   28    0   23    0
May 30 22:38:56 ubuntu dstat.sh[65668]: 30-05 22:38:56| 20   3  77   0   0|1428M  765M  171M 5368M|6989B 3965B|   0     0 |   0     0 |1749  1449 |1.43 0.95 0.54|1.0   0 1.0|   0     0 |           | 11   29    0   23    0
May 30 22:38:57 ubuntu dstat.sh[65668]: 30-05 22:38:57| 18   3  77   0   0|1414M  779M  171M 5368M|9565B 6081B|   0   152k|   0  18.0 |2991  3244 |1.31 0.93 0.54|1.0   0  19|   0     0 |           | 11   28    0   24    0
May 30 22:38:58 ubuntu dstat.sh[65668]: 30-05 22:38:58|  7  26  65   0   0|1402M  791M  171M 5368M|4339B 1458B|   0    73M|   0   437 |5987  4360 |1.31 0.93 0.54|1.0   0 374|   0     0 |           | 11   28    0   24    0
May 30 22:38:59 ubuntu dstat.sh[65668]: 30-05 22:38:59| 29  32  38   0   0|1420M  773M  171M 5368M|4400B 1459B|   0  1080k|   0  20.0 |5952  4704 |1.31 0.93 0.54|6.0   0 630|   0     0 |           | 11   28    0   24    0
May 30 22:39:00 ubuntu dstat.sh[65668]: 30-05 22:39:00| 84  13   2   0   0|1653M  540M  171M 5368M|  10k 7510B|   0   676k|   0  44.0 |5145  2956 |1.31 0.93 0.54|3.0   0  15|   0     0 |           | 11   30    1   24    0
May 30 22:39:01 ubuntu dstat.sh[65668]: 30-05 22:39:01| 73   9  17   0   0|1687M  506M  171M 5369M|  40k   36k|   0   184k|   0  19.0 |8742    13k|1.31 0.93 0.54|5.0   0   0|   0     0 |           | 11   32    0   24    0
May 30 22:39:02 ubuntu dstat.sh[65668]: 30-05 22:39:02| 75  20   5   0   0|1567M  626M  171M 5369M|  14k 9758B|   0  3767k|   0   249 |7570  9570 |1.69 1.01 0.57|6.0   0 302|   0     0 |           | 11   28    0   25    0
May 30 22:39:03 ubuntu dstat.sh[65668]: 30-05 22:39:03| 87  13   0   0   0|1686M  507M  171M 5369M|  12k 9222B|   0   380k|   0  12.0 |5034  2827 |1.69 1.01 0.57|4.0   0 9.0|   0     0 |           | 11   31    0   25    0
May 30 22:39:04 ubuntu dstat.sh[65668]: 30-05 22:39:04| 83  11   6   0   0|1742M  450M  171M 5369M|  40k   34k|   0  2800k|   0   197 |8357    12k|1.69 1.01 0.57|7.0   0  16|   0     0 |           | 11   33    0   26    0
May 30 22:39:05 ubuntu dstat.sh[65668]: 30-05 22:39:05| 60  14  24   0   0|1524M  668M  171M 5369M|  28k   22k|   0   619k|   0  31.0 |8959    12k|1.69 1.01 0.57|3.0   0 266|   0     0 |           | 11   28    0   30    0
May 30 22:39:06 ubuntu dstat.sh[65668]: 30-05 22:39:06| 42   7  50   0   0|1559M  633M  171M 5369M|6843B 3583B|   0  8185B|   0  2.00 |2838  1655 |1.69 1.01 0.57|1.0   0  17|   0     0 |           | 11   29    0   29    0
May 30 22:39:07 ubuntu dstat.sh[65668]: 30-05 22:39:07| 33   4  63   0   0|1551M  641M  171M 5369M|  21k   17k|   0   192k|   0  19.0 |5195  6547 |1.63 1.01 0.57|3.0   0   0|   0     0 |           | 11   29    0   30    0
May 30 22:39:08 ubuntu dstat.sh[65668]: 30-05 22:39:08| 50  24  25   0   0|1500M  692M  171M 5369M|6036B 2803B|   0   244k|   0  16.0 |5088  4046 |1.63 1.01 0.57|3.0   0 378|   0     0 |           | 11   28    0   31    0
May 30 22:39:09 ubuntu dstat.sh[65668]: 30-05 22:39:09| 53   7  40   0   0|1568M  624M  171M 5369M|  20k   17k|   0   148k|   0  8.00 |4004  3634 |1.63 1.01 0.57|2.0   0   0|   0     0 |           | 11   31    0   31    0
May 30 22:39:10 ubuntu dstat.sh[65668]: 30-05 22:39:10| 52  16  30   0   0|1416M  776M  171M 5370M|  18k   14k|   0  1139k|   0  80.0 |8185    10k|1.63 1.01 0.57|4.0   0 258|   0     0 |           | 11   28    0   28    0
May 30 22:39:11 ubuntu dstat.sh[65668]: 30-05 22:39:11| 79  13   8   0   0|1599M  593M  171M 5370M|  11k 8834B|   0   156k|   0  8.02 |4762  2226 |1.63 1.01 0.57|3.0   0   0|   0     0 |           | 11   32    0   28    0
May 30 22:39:12 ubuntu dstat.sh[65668]: 30-05 22:39:12| 59   6  32   0   0|1569M  623M  171M 5370M|  36k   32k|   0   372k|   0  35.0 |8752    13k|1.66 1.03 0.58|3.0   0 9.0|   0     0 |           | 11   30    0   30    0
May 30 22:39:13 ubuntu dstat.sh[65668]: 30-05 22:39:13| 61  19  20   0   0|1529M  663M  171M 5370M|7278B 3250B|   0  4633k|   0   308 |5201  4208 |1.66 1.03 0.58|3.0   0 315|   0     0 |           | 11   28    0   31    0
May 30 22:39:14 ubuntu dstat.sh[65668]: 30-05 22:39:14| 53   7  39   0   0|1570M  621M  171M 5370M|  18k   15k|   0   184k|   0  8.00 |4348  3272 |1.66 1.03 0.58|3.0   0   0|   0     0 |           | 11   31    0   28    0
May 30 22:39:15 ubuntu dstat.sh[65668]: 30-05 22:39:15| 52  15  31   1   0|1431M  760M  171M 5370M|  21k   16k|   0  1417k|   0  93.1 |8478    11k|1.66 1.03 0.58|3.0   0 299|   0     0 |           | 11   28    0   30    0
May 30 22:39:16 ubuntu dstat.sh[65668]: 30-05 22:39:16| 57   8  34   0   0|1532M  659M  171M 5370M|  10k 7939B|   0     0 |   0     0 |3474  1464 |1.66 1.03 0.58|  0   0 1.0|   0     0 |           | 11   31    0   30    0
May 30 22:39:17 ubuntu dstat.sh[65668]: 30-05 22:39:17| 53   5  41   0   0|1537M  654M  171M 5370M|  28k   22k|   0   212k|   0  13.0 |7046  9291 |1.69 1.05 0.59|3.0   0   0|   0     0 |           | 11   28    0   33    0
May 30 22:39:18 ubuntu dstat.sh[65668]: 30-05 22:39:18| 58  20  21   0   0|1506M  685M  171M 5371M|4128B 1300B|   0   241k|   0  16.0 |4458  2811 |1.69 1.05 0.59|4.0   0 288|   0     0 |           | 11   28    0   33    0
May 30 22:39:19 ubuntu dstat.sh[65668]: 30-05 22:39:19| 51   6  42   0   0|1550M  640M  171M 5371M|  22k   19k|   0  2421k|   0   104 |4825  4946 |1.69 1.05 0.59|2.0   0   0|   0     0 |           | 11   31    0   33    0
May 30 22:39:20 ubuntu dstat.sh[65668]: 30-05 22:39:20| 55  14  31   0   0|1494M  696M  171M 5371M|  15k 9693B|   0  1482k|   0   101 |6249  6455 |1.69 1.05 0.59|3.0   0 112|   0     0 |           | 11   28    0   35    0
May 30 22:39:21 ubuntu dstat.sh[65668]: 30-05 22:39:21| 53   7  39   0   0|1606M  585M  171M 5371M|  17k   12k|   0     0 |   0     0 |3645  2183 |1.69 1.05 0.59|2.0   0   0|   0     0 |           | 11   31    0   35    0
May 30 22:39:22 ubuntu dstat.sh[65668]: 30-05 22:39:22| 47  13  39   0   0|1564M  627M  171M 5371M|  22k   16k|   0   345k|   0  31.1 |7110  9357 |1.64 1.05 0.59|3.0   0 184|   0     0 |           | 11   28    0   37    0
May 30 22:39:23 ubuntu dstat.sh[65668]: 30-05 22:39:23| 70  28   2   0   0|1559M  632M  171M 5371M|4866B 1622B|   0   292k|   0  22.0 |5513  4617 |1.64 1.05 0.59|7.0   0 508|   0     0 |           | 11   28    0   37    0
May 30 22:39:24 ubuntu dstat.sh[65668]: 30-05 22:39:24| 80  19   1   0   0|1735M  455M  171M 5371M|  13k 9610B|   0   172k|   0  7.00 |5697  4927 |1.64 1.05 0.59|7.0   0 370|   0     0 |           | 11   30    0   37    0
May 30 22:39:25 ubuntu dstat.sh[65668]: 30-05 22:39:25| 75  20   5   0   0|1772M  418M  171M 5371M|  50k   46k|   0  1038k|   0  56.9 |8494    10k|1.64 1.05 0.59|7.0   0 408|   0     0 |           | 11   32    0   38    0
May 30 22:39:26 ubuntu dstat.sh[65668]: 30-05 22:39:26| 77  23   0   0   0|1579M  611M  171M 5371M|  14k   11k|   0   413k|   0  41.1 |6656  6952 |1.64 1.05 0.59|5.0   0 392|   0     0 |           | 11   28    0   36    0
May 30 22:39:27 ubuntu dstat.sh[65668]: 30-05 22:39:27| 83  12   4   0   0|1658M  532M  171M 5371M|  15k   12k|   0     0 |   0     0 |5397  3557 |1.82 1.10 0.61|5.0   0   0|   0     0 |           | 11   31    0   36    0
May 30 22:39:28 ubuntu dstat.sh[65668]: 30-05 22:39:28| 71  11  17   0   0|1680M  509M  171M 5372M|  40k   36k|   0  4109B|   0  1.00 |9460    13k|1.82 1.10 0.61|5.0   0  94|   0     0 |           | 11   30    0   39    0
May 30 22:39:29 ubuntu dstat.sh[65668]: 30-05 22:39:29| 38  24  36   0   0|1403M  786M  171M 5372M|  15k   12k|   0    16k|   0  4.00 |7070  8190 |1.82 1.10 0.61|1.0   0 562|   0     0 |           | 11   28    0   41    0
May 30 22:39:30 ubuntu dstat.sh[65668]: 30-05 22:39:30| 27  35  37   0   0|1402M  788M  171M 5372M|4380B 1620B|   0    56k|   0  14.0 |6042  5048 |1.82 1.10 0.61|5.0   0 732|   0     0 |           | 11   28    0   41    0
May 30 22:39:31 ubuntu dstat.sh[65668]: 30-05 22:39:31| 75  16   9   0   0|1576M  613M  171M 5372M|  10k 9208B|   0    88k|   0  2.00 |4936  3484 |1.82 1.10 0.61|4.0   0 214|   0     0 |           | 11   30    0   41    0
May 30 22:39:32 ubuntu dstat.sh[65668]: 30-05 22:39:32| 64   9  26   0   0|1608M  581M  171M 5372M|  26k   21k|   0   623k|   0  52.9 |5806  8449 |2.00 1.14 0.63|5.0   0  67|   0     0 |           | 11   30    0   43    0
May 30 22:39:33 ubuntu dstat.sh[65668]: 30-05 22:39:33| 75  16   8   0   0|1549M  640M  171M 5372M|  10k 7780B|   0   461k|   0  47.1 |5920  5362 |2.00 1.14 0.63|3.0   0 201|   0     0 |           | 11   29    0   45    0
May 30 22:39:34 ubuntu dstat.sh[65668]: 30-05 22:39:34| 68   9  23   0   0|1594M  595M  171M 5372M|  25k   21k|   0   216k|   0  9.00 |5839  6891 |2.00 1.14 0.63|4.0   0   0|   0     0 |           | 11   32    0   45    0
May 30 22:39:35 ubuntu dstat.sh[65668]: 30-05 22:39:35| 54   6  38   0   0|1602M  587M  171M 5372M|  38k   33k|   0  2606k|   0   119 |  12k   17k|2.00 1.14 0.63|3.0   0   0|   0     0 |           | 11   32    0   45    0
May 30 22:39:36 ubuntu dstat.sh[65668]: 30-05 22:39:36| 70  10  19   1   0|1567M  622M  171M 5372M|  25k   20k|   0  1021k|   0  65.1 |8923    12k|2.00 1.14 0.63|5.0   0  61|   0     0 |           | 11   28    0   45    0
May 30 22:39:37 ubuntu dstat.sh[65668]: 30-05 22:39:37| 77  13  10   0   0|1563M  626M  171M 5372M|  12k 9212B|   0   176k|   0  11.0 |4855  2823 |2.16 1.19 0.65|5.0   0  60|   0     0 |           | 11   30    0   45    0
May 30 22:39:38 ubuntu dstat.sh[65668]: 30-05 22:39:38| 61   8  28   0   0|1619M  569M  171M 5373M|  34k   30k|   0   172k|   0  10.0 |9387    24k|2.16 1.19 0.65|3.0   0  36|   0     0 |           | 11   32    0   46    0
May 30 22:39:39 ubuntu dstat.sh[65668]: 30-05 22:39:39| 56   8  35   0   0|1603M  586M  171M 5373M|  42k   36k|   0   168k|   0  10.0 |  13k   19k|2.16 1.19 0.65|6.0   0  71|   0     0 |           | 11   30    0   47    0
May 30 22:39:40 ubuntu dstat.sh[65668]: 30-05 22:39:40| 79  17   3   0   0|1535M  653M  171M 5373M|9463B 6326B|   0   152k|   0  10.0 |5180  3736 |2.16 1.19 0.65|3.0   0 189|   0     0 |           | 11   29    0   49    0
May 30 22:39:41 ubuntu dstat.sh[65668]: 30-05 22:39:41| 68   8  23   0   0|1602M  587M  171M 5373M|  30k   27k|   0   147k|   0  8.95 |5540  7275 |2.16 1.19 0.65|3.0   0   0|   0     0 |           | 11   32    0   49    0
May 30 22:39:42 ubuntu dstat.sh[65668]: 30-05 22:39:42| 64  10  25   0   0|1581M  607M  171M 5373M|  31k   26k|   0   241k|   0  22.1 |9187    15k|2.23 1.22 0.66|4.0   0  68|   0     0 |           | 11   29    0   51    0
May 30 22:39:43 ubuntu dstat.sh[65668]: 30-05 22:39:43| 79  13   8   0   0|1575M  613M  171M 5373M|  10k 8190B|   0   208k|   0  20.0 |5181  3168 |2.23 1.22 0.66|4.0   0  62|   0     0 |           | 11   30    0   49    0
May 30 22:39:44 ubuntu dstat.sh[65668]: 30-05 22:39:44| 68  12  21   0   0|1588M  600M  171M 5373M|  22k   18k|   0   704k|   0  90.0 |6271  7284 |2.23 1.22 0.66|4.0   0 122|   0     0 |           | 11   34    0   51    0
May 30 22:39:45 ubuntu dstat.sh[65668]: 30-05 22:39:45| 72  10  18   0   0|1657M  531M  171M 5374M|  30k   26k|   0   148k|   0  9.02 |7285    12k|2.23 1.22 0.66|3.0   0   0|   0     0 |           | 11   34    0   52    0
May 30 22:39:46 ubuntu dstat.sh[65668]: 30-05 22:39:46| 69  13  18   0   0|1604M  583M  171M 5374M|  26k   22k|   0   148k|   0  8.98 |6202  9147 |2.23 1.22 0.66|3.0   0 142|   0     0 |           | 11   34    0   53    0
May 30 22:39:47 ubuntu dstat.sh[65668]: 30-05 22:39:47| 76  14  10   0   0|1573M  614M  171M 5374M|  14k   10k|   0   120k|   0  8.02 |4841  3835 |2.29 1.25 0.67|5.0   0  86|   0     0 |           | 11   34    0   53    0
May 30 22:39:48 ubuntu dstat.sh[65668]: 30-05 22:39:48| 72  12  15   0   0|1575M  612M  171M 5374M|  20k   17k|   0    16k|   0  2.00 |5981  6103 |2.29 1.25 0.67|5.0   0  68|   0     0 |           | 11   34    0   55    0
May 30 22:39:49 ubuntu dstat.sh[65668]: 30-05 22:39:49| 66  11  23   0   0|1551M  636M  171M 5374M|  25k   21k|   0   484k|   0  64.0 |5963  8155 |2.29 1.25 0.67|5.0   0 106|   0     0 |           | 11   34    0   57    0
May 30 22:39:50 ubuntu dstat.sh[65668]: 30-05 22:39:50| 55  14  30   0   0|1482M  706M  171M 5374M|  11k 7273B|   0   392k|   0  36.0 |4906  4462 |2.29 1.25 0.67|2.0   0 154|   0     0 |           | 11   32    1   59    0
May 30 22:39:51 ubuntu dstat.sh[65668]: 30-05 22:39:51| 54   8  37   0   0|1576M  611M  171M 5374M|  16k   13k|   0   988k|   0  20.0 |5213  5425 |2.29 1.25 0.67|2.0   0   0|   0     0 |           | 11   33    1   59    0
May 30 22:39:52 ubuntu dstat.sh[65668]: 30-05 22:39:52| 51  12  36   0   0|1590M  596M  171M 5374M|  24k   20k|   0  2367k|   0   141 |5650  8120 |2.43 1.30 0.69|4.0   0  96|   0     0 |           | 11   33    0   60    0
May 30 22:39:53 ubuntu dstat.sh[65668]: 30-05 22:39:53| 59  12  28   0   0|1534M  653M  171M 5374M|  11k 7668B|   0     0 |   0     0 |4214  2672 |2.43 1.30 0.69|3.0   0  86|   0     0 |           | 11   33    0   61    0
May 30 22:39:54 ubuntu dstat.sh[65668]: 30-05 22:39:54| 47   9  43   0   0|1489M  698M  171M 5374M|  22k   17k|   0   304k|   0  13.0 |5723  6870 |2.43 1.30 0.69|1.0   0  86|   0     0 |           | 11   34    0   62    0
May 30 22:39:55 ubuntu dstat.sh[65668]: 30-05 22:39:55| 33   8  57   0   0|1456M  731M  171M 5374M|  15k   11k|   0   268k|   0  26.0 |6267  7336 |2.43 1.30 0.69|2.0   0  91|   0     0 |           | 11   32    0   57    0
May 30 22:39:56 ubuntu dstat.sh[65668]: 30-05 22:39:56| 40   8  51   0   0|1535M  652M  171M 5374M|6737B 3572B|   0   112k|   0  7.97 |3068  1691 |2.43 1.30 0.69|2.0   0  45|   0     0 |           | 11   33    0   57    0
May 30 22:39:57 ubuntu dstat.sh[65668]: 30-05 22:39:57| 36   3  60   0   0|1533M  654M  171M 5375M|  20k   15k|   0   189k|   0  15.1 |4600  5373 |2.39 1.31 0.70|1.0   0   0|   0     0 |           | 11   33    0   58    0
May 30 22:39:58 ubuntu dstat.sh[65668]: 30-05 22:39:58| 38  12  49   0   0|1520M  666M  171M 5375M|6825B 3286B|   0   124k|   0  9.00 |4033  2975 |2.39 1.31 0.70|3.0   0 138|   0     0 |           | 11   32    0   59    0
May 30 22:39:59 ubuntu dstat.sh[65668]: 30-05 22:39:59| 35   5  60   0   0|1528M  658M  171M 5375M|  16k   12k|   0   283k|   0  25.9 |3404  3243 |2.39 1.31 0.70|2.0   0   0|   0     0 |           | 11   33    0   58    1
May 30 22:40:00 ubuntu dstat.sh[65668]: 30-05 22:40:00| 36   9  53   0   0|1447M  740M  171M 5375M|  10k 7306B|   0  1001k|   0  75.0 |4224  4602 |2.39 1.31 0.70|3.0   0  65|   0     0 |           | 11   32    0   60    0
May 30 22:40:01 ubuntu dstat.sh[65668]: 30-05 22:40:01| 40   6  52   0   0|1490M  697M  171M 5375M|  11k 7068B|   0   332k|   0  1.00 |2937  2146 |2.39 1.31 0.70|3.0   0   0|   0     0 |           | 11   33    0   60    0
