May 19 13:18:29 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 19 13:18:30 ubuntu dstat.sh[65160]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 19 13:18:30 ubuntu dstat.sh[65160]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 19 13:19:09 ubuntu dstat.sh[65160]: 19-05 13:19:09| 17   3  80   0   0|1452M  750M  171M 5360M|  10k 6685B|   0  1320k|   0  90.0 |2721  3420 |1.86 1.02 0.52|1.0   0 4.0|   0     0 |           | 11   28    0   25    0
May 19 13:19:10 ubuntu dstat.sh[65160]: 19-05 13:19:10|  8  23  67   0   0|1430M  771M  171M 5360M|4629B 1623B|   0   176k|   0  13.0 |5482  3700 |1.86 1.02 0.52|1.0   0 350|   0     0 |           | 11   28    0   25    0
May 19 13:19:11 ubuntu dstat.sh[65160]: 19-05 13:19:11| 30  30  39   0   0|1402M  799M  171M 5360M|4439B 1502B|   0   108k|   0  16.0 |5990  4948 |1.86 1.02 0.52|5.0   0 685|   0     0 |           | 11   28    0   25    0
May 19 13:19:12 ubuntu dstat.sh[65160]: 19-05 13:19:12| 86  13   0   0   0|1631M  570M  171M 5361M|5692B 3319B|   0  1359k|   0   119 |4986  2185 |1.86 1.02 0.52|3.0   0 4.0|   0     0 |           | 11   29    1   25    0
May 19 13:19:13 ubuntu dstat.sh[65160]: 19-05 13:19:13| 66   8  25   0   0|1666M  535M  171M 5361M|  44k   40k|   0  1463k|   0  3.99 |9524    13k|1.86 1.02 0.52|4.0   0   0|   0     0 |           | 11   33    0   25    0
May 19 13:19:14 ubuntu dstat.sh[65160]: 19-05 13:19:14| 72  21   8   0   0|1532M  669M  171M 5361M|  14k 9371B|   0   779k|   0  79.3 |7843  9042 |2.20 1.10 0.55|6.0   0 311|   0     0 |           | 11   28    0   26    0
May 19 13:19:15 ubuntu dstat.sh[65160]: 19-05 13:19:15| 87  13   0   0   0|1665M  536M  171M 5361M|8421B 5302B|   0   172k|   0  9.00 |5107  2827 |2.20 1.10 0.55|6.0   0   0|   0     0 |           | 11   29    0   26    0
May 19 13:19:16 ubuntu dstat.sh[65160]: 19-05 13:19:16| 83   9   7   0   0|1730M  471M  171M 5361M|  44k   41k|   0   140k|   0  9.00 |8120    11k|2.20 1.10 0.55|5.0   0   0|   0     0 |           | 11   33    0   27    0
May 19 13:19:17 ubuntu dstat.sh[65160]: 19-05 13:19:17| 64  17  19   1   0|1527M  673M  172M 5361M|  26k   20k|   0  4221k|   0   244 |8657    12k|2.20 1.10 0.55|2.0   0 298|   0     0 |           | 11   28    0   31    0
May 19 13:19:18 ubuntu dstat.sh[65160]: 19-05 13:19:18| 39   6  54   0   0|1544M  656M  172M 5361M|9808B 6982B|   0  2150k|   0   101 |2832  1832 |2.20 1.10 0.55|1.0   0   0|   0     0 |           | 11   30    0   31    0
May 19 13:19:19 ubuntu dstat.sh[65160]: 19-05 13:19:19| 32  13  54   0   0|1503M  697M  172M 5361M|  19k   14k|   0   356k|   0  27.0 |5382  6803 |2.18 1.11 0.56|4.0   0 246|   0     0 |           | 11   28    0   32    0
May 19 13:19:20 ubuntu dstat.sh[65160]: 19-05 13:19:20| 65  16  19   0   0|1522M  678M  172M 5361M|5039B 1700B|   0   224k|   0  10.0 |4049  2063 |2.18 1.11 0.56|2.0   0 132|   0     0 |           | 11   28    1   32    0
May 19 13:19:21 ubuntu dstat.sh[65160]: 19-05 13:19:21| 45   6  48   0   0|1544M  656M  172M 5362M|  30k   26k|   0   244k|   0  21.0 |7117  9372 |2.18 1.11 0.56|4.0   0 1.0|   0     0 |           | 11   30    0   33    0
May 19 13:19:22 ubuntu dstat.sh[65160]: 19-05 13:19:22| 73  19   7   0   0|1514M  686M  172M 5362M|7845B 4115B|   0   356k|   0  31.0 |6011  4647 |2.18 1.11 0.56|4.0   0 258|   0     0 |           | 11   28    0   33    0
May 19 13:19:23 ubuntu dstat.sh[65160]: 19-05 13:19:23| 68   8  24   0   0|1605M  595M  172M 5362M|  25k   23k|   0   455k|   0  11.0 |6208  5724 |2.18 1.11 0.56|3.0   0   0|   0     0 |           | 11   32    0   29    0
May 19 13:19:24 ubuntu dstat.sh[65160]: 19-05 13:19:24| 61  17  20   0   0|1515M  684M  172M 5362M|  24k   19k|   0  1305k|   0  54.9 |9081    12k|2.49 1.19 0.59|3.0   0 323|   0     0 |           | 11   28    0   32    0
May 19 13:19:25 ubuntu dstat.sh[65160]: 19-05 13:19:25| 56   7  36   0   0|1578M  621M  172M 5362M|  14k   11k|   0   172k|   0  9.02 |4027  2587 |2.49 1.19 0.59|5.0   0   0|   0     0 |           | 11   31    0   32    0
May 19 13:19:26 ubuntu dstat.sh[65160]: 19-05 13:19:26| 53   9  38   0   0|1484M  716M  172M 5362M|  24k   20k|   0   413k|   0  38.1 |7465  9517 |2.49 1.19 0.59|7.0   0  87|   0     0 |           | 11   28    0   34    0
May 19 13:19:27 ubuntu dstat.sh[65160]: 19-05 13:19:27| 58  18  23   0   0|1522M  678M  172M 5362M|4696B 1620B|   0   232k|   0  14.0 |4206  2498 |2.49 1.19 0.59|4.0   0 212|   0     0 |           | 11   28    0   31    0
May 19 13:19:28 ubuntu dstat.sh[65160]: 19-05 13:19:28| 46   6  46   0   0|1542M  657M  172M 5362M|  28k   24k|   0  1051k|   0  52.0 |5692  7503 |2.49 1.19 0.59|2.0   0   0|   0     0 |           | 11   31    0   31    0
May 19 13:19:29 ubuntu dstat.sh[65160]: 19-05 13:19:29| 52  21  28   1   0|1448M  751M  172M 5362M|9105B 5970B|   0   364k|   0  39.0 |5840  5044 |2.53 1.22 0.60|3.0   0 287|   0     0 |           | 11   28    0   34    0
May 19 13:19:30 ubuntu dstat.sh[65160]: 19-05 13:19:30| 54   7  38   0   0|1539M  660M  172M 5363M|  16k   13k|   0  4083B|   0  1.00 |3866  2598 |2.53 1.22 0.60|3.0   0   0|   0     0 |           | 11   31    0   34    0
May 19 13:19:31 ubuntu dstat.sh[65160]: 19-05 13:19:31| 53  11  35   0   0|1435M  764M  172M 5363M|  19k   15k|   0   429k|   0  38.1 |7492  9178 |2.53 1.22 0.60|3.0   0 113|   0     0 |           | 11   28    0   36    0
May 19 13:19:32 ubuntu dstat.sh[65160]: 19-05 13:19:32| 60   7  32   0   0|1562M  637M  172M 5363M|  10k 7874B|   0   139k|   0  6.97 |3695  1747 |2.53 1.22 0.60|1.0   0   0|   0     0 |           | 11   31    0   36    0
May 19 13:19:33 ubuntu dstat.sh[65160]: 19-05 13:19:33| 53   9  38   0   0|1573M  626M  172M 5363M|  24k   20k|   0  3581k|   0   193 |7078  9767 |2.53 1.22 0.60|5.0   0 154|   0     0 |           | 11   28    0   38    0
May 19 13:19:34 ubuntu dstat.sh[65160]: 19-05 13:19:34| 75  24   1   0   0|1534M  664M  172M 5363M|4380B 1620B|   0    52k|   0  13.0 |5607  4807 |2.89 1.32 0.63|7.0   0 535|   0     0 |           | 11   28    0   38    0
May 19 13:19:35 ubuntu dstat.sh[65160]: 19-05 13:19:35| 84  16   0   0   0|1690M  508M  172M 5363M|  14k 9780B|   0   232k|   0  13.0 |6035  5135 |2.89 1.32 0.63|8.0   0 387|   0     0 |           | 11   30    0   38    0
May 19 13:19:36 ubuntu dstat.sh[65160]: 19-05 13:19:36| 79  18   3   0   0|1736M  463M  172M 5363M|  46k   43k|   0   531k|   0  33.9 |8501    11k|2.89 1.32 0.63|7.0   0 433|   0     0 |           | 11   32    0   38    0
May 19 13:19:37 ubuntu dstat.sh[65160]: 19-05 13:19:37| 86  14   1   0   0|1586M  612M  172M 5363M|  20k   14k|   0   497k|   0  49.1 |7233  7245 |2.89 1.32 0.63|6.0   0 190|   0     0 |           | 11   28    0   39    0
May 19 13:19:38 ubuntu dstat.sh[65160]: 19-05 13:19:38| 82  14   3   0   0|1660M  538M  172M 5363M|  18k   15k|   0   156k|   0  9.00 |5993  4744 |2.89 1.32 0.63|4.0   0 161|   0     0 |           | 11   32    0   39    0
May 19 13:19:39 ubuntu dstat.sh[65160]: 19-05 13:19:39| 73  11  16   0   0|1653M  545M  172M 5364M|  40k   36k|   0  1702k|   0  37.0 |9529    15k|2.97 1.37 0.65|3.0   0 142|   0     0 |           | 11   30    0   42    0
May 19 13:19:40 ubuntu dstat.sh[65160]: 19-05 13:19:40| 31  22  46   0   0|1464M  734M  172M 5364M|  13k 8469B|   0   156k|   0  13.0 |7205  7515 |2.97 1.37 0.65|3.0   0 658|   0     0 |           | 11   28    0   42    0
May 19 13:19:41 ubuntu dstat.sh[65160]: 19-05 13:19:41| 60  31  10   0   0|1503M  695M  172M 5364M|4640B 1459B|   0    36k|   0  9.00 |5978  5389 |2.97 1.37 0.65|4.0   0 804|   0     0 |           | 11   28    0   42    0
May 19 13:19:42 ubuntu dstat.sh[65160]: 19-05 13:19:42| 70   7  22   0   0|1584M  614M  172M 5364M|  23k   20k|   0    84k|   0  6.00 |5173  4902 |2.97 1.37 0.65|3.0   0   0|   0     0 |           | 11   32    0   42    0
May 19 13:19:43 ubuntu dstat.sh[65160]: 19-05 13:19:43| 68  14  18   0   0|1523M  675M  172M 5364M|  19k   15k|   0   628k|   0  63.0 |7204  9000 |2.97 1.37 0.65|4.0   0 201|   0     0 |           | 11   28    0   46    0
May 19 13:19:44 ubuntu dstat.sh[65160]: 19-05 13:19:44| 77  12  10   0   0|1558M  639M  172M 5364M|  14k   11k|   0   212k|   0  8.98 |4717  2858 |2.90 1.38 0.66|3.0   0  67|   0     0 |           | 11   31    0   46    0
May 19 13:19:45 ubuntu dstat.sh[65160]: 19-05 13:19:45| 57   7  35   0   0|1579M  619M  172M 5364M|  42k   38k|   0   140k|   0  8.00 |  10k   17k|2.90 1.38 0.66|2.0   0   0|   0     0 |           | 11   32    0   46    0
May 19 13:19:46 ubuntu dstat.sh[65160]: 19-05 13:19:46| 65  11  24   0   0|1507M  690M  172M 5364M|  32k   28k|   0   510k|   0  60.2 |  10k   15k|2.90 1.38 0.66|4.0   0  69|   0     0 |           | 11   28    0   46    0
May 19 13:19:47 ubuntu dstat.sh[65160]: 19-05 13:19:47| 77  13   9   0   0|1572M  625M  172M 5364M|  11k 7853B|   0   143k|   0  7.97 |4739  2553 |2.90 1.38 0.66|4.0   0  51|   0     0 |           | 11   30    0   46    0
May 19 13:19:48 ubuntu dstat.sh[65160]: 19-05 13:19:48| 59   8  32   0   0|1601M  595M  172M 5365M|  42k   38k|   0   144k|   0  11.0 |8433    15k|2.90 1.38 0.66|3.0   0   0|   0     0 |           | 11   32    0   46    0
May 19 13:19:49 ubuntu dstat.sh[65160]: 19-05 13:19:49| 60   9  29   0   0|1524M  673M  172M 5365M|  36k   31k|   0   168k|   0  9.01 |  11k   16k|3.07 1.44 0.68|3.0   0  92|   0     0 |           | 11   29    0   49    0
May 19 13:19:50 ubuntu dstat.sh[65160]: 19-05 13:19:50| 78  15   6   0   0|1529M  667M  172M 5365M|  10k 6707B|   0   120k|   0  8.00 |5136  3603 |3.07 1.44 0.68|4.0   0 168|   0     0 |           | 11   29    0   50    0
May 19 13:19:51 ubuntu dstat.sh[65160]: 19-05 13:19:51| 67   8  25   0   0|1604M  592M  172M 5365M|  32k   28k|   0   112k|   0  8.01 |5958  9019 |3.07 1.44 0.68|4.0   0 1.0|   0     0 |           | 11   32    0   50    0
May 19 13:19:52 ubuntu dstat.sh[65160]: 19-05 13:19:52| 69  12  18   0   0|1562M  635M  172M 5365M|  28k   23k|   0   360k|   0  36.0 |8888    13k|3.07 1.44 0.68|4.0   0 100|   0     0 |           | 11   28    0   51    0
May 19 13:19:53 ubuntu dstat.sh[65160]: 19-05 13:19:53| 77  13  10   0   0|1580M  616M  172M 5365M|  15k   11k|   0   224k|   0  19.0 |4873  3009 |3.07 1.44 0.68|3.0   0  30|   0     0 |           | 11   31    0   51    0
May 19 13:19:54 ubuntu dstat.sh[65160]: 19-05 13:19:54| 64  12  22   0   0|1602M  595M  172M 5365M|  25k   21k|   0   635k|   0  41.9 |6342  8877 |3.14 1.48 0.70|3.0   0 120|   0     0 |           | 11   30    0   53    0
May 19 13:19:55 ubuntu dstat.sh[65160]: 19-05 13:19:55| 69  11  20   0   0|1582M  614M  172M 5366M|  32k   27k|   0  1499k|   0  10.0 |6210    10k|3.14 1.48 0.70|4.0   0  59|   0     0 |           | 11   30    0   55    0
May 19 13:19:56 ubuntu dstat.sh[65160]: 19-05 13:19:56| 74  14  11   0   0|1589M  607M  172M 5366M|  21k   16k|   0   244k|   0  21.0 |6844  8412 |3.14 1.48 0.70|4.0   0 126|   0     0 |           | 11   30    0   55    0
May 19 13:19:57 ubuntu dstat.sh[65160]: 19-05 13:19:57| 71  12  16   0   0|1592M  603M  172M 5366M|  19k   16k|   0   196k|   0  16.0 |5261  4716 |3.14 1.48 0.70|3.0   0  44|   0     0 |           | 11   34    0   56    0
May 19 13:19:58 ubuntu dstat.sh[65160]: 19-05 13:19:58| 67  12  21   0   0|1567M  629M  172M 5366M|  26k   22k|   0   220k|   0  21.0 |6608  9131 |3.14 1.48 0.70|4.0   0  68|   0     0 |           | 11   34    0   57    0
May 19 13:19:59 ubuntu dstat.sh[65160]: 19-05 13:19:59| 60  13  27   0   0|1606M  589M  172M 5366M|  17k   14k|   0   528k|   0  41.0 |5126  5041 |3.21 1.52 0.72|2.0   0 138|   0     0 |           | 11   34    0   59    0
May 19 13:20:00 ubuntu dstat.sh[65160]: 19-05 13:20:00| 53  13  33   0   0|1560M  636M  172M 5366M|  12k 8754B|   0   292k|   0  26.0 |4660  3578 |3.21 1.52 0.72|2.0   0 120|   0     0 |           | 11   33    0   59    0
May 19 13:20:01 ubuntu dstat.sh[65160]: 19-05 13:20:01| 54  11  34   0   0|1550M  646M  172M 5366M|  19k   15k|   0   240k|   0  18.0 |5328  5353 |3.21 1.52 0.72|3.0   0  99|   0     0 |           | 11   34    0   60    0
May 19 13:20:02 ubuntu dstat.sh[65160]: 19-05 13:20:02| 54  10  36   0   0|1529M  666M  172M 5366M|  20k   16k|   0   152k|   0  9.01 |5839  6738 |3.21 1.52 0.72|3.0   0  61|   0     0 |           | 11   33    0   62    0
May 19 13:20:03 ubuntu dstat.sh[65160]: 19-05 13:20:03| 63  11  25   0   0|1577M  618M  172M 5366M|  13k   10k|   0   200k|   0  15.0 |5014    14k|3.21 1.52 0.72|2.0   0  61|   0     0 |           | 11   33    0   64    0
May 19 13:20:04 ubuntu dstat.sh[65160]: 19-05 13:20:04| 35   8  56   0   0|1492M  702M  172M 5366M|  24k   20k|   0  4516k|   0   170 |5981  7366 |3.11 1.53 0.73|1.0   0  86|   0     0 |           | 11   34    0   62    0
May 19 13:20:05 ubuntu dstat.sh[65160]: 19-05 13:20:05| 34  13  51   0   0|1446M  749M  172M 5366M|8238B 4303B|   0   284k|   0  25.0 |4708  4086 |3.11 1.53 0.73|2.0   0 135|   0     0 |           | 11   32    0   64    0
May 19 13:20:06 ubuntu dstat.sh[65160]: 19-05 13:20:06| 36   5  58   0   0|1489M  706M  172M 5366M|  13k 9393B|   0   188k|   0  14.0 |2912  2213 |3.11 1.53 0.73|2.0   0   0|   0     0 |           | 11   34    0   64    0
May 19 13:20:07 ubuntu dstat.sh[65160]: 19-05 13:20:07| 36   8  55   0   0|1398M  797M  172M 5367M|  14k   11k|   0   236k|   0  16.0 |4637  5418 |3.11 1.53 0.73|3.0   0  47|   0     0 |           | 11   32    0   66    0
May 19 13:20:08 ubuntu dstat.sh[65160]: 19-05 13:20:08| 38   9  52   0   0|1443M  752M  172M 5367M|9445B 6394B|   0   192k|   0  14.0 |3425  2470 |3.11 1.53 0.73|3.0   0  91|   0     0 |           | 11   33    0   59    0
May 19 13:20:09 ubuntu dstat.sh[65160]: 19-05 13:20:09| 33   9  58   0   0|1438M  757M  172M 5367M|  14k   11k|   0   296k|   0  26.0 |4356  4459 |3.02 1.54 0.73|4.0   0  60|   0     0 |           | 11   33    0   60    0
May 19 13:20:10 ubuntu dstat.sh[65160]: 19-05 13:20:10| 37   6  56   0   0|1464M  731M  172M 5367M|  12k 8900B|   0   296k|   0  24.0 |3391  3055 |3.02 1.54 0.73|3.0   0 5.0|   0     0 |           | 11   33    0   61    0
May 19 13:20:11 ubuntu dstat.sh[65160]: 19-05 13:20:11| 39   4  57   0   0|1423M  772M  172M 5367M|  16k   13k|   0   144k|   0  10.0 |3809  4504 |3.02 1.54 0.73|3.0   0 3.0|   0     0 |           | 11   33    0   62    0
May 19 13:20:12 ubuntu dstat.sh[65160]: 19-05 13:20:12| 38   7  53   0   0|1422M  772M  172M 5367M|  10k 7116B|   0  2056k|   0   141 |4996  5364 |3.02 1.54 0.73|3.0   0  46|   0     0 |           | 11   32    0   62    0
May 19 13:20:13 ubuntu dstat.sh[65160]: 19-05 13:20:13| 38   6  55   0   0|1472M  722M  172M 5367M|  12k 9361B|   0   128k|   0  13.0 |3792  3487 |3.02 1.54 0.73|3.0   0   0|   0     0 |           | 11   33    0   62    0
