Apr 16 00:54:04 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 16 00:54:04 ubuntu dstat.sh[65834]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 16 00:54:04 ubuntu dstat.sh[65834]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 16 00:55:40 ubuntu dstat.sh[65834]: 16-04 00:55:40| 34  13  52   0   0|1427M  778M  173M 5356M|9200B 5046B|   0   329k|   0  33.1 |5215  4884 |2.56 1.39 0.72|2.0   0 135|   0     0 |           | 11   32    0   64    0
Apr 16 00:55:41 ubuntu dstat.sh[65834]: 16-04 00:55:41| 41   7  50   0   0|1485M  720M  173M 5356M|  15k   11k|   0   140k|   0  9.99 |3932  9190 |2.56 1.39 0.72|2.0   0  36|   0     0 |           | 11   34    0   65    0
Apr 16 00:55:42 ubuntu dstat.sh[65834]: 16-04 00:55:42| 36   8  55   0   0|1396M  808M  173M 5356M|  13k 9657B|   0   625k|   0  64.1 |4880  5594 |2.56 1.39 0.72|3.0   0  67|   0     0 |           | 11   32    0   59    0
Apr 16 00:55:43 ubuntu dstat.sh[65834]: 16-04 00:55:43| 37   9  52   0   0|1455M  749M  173M 5356M|9417B 6282B|   0   200k|   0  11.0 |3422  2306 |2.51 1.40 0.72|2.0   0  71|   0     0 |           | 11   33    0   59    0
Apr 16 00:55:44 ubuntu dstat.sh[65834]: 16-04 00:55:44| 33   8  58   0   0|1451M  753M  173M 5356M|  15k   11k|   0  1088k|   0  76.0 |4791  5081 |2.51 1.40 0.72|3.0   0  60|   0     0 |           | 11   33    0   60    0
Apr 16 00:55:45 ubuntu dstat.sh[65834]: 16-04 00:55:45| 39   6  54   0   0|1443M  761M  173M 5356M|8814B 6008B|   0  1938k|   0   129 |3573  3572 |2.51 1.40 0.72|2.0   0 5.0|   0     0 |           | 11   33    0   61    0
Apr 16 00:55:46 ubuntu dstat.sh[65834]: 16-04 00:55:46| 35   5  58   0   0|1449M  755M  173M 5356M|  20k   15k|   0     0 |   0     0 |4296  5048 |2.51 1.40 0.72|3.0   0   0|   0     0 |           | 11   33    0   61    0
Apr 16 00:55:47 ubuntu dstat.sh[65834]: 16-04 00:55:47| 37   7  54   0   0|1419M  784M  173M 5356M|  10k 7168B|   0   376k|   0  25.0 |3885  4247 |2.51 1.40 0.72|2.0   0  48|   0     0 |           | 11   32    0   62    0
Apr 16 00:55:48 ubuntu dstat.sh[65834]: 16-04 00:55:48| 40   5  54   0   0|1476M  728M  173M 5356M|  10k 7022B|   0   112k|   0  8.01 |2580  1763 |2.47 1.41 0.73|2.0   0   0|   0     0 |           | 11   33    0   62    0
Apr 16 00:55:49 ubuntu dstat.sh[65834]: 16-04 00:55:49| 31   6  63   0   0|1402M  802M  173M 5356M|  19k   17k|   0   196k|   0  19.0 |5199  6681 |2.47 1.41 0.73|2.0   0  23|   0     0 |           | 11   33    0   63    0
Apr 16 00:55:50 ubuntu dstat.sh[65834]: 16-04 00:55:50| 25  14  60   0   0|1390M  814M  173M 5356M|6753B 2789B|   0   280k|   0  23.0 |4349  3768 |2.47 1.41 0.73|2.0   0 260|   0     0 |           | 11   32    0   63    0
Apr 16 00:55:51 ubuntu dstat.sh[65834]: 16-04 00:55:51| 18   3  79   0   0|1405M  799M  173M 5356M|9950B 7119B|   0  2856k|   0   150 |2190  2021 |2.47 1.41 0.73|1.0   0   0|   0     0 |           | 11   33    0   63    0
Apr 16 00:55:52 ubuntu dstat.sh[65834]: 16-04 00:55:52| 14   8  76   0   0|1361M  842M  173M 5356M|  10k 6520B|   0   229k|   0  22.0 |4145  4424 |2.47 1.41 0.73|1.0   0  98|   0     0 |           | 11   32    0   64    0
