May 06 00:29:24 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 06 00:29:24 ubuntu dstat.sh[65803]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 06 00:29:24 ubuntu dstat.sh[65803]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 06 00:29:34 ubuntu dstat.sh[65803]: 06-05 00:29:34| 39   7  53   0   0|1282M  925M  169M 5357M|9684B 3676B|   0  1276k|   0  65.0 |2935  1803 |1.47 0.97 0.56|2.0   0  33|   0     0 |           | 11    5    0   19    0
May 06 00:29:35 ubuntu dstat.sh[65803]: 06-05 00:29:35| 45   6  48   1   0|1263M  943M  169M 5358M|5529B 2868B|   0  8557k|   0   472 |3814  3345 |1.51 0.99 0.57|1.0   0  19|   0     0 |           | 11    5    0   19    0
May 06 00:29:36 ubuntu dstat.sh[65803]: 06-05 00:29:36| 40   9  49   1   0|1264M  935M  169M 5363M|  11k 3702B|   0  1316k|   0  71.0 |9960    17k|1.51 0.99 0.57|2.0   0  20|   0     0 |           | 11    4    0   19    0
May 06 00:29:37 ubuntu dstat.sh[65803]: 06-05 00:29:37| 44   9  45   0   0|1264M  935M  169M 5364M|5027B 1509B|   0  7323k|   0   552 |  11k   18k|1.51 0.99 0.57|2.0   0  17|   0     0 |           | 11    4    0   19    0
May 06 00:29:38 ubuntu dstat.sh[65803]: 06-05 00:29:38| 31  23  46   0   0|1148M 1063M  169M 5353M|4693B 1566B|   0  1756k|   0  20.0 |5796  4550 |1.51 0.99 0.57|3.0   0 404|   0     0 |           | 11    4    0   19    0
May 06 00:29:39 ubuntu dstat.sh[65803]: 06-05 00:29:39| 29  26  45   0   0|1094M 1117M  169M 5353M|4418B 1624B|   0    44k|   0  11.0 |6805  6677 |1.51 0.99 0.57|2.0   0 458|   0     0 |           | 11    4    0   19    0
May 06 00:29:40 ubuntu dstat.sh[65803]: 06-05 00:29:40| 29  15  55   0   0|1119M 1092M  169M 5353M|4588B 1553B|   0  4093B|   0  1.00 |5088  5572 |1.55 1.00 0.58|3.0   0 193|   0     0 |           | 11    5    0   19    0
May 06 00:29:41 ubuntu dstat.sh[65803]: 06-05 00:29:41| 46   5  49   0   0|1177M 1034M  169M 5353M|4625B 1609B|   0     0 |   0     0 |2797  1244 |1.55 1.00 0.58|3.0   0   0|   0     0 |           | 11    5    0   19    0
May 06 00:29:42 ubuntu dstat.sh[65803]: 06-05 00:29:42| 43   9  48   0   0|1215M  995M  169M 5354M|4490B 1616B|   0    14M|   0  90.8 |2970  1622 |1.55 1.00 0.58|3.0   0   0|   0     0 |           | 11    5    0   19    0
May 06 00:29:43 ubuntu dstat.sh[65803]: 06-05 00:29:43| 24  11  64   0   0|1246M  962M  169M 5356M|4259B 1620B|   0  2963k|   0  89.0 |4210  5014 |1.55 1.00 0.58|1.0   0 118|   0     0 |           | 11    4    0   19    0
May 06 00:29:44 ubuntu dstat.sh[65803]: 06-05 00:29:44| 10   4  85   0   0|1278M  930M  169M 5356M|3934B 1513B|   0  2429k|   0  46.0 |1562  1512 |1.55 1.00 0.58|1.0   0  22|   0     0 |           | 11    4    0   19    0
May 06 00:29:45 ubuntu dstat.sh[65803]: 06-05 00:29:45| 23   4  72   0   0|1339M  868M  169M 5356M|4430B 1567B|   0     0 |   0     0 |1916  1370 |1.83 1.07 0.60|1.0   0 6.0|   0     0 |           | 11    4    0   19    0
May 06 00:29:46 ubuntu dstat.sh[65803]: 06-05 00:29:46| 24   2  73   0   0|1356M  852M  169M 5356M|4577B 1620B|   0   348k|   0  16.0 |1996  1532 |1.83 1.07 0.60|1.0   0 1.0|   0     0 |           | 11   10    0   13    0
May 06 00:29:47 ubuntu dstat.sh[65803]: 06-05 00:29:47| 21   6  70   1   0|1294M  914M  169M 5356M|4854B 1618B|   0    14M|   0   373 |4390  5523 |1.83 1.07 0.60|1.0   0  42|   0     0 |           | 11    4    0   15    0
May 06 00:29:48 ubuntu dstat.sh[65803]: 06-05 00:29:48| 22   3  74   0   0|1347M  860M  169M 5357M|4748B 2307B| 144k  380k|7.00  5.00 |1745  1112 |1.83 1.07 0.60|  0   0   0|   0     0 |           | 11    5    0   15    0
May 06 00:29:49 ubuntu dstat.sh[65803]: 06-05 00:29:49| 18   3  77   1   0|1352M  855M  170M 5357M|8741B 5565B| 269k 2357k|66.1  41.1 |2712  2912 |1.83 1.07 0.60|1.0   0 2.0|   0     0 |           | 11   27    0   15    0
May 06 00:29:50 ubuntu dstat.sh[65803]: 06-05 00:29:50| 20   4  74   0   0|1325M  881M  170M 5357M|7915B 5306B|   0   567k|   0  73.8 |2555  2391 |1.84 1.09 0.61|2.0   0  45|   0     0 |           | 11   28    0   16    0
May 06 00:29:51 ubuntu dstat.sh[65803]: 06-05 00:29:51| 19   3  78   0   0|1343M  864M  170M 5357M|8417B 5709B|   0   597k|   0  96.2 |1780  1310 |1.84 1.09 0.61|1.0   0 2.0|   0     0 |           | 11   29    0   16    0
May 06 00:29:52 ubuntu dstat.sh[65803]: 06-05 00:29:52| 28  13  57   0   0|1372M  835M  170M 5357M|7280B 4390B|   0    31M|   0   253 |4635    12k|1.84 1.09 0.61|3.0   0 192|   0     0 |           | 11   28    0   18    0
May 06 00:29:53 ubuntu dstat.sh[65803]: 06-05 00:29:53| 37   6  56   0   0|1440M  766M  170M 5357M|8829B 7308B|   0  2259k|   0  14.0 |2915  1878 |1.84 1.09 0.61|  0   0   0|   0     0 |           | 11   30    0   18    0
May 06 00:29:54 ubuntu dstat.sh[65803]: 06-05 00:29:54| 39   4  56   0   0|1455M  751M  170M 5357M|  20k   14k|   0  1083k|   0  35.0 |6225  7890 |1.84 1.09 0.61|2.0   0   0|   0     0 |           | 11   28    0   17    0
May 06 00:29:55 ubuntu dstat.sh[65803]: 06-05 00:29:55| 58  31  11   0   0|1476M  730M  170M 5357M|4843B 1516B|   0    68k|   0  14.0 |5713  4646 |1.77 1.09 0.61|6.0   0 579|   0     0 |           | 11   28    0   17    0
May 06 00:29:56 ubuntu dstat.sh[65803]: 06-05 00:29:56| 86  14   0   0   0|1686M  520M  170M 5357M|  15k   12k|   0  1085k|   0  10.0 |5469  3354 |1.77 1.09 0.61|6.0   0   0|   0     0 |           | 11   31    0   17    0
May 06 00:29:57 ubuntu dstat.sh[65803]: 06-05 00:29:57| 79   9  11   0   0|1740M  467M  170M 5358M|  36k   31k|   0  2436k|   0  41.9 |8344    12k|1.77 1.09 0.61|6.0   0   0|   0     0 |           | 11   30    0   21    0
May 06 00:29:58 ubuntu dstat.sh[65803]: 06-05 00:29:58| 42  16  40   0   0|1546M  660M  170M 5358M|  10k 6277B|   0   596k|   0  43.0 |5662  5802 |1.77 1.09 0.61|1.0   0 310|   0     0 |           | 11   28    0   22    0
May 06 00:29:59 ubuntu dstat.sh[65803]: 06-05 00:29:59| 19   3  77   0   0|1536M  670M  170M 5358M|6818B 3825B|   0   152k|   0  9.98 |1733  1265 |1.77 1.09 0.61|  0   0   0|   0     0 |           | 11   29    0   22    0
May 06 00:30:00 ubuntu dstat.sh[65803]: 06-05 00:30:00| 19   3  77   0   0|1486M  720M  170M 5358M|  11k 6441B|   0   924k|   0  70.3 |3136  3502 |1.71 1.08 0.61|1.0   0  14|   0     0 |           | 11   28    0   23    0
May 06 00:30:01 ubuntu dstat.sh[65803]: 06-05 00:30:01| 19   7  73   0   0|1488M  718M  170M 5358M|5335B 1564B|   0     0 |   0     0 |2374  1645 |1.71 1.08 0.61|1.0   0  55|   0     0 |           | 11   28    0   23    0
May 06 00:30:02 ubuntu dstat.sh[65803]: 06-05 00:30:02| 16   2  80   0   0|1490M  716M  170M 5358M|  11k 7652B|   0    44k|   0  3.99 |2335  2360 |1.71 1.08 0.61|1.0   0 1.0|   0     0 |           | 11   29    0   23    0
May 06 00:30:03 ubuntu dstat.sh[65803]: 06-05 00:30:03| 13  20  66   1   0|1446M  760M  170M 5358M|5526B 2486B|   0    86M|   0   513 |5884  5015 |1.71 1.08 0.61|1.0   0 254|   0     0 |           | 11   28    0   24    0
May 06 00:30:04 ubuntu dstat.sh[65803]: 06-05 00:30:04| 10  27  60   0   0|1420M  786M  170M 5358M|4720B 1564B|   0   208k|   0  15.0 |5800  4237 |1.71 1.08 0.61|4.0   0 490|   0     0 |           | 11   28    0   24    0
May 06 00:30:05 ubuntu dstat.sh[65803]: 06-05 00:30:05| 74  25   1   0   0|1557M  648M  170M 5358M|5048B 1623B|   0  2191k|   0   123 |5173  3341 |1.98 1.15 0.64|5.0   0 294|   0     0 |           | 11   28    0   24    0
May 06 00:30:06 ubuntu dstat.sh[65803]: 06-05 00:30:06| 79  10  10   0   0|1671M  534M  170M 5358M|  32k   29k|   0   128k|   0  14.0 |6448  7503 |1.98 1.15 0.64|5.0   0   0|   0     0 |           | 11   33    0   24    0
May 06 00:30:07 ubuntu dstat.sh[65803]: 06-05 00:30:07| 76  14   9   0   0|1597M  608M  170M 5358M|  27k   23k|   0   776k|   0  78.0 |8892    13k|1.98 1.15 0.64|6.0   0 101|   0     0 |           | 11   28    0   25    0
May 06 00:30:08 ubuntu dstat.sh[65803]: 06-05 00:30:08| 80  20   0   0   0|1607M  598M  170M 5358M|8015B 5422B|   0  5964k|   0   378 |5612  3982 |1.98 1.15 0.64|7.0   0 211|   0     0 |           | 11   29    0   25    0
May 06 00:30:09 ubuntu dstat.sh[65803]: 06-05 00:30:09| 83  11   5   0   0|1756M  450M  170M 5358M|  29k   26k|   0   160k|   0  8.98 |6243  6704 |1.98 1.15 0.64|4.0   0   0|   0     0 |           | 11   34    0   25    0
May 06 00:30:10 ubuntu dstat.sh[65803]: 06-05 00:30:10| 76  14  10   0   0|1612M  594M  170M 5358M|  39k   34k|   0   340k|   0  24.0 |8113    14k|2.22 1.21 0.66|3.0   0 168|   0     0 |           | 11   29    0   30    0
May 06 00:30:11 ubuntu dstat.sh[65803]: 06-05 00:30:11| 40  13  45   0   0|1444M  761M  170M 5359M|5503B 2060B|   0   324k|   0  25.0 |3774  3078 |2.22 1.21 0.66|2.0   0 131|   0     0 |           | 11   28    0   30    0
May 06 00:30:12 ubuntu dstat.sh[65803]: 06-05 00:30:12| 34   5  61   0   0|1464M  741M  170M 5359M|  16k   13k|   0   412k|   0  58.0 |3791  3830 |2.22 1.21 0.66|3.0   0   0|   0     0 |           | 11   29    0   31    0
May 06 00:30:13 ubuntu dstat.sh[65803]: 06-05 00:30:13| 49  22  28   0   0|1468M  737M  170M 5359M|  12k 8533B|   0   304k|   0  17.0 |6480  6655 |2.22 1.21 0.66|3.0   0 378|   0     0 |           | 11   28    0   32    0
May 06 00:30:14 ubuntu dstat.sh[65803]: 06-05 00:30:14| 55   8  37   0   0|1564M  640M  170M 5359M|  17k   14k|   0   152k|   0  8.00 |4052  2727 |2.22 1.21 0.66|2.0   0   0|   0     0 |           | 11   31    0   31    0
May 06 00:30:15 ubuntu dstat.sh[65803]: 06-05 00:30:15| 52  15  32   0   0|1521M  684M  170M 5359M|  23k   17k|   0   460k|   0  49.0 |7840    10k|2.28 1.24 0.67|5.0   0 258|   0     0 |           | 11   28    0   32    0
May 06 00:30:16 ubuntu dstat.sh[65803]: 06-05 00:30:16| 80  15   4   0   0|1599M  606M  170M 5359M|  10k 6831B|   0   152k|   0  7.98 |4766  1825 |2.28 1.24 0.67|  0   0   0|   0     0 |           | 11   32    0   32    0
May 06 00:30:17 ubuntu dstat.sh[65803]: 06-05 00:30:17| 59   7  33   0   0|1603M  602M  170M 5359M|  39k   34k|   0  1305k|   0  85.8 |9748    14k|2.28 1.24 0.67|6.0   0   0|   0     0 |           | 11   30    0   34    0
May 06 00:30:18 ubuntu dstat.sh[65803]: 06-05 00:30:18| 63  20  17   0   0|1501M  704M  170M 5359M|6703B 3365B|   0   571k|   0  21.1 |4952  3833 |2.28 1.24 0.67|4.0   0 326|   0     0 |           | 11   28    0   31    0
May 06 00:30:19 ubuntu dstat.sh[65803]: 06-05 00:30:19| 53   6  40   0   0|1553M  651M  170M 5359M|  18k   16k|   0   772k|   0  2.00 |4525  4008 |2.28 1.24 0.67|2.0   0   0|   0     0 |           | 11   31    0   31    0
May 06 00:30:20 ubuntu dstat.sh[65803]: 06-05 00:30:20| 50  20  29   0   0|1459M  745M  170M 5359M|  19k   15k|   0  3382k|   0   203 |7879    10k|2.18 1.24 0.68|3.0   0 298|   0     0 |           | 11   28    0   33    0
May 06 00:30:21 ubuntu dstat.sh[65803]: 06-05 00:30:21| 56   7  36   0   0|1557M  648M  170M 5359M|  13k   10k|   0   152k|   0  8.02 |3917  2229 |2.18 1.24 0.68|3.0   0 1.0|   0     0 |           | 11   31    0   33    0
May 06 00:30:22 ubuntu dstat.sh[65803]: 06-05 00:30:22| 55   9  35   0   0|1466M  737M  170M 5360M|  23k   20k|   0   220k|   0  21.0 |6885  9141 |2.18 1.24 0.68|4.0   0 125|   0     0 |           | 11   28    0   33    0
May 06 00:30:23 ubuntu dstat.sh[65803]: 06-05 00:30:23| 60  17  23   0   0|1533M  670M  170M 5360M|3830B 1616B|   0  8171B|   0  1.99 |3978  2078 |2.18 1.24 0.68|3.0   0 162|   0     0 |           | 11   28    0   33    0
May 06 00:30:24 ubuntu dstat.sh[65803]: 06-05 00:30:24| 47   6  47   0   0|1540M  663M  170M 5360M|  27k   24k|   0   814k|   0  52.1 |6432  8282 |2.18 1.24 0.68|4.0   0   0|   0     0 |           | 11   29    0   34    0
May 06 00:30:25 ubuntu dstat.sh[65803]: 06-05 00:30:25| 60  14  25   0   0|1523M  681M  170M 5360M|6423B 3899B|   0   156k|   0  11.0 |4518  3089 |2.16 1.25 0.68|3.0   0 112|   0     0 |           | 11   28    0   35    0
May 06 00:30:26 ubuntu dstat.sh[65803]: 06-05 00:30:26| 52   6  40   0   0|1572M  632M  170M 5360M|  19k   16k|   0  2799k|   0   105 |4522  4097 |2.16 1.25 0.68|2.0   0   0|   0     0 |           | 11   31    0   35    0
May 06 00:30:27 ubuntu dstat.sh[65803]: 06-05 00:30:27| 54  22  24   0   0|1456M  747M  170M 5360M|  15k   12k|   0   443k|   0  46.9 |7376  8639 |2.16 1.25 0.68|6.0   0 411|   0     0 |           | 11   28    0   37    0
May 06 00:30:28 ubuntu dstat.sh[65803]: 06-05 00:30:28| 77  22   0   0   0|1619M  584M  170M 5360M|4388B 1934B|   0   201k|   0  16.0 |5403  4203 |2.16 1.25 0.68|7.0   0 343|   0     0 |           | 11   29    0   37    0
May 06 00:30:29 ubuntu dstat.sh[65803]: 06-05 00:30:29| 79  19   1   0   0|1734M  469M  170M 5360M|  31k   28k|   0   840k|   0  51.0 |6957  7561 |2.16 1.25 0.68|8.0   0 309|   0     0 |           | 11   31    0   37    0
May 06 00:30:30 ubuntu dstat.sh[65803]: 06-05 00:30:30| 72  24   3   0   0|1683M  520M  170M 5360M|  37k   35k|   0   571k|   0  46.0 |8011  9735 |2.55 1.35 0.72|6.0   0 478|   0     0 |           | 11   29    0   38    0
May 06 00:30:31 ubuntu dstat.sh[65803]: 06-05 00:30:31| 78  22   0   0   0|1614M  589M  170M 5361M|8656B 5762B|   0   272k|   0  21.0 |5741  4565 |2.55 1.35 0.72|4.0   0 313|   0     0 |           | 11   29    0   36    0
May 06 00:30:32 ubuntu dstat.sh[65803]: 06-05 00:30:32| 82  10   8   0   0|1704M  499M  170M 5361M|  30k   28k|   0     0 |   0     0 |6884  8142 |2.55 1.35 0.72|5.0   0   0|   0     0 |           | 11   32    0   37    0
May 06 00:30:33 ubuntu dstat.sh[65803]: 06-05 00:30:33| 60  18  22   0   0|1536M  667M  170M 5361M|  33k   28k|   0    12k|   0  3.00 |8939    13k|2.55 1.35 0.72|4.0   0 376|   0     0 |           | 11   28    0   40    1
May 06 00:30:34 ubuntu dstat.sh[65803]: 06-05 00:30:34| 15  27  56   0   0|1432M  770M  170M 5361M|4270B 1727B|   0    24k|   0  6.00 |6121  4622 |2.55 1.35 0.72|3.0   0 540|   0     0 |           | 11   28    0   41    0
May 06 00:30:35 ubuntu dstat.sh[65803]: 06-05 00:30:35| 65  31   5   0   0|1532M  671M  170M 5361M|4502B 1621B|   0    32k|   0  8.00 |5717  4656 |2.75 1.41 0.74|4.0   0 686|   0     0 |           | 11   28    0   41    0
May 06 00:30:36 ubuntu dstat.sh[65803]: 06-05 00:30:36| 64   8  27   0   0|1607M  595M  170M 5361M|  26k   24k|   0   292k|   0  17.0 |6217  6547 |2.75 1.41 0.74|4.0   0   0|   0     0 |           | 11   32    0   41    0
May 06 00:30:37 ubuntu dstat.sh[65803]: 06-05 00:30:37| 69  17  13   0   0|1492M  711M  170M 5361M|  15k   11k|   0   704k|   0  75.0 |7679  8775 |2.75 1.41 0.74|4.0   0 268|   0     0 |           | 11   28    0   45    0
May 06 00:30:38 ubuntu dstat.sh[65803]: 06-05 00:30:38| 76  11  14   0   0|1601M  601M  170M 5361M|  15k   13k|   0   184k|   0  8.00 |4827  2976 |2.75 1.41 0.74|5.0   0   0|   0     0 |           | 11   32    0   45    0
May 06 00:30:39 ubuntu dstat.sh[65803]: 06-05 00:30:39| 55   7  37   0   0|1609M  593M  170M 5361M|  40k   36k|   0   335k|   0  40.9 |  10k   16k|2.75 1.41 0.74|3.0   0   0|   0     0 |           | 11   32    0   45    0
May 06 00:30:40 ubuntu dstat.sh[65803]: 06-05 00:30:40| 62   9  27   0   0|1546M  656M  170M 5362M|  33k   28k|   0   590k|   0  66.2 |  11k   17k|2.69 1.42 0.75|4.0   0  66|   0     0 |           | 11   28    0   45    0
May 06 00:30:41 ubuntu dstat.sh[65803]: 06-05 00:30:41| 81  14   5   0   0|1566M  636M  170M 5362M|8527B 5567B|   0   176k|   0  9.99 |4815  2497 |2.69 1.42 0.75|4.0   0  55|   0     0 |           | 11   29    0   45    0
May 06 00:30:42 ubuntu dstat.sh[65803]: 06-05 00:30:42| 60   8  32   0   0|1593M  608M  170M 5362M|  37k   33k|   0   176k|   0  12.0 |8681    13k|2.69 1.42 0.75|2.0   0   0|   0     0 |           | 11   32    0   45    0
May 06 00:30:43 ubuntu dstat.sh[65803]: 06-05 00:30:43| 54   7  36   0   0|1578M  623M  170M 5362M|  40k   35k|   0   152k|   0  8.98 |  12k   18k|2.69 1.42 0.75|4.0   0  71|   0     0 |           | 11   30    0   47    0
May 06 00:30:44 ubuntu dstat.sh[65803]: 06-05 00:30:44| 78  18   4   0   0|1523M  678M  170M 5362M|9705B 6931B|   0   176k|   0  9.02 |5465  4543 |2.69 1.42 0.75|4.0   0 190|   0     0 |           | 11   28    0   49    0
May 06 00:30:45 ubuntu dstat.sh[65803]: 06-05 00:30:45| 68   9  22   0   0|1599M  602M  170M 5362M|  28k   26k|   0   144k|   0  10.0 |6716  7301 |2.79 1.46 0.77|2.0   0 6.0|   0     0 |           | 11   32    0   49    0
May 06 00:30:46 ubuntu dstat.sh[65803]: 06-05 00:30:46| 64  12  24   0   0|1516M  685M  170M 5363M|  33k   27k|   0   240k|   0  19.0 |  10k   15k|2.79 1.46 0.77|5.0   0  98|   0     0 |           | 11   29    0   51    0
May 06 00:30:47 ubuntu dstat.sh[65803]: 06-05 00:30:47| 81  12   7   0   0|1572M  629M  170M 5363M|  10k 7854B|   0   220k|   0  20.0 |5004  3388 |2.79 1.46 0.77|3.0   0  32|   0     0 |           | 11   30    0   49    0
May 06 00:30:48 ubuntu dstat.sh[65803]: 06-05 00:30:48| 62  12  25   0   0|1592M  609M  170M 5363M|  24k   21k|   0   406k|   0  37.8 |6442  7955 |2.79 1.46 0.77|4.0   0 119|   0     0 |           | 11   30    0   51    0
May 06 00:30:49 ubuntu dstat.sh[65803]: 06-05 00:30:49| 72  12  17   0   0|1623M  578M  170M 5363M|  29k   26k|   0   333k|   0  25.1 |6618    11k|2.79 1.46 0.77|4.0   0  21|   0     0 |           | 11   32    0   52    0
May 06 00:30:50 ubuntu dstat.sh[65803]: 06-05 00:30:50| 71  13  15   0   0|1633M  567M  170M 5363M|  24k   21k|   0  1596k|   0  18.9 |6184  8575 |2.81 1.49 0.78|4.0   0 122|   0     0 |           | 11   33    0   54    0
May 06 00:30:51 ubuntu dstat.sh[65803]: 06-05 00:30:51| 74  13  12   0   0|1597M  604M  170M 5363M|  17k   14k|   0   116k|   0  6.02 |5140  4773 |2.81 1.49 0.78|4.0   0  87|   0     0 |           | 11   33    0   55    0
May 06 00:30:52 ubuntu dstat.sh[65803]: 06-05 00:30:52| 73  15  12   0   0|1584M  617M  170M 5366M|  20k   17k|   0  3966k|   0   166 |5775    13k|2.81 1.49 0.78|6.0   0 104|   0     0 |           | 11   34    0   56    0
May 06 00:30:53 ubuntu dstat.sh[65803]: 06-05 00:30:53| 61  12  25   0   0|1548M  652M  170M 5363M|  22k   20k|   0   412k|   0  35.0 |7177    12k|2.81 1.49 0.78|1.0   0 138|   0     0 |           | 11   34    0   59    0
May 06 00:30:54 ubuntu dstat.sh[65803]: 06-05 00:30:54| 55  13  30   0   0|1546M  654M  170M 5363M|9968B 4560B|   0   527k|   0  37.9 |5241  4134 |2.81 1.49 0.78|3.0   0 120|   0     0 |           | 11   32    0   61    0
May 06 00:30:55 ubuntu dstat.sh[65803]: 06-05 00:30:55| 54   8  38   0   0|1587M  613M  170M 5363M|  20k   17k|   0   229k|   0  18.0 |4760  5451 |2.74 1.50 0.79|2.0   0   0|   0     0 |           | 11   34    0   59    0
May 06 00:30:56 ubuntu dstat.sh[65803]: 06-05 00:30:56| 53  12  35   0   0|1540M  659M  170M 5363M|  22k   17k|   0   196k|   0  11.0 |6247  7747 |2.74 1.50 0.79|3.0   0 139|   0     0 |           | 11   32    0   61    0
May 06 00:30:57 ubuntu dstat.sh[65803]: 06-05 00:30:57| 59  11  29   0   0|1529M  671M  170M 5364M|  10k 6780B|   0   116k|   0  7.00 |3905  2186 |2.74 1.50 0.79|2.0   0  43|   0     0 |           | 11   33    0   61    0
May 06 00:30:58 ubuntu dstat.sh[65803]: 06-05 00:30:58| 45   9  45   0   0|1545M  654M  170M 5364M|  26k   20k|   0   280k|   0  17.0 |6395  7872 |2.74 1.50 0.79|3.0   0  86|   0     0 |           | 11   34    0   62    0
May 06 00:30:59 ubuntu dstat.sh[65803]: 06-05 00:30:59| 32  11  56   0   0|1471M  728M  170M 5364M|  13k 9167B|   0   487k|   0  35.9 |5544  6101 |2.74 1.50 0.79|2.0   0 135|   0     0 |           | 11   32    0   58    0
May 06 00:31:00 ubuntu dstat.sh[65803]: 06-05 00:31:00| 40   6  54   0   0|1511M  688M  170M 5364M|7759B 5478B|   0   176k|   0  12.0 |2858  1805 |2.68 1.50 0.79|1.0   0   0|   0     0 |           | 11   34    0   58    0
May 06 00:31:01 ubuntu dstat.sh[65803]: 06-05 00:31:01| 36   6  57   0   0|1480M  719M  170M 5364M|  19k   15k|   0   694k|   0  40.1 |4531  5728 |2.68 1.50 0.79|2.0   0  35|   0     0 |           | 11   32    0   60    0
May 06 00:31:02 ubuntu dstat.sh[65803]: 06-05 00:31:02| 38  11  49   0   0|1472M  728M  170M 5364M|5089B 3005B|   0    64k|   0  8.97 |3679  2284 |2.68 1.50 0.79|1.0   0 104|   0     0 |           | 11   33    0   60    0
May 06 00:31:03 ubuntu dstat.sh[65803]: 06-05 00:31:03| 34   6  59   0   0|1471M  729M  170M 5364M|  15k   11k|   0   333k|   0  33.1 |3846  3633 |2.68 1.50 0.79|2.0   0  29|   0     0 |           | 11   33    0   59    0
May 06 00:31:04 ubuntu dstat.sh[65803]: 06-05 00:31:04| 38   7  53   0   0|1469M  730M  170M 5364M|  11k 7328B|   0   267k|   0  21.0 |4137  4264 |2.68 1.50 0.79|3.0   0  36|   0     0 |           | 11   32    0   60    0
May 06 00:31:05 ubuntu dstat.sh[65803]: 06-05 00:31:05| 37   6  58   0   0|1495M  705M  170M 5364M|  16k   14k|   0   124k|   0  8.01 |3227  3594 |2.55 1.50 0.79|  0   0   0|   0     0 |           | 11   34    0   60    0
May 06 00:31:06 ubuntu dstat.sh[65803]: 06-05 00:31:06| 37   7  54   0   0|1493M  706M  170M 5364M|  16k   11k|   0   260k|   0  26.0 |4839  5332 |2.55 1.50 0.79|3.0   0  43|   0     0 |           | 11   32    0   62    0
May 06 00:31:07 ubuntu dstat.sh[65803]: 06-05 00:31:07| 39   7  53   0   0|1494M  705M  170M 5364M|9774B 6486B|   0   148k|   0  9.99 |2978  1928 |2.55 1.50 0.79|2.0   0 5.0|   0     0 |           | 11   33    0   62    0
