Mar 30 13:07:58 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 30 13:07:58 ubuntu dstat.sh[64904]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 30 13:07:58 ubuntu dstat.sh[64904]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 30 13:08:08 ubuntu dstat.sh[64904]: 30-03 13:08:08| 41   6  53   0   0|1262M  990M  170M 5315M|  10k 4004B|   0   963k|   0  65.9 |2726  1735 |1.15 0.84 0.47|2.0   0  18|   0     0 |           | 11    4    0   20    0
Mar 30 13:08:09 ubuntu dstat.sh[64904]: 30-03 13:08:09| 41   5  54   0   0|1273M  975M  170M 5318M|9688B 3259B|   0  2762k|   0   143 |2946  1713 |1.15 0.84 0.47|2.0   0  28|   0     0 |           | 11    5    0   20    0
Mar 30 13:08:10 ubuntu dstat.sh[64904]: 30-03 13:08:10| 43   7  49   0   0|1255M  990M  170M 5320M|5415B 2273B|   0  9308k|   0   591 |3918  3514 |1.15 0.84 0.47|2.0   0  19|   0     0 |           | 11    5    0   20    0
Mar 30 13:08:11 ubuntu dstat.sh[64904]: 30-03 13:08:11| 41   6  51   0   0|1255M  984M  170M 5325M|  11k 4149B|   0  1771k|   0   113 |  11k   18k|1.21 0.86 0.48|3.0   0  74|   0     0 |           | 11    4    0   20    0
Mar 30 13:08:12 ubuntu dstat.sh[64904]: 30-03 13:08:12| 30  26  43   0   0|1226M 1012M  170M 5326M|4439B 1662B|   0   124k|   0  11.0 |  15k   23k|1.21 0.86 0.48|4.0   0 595|   0     0 |           | 11    4    0   20    0
Mar 30 13:08:13 ubuntu dstat.sh[64904]: 30-03 13:08:13| 41  19  39   0   0|1144M 1106M  170M 5315M|4275B 1506B|   0  2737k|   0   108 |5831  7555 |1.21 0.86 0.48|5.0   0 284|   0     0 |           | 11    4    0   20    0
Mar 30 13:08:14 ubuntu dstat.sh[64904]: 30-03 13:08:14| 62  10  26   0   0|1227M 1023M  170M 5315M|4245B 1608B|   0   200k|   0  10.0 |3981  1882 |1.21 0.86 0.48|3.0   0 126|   0     0 |           | 11    5    0   20    0
Mar 30 13:08:15 ubuntu dstat.sh[64904]: 30-03 13:08:15| 44   7  48   0   0|1253M  997M  170M 5316M|4855B 1618B|   0   420k|   0  41.0 |2780  1313 |1.21 0.86 0.48|4.0   0   0|   0     0 |           | 11    5    0   20    0
Mar 30 13:08:16 ubuntu dstat.sh[64904]: 30-03 13:08:16| 33  10  55   0   0|1271M  976M  170M 5318M|5368B 1623B|   0  1215k|   0   109 |4180  4527 |1.28 0.88 0.49|1.0   0 118|   0     0 |           | 11    4    0   20    0
Mar 30 13:08:17 ubuntu dstat.sh[64904]: 30-03 13:08:17| 20   5  75   0   0|1332M  915M  170M 5318M|5089B 1567B|   0  2381k|   0   162 |2242  2039 |1.28 0.88 0.49|2.0   0  22|   0     0 |           | 11    4    0   20    0
Mar 30 13:08:18 ubuntu dstat.sh[64904]: 30-03 13:08:18| 23   3  74   0   0|1360M  887M  170M 5318M|5494B 1512B|   0   368k|   0  25.0 |1808  1328 |1.28 0.88 0.49|2.0   0   0|   0     0 |           | 11    4    0   20    0
Mar 30 13:08:19 ubuntu dstat.sh[64904]: 30-03 13:08:19| 24   3  71   1   0|1301M  946M  171M 5318M|4784B 1083B|   0    17M|   0   476 |3878  4740 |1.28 0.88 0.49|4.0   0 3.0|   0     0 |           | 11    4    0   22    0
Mar 30 13:08:20 ubuntu dstat.sh[64904]: 30-03 13:08:20| 21   5  73   0   0|1345M  902M  171M 5318M|4914B 1020B| 143k 2518k|6.96   150 |2471  2079 |1.28 0.88 0.49|3.0   0  41|   0     0 |           | 11    4    0   22    0
Mar 30 13:08:21 ubuntu dstat.sh[64904]: 30-03 13:08:21| 18   3  78   0   0|1358M  889M  171M 5319M|8060B 4899B|   0  1451k|   0  88.9 |2491  2539 |1.25 0.88 0.49|2.0   0 1.0|   0     0 |           | 11   17    0   22    0
Mar 30 13:08:22 ubuntu dstat.sh[64904]: 30-03 13:08:22| 18   5  75   1   0|1337M  909M  171M 5319M|8628B 5780B| 269k 3831k|66.2   138 |2815  2535 |1.25 0.88 0.49|2.0   0  45|   0     0 |           | 11   28    0   23    0
Mar 30 13:08:23 ubuntu dstat.sh[64904]: 30-03 13:08:23| 18   3  78   0   0|1396M  850M  171M 5319M|5842B 3559B|   0   324k|   0  66.0 |1508  1172 |1.25 0.88 0.49|1.0   0   0|   0     0 |           | 11   29    0   17    0
Mar 30 13:08:24 ubuntu dstat.sh[64904]: 30-03 13:08:24| 20  10  70   0   0|1389M  857M  171M 5319M|9476B 6035B|   0    26M|   0   514 |4021  3243 |1.25 0.88 0.49|3.0   0 156|   0     0 |           | 11   28    0   18    0
Mar 30 13:08:25 ubuntu dstat.sh[64904]: 30-03 13:08:25| 39   5  55   0   0|1471M  775M  171M 5319M|7200B 5200B|   0     0 |   0     0 |2525  1396 |1.25 0.88 0.49|2.0   0   0|   0     0 |           | 11   30    0   18    0
Mar 30 13:08:26 ubuntu dstat.sh[64904]: 30-03 13:08:26| 32   4  62   1   0|1457M  789M  171M 5319M|  19k   15k|   0   863k|   0  19.1 |5972  8078 |1.15 0.87 0.49|1.0   0   0|   0     0 |           | 11   29    0   19    0
Mar 30 13:08:27 ubuntu dstat.sh[64904]: 30-03 13:08:27| 60  24  15   0   0|1475M  771M  171M 5319M|5419B 1707B|   0  2480k|   0  33.9 |5733  4897 |1.15 0.87 0.49|8.0   0 583|   0     0 |           | 11   28    0   19    0
Mar 30 13:08:28 ubuntu dstat.sh[64904]: 30-03 13:08:28| 86  13   0   0   0|1677M  569M  171M 5319M|  14k   12k|   0   104k|   0  5.01 |5505  3327 |1.15 0.87 0.49|4.0   0   0|   0     0 |           | 11   31    1   19    0
Mar 30 13:08:29 ubuntu dstat.sh[64904]: 30-03 13:08:29| 76  11  12   0   0|1706M  540M  171M 5320M|  36k   31k|   0    20M|   0   163 |8766    13k|1.15 0.87 0.49|3.0   0 101|   0     0 |           | 11   31    0   22    0
Mar 30 13:08:30 ubuntu dstat.sh[64904]: 30-03 13:08:30| 37  12  50   0   0|1520M  726M  171M 5320M|  11k 6065B|   0   390k|   0  37.8 |5825    15k|1.15 0.87 0.49|2.0   0 245|   0     0 |           | 11   28    0   26    0
Mar 30 13:08:31 ubuntu dstat.sh[64904]: 30-03 13:08:31| 18   3  79   0   0|1523M  722M  171M 5320M|  11k 5484B|   0   188k|   0  10.0 |2007  1749 |1.06 0.85 0.48|2.0   0   0|   0     0 |           | 11   29    0   24    0
Mar 30 13:08:32 ubuntu dstat.sh[64904]: 30-03 13:08:32| 16   6  77   0   0|1478M  767M  171M 5320M|8855B 4597B|   0   204k|   0  20.0 |3367  3349 |1.06 0.85 0.48|2.0   0  68|   0     0 |           | 11   28    0   25    0
Mar 30 13:08:33 ubuntu dstat.sh[64904]: 30-03 13:08:33| 19   2  78   0   0|1489M  756M  171M 5320M|9032B 5414B|   0   116k|   0  5.99 |1935  1660 |1.06 0.85 0.48|2.0   0   0|   0     0 |           | 11   29    0   25    0
Mar 30 13:08:34 ubuntu dstat.sh[64904]: 30-03 13:08:34| 15   8  76   0   0|1435M  810M  171M 5320M|8018B 4378B|   0    14M|   0   111 |3804  3883 |1.06 0.85 0.48|1.0   0 155|   0     0 |           | 11   28    0   26    0
Mar 30 13:08:35 ubuntu dstat.sh[64904]: 30-03 13:08:35| 21  30  47   0   0|1400M  846M  171M 5320M|4819B 1241B|   0   264k|   0  23.0 |6513  5629 |1.06 0.85 0.48|6.0   0 836|   0     0 |           | 11   28    0   26    0
Mar 30 13:08:36 ubuntu dstat.sh[64904]: 30-03 13:08:36| 86  14   1   0   0|1589M  657M  171M 5320M|8905B 7107B|   0   184k|   0  10.0 |5164  2861 |1.38 0.92 0.51|2.0   0  48|   0     0 |           | 11   30    1   25    0
Mar 30 13:08:37 ubuntu dstat.sh[64904]: 30-03 13:08:37| 71   8  20   0   0|1628M  617M  171M 5320M|  43k   38k|   0  2824k|   0   149 |8196    13k|1.38 0.92 0.51|3.0   0   0|   0     0 |           | 11   32    0   25    0
Mar 30 13:08:38 ubuntu dstat.sh[64904]: 30-03 13:08:38| 78  19   4   0   0|1537M  708M  171M 5320M|  14k 8326B|   0   540k|   0  66.0 |7117  8405 |1.38 0.92 0.51|6.0   0 310|   0     0 |           | 11   28    0   26    0
Mar 30 13:08:39 ubuntu dstat.sh[64904]: 30-03 13:08:39| 87  12   1   0   0|1677M  568M  171M 5320M|  14k   13k|   0    70M|   0   302 |6302  4561 |1.38 0.92 0.51|4.0   0 1.0|   0     0 |           | 11   31    0   26    0
Mar 30 13:08:40 ubuntu dstat.sh[64904]: 30-03 13:08:40| 77   8  14   0   0|1709M  535M  171M 5320M|  42k   37k|   0  1213k|   0  12.0 |9260    13k|1.38 0.92 0.51|7.0   0  13|   0     0 |           | 11   31    0   28    1
Mar 30 13:08:41 ubuntu dstat.sh[64904]: 30-03 13:08:41| 52  13  33   0   0|1552M  693M  171M 5320M|  21k   16k|   0   400k|   0  36.0 |7852  9624 |1.51 0.96 0.52|3.0   0 285|   0     0 |           | 11   28    0   31    0
Mar 30 13:08:42 ubuntu dstat.sh[64904]: 30-03 13:08:42| 36   5  58   0   0|1537M  707M  171M 5321M|  12k 9462B|   0   180k|   0  10.0 |3109  2281 |1.51 0.96 0.52|2.0   0   0|   0     0 |           | 11   30    0   31    0
Mar 30 13:08:43 ubuntu dstat.sh[64904]: 30-03 13:08:43| 35  12  53   0   0|1386M  858M  171M 5321M|  15k   12k|   0   260k|   0  26.0 |6202  7350 |1.51 0.96 0.52|8.0   0 297|   0     0 |           | 11   28    0   33    0
Mar 30 13:08:44 ubuntu dstat.sh[64904]: 30-03 13:08:44| 61  11  26   0   0|1535M  710M  171M 5321M|8253B 3579B|   0   196k|   0  9.98 |3970  1949 |1.51 0.96 0.52|3.0   0  81|   0     0 |           | 11   29    0   33    0
Mar 30 13:08:45 ubuntu dstat.sh[64904]: 30-03 13:08:45| 41   5  52   0   0|1531M  713M  171M 5321M|  30k   25k|   0   405k|   0  29.1 |6414  9051 |1.51 0.96 0.52|2.0   0   0|   0     0 |           | 11   30    0   34    0
Mar 30 13:08:46 ubuntu dstat.sh[64904]: 30-03 13:08:46| 73  19   8   0   0|1506M  738M  171M 5321M|9661B 3551B|   0   300k|   0  28.0 |5639  4088 |1.71 1.01 0.54|4.0   0 258|   0     0 |           | 11   28    0   34    0
Mar 30 13:08:47 ubuntu dstat.sh[64904]: 30-03 13:08:47| 65   7  27   0   0|1570M  674M  171M 5321M|  24k   22k|   0   180k|   0  10.0 |5899  5679 |1.71 1.01 0.54|3.0   0   0|   0     0 |           | 11   32    0   34    0
Mar 30 13:08:48 ubuntu dstat.sh[64904]: 30-03 13:08:48| 58  17  24   0   0|1522M  723M  171M 5321M|  25k   20k|   0  1455k|   0   116 |9309    13k|1.71 1.01 0.54|4.0   0 323|   0     0 |           | 11   28    0   36    0
Mar 30 13:08:49 ubuntu dstat.sh[64904]: 30-03 13:08:49| 53   7  40   0   0|1555M  689M  171M 5321M|  14k   11k|   0   156k|   0  8.02 |3991  2809 |1.71 1.01 0.54|3.0   0 1.0|   0     0 |           | 11   31    0   36    0
Mar 30 13:08:50 ubuntu dstat.sh[64904]: 30-03 13:08:50| 59   9  30   0   0|1455M  784M  171M 5326M|  24k   20k|5037k  684k|91.9  35.0 |7286    10k|1.71 1.01 0.54|5.0   0 172|   0     0 |           | 11   28    0   38    0
Mar 30 13:08:51 ubuntu dstat.sh[64904]: 30-03 13:08:51| 63  16  21   0   0|1469M  767M  171M 5329M|4448B 1573B|2252k  485k|36.1  38.1 |4228  2810 |1.81 1.04 0.56|3.0   0 143|   0     0 |           | 11   28    1   38    0
Mar 30 13:08:52 ubuntu dstat.sh[64904]: 30-03 13:08:52| 43   5  51   0   0|1500M  736M  171M 5329M|  27k   24k|   0  2620k|   0  99.6 |6066  7884 |1.81 1.04 0.56|3.0   0   0|   0     0 |           | 11   30    1   34    1
Mar 30 13:08:53 ubuntu dstat.sh[64904]: 30-03 13:08:53| 60  18  22   0   0|1512M  724M  171M 5329M|9284B 6217B|   0   731k|   0  49.2 |5085  4437 |1.81 1.04 0.56|3.0   0 288|   0     0 |           | 11   28    1   37    0
Mar 30 13:08:54 ubuntu dstat.sh[64904]: 30-03 13:08:54| 51   6  43   0   0|1547M  688M  171M 5329M|  18k   16k|   0   100k|   0  7.00 |4432  3852 |1.81 1.04 0.56|3.0   0   0|   0     0 |           | 11   31    1   37    0
Mar 30 13:08:55 ubuntu dstat.sh[64904]: 30-03 13:08:55| 53  11  35   0   0|1475M  760M  171M 5329M|  17k   12k|   0   964k|   0   101 |6801  7892 |1.81 1.04 0.56|4.0   0 112|   0     0 |           | 11   28    1   39    0
Mar 30 13:08:56 ubuntu dstat.sh[64904]: 30-03 13:08:56| 53   7  39   0   0|1552M  683M  171M 5329M|  16k   13k|   0   164k|   0  8.00 |3857  2765 |1.91 1.07 0.57|4.0   0   0|   0     0 |           | 11   31    1   36    0
Mar 30 13:08:57 ubuntu dstat.sh[64904]: 30-03 13:08:57| 52  15  33   0   0|1438M  798M  171M 5329M|  19k   15k|   0   437k|   0  47.1 |7622  9951 |1.91 1.07 0.57|8.0   0 378|   0     0 |           | 11   28    1   38    0
Mar 30 13:08:58 ubuntu dstat.sh[64904]: 30-03 13:08:58| 79  21   0   0   0|1570M  665M  171M 5329M|4560B 1694B|   0   208k|   0  15.0 |5648  4677 |1.91 1.07 0.57|7.0   0 411|   0     0 |           | 11   28    1   38    0
Mar 30 13:08:59 ubuntu dstat.sh[64904]: 30-03 13:08:59| 78  20   2   0   0|1717M  518M  171M 5330M|  23k   19k|   0  1088k|   0  11.0 |6197  5586 |1.91 1.07 0.57|6.0   0 446|   0     0 |           | 11   33    1   38    0
Mar 30 13:09:00 ubuntu dstat.sh[64904]: 30-03 13:09:00| 75  18   6   0   0|1678M  557M  171M 5330M|  49k   45k|   0  3871k|   0   146 |9085    13k|1.91 1.07 0.57|7.0   0 418|   0     0 |           | 11   29    1   39    0
Mar 30 13:09:01 ubuntu dstat.sh[64904]: 30-03 13:09:01| 82  18   0   0   0|1587M  648M  171M 5330M|6613B 2766B|   0  1926k|   0   112 |5651  4427 |2.15 1.14 0.59|5.0   0 203|   0     0 |           | 11   28    1   39    0
Mar 30 13:09:02 ubuntu dstat.sh[64904]: 30-03 13:09:02| 74   8  17   0   0|1649M  586M  171M 5330M|  33k   30k|   0     0 |   0     0 |6805  8070 |2.15 1.14 0.59|5.0   0   0|   0     0 |           | 11   33    1   39    0
Mar 30 13:09:03 ubuntu dstat.sh[64904]: 30-03 13:09:03| 56  18  25   0   0|1547M  688M  171M 5330M|  34k   28k|   0   405k|   0  22.0 |9964    15k|2.15 1.14 0.59|4.0   0 513|   0     0 |           | 11   28    1   44    0
Mar 30 13:09:04 ubuntu dstat.sh[64904]: 30-03 13:09:04| 21  28  49   0   0|1493M  742M  171M 5330M|4994B 1457B|   0    44k|   0  11.0 |6308  5608 |2.15 1.14 0.59|4.0   0 786|   0     0 |           | 11   28    1   41    0
Mar 30 13:09:05 ubuntu dstat.sh[64904]: 30-03 13:09:05| 73  19   8   0   0|1554M  680M  171M 5330M|  10k 7496B|   0   304k|   0  6.00 |5157  3582 |2.15 1.14 0.59|4.0   0 303|   0     0 |           | 11   30    1   41    0
Mar 30 13:09:06 ubuntu dstat.sh[64904]: 30-03 13:09:06| 59   7  32   0   0|1542M  692M  171M 5330M|  29k   25k|   0   348k|   0  32.0 |6627  9517 |2.22 1.17 0.61|4.0   0  63|   0     0 |           | 11   30    1   43    0
Mar 30 13:09:07 ubuntu dstat.sh[64904]: 30-03 13:09:07| 77  17   6   0   0|1520M  714M  171M 5330M|8039B 4873B|   0   376k|   0  38.0 |5962  5083 |2.22 1.17 0.61|4.0   0 205|   0     0 |           | 11   28    1   45    0
Mar 30 13:09:08 ubuntu dstat.sh[64904]: 30-03 13:09:08| 63   7  30   0   0|1569M  665M  171M 5330M|  28k   25k|   0  2552k|   0   111 |5960  7081 |2.22 1.17 0.61|4.0   0   0|   0     0 |           | 11   32    1   45    0
Mar 30 13:09:09 ubuntu dstat.sh[64904]: 30-03 13:09:09| 49   6  42   0   0|1569M  665M  171M 5331M|  46k   41k|   0   244k|   0  21.0 |  14k   22k|2.22 1.17 0.61|4.0   0 1.0|   0     0 |           | 11   31    1   45    0
Mar 30 13:09:10 ubuntu dstat.sh[64904]: 30-03 13:09:10| 75  16  10   0   0|1506M  728M  171M 5331M|  14k   10k|   0   456k|   0  47.0 |7107  7724 |2.22 1.17 0.61|5.0   0 120|   0     0 |           | 11   28    1   45    0
Mar 30 13:09:11 ubuntu dstat.sh[64904]: 30-03 13:09:11| 68   8  25   0   0|1576M  658M  171M 5331M|  24k   21k|   0   152k|   0  9.00 |5299  5054 |2.44 1.23 0.63|5.0   0 1.0|   0     0 |           | 11   32    1   45    0
Mar 30 13:09:12 ubuntu dstat.sh[64904]: 30-03 13:09:12| 51   6  41   0   0|1575M  658M  171M 5331M|  47k   41k|   0   108k|   0  6.99 |  13k   21k|2.44 1.23 0.63|5.0   0   0|   0     0 |           | 11   31    1   46    0
Mar 30 13:09:13 ubuntu dstat.sh[64904]: 30-03 13:09:13| 69  17  14   0   0|1434M  799M  171M 5331M|  21k   17k|   0   116k|   0  8.01 |7462  8961 |2.44 1.23 0.63|4.0   0 260|   0     0 |           | 11   28    1   49    0
Mar 30 13:09:14 ubuntu dstat.sh[64904]: 30-03 13:09:14| 70   8  21   0   0|1579M  654M  171M 5331M|  20k   17k|   0   968k|   0  10.0 |4941  3458 |2.44 1.23 0.63|2.0   0   0|   0     0 |           | 11   32    1   49    0
Mar 30 13:09:15 ubuntu dstat.sh[64904]: 30-03 13:09:15| 60   8  31   0   0|1571M  662M  171M 5332M|  38k   32k|   0   148k|   0  8.99 |  11k   16k|2.44 1.23 0.63|4.0   0  34|   0     0 |           | 11   30    1   51    0
Mar 30 13:09:16 ubuntu dstat.sh[64904]: 30-03 13:09:16| 78  14   7   0   0|1545M  688M  171M 5332M|  13k 8955B|   0   333k|   0  32.1 |5765  5453 |2.57 1.28 0.65|3.0   0  94|   0     0 |           | 11   29    1   51    0
Mar 30 13:09:17 ubuntu dstat.sh[64904]: 30-03 13:09:17| 64   7  28   0   0|1589M  644M  171M 5332M|  23k   19k|   0   416k|   0  45.0 |5644  5978 |2.57 1.28 0.65|5.0   0  57|   0     0 |           | 11   30    1   53    0
Mar 30 13:09:18 ubuntu dstat.sh[64904]: 30-03 13:09:18| 72  11  16   0   0|1618M  614M  171M 5332M|  24k   20k|   0   160k|   0  9.99 |7355    10k|2.57 1.28 0.65|5.0   0  63|   0     0 |           | 11   30    1   53    0
Mar 30 13:09:19 ubuntu dstat.sh[64904]: 30-03 13:09:19| 61  11  27   0   0|1608M  625M  171M 5332M|  31k   26k|   0   148k|   0  9.98 |6811  9232 |2.57 1.28 0.65|4.0   0 142|   0     0 |           | 11   30    1   55    0
Mar 30 13:09:20 ubuntu dstat.sh[64904]: 30-03 13:09:20| 71  12  18   0   0|1532M  701M  171M 5332M|  20k   15k|   0   152k|   0  10.0 |5306  5446 |2.57 1.28 0.65|4.0   0  86|   0     0 |           | 11   30    1   57    0
Mar 30 13:09:21 ubuntu dstat.sh[64904]: 30-03 13:09:21| 71  12  17   0   0|1570M  662M  171M 5332M|  21k   18k|   0   309k|   0  24.1 |5874  6182 |2.60 1.31 0.66|3.0   0  69|   0     0 |           | 11   32    1   57    0
Mar 30 13:09:22 ubuntu dstat.sh[64904]: 30-03 13:09:22| 68   9  21   0   0|1567M  665M  171M 5332M|  24k   19k|   0   424k|   0  42.0 |5856  7831 |2.60 1.31 0.66|2.0   0  44|   0     0 |           | 11   34    1   59    0
Mar 30 13:09:23 ubuntu dstat.sh[64904]: 30-03 13:09:23| 54  12  34   0   0|1530M  702M  171M 5332M|  14k 9818B|   0   360k|   0  32.0 |5261  5274 |2.60 1.31 0.66|3.0   0 190|   0     0 |           | 11   32    1   61    0
Mar 30 13:09:24 ubuntu dstat.sh[64904]: 30-03 13:09:24| 55   9  35   0   0|1593M  639M  171M 5333M|  13k   10k|   0   223k|   0  16.9 |4535  4209 |2.60 1.31 0.66|3.0   0  27|   0     0 |           | 11   34    1   61    0
Mar 30 13:09:25 ubuntu dstat.sh[64904]: 30-03 13:09:25| 49   9  42   0   0|1527M  705M  171M 5333M|  26k   22k|   0   144k|   0  9.02 |6076  7730 |2.60 1.31 0.66|3.0   0  96|   0     0 |           | 11   34    1   60    0
Mar 30 13:09:26 ubuntu dstat.sh[64904]: 30-03 13:09:26| 57  10  33   0   0|1501M  731M  171M 5333M|  11k 8306B|   0   248k|   0  15.0 |4479  3305 |2.72 1.35 0.68|2.0   0  86|   0     0 |           | 11   33    1   62    0
Mar 30 13:09:27 ubuntu dstat.sh[64904]: 30-03 13:09:27| 45   7  46   0   0|1508M  723M  171M 5333M|  21k   17k|   0   292k|   0  20.0 |4923  6077 |2.72 1.35 0.68|4.0   0  92|   0     0 |           | 11   34    1   63    0
Mar 30 13:09:28 ubuntu dstat.sh[64904]: 30-03 13:09:28| 31   9  60   0   0|1466M  765M  171M 5333M|  17k   13k|   0   555k|   0  65.9 |6611  7950 |2.72 1.35 0.68|2.0   0 135|   0     0 |           | 11   32    1   65    0
Mar 30 13:09:29 ubuntu dstat.sh[64904]: 30-03 13:09:29| 38   6  56   0   0|1521M  710M  171M 5333M|  10k 5959B|   0   159k|   0  9.97 |2596  1537 |2.72 1.35 0.68|2.0   0 1.0|   0     0 |           | 11   34    1   64    0
Mar 30 13:09:30 ubuntu dstat.sh[64904]: 30-03 13:09:30| 39   7  53   0   0|1474M  757M  171M 5333M|  19k   15k|   0   213k|   0  16.1 |5555    17k|2.72 1.35 0.68|2.0   0  70|   0     0 |           | 11   32    1   67    0
Mar 30 13:09:31 ubuntu dstat.sh[64904]: 30-03 13:09:31| 40   9  49   0   0|1435M  796M  171M 5333M|6762B 3450B|   0   361k|   0  50.6 |3448  2083 |2.66 1.36 0.69|2.0   0 103|   0     0 |           | 11   33    1   67    0
Mar 30 13:09:32 ubuntu dstat.sh[64904]: 30-03 13:09:32| 32   5  63   0   0|1441M  791M  171M 5333M|  17k   13k|   0   323k|   0  27.2 |4138  4509 |2.66 1.36 0.69|3.0   0  60|   0     0 |           | 11   33    1   68    0
Mar 30 13:09:33 ubuntu dstat.sh[64904]: 30-03 13:09:33| 38   6  54   0   0|1484M  747M  171M 5333M|9526B 5993B|   0   231k|   0  18.9 |3543  3186 |2.66 1.36 0.69|3.0   0 5.0|   0     0 |           | 11   33    1   61    0
Mar 30 13:09:34 ubuntu dstat.sh[64904]: 30-03 13:09:34| 33   4  62   0   0|1509M  723M  171M 5333M|  19k   15k|   0   172k|   0  12.0 |3864  4386 |2.66 1.36 0.69|2.0   0   0|   0     0 |           | 11   34    1   61    0
Mar 30 13:09:35 ubuntu dstat.sh[64904]: 30-03 13:09:35| 35   7  56   0   0|1386M  845M  171M 5333M|  13k 8785B|   0   308k|   0  26.0 |4939  5326 |2.66 1.36 0.69|3.0   0  48|   0     0 |           | 11   32    1   63    0
Mar 30 13:09:36 ubuntu dstat.sh[64904]: 30-03 13:09:36| 39   5  55   0   0|1481M  750M  171M 5333M|  12k 8549B|   0   269k|   0  11.0 |3170  2335 |2.61 1.37 0.69|3.0   0   0|   0     0 |           | 11   34    1   63    0
Mar 30 13:09:37 ubuntu dstat.sh[64904]: 30-03 13:09:37| 26   7  66   0   0|1394M  837M  171M 5333M|  21k   16k|   0   261k|   0  21.1 |5241  6705 |2.61 1.37 0.69|5.0   0  92|   0     0 |           | 11   33    1   63    0
Mar 30 13:09:38 ubuntu dstat.sh[64904]: 30-03 13:09:38| 23   8  67   0   0|1369M  861M  171M 5334M|6110B 2462B|   0  1781k|   0  59.6 |3466  3250 |2.61 1.37 0.69|3.0 1.0 189|   0     0 |           | 11   32    1   64    0
Mar 30 13:09:39 ubuntu dstat.sh[64904]: 30-03 13:09:39| 17   2  80   0   0|1388M  843M  171M 5334M|  11k 7728B|   0  2735k|   0   131 |2711  2923 |2.61 1.37 0.69|4.0   0 1.0|   0     0 |           | 11   33    1   64    0
