Mar 26 11:01:13 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 26 11:01:13 ubuntu dstat.sh[65426]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 26 11:01:13 ubuntu dstat.sh[65426]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 26 11:01:34 ubuntu dstat.sh[65426]: 26-03 11:01:34| 22   3  73   0   0|1323M  920M  169M 5323M|4866B  486B|   0    14M|   0  74.0 |1903  1393 |1.84 1.08 0.56|1.0   0   0|   0     0 |           | 11    4    0   20    0
Mar 26 11:01:35 ubuntu dstat.sh[65426]: 26-03 11:01:35| 23   2  72   1   0|1350M  893M  169M 5323M|7347B 1511B|   0  1635k|   0   174 |3282  3989 |1.84 1.08 0.56|1.0   0 1.0|   0     0 |           | 11   10    0   20    0
Mar 26 11:01:36 ubuntu dstat.sh[65426]: 26-03 11:01:36| 20   6  72   0   0|1316M  927M  169M 5323M|6614B 1619B|   0  5118k|   0   235 |3073  3162 |1.84 1.08 0.56|1.0   0  43|   0     0 |           | 11    4    0   22    0
Mar 26 11:01:37 ubuntu dstat.sh[65426]: 26-03 11:01:37| 19   3  78   0   0|1347M  895M  169M 5323M|7959B 4015B| 144k  730k|7.02  9.02 |1752  1435 |1.77 1.08 0.56|1.0   0   0|   0     0 |           | 11   11    0   22    0
Mar 26 11:01:38 ubuntu dstat.sh[65426]: 26-03 11:01:38| 20   2  74   0   0|1349M  893M  169M 5323M|8919B 6600B| 268k 1732k|66.0  33.0 |2854  3014 |1.77 1.08 0.56|  0   0 3.0|   0     0 |           | 11   29    0   22    0
Mar 26 11:01:39 ubuntu dstat.sh[65426]: 26-03 11:01:39| 19   7  73   0   0|1296M  946M  169M 5323M|6600B 2718B|   0    20M|   0   125 |2545  2071 |1.77 1.08 0.56|1.0   0  43|   0     0 |           | 11   28    0   17    0
Mar 26 11:01:40 ubuntu dstat.sh[65426]: 26-03 11:01:40| 18   2  79   0   0|1320M  922M  169M 5323M|  10k 7380B|   0   760k|   0  4.00 |1879  1596 |1.77 1.08 0.56|3.0   0   0|   0     0 |           | 11   29    0   17    0
Mar 26 11:01:41 ubuntu dstat.sh[65426]: 26-03 11:01:41| 28  13  57   0   0|1346M  896M  169M 5323M|6519B 2598B|   0    12k|   0  2.98 |3802  2467 |1.77 1.08 0.56|2.0   0 155|   0     0 |           | 11   28    0   18    0
Mar 26 11:01:42 ubuntu dstat.sh[65426]: 26-03 11:01:42| 35   5  58   0   0|1403M  839M  169M 5323M|  13k 9947B|   0  2270k|   0  14.1 |3227  2364 |1.79 1.10 0.57|2.0   0   0|   0     0 |           | 11   30    0   18    0
Mar 26 11:01:43 ubuntu dstat.sh[65426]: 26-03 11:01:43| 33  13  54   0   0|1374M  867M  169M 5324M|  16k   12k|   0   486k|   0  40.1 |7075  8930 |1.79 1.10 0.57|4.0   0 192|   0     0 |           | 11   28    0   19    0
Mar 26 11:01:44 ubuntu dstat.sh[65426]: 26-03 11:01:44| 73  26   1   0   0|1540M  702M  169M 5324M|4467B 1461B|   0    19M|   0   174 |5487  4287 |1.79 1.10 0.57|6.0   0 388|   0     0 |           | 11   28    0   19    0
Mar 26 11:01:45 ubuntu dstat.sh[65426]: 26-03 11:01:45| 85  12   3   0   0|1700M  541M  169M 5324M|  25k   22k|   0   816k|   0  3.00 |5782  5357 |1.79 1.10 0.57|6.0   0   0|   0     0 |           | 11   33    0   19    0
Mar 26 11:01:46 ubuntu dstat.sh[65426]: 26-03 11:01:46| 69  13  18   0   0|1605M  637M  169M 5324M|  30k   26k|   0  3260k|   0   225 |9030    13k|1.79 1.10 0.57|2.0   0 250|   0     0 |           | 11   28    0   25    0
Mar 26 11:01:47 ubuntu dstat.sh[65426]: 26-03 11:01:47| 19   8  72   0   0|1515M  727M  169M 5324M|4516B 1622B|   0   232k|   0  12.0 |2719  2124 |1.72 1.09 0.57|3.0   0  72|   0     0 |           | 11   28    0   24    0
Mar 26 11:01:48 ubuntu dstat.sh[65426]: 26-03 11:01:48| 20   5  74   0   0|1508M  733M  169M 5324M|9914B 7396B|   0   140k|   0  8.99 |3055    13k|1.72 1.09 0.57|1.0   0  24|   0     0 |           | 11   29    0   25    0
Mar 26 11:01:49 ubuntu dstat.sh[65426]: 26-03 11:01:49| 18   9  72   1   0|1445M  796M  169M 5324M|6355B 2664B|   0    31M|   0   261 |3378  3323 |1.72 1.09 0.57|2.0   0  68|   0     0 |           | 11   28    0   26    0
Mar 26 11:01:50 ubuntu dstat.sh[65426]: 26-03 11:01:50| 18   3  78   0   0|1462M  780M  169M 5324M|8651B 5519B|   0   810k|   0  9.98 |1957  1619 |1.72 1.09 0.57|1.0   0   0|   0     0 |           | 11   29    0   26    0
Mar 26 11:01:51 ubuntu dstat.sh[65426]: 26-03 11:01:51| 14   9  75   1   0|1425M  816M  169M 5324M|8177B 4687B|   0  1343k|   0  88.2 |4379  4460 |1.72 1.09 0.57|3.0   0 189|   0     0 |           | 11   28    0   25    0
Mar 26 11:01:52 ubuntu dstat.sh[65426]: 26-03 11:01:52| 23  29  46   0   0|1402M  839M  169M 5324M|4277B 1458B|   0   152k|   0  19.0 |6513  5753 |1.67 1.09 0.58|6.0   0 819|   0     0 |           | 11   28    0   25    0
Mar 26 11:01:53 ubuntu dstat.sh[65426]: 26-03 11:01:53| 85  14   2   0   0|1600M  641M  169M 5324M|7861B 5873B|   0   120k|   0  6.00 |4851  2294 |1.67 1.09 0.58|3.0   0  30|   0     0 |           | 11   30    0   25    0
Mar 26 11:01:54 ubuntu dstat.sh[65426]: 26-03 11:01:54| 67   9  22   0   0|1639M  602M  169M 5324M|  43k   39k|   0    23M|   0   138 |8643    14k|1.67 1.09 0.58|5.0   0   0|   0     0 |           | 11   32    0   25    0
Mar 26 11:01:55 ubuntu dstat.sh[65426]: 26-03 11:01:55| 78  19   3   0   0|1522M  719M  169M 5325M|  14k 8837B|   0    37M|   0   600 |7146  8196 |1.67 1.09 0.58|7.0   0 316|   0     0 |           | 11   28    0   26    0
Mar 26 11:01:56 ubuntu dstat.sh[65426]: 26-03 11:01:56| 86  12   2   0   0|1676M  564M  169M 5325M|  14k   11k|   0   220k|   0  16.0 |5188  3109 |1.67 1.09 0.58|4.0   0 1.0|   0     0 |           | 11   32    0   26    0
Mar 26 11:01:57 ubuntu dstat.sh[65426]: 26-03 11:01:57| 78   9  12   0   0|1722M  518M  169M 5325M|  47k   42k|   0   772k|   0  41.0 |8756    15k|1.93 1.16 0.60|4.0   0   0|   0     0 |           | 11   33    0   27    0
Mar 26 11:01:58 ubuntu dstat.sh[65426]: 26-03 11:01:58| 58  14  27   0   0|1550M  690M  169M 5325M|  16k   12k|   0   356k|   0  30.0 |6563  8062 |1.93 1.16 0.60|2.0   0 298|   0     0 |           | 11   28    0   31    0
Mar 26 11:01:59 ubuntu dstat.sh[65426]: 26-03 11:01:59| 36   4  59   0   0|1535M  705M  169M 5325M|  13k 9343B|   0   116k|   0  6.01 |2922  2124 |1.93 1.16 0.60|2.0   0   0|   0     0 |           | 11   30    0   31    0
Mar 26 11:02:00 ubuntu dstat.sh[65426]: 26-03 11:02:00| 37  14  48   0   0|1432M  808M  169M 5325M|  15k   12k|   0   836k|   0  50.0 |6456  7853 |1.93 1.16 0.60|4.0   0 337|   0     0 |           | 11   28    0   33    0
Mar 26 11:02:01 ubuntu dstat.sh[65426]: 26-03 11:02:01| 59  11  29   0   0|1549M  691M  169M 5325M|7919B 6065B|   0  2045k|   0  89.7 |3689  1717 |1.93 1.16 0.60|  0   0  41|   0     0 |           | 11   31    0   33    0
Mar 26 11:02:02 ubuntu dstat.sh[65426]: 26-03 11:02:02| 44   6  49   0   0|1543M  697M  169M 5325M|  29k   24k|   0   267k|   0  24.9 |6904  9561 |1.94 1.17 0.61|6.0   0   0|   0     0 |           | 11   29    0   34    0
Mar 26 11:02:03 ubuntu dstat.sh[65426]: 26-03 11:02:03| 74  20   6   0   0|1514M  726M  169M 5325M|5516B 2036B|   0  1066k|   0  37.1 |5586  4081 |1.94 1.17 0.61|4.0   0 259|   0     0 |           | 11   28    0   34    0
Mar 26 11:02:04 ubuntu dstat.sh[65426]: 26-03 11:02:04| 64   9  27   0   0|1577M  663M  169M 5325M|  26k   24k|   0   108k|   0  7.01 |5693  5767 |1.94 1.17 0.61|2.0   0   0|   0     0 |           | 11   32    0   33    0
Mar 26 11:02:05 ubuntu dstat.sh[65426]: 26-03 11:02:05| 57  19  23   0   0|1452M  787M  170M 5325M|  22k   18k|   0   599k|   0  49.2 |8438    11k|1.94 1.17 0.61|3.0   0 326|   0     0 |           | 11   28    0   36    0
Mar 26 11:02:06 ubuntu dstat.sh[65426]: 26-03 11:02:06| 53   7  39   0   0|1512M  728M  170M 5325M|  15k   12k|   0   227k|   0  9.97 |3885  2788 |1.94 1.17 0.61|4.0   0 1.0|   0     0 |           | 11   31    0   36    0
Mar 26 11:02:07 ubuntu dstat.sh[65426]: 26-03 11:02:07| 50   9  39   1   0|1473M  766M  170M 5326M|  22k   19k|   0  1003k|   0  78.2 |7699  9993 |1.78 1.15 0.60|4.0   0 129|   0     0 |           | 11   28    0   38    0
Mar 26 11:02:08 ubuntu dstat.sh[65426]: 26-03 11:02:08| 60  19  21   0   0|1485M  755M  170M 5326M|4261B 1513B|   0   196k|   0  9.01 |3932  2269 |1.78 1.15 0.60|3.0   0 170|   0     0 |           | 11   28    0   33    0
Mar 26 11:02:09 ubuntu dstat.sh[65426]: 26-03 11:02:09| 43   6  51   0   0|1514M  726M  170M 5326M|  27k   25k|   0   176k|   0  17.0 |6445  8166 |1.78 1.15 0.60|2.0   0   0|   0     0 |           | 11   30    0   33    1
Mar 26 11:02:10 ubuntu dstat.sh[65426]: 26-03 11:02:10| 55  20  24   0   0|1492M  747M  170M 5326M|  10k 5871B|   0   689k|   0  18.0 |5361  4738 |1.78 1.15 0.60|3.0   0 287|   0     0 |           | 11   28    0   36    0
Mar 26 11:02:11 ubuntu dstat.sh[65426]: 26-03 11:02:11| 52   7  41   0   0|1539M  700M  170M 5326M|  18k   15k|   0   112k|   0  7.98 |4029  3503 |1.78 1.15 0.60|3.0   0   0|   0     0 |           | 11   31    0   36    0
Mar 26 11:02:12 ubuntu dstat.sh[65426]: 26-03 11:02:12| 51  13  35   1   0|1447M  792M  170M 5326M|  17k   13k|   0   409k|   0  40.1 |6762  8087 |1.80 1.17 0.61|3.0   0 112|   0     0 |           | 11   28    0   35    0
Mar 26 11:02:13 ubuntu dstat.sh[65426]: 26-03 11:02:13| 53   7  39   0   0|1552M  687M  170M 5326M|  13k 9922B|   0  4079B|   0  1.00 |3638  2393 |1.80 1.17 0.61|3.0   0   0|   0     0 |           | 11   31    0   35    0
Mar 26 11:02:14 ubuntu dstat.sh[65426]: 26-03 11:02:14| 46  11  41   0   0|1510M  729M  170M 5326M|  22k   17k|   0  1144k|   0  80.3 |6890  9231 |1.80 1.17 0.61|4.0   0 173|   0     0 |           | 11   28    0   37    0
Mar 26 11:02:15 ubuntu dstat.sh[65426]: 26-03 11:02:15| 70  28   2   0   0|1538M  701M  170M 5326M|4587B 1026B|   0   236k|   0  21.0 |5613  4526 |1.80 1.17 0.61|7.0   0 465|   0     0 |           | 11   28    0   37    0
Mar 26 11:02:16 ubuntu dstat.sh[65426]: 26-03 11:02:16| 79  21   0   0   0|1699M  539M  170M 5327M|  17k   13k|   0   168k|   0  7.98 |5848  5118 |1.80 1.17 0.61|6.0   0 367|   0     0 |           | 11   32    0   37    0
Mar 26 11:02:17 ubuntu dstat.sh[65426]: 26-03 11:02:17| 75  21   4   0   0|1732M  507M  170M 5327M|  42k   38k|   0  2851k|   0   142 |9032    11k|1.90 1.20 0.63|9.0   0 413|   0     0 |           | 11   30    0   38    0
Mar 26 11:02:18 ubuntu dstat.sh[65426]: 26-03 11:02:18| 74  25   2   0   0|1587M  651M  170M 5327M|  17k   14k|   0  2601k|   0   162 |7073  7593 |1.90 1.20 0.63|5.0   0 437|   0     0 |           | 11   28    0   38    0
Mar 26 11:02:19 ubuntu dstat.sh[65426]: 26-03 11:02:19| 84  11   5   0   0|1663M  575M  170M 5327M|  19k   15k|   0  4099B|   0  1.00 |5749  4229 |1.90 1.20 0.63|5.0   0   0|   0     0 |           | 11   31    0   38    0
Mar 26 11:02:20 ubuntu dstat.sh[65426]: 26-03 11:02:20| 65  12  22   0   0|1634M  604M  170M 5327M|  41k   36k|   0   252k|   0  3.00 |8882    14k|1.90 1.20 0.63|3.0   0 158|   0     0 |           | 11   30    0   39    0
Mar 26 11:02:21 ubuntu dstat.sh[65426]: 26-03 11:02:21| 24  26  49   0   0|1484M  754M  170M 5327M|  14k 9031B|   0    16k|   0  3.99 |7242  7452 |1.90 1.20 0.63|2.0   0 545|   0     0 |           | 11   28    0   41    0
Mar 26 11:02:22 ubuntu dstat.sh[65426]: 26-03 11:02:22| 43  34  22   0   0|1488M  750M  170M 5327M|5470B 1623B|   0    48k|   0  12.0 |6152  5707 |1.99 1.23 0.64|5.0   0 875|   0     0 |           | 11   28    0   41    0
Mar 26 11:02:23 ubuntu dstat.sh[65426]: 26-03 11:02:23| 73  10  17   0   0|1581M  657M  170M 5327M|  17k   14k|   0   220k|   0  7.00 |4915  3371 |1.99 1.23 0.64|3.0   0  26|   0     0 |           | 11   32    0   41    0
Mar 26 11:02:24 ubuntu dstat.sh[65426]: 26-03 11:02:24| 57  13  29   0   0|1481M  757M  170M 5327M|  25k   21k|   0   664k|   0  77.0 |8452    12k|1.99 1.23 0.64|6.0   0 171|   0     0 |           | 11   28    0   45    0
Mar 26 11:02:25 ubuntu dstat.sh[65426]: 26-03 11:02:25| 78  14   8   0   0|1555M  682M  170M 5327M|8899B 5924B|   0   814k|   0  55.9 |4852  2493 |1.99 1.23 0.64|4.0   0  97|   0     0 |           | 11   30    0   45    0
Mar 26 11:02:26 ubuntu dstat.sh[65426]: 26-03 11:02:26| 58   8  34   0   0|1582M  655M  170M 5328M|  37k   34k|   0   192k|   0  8.99 |9021    13k|1.99 1.23 0.64|2.0   0 1.0|   0     0 |           | 11   32    0   45    0
Mar 26 11:02:27 ubuntu dstat.sh[65426]: 26-03 11:02:27| 51   7  40   0   0|1568M  669M  170M 5328M|  41k   34k|   0   341k|   0  34.1 |  12k   19k|1.99 1.24 0.65|4.0   0  30|   0     0 |           | 11   30    0   45    0
Mar 26 11:02:28 ubuntu dstat.sh[65426]: 26-03 11:02:28| 81  17   3   0   0|1523M  714M  170M 5328M|7792B 4182B|   0   392k|   0  38.0 |5526  4193 |1.99 1.24 0.65|4.0   0  90|   0     0 |           | 11   28    0   45    0
Mar 26 11:02:29 ubuntu dstat.sh[65426]: 26-03 11:02:29| 60   7  32   0   0|1579M  658M  170M 5328M|  29k   25k|   0   176k|   0  9.99 |4954  6837 |1.99 1.24 0.65|2.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 26 11:02:30 ubuntu dstat.sh[65426]: 26-03 11:02:30| 47   6  45   0   0|1579M  658M  170M 5328M|  44k   39k|   0   192k|   0  12.0 |  14k   21k|1.99 1.24 0.65|6.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 26 11:02:31 ubuntu dstat.sh[65426]: 26-03 11:02:31| 71  18  12   0   0|1470M  767M  170M 5328M|  19k   14k|   0   168k|   0  9.01 |6885  7614 |1.99 1.24 0.65|4.0   0 260|   0     0 |           | 11   28    0   49    0
Mar 26 11:02:32 ubuntu dstat.sh[65426]: 26-03 11:02:32| 71   9  20   0   0|1573M  663M  170M 5328M|  19k   15k|   0   152k|   0  8.99 |4981  3302 |2.15 1.29 0.66|4.0   0   0|   0     0 |           | 11   32    0   49    0
Mar 26 11:02:33 ubuntu dstat.sh[65426]: 26-03 11:02:33| 58   8  34   0   0|1558M  678M  170M 5329M|  34k   30k|   0  1869k|   0  36.0 |8307    14k|2.15 1.29 0.66|4.0   0  34|   0     0 |           | 11   30    0   51    0
Mar 26 11:02:34 ubuntu dstat.sh[65426]: 26-03 11:02:34| 77  15   9   0   0|1513M  723M  170M 5329M|  16k   11k|   0   208k|   0  22.0 |6054  6752 |2.15 1.29 0.66|3.0   0  94|   0     0 |           | 11   29    0   51    0
Mar 26 11:02:35 ubuntu dstat.sh[65426]: 26-03 11:02:35| 62   9  28   0   0|1574M  662M  170M 5329M|  26k   20k|   0   292k|   0  31.0 |5327  5362 |2.15 1.29 0.66|5.0   0  50|   0     0 |           | 11   30    0   53    0
Mar 26 11:02:36 ubuntu dstat.sh[65426]: 26-03 11:02:36| 74  13  13   0   0|1643M  593M  170M 5329M|  22k   15k|   0   168k|   0  8.00 |6309  7865 |2.15 1.29 0.66|4.0   0  71|   0     0 |           | 11   30    0   51    0
Mar 26 11:02:37 ubuntu dstat.sh[65426]: 26-03 11:02:37| 55  10  33   0   0|1542M  694M  170M 5329M|  37k   32k|   0  3598k|   0   143 |8663    12k|2.14 1.30 0.67|4.0   0 106|   0     0 |           | 11   30    0   53    0
Mar 26 11:02:38 ubuntu dstat.sh[65426]: 26-03 11:02:38| 78  16   6   0   0|1524M  712M  170M 5329M|  12k 7813B|   0   216k|   0  20.0 |5695  5124 |2.14 1.30 0.67|4.0   0 122|   0     0 |           | 11   31    0   55    0
Mar 26 11:02:39 ubuntu dstat.sh[65426]: 26-03 11:02:39| 63   8  29   0   0|1576M  660M  170M 5329M|  28k   24k|   0   156k|   0  13.0 |6071  6591 |2.14 1.30 0.67|4.0   0 1.0|   0     0 |           | 11   35    0   56    0
Mar 26 11:02:40 ubuntu dstat.sh[65426]: 26-03 11:02:40| 69  12  18   0   0|1585M  650M  170M 5330M|  20k   16k|   0   344k|   0  37.0 |6436  8161 |2.14 1.30 0.67|4.0   0  83|   0     0 |           | 11   32    0   59    0
Mar 26 11:02:41 ubuntu dstat.sh[65426]: 26-03 11:02:41| 50  11  38   0   0|1578M  657M  170M 5330M|  16k   13k|   0   324k|   0  24.0 |4046  3436 |2.14 1.30 0.67|2.0   0 125|   0     0 |           | 11   33    0   59    0
Mar 26 11:02:42 ubuntu dstat.sh[65426]: 26-03 11:02:42| 51  14  34   0   0|1577M  658M  170M 5330M|  13k 9823B|   0   299k|   0  27.9 |5628  5582 |2.21 1.33 0.68|2.0   0 120|   0     0 |           | 11   33    0   60    0
Mar 26 11:02:43 ubuntu dstat.sh[65426]: 26-03 11:02:43| 51  11  36   0   0|1567M  668M  170M 5330M|  18k   15k|   0   196k|   0  11.0 |5526  4909 |2.21 1.33 0.68|2.0   0  96|   0     0 |           | 11   34    0   61    0
Mar 26 11:02:44 ubuntu dstat.sh[65426]: 26-03 11:02:44| 52  11  36   0   0|1511M  724M  170M 5330M|  20k   15k|   0   143k|   0  8.93 |5427  6391 |2.21 1.33 0.68|4.0   0  85|   0     0 |           | 11   33    0   63    0
Mar 26 11:02:45 ubuntu dstat.sh[65426]: 26-03 11:02:45| 50  11  39   0   0|1528M  707M  170M 5330M|  16k   12k|   0   230k|   0  17.1 |5016  5349 |2.21 1.33 0.68|2.0   0  87|   0     0 |           | 11   34    0   62    0
Mar 26 11:02:46 ubuntu dstat.sh[65426]: 26-03 11:02:46| 33   4  63   1   0|1528M  706M  170M 5330M|  21k   17k|   0   633k|   0  68.1 |5914  7887 |2.21 1.33 0.68|2.0   0 3.0|   0     0 |           | 11   32    0   64    0
Mar 26 11:02:47 ubuntu dstat.sh[65426]: 26-03 11:02:47| 40  12  48   0   0|1469M  766M  170M 5330M|4850B 1300B|   0   152k|   0  10.0 |3680  2324 |2.19 1.34 0.69|3.0   0 135|   0     0 |           | 11   32    0   64    0
Mar 26 11:02:48 ubuntu dstat.sh[65426]: 26-03 11:02:48| 38   6  55   0   0|1491M  744M  170M 5330M|  15k   13k|   0   211k|   0  16.0 |4696    12k|2.19 1.34 0.69|  0   0  36|   0     0 |           | 11   34    0   65    0
Mar 26 11:02:49 ubuntu dstat.sh[65426]: 26-03 11:02:49| 35  12  53   0   0|1485M  750M  170M 5330M|  12k 7155B|   0   184k|   0  12.0 |4895  4619 |2.19 1.34 0.69|2.0   0 138|   0     0 |           | 11   32    0   59    0
Mar 26 11:02:50 ubuntu dstat.sh[65426]: 26-03 11:02:50| 37   5  57   0   0|1508M  726M  170M 5330M|  13k   11k|   0   220k|   0  17.0 |3234  2594 |2.19 1.34 0.69|2.0   0   0|   0     0 |           | 11   34    0   59    0
Mar 26 11:02:51 ubuntu dstat.sh[65426]: 26-03 11:02:51| 32   8  58   0   0|1422M  812M  170M 5330M|  12k 8635B|   0  1174k|   0  83.1 |4728  5390 |2.19 1.34 0.69|2.0   0  65|   0     0 |           | 11   32    0   61    0
Mar 26 11:02:52 ubuntu dstat.sh[65426]: 26-03 11:02:52| 39   7  53   0   0|1475M  760M  170M 5330M|7003B 4929B|   0     0 |   0     0 |2700  1393 |2.17 1.35 0.70|  0   0   0|   0     0 |           | 11   34    0   61    0
Mar 26 11:02:53 ubuntu dstat.sh[65426]: 26-03 11:02:53| 31   4  64   0   0|1463M  771M  170M 5330M|  24k   19k|   0     0 |   0     0 |5620  7186 |2.17 1.35 0.70|2.0   0   0|   0     0 |           | 11   33    0   61    0
Mar 26 11:02:54 ubuntu dstat.sh[65426]: 26-03 11:02:54| 42   9  49   0   0|1449M  785M  170M 5330M|5805B 2533B|   0   256k|   0  20.0 |3622  2588 |2.17 1.35 0.70|2.0   0  48|   0     0 |           | 11   32    0   62    0
