May 15 16:53:34 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 15 16:53:34 ubuntu dstat.sh[64862]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 15 16:53:34 ubuntu dstat.sh[64862]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 15 16:53:44 ubuntu dstat.sh[64862]: 15-05 16:53:44| 40  10  45   4   0|1217M 1009M  168M 5341M|4214B  479B|   0    38M|   0  2712 |9323    16k|1.53 1.05 0.59|3.0   0  99|   0     0 |           | 11    4    0   19    0
May 15 16:53:45 ubuntu dstat.sh[64862]: 15-05 16:53:45| 43   7  49   0   0|1274M  951M  168M 5341M|5228B  493B|   0  1224k|   0  61.0 |3171  1856 |1.65 1.08 0.60|4.0   0  35|   0     0 |           | 11    5    0   19    0
May 15 16:53:46 ubuntu dstat.sh[64862]: 15-05 16:53:46| 42   7  51   1   0|1246M  973M  168M 5347M|8296B 1859B|   0  8143k|   0   491 |3586  3254 |1.65 1.08 0.60|4.0   0  19|   0     0 |           | 11    4    0   19    0
May 15 16:53:47 ubuntu dstat.sh[64862]: 15-05 16:53:47| 40   6  53   1   0|1256M  956M  169M 5352M|9633B 3117B|   0  1673k|   0   110 |2920  1839 |1.65 1.08 0.60|3.0   0  19|   0     0 |           | 11    4    0   19    0
May 15 16:53:48 ubuntu dstat.sh[64862]: 15-05 16:53:48| 41  13  45   0   0|1235M  976M  169M 5352M|2101B    0 |   0    92k|   0  2.00 |  11k   19k|1.65 1.08 0.60|2.0   0 151|   0     0 |           | 11    4    0   19    0
May 15 16:53:49 ubuntu dstat.sh[64862]: 15-05 16:53:49| 28  27  42   0   0|1134M 1089M  169M 5342M|2520B    0 |   0  3169k|   0   229 |  13k   19k|1.65 1.08 0.60|2.0   0 420|   0     0 |           | 11    4    0   19    0
May 15 16:53:50 ubuntu dstat.sh[64862]: 15-05 16:53:50| 38  21  41   0   0|1137M 1087M  169M 5342M|2399B    0 |   0    20k|   0  5.00 |6018  7656 |1.76 1.11 0.62|2.0   0 287|   0     0 |           | 11    4    0   19    0
May 15 16:53:51 ubuntu dstat.sh[64862]: 15-05 16:53:51| 44  13  43   0   0|1179M 1045M  169M 5342M|2096B    0 |   0  8176B|   0  2.00 |4184  3121 |1.76 1.11 0.62|2.0   0 181|   0     0 |           | 11    5    0   19    0
May 15 16:53:52 ubuntu dstat.sh[64862]: 15-05 16:53:52| 47   5  48   0   0|1236M  987M  169M 5343M|2830B    0 |   0    12M|   0   289 |2712  1185 |1.76 1.11 0.62|5.0   0   0|   0     0 |           | 11    5    0   19    0
May 15 16:53:53 ubuntu dstat.sh[64862]: 15-05 16:53:53| 41   9  49   0   0|1261M  960M  169M 5345M|3328B   94B|   0  1087k|   0  81.0 |3261  4215 |1.76 1.11 0.62|2.0   0  39|   0     0 |           | 11    4    0   19    0
May 15 16:53:54 ubuntu dstat.sh[64862]: 15-05 16:53:54| 11  10  77   0   0|1292M  929M  169M 5345M|3027B    0 |   0  2137k|   0  60.0 |3078  2845 |1.76 1.11 0.62|1.0   0 101|   0     0 |           | 11    4    0   19    0
May 15 16:53:55 ubuntu dstat.sh[64862]: 15-05 16:53:55| 21   3  74   0   0|1349M  871M  169M 5345M|2755B    0 |   0     0 |   0     0 |1722  1363 |1.70 1.11 0.62|1.0   0   0|   0     0 |           | 11    4    0   19    0
May 15 16:53:56 ubuntu dstat.sh[64862]: 15-05 16:53:56| 25   2  74   0   0|1362M  858M  169M 5345M|2585B    0 |   0  2253k|   0  50.1 |1693  1160 |1.70 1.11 0.62|1.0   0 1.0|   0     0 |           | 11    6    0   13    0
May 15 16:53:57 ubuntu dstat.sh[64862]: 15-05 16:53:57| 21   6  70   2   0|1300M  920M  169M 5345M|2596B    0 |   0    18M|   0   420 |4297  5774 |1.70 1.11 0.62|1.0   0  43|   0     0 |           | 11    4    0   15    0
May 15 16:53:58 ubuntu dstat.sh[64862]: 15-05 16:53:58| 28   6  66   0   0|1348M  873M  169M 5345M|3121B    0 | 144k  760k|7.00  10.0 |3235    14k|1.70 1.11 0.62|1.0   0  36|   0     0 |           | 11    4    0   16    0
May 15 16:53:59 ubuntu dstat.sh[64862]: 15-05 16:53:59| 19   3  78   0   0|1363M  857M  169M 5345M|7322B 4193B|   0   785k|   0  25.0 |2284  2296 |1.70 1.11 0.62|1.0   0 1.0|   0     0 |           | 11   17    0   16    0
May 15 16:54:00 ubuntu dstat.sh[64862]: 15-05 16:54:00| 19   5  74   0   0|1353M  866M  169M 5346M|7212B 4516B| 268k 1606k|65.9  73.9 |2764  2361 |1.64 1.11 0.62|1.0   0  45|   0     0 |           | 11   28    0   16    0
May 15 16:54:01 ubuntu dstat.sh[64862]: 15-05 16:54:01| 19   3  77   0   0|1409M  811M  169M 5346M|5025B 2285B|   0    52k|   0  4.00 |1671  1164 |1.64 1.11 0.62|1.0   0   0|   0     0 |           | 11   29    0   16    0
May 15 16:54:02 ubuntu dstat.sh[64862]: 15-05 16:54:02| 20  11  69   0   0|1386M  834M  169M 5346M|8642B 4752B|   0    15M|   0  78.2 |3720  2953 |1.64 1.11 0.62|2.0   0 156|   0     0 |           | 11   28    0   17    0
May 15 16:54:03 ubuntu dstat.sh[64862]: 15-05 16:54:03| 40   7  52   0   0|1451M  768M  169M 5346M|5138B 2646B|   0  2258k|   0  15.0 |2547  1338 |1.64 1.11 0.62|1.0   0   0|   0     0 |           | 11   30    0   17    0
May 15 16:54:04 ubuntu dstat.sh[64862]: 15-05 16:54:04| 33   4  61   0   0|1459M  760M  169M 5346M|  19k   16k|   0   536k|   0  16.0 |5655  7859 |1.64 1.11 0.62|1.0   0   0|   0     0 |           | 11   28    0   18    1
May 15 16:54:05 ubuntu dstat.sh[64862]: 15-05 16:54:05| 54  29  16   0   0|1482M  737M  169M 5346M|3781B  132B|   0   225k|   0  23.1 |5484  4624 |1.99 1.19 0.65|6.0   0 570|   0     0 |           | 11   28    0   17    0
May 15 16:54:06 ubuntu dstat.sh[64862]: 15-05 16:54:06| 83  15   1   0   0|1666M  553M  169M 5346M|  13k   10k|   0     0 |   0     0 |5353  3414 |1.99 1.19 0.65|6.0   0  10|   0     0 |           | 11   31    0   17    0
May 15 16:54:07 ubuntu dstat.sh[64862]: 15-05 16:54:07| 77  10  12   0   0|1741M  478M  169M 5346M|  31k   28k|   0    20M|   0   180 |7673    10k|1.99 1.19 0.65|5.0   0 1.0|   0     0 |           | 11   32    0   19    0
May 15 16:54:08 ubuntu dstat.sh[64862]: 15-05 16:54:08| 47  16  36   0   0|1550M  669M  169M 5346M|9847B 6979B|   0   579k|   0  51.9 |6722  7570 |1.99 1.19 0.65|1.0   0 310|   0     0 |           | 11   28    0   23    0
May 15 16:54:09 ubuntu dstat.sh[64862]: 15-05 16:54:09| 22   4  74   0   0|1532M  687M  169M 5346M|1861B    0 |   0   408k|   0  11.0 |1696  1207 |1.99 1.19 0.65|1.0   0   0|   0     0 |           | 11   28    0   22    0
May 15 16:54:10 ubuntu dstat.sh[64862]: 15-05 16:54:10| 17   2  81   0   0|1512M  707M  169M 5346M|9353B 6942B|   0   208k|   0  19.0 |2687  3111 |2.07 1.22 0.66|1.0   0   0|   0     0 |           | 11   28    0   23    0
May 15 16:54:11 ubuntu dstat.sh[64862]: 15-05 16:54:11| 18   8  72   0   0|1467M  752M  169M 5346M|2365B   42B|   0  1843k|   0  89.9 |2594  1960 |2.07 1.22 0.66|1.0   0  68|   0     0 |           | 11   28    0   23    0
May 15 16:54:12 ubuntu dstat.sh[64862]: 15-05 16:54:12| 18   4  77   0   0|1475M  744M  169M 5346M|8678B 5780B|   0    44M|   0   262 |2891  2880 |2.07 1.22 0.66|  0   0   0|   0     0 |           | 11   29    0   23    0
May 15 16:54:13 ubuntu dstat.sh[64862]: 15-05 16:54:13| 12  16  70   1   0|1432M  787M  169M 5346M|4423B 1183B|   0  6579k|   0   309 |5334  5192 |2.07 1.22 0.66|1.0   0 227|   0     0 |           | 11   28    0   24    0
May 15 16:54:14 ubuntu dstat.sh[64862]: 15-05 16:54:14| 11  27  62   0   0|1411M  808M  169M 5346M|2854B    0 |   0    24k|   0  6.02 |5789  4087 |2.07 1.22 0.66|3.0   0 488|   0     0 |           | 11   28    0   24    0
May 15 16:54:15 ubuntu dstat.sh[64862]: 15-05 16:54:15| 74  24   3   0   0|1537M  682M  169M 5346M|2701B    0 |   0   160k|   0  17.0 |5030  3321 |2.31 1.29 0.69|5.0   0 324|   0     0 |           | 11   28    0   24    0
May 15 16:54:16 ubuntu dstat.sh[64862]: 15-05 16:54:16| 75  10  15   0   0|1647M  572M  169M 5346M|  27k   24k|   0   568k|   0  3.00 |5703  5776 |2.31 1.29 0.69|3.0   0   0|   0     0 |           | 11   33    0   24    0
May 15 16:54:17 ubuntu dstat.sh[64862]: 15-05 16:54:17| 67  13  19   0   0|1489M  729M  169M 5347M|  29k   24k|   0    41M|   0   248 |  11k   16k|2.31 1.29 0.69|6.0   0 193|   0     0 |           | 11   28    0   25    0
May 15 16:54:18 ubuntu dstat.sh[64862]: 15-05 16:54:18| 81  18   0   0   0|1606M  612M  169M 5347M|4249B 1966B|   0   976k|   0  9.00 |4983  3072 |2.31 1.29 0.69|7.0   0 118|   0     0 |           | 11   29    0   25    0
May 15 16:54:19 ubuntu dstat.sh[64862]: 15-05 16:54:19| 84  11   4   0   0|1732M  486M  169M 5347M|  32k   29k|   0   156k|   0  7.98 |7285  8183 |2.31 1.29 0.69|6.0   0   0|   0     0 |           | 11   34    0   25    0
May 15 16:54:20 ubuntu dstat.sh[64862]: 15-05 16:54:20| 72  14  14   0   0|1547M  671M  169M 5347M|  36k   31k|   0   445k|   0  35.1 |7908    15k|2.36 1.31 0.70|3.0   0 205|   0     0 |           | 11   28    0   30    0
May 15 16:54:21 ubuntu dstat.sh[64862]: 15-05 16:54:21| 41  11  47   0   0|1542M  676M  169M 5347M|3334B  242B|   0   200k|   0  13.0 |3268  2044 |2.36 1.31 0.70|1.0   0  94|   0     0 |           | 11   28    1   30    0
May 15 16:54:22 ubuntu dstat.sh[64862]: 15-05 16:54:22| 32   5  62   0   0|1535M  683M  169M 5347M|  19k   17k|   0   336k|   0  25.0 |5327  6613 |2.36 1.31 0.70|3.0   0   0|   0     0 |           | 11   29    0   31    0
May 15 16:54:23 ubuntu dstat.sh[64862]: 15-05 16:54:23| 49  22  29   0   0|1492M  726M  169M 5347M|3913B 1185B|   0   272k|   0  17.0 |5166  3657 |2.36 1.31 0.70|3.0   0 378|   0     0 |           | 11   28    0   32    0
May 15 16:54:24 ubuntu dstat.sh[64862]: 15-05 16:54:24| 53   7  39   0   0|1558M  660M  169M 5347M|  16k   14k|   0   156k|   0  10.0 |3798  3310 |2.36 1.31 0.70|4.0   0   0|   0     0 |           | 11   31    0   32    0
May 15 16:54:25 ubuntu dstat.sh[64862]: 15-05 16:54:25| 54  16  28   0   0|1427M  791M  169M 5348M|  17k   14k|   0  1158k|   0  80.1 |7014  9438 |2.49 1.36 0.72|4.0   0 258|   0     0 |           | 11   28    0   32    0
May 15 16:54:26 ubuntu dstat.sh[64862]: 15-05 16:54:26| 74  10  15   0   0|1565M  652M  169M 5348M|  14k   12k|   0     0 |   0     0 |4708  2443 |2.49 1.36 0.72|2.0   0   0|   0     0 |           | 11   32    0   32    0
May 15 16:54:27 ubuntu dstat.sh[64862]: 15-05 16:54:27| 66   7  27   0   0|1554M  663M  169M 5348M|  33k   28k|   0  2550k|   0   123 |9327    13k|2.49 1.36 0.72|5.0   0 9.0|   0     0 |           | 11   28    0   35    0
May 15 16:54:28 ubuntu dstat.sh[64862]: 15-05 16:54:28| 58  21  20   0   0|1506M  711M  169M 5348M|2824B    0 |   0  6161k|   0   389 |4502  2916 |2.49 1.36 0.72|3.0   0 316|   0     0 |           | 11   28    0   35    0
May 15 16:54:29 ubuntu dstat.sh[64862]: 15-05 16:54:29| 50   6  43   0   0|1545M  672M  169M 5348M|  20k   18k|   0   147k|   0  9.96 |5038  5058 |2.49 1.36 0.72|3.0   0   0|   0     0 |           | 11   31    0   31    0
May 15 16:54:30 ubuntu dstat.sh[64862]: 15-05 16:54:30| 56  17  26   0   0|1463M  754M  169M 5348M|  14k   11k|   0   329k|   0  36.1 |7024  8319 |2.53 1.39 0.73|4.0   0 300|   0     0 |           | 11   28    0   33    0
May 15 16:54:31 ubuntu dstat.sh[64862]: 15-05 16:54:31| 55   7  38   0   0|1555M  662M  169M 5348M|  14k   11k|   0   260k|   0  13.0 |4077  2836 |2.53 1.39 0.73|4.0   0   0|   0     0 |           | 11   31    0   33    0
May 15 16:54:32 ubuntu dstat.sh[64862]: 15-05 16:54:32| 51  15  33   1   0|1443M  774M  169M 5348M|  19k   16k|   0  2105k|   0   176 |7457  9787 |2.53 1.39 0.73|4.0   0 287|   0     0 |           | 11   28    0   36    0
May 15 16:54:33 ubuntu dstat.sh[64862]: 15-05 16:54:33| 61  11  28   0   0|1526M  691M  169M 5348M|5840B 4110B|   0   280k|   0  5.00 |3507  1369 |2.53 1.39 0.73|1.0   0   0|   0     0 |           | 11   31    0   33    0
May 15 16:54:34 ubuntu dstat.sh[64862]: 15-05 16:54:34| 46   6  48   0   0|1527M  689M  169M 5349M|  26k   21k|   0   296k|   0  31.0 |7103  9289 |2.53 1.39 0.73|3.0   0   0|   0     0 |           | 11   28    0   35    0
May 15 16:54:35 ubuntu dstat.sh[64862]: 15-05 16:54:35| 61  16  24   0   0|1503M  713M  169M 5349M|3189B   66B|   0   120k|   0  8.01 |4037  2107 |2.57 1.41 0.74|3.0   0 112|   0     0 |           | 11   28    0   35    0
May 15 16:54:36 ubuntu dstat.sh[64862]: 15-05 16:54:36| 47   5  46   0   0|1535M  682M  169M 5349M|  22k   20k|   0   124k|   0  5.99 |5106  5556 |2.57 1.41 0.74|2.0   0   0|   0     0 |           | 11   31    0   35    0
May 15 16:54:37 ubuntu dstat.sh[64862]: 15-05 16:54:37| 58  25  17   0   0|1446M  771M  169M 5349M|9916B 5293B|   0   409k|   0  50.1 |7025  7567 |2.57 1.41 0.74|7.0   0 478|   0     0 |           | 11   28    0   37    0
May 15 16:54:38 ubuntu dstat.sh[64862]: 15-05 16:54:38| 79  20   0   0   0|1637M  579M  169M 5349M|8436B 5807B|   0   288k|   0  15.0 |5586  4536 |2.57 1.41 0.74|6.0   0 328|   0     0 |           | 11   30    0   37    0
May 15 16:54:39 ubuntu dstat.sh[64862]: 15-05 16:54:39| 79  20   2   0   0|1735M  481M  169M 5349M|  36k   32k|   0   928k|   0  62.0 |8254  9570 |2.57 1.41 0.74|7.0   0 351|   0     0 |           | 11   31    0   38    0
May 15 16:54:40 ubuntu dstat.sh[64862]: 15-05 16:54:40| 74  24   1   0   0|1725M  491M  169M 5349M|  24k   21k|   0  1425k|   0  50.0 |7370  8563 |2.77 1.47 0.77|6.0   0 486|   0     0 |           | 11   29    0   38    0
May 15 16:54:41 ubuntu dstat.sh[64862]: 15-05 16:54:41| 81  19   1   0   0|1635M  581M  169M 5349M|  10k 8036B|   0   311k|   0  18.0 |5755  4479 |2.77 1.47 0.77|4.0   0 213|   0     0 |           | 11   30    0   36    0
May 15 16:54:42 ubuntu dstat.sh[64862]: 15-05 16:54:42| 78   9  12   0   0|1683M  533M  169M 5349M|  34k   31k|   0     0 |   0     0 |7401  9872 |2.77 1.47 0.77|4.0   0   0|   0     0 |           | 11   32    0   37    0
May 15 16:54:43 ubuntu dstat.sh[64862]: 15-05 16:54:43| 50  22  26   0   0|1509M  707M  169M 5350M|  24k   20k|   0  2066k|   0   103 |8976    12k|2.77 1.47 0.77|2.0   0 518|   0     0 |           | 11   28    0   41    0
May 15 16:54:44 ubuntu dstat.sh[64862]: 15-05 16:54:44| 15  25  59   0   0|1418M  797M  169M 5350M|3363B    0 |   0    28k|   0  7.01 |5595  4334 |2.77 1.47 0.77|4.0   0 503|   0     0 |           | 11   28    0   41    0
May 15 16:54:45 ubuntu dstat.sh[64862]: 15-05 16:54:45| 65  29   6   0   0|1525M  691M  169M 5350M|6349B 1966B|   0    28k|   0  7.00 |5265  4252 |2.79 1.50 0.78|3.0   0 584|   0     0 |           | 11   29    0   41    0
May 15 16:54:46 ubuntu dstat.sh[64862]: 15-05 16:54:46| 67   8  24   0   0|1582M  634M  169M 5350M|  24k   21k|   0   371k|   0  27.9 |5482  6629 |2.79 1.50 0.78|4.0   0 6.0|   0     0 |           | 11   31    0   42    0
May 15 16:54:47 ubuntu dstat.sh[64862]: 15-05 16:54:47| 68  17  14   0   0|1504M  711M  169M 5350M|  13k 9115B|   0   630k|   0  68.2 |6881  8210 |2.79 1.50 0.78|4.0   0 270|   0     0 |           | 11   28    0   45    0
May 15 16:54:48 ubuntu dstat.sh[64862]: 15-05 16:54:48| 72   9  19   0   0|1565M  651M  169M 5350M|  17k   15k|   0   276k|   0  13.0 |5002  3802 |2.79 1.50 0.78|4.0   0   0|   0     0 |           | 11   32    0   45    0
May 15 16:54:49 ubuntu dstat.sh[64862]: 15-05 16:54:49| 55   7  37   0   0|1574M  640M  169M 5350M|  40k   35k|   0   196k|   0  10.0 |  12k   19k|2.79 1.50 0.78|4.0   0   0|   0     0 |           | 11   32    0   45    0
May 15 16:54:50 ubuntu dstat.sh[64862]: 15-05 16:54:50| 66  11  21   0   0|1547M  668M  169M 5350M|  27k   22k|   0   536k|   0  59.0 |  11k   15k|2.88 1.54 0.80|4.0   0  90|   0     0 |           | 11   28    0   45    0
May 15 16:54:51 ubuntu dstat.sh[64862]: 15-05 16:54:51| 80  14   7   0   0|1562M  653M  169M 5350M|  11k 9651B|   0   244k|   0  16.0 |4918  2943 |2.88 1.54 0.80|1.0   0  30|   0     0 |           | 11   31    0   45    0
May 15 16:54:52 ubuntu dstat.sh[64862]: 15-05 16:54:52| 55   8  36   0   0|1579M  636M  169M 5351M|  41k   35k|   0   172k|   0  10.0 |9569    15k|2.88 1.54 0.80|3.0   0   0|   0     0 |           | 11   32    0   45    0
May 15 16:54:53 ubuntu dstat.sh[64862]: 15-05 16:54:53| 64  11  24   0   0|1536M  679M  169M 5351M|  35k   30k|   0   192k|   0  11.0 |  11k   16k|2.88 1.54 0.80|4.0   0 105|   0     0 |           | 11   28    0   49    0
May 15 16:54:54 ubuntu dstat.sh[64862]: 15-05 16:54:54| 79  17   5   0   0|1554M  660M  169M 5351M|6787B 4008B|   0   164k|   0  8.01 |4835  2688 |2.88 1.54 0.80|5.0   0 155|   0     0 |           | 11   29    0   49    0
May 15 16:54:55 ubuntu dstat.sh[64862]: 15-05 16:54:55| 61   7  30   0   0|1606M  608M  169M 5351M|  34k   30k|   0   144k|   0  7.97 |7530    11k|2.81 1.55 0.80|3.0   0   0|   0     0 |           | 11   32    0   49    0
May 15 16:54:56 ubuntu dstat.sh[64862]: 15-05 16:54:56| 72  14  14   0   0|1536M  678M  169M 5351M|  21k   17k|   0   329k|   0  33.1 |7871    11k|2.81 1.55 0.80|4.0   0  98|   0     0 |           | 11   28    0   51    0
May 15 16:54:57 ubuntu dstat.sh[64862]: 15-05 16:54:57| 74  12  14   0   0|1559M  655M  169M 5351M|  14k   12k|   0   180k|   0  14.0 |4896  3233 |2.81 1.55 0.80|3.0   0  33|   0     0 |           | 11   31    0   51    0
May 15 16:54:58 ubuntu dstat.sh[64862]: 15-05 16:54:58| 65  14  20   0   0|1567M  646M  169M 5354M|  23k   19k|   0  3556k|   0   228 |7890    17k|2.81 1.55 0.80| 10   0 156|   0     0 |           | 11   30    0   51    0
May 15 16:54:59 ubuntu dstat.sh[64862]: 15-05 16:54:59| 69  12  18   0   0|1594M  619M  169M 5351M|  25k   24k|   0   243k|   0  23.0 |7339    15k|2.81 1.55 0.80|2.0   0  60|   0     0 |           | 11   33    0   53    0
May 15 16:55:00 ubuntu dstat.sh[64862]: 15-05 16:55:00| 69  14  17   0   0|1571M  643M  169M 5352M|  23k   17k|   0   236k|   0  18.0 |6994  8861 |2.83 1.57 0.82|6.0   0 126|   0     0 |           | 11   33    0   56    0
May 15 16:55:01 ubuntu dstat.sh[64862]: 15-05 16:55:01| 77  13   9   0   0|1518M  695M  169M 5352M|  13k 9729B|   0  2934k|   0   117 |5259  5031 |2.83 1.57 0.82|4.0   0  77|   0     0 |           | 11   33    0   57    0
May 15 16:55:02 ubuntu dstat.sh[64862]: 15-05 16:55:02| 72  11  17   0   0|1572M  642M  169M 5352M|  21k   18k|   0    12k|   0  1.00 |5536  6807 |2.83 1.57 0.82|3.0   0  37|   0     0 |           | 11   34    0   56    0
May 15 16:55:03 ubuntu dstat.sh[64862]: 15-05 16:55:03| 63  12  24   0   0|1565M  648M  169M 5352M|  19k   16k|   0   760k|   0  58.0 |5790  7476 |2.83 1.57 0.82|2.0   0 138|   0     0 |           | 11   33    0   59    0
May 15 16:55:04 ubuntu dstat.sh[64862]: 15-05 16:55:04| 55  13  32   0   0|1479M  734M  169M 5352M|  12k 8549B|   0   280k|   0  21.0 |4819  4074 |2.83 1.57 0.82|3.0   0 120|   0     0 |           | 11   33    0   60    0
May 15 16:55:05 ubuntu dstat.sh[64862]: 15-05 16:55:05| 52  10  37   0   0|1508M  705M  169M 5352M|  15k   12k|   0   207k|   0  14.9 |5479  5679 |2.76 1.58 0.82|4.0   0  96|   0     0 |           | 11   34    0   61    0
May 15 16:55:06 ubuntu dstat.sh[64862]: 15-05 16:55:06| 54  10  36   0   0|1540M  673M  169M 5352M|  20k   16k|   0   145k|   0  8.03 |4686  6883 |2.76 1.58 0.82|2.0   0  43|   0     0 |           | 11   33    0   61    0
May 15 16:55:07 ubuntu dstat.sh[64862]: 15-05 16:55:07| 56   9  35   0   0|1513M  699M  169M 5352M|  15k   11k|   0   172k|   0  13.0 |4391  4636 |2.76 1.58 0.82|5.0   0  44|   0     0 |           | 11   33    0   62    0
May 15 16:55:08 ubuntu dstat.sh[64862]: 15-05 16:55:08| 36   7  55   0   0|1497M  716M  169M 5352M|  17k   13k|   0   315k|   0  26.9 |4816  5960 |2.76 1.58 0.82|3.0   0  86|   0     0 |           | 11   33    0   63    0
May 15 16:55:09 ubuntu dstat.sh[64862]: 15-05 16:55:09| 35  12  53   0   0|1448M  765M  169M 5352M|8559B 5054B|   0   364k|   0  26.0 |4523  4821 |2.76 1.58 0.82|2.0   0 135|   0     0 |           | 11   32    0   64    0
May 15 16:55:10 ubuntu dstat.sh[64862]: 15-05 16:55:10| 38   6  56   0   0|1476M  736M  169M 5352M|  10k 8437B|   0   148k|   0  10.0 |2939  2679 |2.62 1.57 0.82|1.0   0   0|   0     0 |           | 11   34    0   58    0
May 15 16:55:11 ubuntu dstat.sh[64862]: 15-05 16:55:11| 35   7  57   0   0|1465M  747M  170M 5353M|  13k 9081B|   0   156k|   0  14.0 |4491  4882 |2.62 1.57 0.82|2.0   0  34|   0     0 |           | 11   32    0   60    0
May 15 16:55:12 ubuntu dstat.sh[64862]: 15-05 16:55:12| 35  11  54   0   0|1492M  720M  170M 5353M|7150B 5326B|   0   152k|   0  8.02 |3611  2463 |2.62 1.57 0.82|1.0   0 104|   0     0 |           | 11   33    0   60    0
May 15 16:55:13 ubuntu dstat.sh[64862]: 15-05 16:55:13| 37   9  54   0   0|1503M  709M  170M 5353M|8969B 6485B|   0   283k|   0  28.9 |3965  3383 |2.62 1.57 0.82|2.0   0  60|   0     0 |           | 11   33    0   61    0
May 15 16:55:14 ubuntu dstat.sh[64862]: 15-05 16:55:14| 35   6  57   0   0|1479M  733M  170M 5353M|  13k   10k|   0  3007k|   0   181 |4117  4258 |2.62 1.57 0.82|3.0   0 7.0|   0     0 |           | 11   33    0   60    0
May 15 16:55:15 ubuntu dstat.sh[64862]: 15-05 16:55:15| 38   7  55   0   0|1503M  709M  170M 5353M|  11k 8927B|   0   176k|   0  12.0 |4136  4236 |2.49 1.56 0.82|1.0   0  43|   0     0 |           | 11   33    0   61    0
May 15 16:55:16 ubuntu dstat.sh[64862]: 15-05 16:55:16| 38   5  56   0   0|1503M  709M  170M 5353M|  13k   10k|   0   224k|   0  24.0 |3883  4227 |2.49 1.56 0.82|2.0   0   0|   0     0 |           | 11   33    0   62    0
May 15 16:55:17 ubuntu dstat.sh[64862]: 15-05 16:55:17| 36   7  57   0   0|1478M  734M  170M 5353M|  12k 8949B|   0   144k|   0  10.0 |4315  4490 |2.49 1.56 0.82|3.0   0 6.0|   0     0 |           | 11   33    0   62    0
