Apr 09 11:10:28 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 09 11:10:29 ubuntu dstat.sh[65016]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 09 11:10:29 ubuntu dstat.sh[65016]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 09 11:10:49 ubuntu dstat.sh[65016]: 09-04 11:10:49| 22   4  74   0   0|1360M  870M  170M 5336M|4988B 1623B|   0    40k|   0  1.00 |1879  1410 |1.59 1.09 0.58|1.0   0   0|   0     0 |           | 11    4    0   19    0
Apr 09 11:10:50 ubuntu dstat.sh[65016]: 09-04 11:10:50| 24   2  73   0   0|1375M  855M  170M 5336M|5190B 1512B|   0    15M|   0   122 |2151  1709 |1.59 1.09 0.58|1.0   0 1.0|   0     0 |           | 11    6    0   19    0
Apr 09 11:10:51 ubuntu dstat.sh[65016]: 09-04 11:10:51| 21   5  71   1   0|1298M  931M  170M 5336M|4676B 1619B|   0  4452k|   0   374 |4291  5390 |1.59 1.09 0.58|1.0   0  42|   0     0 |           | 11    4    0   21    0
Apr 09 11:10:52 ubuntu dstat.sh[65016]: 09-04 11:10:52| 20   3  76   0   0|1338M  891M  170M 5336M|6818B 3530B| 144k  512k|7.00  8.99 |1823  1340 |1.54 1.09 0.59|  0   0 1.0|   0     0 |           | 11    5    0   21    0
Apr 09 11:10:53 ubuntu dstat.sh[65016]: 09-04 11:10:53| 21   2  76   1   0|1347M  881M  170M 5336M|9259B 5415B| 268k 1125k|66.0  59.0 |2717  2869 |1.54 1.09 0.59|  0   0 3.0|   0     0 |           | 11   29    0   21    0
Apr 09 11:10:54 ubuntu dstat.sh[65016]: 09-04 11:10:54| 19   5  74   0   0|1380M  849M  170M 5336M|8197B 4133B|   0     0 |   0     0 |2417  1862 |1.54 1.09 0.59|1.0   0  43|   0     0 |           | 11   28    0   22    0
Apr 09 11:10:55 ubuntu dstat.sh[65016]: 09-04 11:10:55| 18   3  78   0   0|1380M  848M  170M 5336M|  11k 7291B|   0    27M|   0   445 |2361  1893 |1.54 1.09 0.59|  0   0   0|   0     0 |           | 11   29    0   22    0
Apr 09 11:10:56 ubuntu dstat.sh[65016]: 09-04 11:10:56| 29  11  59   0   0|1397M  831M  170M 5337M|6723B 2639B|   0  2487k|   0   160 |3570  2601 |1.54 1.09 0.59|2.0   0 156|   0     0 |           | 11   28    0   17    0
Apr 09 11:10:57 ubuntu dstat.sh[65016]: 09-04 11:10:57| 36   4  59   0   0|1466M  762M  170M 5337M|  13k 9896B|   0    76k|   0  4.00 |3106  2264 |1.66 1.12 0.60|1.0   0   0|   0     0 |           | 11   30    0   17    0
Apr 09 11:10:58 ubuntu dstat.sh[65016]: 09-04 11:10:58| 35  14  49   0   0|1439M  789M  170M 5337M|  16k   11k|   0  2592k|   0  50.9 |7115  9337 |1.66 1.12 0.60|5.0   0 334|   0     0 |           | 11   28    0   18    0
Apr 09 11:10:59 ubuntu dstat.sh[65016]: 09-04 11:10:59| 81  19   0   0   0|1595M  633M  170M 5337M|5019B 1514B|   0  2384k|   0  52.1 |5311  3558 |1.66 1.12 0.60|6.0   0 244|   0     0 |           | 11   28    0   18    0
Apr 09 11:11:00 ubuntu dstat.sh[65016]: 09-04 11:11:00| 85  11   4   0   0|1754M  474M  170M 5337M|  29k   26k|   0    19M|   0   112 |7088  6813 |1.66 1.12 0.60|6.0   0   0|   0     0 |           | 11   33    0   18    0
Apr 09 11:11:01 ubuntu dstat.sh[65016]: 09-04 11:11:01| 63  12  24   0   0|1565M  663M  170M 5337M|  26k   21k|   0  1094k|   0  67.9 |8336    12k|1.66 1.12 0.60|1.0   0 250|   0     0 |           | 11   28    0   24    0
Apr 09 11:11:02 ubuntu dstat.sh[65016]: 09-04 11:11:02| 21   6  73   0   0|1466M  761M  170M 5337M|4795B 1514B|   0   152k|   0  10.0 |2686  2010 |1.61 1.12 0.60|1.0   0  61|   0     0 |           | 11   28    0   24    0
Apr 09 11:11:03 ubuntu dstat.sh[65016]: 09-04 11:11:03| 16   2  81   0   0|1467M  761M  170M 5337M|  10k 7540B|   0   148k|   0  8.00 |2131  2189 |1.61 1.12 0.60|  0   0   0|   0     0 |           | 11   29    0   24    0
Apr 09 11:11:04 ubuntu dstat.sh[65016]: 09-04 11:11:04| 21   6  73   0   0|1420M  808M  170M 5337M|6753B 2586B|   0   732k|   0  48.0 |3173  2938 |1.61 1.12 0.60|1.0   0  68|   0     0 |           | 11   28    0   23    0
Apr 09 11:11:05 ubuntu dstat.sh[65016]: 09-04 11:11:05| 18   3  78   0   0|1431M  796M  170M 5337M|9913B 6222B|   0    27M|   0   178 |2442  2213 |1.61 1.12 0.60|1.0   0   0|   0     0 |           | 11   29    0   23    0
Apr 09 11:11:06 ubuntu dstat.sh[65016]: 09-04 11:11:06| 12  13  74   1   0|1381M  846M  170M 5337M|7107B 3997B|   0  1426k|   0  59.1 |4839  4647 |1.61 1.12 0.60|2.0   0 293|   0     0 |           | 11   28    0   24    0
Apr 09 11:11:07 ubuntu dstat.sh[65016]: 09-04 11:11:07| 33  29  36   0   0|1395M  833M  170M 5337M|4670B 1512B|   0   140k|   0  19.0 |6383  5542 |1.88 1.18 0.62|5.0   0 745|   0     0 |           | 11   28    0   24    0
Apr 09 11:11:08 ubuntu dstat.sh[65016]: 09-04 11:11:08| 83  11   6   0   0|1645M  583M  170M 5337M|  13k   10k|   0   140k|   0  10.0 |4954  2552 |1.88 1.18 0.62|4.0   0   0|   0     0 |           | 11   31    0   24    0
Apr 09 11:11:09 ubuntu dstat.sh[65016]: 09-04 11:11:09| 71   8  20   0   0|1641M  587M  170M 5337M|  44k   39k|   0   304k|   0  40.0 |  11k   16k|1.88 1.18 0.62|3.0   0  30|   0     0 |           | 11   30    0   24    0
Apr 09 11:11:10 ubuntu dstat.sh[65016]: 09-04 11:11:10| 81  18   1   0   0|1535M  693M  170M 5337M|9495B 4124B|   0    58M|   0   355 |6257  6099 |1.88 1.18 0.62|6.0   0 280|   0     0 |           | 11   28    0   25    0
Apr 09 11:11:11 ubuntu dstat.sh[65016]: 09-04 11:11:11| 87  12   1   0   0|1716M  511M  170M 5338M|  20k   16k|   0  1094k|   0  9.98 |5624  3998 |1.88 1.18 0.62|6.0   0   0|   0     0 |           | 11   32    0   25    0
Apr 09 11:11:12 ubuntu dstat.sh[65016]: 09-04 11:11:12| 76  10  13   0   0|1726M  501M  170M 5338M|  43k   39k|   0   706k|   0  42.1 |  10k   15k|1.97 1.21 0.64|5.0   0 101|   0     0 |           | 11   31    0   28    0
Apr 09 11:11:13 ubuntu dstat.sh[65016]: 09-04 11:11:13| 49  14  36   0   0|1509M  718M  170M 5338M|  14k   10k|   0   332k|   0  34.0 |6520    22k|1.97 1.21 0.64|2.0   0 234|   0     0 |           | 11   28    0   31    0
Apr 09 11:11:14 ubuntu dstat.sh[65016]: 09-04 11:11:14| 35   5  58   0   0|1518M  709M  170M 5338M|  13k 9238B|   0   116k|   0  5.99 |3030  2156 |1.97 1.21 0.64|2.0   0   0|   0     0 |           | 11   30    0   31    0
Apr 09 11:11:15 ubuntu dstat.sh[65016]: 09-04 11:11:15| 35  10  55   0   0|1414M  812M  170M 5338M|  15k   12k|   0  2401k|   0  94.2 |6006  7078 |1.97 1.21 0.64|3.0   0 227|   0     0 |           | 11   28    0   33    0
Apr 09 11:11:16 ubuntu dstat.sh[65016]: 09-04 11:11:16| 62  15  24   0   0|1509M  718M  170M 5338M|4856B 1699B|   0   232k|   0  15.0 |4103  2215 |1.97 1.21 0.64|4.0   0 151|   0     0 |           | 11   28    1   32    0
Apr 09 11:11:17 ubuntu dstat.sh[65016]: 09-04 11:11:17| 44   5  49   0   0|1537M  690M  170M 5338M|  28k   24k|   0   200k|   0  19.0 |5948  7557 |1.89 1.21 0.64|4.0   0   0|   0     0 |           | 11   30    0   33    0
Apr 09 11:11:18 ubuntu dstat.sh[65016]: 09-04 11:11:18| 70  18  12   0   0|1505M  722M  170M 5338M|  11k 6162B|   0   485k|   0  38.1 |6157  5762 |1.89 1.21 0.64|4.0   0 258|   0     0 |           | 11   28    0   33    0
Apr 09 11:11:19 ubuntu dstat.sh[65016]: 09-04 11:11:19| 69   8  22   0   0|1617M  610M  170M 5338M|  22k   19k|   0   898k|   0  22.9 |5419  4414 |1.89 1.21 0.64|3.0   0   0|   0     0 |           | 11   32    0   33    0
Apr 09 11:11:20 ubuntu dstat.sh[65016]: 09-04 11:11:20| 60  17  23   1   0|1496M  730M  170M 5339M|  29k   23k|   0  3488k|   0   219 |9774    14k|1.89 1.21 0.64|3.0   0 325|   0     0 |           | 11   28    0   31    0
Apr 09 11:11:21 ubuntu dstat.sh[65016]: 09-04 11:11:21| 58   6  34   0   0|1583M  643M  170M 5339M|9986B 7648B|   0     0 |   0     0 |3504  1511 |1.89 1.21 0.64|  0   0   0|   0     0 |           | 11   31    0   31    0
Apr 09 11:11:22 ubuntu dstat.sh[65016]: 09-04 11:11:22| 48   6  46   0   0|1492M  734M  170M 5339M|  29k   24k|   0   297k|   0  26.1 |7812    10k|1.90 1.22 0.65|3.0   0  13|   0     0 |           | 11   28    0   33    0
Apr 09 11:11:23 ubuntu dstat.sh[65016]: 09-04 11:11:23| 63  17  20   0   0|1485M  741M  170M 5339M|4443B  970B|   0   243k|   0  17.0 |4506  2828 |1.90 1.22 0.65|3.0   0 286|   0     0 |           | 11   28    0   33    0
Apr 09 11:11:24 ubuntu dstat.sh[65016]: 09-04 11:11:24| 45   6  48   0   0|1522M  704M  170M 5339M|  24k   20k|   0   124k|   0  8.02 |5096  5489 |1.90 1.22 0.65|3.0   0   0|   0     0 |           | 11   31    0   33    0
Apr 09 11:11:25 ubuntu dstat.sh[65016]: 09-04 11:11:25| 60  16  23   0   0|1481M  744M  170M 5339M|  15k   10k|   0   788k|   0  51.0 |6110  6769 |1.90 1.22 0.65|3.0   0 287|   0     0 |           | 11   28    0   36    0
Apr 09 11:11:26 ubuntu dstat.sh[65016]: 09-04 11:11:26| 54   6  40   0   0|1575M  651M  170M 5339M|  16k   13k|   0   184k|   0  2.00 |3902  2540 |1.90 1.22 0.65|3.0   0   0|   0     0 |           | 11   31    0   36    0
Apr 09 11:11:27 ubuntu dstat.sh[65016]: 09-04 11:11:27| 51  12  37   0   0|1512M  714M  170M 5339M|  19k   15k|   0   463k|   0  38.9 |7103  8794 |1.99 1.25 0.66|3.0   0 112|   0     0 |           | 11   28    0   38    0
Apr 09 11:11:28 ubuntu dstat.sh[65016]: 09-04 11:11:28| 54   6  38   0   0|1583M  643M  170M 5339M|  15k   11k|   0   128k|   0  9.00 |3835  2311 |1.99 1.25 0.66|3.0   0   0|   0     0 |           | 11   31    0   38    0
Apr 09 11:11:29 ubuntu dstat.sh[65016]: 09-04 11:11:29| 54  14  33   0   0|1448M  778M  170M 5339M|  20k   17k|   0   761k|   0  44.1 |7864    10k|1.99 1.25 0.66|7.0   0 286|   0     0 |           | 11   28    0   37    0
Apr 09 11:11:30 ubuntu dstat.sh[65016]: 09-04 11:11:30| 78  22   0   0   0|1574M  652M  170M 5339M|4397B 1458B|   0   220k|   0  18.0 |5612  4670 |1.99 1.25 0.66|9.0   0 441|   0     0 |           | 11   28    0   37    0
Apr 09 11:11:31 ubuntu dstat.sh[65016]: 09-04 11:11:31| 83  16   1   0   0|1729M  497M  170M 5340M|  21k   17k|   0  3591k|   0   223 |6469  5618 |1.99 1.25 0.66|9.0   0 399|   0     0 |           | 11   32    0   37    0
Apr 09 11:11:32 ubuntu dstat.sh[65016]: 09-04 11:11:32| 76  18   6   0   0|1726M  499M  170M 5340M|  46k   42k|   0  1264k|   0  90.0 |9293    12k|2.31 1.33 0.69|7.0   0 506|   0     0 |           | 11   29    1   38    0
Apr 09 11:11:33 ubuntu dstat.sh[65016]: 09-04 11:11:33| 81  18   1   0   0|1563M  661M  170M 5340M|  11k 7655B|   0   284k|   0  23.0 |5874  4624 |2.31 1.33 0.69|5.0   0 223|   0     0 |           | 11   28    0   38    0
Apr 09 11:11:34 ubuntu dstat.sh[65016]: 09-04 11:11:34| 79   9  12   0   0|1677M  548M  170M 5340M|  25k   23k|   0   160k|   0  12.0 |5919  5499 |2.31 1.33 0.69|5.0   0   0|   0     0 |           | 11   33    0   38    0
Apr 09 11:11:35 ubuntu dstat.sh[65016]: 09-04 11:11:35| 65  10  23   0   0|1631M  594M  170M 5340M|  41k   34k|   0  4331k|   0   209 |  10k   15k|2.31 1.33 0.69|7.0   0 182|   0     0 |           | 11   29    0   42    0
Apr 09 11:11:36 ubuntu dstat.sh[65016]: 09-04 11:11:36| 21  32  47   0   0|1449M  776M  170M 5340M|6799B 2809B|   0   168k|   0  10.0 |7388  6859 |2.31 1.33 0.69|4.0   0 949|   0     0 |           | 11   28    0   43    0
Apr 09 11:11:37 ubuntu dstat.sh[65016]: 09-04 11:11:37| 74  21   5   0   0|1562M  662M  170M 5340M|6693B 3671B|   0   124k|   0  9.00 |5091  3711 |2.37 1.36 0.70|3.0   0 471|   0     0 |           | 11   29    0   41    0
Apr 09 11:11:38 ubuntu dstat.sh[65016]: 09-04 11:11:38| 63   8  28   0   0|1602M  622M  170M 5341M|  28k   24k|   0   160k|   0  15.0 |5341  7392 |2.37 1.36 0.70|4.0   0 6.0|   0     0 |           | 11   31    0   42    0
Apr 09 11:11:39 ubuntu dstat.sh[65016]: 09-04 11:11:39| 71  18  11   0   0|1528M  696M  171M 5341M|  12k 8996B|   0   440k|   0  46.0 |6298  6443 |2.37 1.36 0.70|4.0   0 268|   0     0 |           | 11   28    0   45    0
Apr 09 11:11:40 ubuntu dstat.sh[65016]: 09-04 11:11:40| 73   9  18   0   0|1590M  634M  171M 5341M|  20k   17k|   0   168k|   0  11.0 |4809  4637 |2.37 1.36 0.70|4.0   0   0|   0     0 |           | 11   31    0   45    0
Apr 09 11:11:41 ubuntu dstat.sh[65016]: 09-04 11:11:41| 52   5  41   0   0|1598M  626M  171M 5341M|  41k   36k|   0   192k|   0  7.99 |  11k   18k|2.37 1.36 0.70|3.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 09 11:11:42 ubuntu dstat.sh[65016]: 09-04 11:11:42| 67  12  20   0   0|1531M  692M  171M 5341M|  30k   24k|   0   572k|   0  62.0 |  10k   15k|2.42 1.39 0.71|4.0   0  91|   0     0 |           | 11   28    0   45    0
Apr 09 11:11:43 ubuntu dstat.sh[65016]: 09-04 11:11:43| 77  10  13   0   0|1584M  640M  171M 5341M|  15k   11k|   0   148k|   0  9.01 |4755  2662 |2.42 1.39 0.71|3.0   0  30|   0     0 |           | 11   31    0   45    0
Apr 09 11:11:44 ubuntu dstat.sh[65016]: 09-04 11:11:44| 58   7  36   0   0|1600M  624M  171M 5341M|  43k   38k|   0   148k|   0  7.99 |  11k   17k|2.42 1.39 0.71|3.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 09 11:11:45 ubuntu dstat.sh[65016]: 09-04 11:11:45| 60  13  26   0   0|1535M  688M  171M 5342M|  35k   30k|   0   112k|   0  8.01 |  10k   16k|2.42 1.39 0.71|3.0   0 205|   0     0 |           | 11   29    0   48    0
Apr 09 11:11:46 ubuntu dstat.sh[65016]: 09-04 11:11:46| 79  13   9   0   0|1585M  638M  171M 5342M|  12k 8256B|   0   140k|   0  10.0 |4672  2416 |2.42 1.39 0.71|2.0   0  55|   0     0 |           | 11   30    1   49    0
Apr 09 11:11:47 ubuntu dstat.sh[65016]: 09-04 11:11:47| 60   7  32   0   0|1600M  622M  171M 5342M|  37k   32k|   0   124k|   0  8.00 |8845    14k|2.46 1.41 0.73|3.0   0   0|   0     0 |           | 11   31    0   50    0
Apr 09 11:11:48 ubuntu dstat.sh[65016]: 09-04 11:11:48| 74  14  12   0   0|1476M  746M  171M 5342M|  21k   16k|   0   324k|   0  33.0 |8182  9874 |2.46 1.41 0.73|4.0   0 128|   0     0 |           | 11   28    0   51    0
Apr 09 11:11:49 ubuntu dstat.sh[65016]: 09-04 11:11:49| 71   8  21   0   0|1602M  620M  171M 5342M|  20k   17k|   0   420k|   0  39.0 |5028  4034 |2.46 1.41 0.73|4.0   0   0|   0     0 |           | 11   31    0   52    0
Apr 09 11:11:50 ubuntu dstat.sh[65016]: 09-04 11:11:50| 69  12  18   0   0|1578M  645M  171M 5342M|  25k   20k|   0  1265k|   0  24.0 |6355  9975 |2.46 1.41 0.73|4.0   0 120|   0     0 |           | 11   30    0   53    0
Apr 09 11:11:51 ubuntu dstat.sh[65016]: 09-04 11:11:51| 65  11  23   0   0|1552M  670M  171M 5342M|  31k   27k|   0  3224k|   0   133 |6373  9928 |2.46 1.41 0.73|4.0   0 141|   0     0 |           | 11   30    0   55    0
Apr 09 11:11:52 ubuntu dstat.sh[65016]: 09-04 11:11:52| 77  11  12   0   0|1621M  602M  171M 5342M|  16k   13k|   0   176k|   0  11.0 |5766  5806 |2.59 1.46 0.75|3.0   0  44|   0     0 |           | 11   29    0   57    0
Apr 09 11:11:53 ubuntu dstat.sh[65016]: 09-04 11:11:53| 70  11  19   0   0|1640M  582M  171M 5342M|  24k   18k|   0   224k|   0  20.0 |5537  6211 |2.59 1.46 0.75|5.0   0  66|   0     0 |           | 11   32    0   56    0
Apr 09 11:11:54 ubuntu dstat.sh[65016]: 09-04 11:11:54| 73  10  16   0   0|1581M  641M  171M 5343M|  21k   17k|   0   316k|   0  31.0 |6009  7079 |2.59 1.46 0.75|3.0   0  51|   0     0 |           | 11   33    0   58    0
Apr 09 11:11:55 ubuntu dstat.sh[65016]: 09-04 11:11:55| 57  11  31   0   0|1586M  636M  171M 5343M|  21k   16k|   0   395k|   0  36.9 |4894  5153 |2.59 1.46 0.75|3.0   0 134|   0     0 |           | 11   33    0   60    0
Apr 09 11:11:56 ubuntu dstat.sh[65016]: 09-04 11:11:56| 53  12  33   0   0|1490M  732M  171M 5343M|  13k 9096B|   0   443k|   0  30.0 |5317  4770 |2.59 1.46 0.75|5.0   0 122|   0     0 |           | 11   33    0   61    0
Apr 09 11:11:57 ubuntu dstat.sh[65016]: 09-04 11:11:57| 54   9  37   0   0|1548M  674M  171M 5343M|  19k   15k|   0   156k|   0  11.0 |5012  4531 |2.62 1.48 0.76|2.0   0  96|   0     0 |           | 11   34    0   60    0
Apr 09 11:11:58 ubuntu dstat.sh[65016]: 09-04 11:11:58| 53   9  37   0   0|1493M  729M  171M 5343M|  21k   17k|   0   196k|   0  11.0 |5346  6549 |2.62 1.48 0.76|3.0   0  86|   0     0 |           | 11   33    0   62    0
Apr 09 11:11:59 ubuntu dstat.sh[65016]: 09-04 11:11:59| 50   8  42   0   0|1488M  734M  171M 5343M|  13k   10k|   0   220k|   0  17.0 |4333  4174 |2.62 1.48 0.76|2.0   0  86|   0     0 |           | 11   34    0   63    0
Apr 09 11:12:00 ubuntu dstat.sh[65016]: 09-04 11:12:00| 32   4  64   0   0|1483M  738M  171M 5343M|  23k   19k|   0   152k|   0  12.0 |6253  8326 |2.62 1.48 0.76|3.0   0   0|   0     0 |           | 11   33    0   64    0
Apr 09 11:12:01 ubuntu dstat.sh[65016]: 09-04 11:12:01| 40  10  48   0   0|1501M  720M  171M 5343M|5899B 2565B|   0   503k|   0  71.8 |3840  2673 |2.62 1.48 0.76|2.0   0 135|   0     0 |           | 11   32    0   59    0
Apr 09 11:12:02 ubuntu dstat.sh[65016]: 09-04 11:12:02| 32   4  64   1   0|1530M  692M  171M 5343M|  16k   13k|   0   168k|   0  9.01 |3317  2924 |2.57 1.49 0.76|  0   0 1.0|   0     0 |           | 11   34    0   59    0
Apr 09 11:12:03 ubuntu dstat.sh[65016]: 09-04 11:12:03| 38  10  52   0   0|1495M  726M  171M 5343M|  11k 7011B|   0   868k|   0  60.0 |5850  6461 |2.57 1.49 0.76|3.0   0 139|   0     0 |           | 11   32    0   61    0
Apr 09 11:12:04 ubuntu dstat.sh[65016]: 09-04 11:12:04| 37   4  58   0   0|1541M  680M  171M 5343M|  12k 8572B|   0   152k|   0  12.0 |3295  2669 |2.57 1.49 0.76|3.0   0   0|   0     0 |           | 11   34    0   61    0
Apr 09 11:12:05 ubuntu dstat.sh[65016]: 09-04 11:12:05| 33   8  58   1   0|1497M  724M  171M 5343M|  15k   11k|   0   641k|   0  50.1 |4742  5341 |2.57 1.49 0.76|3.0   0  60|   0     0 |           | 11   32    0   63    0
Apr 09 11:12:06 ubuntu dstat.sh[65016]: 09-04 11:12:06| 39   7  54   0   0|1488M  733M  171M 5343M|9881B 6343B|   0  2572k|   0   138 |2764  1827 |2.57 1.49 0.76|4.0   0 5.0|   0     0 |           | 11   33    0   61    0
Apr 09 11:12:07 ubuntu dstat.sh[65016]: 09-04 11:12:07| 34   4  61   0   0|1474M  747M  171M 5343M|  19k   15k|   0   104k|   0  1.99 |5091  6484 |2.44 1.48 0.77|3.0   0 4.0|   0     0 |           | 11   33    0   62    0
Apr 09 11:12:08 ubuntu dstat.sh[65016]: 09-04 11:12:08| 39   9  52   0   0|1492M  729M  171M 5344M|7365B 3562B|   0   301k|   0  24.1 |3485  2659 |2.44 1.48 0.77|2.0   0  44|   0     0 |           | 11   32    0   63    0
Apr 09 11:12:09 ubuntu dstat.sh[65016]: 09-04 11:12:09| 34   4  62   0   0|1496M  725M  171M 5344M|  19k   15k|   0   116k|   0  7.99 |3886  4098 |2.44 1.48 0.77|  0   0   0|   0     0 |           | 11   34    0   63    0
Apr 09 11:12:10 ubuntu dstat.sh[65016]: 09-04 11:12:10| 27  12  60   0   0|1407M  813M  171M 5344M|  14k 9038B|   0   364k|   0  36.0 |6201  7359 |2.44 1.48 0.77|1.0   0 282|   0     0 |           | 11   32    0   64    0
