Apr 13 19:13:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 13 19:14:00 ubuntu dstat.sh[65013]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 13 19:14:00 ubuntu dstat.sh[65013]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 13 19:14:18 ubuntu dstat.sh[65013]: 13-04 19:14:18| 39  12  48   0   0|1184M 1042M  170M 5339M|4705B 1460B|   0  4102B|   0  1.00 |3769  2581 |1.53 1.04 0.55|3.0   0 131|   0     0 |           | 11    5    0   13    0
Apr 13 19:14:19 ubuntu dstat.sh[65013]: 13-04 19:14:19| 46   5  49   0   0|1222M 1004M  170M 5339M|4949B 1511B|   0    15M|   0   111 |2855  1397 |1.57 1.05 0.56|4.0   0 1.0|   0     0 |           | 11    5    0   13    0
Apr 13 19:14:20 ubuntu dstat.sh[65013]: 13-04 19:14:20| 43   9  47   0   0|1233M  991M  170M 5341M|5445B 1566B|   0  2851k|   0   161 |4244  4183 |1.57 1.05 0.56|2.0   0   0|   0     0 |           | 11    5    0   13    0
Apr 13 19:14:21 ubuntu dstat.sh[65013]: 13-04 19:14:21| 19  12  67   0   0|1275M  948M  170M 5342M|6043B 1510B|   0  3137k|   0  96.9 |4340  3878 |1.57 1.05 0.56|2.0   0 140|   0     0 |           | 11    4    0   14    0
Apr 13 19:14:22 ubuntu dstat.sh[65013]: 13-04 19:14:22| 21   4  74   0   0|1333M  891M  170M 5342M|4674B 1661B|   0     0 |   0     0 |1719  1280 |1.57 1.05 0.56|3.0   0   0|   0     0 |           | 11    4    0   14    0
Apr 13 19:14:23 ubuntu dstat.sh[65013]: 13-04 19:14:23| 24   1  73   0   0|1349M  874M  170M 5342M|4711B 1512B|   0     0 |   0     0 |1651  1070 |1.57 1.05 0.56|2.0   0 1.0|   0     0 |           | 11    6    0   14    0
Apr 13 19:14:24 ubuntu dstat.sh[65013]: 13-04 19:14:24| 20   7  70   1   0|1264M  959M  170M 5342M|4611B 1564B|   0    14M|   0   574 |4569  5755 |1.52 1.05 0.56|2.0   0  42|   0     0 |           | 11    4    0   16    0
Apr 13 19:14:25 ubuntu dstat.sh[65013]: 13-04 19:14:25| 24   2  74   0   0|1316M  906M  170M 5342M|4985B 1622B| 144k  372k|7.01  3.00 |1751  1080 |1.52 1.05 0.56|2.0   0   0|   0     0 |           | 11    4    0   16    0
Apr 13 19:14:26 ubuntu dstat.sh[65013]: 13-04 19:14:26| 18   3  78   0   0|1331M  892M  170M 5342M|9374B 5703B|   0  1529k|   0  44.0 |2314  2253 |1.52 1.05 0.56|2.0   0 1.0|   0     0 |           | 11   17    0   16    0
Apr 13 19:14:27 ubuntu dstat.sh[65013]: 13-04 19:14:27| 17   5  75   1   0|1326M  896M  170M 5343M|9067B 6089B| 268k 2368k|65.9   176 |2890  2460 |1.52 1.05 0.56|1.0   0  45|   0     0 |           | 11   28    0   17    0
Apr 13 19:14:28 ubuntu dstat.sh[65013]: 13-04 19:14:28| 21   4  74   0   0|1396M  826M  170M 5343M|4695B 1755B|   0    76k|   0  7.00 |1818  1383 |1.52 1.05 0.56|  0   0   0|   0     0 |           | 11   28    1   17    0
Apr 13 19:14:29 ubuntu dstat.sh[65013]: 13-04 19:14:29| 16   4  79   0   0|1307M  915M  170M 5343M|  11k 8367B|   0    31M|   0   208 |2676  2380 |1.40 1.03 0.56|1.0   0  23|   0     0 |           | 11   28    0   18    0
Apr 13 19:14:30 ubuntu dstat.sh[65013]: 13-04 19:14:30| 36  14  50   0   0|1427M  795M  170M 5343M|4734B 1611B|   0    24k|   0  5.01 |3790  2377 |1.40 1.03 0.56|5.0   0 148|   0     0 |           | 11   28    0   18    0
Apr 13 19:14:31 ubuntu dstat.sh[65013]: 13-04 19:14:31| 35   6  56   0   0|1453M  769M  170M 5343M|  15k   12k|   0     0 |   0     0 |4028    14k|1.40 1.03 0.56|2.0   0  22|   0     0 |           | 11   30    0   16    0
Apr 13 19:14:32 ubuntu dstat.sh[65013]: 13-04 19:14:32| 38  19  42   0   0|1391M  831M  170M 5343M|  13k 9827B|   0  1408k|   0   125 |7235  8799 |1.40 1.03 0.56|6.0   0 354|   0     0 |           | 11   28    0   17    0
Apr 13 19:14:33 ubuntu dstat.sh[65013]: 13-04 19:14:33| 78  21   0   0   0|1569M  653M  170M 5343M|4713B 1512B|   0   472k|   0  8.00 |5194  3495 |1.40 1.03 0.56|6.0   0 224|   0     0 |           | 11   28    0   17    0
Apr 13 19:14:34 ubuntu dstat.sh[65013]: 13-04 19:14:34| 83  12   2   0   0|1735M  487M  170M 5343M|  21k   19k|   0  7189k|   0   400 |5496  3907 |1.77 1.12 0.59|4.0   0   0|   0     0 |           | 11   33    0   17    0
Apr 13 19:14:35 ubuntu dstat.sh[65013]: 13-04 19:14:35| 76  12  11   0   0|1629M  593M  170M 5343M|  33k   28k|   0   761k|   0  67.1 |9184    13k|1.77 1.12 0.59|4.0   0 140|   0     0 |           | 11   29    0   22    0
Apr 13 19:14:36 ubuntu dstat.sh[65013]: 13-04 19:14:36| 21  11  67   0   0|1464M  757M  170M 5343M|6391B 2521B|   0   391k|   0  27.0 |3451  3062 |1.77 1.12 0.59|2.0   0 170|   0     0 |           | 11   28    0   23    0
Apr 13 19:14:37 ubuntu dstat.sh[65013]: 13-04 19:14:37| 18   3  79   0   0|1456M  765M  170M 5343M|9380B 6053B|   0   144k|   0  8.00 |1899  1687 |1.77 1.12 0.59|1.0   0   0|   0     0 |           | 11   29    0   23    0
Apr 13 19:14:38 ubuntu dstat.sh[65013]: 13-04 19:14:38| 16   7  75   0   0|1421M  800M  170M 5343M|7801B 4037B|   0   757k|   0  59.1 |3374  3258 |1.77 1.12 0.59|1.0   0  68|   0     0 |           | 11   28    0   24    0
Apr 13 19:14:39 ubuntu dstat.sh[65013]: 13-04 19:14:39| 19   4  76   0   0|1432M  789M  170M 5343M|8275B 5282B|   0    38M|   0   229 |2459  2212 |1.71 1.11 0.59|2.0   0 1.0|   0     0 |           | 11   29    0   24    0
Apr 13 19:14:40 ubuntu dstat.sh[65013]: 13-04 19:14:40| 17   7  76   0   0|1382M  839M  170M 5343M|7175B 4384B|   0    36M|   0   164 |3461  3540 |1.71 1.11 0.59|1.0   0  72|   0     0 |           | 11   28    0   25    0
Apr 13 19:14:41 ubuntu dstat.sh[65013]: 13-04 19:14:41|  7  23  67   0   0|1377M  845M  170M 5343M|4832B 1457B|   0  1923k|   0  90.9 |5366  3398 |1.71 1.11 0.59|2.0   0 338|   0     0 |           | 11   28    0   25    0
Apr 13 19:14:42 ubuntu dstat.sh[65013]: 13-04 19:14:42| 33  34  33   0   0|1398M  824M  170M 5343M|4501B 1620B|   0   252k|   0  23.0 |5821  4633 |1.71 1.11 0.59|5.0   0 628|   0     0 |           | 11   28    0   25    0
Apr 13 19:14:43 ubuntu dstat.sh[65013]: 13-04 19:14:43| 84  13   3   0   0|1622M  600M  170M 5343M|  14k   11k|   0   700k|   0  39.0 |5192  3022 |1.71 1.11 0.59|5.0   0   0|   0     0 |           | 11   31    0   25    0
Apr 13 19:14:44 ubuntu dstat.sh[65013]: 13-04 19:14:44| 72   9  19   1   0|1668M  553M  170M 5344M|  38k   34k|   0   340k|   0  37.0 |8430    13k|2.13 1.21 0.62|4.0   0  30|   0     0 |           | 11   31    0   25    0
Apr 13 19:14:45 ubuntu dstat.sh[65013]: 13-04 19:14:45| 76  21   3   0   0|1593M  628M  170M 5344M|  13k 8349B|   0    11M|   0   115 |7463  8004 |2.13 1.21 0.62|6.0   0 280|   0     0 |           | 11   28    0   26    0
Apr 13 19:14:46 ubuntu dstat.sh[65013]: 13-04 19:14:46| 86  14   1   0   0|1713M  508M  170M 5344M|  15k   12k|   0   212k|   0  10.0 |6072  4680 |2.13 1.21 0.62|6.0   0   0|   0     0 |           | 11   30    0   26    0
Apr 13 19:14:47 ubuntu dstat.sh[65013]: 13-04 19:14:47| 79  12   8   0   0|1763M  457M  170M 5344M|  38k   35k|   0   164k|   0  11.0 |7950    11k|2.13 1.21 0.62|4.0   0  50|   0     0 |           | 11   32    0   28    0
Apr 13 19:14:48 ubuntu dstat.sh[65013]: 13-04 19:14:48| 56  15  27   0   0|1523M  698M  170M 5344M|  24k   19k|   0   432k|   0  41.0 |8100    11k|2.13 1.21 0.62|2.0   0 248|   0     0 |           | 11   28    0   31    0
Apr 13 19:14:49 ubuntu dstat.sh[65013]: 13-04 19:14:49| 36   6  57   0   0|1550M  671M  170M 5344M|9386B 6152B|   0   192k|   0  7.99 |2728  1633 |2.12 1.22 0.63|4.0   0 1.0|   0     0 |           | 11   30    0   31    0
Apr 13 19:14:50 ubuntu dstat.sh[65013]: 13-04 19:14:50| 35   6  58   0   0|1497M  723M  170M 5344M|  18k   15k|   0   490k|   0  24.1 |5424  6561 |2.12 1.22 0.63|2.0   0  37|   0     0 |           | 11   28    0   33    0
Apr 13 19:14:51 ubuntu dstat.sh[65013]: 13-04 19:14:51| 53  22  24   0   0|1489M  732M  170M 5344M|4661B 1524B|   0   212k|   0  14.0 |4933  3264 |2.12 1.22 0.63|3.0   0 341|   0     0 |           | 11   28    0   29    0
Apr 13 19:14:52 ubuntu dstat.sh[65013]: 13-04 19:14:52| 49   6  44   0   0|1543M  677M  170M 5344M|  21k   17k|   0   184k|   0  7.99 |4406  4450 |2.12 1.22 0.63|2.0   0   0|   0     0 |           | 11   31    0   29    0
Apr 13 19:14:53 ubuntu dstat.sh[65013]: 13-04 19:14:53| 53  17  29   0   0|1434M  786M  170M 5345M|  17k   13k|   0   901k|   0  75.1 |7328  8992 |2.12 1.22 0.63|5.0   0 258|   0     0 |           | 11   28    0   30    0
Apr 13 19:14:54 ubuntu dstat.sh[65013]: 13-04 19:14:54| 78  10  12   0   0|1583M  637M  170M 5345M|  12k 9967B|   0   359k|   0  21.0 |4733  2435 |2.27 1.27 0.65|2.0   0   0|   0     0 |           | 11   32    0   30    0
Apr 13 19:14:55 ubuntu dstat.sh[65013]: 13-04 19:14:55| 60   6  33   0   0|1588M  632M  170M 5345M|  37k   32k|   0   625k|   0  34.1 |8456    13k|2.27 1.27 0.65|4.0   0   0|   0     0 |           | 11   29    1   31    0
Apr 13 19:14:56 ubuntu dstat.sh[65013]: 13-04 19:14:56| 59  21  19   0   0|1525M  695M  170M 5345M|6469B 2704B|   0  1022k|   0  18.0 |4584  3279 |2.27 1.27 0.65|4.0   0 323|   0     0 |           | 11   28    0   32    0
Apr 13 19:14:57 ubuntu dstat.sh[65013]: 13-04 19:14:57| 50   5  44   0   0|1552M  668M  170M 5345M|  20k   17k|   0   180k|   0  6.99 |4644  4085 |2.27 1.27 0.65|3.0   0   0|   0     0 |           | 11   31    0   32    0
Apr 13 19:14:58 ubuntu dstat.sh[65013]: 13-04 19:14:58| 50  19  30   1   0|1441M  779M  170M 5345M|  19k   15k|   0  3807k|   0   223 |7849    10k|2.27 1.27 0.65|3.0   0 300|   0     0 |           | 11   28    0   34    0
Apr 13 19:14:59 ubuntu dstat.sh[65013]: 13-04 19:14:59| 54   7  38   0   0|1562M  658M  170M 5345M|  11k 8734B|   0   112k|   0  6.00 |3648  2045 |2.33 1.30 0.66|2.0   0 1.0|   0     0 |           | 11   31    0   31    0
Apr 13 19:15:00 ubuntu dstat.sh[65013]: 13-04 19:15:00| 52   8  39   0   0|1548M  671M  170M 5345M|  26k   22k|   0   332k|   0  17.0 |8133    10k|2.33 1.30 0.66|4.0   0  93|   0     0 |           | 11   28    0   34    0
Apr 13 19:15:01 ubuntu dstat.sh[65013]: 13-04 19:15:01| 60  18  21   0   0|1559M  660M  170M 5345M|5168B 1617B|   0   200k|   0  9.98 |4030  2227 |2.33 1.30 0.66|3.0   0 194|   0     0 |           | 11   28    0   34    0
Apr 13 19:15:02 ubuntu dstat.sh[65013]: 13-04 19:15:02| 44   6  49   0   0|1587M  632M  170M 5346M|  26k   22k|   0   140k|   0  8.01 |5876  6795 |2.33 1.30 0.66|5.0   0 3.0|   0     0 |           | 11   31    0   34    0
Apr 13 19:15:03 ubuntu dstat.sh[65013]: 13-04 19:15:03| 58  15  27   0   0|1523M  696M  170M 5346M|  10k 6033B|   0  1133k|   0  76.1 |5611  4945 |2.33 1.30 0.66|3.0   0 112|   0     0 |           | 11   28    0   36    0
Apr 13 19:15:04 ubuntu dstat.sh[65013]: 13-04 19:15:04| 53   7  40   0   0|1565M  654M  170M 5346M|  19k   14k|   0    56k|   0  6.98 |4168  3269 |2.38 1.33 0.68|1.0   0   0|   0     0 |           | 11   31    0   36    0
Apr 13 19:15:05 ubuntu dstat.sh[65013]: 13-04 19:15:05| 48  19  32   1   0|1455M  764M  170M 5346M|  20k   14k|   0  1973k|   0  83.0 |7198  8964 |2.38 1.33 0.68|5.0   0 363|   0     0 |           | 11   28    0   38    0
Apr 13 19:15:06 ubuntu dstat.sh[65013]: 13-04 19:15:06| 77  23   0   0   0|1586M  633M  170M 5346M|6532B 1462B|   0   197k|   0  16.0 |5458  4171 |2.38 1.33 0.68|8.0   0 338|   0     0 |           | 11   28    0   38    0
Apr 13 19:15:07 ubuntu dstat.sh[65013]: 13-04 19:15:07| 80  19   0   0   0|1728M  491M  170M 5346M|  23k   21k|   0   316k|   0  42.0 |6055  5389 |2.38 1.33 0.68|9.0   0 320|   0     0 |           | 11   32    1   38    0
Apr 13 19:15:08 ubuntu dstat.sh[65013]: 13-04 19:15:08| 72  24   5   0   0|1664M  555M  170M 5346M|  43k   38k|   0  1137k|   0  79.0 |8591    11k|2.38 1.33 0.68|9.0   0 485|   0     0 |           | 11   29    0   37    0
Apr 13 19:15:09 ubuntu dstat.sh[65013]: 13-04 19:15:09| 77  22   0   0   0|1619M  599M  170M 5346M|  11k 8180B|   0   376k|   0  23.0 |6335  5669 |2.67 1.41 0.71|6.0   0 351|   0     0 |           | 11   28    0   37    0
Apr 13 19:15:10 ubuntu dstat.sh[65013]: 13-04 19:15:10| 80  12   8   0   0|1666M  552M  170M 5346M|  23k   21k|   0   152k|   0  7.99 |5839  4984 |2.67 1.41 0.71|2.0   0 6.0|   0     0 |           | 11   32    1   37    0
Apr 13 19:15:11 ubuntu dstat.sh[65013]: 13-04 19:15:11| 66  15  20   0   0|1600M  618M  170M 5346M|  41k   35k|   0    12k|   0  3.00 |9876    15k|2.67 1.41 0.71|3.0   0 257|   0     0 |           | 11   29    0   41    0
Apr 13 19:15:12 ubuntu dstat.sh[65013]: 13-04 19:15:12| 15  28  55   0   0|1469M  749M  170M 5347M|7330B 4258B|   0  3843k|   0   103 |6282  5278 |2.67 1.41 0.71|2.0   0 536|   0     0 |           | 11   28    0   42    0
Apr 13 19:15:13 ubuntu dstat.sh[65013]: 13-04 19:15:13| 49  36  14   0   0|1466M  752M  170M 5347M|5223B 1621B|   0    36k|   0  9.01 |5999  5352 |2.67 1.41 0.71|4.0   0 809|   0     0 |           | 11   28    0   42    0
Apr 13 19:15:14 ubuntu dstat.sh[65013]: 13-04 19:15:14| 69  10  21   0   0|1580M  638M  170M 5347M|  19k   17k|   0   283k|   0  16.0 |5237  4115 |2.78 1.45 0.72|3.0   0   0|   0     0 |           | 11   32    0   42    0
Apr 13 19:15:15 ubuntu dstat.sh[65013]: 13-04 19:15:15| 61  14  25   0   0|1527M  691M  171M 5347M|  23k   18k|   0  1082k|   0  89.1 |7421    10k|2.78 1.45 0.72|5.0   0 184|   0     0 |           | 11   28    0   46    0
Apr 13 19:15:16 ubuntu dstat.sh[65013]: 13-04 19:15:16| 79  15   6   0   0|1566M  651M  171M 5347M|  10k 6990B|   0   256k|   0  16.0 |4791  2713 |2.78 1.45 0.72|3.0   0  84|   0     0 |           | 11   30    0   46    0
Apr 13 19:15:17 ubuntu dstat.sh[65013]: 13-04 19:15:17| 57   6  36   0   0|1593M  624M  171M 5347M|  37k   33k|   0   179k|   0  11.0 |8097    12k|2.78 1.45 0.72|2.0   0   0|   0     0 |           | 11   32    0   46    0
Apr 13 19:15:18 ubuntu dstat.sh[65013]: 13-04 19:15:18| 54   8  37   0   0|1608M  610M  171M 5347M|  40k   33k|   0   281k|   0  21.1 |  13k   19k|2.78 1.45 0.72|2.0   0  30|   0     0 |           | 11   31    0   46    0
Apr 13 19:15:19 ubuntu dstat.sh[65013]: 13-04 19:15:19| 78  15   7   0   0|1541M  676M  171M 5347M|  12k 7675B|   0   520k|   0  54.0 |6064  5302 |2.80 1.48 0.74|3.0   0  91|   0     0 |           | 11   29    0   46    0
Apr 13 19:15:20 ubuntu dstat.sh[65013]: 13-04 19:15:20| 68   8  24   0   0|1600M  617M  171M 5347M|  27k   23k|   0   344k|   0  11.0 |5856  6454 |2.80 1.48 0.74|3.0   0   0|   0     0 |           | 11   32    0   46    0
Apr 13 19:15:21 ubuntu dstat.sh[65013]: 13-04 19:15:21| 52   7  40   0   0|1574M  643M  171M 5348M|  45k   39k|   0   196k|   0  10.0 |  12k   20k|2.80 1.48 0.74|3.0   0  19|   0     0 |           | 11   31    0   47    0
Apr 13 19:15:22 ubuntu dstat.sh[65013]: 13-04 19:15:22| 70  18  11   0   0|1485M  732M  171M 5348M|  21k   15k|   0   164k|   0  9.01 |6965  8148 |2.80 1.48 0.74|4.0   0 243|   0     0 |           | 11   28    0   50    0
Apr 13 19:15:23 ubuntu dstat.sh[65013]: 13-04 19:15:23| 72   9  19   0   0|1573M  644M  171M 5348M|  17k   15k|   0   688k|   0  10.0 |5253  3807 |2.80 1.48 0.74|1.0   0   0|   0     0 |           | 11   32    0   50    0
Apr 13 19:15:24 ubuntu dstat.sh[65013]: 13-04 19:15:24| 62   8  29   0   0|1566M  651M  171M 5348M|  35k   30k|   0   252k|   0  19.0 |9355    14k|2.81 1.50 0.75|4.0   0  32|   0     0 |           | 11   30    0   51    0
Apr 13 19:15:25 ubuntu dstat.sh[65013]: 13-04 19:15:25| 75  15  10   0   0|1595M  621M  171M 5348M|  15k   10k|   0   288k|   0  25.0 |5986  6718 |2.81 1.50 0.75|4.0   0  66|   0     0 |           | 11   28    0   51    0
Apr 13 19:15:26 ubuntu dstat.sh[65013]: 13-04 19:15:26| 67   9  23   0   0|1578M  638M  171M 5348M|  21k   17k|   0   688k|   0  78.0 |5071  4802 |2.81 1.50 0.75|4.0   0  31|   0     0 |           | 11   31    0   52    1
Apr 13 19:15:27 ubuntu dstat.sh[65013]: 13-04 19:15:27| 67  14  18   0   0|1572M  644M  171M 5348M|  23k   19k|   0   236k|   0  18.0 |7246  9233 |2.81 1.50 0.75|5.0   0 121|   0     0 |           | 11   34    0   53    0
Apr 13 19:15:28 ubuntu dstat.sh[65013]: 13-04 19:15:28| 64  11  24   0   0|1572M  644M  171M 5348M|  33k   28k|   0   152k|   0  10.0 |6681  9045 |2.81 1.50 0.75|4.0   0  59|   0     0 |           | 11   34    0   52    0
Apr 13 19:15:29 ubuntu dstat.sh[65013]: 13-04 19:15:29| 68  15  17   0   0|1498M  718M  171M 5349M|  19k   15k|   0   152k|   0  10.0 |6474  7285 |2.99 1.56 0.77|4.0   0 169|   0     0 |           | 11   33    0   54    0
Apr 13 19:15:30 ubuntu dstat.sh[65013]: 13-04 19:15:30| 73  12  14   0   0|1562M  654M  171M 5349M|  18k   14k|   0  4091B|   0  1.00 |5354  4755 |2.99 1.56 0.77|5.0   0  34|   0     0 |           | 11   35    0   55    0
Apr 13 19:15:31 ubuntu dstat.sh[65013]: 13-04 19:15:31| 69  11  19   0   0|1621M  594M  171M 5349M|  23k   19k|   0   304k|   0  20.0 |6835    19k|2.99 1.56 0.77|4.0   0  70|   0     0 |           | 11   33    0   58    0
Apr 13 19:15:32 ubuntu dstat.sh[65013]: 13-04 19:15:32| 60  12  27   0   0|1556M  660M  171M 5349M|  18k   14k|   0   449k|   0  36.1 |5257  5351 |2.99 1.56 0.77|4.0   0 138|   0     0 |           | 11   33    0   57    0
Apr 13 19:15:33 ubuntu dstat.sh[65013]: 13-04 19:15:33| 54  13  32   0   0|1477M  739M  171M 5349M|  11k 7954B|   0   283k|   0  21.9 |4738  3563 |2.99 1.56 0.77|4.0   0 120|   0     0 |           | 11   33    0   58    0
Apr 13 19:15:34 ubuntu dstat.sh[65013]: 13-04 19:15:34| 49   9  41   0   0|1494M  721M  171M 5349M|  19k   15k|   0   216k|   0  17.0 |5253  6143 |2.91 1.57 0.78|2.0   0  96|   0     0 |           | 11   34    0   59    0
Apr 13 19:15:35 ubuntu dstat.sh[65013]: 13-04 19:15:35| 56  11  33   0   0|1544M  671M  171M 5349M|  18k   13k|   0   220k|   0  14.0 |5500  6019 |2.91 1.57 0.78|3.0   0  45|   0     0 |           | 11   33    0   60    0
Apr 13 19:15:36 ubuntu dstat.sh[65013]: 13-04 19:15:36| 51  10  39   0   0|1529M  686M  171M 5349M|  18k   14k|   0   472k|   0  64.1 |5343  5494 |2.91 1.57 0.78|3.0   0  43|   0     0 |           | 11   34    0   55    0
Apr 13 19:15:37 ubuntu dstat.sh[65013]: 13-04 19:15:37| 41   9  47   0   0|1543M  672M  171M 5349M|  19k   15k|   0   291k|   0  20.9 |5904  6332 |2.91 1.57 0.78|2.0   0  86|   0     0 |           | 11   33    0   57    0
Apr 13 19:15:38 ubuntu dstat.sh[65013]: 13-04 19:15:38| 33  11  55   0   0|1471M  744M  171M 5349M|  11k 7757B|   0   248k|   0  21.0 |5120  5362 |2.91 1.57 0.78|3.0   0 109|   0     0 |           | 11   32    0   58    0
Apr 13 19:15:39 ubuntu dstat.sh[65013]: 13-04 19:15:39| 38   7  54   0   0|1479M  736M  171M 5349M|  11k 8092B|   0   144k|   0  9.02 |3033  2474 |2.84 1.57 0.79|1.0   0  27|   0     0 |           | 11   33    0   58    0
Apr 13 19:15:40 ubuntu dstat.sh[65013]: 13-04 19:15:40| 35   6  59   0   0|1457M  758M  171M 5350M|  14k   10k|   0   212k|   0  14.0 |3682  4353 |2.84 1.57 0.79|2.0   0  34|   0     0 |           | 11   33    0   57    0
Apr 13 19:15:41 ubuntu dstat.sh[65013]: 13-04 19:15:41| 35  11  54   0   0|1438M  776M  171M 5350M|  13k 8451B|   0   295k|   0  23.9 |4086  3487 |2.84 1.57 0.79|2.0   0 104|   0     0 |           | 11   33    0   58    0
