May 15 16:13:22 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 15 16:13:22 ubuntu dstat.sh[64833]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 15 16:13:22 ubuntu dstat.sh[64833]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 15 16:13:51 ubuntu dstat.sh[64833]: 15-05 16:13:51| 18   3  79   0   0|1374M  843M  170M 5349M|9412B 6936B|   0     0 |   0     0 |1987  1678 |1.25 0.97 0.56|1.0   0 2.0|   0     0 |           | 11   28    0   17    0
May 15 16:13:52 ubuntu dstat.sh[64833]: 15-05 16:13:52| 32  14  53   0   0|1456M  760M  170M 5349M|2578B    0 |   0    16k|   0  4.00 |3641  2339 |1.25 0.97 0.56|2.0   0 154|   0     0 |           | 11   28    0   17    0
May 15 16:13:53 ubuntu dstat.sh[64833]: 15-05 16:13:53| 35   4  60   0   0|1485M  731M  170M 5349M|  12k   10k|   0  6371k|   0  43.0 |3531  3224 |1.25 0.97 0.56|1.0   0   0|   0     0 |           | 11   30    0   17    0
May 15 16:13:54 ubuntu dstat.sh[64833]: 15-05 16:13:54| 36  19  45   0   0|1388M  828M  170M 5349M|  11k 8468B|   0   814k|   0  96.3 |7000  8698 |1.25 0.97 0.56|5.0   0 319|   0     0 |           | 11   28    0   16    0
May 15 16:13:55 ubuntu dstat.sh[64833]: 15-05 16:13:55| 79  20   1   0   0|1570M  646M  170M 5349M|3891B 1967B|   0    24k|   0  6.00 |5238  3560 |1.71 1.07 0.60|5.0   0 260|   0     0 |           | 11   29    0   16    0
May 15 16:13:56 ubuntu dstat.sh[64833]: 15-05 16:13:56| 84  12   3   0   0|1722M  494M  170M 5349M|  26k   24k|   0   232k|   0  9.99 |6154  6897 |1.71 1.07 0.60|3.0   0 1.0|   0     0 |           | 11   34    0   16    0
May 15 16:13:57 ubuntu dstat.sh[64833]: 15-05 16:13:57| 63  14  23   1   0|1610M  605M  170M 5349M|  23k   18k|   0   793k|   0  75.1 |8089    12k|1.71 1.07 0.60|2.0   0 227|   0     0 |           | 11   28    0   22    0
May 15 16:13:58 ubuntu dstat.sh[64833]: 15-05 16:13:58| 19   9  70   0   0|1506M  710M  170M 5349M|2160B   66B|   0    28M|   0   342 |3473  3055 |1.71 1.07 0.60|1.0   0  83|   0     0 |           | 11   28    0   22    0
May 15 16:13:59 ubuntu dstat.sh[64833]: 15-05 16:13:59| 18   3  77   0   0|1499M  717M  170M 5349M|7183B 4621B|   0   748k|   0  6.00 |2208  2058 |1.71 1.07 0.60|1.0   0   0|   0     0 |           | 11   29    0   22    0
May 15 16:14:00 ubuntu dstat.sh[64833]: 15-05 16:14:00| 16   8  76   0   0|1457M  758M  170M 5349M|5481B 2473B|   0   557k|   0  23.1 |3300  3111 |1.65 1.07 0.60|1.0   0  68|   0     0 |           | 11   28    0   23    0
May 15 16:14:01 ubuntu dstat.sh[64833]: 15-05 16:14:01| 18   3  78   0   0|1461M  754M  170M 5349M|6913B 3840B|   0   112k|   0  6.99 |1949  1649 |1.65 1.07 0.60|1.0   0   0|   0     0 |           | 11   29    0   23    0
May 15 16:14:02 ubuntu dstat.sh[64833]: 15-05 16:14:02| 17   6  75   0   0|1425M  790M  170M 5349M|5879B 3117B|   0  1258k|   0  85.9 |3478  3757 |1.65 1.07 0.60|1.0   0  58|   0     0 |           | 11   28    0   24    0
May 15 16:14:03 ubuntu dstat.sh[64833]: 15-05 16:14:03|  8  24  67   0   0|1396M  820M  170M 5349M|3008B    0 |   0    23M|   0   143 |5393  3524 |1.65 1.07 0.60|1.0   0 324|   0     0 |           | 11   28    0   24    0
May 15 16:14:04 ubuntu dstat.sh[64833]: 15-05 16:14:04| 30  32  36   0   0|1409M  806M  170M 5349M|2528B   42B|   0    35M|   0   245 |5886  5052 |1.65 1.07 0.60|6.0   0 655|   0     0 |           | 11   28    0   24    0
May 15 16:14:05 ubuntu dstat.sh[64833]: 15-05 16:14:05| 83  13   3   0   0|1616M  599M  170M 5349M|6807B 4557B|   0     0 |   0     0 |4560  2069 |1.92 1.13 0.62|4.0   0 1.0|   0     0 |           | 11   30    0   24    0
May 15 16:14:06 ubuntu dstat.sh[64833]: 15-05 16:14:06| 71   9  20   0   0|1645M  570M  170M 5350M|  42k   39k|   0   212k|   0  24.1 |9111    14k|1.92 1.13 0.62|3.0   0 1.0|   0     0 |           | 11   31    0   24    0
May 15 16:14:07 ubuntu dstat.sh[64833]: 15-05 16:14:07| 78  19   2   0   0|1550M  665M  170M 5350M|9976B 5615B|   0   512k|   0  50.0 |6141  6902 |1.92 1.13 0.62|6.0   0 310|   0     0 |           | 11   28    0   25    0
May 15 16:14:08 ubuntu dstat.sh[64833]: 15-05 16:14:08| 87  14   1   0   0|1690M  525M  170M 5350M|  12k   10k|   0   164k|   0  10.0 |5006  3082 |1.92 1.13 0.62|6.0   0   0|   0     0 |           | 11   31    0   25    0
May 15 16:14:09 ubuntu dstat.sh[64833]: 15-05 16:14:09| 80  10   9   0   0|1706M  509M  170M 5350M|  43k   39k|   0  1048k|   0  43.0 |9782    15k|1.92 1.13 0.62|6.0   0  26|   0     0 |           | 11   31    0   27    1
May 15 16:14:10 ubuntu dstat.sh[64833]: 15-05 16:14:10| 64  14  21   0   0|1525M  689M  170M 5350M|  15k   12k|   0  1876k|   0   140 |7567  8924 |1.93 1.15 0.63|3.0   0 207|   0     0 |           | 11   28    0   29    0
May 15 16:14:11 ubuntu dstat.sh[64833]: 15-05 16:14:11| 38   9  52   0   0|1539M  676M  170M 5350M|6312B 3975B|   0   160k|   0  9.00 |3102  2208 |1.93 1.15 0.63|2.0   0  65|   0     0 |           | 11   29    0   29    0
May 15 16:14:12 ubuntu dstat.sh[64833]: 15-05 16:14:12| 32   5  61   0   0|1472M  743M  170M 5350M|  17k   14k|   0   259k|   0  21.9 |4987  6281 |1.93 1.15 0.63|1.0   0  50|   0     0 |           | 11   28    0   31    0
May 15 16:14:13 ubuntu dstat.sh[64833]: 15-05 16:14:13| 32  22  46   0   0|1412M  802M  170M 5350M|2646B   66B|   0   208k|   0  14.0 |4731  3377 |1.93 1.15 0.63|3.0   0 328|   0     0 |           | 11   28    0   31    0
May 15 16:14:14 ubuntu dstat.sh[64833]: 15-05 16:14:14| 54   8  38   0   0|1511M  704M  170M 5350M|  14k   12k|   0  5815k|   0   389 |4231  2905 |1.93 1.15 0.63|3.0   0   0|   0     0 |           | 11   31    0   27    0
May 15 16:14:15 ubuntu dstat.sh[64833]: 15-05 16:14:15| 53  14  33   0   0|1434M  781M  170M 5350M|  19k   16k|   0   824k|   0  61.0 |7950    11k|2.01 1.18 0.64|6.0   0 258|   0     0 |           | 11   28    0   28    0
May 15 16:14:16 ubuntu dstat.sh[64833]: 15-05 16:14:16| 85  14   1   0   0|1549M  665M  170M 5350M|4619B 2578B|   0   200k|   0  24.0 |4901  2219 |2.01 1.18 0.64|4.0   0 2.0|   0     0 |           | 11   30    0   28    0
May 15 16:14:17 ubuntu dstat.sh[64833]: 15-05 16:14:17| 57   7  33   0   0|1570M  644M  170M 5351M|  35k   31k|   0  3576k|   0   198 |9010    12k|2.01 1.18 0.64|4.0   0   0|   0     0 |           | 11   30    0   30    0
May 15 16:14:18 ubuntu dstat.sh[64833]: 15-05 16:14:18| 63  20  17   0   0|1475M  739M  170M 5351M|9483B 6139B|   0  1165k|   0  27.0 |5435  5649 |2.01 1.18 0.64|3.0   0 324|   0     0 |           | 11   28    0   28    0
May 15 16:14:19 ubuntu dstat.sh[64833]: 15-05 16:14:19| 53   6  40   0   0|1540M  674M  170M 5351M|  17k   15k|   0   564k|   0  11.0 |3862  3808 |2.01 1.18 0.64|2.0   0   0|   0     0 |           | 11   31    0   28    0
May 15 16:14:20 ubuntu dstat.sh[64833]: 15-05 16:14:20| 58  18  23   0   0|1517M  696M  170M 5351M|  17k   13k|   0   400k|   0  35.0 |7056  9450 |2.09 1.21 0.66|4.0   0 293|   0     0 |           | 11   28    0   30    0
May 15 16:14:21 ubuntu dstat.sh[64833]: 15-05 16:14:21| 54   7  38   0   0|1578M  635M  170M 5351M|  14k   11k|   0  4093B|   0  1.00 |3749  2578 |2.09 1.21 0.66|3.0   0 6.0|   0     0 |           | 11   31    0   30    0
May 15 16:14:22 ubuntu dstat.sh[64833]: 15-05 16:14:22| 51  16  32   0   0|1497M  717M  170M 5351M|  19k   16k|   0   292k|   0  26.0 |7054  9252 |2.09 1.21 0.66|3.0   0 287|   0     0 |           | 11   28    0   33    0
May 15 16:14:23 ubuntu dstat.sh[64833]: 15-05 16:14:23| 63  11  26   0   0|1528M  686M  170M 5351M|4341B 2203B|   0   180k|   0  5.99 |3594  1487 |2.09 1.21 0.66|1.0   0   0|   0     0 |           | 11   29    1   33    0
May 15 16:14:24 ubuntu dstat.sh[64833]: 15-05 16:14:24| 47   5  47   0   0|1540M  673M  170M 5351M|  26k   23k|   0   860k|   0  66.0 |7427  9914 |2.09 1.21 0.66|4.0   0   0|   0     0 |           | 11   29    0   34    0
May 15 16:14:25 ubuntu dstat.sh[64833]: 15-05 16:14:25| 62  14  24   0   0|1510M  704M  170M 5352M|4011B  198B|   0   168k|   0  10.0 |4318  2314 |2.16 1.24 0.67|3.0   0 112|   0     0 |           | 11   28    0   35    0
May 15 16:14:26 ubuntu dstat.sh[64833]: 15-05 16:14:26| 49   6  45   0   0|1544M  669M  170M 5352M|  24k   21k|   0   152k|   0  10.0 |5794  6636 |2.16 1.24 0.67|2.0   0 1.0|   0     0 |           | 11   31    0   35    0
May 15 16:14:27 ubuntu dstat.sh[64833]: 15-05 16:14:27| 59  26  14   0   0|1473M  740M  170M 5352M|7802B 3736B|   0   480k|   0  53.0 |7294    14k|2.16 1.24 0.67|7.0   0 522|   0     0 |           | 11   28    0   38    0
May 15 16:14:28 ubuntu dstat.sh[64833]: 15-05 16:14:28| 79  21   0   0   0|1625M  588M  170M 5352M|3589B 1966B|   0   208k|   0  14.0 |5499  4478 |2.16 1.24 0.67|6.0   0 385|   0     0 |           | 11   29    0   38    0
May 15 16:14:29 ubuntu dstat.sh[64833]: 15-05 16:14:29| 78  18   3   0   0|1730M  483M  170M 5352M|  31k   29k|   0   755k|   0  43.0 |6821  8261 |2.16 1.24 0.67|7.0   0 400|   0     0 |           | 11   33    0   38    0
May 15 16:14:30 ubuntu dstat.sh[64833]: 15-05 16:14:30| 76  22   1   0   0|1649M  563M  170M 5352M|  32k   29k|   0  3341k|   0   148 |8070    10k|2.79 1.39 0.72|7.0   0 429|   0     0 |           | 11   29    0   39    0
May 15 16:14:31 ubuntu dstat.sh[64833]: 15-05 16:14:31| 82  18   0   0   0|1592M  620M  170M 5352M|5895B 2704B|   0   252k|   0  20.0 |5422  3683 |2.79 1.39 0.72|6.0   0 155|   0     0 |           | 11   28    0   36    0
May 15 16:14:32 ubuntu dstat.sh[64833]: 15-05 16:14:32| 77   9  13   0   0|1669M  544M  170M 5352M|  31k   28k|   0     0 |   0     0 |6599  7552 |2.79 1.39 0.72|4.0   0   0|   0     0 |           | 11   33    0   36    0
May 15 16:14:33 ubuntu dstat.sh[64833]: 15-05 16:14:33| 63  19  18   0   0|1505M  707M  170M 5352M|  31k   27k|   0    12k|   0  3.00 |9837    14k|2.79 1.39 0.72|3.0   0 406|   0     0 |           | 11   28    0   41    0
May 15 16:14:34 ubuntu dstat.sh[64833]: 15-05 16:14:34| 15  28  57   0   0|1419M  794M  170M 5352M|2341B    0 |   0    52k|   0  9.00 |6039  4603 |2.79 1.39 0.72|4.0   0 531|   0     0 |           | 11   28    0   41    0
May 15 16:14:35 ubuntu dstat.sh[64833]: 15-05 16:14:35| 62  33   5   0   0|1492M  720M  170M 5352M|3309B  729B|   0    28k|   0  7.00 |5652  4689 |3.13 1.48 0.75|4.0   0 665|   0     0 |           | 11   29    0   41    0
May 15 16:14:36 ubuntu dstat.sh[64833]: 15-05 16:14:36| 67   8  24   0   0|1595M  617M  170M 5353M|  22k   20k|   0   412k|   0  30.0 |5694  6348 |3.13 1.48 0.75|2.0   0 1.0|   0     0 |           | 11   31    0   42    0
May 15 16:14:37 ubuntu dstat.sh[64833]: 15-05 16:14:37| 67  16  16   0   0|1546M  665M  170M 5353M|  15k   11k|   0  2232k|   0   190 |6841  8870 |3.13 1.48 0.75|4.0   0 203|   0     0 |           | 11   28    0   45    0
May 15 16:14:38 ubuntu dstat.sh[64833]: 15-05 16:14:38| 75  12  12   0   0|1579M  633M  170M 5353M|  14k   12k|   0   223k|   0  11.0 |4839  3718 |3.13 1.48 0.75|2.0   0  67|   0     0 |           | 11   31    0   45    0
May 15 16:14:39 ubuntu dstat.sh[64833]: 15-05 16:14:39| 57   6  35   0   0|1598M  613M  170M 5353M|  40k   35k|   0   378k|   0  11.9 |  12k   18k|3.13 1.48 0.75|5.0   0   0|   0     0 |           | 11   32    0   45    0
May 15 16:14:40 ubuntu dstat.sh[64833]: 15-05 16:14:40| 68  12  19   0   0|1535M  676M  170M 5353M|  28k   24k|   0   557k|   0  51.4 |9613    14k|3.36 1.55 0.78|5.0   0  82|   0     0 |           | 11   29    0   45    0
May 15 16:14:41 ubuntu dstat.sh[64833]: 15-05 16:14:41| 77  13  10   0   0|1544M  668M  170M 5353M|  12k 8845B|   0   344k|   0  29.0 |5116  3702 |3.36 1.55 0.78|3.0   0  45|   0     0 |           | 11   30    0   45    0
May 15 16:14:42 ubuntu dstat.sh[64833]: 15-05 16:14:42| 62   7  29   0   0|1579M  632M  170M 5353M|  36k   31k|   0   176k|   0  8.98 |7729    13k|3.36 1.55 0.78|2.0   0   0|   0     0 |           | 11   32    0   45    0
May 15 16:14:43 ubuntu dstat.sh[64833]: 15-05 16:14:43| 60  13  26   0   0|1558M  653M  170M 5354M|  38k   33k|   0   193k|   0  11.0 |  10k   17k|3.36 1.55 0.78|4.0   0 142|   0     0 |           | 11   29    0   48    0
May 15 16:14:44 ubuntu dstat.sh[64833]: 15-05 16:14:44| 78  15   8   0   0|1535M  676M  170M 5354M|  10k 6749B|   0   532k|   0  44.0 |4968  3512 |3.36 1.55 0.78|4.0   0 120|   0     0 |           | 11   29    0   49    0
May 15 16:14:45 ubuntu dstat.sh[64833]: 15-05 16:14:45| 65   7  27   0   0|1590M  621M  170M 5354M|  31k   27k|   0   180k|   0  9.99 |7039  9720 |3.25 1.56 0.79|4.0   0   0|   0     0 |           | 11   32    0   49    0
May 15 16:14:46 ubuntu dstat.sh[64833]: 15-05 16:14:46| 71  11  18   0   0|1511M  699M  170M 5354M|  23k   20k|   0   377k|   0  36.1 |9638    13k|3.25 1.56 0.79|4.0   0  99|   0     0 |           | 11   28    0   51    0
May 15 16:14:47 ubuntu dstat.sh[64833]: 15-05 16:14:47| 75  11  13   0   0|1551M  659M  170M 5354M|  12k 9706B|   0   148k|   0  7.99 |4837  2824 |3.25 1.56 0.79|3.0   0  30|   0     0 |           | 11   31    0   49    0
May 15 16:14:48 ubuntu dstat.sh[64833]: 15-05 16:14:48| 66  11  21   0   0|1471M  739M  170M 5354M|  24k   20k|   0   502k|   0  48.8 |6939  9792 |3.25 1.56 0.79|5.0   0 120|   0     0 |           | 11   32    0   51    0
May 15 16:14:49 ubuntu dstat.sh[64833]: 15-05 16:14:49| 74  11  14   0   0|1531M  679M  170M 5354M|  24k   20k|   0  1588k|   0  18.1 |6435  9621 |3.25 1.56 0.79|3.0   0  60|   0     0 |           | 11   33    0   53    0
May 15 16:14:50 ubuntu dstat.sh[64833]: 15-05 16:14:50| 70  11  19   0   0|1619M  591M  170M 5354M|  22k   19k|   0   184k|   0  11.0 |6694  8098 |3.31 1.60 0.81|4.0   0  82|   0     0 |           | 11   34    0   53    1
May 15 16:14:51 ubuntu dstat.sh[64833]: 15-05 16:14:51| 75  12  12   0   0|1531M  679M  170M 5355M|  15k   13k|   0     0 |   0     0 |6240  5751 |3.31 1.60 0.81|4.0   0 117|   0     0 |           | 11   33    0   55    0
May 15 16:14:52 ubuntu dstat.sh[64833]: 15-05 16:14:52| 75  12  13   0   0|1655M  555M  170M 5355M|  15k   12k|   0  4098B|   0  1.00 |5003  4476 |3.31 1.60 0.81|5.0   0  37|   0     0 |           | 11   34    0   56    0
May 15 16:14:53 ubuntu dstat.sh[64833]: 15-05 16:14:53| 62  10  27   0   0|1575M  634M  170M 5355M|  27k   23k|   0   515k|   0  51.9 |6473  8823 |3.31 1.60 0.81|5.0   0  82|   0     0 |           | 11   33    0   59    0
May 15 16:14:54 ubuntu dstat.sh[64833]: 15-05 16:14:54| 60  15  26   0   0|1522M  687M  170M 5355M|4796B 2520B|   0   320k|   0  24.0 |4601  3344 |3.31 1.60 0.81|3.0   0 176|   0     0 |           | 11   33    0   60    0
May 15 16:14:55 ubuntu dstat.sh[64833]: 15-05 16:14:55| 48   6  45   0   0|1527M  683M  170M 5355M|  25k   22k|   0   244k|   0  18.0 |5875  6930 |3.21 1.61 0.81|3.0   0   0|   0     0 |           | 11   34    0   59    0
May 15 16:14:56 ubuntu dstat.sh[64833]: 15-05 16:14:56| 56  15  28   0   0|1437M  773M  170M 5355M|  11k 8590B|   0   196k|   0  11.0 |5783  6046 |3.21 1.61 0.81|4.0   0 183|   0     0 |           | 11   32    0   61    0
May 15 16:14:57 ubuntu dstat.sh[64833]: 15-05 16:14:57| 58   8  34   0   0|1507M  702M  170M 5355M|  12k 9271B|   0   152k|   0  9.01 |3779  2230 |3.21 1.61 0.81|3.0   0   0|   0     0 |           | 11   34    0   61    0
May 15 16:14:58 ubuntu dstat.sh[64833]: 15-05 16:14:58| 44  10  45   0   0|1492M  717M  170M 5355M|  24k   21k|   0   296k|   0  27.0 |7398    10k|3.21 1.61 0.81|1.0   0 132|   0     0 |           | 11   33    0   63    0
May 15 16:14:59 ubuntu dstat.sh[64833]: 15-05 16:14:59| 38  10  51   0   0|1494M  715M  170M 5355M|5045B 1367B|   0   308k|   0  21.0 |3813  3046 |3.21 1.61 0.81|2.0   0  89|   0     0 |           | 11   32    0   58    0
May 15 16:15:00 ubuntu dstat.sh[64833]: 15-05 16:15:00| 36   4  59   0   0|1501M  708M  170M 5355M|  16k   13k|   0   187k|   0  11.0 |3622  3801 |3.11 1.62 0.82|2.0   0   0|   0     0 |           | 11   33    0   59    0
May 15 16:15:01 ubuntu dstat.sh[64833]: 15-05 16:15:01| 38  10  52   0   0|1438M  771M  170M 5355M|7698B 4309B|   0  3886k|   0   151 |4252  3975 |3.11 1.62 0.82|2.0   0  75|   0     0 |           | 11   32    0   60    0
May 15 16:15:02 ubuntu dstat.sh[64833]: 15-05 16:15:02| 37   8  54   0   0|1479M  730M  170M 5355M|7636B 5366B|   0   172k|   0  9.97 |3282  2223 |3.11 1.62 0.82|2.0   0  66|   0     0 |           | 11   33    0   60    0
May 15 16:15:03 ubuntu dstat.sh[64833]: 15-05 16:15:03| 36   8  55   0   0|1464M  745M  170M 5356M|  13k 9265B|   0   341k|   0  30.0 |4842  5077 |3.11 1.62 0.82|3.0   0  60|   0     0 |           | 11   33    0   59    0
May 15 16:15:04 ubuntu dstat.sh[64833]: 15-05 16:15:04| 37   6  57   0   0|1456M  752M  170M 5356M|  10k 7412B|   0   320k|   0  26.0 |3366  2970 |3.11 1.62 0.82|2.0   0 5.0|   0     0 |           | 11   33    0   60    0
May 15 16:15:05 ubuntu dstat.sh[64833]: 15-05 16:15:05| 36   7  56   0   0|1439M  769M  170M 5356M|  14k   11k|   0   256k|   0  11.0 |4292  4795 |3.02 1.62 0.83|3.0   0  40|   0     0 |           | 11   33    0   61    0
