Mar 26 10:12:43 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 26 10:12:43 ubuntu dstat.sh[65001]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 26 10:12:43 ubuntu dstat.sh[65001]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 26 10:13:09 ubuntu dstat.sh[65001]: 26-03 10:13:09| 19   5  76   0   0|1335M  908M  170M 5323M|8828B 5824B|4109B 1284k|1.00  16.1 |2570  2195 |1.19 0.90 0.52|1.0   0  45|   0     0 |           | 11   28    0   16    0
Mar 26 10:13:10 ubuntu dstat.sh[65001]: 26-03 10:13:10| 18   3  78   0   0|1378M  864M  170M 5323M|8807B 5689B|   0  1493k|   0  6.99 |1752  1350 |1.19 0.90 0.52|1.0   0   0|   0     0 |           | 11   29    0   16    0
Mar 26 10:13:11 ubuntu dstat.sh[65001]: 26-03 10:13:11| 20  13  66   0   0|1371M  871M  170M 5323M|7083B 4243B|   0    32M|   0   168 |3884  3028 |1.19 0.90 0.52|2.0   0 156|   0     0 |           | 11   28    0   17    0
Mar 26 10:13:12 ubuntu dstat.sh[65001]: 26-03 10:13:12| 37   5  57   0   0|1444M  799M  170M 5323M|9420B 6309B|   0  8175B|   0  1.00 |2643  1436 |1.19 0.90 0.52|3.0   0   0|   0     0 |           | 11   30    0   17    0
Mar 26 10:13:13 ubuntu dstat.sh[65001]: 26-03 10:13:13| 35   5  58   0   0|1430M  812M  170M 5323M|  18k   14k|   0   770k|   0  17.0 |6083  7691 |1.25 0.92 0.53|3.0   0 9.0|   0     0 |           | 11   29    0   18    0
Mar 26 10:13:14 ubuntu dstat.sh[65001]: 26-03 10:13:14| 60  32   8   0   0|1479M  763M  170M 5323M|5393B 2086B|   0    92k|   0  15.0 |5969  5058 |1.25 0.92 0.53|6.0   0 569|   0     0 |           | 11   28    0   18    0
Mar 26 10:13:15 ubuntu dstat.sh[65001]: 26-03 10:13:15| 86  14   1   0   0|1686M  556M  170M 5323M|  15k   12k|   0  1544k|   0   173 |5357  3149 |1.25 0.92 0.53|3.0   0   0|   0     0 |           | 11   32    0   16    0
Mar 26 10:13:16 ubuntu dstat.sh[65001]: 26-03 10:13:16| 77  11  11   0   0|1695M  547M  170M 5323M|  37k   31k|   0   855k|   0  61.9 |8867    13k|1.25 0.92 0.53|5.0   0  64|   0     0 |           | 11   30    0   20    0
Mar 26 10:13:17 ubuntu dstat.sh[65001]: 26-03 10:13:17| 27  14  56   0   0|1432M  810M  170M 5323M|8947B 5426B|   0   359k|   0  25.9 |5094  5296 |1.25 0.92 0.53|1.0   0 247|   0     0 |           | 11   28    0   22    0
Mar 26 10:13:18 ubuntu dstat.sh[65001]: 26-03 10:13:18| 18   3  78   0   0|1435M  807M  170M 5324M|7599B 3970B|   0   152k|   0  8.00 |1751  1268 |1.23 0.92 0.53|1.0   0   0|   0     0 |           | 11   29    0   22    0
Mar 26 10:13:19 ubuntu dstat.sh[65001]: 26-03 10:13:19| 17   5  77   0   0|1385M  857M  170M 5324M|  11k 6219B|   0   905k|   0  64.1 |3234  3473 |1.23 0.92 0.53|1.0   0  26|   0     0 |           | 11   28    0   23    0
Mar 26 10:13:20 ubuntu dstat.sh[65001]: 26-03 10:13:20| 20   7  72   0   0|1415M  827M  170M 5324M|5596B 1620B|   0    56k|   0  3.00 |2304  1582 |1.23 0.92 0.53|1.0   0  42|   0     0 |           | 11   28    0   23    0
Mar 26 10:13:21 ubuntu dstat.sh[65001]: 26-03 10:13:21| 15   4  79   0   0|1407M  835M  170M 5324M|  12k 7614B|   0    81M|   0   806 |3479  3667 |1.23 0.92 0.53|1.0   0   0|   0     0 |           | 11   29    0   23    0
Mar 26 10:13:22 ubuntu dstat.sh[65001]: 26-03 10:13:22| 11  18  69   0   0|1332M  910M  170M 5324M|5813B 2478B|   0  1509k|   0  26.0 |4763  3349 |1.23 0.92 0.53|2.0   0 239|   0     0 |           | 11   28    0   24    0
Mar 26 10:13:23 ubuntu dstat.sh[65001]: 26-03 10:13:23| 11  24  62   0   0|1334M  908M  170M 5324M|4975B 1618B|   0   212k|   0  16.0 |5743  4080 |1.21 0.93 0.54|4.0   0 467|   0     0 |           | 11   28    0   24    0
Mar 26 10:13:24 ubuntu dstat.sh[65001]: 26-03 10:13:24| 73  24   3   0   0|1546M  696M  170M 5324M|4629B 1623B|   0   729k|   0  46.1 |5297  3744 |1.21 0.93 0.54|5.0   0 332|   0     0 |           | 11   28    0   24    0
Mar 26 10:13:25 ubuntu dstat.sh[65001]: 26-03 10:13:25| 74   8  17   0   0|1653M  589M  170M 5324M|  30k   27k|   0    80k|   0  7.00 |5963  6380 |1.21 0.93 0.54|3.0   0   0|   0     0 |           | 11   33    0   24    0
Mar 26 10:13:26 ubuntu dstat.sh[65001]: 26-03 10:13:26| 67  14  18   0   0|1440M  802M  170M 5324M|  30k   24k|   0    10M|   0   134 |  10k   15k|1.21 0.93 0.54|6.0   0 188|   0     0 |           | 11   28    0   25    0
Mar 26 10:13:27 ubuntu dstat.sh[65001]: 26-03 10:13:27| 82  17   0   0   0|1621M  620M  170M 5324M|6182B 3593B|   0  2032k|   0   131 |5314  3385 |1.21 0.93 0.54|5.0   0 125|   0     0 |           | 11   29    0   25    0
Mar 26 10:13:28 ubuntu dstat.sh[65001]: 26-03 10:13:28| 81  11   8   0   0|1718M  523M  170M 5324M|  33k   30k|   0  3796k|   0   202 |7661  8943 |1.52 0.99 0.56|1.0   0   0|   0     0 |           | 11   34    0   25    0
Mar 26 10:13:29 ubuntu dstat.sh[65001]: 26-03 10:13:29| 68  15  16   0   0|1546M  696M  170M 5324M|  37k   32k|   0   473k|   0  37.1 |9476    15k|1.52 0.99 0.56|3.0   0 244|   0     0 |           | 11   28    0   30    0
Mar 26 10:13:30 ubuntu dstat.sh[65001]: 26-03 10:13:30| 39   8  52   0   0|1493M  748M  170M 5324M|6801B 3740B|   0   216k|   0  11.0 |3180  2015 |1.52 0.99 0.56|2.0   0  54|   0     0 |           | 11   29    0   30    0
Mar 26 10:13:31 ubuntu dstat.sh[65001]: 26-03 10:13:31| 31   8  61   0   0|1479M  762M  170M 5324M|  17k   13k|   0   380k|   0  23.0 |4685  5192 |1.52 0.99 0.56|2.0   0  71|   0     0 |           | 11   29    0   30    0
Mar 26 10:13:32 ubuntu dstat.sh[65001]: 26-03 10:13:32| 62  20  17   0   0|1509M  732M  170M 5325M|9869B 5489B|   0   312k|   0  19.0 |5361  4560 |1.52 0.99 0.56|3.0   0 307|   0     0 |           | 11   28    0   31    0
Mar 26 10:13:33 ubuntu dstat.sh[65001]: 26-03 10:13:33| 44   6  49   0   0|1546M  694M  170M 5325M|  24k   21k|   0   200k|   0  8.01 |5760  6492 |1.56 1.01 0.57|2.0   0   0|   0     0 |           | 11   31    0   31    0
Mar 26 10:13:34 ubuntu dstat.sh[65001]: 26-03 10:13:34| 66  19  15   0   0|1504M  737M  170M 5325M|  16k 9912B|   0   592k|   0  49.0 |6930  7567 |1.56 1.01 0.57|4.0   0 264|   0     0 |           | 11   28    0   32    0
Mar 26 10:13:35 ubuntu dstat.sh[65001]: 26-03 10:13:35| 69   9  21   0   0|1588M  652M  170M 5325M|  22k   17k|   0   144k|   0  7.98 |5144  3408 |1.56 1.01 0.57|3.0   0   0|   0     0 |           | 11   32    0   28    0
Mar 26 10:13:36 ubuntu dstat.sh[65001]: 26-03 10:13:36| 59  14  26   0   0|1424M  817M  170M 5325M|  31k   25k|   0  1872k|   0   111 |  10k   14k|1.56 1.01 0.57|5.0   0 253|   0     0 |           | 11   28    0   31    0
Mar 26 10:13:37 ubuntu dstat.sh[65001]: 26-03 10:13:37| 62  13  24   0   0|1505M  735M  170M 5325M|9052B 6527B|   0    12k|   0  2.99 |4455    13k|1.56 1.01 0.57|1.0   0 109|   0     0 |           | 11   31    0   32    0
Mar 26 10:13:38 ubuntu dstat.sh[65001]: 26-03 10:13:38| 47   6  47   0   0|1495M  746M  170M 5325M|  29k   24k|   0  1103k|   0  26.1 |7073  9724 |1.75 1.06 0.59|4.0 1.0  43|   0     0 |           | 11   29    0   33    0
Mar 26 10:13:39 ubuntu dstat.sh[65001]: 26-03 10:13:39| 65  17  17   0   0|1499M  742M  170M 5325M|5613B 2691B|   0   172k|   0  13.0 |4840  3482 |1.75 1.06 0.59|3.0   0 255|   0     0 |           | 11   28    0   34    0
Mar 26 10:13:40 ubuntu dstat.sh[65001]: 26-03 10:13:40| 46   5  48   0   0|1544M  696M  170M 5325M|  23k   21k|   0   112k|   0  8.01 |4745  5745 |1.75 1.06 0.59|1.0   0   0|   0     0 |           | 11   31    0   30    0
Mar 26 10:13:41 ubuntu dstat.sh[65001]: 26-03 10:13:41| 56  19  25   0   0|1515M  725M  170M 5326M|  14k 9645B|   0   260k|   0  24.0 |6203  6468 |1.75 1.06 0.59|3.0   0 287|   0     0 |           | 11   28    0   33    0
Mar 26 10:13:42 ubuntu dstat.sh[65001]: 26-03 10:13:42| 53   7  39   0   0|1546M  694M  170M 5326M|  16k   13k|   0   512k|   0  11.0 |3928  2684 |1.75 1.06 0.59|3.0   0   0|   0     0 |           | 11   31    0   33    0
Mar 26 10:13:43 ubuntu dstat.sh[65001]: 26-03 10:13:43| 51  12  37   0   0|1441M  799M  170M 5326M|  19k   15k|   0  1112k|   0  76.0 |7346  8947 |1.69 1.06 0.59|5.0   0 112|   0     0 |           | 11   28    0   35    0
Mar 26 10:13:44 ubuntu dstat.sh[65001]: 26-03 10:13:44| 56   8  35   0   0|1504M  735M  170M 5326M|  11k 9170B|   0     0 |   0     0 |3948  2342 |1.69 1.06 0.59|3.0   0   0|   0     0 |           | 11   31    0   35    0
Mar 26 10:13:45 ubuntu dstat.sh[65001]: 26-03 10:13:45| 50   7  42   0   0|1448M  791M  170M 5326M|  24k   19k|   0   260k|   0  26.0 |5876  8187 |1.69 1.06 0.59|3.0   0  71|   0     0 |           | 11   28    0   37    0
Mar 26 10:13:46 ubuntu dstat.sh[65001]: 26-03 10:13:46| 66  30   4   0   0|1499M  741M  170M 5326M|4002B 1173B|   0  2819k|   0   125 |5862  4952 |1.69 1.06 0.59|7.0   0 547|   0     0 |           | 11   28    0   37    0
Mar 26 10:13:47 ubuntu dstat.sh[65001]: 26-03 10:13:47| 76  23   1   0   0|1679M  561M  170M 5326M|  16k   13k|   0   180k|   0  7.01 |5743  4652 |1.69 1.06 0.59|5.0   0 319|   0     0 |           | 11   32    0   37    0
Mar 26 10:13:48 ubuntu dstat.sh[65001]: 26-03 10:13:48| 75  21   3   0   0|1723M  516M  170M 5326M|  40k   35k|   0  1048k|   0  80.0 |8841    11k|2.04 1.14 0.62|7.0   0 366|   0     0 |           | 11   31    0   37    0
Mar 26 10:13:49 ubuntu dstat.sh[65001]: 26-03 10:13:49| 76  23   1   0   0|1647M  592M  170M 5326M|  21k   17k|   0   528k|   0  43.0 |7597  8306 |2.04 1.14 0.62|7.0   0 445|   0     0 |           | 11   28    0   38    0
Mar 26 10:13:50 ubuntu dstat.sh[65001]: 26-03 10:13:50| 82  15   3   0   0|1651M  588M  170M 5326M|  15k   13k|   0   156k|   0  6.00 |5904  4324 |2.04 1.14 0.62|4.0   0 107|   0     0 |           | 11   31    0   38    0
Mar 26 10:13:51 ubuntu dstat.sh[65001]: 26-03 10:13:51| 72  10  17   0   0|1626M  613M  170M 5327M|  36k   32k|   0    40k|   0  2.00 |7919    12k|2.04 1.14 0.62|3.0   0 133|   0     0 |           | 11   31    0   40    0
Mar 26 10:13:52 ubuntu dstat.sh[65001]: 26-03 10:13:52| 32  20  46   0   0|1364M  875M  170M 5327M|  19k   15k|   0  1550k|   0  35.9 |7310  8550 |2.04 1.14 0.62|1.0   0 408|   0     0 |           | 11   28    0   41    0
Mar 26 10:13:53 ubuntu dstat.sh[65001]: 26-03 10:13:53| 10  28  60   0   0|1363M  875M  170M 5327M|4305B 1516B|   0    24k|   0  6.02 |5615  4068 |1.95 1.14 0.62|4.0   0 443|   0     0 |           | 11   28    0   41    0
Mar 26 10:13:54 ubuntu dstat.sh[65001]: 26-03 10:13:54| 60  32   8   0   0|1497M  742M  170M 5327M|6691B 3576B|   0   323k|   0  19.9 |5471  4524 |1.95 1.14 0.62|3.0   0 616|   0     0 |           | 11   29    0   41    0
Mar 26 10:13:55 ubuntu dstat.sh[65001]: 26-03 10:13:55| 67   8  25   0   0|1573M  665M  170M 5327M|  25k   21k|   0   212k|   0  27.1 |5210  6677 |1.95 1.14 0.62|5.0   0 4.0|   0     0 |           | 11   31    0   42    0
Mar 26 10:13:56 ubuntu dstat.sh[65001]: 26-03 10:13:56| 65  17  17   0   0|1541M  697M  170M 5327M|  17k   12k|   0   532k|   0  53.0 |6773  7918 |1.95 1.14 0.62|4.0   0 225|   0     0 |           | 11   28    0   45    0
Mar 26 10:13:57 ubuntu dstat.sh[65001]: 26-03 10:13:57| 73  11  16   0   0|1592M  646M  170M 5327M|  17k   14k|   0   220k|   0  12.0 |4894  3979 |1.95 1.14 0.62|3.0   0  40|   0     0 |           | 11   31    0   45    0
Mar 26 10:13:58 ubuntu dstat.sh[65001]: 26-03 10:13:58| 52   7  39   0   0|1600M  638M  170M 5327M|  41k   36k|   0   188k|   0  11.0 |  10k   17k|1.88 1.14 0.62|3.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 26 10:13:59 ubuntu dstat.sh[65001]: 26-03 10:13:59| 64  12  23   0   0|1532M  706M  170M 5327M|  28k   24k|   0   494k|   0  47.2 |  10k   15k|1.88 1.14 0.62|5.0   0  90|   0     0 |           | 11   29    0   45    0
Mar 26 10:14:00 ubuntu dstat.sh[65001]: 26-03 10:14:00| 76  12  12   0   0|1576M  662M  170M 5327M|  12k   10k|   0   279k|   0  19.9 |5242  3887 |1.88 1.14 0.62|4.0   0  30|   0     0 |           | 11   30    0   45    0
Mar 26 10:14:01 ubuntu dstat.sh[65001]: 26-03 10:14:01| 57   8  35   0   0|1600M  638M  170M 5328M|  38k   33k|   0  2826k|   0   120 |7641    12k|1.88 1.14 0.62|2.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 26 10:14:02 ubuntu dstat.sh[65001]: 26-03 10:14:02| 55  12  31   0   0|1550M  688M  170M 5328M|  40k   35k|   0   192k|   0  11.0 |  12k   18k|1.88 1.14 0.62|3.0   0 133|   0     0 |           | 11   29    0   48    0
Mar 26 10:14:03 ubuntu dstat.sh[65001]: 26-03 10:14:03| 78  16   7   0   0|1552M  685M  170M 5328M|  10k 7670B|   0   160k|   0  9.00 |5037  3175 |2.05 1.18 0.64|2.0   0 127|   0     0 |           | 11   29    1   49    0
Mar 26 10:14:04 ubuntu dstat.sh[65001]: 26-03 10:14:04| 62   7  30   0   0|1590M  647M  170M 5328M|  32k   28k|   0   156k|   0  9.99 |6952  9436 |2.05 1.18 0.64|2.0   0   0|   0     0 |           | 11   32    0   49    0
Mar 26 10:14:05 ubuntu dstat.sh[65001]: 26-03 10:14:05| 65  13  21   0   0|1452M  785M  170M 5328M|  27k   21k|   0   396k|   0  39.0 |9367    13k|2.05 1.18 0.64|5.0   0 100|   0     0 |           | 11   28    0   51    0
Mar 26 10:14:06 ubuntu dstat.sh[65001]: 26-03 10:14:06| 75  12  12   0   0|1557M  680M  170M 5328M|  11k 8711B|   0   148k|   0  9.00 |4658  2570 |2.05 1.18 0.64|3.0   0  31|   0     0 |           | 11   31    0   51    0
Mar 26 10:14:07 ubuntu dstat.sh[65001]: 26-03 10:14:07| 61  11  26   0   0|1541M  696M  170M 5328M|  26k   22k|   0   351k|   0  38.9 |6965  9671 |2.05 1.18 0.64|4.0   0 120|   0     0 |           | 11   30    0   53    0
Mar 26 10:14:08 ubuntu dstat.sh[65001]: 26-03 10:14:08| 67  11  22   0   0|1533M  704M  170M 5329M|  28k   25k|   0   245k|   0  20.0 |6917  9304 |2.04 1.20 0.65|2.0   0  17|   0     0 |           | 11   32    0   52    1
Mar 26 10:14:09 ubuntu dstat.sh[65001]: 26-03 10:14:09| 71  14  15   0   0|1550M  686M  170M 5329M|  23k   18k|   0  1532k|   0  18.0 |6022  8271 |2.04 1.20 0.65|4.0   0 126|   0     0 |           | 11   33    0   54    0
Mar 26 10:14:10 ubuntu dstat.sh[65001]: 26-03 10:14:10| 70  12  17   0   0|1576M  660M  170M 5329M|  19k   16k|   0   152k|   0  8.99 |5177  5097 |2.04 1.20 0.65|3.0   0  86|   0     0 |           | 11   34    0   55    0
Mar 26 10:14:11 ubuntu dstat.sh[65001]: 26-03 10:14:11| 71  12  16   0   0|1603M  634M  170M 5329M|  21k   16k|   0   136k|   0  7.98 |5472  5645 |2.04 1.20 0.65|4.0   0  68|   0     0 |           | 11   34    0   57    0
Mar 26 10:14:12 ubuntu dstat.sh[65001]: 26-03 10:14:12| 57  12  30   0   0|1557M  679M  170M 5329M|  23k   20k|   0   582k|   0  47.1 |6022  7032 |2.04 1.20 0.65|1.0   0 138|   0     0 |           | 11   34    0   57    0
Mar 26 10:14:13 ubuntu dstat.sh[65001]: 26-03 10:14:13| 56  14  29   0   0|1524M  713M  170M 5329M|8964B 5292B|   0   395k|   0  33.9 |4966  3946 |2.20 1.24 0.67|2.0   0 120|   0     0 |           | 11   33    0   59    0
Mar 26 10:14:14 ubuntu dstat.sh[65001]: 26-03 10:14:14| 50   6  43   0   0|1558M  678M  170M 5329M|  21k   17k|   0   200k|   0  15.0 |4778  4912 |2.20 1.24 0.67|3.0   0   0|   0     0 |           | 11   34    0   59    1
Mar 26 10:14:15 ubuntu dstat.sh[65001]: 26-03 10:14:15| 50  14  35   0   0|1458M  778M  170M 5329M|  18k   14k|   0   196k|   0  11.0 |6715  7968 |2.20 1.24 0.67|3.0   0 182|   0     0 |           | 11   32    0   62    0
Mar 26 10:14:16 ubuntu dstat.sh[65001]: 26-03 10:14:16| 57   8  34   0   0|1523M  713M  170M 5329M|  12k 8941B|   0   156k|   0  9.00 |3735  1935 |2.20 1.24 0.67|3.0   0 1.0|   0     0 |           | 11   35    0   58    0
Mar 26 10:14:17 ubuntu dstat.sh[65001]: 26-03 10:14:17| 43   9  48   0   0|1516M  720M  170M 5329M|  28k   23k|   0   480k|   0  29.0 |6979  9735 |2.20 1.24 0.67|3.0   0  86|   0     0 |           | 11   33    0   60    0
Mar 26 10:14:18 ubuntu dstat.sh[65001]: 26-03 10:14:18| 34  12  52   0   0|1453M  783M  170M 5329M|8219B 4023B|   0   271k|   0  23.9 |4461  3561 |2.10 1.24 0.67|3.0   0 135|   0     0 |           | 11   32    0   61    0
Mar 26 10:14:19 ubuntu dstat.sh[65001]: 26-03 10:14:19| 36   4  59   0   0|1485M  750M  170M 5329M|  17k   13k|   0   180k|   0  12.0 |3454  3052 |2.10 1.24 0.67|1.0   0   0|   0     0 |           | 11   34    0   61    0
Mar 26 10:14:20 ubuntu dstat.sh[65001]: 26-03 10:14:20| 36   8  54   0   0|1453M  783M  170M 5330M|  13k 7682B|   0   823k|   0  55.2 |5359  5956 |2.10 1.24 0.67|3.0   0  75|   0     0 |           | 11   32    0   59    0
Mar 26 10:14:21 ubuntu dstat.sh[65001]: 26-03 10:14:21| 38   8  53   0   0|1527M  709M  170M 5330M|  10k 6391B|   0  8166B|   0  1.99 |3163  2079 |2.10 1.24 0.67|2.0   0  63|   0     0 |           | 11   33    0   59    0
Mar 26 10:14:22 ubuntu dstat.sh[65001]: 26-03 10:14:22| 31   6  61   0   0|1484M  752M  170M 5330M|  15k   12k|   0   324k|   0  29.0 |4280  4953 |2.10 1.24 0.67|1.0   0  60|   0     0 |           | 11   33    0   60    0
Mar 26 10:14:23 ubuntu dstat.sh[65001]: 26-03 10:14:23| 39   6  54   0   0|1486M  750M  170M 5330M|  11k 7547B|   0   256k|   0  22.0 |3037  2582 |2.10 1.25 0.68|2.0   0 5.0|   0     0 |           | 11   33    0   61    0
Mar 26 10:14:24 ubuntu dstat.sh[65001]: 26-03 10:14:24| 35   6  58   0   0|1484M  751M  170M 5330M|  17k   13k|   0   148k|   0  10.0 |4986  5705 |2.10 1.25 0.68|4.0   0  43|   0     0 |           | 11   33    0   62    0
