May 19 17:27:32 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 19 17:27:32 ubuntu dstat.sh[65251]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 19 17:27:32 ubuntu dstat.sh[65251]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 19 17:27:42 ubuntu dstat.sh[65251]: 19-05 17:27:42| 33   8  49   6   0|1229M  980M  170M 5354M|9660B 3048B|   0    16M|   0  1600 |8220    12k|1.51 0.99 0.52|2.0   0 120|   0     0 |           | 11    4    0   19    0
May 19 17:27:43 ubuntu dstat.sh[65251]: 19-05 17:27:43| 42  11  43   1   0|1264M  944M  170M 5355M|2519B    0 |   0    14M|   0   740 |  12k   22k|1.51 0.99 0.52|2.0   0  14|   0     0 |           | 11    4    0   19    0
May 19 17:27:44 ubuntu dstat.sh[65251]: 19-05 17:27:44| 44   9  45   0   0|1285M  922M  170M 5355M|2576B    0 |   0  1019k|   0  35.9 |  11k   18k|1.51 0.99 0.52|3.0   0  19|   0     0 |           | 11    4    0   19    0
May 19 17:27:45 ubuntu dstat.sh[65251]: 19-05 17:27:45| 42   9  47   1   0|1191M 1029M  170M 5344M|2524B    0 |   0  8576k|   0   471 |3913  3377 |1.51 0.99 0.52|2.0   0  36|   0     0 |           | 11    4    0   19    0
May 19 17:27:46 ubuntu dstat.sh[65251]: 19-05 17:27:46| 31   5  63   0   0|1184M 1036M  170M 5344M|2237B    0 |   0  2308k|   0   193 |2508  1684 |1.47 0.99 0.53|2.0   0  50|   0     0 |           | 11    4    0   19    0
May 19 17:27:47 ubuntu dstat.sh[65251]: 19-05 17:27:47| 11  18  70   0   0|1109M 1111M  170M 5344M|2521B    0 |   0   224k|   0  20.0 |5060  3710 |1.47 0.99 0.53|2.0   0 309|   0     0 |           | 11    4    0   19    0
May 19 17:27:48 ubuntu dstat.sh[65251]: 19-05 17:27:48|  9  22  68   0   0|1089M 1131M  170M 5344M|2222B    0 |   0    32k|   0  8.00 |5366  3765 |1.47 0.99 0.53|2.0   0 306|   0     0 |           | 11    4    0   19    0
May 19 17:27:49 ubuntu dstat.sh[65251]: 19-05 17:27:49| 17  17  64   0   0|1090M 1130M  170M 5344M|2279B    0 |   0    12M|   0  62.0 |5892  7401 |1.47 0.99 0.53|1.0   0 193|   0     0 |           | 11    4    0   19    0
May 19 17:27:50 ubuntu dstat.sh[65251]: 19-05 17:27:50| 44  11  44   0   0|1176M 1043M  170M 5344M|2153B    0 |   0    52k|   0  3.99 |3605  2246 |1.47 0.99 0.53|2.0   0 123|   0     0 |           | 11    5    0   19    0
May 19 17:27:51 ubuntu dstat.sh[65251]: 19-05 17:27:51| 46   4  49   0   0|1222M  997M  170M 5345M|2360B    0 |   0   184k|   0  1.00 |2679  1191 |1.51 1.00 0.54|2.0   0   0|   0     0 |           | 11    5    0   19    0
May 19 17:27:52 ubuntu dstat.sh[65251]: 19-05 17:27:52| 40  11  49   0   0|1251M  966M  170M 5347M|3368B    0 |   0  1732k|   0   107 |3748  4418 |1.51 1.00 0.54|1.0   0  41|   0     0 |           | 11    4    0   20    0
May 19 17:27:53 ubuntu dstat.sh[65251]: 19-05 17:27:53| 17  10  71   0   0|1306M  911M  170M 5347M|2992B    0 |   0  1125k|   0  56.9 |3150  2561 |1.51 1.00 0.54|1.0   0 100|   0     0 |           | 11    4    0   20    0
May 19 17:27:54 ubuntu dstat.sh[65251]: 19-05 17:27:54| 23   3  73   0   0|1347M  870M  170M 5347M|2820B    0 |   0    21M|   0   414 |2062  1485 |1.51 1.00 0.54|1.0   0   0|   0     0 |           | 11    4    0   20    0
May 19 17:27:55 ubuntu dstat.sh[65251]: 19-05 17:27:55| 22   3  72   1   0|1364M  853M  170M 5348M|2760B    0 |   0  1872k|   0   183 |3469  4421 |1.51 1.00 0.54|1.0   0 1.0|   0     0 |           | 11   10    0   20    0
May 19 17:27:56 ubuntu dstat.sh[65251]: 19-05 17:27:56| 21   6  72   1   0|1296M  921M  170M 5348M|2777B    0 |   0  2572k|   0   149 |2735  2375 |1.47 1.00 0.54|1.0   0  42|   0     0 |           | 11    4    0   22    0
May 19 17:27:57 ubuntu dstat.sh[65251]: 19-05 17:27:57| 19   2  78   0   0|1343M  874M  170M 5348M|4995B 2385B| 144k  364k|7.00  7.00 |1745  1335 |1.47 1.00 0.54|1.0   0   0|   0     0 |           | 11   11    0   22    0
May 19 17:27:58 ubuntu dstat.sh[65251]: 19-05 17:27:58| 22   3  74   0   0|1347M  869M  171M 5348M|6203B 4378B| 268k  944k|66.0  26.0 |2764  2857 |1.47 1.00 0.54|  0   0 3.0|   0     0 |           | 11   29    0   16    0
May 19 17:27:59 ubuntu dstat.sh[65251]: 19-05 17:27:59| 19   7  73   0   0|1376M  840M  171M 5348M|5371B 1662B|   0    33M|   0   216 |2593  2131 |1.47 1.00 0.54|1.0   0  43|   0     0 |           | 11   28    0   17    0
May 19 17:28:00 ubuntu dstat.sh[65251]: 19-05 17:28:00| 18   3  78   0   0|1401M  816M  171M 5348M|9144B 5927B|   0  2886k|   0  20.0 |1930  1640 |1.47 1.00 0.54|1.0   0   0|   0     0 |           | 11   29    0   17    0
May 19 17:28:01 ubuntu dstat.sh[65251]: 19-05 17:28:01| 30  13  57   0   0|1396M  820M  171M 5348M|3852B  930B|   0    88k|   0  7.00 |3664  2601 |1.52 1.02 0.55|2.0   0 156|   0     0 |           | 11   28    0   18    0
May 19 17:28:02 ubuntu dstat.sh[65251]: 19-05 17:28:02| 36   6  58   0   0|1430M  786M  171M 5348M|  12k 8503B|   0  5314k|   0   193 |3228  2790 |1.52 1.02 0.55|2.0   0   0|   0     0 |           | 11   30    0   18    0
May 19 17:28:03 ubuntu dstat.sh[65251]: 19-05 17:28:03| 35  15  50   0   0|1316M  899M  171M 5348M|  13k   10k|   0  2947k|   0   155 |7057  9043 |1.52 1.02 0.55|4.0   0 255|   0     0 |           | 11   28    0   19    0
May 19 17:28:04 ubuntu dstat.sh[65251]: 19-05 17:28:04| 77  22   0   0   0|1572M  644M  171M 5348M|2820B    0 |   0   188k|   0  14.0 |5186  3758 |1.52 1.02 0.55|6.0   0 324|   0     0 |           | 11   28    0   19    0
May 19 17:28:05 ubuntu dstat.sh[65251]: 19-05 17:28:05| 83  11   5   0   0|1753M  462M  171M 5348M|  27k   23k|   0  1088k|   0  5.98 |6708  6360 |1.52 1.02 0.55|6.0   0   0|   0     0 |           | 11   34    0   19    0
May 19 17:28:06 ubuntu dstat.sh[65251]: 19-05 17:28:06| 74  13  13   0   0|1589M  626M  171M 5349M|  25k   21k|   0   847k|   0  73.3 |8677    12k|1.87 1.10 0.58|3.0   0 177|   0     0 |           | 11   28    0   23    0
May 19 17:28:07 ubuntu dstat.sh[65251]: 19-05 17:28:07| 22   8  68   0   0|1549M  666M  171M 5349M|2752B    0 |   0   215k|   0  11.0 |3034  2419 |1.87 1.10 0.58|1.0   0 134|   0     0 |           | 11   28    0   23    0
May 19 17:28:08 ubuntu dstat.sh[65251]: 19-05 17:28:08| 17   3  79   0   0|1546M  670M  171M 5349M|8275B 5782B|   0   176k|   0  8.00 |2343  2407 |1.87 1.10 0.58|  0   0   0|   0     0 |           | 11   29    0   23    0
May 19 17:28:09 ubuntu dstat.sh[65251]: 19-05 17:28:09| 17   8  74   1   0|1491M  724M  171M 5349M|4133B 1156B|   0   788k|   0  63.0 |3225  3064 |1.87 1.10 0.58|1.0   0  68|   0     0 |           | 11   28    0   24    0
May 19 17:28:10 ubuntu dstat.sh[65251]: 19-05 17:28:10| 18   5  75   0   0|1496M  719M  171M 5349M|6302B 3910B|   0    84M|   0   450 |2986  2810 |1.87 1.10 0.58|1.0   0   0|   0     0 |           | 11   29    0   24    0
May 19 17:28:11 ubuntu dstat.sh[65251]: 19-05 17:28:11| 16   7  75   0   0|1452M  763M  171M 5349M|5912B 3140B|   0  1537k|   0  19.0 |3579  3528 |1.80 1.10 0.58|1.0   0  94|   0     0 |           | 11   28    0   25    0
May 19 17:28:12 ubuntu dstat.sh[65251]: 19-05 17:28:12|  8  23  67   0   0|1416M  799M  171M 5349M|2224B    0 |   0   172k|   0  8.01 |5486  3689 |1.80 1.10 0.58|1.0   0 393|   0     0 |           | 11   28    0   25    0
May 19 17:28:13 ubuntu dstat.sh[65251]: 19-05 17:28:13| 55  31  15   0   0|1489M  727M  171M 5349M|2403B    0 |   0   236k|   0  23.0 |5650  4520 |1.80 1.10 0.58|7.0   0 554|   0     0 |           | 11   28    0   25    0
May 19 17:28:14 ubuntu dstat.sh[65251]: 19-05 17:28:14| 84   9   6   0   0|1691M  524M  171M 5349M|  18k   15k|   0   691k|   0  38.0 |5181  4025 |1.80 1.10 0.58|5.0   0   0|   0     0 |           | 11   33    0   25    0
May 19 17:28:15 ubuntu dstat.sh[65251]: 19-05 17:28:15| 69  10  19   0   0|1711M  504M  171M 5349M|  37k   33k|   0   857k|   0  61.1 |  11k   26k|1.80 1.10 0.58|6.0   0  66|   0     0 |           | 11   29    0   27    0
May 19 17:28:16 ubuntu dstat.sh[65251]: 19-05 17:28:16| 79  22   0   0   0|1568M  647M  171M 5349M|3135B  465B|   0   272k|   0  25.0 |5423  4373 |2.14 1.18 0.61|6.0   0 280|   0     0 |           | 11   28    0   27    0
May 19 17:28:17 ubuntu dstat.sh[65251]: 19-05 17:28:17| 84  11   4   0   0|1740M  475M  171M 5349M|  18k   16k|   0  2270k|   0  78.5 |5548  3977 |2.14 1.18 0.61|5.0   0   0|   0     0 |           | 11   33    0   27    0
May 19 17:28:18 ubuntu dstat.sh[65251]: 19-05 17:28:18| 78  11  10   0   0|1753M  462M  171M 5350M|  46k   42k|   0   791k|   0  47.2 |8812    16k|2.14 1.18 0.61|3.0   0  50|   0     0 |           | 11   31    0   29    0
May 19 17:28:19 ubuntu dstat.sh[65251]: 19-05 17:28:19| 53  15  32   0   0|1522M  693M  171M 5350M|7142B 2957B|   0   248k|   0  24.0 |5202  4906 |2.14 1.18 0.61|2.0   0 248|   0     0 |           | 11   28    0   31    0
May 19 17:28:20 ubuntu dstat.sh[65251]: 19-05 17:28:20| 38   4  57   0   0|1535M  679M  171M 5350M|  11k 8433B|   0   184k|   0  8.99 |3181  2374 |2.14 1.18 0.61|3.0   0   0|   0     0 |           | 11   30    0   31    0
May 19 17:28:21 ubuntu dstat.sh[65251]: 19-05 17:28:21| 32  19  47   0   0|1453M  762M  171M 5350M|  13k 9874B|   0   317k|   0  35.1 |6921  8162 |2.53 1.28 0.64|4.0   0 379|   0     0 |           | 11   28    0   33    0
May 19 17:28:22 ubuntu dstat.sh[65251]: 19-05 17:28:22| 61  10  29   0   0|1587M  627M  171M 5350M|6489B 3809B|   0   184k|   0  8.00 |3728  1643 |2.53 1.28 0.64|3.0   0   0|   0     0 |           | 11   30    0   31    0
May 19 17:28:23 ubuntu dstat.sh[65251]: 19-05 17:28:23| 46   6  46   0   0|1587M  627M  171M 5350M|  27k   23k|   0   280k|   0  30.0 |6738  9503 |2.53 1.28 0.64|2.0   0 1.0|   0     0 |           | 11   29    0   32    0
May 19 17:28:24 ubuntu dstat.sh[65251]: 19-05 17:28:24| 71  22   7   0   0|1513M  701M  171M 5350M|3888B  606B|   0   256k|   0  24.0 |5731  4173 |2.53 1.28 0.64|4.0   0 258|   0     0 |           | 11   28    0   32    0
May 19 17:28:25 ubuntu dstat.sh[65251]: 19-05 17:28:25| 68   8  23   0   0|1616M  598M  171M 5350M|  22k   20k|   0   457k|   0  17.9 |5357  5400 |2.53 1.28 0.64|3.0   0   0|   0     0 |           | 11   32    0   32    0
May 19 17:28:26 ubuntu dstat.sh[65251]: 19-05 17:28:26| 57  18  25   0   0|1475M  738M  171M 5350M|  23k   19k|   0   430k|   0  38.2 |9177    12k|2.73 1.34 0.67|4.0   0 325|   0     0 |           | 11   28    0   35    0
May 19 17:28:27 ubuntu dstat.sh[65251]: 19-05 17:28:27| 58   8  35   0   0|1548M  665M  171M 5350M|8897B 6674B|   0   220k|   0  10.0 |3510  1821 |2.73 1.34 0.67|2.0   0   0|   0     0 |           | 11   31    0   32    0
May 19 17:28:28 ubuntu dstat.sh[65251]: 19-05 17:28:28| 50   8  40   0   0|1532M  682M  171M 5350M|  25k   22k|   0   376k|   0  36.0 |7968    11k|2.73 1.34 0.67|6.0   0  88|   0     0 |           | 11   28    0   34    0
May 19 17:28:29 ubuntu dstat.sh[65251]: 19-05 17:28:29| 66  16  17   0   0|1538M  675M  171M 5350M|2396B    0 |   0   236k|   0  12.0 |4139  2461 |2.73 1.34 0.67|3.0   0 211|   0     0 |           | 11   28    0   34    0
May 19 17:28:30 ubuntu dstat.sh[65251]: 19-05 17:28:30| 46   6  48   0   0|1573M  640M  171M 5350M|  26k   23k|   0  4864k|   0   314 |6229  8058 |2.73 1.34 0.67|5.0   0   0|   0     0 |           | 11   31    0   34    0
May 19 17:28:31 ubuntu dstat.sh[65251]: 19-05 17:28:31| 55  20  24   0   0|1483M  730M  171M 5351M|7103B 4448B|   0   955k|   0  64.9 |5660  5001 |2.75 1.37 0.68|4.0   0 287|   0     0 |           | 11   28    0   34    0
May 19 17:28:32 ubuntu dstat.sh[65251]: 19-05 17:28:32| 55   7  38   0   0|1549M  664M  171M 5351M|  15k   12k|   0     0 |   0     0 |4073  3009 |2.75 1.37 0.68|3.0   0   0|   0     0 |           | 11   31    0   34    0
May 19 17:28:33 ubuntu dstat.sh[65251]: 19-05 17:28:33| 52  12  35   0   0|1454M  759M  171M 5351M|  16k   13k|   0   272k|   0  26.0 |7011  8307 |2.75 1.37 0.68|3.0   0 113|   0     0 |           | 11   28    0   36    0
May 19 17:28:34 ubuntu dstat.sh[65251]: 19-05 17:28:34| 56   8  36   0   0|1527M  686M  171M 5351M|  11k 8381B|   0   156k|   0  9.97 |3612  1986 |2.75 1.37 0.68|1.0   0   0|   0     0 |           | 11   31    0   36    0
May 19 17:28:35 ubuntu dstat.sh[65251]: 19-05 17:28:35| 52   9  39   0   0|1395M  818M  171M 5351M|  22k   17k|   0   377k|   0  40.1 |6390  8434 |2.75 1.37 0.68|2.0   0  97|   0     0 |           | 11   28    0   38    0
May 19 17:28:36 ubuntu dstat.sh[65251]: 19-05 17:28:36| 63  29   7   0   0|1520M  692M  171M 5351M|3257B    0 |   0   236k|   0  23.0 |5592  4674 |3.09 1.46 0.71|8.0   0 526|   0     0 |           | 11   28    0   38    0
May 19 17:28:37 ubuntu dstat.sh[65251]: 19-05 17:28:37| 82  17   0   0   0|1716M  496M  171M 5351M|  13k   10k|   0   188k|   0  9.99 |5735  5010 |3.09 1.46 0.71|7.0   0 353|   0     0 |           | 11   31    0   38    0
May 19 17:28:38 ubuntu dstat.sh[65251]: 19-05 17:28:38| 78  18   3   0   0|1753M  459M  171M 5351M|  47k   43k|   0  1138k|   0  74.9 |8023    11k|3.09 1.46 0.71|7.0   0 390|   0     0 |           | 11   30    0   39    0
May 19 17:28:39 ubuntu dstat.sh[65251]: 19-05 17:28:39| 75  25   0   0   0|1641M  571M  171M 5351M|  12k 8669B|   0   388k|   0  32.0 |6203  6326 |3.09 1.46 0.71|5.0   0 463|   0     0 |           | 11   28    0   37    0
May 19 17:28:40 ubuntu dstat.sh[65251]: 19-05 17:28:40| 81  13   7   0   0|1651M  562M  171M 5352M|  14k   12k|   0   296k|   0  9.01 |4891  3059 |3.09 1.46 0.71|4.0   0  30|   0     0 |           | 11   32    0   37    0
May 19 17:28:41 ubuntu dstat.sh[65251]: 19-05 17:28:41| 68  12  19   0   0|1654M  558M  171M 5352M|  38k   34k|   0   949k|   0  2.00 |9431    14k|3.32 1.54 0.74|4.0   0 131|   0     0 |           | 11   31    0   39    0
May 19 17:28:42 ubuntu dstat.sh[65251]: 19-05 17:28:42| 33  24  41   0   0|1497M  715M  171M 5352M|  13k 9290B|   0    16k|   0  3.99 |6731  7565 |3.32 1.54 0.74|2.0   0 530|   0     0 |           | 11   28    0   42    0
May 19 17:28:43 ubuntu dstat.sh[65251]: 19-05 17:28:43| 30  34  35   0   0|1465M  747M  171M 5352M|2588B    0 |   0  3102k|   0   118 |6021  5202 |3.32 1.54 0.74|7.0   0 756|   0     0 |           | 11   28    0   42    0
May 19 17:28:44 ubuntu dstat.sh[65251]: 19-05 17:28:44| 73  16   9   0   0|1587M  625M  171M 5352M|  10k 7805B|   0     0 |   0     0 |4883  3358 |3.32 1.54 0.74|5.0   0 187|   0     0 |           | 11   30    0   42    0
May 19 17:28:45 ubuntu dstat.sh[65251]: 19-05 17:28:45| 62   9  29   0   0|1582M  629M  171M 5352M|  26k   22k|   0   701k|   0  65.1 |6764  9401 |3.32 1.54 0.74|4.0   0  40|   0     0 |           | 11   29    0   45    0
May 19 17:28:46 ubuntu dstat.sh[65251]: 19-05 17:28:46| 75  20   5   0   0|1513M  698M  171M 5352M|5395B 2485B|   0   304k|   0  20.0 |5344  3931 |3.38 1.58 0.76|4.0   0 228|   0     0 |           | 11   28    0   46    0
May 19 17:28:47 ubuntu dstat.sh[65251]: 19-05 17:28:47| 65   8  27   0   0|1612M  599M  171M 5352M|  26k   23k|   0   180k|   0  8.00 |5719  6624 |3.38 1.58 0.76|4.0   0   0|   0     0 |           | 11   32    0   46    0
May 19 17:28:48 ubuntu dstat.sh[65251]: 19-05 17:28:48| 49   5  44   0   0|1612M  599M  171M 5352M|  36k   32k|   0   176k|   0  10.0 |  12k   18k|3.38 1.58 0.76|3.0   0   0|   0     0 |           | 11   32    0   46    0
May 19 17:28:49 ubuntu dstat.sh[65251]: 19-05 17:28:49| 68  14  17   0   0|1475M  736M  171M 5353M|  21k   17k|   0  2232k|   0   175 |9427    12k|3.38 1.58 0.76|4.0   0 121|   0     0 |           | 11   28    0   46    0
May 19 17:28:50 ubuntu dstat.sh[65251]: 19-05 17:28:50| 76  11  14   0   0|1604M  607M  171M 5353M|  14k   12k|   0   228k|   0  12.0 |4786  2856 |3.38 1.58 0.76|3.0   0   0|   0     0 |           | 11   32    0   46    0
May 19 17:28:51 ubuntu dstat.sh[65251]: 19-05 17:28:51| 54   7  37   0   0|1606M  604M  171M 5353M|  41k   37k|   0   308k|   0  14.0 |  11k   18k|3.27 1.59 0.77|3.0   0   0|   0     0 |           | 11   32    0   46    0
May 19 17:28:52 ubuntu dstat.sh[65251]: 19-05 17:28:52| 62  14  23   0   0|1431M  780M  171M 5353M|  32k   26k|   0   164k|   0  9.00 |9512    14k|3.27 1.59 0.77|4.0   0 237|   0     0 |           | 11   28    0   50    0
May 19 17:28:53 ubuntu dstat.sh[65251]: 19-05 17:28:53| 79  13   7   0   0|1590M  620M  171M 5353M|8492B 4560B|   0   152k|   0  9.00 |4635  1983 |3.27 1.59 0.77|3.0   0  24|   0     0 |           | 11   30    0   50    0
May 19 17:28:54 ubuntu dstat.sh[65251]: 19-05 17:28:54| 61   7  31   0   0|1602M  608M  171M 5353M|  39k   33k|   0   147k|   0  7.97 |9459    14k|3.27 1.59 0.77|4.0   0   0|   0     0 |           | 11   30    0   52    0
May 19 17:28:55 ubuntu dstat.sh[65251]: 19-05 17:28:55| 75  16   9   0   0|1535M  676M  171M 5353M|  17k   13k|   0   366k|   0  38.2 |6559  8523 |3.27 1.59 0.77|4.0   0 129|   0     0 |           | 11   28    0   51    0
May 19 17:28:56 ubuntu dstat.sh[65251]: 19-05 17:28:56| 68   8  22   0   0|1609M  601M  171M 5354M|  17k   15k|   0  2176k|   0   141 |5168  4830 |3.25 1.61 0.78|4.0   0   0|   0     0 |           | 11   31    0   52    0
May 19 17:28:57 ubuntu dstat.sh[65251]: 19-05 17:28:57| 71  13  16   0   0|1604M  606M  171M 5354M|  22k   18k|   0   152k|   0  13.0 |6680  9281 |3.25 1.61 0.78|4.0   0 120|   0     0 |           | 11   30    0   53    0
May 19 17:28:58 ubuntu dstat.sh[65251]: 19-05 17:28:58| 66  11  22   0   0|1569M  641M  171M 5354M|  30k   26k|   0   296k|   0  25.0 |6751    10k|3.25 1.61 0.78|4.0   0 123|   0     0 |           | 11   34    0   55    0
May 19 17:28:59 ubuntu dstat.sh[65251]: 19-05 17:28:59| 77  16   8   0   0|1503M  706M  171M 5354M|  14k   11k|   0   108k|   0  7.00 |5766  6611 |3.25 1.61 0.78|3.0   0 108|   0     0 |           | 11   33    0   54    0
May 19 17:29:00 ubuntu dstat.sh[65251]: 19-05 17:29:00| 66   9  24   0   0|1599M  610M  171M 5354M|  25k   21k|   0   120k|   0  8.00 |6138  6725 |3.25 1.61 0.78|5.0   0   0|   0     0 |           | 11   34    0   56    0
May 19 17:29:01 ubuntu dstat.sh[65251]: 19-05 17:29:01| 74  13  13   0   0|1585M  624M  171M 5354M|  19k   15k|   0   540k|   0  70.0 |5918  7991 |3.15 1.62 0.78|4.0   0  68|   0     0 |           | 11   32    0   58    0
May 19 17:29:02 ubuntu dstat.sh[65251]: 19-05 17:29:02| 54  11  34   0   0|1559M  650M  171M 5354M|  15k   12k|   0   344k|   0  32.0 |4625  4248 |3.15 1.62 0.78|3.0   0 139|   0     0 |           | 11   32    0   60    0
May 19 17:29:03 ubuntu dstat.sh[65251]: 19-05 17:29:03| 54  13  32   0   0|1572M  637M  171M 5354M|9570B 6758B|   0   208k|   0  16.0 |4516  4127 |3.15 1.62 0.78|3.0   0 121|   0     0 |           | 11   33    0   58    0
May 19 17:29:04 ubuntu dstat.sh[65251]: 19-05 17:29:04| 52  11  36   0   0|1540M  669M  171M 5354M|  19k   16k|   0   140k|   0  10.0 |5870  6751 |3.15 1.62 0.78|5.0   0  96|   0     0 |           | 11   34    0   59    0
May 19 17:29:05 ubuntu dstat.sh[65251]: 19-05 17:29:05| 55  11  33   0   0|1555M  654M  171M 5354M|  16k   13k|   0   156k|   0  6.99 |4749  4969 |3.15 1.62 0.78|3.0   0  86|   0     0 |           | 11   33    0   61    0
May 19 17:29:06 ubuntu dstat.sh[65251]: 19-05 17:29:06| 52  10  38   0   0|1492M  717M  171M 5355M|  17k   13k|   0   208k|   0  16.0 |4745  4572 |2.97 1.61 0.79|4.0   0  76|   0     0 |           | 11   34    0   62    0
May 19 17:29:07 ubuntu dstat.sh[65251]: 19-05 17:29:07| 34   5  60   0   0|1456M  753M  171M 5355M|  17k   14k|   0   404k|   0  38.0 |6118  8059 |2.97 1.61 0.79|2.0   0  16|   0     0 |           | 11   32    0   58    0
May 19 17:29:08 ubuntu dstat.sh[65251]: 19-05 17:29:08| 38  13  48   0   0|1498M  711M  171M 5355M|2757B    0 |   0   148k|   0  9.99 |3498  2142 |2.97 1.61 0.79|2.0   0 129|   0     0 |           | 11   32    0   58    0
May 19 17:29:09 ubuntu dstat.sh[65251]: 19-05 17:29:09| 33   4  61   0   0|1508M  701M  171M 5355M|  17k   14k|   0   215k|   0  16.0 |4291  4898 |2.97 1.61 0.79|5.0   0   0|   0     0 |           | 11   34    0   58    0
May 19 17:29:10 ubuntu dstat.sh[65251]: 19-05 17:29:10| 38  13  49   0   0|1490M  719M  171M 5355M|5632B 2773B|   0   616k|   0  44.0 |4459  3916 |2.97 1.61 0.79|2.0   0 138|   0     0 |           | 11   32    0   60    0
May 19 17:29:11 ubuntu dstat.sh[65251]: 19-05 17:29:11| 33   5  61   0   0|1548M  660M  171M 5355M|  13k   10k|   0   136k|   0  11.0 |2868  2370 |2.82 1.60 0.79|2.0   0   0|   0     0 |           | 11   34    0   60    0
May 19 17:29:12 ubuntu dstat.sh[65251]: 19-05 17:29:12| 38   8  54   0   0|1487M  722M  171M 5355M|9209B 6534B|   0  1715k|   0  35.1 |4789  5345 |2.82 1.60 0.79|2.0   0  64|   0     0 |           | 11   32    0   60    0
May 19 17:29:13 ubuntu dstat.sh[65251]: 19-05 17:29:13| 40   6  54   0   0|1499M  709M  171M 5355M|8312B 6557B|   0   144k|   0  10.0 |3154  2458 |2.82 1.60 0.79|1.0   0 2.0|   0     0 |           | 11   33    0   60    0
May 19 17:29:14 ubuntu dstat.sh[65251]: 19-05 17:29:14| 33   5  60   0   0|1450M  759M  171M 5355M|  18k   15k|   0   236k|   0  20.0 |4912  6734 |2.82 1.60 0.79|4.0   0  43|   0     0 |           | 11   33    0   61    0
May 19 17:29:15 ubuntu dstat.sh[65251]: 19-05 17:29:15| 44  10  46   0   0|1443M  765M  171M 5355M|7511B 5001B|   0   160k|   0  11.0 |4163    15k|2.82 1.60 0.79|2.0   0  41|   0     0 |           | 11   33    0   63    0
