May 12 18:40:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 12 18:40:08 ubuntu dstat.sh[64963]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 12 18:40:08 ubuntu dstat.sh[64963]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 12 18:40:19 ubuntu dstat.sh[64963]: 12-05 18:40:19| 41   4  53   1   0|1226M  989M  169M 5351M|  12k 4462B|   0  8223k|   0   448 |3677  3362 |1.33 0.97 0.55|4.0   0  28|   0     0 |           | 11    5    0   19    0
May 12 18:40:20 ubuntu dstat.sh[64963]: 12-05 18:40:20| 43  11  46   0   0|1227M  981M  170M 5355M|5479B 1737B|   0  1330k|   0  61.9 |  11k   19k|1.38 0.99 0.56|3.0   0  14|   0     0 |           | 11    4    0   19    0
May 12 18:40:21 ubuntu dstat.sh[64963]: 12-05 18:40:21| 44   8  46   0   0|1255M  953M  170M 5355M|4936B 1712B|   0   140k|   0  2.00 |  11k   19k|1.38 0.99 0.56|3.0   0  20|   0     0 |           | 11    4    0   19    0
May 12 18:40:22 ubuntu dstat.sh[64963]: 12-05 18:40:22| 33  20  46   0   0|1185M 1036M  170M 5344M|4425B 1516B|   0  2230k|   0  97.3 |5933  4815 |1.38 0.99 0.56|2.0   0 436|   0     0 |           | 11    4    0   19    0
May 12 18:40:23 ubuntu dstat.sh[64963]: 12-05 18:40:23| 26  20  53   0   0|1110M 1110M  170M 5345M|3637B 1604B|   0    32k|   0  7.98 |6454  8054 |1.38 0.99 0.56|3.0   0 441|   0     0 |           | 11    4    0   19    0
May 12 18:40:24 ubuntu dstat.sh[64963]: 12-05 18:40:24| 40  10  48   0   0|1179M 1042M  170M 5345M|4258B 1619B|   0  1080k|   0   110 |3701  2620 |1.38 0.99 0.56|2.0   0 131|   0     0 |           | 11    5    0   19    0
May 12 18:40:25 ubuntu dstat.sh[64963]: 12-05 18:40:25| 46   4  49   0   0|1214M 1006M  170M 5345M|4077B 1619B|   0   476k|   0  45.0 |2658  1184 |1.43 1.01 0.56|5.0   0   0|   0     0 |           | 11    5    0   19    0
May 12 18:40:26 ubuntu dstat.sh[64963]: 12-05 18:40:26| 44   9  46   1   0|1254M  964M  170M 5347M|4408B 1624B|   0    17M|   0   437 |3148  3577 |1.43 1.01 0.56|2.0   0   0|   0     0 |           | 11    5    0   19    0
May 12 18:40:27 ubuntu dstat.sh[64963]: 12-05 18:40:27| 17  10  71   0   0|1307M  910M  170M 5347M|4602B 1614B|   0   526k|   0  27.9 |3582  3251 |1.43 1.01 0.56|4.0   0 139|   0     0 |           | 11    4    0   19    0
May 12 18:40:28 ubuntu dstat.sh[64963]: 12-05 18:40:28| 21   4  74   0   0|1355M  863M  170M 5347M|4622B 1621B|   0     0 |   0     0 |1785  1306 |1.43 1.01 0.56|4.0   0   0|   0     0 |           | 11    4    0   19    0
May 12 18:40:29 ubuntu dstat.sh[64963]: 12-05 18:40:29| 24   2  73   0   0|1372M  846M  170M 5348M|4240B 1515B|   0   280k|   0  17.0 |1902  1528 |1.43 1.01 0.56|3.0   0 1.0|   0     0 |           | 11   10    0   19    0
May 12 18:40:30 ubuntu dstat.sh[64963]: 12-05 18:40:30| 21   5  71   2   0|1304M  913M  170M 5348M|3947B 1566B|   0  3685k|   0   318 |3928  5155 |1.40 1.01 0.57|5.0   0  42|   0     0 |           | 11    4    0   21    0
May 12 18:40:31 ubuntu dstat.sh[64963]: 12-05 18:40:31| 23   4  72   0   0|1347M  870M  170M 5348M|4576B 1619B| 144k   17M|7.00  96.0 |2034  1527 |1.40 1.01 0.57|2.0   0   0|   0     0 |           | 11    4    0   21    0
May 12 18:40:32 ubuntu dstat.sh[64963]: 12-05 18:40:32| 19   2  78   1   0|1355M  862M  170M 5348M|9557B 6491B| 268k  757k|66.1  21.0 |2406  2551 |1.40 1.01 0.57|1.0   0 2.0|   0     0 |           | 11   27    0   21    0
May 12 18:40:33 ubuntu dstat.sh[64963]: 12-05 18:40:33| 20   5  73   0   0|1381M  836M  170M 5348M|7879B 5138B|   0  1511k|   0  71.8 |2632  2472 |1.40 1.01 0.57|1.0   0  45|   0     0 |           | 11   28    0   22    0
May 12 18:40:34 ubuntu dstat.sh[64963]: 12-05 18:40:34| 18   3  78   0   0|1415M  801M  170M 5348M|8800B 5701B|   0     0 |   0     0 |1702  1257 |1.40 1.01 0.57|1.0   0   0|   0     0 |           | 11   29    0   16    0
May 12 18:40:35 ubuntu dstat.sh[64963]: 12-05 18:40:35| 26  12  61   0   0|1392M  824M  170M 5348M|8075B 4398B|   0  2611k|   0  84.1 |4447    11k|1.37 1.01 0.57|2.0   0 194|   0     0 |           | 11   28    0   18    0
May 12 18:40:36 ubuntu dstat.sh[64963]: 12-05 18:40:36| 41   7  52   0   0|1418M  798M  170M 5348M|8852B 4950B|   0    34M|   0   220 |3283  1962 |1.37 1.01 0.57|1.0   0   0|   0     0 |           | 11   30    0   18    0
May 12 18:40:37 ubuntu dstat.sh[64963]: 12-05 18:40:37| 33   5  60   0   0|1421M  795M  170M 5348M|  22k   16k|   0  2430k|   0  32.9 |6041  8024 |1.37 1.01 0.57|4.0   0   0|   0     0 |           | 11   29    0   19    0
May 12 18:40:38 ubuntu dstat.sh[64963]: 12-05 18:40:38| 58  26  15   0   0|1433M  783M  170M 5349M|6611B 2091B|   0    48k|   0  12.0 |5313  4493 |1.37 1.01 0.57|6.0   0 580|   0     0 |           | 11   28    0   19    0
May 12 18:40:39 ubuntu dstat.sh[64963]: 12-05 18:40:39| 80  13   1   0   0|1657M  559M  170M 5349M|9417B 8815B|   0    20k|   0  3.00 |4786  2676 |1.37 1.01 0.57|3.0   0   0|   0     0 |           | 11   31    0   18    0
May 12 18:40:40 ubuntu dstat.sh[64963]: 12-05 18:40:40| 71  10  17   0   0|1723M  493M  170M 5349M|  34k   29k|   0   388k|   0  22.0 |9001    11k|1.90 1.12 0.61|6.0   0   0|   0     0 |           | 11   34    0   18    0
May 12 18:40:41 ubuntu dstat.sh[64963]: 12-05 18:40:41| 67  13  20   0   0|1512M  704M  170M 5349M|  15k   11k|   0  2337k|   0   158 |6792  8409 |1.90 1.12 0.61|1.0   0 265|   0     0 |           | 11   28    0   24    0
May 12 18:40:42 ubuntu dstat.sh[64963]: 12-05 18:40:42| 21   6  73   0   0|1493M  723M  170M 5349M|4140B 1620B|   0   188k|   0  10.0 |2235  1707 |1.90 1.12 0.61|4.0   0  45|   0     0 |           | 11   28    0   24    0
May 12 18:40:43 ubuntu dstat.sh[64963]: 12-05 18:40:43| 15   2  82   0   0|1478M  737M  170M 5349M|  10k 7666B|   0   124k|   0  8.98 |2510  2745 |1.90 1.12 0.61|3.0   0 1.0|   0     0 |           | 11   29    0   23    0
May 12 18:40:44 ubuntu dstat.sh[64963]: 12-05 18:40:44| 19   7  73   0   0|1388M  828M  170M 5349M|5460B 2537B|   0   212k|   0  19.0 |3013  2492 |1.90 1.12 0.61|2.0   0  68|   0     0 |           | 11   28    0   24    0
May 12 18:40:45 ubuntu dstat.sh[64963]: 12-05 18:40:45| 19   2  78   0   0|1422M  794M  170M 5349M|8459B 5528B|   0   112k|   0  7.00 |1993  1642 |1.74 1.10 0.61|2.0   0   0|   0     0 |           | 11   29    0   24    0
May 12 18:40:46 ubuntu dstat.sh[64963]: 12-05 18:40:46| 16  11  73   0   0|1374M  842M  170M 5349M|7633B 4718B|   0    83M|   0   506 |5152  5568 |1.74 1.10 0.61|2.0   0 222|   0     0 |           | 11   28    0   25    0
May 12 18:40:47 ubuntu dstat.sh[64963]: 12-05 18:40:47| 22  30  46   0   0|1392M  823M  170M 5349M|4533B 1603B|   0   327k|   0  13.0 |6435  5509 |1.74 1.10 0.61|5.0   0 759|   0     0 |           | 11   28    0   24    0
May 12 18:40:48 ubuntu dstat.sh[64963]: 12-05 18:40:48| 84  17   0   0   0|1608M  608M  170M 5349M|5713B 3595B|   0  1468k|   0  14.0 |4937  2599 |1.74 1.10 0.61|4.0   0  56|   0     0 |           | 11   29    0   24    0
May 12 18:40:49 ubuntu dstat.sh[64963]: 12-05 18:40:49| 72   9  17   0   0|1668M  547M  170M 5349M|  39k   35k|   0    88k|   0  7.00 |7405    11k|1.74 1.10 0.61|2.0   0 6.0|   0     0 |           | 11   33    0   24    0
May 12 18:40:50 ubuntu dstat.sh[64963]: 12-05 18:40:50| 73  18  10   0   0|1540M  675M  170M 5349M|  18k   14k|   0   541k|   0  65.1 |8475    11k|2.01 1.17 0.63|6.0   0 310|   0     0 |           | 11   28    0   25    0
May 12 18:40:51 ubuntu dstat.sh[64963]: 12-05 18:40:51| 85  14   0   0   0|1618M  598M  170M 5349M|5052B 2233B|   0  3376k|   0  28.0 |4897  2569 |2.01 1.17 0.63|5.0   0   0|   0     0 |           | 11   29    0   25    0
May 12 18:40:52 ubuntu dstat.sh[64963]: 12-05 18:40:52| 82  11   6   0   0|1729M  486M  170M 5349M|  37k   34k|   0   846k|   0  40.9 |7062  8230 |2.01 1.17 0.63|4.0   0   0|   0     0 |           | 11   34    0   25    0
May 12 18:40:53 ubuntu dstat.sh[64963]: 12-05 18:40:53| 76  13  11   0   0|1604M  611M  170M 5350M|  35k   30k|   0   489k|   0  31.1 |9198    14k|2.01 1.17 0.63|4.0   0 181|   0     0 |           | 11   28    0   30    0
May 12 18:40:54 ubuntu dstat.sh[64963]: 12-05 18:40:54| 41  12  46   0   0|1525M  689M  170M 5350M|4692B 1802B|   0    12k|   0  1.99 |3269  2101 |2.01 1.17 0.63|2.0   0 118|   0     0 |           | 11   28    1   30    0
May 12 18:40:55 ubuntu dstat.sh[64963]: 12-05 18:40:55| 31   5  63   0   0|1521M  693M  170M 5350M|  21k   18k|   0   220k|   0  21.0 |4980  6403 |2.00 1.18 0.64|4.0   0   0|   0     0 |           | 11   29    0   31    0
May 12 18:40:56 ubuntu dstat.sh[64963]: 12-05 18:40:56| 44  22  34   0   0|1463M  752M  170M 5350M|5801B 2852B|   0   336k|   0  16.0 |5373  4317 |2.00 1.18 0.64|3.0   0 379|   0     0 |           | 11   28    0   32    0
May 12 18:40:57 ubuntu dstat.sh[64963]: 12-05 18:40:57| 54   6  38   0   0|1547M  667M  170M 5350M|  16k   13k|   0   172k|   0  7.99 |3943  2808 |2.00 1.18 0.64|2.0   0   0|   0     0 |           | 11   31    0   32    0
May 12 18:40:58 ubuntu dstat.sh[64963]: 12-05 18:40:58| 53   9  36   0   0|1497M  717M  170M 5350M|  22k   17k|   0  1018k|   0  76.2 |7861    10k|2.00 1.18 0.64|3.0   0  96|   0     0 |           | 11   28    0   33    0
May 12 18:40:59 ubuntu dstat.sh[64963]: 12-05 18:40:59| 76  21   4   0   0|1534M  680M  170M 5350M|6231B 3629B|   0   324k|   0  11.0 |4831  2398 |2.00 1.18 0.64|3.0   0 162|   0     0 |           | 11   29    0   32    0
May 12 18:41:00 ubuntu dstat.sh[64963]: 12-05 18:41:00| 61   8  30   0   0|1589M  625M  170M 5350M|  34k   31k|   0   283k|   0  14.9 |8061    11k|2.08 1.21 0.65|5.0   0   0|   0     0 |           | 11   31    0   33    0
May 12 18:41:01 ubuntu dstat.sh[64963]: 12-05 18:41:01| 63  19  17   0   0|1485M  729M  170M 5350M|  13k   10k|   0   542k|   0  42.1 |6018  6693 |2.08 1.21 0.65|3.0   0 325|   0     0 |           | 11   28    0   35    0
May 12 18:41:02 ubuntu dstat.sh[64963]: 12-05 18:41:02| 55   8  37   0   0|1560M  654M  170M 5350M|  16k   13k|   0  6252k|   0   372 |4134  2823 |2.08 1.21 0.65|3.0   0   0|   0     0 |           | 11   31    0   35    0
May 12 18:41:03 ubuntu dstat.sh[64963]: 12-05 18:41:03| 52  14  32   0   0|1381M  833M  170M 5351M|  22k   18k|   0  1248k|   0  89.0 |7414    10k|2.08 1.21 0.65|5.0   0 254|   0     0 |           | 11   28    0   33    0
May 12 18:41:04 ubuntu dstat.sh[64963]: 12-05 18:41:04| 64  12  24   0   0|1532M  682M  170M 5351M|6208B 4163B|   0  4094B|   0  1.00 |3843  1663 |2.08 1.21 0.65|3.0   0  46|   0     0 |           | 11   30    0   33    0
May 12 18:41:05 ubuntu dstat.sh[64963]: 12-05 18:41:05| 47   5  46   0   0|1537M  677M  170M 5351M|  31k   26k|   0   148k|   0  12.0 |6690  9180 |2.16 1.24 0.66|3.0   0   0|   0     0 |           | 11   28    0   36    0
May 12 18:41:06 ubuntu dstat.sh[64963]: 12-05 18:41:06| 57  21  21   0   0|1480M  733M  170M 5351M|4510B 1569B|   0  4956k|   0   231 |4696  3481 |2.16 1.24 0.66|3.0   0 287|   0     0 |           | 11   28    0   36    0
May 12 18:41:07 ubuntu dstat.sh[64963]: 12-05 18:41:07| 55   6  39   0   0|1522M  692M  170M 5351M|  18k   15k|   0    12k|   0  1.99 |3944  3087 |2.16 1.24 0.66|4.0   0   0|   0     0 |           | 11   31    0   33    0
May 12 18:41:08 ubuntu dstat.sh[64963]: 12-05 18:41:08| 52  14  33   0   0|1477M  737M  170M 5351M|  16k   13k|   0   999k|   0  74.2 |7186  8614 |2.16 1.24 0.66|3.0   0 112|   0     0 |           | 11   28    0   35    0
May 12 18:41:09 ubuntu dstat.sh[64963]: 12-05 18:41:09| 57   8  35   0   0|1522M  691M  170M 5351M|  14k   11k|   0    48k|   0  3.98 |3630  2132 |2.16 1.24 0.66|3.0   0   0|   0     0 |           | 11   31    0   35    0
May 12 18:41:10 ubuntu dstat.sh[64963]: 12-05 18:41:10| 51  12  35   0   0|1478M  735M  170M 5351M|  20k   17k|   0   859k|   0  63.2 |7467  9492 |2.23 1.27 0.68|5.0   0 214|   0     0 |           | 11   28    0   37    0
May 12 18:41:11 ubuntu dstat.sh[64963]: 12-05 18:41:11| 72  28   1   0   0|1515M  698M  170M 5351M|4641B 1622B|   0    44k|   0  11.0 |5516  4525 |2.23 1.27 0.68|8.0   0 447|   0     0 |           | 11   28    0   37    0
May 12 18:41:12 ubuntu dstat.sh[64963]: 12-05 18:41:12| 81  19   1   0   0|1705M  508M  170M 5351M|  13k   11k|   0    16k|   0  1.00 |5727  4530 |2.23 1.27 0.68|6.0   0 317|   0     0 |           | 11   31    1   37    0
May 12 18:41:13 ubuntu dstat.sh[64963]: 12-05 18:41:13| 75  21   3   0   0|1735M  478M  170M 5352M|  49k   45k|   0   511k|   0  35.0 |8667    11k|2.23 1.27 0.68| 10   0 416|   0     0 |           | 11   31    0   37    0
May 12 18:41:14 ubuntu dstat.sh[64963]: 12-05 18:41:14| 76  24   0   0   0|1562M  650M  170M 5352M|  14k   11k|   0   457k|   0  37.0 |7221  7870 |2.23 1.27 0.68|7.0   0 423|   0     0 |           | 11   28    0   38    0
May 12 18:41:15 ubuntu dstat.sh[64963]: 12-05 18:41:15| 81  13   6   0   0|1679M  534M  170M 5352M|  16k   13k|   0   164k|   0  7.98 |5512  3919 |2.45 1.33 0.70|6.0   0  39|   0     0 |           | 11   31    0   36    0
May 12 18:41:16 ubuntu dstat.sh[64963]: 12-05 18:41:16| 66  11  22   0   0|1653M  560M  170M 5352M|  40k   37k|   0  4082B|   0  1.00 |8670    13k|2.45 1.33 0.70|5.0   0 133|   0     0 |           | 11   30    0   38    1
May 12 18:41:17 ubuntu dstat.sh[64963]: 12-05 18:41:17| 35  21  44   0   0|1411M  801M  170M 5352M|  14k 9991B|   0    16k|   0  4.02 |6993  7019 |2.45 1.33 0.70|2.0   0 435|   0     0 |           | 11   28    0   41    0
May 12 18:41:18 ubuntu dstat.sh[64963]: 12-05 18:41:18| 18  31  50   0   0|1390M  823M  170M 5352M|5581B 1620B|   0    32k|   0  8.00 |6109  4762 |2.45 1.33 0.70|5.0   0 590|   0     0 |           | 11   28    0   41    0
May 12 18:41:19 ubuntu dstat.sh[64963]: 12-05 18:41:19| 70  25   4   0   0|1513M  699M  170M 5352M|7250B 3895B|   0   423k|   0  25.9 |5073  3570 |2.45 1.33 0.70|3.0   0 445|   0     0 |           | 11   29    0   41    0
May 12 18:41:20 ubuntu dstat.sh[64963]: 12-05 18:41:20| 61   8  32   0   0|1582M  630M  170M 5352M|  28k   24k|   0   528k|   0  41.0 |6389  8153 |2.49 1.36 0.71|5.0   0   0|   0     0 |           | 11   31    0   42    0
May 12 18:41:21 ubuntu dstat.sh[64963]: 12-05 18:41:21| 66  20  14   0   0|1532M  680M  170M 5352M|  13k 9336B|   0   533k|   0  57.1 |6700  6874 |2.49 1.36 0.71|4.0   0 268|   0     0 |           | 11   28    0   45    0
May 12 18:41:22 ubuntu dstat.sh[64963]: 12-05 18:41:22| 74  10  16   0   0|1569M  643M  170M 5352M|  19k   16k|   0   316k|   0  8.99 |5217  3740 |2.49 1.36 0.71|4.0   0   0|   0     0 |           | 11   32    0   45    0
May 12 18:41:23 ubuntu dstat.sh[64963]: 12-05 18:41:23| 56   7  36   0   0|1569M  642M  170M 5353M|  41k   37k|   0   172k|   0  6.01 |  12k   18k|2.49 1.36 0.71|3.0   0 1.0|   0     0 |           | 11   32    0   45    0
May 12 18:41:24 ubuntu dstat.sh[64963]: 12-05 18:41:24| 65   8  26   1   0|1503M  708M  170M 5353M|  29k   24k|   0  1576k|   0  64.0 |  11k   15k|2.49 1.36 0.71|5.0   0  38|   0     0 |           | 11   28    0   45    0
May 12 18:41:25 ubuntu dstat.sh[64963]: 12-05 18:41:25| 80  16   5   0   0|1547M  665M  170M 5353M|7970B 5476B|   0   148k|   0  10.0 |4865  2635 |2.53 1.39 0.72|4.0   0  82|   0     0 |           | 11   29    0   45    0
May 12 18:41:26 ubuntu dstat.sh[64963]: 12-05 18:41:26| 59   7  33   0   0|1584M  627M  170M 5353M|  35k   32k|   0   148k|   0  7.99 |8503    12k|2.53 1.39 0.72|4.0   0   0|   0     0 |           | 11   32    0   45    0
May 12 18:41:27 ubuntu dstat.sh[64963]: 12-05 18:41:27| 55  10  32   0   0|1586M  625M  170M 5353M|  43k   37k|   0   156k|   0  10.0 |  12k   19k|2.53 1.39 0.72|5.0   0  71|   0     0 |           | 11   30    0   47    0
May 12 18:41:28 ubuntu dstat.sh[64963]: 12-05 18:41:28| 75  17   7   0   0|1507M  704M  170M 5353M|  12k   10k|   0   132k|   0  6.99 |5264  4460 |2.53 1.39 0.72|5.0   0 189|   0     0 |           | 11   29    0   49    0
May 12 18:41:29 ubuntu dstat.sh[64963]: 12-05 18:41:29| 69   9  22   0   0|1587M  624M  170M 5354M|  27k   23k|   0   112k|   0  8.00 |6807  7418 |2.53 1.39 0.72|4.0   0   0|   0     0 |           | 11   32    0   49    0
May 12 18:41:30 ubuntu dstat.sh[64963]: 12-05 18:41:30| 66  13  20   0   0|1538M  672M  170M 5354M|  26k   23k|   0   220k|   0  20.0 |8654    13k|2.57 1.42 0.74|6.0   0  98|   0     0 |           | 11   29    0   51    0
May 12 18:41:31 ubuntu dstat.sh[64963]: 12-05 18:41:31| 74  10  14   0   0|1582M  629M  170M 5354M|  19k   16k|   0   212k|   0  21.0 |5237  4749 |2.57 1.42 0.74|3.0   0  30|   0     0 |           | 11   31    0   51    0
May 12 18:41:32 ubuntu dstat.sh[64963]: 12-05 18:41:32| 69  13  17   0   0|1521M  690M  170M 5354M|  22k   19k|   0  4142k|   0   214 |7190  8663 |2.57 1.42 0.74|3.0   0 121|   0     0 |           | 11   32    0   51    0
May 12 18:41:33 ubuntu dstat.sh[64963]: 12-05 18:41:33| 73  11  17   0   0|1572M  639M  170M 5354M|  25k   20k|   0   225k|   0  16.0 |6890  9501 |2.57 1.42 0.74|3.0   0  61|   0     0 |           | 11   35    0   52    0
May 12 18:41:34 ubuntu dstat.sh[64963]: 12-05 18:41:34| 69  12  19   0   0|1532M  678M  170M 5354M|  30k   25k|   0   124k|   0  8.00 |6617  9724 |2.57 1.42 0.74|4.0   0  91|   0     0 |           | 11   33    0   54    0
May 12 18:41:35 ubuntu dstat.sh[64963]: 12-05 18:41:35| 74  18   6   0   0|1558M  652M  170M 5354M|  13k   10k|   0   168k|   0  11.0 |6034    16k|3.17 1.56 0.79|4.0   0 115|   0     0 |           | 11   32    0   56    1
May 12 18:41:36 ubuntu dstat.sh[64963]: 12-05 18:41:36| 69  10  20   0   0|1614M  596M  170M 5354M|  25k   21k|   0   124k|   0  8.00 |5640  6051 |3.17 1.56 0.79|5.0   0  34|   0     0 |           | 11   34    0   55    0
May 12 18:41:37 ubuntu dstat.sh[64963]: 12-05 18:41:37| 64  15  19   0   0|1516M  694M  170M 5354M|  20k   16k|   0  2210k|   0   175 |6394  7602 |3.17 1.56 0.79|5.0   0 172|   0     0 |           | 11   33    0   57    0
May 12 18:41:38 ubuntu dstat.sh[64963]: 12-05 18:41:38| 54  11  35   0   0|1501M  709M  170M 5354M|  12k 8609B|   0   304k|   0  20.0 |4116  3144 |3.17 1.56 0.79|2.0   0  60|   0     0 |           | 11   33    0   58    0
May 12 18:41:39 ubuntu dstat.sh[64963]: 12-05 18:41:39| 51  10  38   0   0|1557M  652M  170M 5355M|  19k   15k|   0   310k|   0  26.8 |5175  5523 |3.17 1.56 0.79|4.0   0  60|   0     0 |           | 11   34    0   59    0
May 12 18:41:40 ubuntu dstat.sh[64963]: 12-05 18:41:40| 56  10  33   0   0|1491M  718M  170M 5355M|  17k   14k|   0   214k|   0  11.1 |5091  5360 |3.07 1.57 0.79|4.0   0  97|   0     0 |           | 11   33    0   60    0
May 12 18:41:41 ubuntu dstat.sh[64963]: 12-05 18:41:41| 55  11  34   0   0|1444M  766M  170M 5355M|  16k   13k|   0   120k|   0  7.00 |5634  5488 |3.07 1.57 0.79|3.0   0  86|   0     0 |           | 11   33    0   61    0
May 12 18:41:42 ubuntu dstat.sh[64963]: 12-05 18:41:42| 55   9  35   0   0|1488M  721M  170M 5355M|  15k   12k|   0   232k|   0  16.0 |5600  6023 |3.07 1.57 0.79|3.0   0  57|   0     0 |           | 11   33    0   62    0
May 12 18:41:43 ubuntu dstat.sh[64963]: 12-05 18:41:43| 30   8  60   0   0|1436M  773M  170M 5355M|  20k   16k|   0   328k|   0  26.0 |6041  7317 |3.07 1.57 0.79|2.0   0  97|   0     0 |           | 11   33    0   63    0
May 12 18:41:44 ubuntu dstat.sh[64963]: 12-05 18:41:44| 40  10  50   0   0|1466M  743M  170M 5355M|7531B 4877B|   0   240k|   0  21.0 |3982  3012 |3.07 1.57 0.79|1.0   0  68|   0     0 |           | 11   33    0   57    0
May 12 18:41:45 ubuntu dstat.sh[64963]: 12-05 18:41:45| 36   5  57   0   0|1460M  749M  170M 5355M|  16k   13k|   0   116k|   0  8.00 |3861  3850 |2.91 1.56 0.80|3.0   0  13|   0     0 |           | 11   33    0   58    0
May 12 18:41:46 ubuntu dstat.sh[64963]: 12-05 18:41:46| 38   9  52   0   0|1400M  809M  170M 5355M|9182B 5851B|   0   184k|   0  16.0 |4027  4102 |2.91 1.56 0.80|4.0   0  96|   0     0 |           | 11   32    0   59    0
May 12 18:41:47 ubuntu dstat.sh[64963]: 12-05 18:41:47| 35   7  56   0   0|1441M  768M  171M 5355M|  11k 8086B|   0   355k|   0  29.9 |3207  3047 |2.91 1.56 0.80|3.0   0  29|   0     0 |           | 11   32    0   60    0
May 12 18:41:48 ubuntu dstat.sh[64963]: 12-05 18:41:48| 36  10  54   0   0|1445M  764M  171M 5355M|  12k 9710B|   0   152k|   0  9.03 |4104  3767 |2.91 1.56 0.80|3.0   0  60|   0     0 |           | 11   33    0   59    0
May 12 18:41:49 ubuntu dstat.sh[64963]: 12-05 18:41:49| 37   6  57   0   0|1428M  781M  171M 5355M|  14k   12k|   0   284k|   0  23.0 |3609  3754 |2.91 1.56 0.80|1.0   0  11|   0     0 |           | 11   33    0   60    0
May 12 18:41:50 ubuntu dstat.sh[64963]: 12-05 18:41:50| 36   9  54   0   0|1421M  788M  171M 5355M|  14k   10k|   0   152k|   0  9.99 |3650  3277 |2.75 1.55 0.80|3.0   0  43|   0     0 |           | 11   33    0   61    0
May 12 18:41:51 ubuntu dstat.sh[64963]: 12-05 18:41:51| 37   4  57   0   0|1405M  804M  171M 5355M|  15k   12k|   0   228k|   0  23.0 |3372  3791 |2.75 1.55 0.80|4.0   0 5.0|   0     0 |           | 11   33    0   62    0
