May 21 07:14:10 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 21 07:14:10 ubuntu dstat.sh[64955]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 21 07:14:10 ubuntu dstat.sh[64955]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 21 07:14:32 ubuntu dstat.sh[64955]: 21-05 07:14:32| 17   5  77   0   0|1283M  928M  171M 5352M|2400B    0 |   0  2216k|   0  45.0 |1876  1579 |1.65 1.01 0.55|1.0   0  22|   0     0 |           | 11    4    0   13    0
May 21 07:14:33 ubuntu dstat.sh[64955]: 21-05 07:14:33| 22   3  74   0   0|1321M  891M  171M 5352M|2461B    0 |   0  8195B|   0  2.00 |1716  1213 |1.65 1.01 0.55|1.0   0   0|   0     0 |           | 11    4    0   13    0
May 21 07:14:34 ubuntu dstat.sh[64955]: 21-05 07:14:34| 24   3  72   1   0|1338M  873M  171M 5352M|2522B    0 |   0  3570k|   0   275 |3679  4951 |1.59 1.01 0.55|1.0   0 1.0|   0     0 |           | 11   10    0   13    0
May 21 07:14:35 ubuntu dstat.sh[64955]: 21-05 07:14:35| 21   6  71   0   0|1305M  906M  171M 5352M|2579B    0 |   0    23M|   0   152 |2687  2256 |1.59 1.01 0.55|1.0   0  42|   0     0 |           | 11    4    0   15    0
May 21 07:14:36 ubuntu dstat.sh[64955]: 21-05 07:14:36| 20   2  77   0   0|1339M  872M  171M 5353M|5376B 2385B| 144k    0 |7.00     0 |1673  1211 |1.59 1.01 0.55|1.0   0   0|   0     0 |           | 11   11    0   15    0
May 21 07:14:37 ubuntu dstat.sh[64955]: 21-05 07:14:37| 22   3  74   1   0|1342M  869M  171M 5353M|7585B 5136B| 269k 4605k|66.2   185 |2863  3261 |1.59 1.01 0.55|1.0   0 3.0|   0     0 |           | 11   29    0   15    0
May 21 07:14:38 ubuntu dstat.sh[64955]: 21-05 07:14:38| 20   6  73   0   0|1369M  842M  171M 5353M|3831B  987B|   0     0 |   0     0 |2343  1816 |1.59 1.01 0.55|1.0   0  43|   0     0 |           | 11   28    0   16    0
May 21 07:14:39 ubuntu dstat.sh[64955]: 21-05 07:14:39| 18   2  78   0   0|1393M  817M  171M 5353M|9893B 5904B|   0  2257k|   0  15.0 |1878  1510 |1.47 0.99 0.55|1.0   0   0|   0     0 |           | 11   29    0   16    0
May 21 07:14:40 ubuntu dstat.sh[64955]: 21-05 07:14:40| 27  14  59   0   0|1398M  813M  171M 5353M|4448B  999B|   0    19M|   0   149 |3866  2805 |1.47 0.99 0.55|2.0   0 157|   0     0 |           | 11   28    0   17    0
May 21 07:14:41 ubuntu dstat.sh[64955]: 21-05 07:14:41| 37   5  56   0   0|1453M  757M  171M 5353M|  10k 7839B|   0    48k|   0  2.99 |3217  2325 |1.47 0.99 0.55|2.0   0 7.0|   0     0 |           | 11   30    0   17    0
May 21 07:14:42 ubuntu dstat.sh[64955]: 21-05 07:14:42| 35   8  55   0   0|1392M  818M  171M 5353M|  14k   11k|   0   814k|   0  29.1 |6468  8069 |1.47 0.99 0.55|3.0   0 106|   0     0 |           | 11   28    0   16    0
May 21 07:14:43 ubuntu dstat.sh[64955]: 21-05 07:14:43| 68  29   3   0   0|1528M  682M  171M 5353M|2340B    0 |   0    40k|   0  10.0 |5444  4351 |1.47 0.99 0.55|6.0   0 472|   0     0 |           | 11   28    0   16    0
May 21 07:14:44 ubuntu dstat.sh[64955]: 21-05 07:14:44| 87  12   1   0   0|1705M  505M  171M 5353M|  19k   17k|   0   296k|   0  19.0 |6122  5166 |1.67 1.04 0.56|5.0   0   0|   0     0 |           | 11   32    0   16    0
May 21 07:14:45 ubuntu dstat.sh[64955]: 21-05 07:14:45| 78  12   9   0   0|1629M  581M  171M 5353M|  30k   27k|   0    20M|   0   135 |8292    13k|1.67 1.04 0.56|4.0   0 119|   0     0 |           | 11   29    0   21    0
May 21 07:14:46 ubuntu dstat.sh[64955]: 21-05 07:14:46| 25  12  62   0   0|1515M  695M  171M 5353M|3749B  891B|   0   323k|   0  22.9 |3448  2972 |1.67 1.04 0.56|1.0   0 190|   0     0 |           | 11   28    0   22    0
May 21 07:14:47 ubuntu dstat.sh[64955]: 21-05 07:14:47| 18   3  78   0   0|1496M  714M  171M 5353M|6958B 4633B|   0   144k|   0  10.0 |2202  2170 |1.67 1.04 0.56|1.0   0   0|   0     0 |           | 11   29    0   22    0
May 21 07:14:48 ubuntu dstat.sh[64955]: 21-05 07:14:48| 15   8  76   0   0|1435M  775M  171M 5354M|4917B 2396B|   0   239k|   0  21.0 |3015  2886 |1.67 1.04 0.56|1.0   0  68|   0     0 |           | 11   28    0   23    0
May 21 07:14:49 ubuntu dstat.sh[64955]: 21-05 07:14:49| 19   3  76   0   0|1471M  739M  171M 5354M|4532B 2350B|   0  3675k|   0   197 |2403  2612 |1.62 1.04 0.57|2.0   0   0|   0     0 |           | 11   29    0   23    0
May 21 07:14:50 ubuntu dstat.sh[64955]: 21-05 07:14:50| 17   7  75   1   0|1433M  776M  171M 5354M|7189B 4755B|   0    70M|   0   578 |3896  5100 |1.62 1.04 0.57|2.0   0  40|   0     0 |           | 11   28    0   24    0
May 21 07:14:51 ubuntu dstat.sh[64955]: 21-05 07:14:51|  8  23  67   0   0|1404M  806M  171M 5354M|2657B    0 |   0   416k|   0  9.00 |5350  3595 |1.62 1.04 0.57|2.0   0 364|   0     0 |           | 11   28    0   24    0
May 21 07:14:52 ubuntu dstat.sh[64955]: 21-05 07:14:52| 33  33  34   0   0|1432M  778M  171M 5357M|2039B    0 |   0   192k|   0  21.0 |6296    11k|1.62 1.04 0.57|8.0   0 650|   0     0 |           | 12   29    0   24    0
May 21 07:14:53 ubuntu dstat.sh[64955]: 21-05 07:14:53| 83  17   0   0   0|1624M  585M  171M 5354M|6686B 4607B|   0  1752k|   0  66.1 |5229  4206 |1.62 1.04 0.57|4.0   0  21|   0     0 |           | 11   30    0   25    0
May 21 07:14:54 ubuntu dstat.sh[64955]: 21-05 07:14:54| 73   8  17   0   0|1674M  535M  171M 5354M|  38k   35k|   0   828k|   0  26.0 |8332    12k|1.73 1.07 0.58|6.0   0   0|   0     0 |           | 11   32    0   24    0
May 21 07:14:55 ubuntu dstat.sh[64955]: 21-05 07:14:55| 78  19   3   0   0|1554M  655M  171M 5354M|  12k 8871B|   0   732k|   0  64.0 |7211  8856 |1.73 1.07 0.58|8.0   0 299|   0     0 |           | 11   28    0   25    0
May 21 07:14:56 ubuntu dstat.sh[64955]: 21-05 07:14:56| 86  13   0   0   0|1684M  526M  171M 5354M|9531B 6119B|   0   204k|   0  11.0 |5050  2957 |1.73 1.07 0.58|4.0   0  11|   0     0 |           | 11   30    1   25    0
May 21 07:14:57 ubuntu dstat.sh[64955]: 21-05 07:14:57| 84  11   5   0   0|1756M  453M  171M 5354M|  43k   40k|   0   315k|   0  14.0 |8388    13k|1.73 1.07 0.58|5.0   0   0|   0     0 |           | 11   33    0   26    0
May 21 07:14:58 ubuntu dstat.sh[64955]: 21-05 07:14:58| 68  18  14   0   0|1500M  708M  171M 5354M|  21k   16k|   0   509k|   0  37.1 |7534    11k|1.73 1.07 0.58|4.0   0 270|   0     0 |           | 11   28    0   30    0
May 21 07:14:59 ubuntu dstat.sh[64955]: 21-05 07:14:59| 37   5  56   0   0|1552M  656M  171M 5354M|8800B 7686B|   0  2171k|   0   153 |3335  2607 |1.75 1.09 0.59|1.0   0  31|   0     0 |           | 11   30    0   30    0
May 21 07:15:00 ubuntu dstat.sh[64955]: 21-05 07:15:00| 35   9  54   0   0|1458M  750M  171M 5355M|  15k   10k|   0   256k|   0  21.0 |5641  6658 |1.75 1.09 0.59|4.0   0 158|   0     0 |           | 11   28    0   32    0
May 21 07:15:01 ubuntu dstat.sh[64955]: 21-05 07:15:01| 60  17  22   0   0|1470M  738M  171M 5355M|3257B    0 |   0  5372k|   0   365 |4416  2486 |1.75 1.09 0.59|4.0   0 221|   0     0 |           | 11   28    0   32    0
May 21 07:15:02 ubuntu dstat.sh[64955]: 21-05 07:15:02| 47   6  45   0   0|1527M  682M  171M 5355M|  25k   23k|   0   861k|   0  38.9 |6235  7776 |1.75 1.09 0.59|4.0   0 3.0|   0     0 |           | 11   31    0   32    0
May 21 07:15:03 ubuntu dstat.sh[64955]: 21-05 07:15:03| 62  21  16   0   0|1500M  709M  171M 5355M|8417B 4776B|   0   518k|   0  60.2 |6204  6216 |1.75 1.09 0.59|4.0   0 259|   0     0 |           | 11   28    0   28    0
May 21 07:15:04 ubuntu dstat.sh[64955]: 21-05 07:15:04| 72   9  18   0   0|1590M  619M  171M 5355M|  19k   16k|   0   112k|   0  7.99 |4622  3484 |1.85 1.12 0.60|6.0   0   0|   0     0 |           | 11   32    0   28    0
May 21 07:15:05 ubuntu dstat.sh[64955]: 21-05 07:15:05| 60  14  24   0   0|1443M  765M  171M 5355M|  27k   24k|   0   520k|   0  46.0 |8185    13k|1.85 1.12 0.60|6.0   0 255|   0     0 |           | 11   28    0   31    0
May 21 07:15:06 ubuntu dstat.sh[64955]: 21-05 07:15:06| 61  15  24   0   0|1492M  716M  171M 5355M|3135B    0 |   0   604k|   0  12.0 |3969  1896 |1.85 1.12 0.60|3.0   0  69|   0     0 |           | 11   28    0   31    0
May 21 07:15:07 ubuntu dstat.sh[64955]: 21-05 07:15:07| 46   5  47   0   0|1526M  682M  171M 5355M|  27k   25k|   0  1061k|   0  61.0 |7024  9099 |1.85 1.12 0.60|3.0   0   0|   0     0 |           | 11   30    0   29    0
May 21 07:15:08 ubuntu dstat.sh[64955]: 21-05 07:15:08| 62  17  21   0   0|1506M  702M  171M 5355M|6103B 3243B|   0   292k|   0  24.0 |5470  4836 |1.85 1.12 0.60|3.0   0 299|   0     0 |           | 11   28    0   30    0
May 21 07:15:09 ubuntu dstat.sh[64955]: 21-05 07:15:09| 53   6  39   0   0|1575M  633M  171M 5355M|  15k   13k|   0  4096B|   0  1.00 |3940  2623 |1.70 1.10 0.60|2.0   0   0|   0     0 |           | 11   31    0   30    0
May 21 07:15:10 ubuntu dstat.sh[64955]: 21-05 07:15:10| 54  16  29   0   0|1478M  729M  171M 5356M|  18k   14k|   0  2365k|   0   172 |7846    10k|1.70 1.10 0.60|3.0   0 286|   0     0 |           | 11   28    0   33    0
May 21 07:15:11 ubuntu dstat.sh[64955]: 21-05 07:15:11| 56   8  37   0   0|1542M  666M  171M 5356M|  12k   11k|   0   404k|   0  9.00 |4212  2938 |1.70 1.10 0.60|2.0   0 1.0|   0     0 |           | 11   31    0   33    0
May 21 07:15:12 ubuntu dstat.sh[64955]: 21-05 07:15:12| 55  10  33   0   0|1410M  798M  171M 5356M|  18k   14k|   0  1395k|   0  87.2 |7436  9111 |1.70 1.10 0.60|6.0   0 100|   0     0 |           | 11   28    0   35    0
May 21 07:15:13 ubuntu dstat.sh[64955]: 21-05 07:15:13| 61  11  28   0   0|1527M  681M  171M 5356M|3937B 1960B|   0    60k|   0  6.98 |3666  1780 |1.70 1.10 0.60|2.0   0  12|   0     0 |           | 11   29    0   35    0
May 21 07:15:14 ubuntu dstat.sh[64955]: 21-05 07:15:14| 45   8  45   0   0|1519M  689M  171M 5356M|  26k   22k|   0   878k|   0  63.2 |6890  9201 |1.72 1.11 0.61|5.0   0  57|   0     0 |           | 11   29    1   36    0
May 21 07:15:15 ubuntu dstat.sh[64955]: 21-05 07:15:15| 69  29   2   0   0|1546M  661M  171M 5356M|3056B  802B|   0   128k|   0  20.0 |5635  4931 |1.72 1.11 0.61|8.0   0 541|   0     0 |           | 11   28    0   37    0
May 21 07:15:16 ubuntu dstat.sh[64955]: 21-05 07:15:16| 80  19   1   0   0|1686M  522M  171M 5356M|  13k   11k|   0    16k|   0  1.00 |5652  4770 |1.72 1.11 0.61|5.0   0 351|   0     0 |           | 11   32    0   37    0
May 21 07:15:17 ubuntu dstat.sh[64955]: 21-05 07:15:17| 76  20   3   0   0|1731M  476M  171M 5356M|  40k   36k|   0   491k|   0  32.0 |7959  9983 |1.72 1.11 0.61|8.0   0 392|   0     0 |           | 11   32    0   37    0
May 21 07:15:18 ubuntu dstat.sh[64955]: 21-05 07:15:18| 77  22   0   0   0|1547M  660M  171M 5356M|  18k   15k|   0   785k|   0  47.1 |7188  7934 |1.72 1.11 0.61|8.0   0 410|   0     0 |           | 11   28    0   38    0
May 21 07:15:19 ubuntu dstat.sh[64955]: 21-05 07:15:19| 83  15   2   0   0|1636M  571M  171M 5356M|  12k   11k|   0   152k|   0  6.00 |5635  4119 |1.99 1.18 0.63|3.0   0 104|   0     0 |           | 11   31    0   36    0
May 21 07:15:20 ubuntu dstat.sh[64955]: 21-05 07:15:20| 73  12  13   0   0|1640M  566M  171M 5357M|  37k   33k|   0  4094B|   0  1.00 |8112    12k|1.99 1.18 0.63|3.0   0 133|   0     0 |           | 11   30    0   39    0
May 21 07:15:21 ubuntu dstat.sh[64955]: 21-05 07:15:21| 34  22  42   0   0|1506M  701M  171M 5357M|  15k   11k|   0    20k|   0  4.99 |7265  8307 |1.99 1.18 0.63|1.0   0 453|   0     0 |           | 11   28    0   41    0
May 21 07:15:22 ubuntu dstat.sh[64955]: 21-05 07:15:22| 18  31  50   0   0|1482M  724M  171M 5357M|2404B    0 |   0    36k|   0  9.01 |5914  4695 |1.99 1.18 0.63|5.0   0 603|   0     0 |           | 11   28    0   41    0
May 21 07:15:23 ubuntu dstat.sh[64955]: 21-05 07:15:23| 70  25   4   0   0|1539M  667M  171M 5357M|6176B 3909B|   0   412k|   0  12.0 |5059  4005 |1.99 1.18 0.63|4.0   0 414|   0     0 |           | 11   29    0   41    0
May 21 07:15:24 ubuntu dstat.sh[64955]: 21-05 07:15:24| 62  10  28   0   0|1564M  642M  171M 5357M|  24k   22k|   0   992k|   0  70.0 |7694  9317 |2.07 1.21 0.64|6.0   0  67|   0     0 |           | 11   31    0   42    0
May 21 07:15:25 ubuntu dstat.sh[64955]: 21-05 07:15:25| 72  18   9   0   0|1507M  699M  171M 5357M|9903B 6918B|   0   560k|   0  57.0 |5857  6162 |2.07 1.21 0.64|4.0   0 201|   0     0 |           | 11   28    0   45    0
May 21 07:15:26 ubuntu dstat.sh[64955]: 21-05 07:15:26| 69  10  20   0   0|1605M  601M  171M 5357M|  22k   20k|   0   220k|   0  8.99 |4973  5851 |2.07 1.21 0.64|3.0   0   0|   0     0 |           | 11   32    0   45    0
May 21 07:15:27 ubuntu dstat.sh[64955]: 21-05 07:15:27| 59   7  33   0   0|1583M  622M  171M 5357M|  40k   36k|   0   296k|   0  24.0 |  12k   19k|2.07 1.21 0.64|4.0   0  15|   0     0 |           | 11   31    0   45    0
May 21 07:15:28 ubuntu dstat.sh[64955]: 21-05 07:15:28| 72  14  14   0   0|1529M  676M  171M 5357M|  20k   16k|   0   472k|   0  50.0 |8268    11k|2.07 1.21 0.64|4.0   0 105|   0     0 |           | 11   28    0   45    0
May 21 07:15:29 ubuntu dstat.sh[64955]: 21-05 07:15:29| 73  10  15   0   0|1595M  610M  171M 5357M|  16k   15k|   0   512k|   0  12.0 |4987  4699 |2.22 1.26 0.66|2.0   0   0|   0     0 |           | 11   31    0   45    0
May 21 07:15:30 ubuntu dstat.sh[64955]: 21-05 07:15:30| 58   7  34   0   0|1607M  598M  171M 5358M|  40k   35k|   0   148k|   0  9.00 |  11k   16k|2.22 1.26 0.66|3.0   0   0|   0     0 |           | 11   31    0   46    0
May 21 07:15:31 ubuntu dstat.sh[64955]: 21-05 07:15:31| 65  16  19   0   0|1518M  687M  171M 5358M|  29k   25k|   0   172k|   0  10.0 |9121    13k|2.22 1.26 0.66|5.0   0 206|   0     0 |           | 11   28    0   49    0
May 21 07:15:32 ubuntu dstat.sh[64955]: 21-05 07:15:32| 78  12   9   0   0|1575M  630M  171M 5358M|  10k 7803B|   0   152k|   0  8.99 |4736  3129 |2.22 1.26 0.66|3.0   0  55|   0     0 |           | 11   30    0   49    0
May 21 07:15:33 ubuntu dstat.sh[64955]: 21-05 07:15:33| 59   8  33   0   0|1609M  596M  171M 5358M|  39k   36k|   0   120k|   0  8.99 |9862    15k|2.22 1.26 0.66|4.0   0 2.0|   0     0 |           | 11   31    0   50    0
May 21 07:15:34 ubuntu dstat.sh[64955]: 21-05 07:15:34| 76  16   7   0   0|1510M  694M  171M 5358M|  12k 7829B|   0   722k|   0  34.1 |6307  6857 |2.37 1.30 0.68|4.0   0 128|   0     0 |           | 11   28    0   51    0
May 21 07:15:35 ubuntu dstat.sh[64955]: 21-05 07:15:35| 71   7  21   0   0|1582M  623M  171M 5358M|  17k   16k|   0   204k|   0  20.0 |5094  3772 |2.37 1.30 0.68|3.0   0   0|   0     0 |           | 11   32    0   49    0
May 21 07:15:36 ubuntu dstat.sh[64955]: 21-05 07:15:36| 67  14  17   0   0|1596M  608M  171M 5358M|  27k   23k|   0   481k|   0  61.1 |7598    13k|2.37 1.30 0.68|3.0   0 120|   0     0 |           | 11   30    0   51    0
May 21 07:15:37 ubuntu dstat.sh[64955]: 21-05 07:15:37| 69  13  17   0   0|1547M  657M  171M 5359M|  23k   19k|   0  2208k|   0   142 |5960  7784 |2.37 1.30 0.68|4.0   0 142|   0     0 |           | 11   32    0   53    0
May 21 07:15:38 ubuntu dstat.sh[64955]: 21-05 07:15:38| 73  13  14   0   0|1549M  655M  172M 5359M|  20k   16k|   0   104k|   0  14.0 |5878  7388 |2.37 1.30 0.68|4.0   0  87|   0     0 |           | 11   33    0   55    0
May 21 07:15:39 ubuntu dstat.sh[64955]: 21-05 07:15:39| 72  11  17   0   0|1621M  583M  172M 5359M|  19k   16k|   0   227k|   0  1.99 |5268  5775 |2.50 1.35 0.70|3.0   0  34|   0     0 |           | 11   34    0   56    0
May 21 07:15:40 ubuntu dstat.sh[64955]: 21-05 07:15:40| 68  10  22   0   0|1628M  576M  172M 5359M|  23k   21k|   0  4166k|   0   162 |5239  7840 |2.50 1.35 0.70|3.0   0  34|   0     0 |           | 11   34    0   57    0
May 21 07:15:41 ubuntu dstat.sh[64955]: 21-05 07:15:41| 58  16  24   0   0|1557M  647M  172M 5359M|  14k 8948B|   0   782k|   0  57.8 |6095  5671 |2.50 1.35 0.70|5.0   0 204|   0     0 |           | 11   32    0   60    0
May 21 07:15:42 ubuntu dstat.sh[64955]: 21-05 07:15:42| 56  10  32   0   0|1554M  650M  172M 5359M|9501B 7430B|   0   223k|   0  11.9 |4394  3072 |2.50 1.35 0.70|6.0   0  60|   0     0 |           | 11   34    0   60    0
May 21 07:15:43 ubuntu dstat.sh[64955]: 21-05 07:15:43| 52  10  37   0   0|1584M  620M  172M 5359M|  23k   20k|   0   182k|   0  11.1 |6268  8019 |2.50 1.35 0.70|4.0   0  97|   0     0 |           | 11   33    0   62    0
May 21 07:15:44 ubuntu dstat.sh[64955]: 21-05 07:15:44| 56  12  31   0   0|1554M  650M  172M 5359M|  11k 8137B|   0   120k|   0  8.00 |4739  3975 |2.54 1.37 0.71|3.0   0  86|   0     0 |           | 11   33    0   61    0
May 21 07:15:45 ubuntu dstat.sh[64955]: 21-05 07:15:45| 42   7  49   0   0|1510M  693M  172M 5360M|  11k 8978B|   0   443k|   0  18.0 |4066  3994 |2.54 1.37 0.71|2.0   0  57|   0     0 |           | 11   33    1   62    0
May 21 07:15:46 ubuntu dstat.sh[64955]: 21-05 07:15:46| 28   4  67   0   0|1503M  700M  172M 5360M|  16k   13k|   0   288k|   0  23.0 |4686  5739 |2.54 1.37 0.71|2.0   0  29|   0     0 |           | 11   33    0   63    0
May 21 07:15:47 ubuntu dstat.sh[64955]: 21-05 07:15:47| 35  12  52   0   0|1421M  782M  172M 5360M|7473B 5312B|   0   285k|   0  25.1 |5041  4949 |2.54 1.37 0.71|2.0   0 135|   0     0 |           | 11   32    0   64    0
May 21 07:15:48 ubuntu dstat.sh[64955]: 21-05 07:15:48| 35   5  60   0   0|1473M  730M  172M 5360M|9600B 7790B|   0   112k|   0  7.98 |2494  1678 |2.54 1.37 0.71|1.0   0   0|   0     0 |           | 11   34    0   58    0
May 21 07:15:49 ubuntu dstat.sh[64955]: 21-05 07:15:49| 35  11  52   0   0|1421M  782M  172M 5360M|  13k 9643B|   0   196k|   0  14.0 |5483  6435 |2.49 1.39 0.72|2.0   0 138|   0     0 |           | 11   32    0   60    0
May 21 07:15:50 ubuntu dstat.sh[64955]: 21-05 07:15:50| 40   7  53   0   0|1457M  746M  172M 5360M|4648B 2357B|   0   188k|   0  16.0 |2843  1784 |2.49 1.39 0.72|3.0   0   0|   0     0 |           | 11   33    0   60    0
May 21 07:15:51 ubuntu dstat.sh[64955]: 21-05 07:15:51| 33   3  62   0   0|1440M  763M  172M 5360M|  17k   14k|   0  1224k|   0  90.7 |4723  5917 |2.49 1.39 0.72|5.0   0 2.0|   0     0 |           | 11   32    0   62    0
May 21 07:15:52 ubuntu dstat.sh[64955]: 21-05 07:15:52| 40  11  49   0   0|1439M  764M  172M 5360M|2547B    0 |   0    80k|   0  10.0 |3334  1959 |2.49 1.39 0.72|2.0   0  64|   0     0 |           | 11   32    0   60    0
May 21 07:15:53 ubuntu dstat.sh[64955]: 21-05 07:15:53| 37   6  55   0   0|1469M  734M  172M 5360M|  19k   17k|   0    84k|   0  6.00 |5611    15k|2.49 1.39 0.72|1.0   0  36|   0     0 |           | 11   34    0   61    0
