May 20 13:45:44 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 20 13:45:44 ubuntu dstat.sh[65233]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 20 13:45:44 ubuntu dstat.sh[65233]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 20 13:45:55 ubuntu dstat.sh[65233]: 20-05 13:45:55| 45   5  48   1   0|1222M  985M  171M 5356M|4160B  480B|   0    10M|   0   632 |3975  3835 |1.80 1.04 0.56|3.0   0  12|   0     0 |           | 11    4    0   19    0
May 20 13:45:56 ubuntu dstat.sh[65233]: 20-05 13:45:56| 41   6  53   1   0|1264M  937M  171M 5360M|  10k 2287B|   0  1462k|   0  75.1 |2918  1742 |1.80 1.04 0.56|3.0   0  34|   0     0 |           | 11    4    0   19    0
May 20 13:45:57 ubuntu dstat.sh[65233]: 20-05 13:45:57| 40   7  53   0   0|1253M  948M  171M 5361M|8240B 2035B|   0   412k|   0  19.0 |3302  1870 |1.80 1.04 0.56|2.0   0  79|   0     0 |           | 11    5    0   19    0
May 20 13:45:58 ubuntu dstat.sh[65233]: 20-05 13:45:58| 30  25  43   0   0|1194M  999M  172M 5367M|4123B 1014B|   0  1170k|   0  70.1 |  15k   23k|1.80 1.04 0.56|2.0   0 575|   0     0 |           | 11    4    0   19    0
May 20 13:45:59 ubuntu dstat.sh[65233]: 20-05 13:45:59| 45  20  34   0   0|1212M  981M  172M 5367M|2754B    0 |   0   184k|   0  3.99 |  13k   22k|2.13 1.12 0.59|4.0   0 300|   0     0 |           | 11    4    0   19    0
May 20 13:46:00 ubuntu dstat.sh[65233]: 20-05 13:46:00| 66  10  23   0   0|1285M  920M  172M 5356M|3235B    0 |   0  4896k|   0   387 |3947  1979 |2.13 1.12 0.59|3.0   0  39|   0     0 |           | 11    5    0   19    0
May 20 13:46:01 ubuntu dstat.sh[65233]: 20-05 13:46:01| 55  10  35   0   0|1298M  907M  172M 5357M|3325B    0 |   0   285k|   0  15.0 |3490  1727 |2.13 1.12 0.59|2.0   0  66|   0     0 |           | 11    5    0   19    0
May 20 13:46:02 ubuntu dstat.sh[65233]: 20-05 13:46:02| 33  10  55   0   0|1330M  872M  172M 5359M|2936B    0 |   0  1122k|   0  91.9 |4069  4484 |2.13 1.12 0.59|1.0   0 141|   0     0 |           | 11    4    0   20    0
May 20 13:46:03 ubuntu dstat.sh[65233]: 20-05 13:46:03| 22   5  73   0   0|1399M  803M  172M 5359M|3059B    0 |   0  2723k|   0   198 |2158  1979 |2.13 1.12 0.59|1.0   0 1.0|   0     0 |           | 11    4    0   20    0
May 20 13:46:04 ubuntu dstat.sh[65233]: 20-05 13:46:04| 24   1  73   0   0|1417M  785M  172M 5359M|3052B    0 |   0     0 |   0     0 |1636  1045 |2.04 1.12 0.59|1.0   0   0|   0     0 |           | 11    4    0   20    0
May 20 13:46:05 ubuntu dstat.sh[65233]: 20-05 13:46:05| 22   6  71   1   0|1363M  839M  172M 5359M|3267B    0 |   0    20M|   0   579 |4385  5788 |2.04 1.12 0.59|1.0   0  43|   0     0 |           | 11    4    0   22    0
May 20 13:46:06 ubuntu dstat.sh[65233]: 20-05 13:46:06| 23   3  74   0   0|1407M  795M  172M 5359M|3285B    0 | 144k  860k|7.00   103 |1792  1311 |2.04 1.12 0.59|1.0   0   0|   0     0 |           | 11    4    0   22    0
May 20 13:46:07 ubuntu dstat.sh[65233]: 20-05 13:46:07| 18   3  78   1   0|1415M  786M  172M 5360M|7443B 4735B| 268k  941k|66.1  34.0 |2440  2551 |2.04 1.12 0.59|1.0   0 2.0|   0     0 |           | 11   27    0   22    0
May 20 13:46:08 ubuntu dstat.sh[65233]: 20-05 13:46:08| 20   5  74   0   0|1393M  808M  172M 5360M|6250B 3692B|   0  1534k|   0   105 |2710  2330 |2.04 1.12 0.59|1.0   0  44|   0     0 |           | 11   28    0   23    0
May 20 13:46:09 ubuntu dstat.sh[65233]: 20-05 13:46:09| 20   2  77   0   0|1415M  786M  172M 5360M|6469B 4081B|   0    84k|   0  5.00 |1763  1382 |1.96 1.12 0.59|1.0   0   0|   0     0 |           | 11   29    0   23    0
May 20 13:46:10 ubuntu dstat.sh[65233]: 20-05 13:46:10| 27  11  62   0   0|1408M  793M  172M 5360M|5367B 2840B|   0    22M|   0   200 |4236  3585 |1.96 1.12 0.59|2.0   0 156|   0     0 |           | 11   28    0   24    0
May 20 13:46:11 ubuntu dstat.sh[65233]: 20-05 13:46:11| 39   4  56   0   0|1464M  737M  172M 5360M|  10k 7832B|   0     0 |   0     0 |3068  2200 |1.96 1.12 0.59|2.0   0   0|   0     0 |           | 11   30    0   18    0
May 20 13:46:12 ubuntu dstat.sh[65233]: 20-05 13:46:12| 36  14  50   0   0|1435M  765M  172M 5360M|  14k   10k|   0  1048k|   0  47.0 |6895  8807 |1.96 1.12 0.59|5.0   0 308|   0     0 |           | 11   28    0   19    0
May 20 13:46:13 ubuntu dstat.sh[65233]: 20-05 13:46:13| 80  19   0   0   0|1565M  636M  172M 5360M|2340B    0 |   0  2284k|   0  20.0 |5259  3719 |1.96 1.12 0.59|6.0   0 271|   0     0 |           | 11   28    0   19    0
May 20 13:46:14 ubuntu dstat.sh[65233]: 20-05 13:46:14| 86  11   2   0   0|1734M  466M  172M 5361M|  25k   23k|   0   140k|   0  2.99 |7090  6701 |2.20 1.18 0.62|4.0   0  14|   0     0 |           | 11   33    0   19    0
May 20 13:46:15 ubuntu dstat.sh[65233]: 20-05 13:46:15| 66  12  23   0   0|1669M  531M  172M 5361M|  26k   22k|   0    30M|   0   610 |8614    19k|2.20 1.18 0.62|2.0   0 222|   0     0 |           | 11   28    0   25    0
May 20 13:46:16 ubuntu dstat.sh[65233]: 20-05 13:46:16| 25   6  67   0   0|1494M  707M  172M 5361M|2775B   42B|   0   156k|   0  8.99 |2785  2158 |2.20 1.18 0.62|2.0   0 110|   0     0 |           | 11   28    0   25    0
May 20 13:46:17 ubuntu dstat.sh[65233]: 20-05 13:46:17| 16   2  81   0   0|1487M  714M  172M 5361M|7923B 5987B|   0   112k|   0  7.99 |2125  2246 |2.20 1.18 0.62|  0   0   0|   0     0 |           | 11   29    0   25    0
May 20 13:46:18 ubuntu dstat.sh[65233]: 20-05 13:46:18| 20   6  73   0   0|1463M  738M  172M 5361M|3997B  947B|   0   200k|   0  20.0 |3057  2903 |2.20 1.18 0.62|1.0   0  68|   0     0 |           | 11   28    0   26    0
May 20 13:46:19 ubuntu dstat.sh[65233]: 20-05 13:46:19| 18   2  79   0   0|1453M  748M  172M 5361M|7237B 4535B|   0  4092B|   0  1.00 |1882  1603 |2.11 1.18 0.62|1.0   0   0|   0     0 |           | 11   29    0   24    0
May 20 13:46:20 ubuntu dstat.sh[65233]: 20-05 13:46:20| 12  13  73   1   0|1395M  806M  172M 5361M|5620B 2430B|   0  1574k|   0  85.1 |5254  5375 |2.11 1.18 0.62|1.0   0 333|   0     0 |           | 11   28    0   25    0
May 20 13:46:21 ubuntu dstat.sh[65233]: 20-05 13:46:21| 45  28  26   0   0|1435M  766M  172M 5361M|2540B    0 |   0    48k|   0  12.0 |6085  5213 |2.11 1.18 0.62|5.0   0 706|   0     0 |           | 11   28    0   25    0
May 20 13:46:22 ubuntu dstat.sh[65233]: 20-05 13:46:22| 84  11   4   0   0|1642M  558M  172M 5361M|  17k   15k|   0   132k|   0  9.98 |5188  3230 |2.11 1.18 0.62|4.0   0   0|   0     0 |           | 11   33    0   25    0
May 20 13:46:23 ubuntu dstat.sh[65233]: 20-05 13:46:23| 74   8  19   0   0|1652M  548M  172M 5361M|  37k   33k|   0   409k|   0  58.1 |9306    15k|2.11 1.18 0.62|4.0   0  61|   0     0 |           | 11   29    0   26    0
May 20 13:46:24 ubuntu dstat.sh[65233]: 20-05 13:46:24| 79  20   0   0   0|1573M  627M  172M 5361M|3904B  604B|   0   312k|   0  23.0 |5843  4914 |2.34 1.24 0.64|6.0   0 250|   0     0 |           | 11   28    0   26    0
May 20 13:46:25 ubuntu dstat.sh[65233]: 20-05 13:46:25| 87  11   2   0   0|1751M  449M  172M 5361M|  20k   18k|   0    85M|   0   545 |6711  5712 |2.34 1.24 0.64|4.0   0   0|   0     0 |           | 11   33    1   26    0
May 20 13:46:26 ubuntu dstat.sh[65233]: 20-05 13:46:26| 81  10   9   0   0|1729M  471M  172M 5361M|  47k   43k|   0  1825k|   0  32.0 |8725    18k|2.34 1.24 0.64|5.0   0 126|   0     0 |           | 11   29    0   31    0
May 20 13:46:27 ubuntu dstat.sh[65233]: 20-05 13:46:27| 44  12  44   0   0|1533M  666M  172M 5362M|3171B  530B|   0   280k|   0  18.0 |3951  2923 |2.34 1.24 0.64|3.0   0 172|   0     0 |           | 11   28    0   31    0
May 20 13:46:28 ubuntu dstat.sh[65233]: 20-05 13:46:28| 32   4  63   0   0|1548M  651M  172M 5362M|  16k   14k|   0   268k|   0  21.0 |3890  4572 |2.34 1.24 0.64|2.0   0   0|   0     0 |           | 11   29    0   32    0
May 20 13:46:29 ubuntu dstat.sh[65233]: 20-05 13:46:29| 53  18  28   0   0|1467M  733M  172M 5362M|6728B 4101B|   0   224k|   0  15.0 |5514  5161 |2.31 1.25 0.65|3.0   0 379|   0     0 |           | 11   28    0   33    0
May 20 13:46:30 ubuntu dstat.sh[65233]: 20-05 13:46:30| 55   6  39   0   0|1530M  669M  172M 5362M|  16k   14k|   0   196k|   0  9.99 |4896  4102 |2.31 1.25 0.65|3.0   0   0|   0     0 |           | 11   31    0   33    0
May 20 13:46:31 ubuntu dstat.sh[65233]: 20-05 13:46:31| 56  15  27   0   0|1477M  722M  172M 5362M|  17k   14k|   0  1272k|   0  88.0 |7919  9924 |2.31 1.25 0.65|4.0   0 258|   0     0 |           | 11   28    0   34    0
May 20 13:46:32 ubuntu dstat.sh[65233]: 20-05 13:46:32| 74   9  17   0   0|1585M  614M  172M 5362M|  16k   14k|   0     0 |   0     0 |4885  3116 |2.31 1.25 0.65|4.0   0   0|   0     0 |           | 11   32    0   34    0
May 20 13:46:33 ubuntu dstat.sh[65233]: 20-05 13:46:33| 64  11  24   0   0|1573M  626M  172M 5362M|  29k   26k|   0   400k|   0  39.0 |9821    14k|2.31 1.25 0.65|4.0   0 206|   0     0 |           | 11   28    0   37    0
May 20 13:46:34 ubuntu dstat.sh[65233]: 20-05 13:46:34| 64  14  22   0   0|1551M  648M  172M 5362M|2821B    0 |   0  3373k|   0   187 |4060  2674 |2.37 1.28 0.66|3.0   0 125|   0     0 |           | 11   28    0   37    0
May 20 13:46:35 ubuntu dstat.sh[65233]: 20-05 13:46:35| 46   4  49   0   0|1559M  639M  172M 5362M|  28k   25k|   0  2919k|   0  97.8 |7158  9250 |2.37 1.28 0.66|2.0   0   0|   0     0 |           | 11   30    0   36    0
May 20 13:46:36 ubuntu dstat.sh[65233]: 20-05 13:46:36| 62  18  20   0   0|1491M  708M  172M 5362M|6819B 3178B|   0   633k|   0  31.0 |5087  4483 |2.37 1.28 0.66|3.0   0 299|   0     0 |           | 11   28    0   37    0
May 20 13:46:37 ubuntu dstat.sh[65233]: 20-05 13:46:37| 50   5  44   0   0|1563M  636M  172M 5362M|  20k   17k|   0   176k|   0  11.0 |4994  5212 |2.37 1.28 0.66|2.0   0   0|   0     0 |           | 11   31    0   37    0
May 20 13:46:38 ubuntu dstat.sh[65233]: 20-05 13:46:38| 55  17  28   0   0|1490M  708M  172M 5363M|  15k   10k|   0  1397k|   0  81.1 |6772  7980 |2.37 1.28 0.66|3.0   0 287|   0     0 |           | 11   28    0   40    0
May 20 13:46:39 ubuntu dstat.sh[65233]: 20-05 13:46:39| 55   6  39   0   0|1582M  616M  172M 5363M|  15k   11k|   0     0 |   0     0 |4053  2834 |2.42 1.31 0.67|3.0   0   0|   0     0 |           | 11   31    0   37    0
May 20 13:46:40 ubuntu dstat.sh[65233]: 20-05 13:46:40| 53  11  36   0   0|1534M  664M  172M 5363M|  17k   14k|   0   907k|   0  68.2 |7539  9199 |2.42 1.31 0.67|3.0   0 112|   0     0 |           | 11   28    0   39    0
May 20 13:46:41 ubuntu dstat.sh[65233]: 20-05 13:46:41| 55   7  38   0   0|1566M  631M  172M 5363M|  13k   10k|   0   248k|   0  5.01 |4070  2671 |2.42 1.31 0.67|3.0   0   0|   0     0 |           | 11   31    0   39    0
May 20 13:46:42 ubuntu dstat.sh[65233]: 20-05 13:46:42| 54  13  32   0   0|1449M  749M  172M 5363M|  18k   15k|   0   296k|   0  34.0 |7716  9796 |2.42 1.31 0.67|5.0   0 310|   0     0 |           | 11   28    0   41    0
May 20 13:46:43 ubuntu dstat.sh[65233]: 20-05 13:46:43| 77  23   0   0   0|1571M  627M  172M 5363M|2580B   42B|   0   208k|   0  18.0 |5460  4684 |2.42 1.31 0.67|8.0   0 461|   0     0 |           | 11   28    0   41    0
May 20 13:46:44 ubuntu dstat.sh[65233]: 20-05 13:46:44| 81  17   1   0   0|1725M  473M  172M 5363M|  22k   20k|   0     0 |   0     0 |6384  6192 |2.86 1.42 0.71|6.0   0 451|   0     0 |           | 11   32    0   38    0
May 20 13:46:45 ubuntu dstat.sh[65233]: 20-05 13:46:45| 79  17   4   0   0|1681M  516M  172M 5363M|  42k   40k|   0  2129k|   0  89.9 |8734    12k|2.86 1.42 0.71|4.0   0 408|   0     0 |           | 11   30    0   39    0
May 20 13:46:46 ubuntu dstat.sh[65233]: 20-05 13:46:46| 84  16   0   0   0|1593M  604M  172M 5363M|8393B 4649B|   0  2591k|   0  67.0 |6022  4859 |2.86 1.42 0.71|6.0   0 224|   0     0 |           | 11   29    0   39    0
May 20 13:46:47 ubuntu dstat.sh[65233]: 20-05 13:46:47| 76   8  15   0   0|1664M  533M  172M 5364M|  32k   29k|   0     0 |   0     0 |7391  9347 |2.86 1.42 0.71|4.0   0   0|   0     0 |           | 11   32    0   40    0
May 20 13:46:48 ubuntu dstat.sh[65233]: 20-05 13:46:48| 57  16  27   0   0|1528M  669M  172M 5364M|  27k   24k|   0    16k|   0  4.01 |8314    13k|2.86 1.42 0.71|2.0   0 450|   0     0 |           | 11   28    0   44    0
May 20 13:46:49 ubuntu dstat.sh[65233]: 20-05 13:46:49| 19  29  51   0   0|1456M  741M  172M 5364M|2280B    0 |   0    44k|   0  11.0 |6461  5823 |2.71 1.41 0.72|5.0   0 806|   0     0 |           | 11   28    0   44    0
May 20 13:46:50 ubuntu dstat.sh[65233]: 20-05 13:46:50| 77  19   5   0   0|1546M  651M  172M 5364M|6300B 3846B|   0   212k|   0  4.00 |4952  3551 |2.71 1.41 0.72|5.0   0 347|   0     0 |           | 11   29    0   44    0
May 20 13:46:51 ubuntu dstat.sh[65233]: 20-05 13:46:51| 59   8  32   0   0|1593M  604M  172M 5364M|  27k   24k|   0  3005k|   0   149 |7590  9762 |2.71 1.41 0.72|4.0   0  63|   0     0 |           | 11   30    0   46    0
May 20 13:46:52 ubuntu dstat.sh[65233]: 20-05 13:46:52| 79  15   6   0   0|1513M  683M  172M 5364M|6969B 4501B|   0   352k|   0  33.0 |5934  4977 |2.71 1.41 0.72|5.0   0 206|   0     0 |           | 11   28    0   46    0
May 20 13:46:53 ubuntu dstat.sh[65233]: 20-05 13:46:53| 65   7  26   0   0|1584M  612M  172M 5364M|  26k   23k|   0   152k|   0  8.97 |5890  6780 |2.71 1.41 0.72|4.0   0 1.0|   0     0 |           | 11   32    0   46    0
May 20 13:46:54 ubuntu dstat.sh[65233]: 20-05 13:46:54| 54   6  40   0   0|1592M  604M  172M 5364M|  47k   40k|   0   305k|   0  28.1 |  14k   23k|2.66 1.42 0.72|6.0   0   0|   0     0 |           | 11   31    0   46    0
May 20 13:46:55 ubuntu dstat.sh[65233]: 20-05 13:46:55| 79  15   7   0   0|1511M  685M  172M 5364M|  13k 7909B|   0   356k|   0  38.0 |6547  6712 |2.66 1.42 0.72|5.0   0 120|   0     0 |           | 11   28    0   46    0
May 20 13:46:56 ubuntu dstat.sh[65233]: 20-05 13:46:56| 68   8  23   0   0|1594M  602M  172M 5365M|  24k   19k|   0   148k|   0  10.0 |5420  4909 |2.66 1.42 0.72|4.0   0   0|   0     0 |           | 11   32    0   46    0
May 20 13:46:57 ubuntu dstat.sh[65233]: 20-05 13:46:57| 52   5  41   0   0|1593M  602M  172M 5365M|  48k   43k|   0   159k|   0  9.94 |  15k   23k|2.66 1.42 0.72|3.0   0   0|   0     0 |           | 11   31    0   46    1
May 20 13:46:58 ubuntu dstat.sh[65233]: 20-05 13:46:58| 73  17   9   0   0|1509M  687M  172M 5365M|  17k   12k|   0   117k|   0  7.04 |7032  8178 |2.66 1.42 0.72|4.0   0 261|   0     0 |           | 11   28    0   50    0
May 20 13:46:59 ubuntu dstat.sh[65233]: 20-05 13:46:59| 76   8  16   0   0|1594M  601M  172M 5365M|  16k   13k|   0   116k|   0  8.00 |4823  3670 |2.77 1.47 0.74|4.0   0   0|   0     0 |           | 11   31    0   50    0
May 20 13:47:00 ubuntu dstat.sh[65233]: 20-05 13:47:00| 60   8  31   0   0|1584M  611M  172M 5365M|  39k   36k|   0   208k|   0  17.0 |  11k   17k|2.77 1.47 0.74|3.0   0  34|   0     0 |           | 11   29    0   52    0
May 20 13:47:01 ubuntu dstat.sh[65233]: 20-05 13:47:01| 78  14   7   0   0|1551M  645M  172M 5365M|9577B 6051B|   0   267k|   0  24.9 |5491  4335 |2.77 1.47 0.74|5.0   0  94|   0     0 |           | 11   29    0   52    0
May 20 13:47:02 ubuntu dstat.sh[65233]: 20-05 13:47:02| 69  10  21   0   0|1583M  612M  172M 5365M|  21k   19k|   0   469k|   0  52.1 |5851  6998 |2.77 1.47 0.74|3.0   0  60|   0     0 |           | 11   30    0   54    0
May 20 13:47:03 ubuntu dstat.sh[65233]: 20-05 13:47:03| 68  11  21   0   0|1643M  552M  172M 5366M|  31k   27k|   0   156k|   0  9.99 |7998    12k|2.77 1.47 0.74|5.0   0  61|   0     0 |           | 11   30    0   55    0
May 20 13:47:04 ubuntu dstat.sh[65233]: 20-05 13:47:04| 69  14  17   0   0|1618M  577M  172M 5366M|  20k   16k|   0   148k|   0  8.00 |6987  8269 |2.78 1.49 0.75|4.0   0 184|   0     0 |           | 11   29    0   56    0
May 20 13:47:05 ubuntu dstat.sh[65233]: 20-05 13:47:05| 74  11  15   0   0|1605M  589M  172M 5366M|  18k   14k|   0   152k|   0  9.99 |5179  4814 |2.78 1.49 0.75|3.0   0  43|   0     0 |           | 11   30    1   57    0
May 20 13:47:06 ubuntu dstat.sh[65233]: 20-05 13:47:06| 69  11  19   0   0|1623M  572M  172M 5366M|  22k   18k|   0  3300k|   0   152 |5753  6831 |2.78 1.49 0.75|3.0   0  68|   0     0 |           | 11   30    0   59    0
May 20 13:47:07 ubuntu dstat.sh[65233]: 20-05 13:47:07| 71  10  19   0   0|1589M  606M  172M 5366M|  21k   17k|   0   480k|   0  51.0 |6022  7095 |2.78 1.49 0.75|5.0   0  75|   0     0 |           | 11   32    0   61    0
May 20 13:47:08 ubuntu dstat.sh[65233]: 20-05 13:47:08| 56  13  30   0   0|1562M  633M  172M 5366M|9815B 7696B|   0   413k|   0  37.1 |5051  4717 |2.78 1.49 0.75|2.0   0 184|   0     0 |           | 11   31    0   60    0
May 20 13:47:09 ubuntu dstat.sh[65233]: 20-05 13:47:09| 51   9  39   0   0|1545M  649M  172M 5366M|  17k   13k|   0   251k|   0  21.9 |4749  5624 |2.80 1.52 0.77|4.0   0  97|   0     0 |           | 11   34    0   61    0
May 20 13:47:10 ubuntu dstat.sh[65233]: 20-05 13:47:10| 56   7  36   0   0|1495M  699M  172M 5366M|  18k   15k|   0   184k|   0  10.0 |5366  6593 |2.80 1.52 0.77|3.0   0  43|   0     0 |           | 11   33    0   63    0
May 20 13:47:11 ubuntu dstat.sh[65233]: 20-05 13:47:11| 56  10  34   0   0|1463M  731M  172M 5366M|  13k   11k|   0   217k|   0  15.0 |5078  5072 |2.80 1.52 0.77|3.0   0  80|   0     0 |           | 11   33    0   64    0
May 20 13:47:12 ubuntu dstat.sh[65233]: 20-05 13:47:12| 34   5  59   0   0|1472M  722M  172M 5367M|  19k   17k|   0   408k|   0  25.0 |6118  8156 |2.80 1.52 0.77|1.0   0  51|   0     0 |           | 11   33    0   63    0
May 20 13:47:13 ubuntu dstat.sh[65233]: 20-05 13:47:13| 37  11  51   0   0|1430M  764M  172M 5367M|4857B 1281B|   0   240k|   0  24.0 |4288  3439 |2.80 1.52 0.77|3.0   0 136|   0     0 |           | 11   32    0   64    0
May 20 13:47:14 ubuntu dstat.sh[65233]: 20-05 13:47:14| 36   4  60   0   0|1463M  731M  172M 5367M|  16k   13k|   0     0 |   0     0 |3760  3902 |2.74 1.53 0.77|2.0   0   0|   0     0 |           | 11   33    0   65    0
May 20 13:47:15 ubuntu dstat.sh[65233]: 20-05 13:47:15| 41  11  46   0   0|1449M  745M  172M 5367M|7507B 4150B|   0   219k|   0  18.0 |5377    15k|2.74 1.53 0.77|3.0   0 174|   0     0 |           | 11   32    0   67    0
May 20 13:47:16 ubuntu dstat.sh[65233]: 20-05 13:47:16| 36   6  57   0   0|1505M  689M  172M 5367M|  11k 8429B|   0   272k|   0  20.0 |3106  2811 |2.74 1.53 0.77|1.0   0   0|   0     0 |           | 11   33    0   61    0
May 20 13:47:17 ubuntu dstat.sh[65233]: 20-05 13:47:17| 37   7  56   0   0|1466M  727M  172M 5367M|  12k 8572B|   0   456k|   0  36.0 |4498  5426 |2.74 1.53 0.77|3.0   0  60|   0     0 |           | 11   32    0   62    0
May 20 13:47:18 ubuntu dstat.sh[65233]: 20-05 13:47:18| 37   6  56   0   0|1474M  720M  172M 5367M|  11k 7918B|   0   184k|   0  11.0 |3131  3258 |2.74 1.53 0.77|3.0   0 5.0|   0     0 |           | 11   33    0   62    0
May 20 13:47:19 ubuntu dstat.sh[65233]: 20-05 13:47:19| 35   6  58   0   0|1475M  718M  172M 5367M|  15k   12k|   0   156k|   0  8.99 |4872  5548 |2.52 1.50 0.77|1.0   0  43|   0     0 |           | 11   33    0   63    0
May 20 13:47:20 ubuntu dstat.sh[65233]: 20-05 13:47:20| 39   6  54   0   0|1477M  717M  172M 5367M|9734B 6221B|   0   300k|   0  25.0 |3631  3176 |2.52 1.50 0.77|3.0   0 5.0|   0     0 |           | 11   33    0   62    0
May 20 13:47:21 ubuntu dstat.sh[65233]: 20-05 13:47:21| 33   6  60   0   0|1476M  717M  172M 5367M|  18k   15k|   0  4183k|   0   175 |5826  6779 |2.52 1.50 0.77|2.0   0  82|   0     0 |           | 11   33    0   63    0
May 20 13:47:22 ubuntu dstat.sh[65233]: 20-05 13:47:22| 20  10  69   0   0|1400M  794M  172M 5367M|5797B 2476B|   0   746k|   0  65.8 |3845  3922 |2.52 1.50 0.77|1.0   0 202|   0     0 |           | 11   32    0   64    0
May 20 13:47:23 ubuntu dstat.sh[65233]: 20-05 13:47:23| 20   2  77   0   0|1407M  786M  172M 5367M|7863B 5594B|   0   140k|   0  10.0 |1966  1671 |2.52 1.50 0.77|  0   0 1.0|   0     0 |           | 11   33    0   64    0
May 20 13:47:24 ubuntu dstat.sh[65233]: 20-05 13:47:24| 14   9  76   1   0|1366M  827M  172M 5367M|8401B 5114B|   0   798k|   0  55.1 |4836  5391 |2.32 1.48 0.76|1.0   0 187|   0     0 |           | 11   32    0   65    0
May 20 13:47:25 ubuntu dstat.sh[65233]: 20-05 13:47:25| 19   7  73   0   0|1437M  756M  172M 5367M|2339B    0 |   0    16k|   0  4.00 |2467  1795 |2.32 1.48 0.76|1.0   0  97|   0     0 |           | 11   32    0   64    0
May 20 13:47:26 ubuntu dstat.sh[65233]: 20-05 13:47:26| 17   2  80   0   0|1446M  747M  172M 5367M|  12k 9234B|   0     0 |   0     0 |2974  3535 |2.32 1.48 0.76|1.0   0   0|   0     0 |           | 11   33    0   64    0
May 20 13:47:27 ubuntu dstat.sh[65233]: 20-05 13:47:27| 20   5  75   0   0|1461M  732M  172M 5367M|3827B 1476B|   0  4102B|   0  1.00 |2536  2188 |2.32 1.48 0.76|2.0   0  46|   0     0 |           | 11   32    0   65    0
