May 17 05:55:47 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 17 05:55:47 ubuntu dstat.sh[66162]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 17 05:55:47 ubuntu dstat.sh[66162]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 17 05:56:03 ubuntu dstat.sh[66162]: 17-05 05:56:03| 64   9  28   0   0|1282M  918M  173M 5361M|  11k 4408B|   0   701k|   0  10.0 |3713  1702 |1.45 0.92 0.52|3.0   0  24|   0     0 |           | 11    6    0   19    0
May 17 05:56:04 ubuntu dstat.sh[66162]: 17-05 05:56:04| 66  12  22   0   0|1299M  893M  173M 5367M|5090B 1797B|   0  1186k|   0  36.1 |  12k   19k|1.45 0.92 0.52|3.0   0  14|   0     0 |           | 11    5    0   19    0
May 17 05:56:05 ubuntu dstat.sh[66162]: 17-05 05:56:05| 48  13  37   0   0|1317M  871M  174M 5369M|4919B 1620B|   0  1108k|   0  86.0 |  10k   21k|1.45 0.92 0.52|1.0   0 138|   0     0 |           | 11    4    0   20    0
May 17 05:56:06 ubuntu dstat.sh[66162]: 17-05 05:56:06| 29   7  62   0   0|1312M  889M  174M 5358M|4498B 1451B|   0  3922k|   0  50.8 |2888  2202 |1.45 0.92 0.52|3.0   0  38|   0     0 |           | 11    4    0   20    0
May 17 05:56:07 ubuntu dstat.sh[66162]: 17-05 05:56:07| 32   7  60   0   0|1381M  820M  174M 5358M|4957B 1669B|   0  4113B|   0  1.00 |3045  1632 |1.45 0.92 0.52|5.0   0  60|   0     0 |           | 11    4    0   20    0
May 17 05:56:08 ubuntu dstat.sh[66162]: 17-05 05:56:08| 24   3  73   0   0|1397M  803M  174M 5358M|4680B 1620B|   0    15M|   0   101 |2327  1759 |1.49 0.93 0.52|2.0   0 1.0|   0     0 |           | 11   10    0   20    0
May 17 05:56:09 ubuntu dstat.sh[66162]: 17-05 05:56:09| 21   5  71   1   0|1377M  824M  174M 5358M|4377B 1619B|   0  3662k|   0   337 |3945  5000 |1.49 0.93 0.52|1.0   0  42|   0     0 |           | 11    4    0   22    0
May 17 05:56:10 ubuntu dstat.sh[66162]: 17-05 05:56:10| 20   3  78   0   0|1405M  795M  174M 5359M|6689B 3844B| 144k  544k|7.00  19.0 |1782  1326 |1.49 0.93 0.52|1.0   0   0|   0     0 |           | 11    9    0   22    0
May 17 05:56:11 ubuntu dstat.sh[66162]: 17-05 05:56:11| 20   3  76   1   0|1405M  794M  174M 5359M|9617B 6808B| 268k 1404k|66.0  76.0 |2861  3105 |1.49 0.93 0.52|2.0   0 3.0|   0     0 |           | 11   29    0   22    0
May 17 05:56:12 ubuntu dstat.sh[66162]: 17-05 05:56:12| 20   5  73   0   0|1386M  814M  174M 5359M|5948B 2607B|   0     0 |   0     0 |2353  1652 |1.49 0.93 0.52|3.0   0  43|   0     0 |           | 11   28    0   23    0
May 17 05:56:13 ubuntu dstat.sh[66162]: 17-05 05:56:13| 18   3  78   0   0|1390M  809M  174M 5359M|  11k 8458B|   0    22M|   0   101 |2345  1997 |1.45 0.93 0.53|2.0   0 1.0|   0     0 |           | 11   28    0   24    0
May 17 05:56:14 ubuntu dstat.sh[66162]: 17-05 05:56:14| 34  12  53   0   0|1433M  767M  174M 5359M|5052B 1624B|   0    12k|   0  3.01 |3619  2360 |1.45 0.93 0.53|2.0   0 156|   0     0 |           | 11   28    0   24    0
May 17 05:56:15 ubuntu dstat.sh[66162]: 17-05 05:56:15| 33   4  63   0   0|1456M  744M  174M 5359M|  15k   13k|   0     0 |   0     0 |3792  3537 |1.45 0.93 0.53|1.0   0   0|   0     0 |           | 11   30    0   18    0
May 17 05:56:16 ubuntu dstat.sh[66162]: 17-05 05:56:16| 42  19  39   0   0|1399M  800M  174M 5359M|  13k 8878B|   0  4300k|   0   141 |7116  8632 |1.45 0.93 0.53|5.0   0 436|   0     0 |           | 11   28    0   19    0
May 17 05:56:17 ubuntu dstat.sh[66162]: 17-05 05:56:17| 83  17   0   0   0|1615M  584M  174M 5359M|4878B 1620B|   0  2484k|   0  60.0 |5142  3162 |1.45 0.93 0.53|6.0   0 142|   0     0 |           | 11   28    0   19    0
May 17 05:56:18 ubuntu dstat.sh[66162]: 17-05 05:56:18| 82  11   7   0   0|1739M  461M  174M 5359M|  34k   33k|   0    28M|   0   574 |7559  8233 |1.74 1.00 0.55|3.0   0   0|   0     0 |           | 11   34    0   19    0
May 17 05:56:19 ubuntu dstat.sh[66162]: 17-05 05:56:19| 63  14  22   0   0|1477M  722M  174M 5360M|  21k   14k|   0  1124k|   0  67.7 |6982    11k|1.74 1.00 0.55|4.0   0 310|   0     0 |           | 11   28    0   25    0
May 17 05:56:20 ubuntu dstat.sh[66162]: 17-05 05:56:20| 20   3  77   0   0|1473M  727M  174M 5360M|6731B 3882B|   0   192k|   0  10.0 |1680  1237 |1.74 1.00 0.55|2.0   0   0|   0     0 |           | 11   29    0   25    0
May 17 05:56:21 ubuntu dstat.sh[66162]: 17-05 05:56:21| 18   4  77   1   0|1422M  777M  174M 5360M|  11k 6417B|   0   244k|   0  18.0 |3451  3720 |1.74 1.00 0.55|2.0   0  57|   0     0 |           | 11   28    0   26    0
May 17 05:56:22 ubuntu dstat.sh[66162]: 17-05 05:56:22| 21   4  74   0   0|1448M  751M  174M 5360M|5422B 1622B|   0  1658k|   0   202 |2043  1324 |1.74 1.00 0.55|2.0   0  11|   0     0 |           | 11   28    0   26    0
May 17 05:56:23 ubuntu dstat.sh[66162]: 17-05 05:56:23| 16   2  81   0   0|1435M  765M  174M 5360M|  12k 8406B|   0   938k|   0  32.9 |2825  3332 |1.68 1.00 0.55|1.0   0 1.0|   0     0 |           | 11   28    0   25    0
May 17 05:56:24 ubuntu dstat.sh[66162]: 17-05 05:56:24|  9  23  66   0   0|1338M  861M  174M 5360M|5232B 1624B|   0   229k|   0  14.0 |6296  5164 |1.68 1.00 0.55|2.0   0 641|   0     0 |           | 11   28    0   25    0
May 17 05:56:25 ubuntu dstat.sh[66162]: 17-05 05:56:25| 74  23   3   0   0|1528M  671M  174M 5360M|4740B 1620B|   0   268k|   0  19.0 |5404  3770 |1.68 1.00 0.55|5.0   0 399|   0     0 |           | 11   28    0   25    0
May 17 05:56:26 ubuntu dstat.sh[66162]: 17-05 05:56:26| 78   9  13   0   0|1655M  544M  174M 5360M|  32k   29k|   0   988k|   0  57.0 |6513  7599 |1.68 1.00 0.55|6.0   0   0|   0     0 |           | 11   33    0   25    0
May 17 05:56:27 ubuntu dstat.sh[66162]: 17-05 05:56:27| 73  15  10   0   0|1536M  663M  174M 5360M|  26k   22k|   0  3833k|   0   262 |  10k   15k|1.68 1.00 0.55|7.0   0 235|   0     0 |           | 11   28    0   26    0
May 17 05:56:28 ubuntu dstat.sh[66162]: 17-05 05:56:28| 86  15   0   0   0|1652M  547M  174M 5360M|8984B 6955B|   0    30M|   0   204 |5404  3786 |2.02 1.09 0.58|5.0   0  75|   0     0 |           | 11   30    0   26    0
May 17 05:56:29 ubuntu dstat.sh[66162]: 17-05 05:56:29| 81   9  10   0   0|1753M  445M  174M 5360M|  38k   33k|   0  2484k|   0  29.1 |7216  9479 |2.02 1.09 0.58|6.0   0   0|   0     0 |           | 11   33    0   27    0
May 17 05:56:30 ubuntu dstat.sh[66162]: 17-05 05:56:30| 65  12  23   0   0|1544M  654M  174M 5360M|  32k   27k|   0   453k|   0  33.1 |7966    12k|2.02 1.09 0.58|4.0   0 248|   0     0 |           | 11   28    0   31    0
May 17 05:56:31 ubuntu dstat.sh[66162]: 17-05 05:56:31| 44   8  47   0   0|1565M  633M  174M 5361M|6439B 2103B|   0   272k|   0  14.0 |3185  1748 |2.02 1.09 0.58|1.0   0  50|   0     0 |           | 11   28    2   31    0
May 17 05:56:32 ubuntu dstat.sh[66162]: 17-05 05:56:32| 30   3  66   0   0|1557M  641M  174M 5361M|  20k   17k|   0   336k|   0  25.0 |5078  6334 |2.02 1.09 0.58|1.0   0   0|   0     0 |           | 11   29    0   32    0
May 17 05:56:33 ubuntu dstat.sh[66162]: 17-05 05:56:33| 54  19  27   0   0|1508M  690M  174M 5361M|7177B 3490B|   0   256k|   0  16.0 |4951  3904 |2.10 1.12 0.60|3.0   0 379|   0     0 |           | 11   28    0   33    0
May 17 05:56:34 ubuntu dstat.sh[66162]: 17-05 05:56:34| 50   7  42   0   0|1548M  650M  174M 5361M|  21k   18k|   0    53M|   0   290 |5541  5663 |2.10 1.12 0.60|2.0   0   0|   0     0 |           | 11   31    0   33    0
May 17 05:56:35 ubuntu dstat.sh[66162]: 17-05 05:56:35| 58  17  25   0   0|1475M  723M  174M 5361M|  18k   13k|   0  1356k|   0  95.0 |7305  8970 |2.10 1.12 0.60|5.0   0 258|   0     0 |           | 11   28    0   34    0
May 17 05:56:36 ubuntu dstat.sh[66162]: 17-05 05:56:36| 73   8  18   0   0|1572M  626M  174M 5361M|  19k   15k|   0     0 |   0     0 |4779  3065 |2.10 1.12 0.60|4.0   0   0|   0     0 |           | 11   32    0   34    0
May 17 05:56:37 ubuntu dstat.sh[66162]: 17-05 05:56:37| 63  13  24   0   0|1518M  680M  174M 5361M|  31k   27k|   0  1638k|   0  82.1 |9229    14k|2.10 1.12 0.60|5.0   0 264|   0     0 |           | 11   28    0   37    0
May 17 05:56:38 ubuntu dstat.sh[66162]: 17-05 05:56:38| 65  11  23   0   0|1546M  651M  174M 5361M|5682B 2475B|   0  2968k|   0   107 |3858  1815 |2.18 1.15 0.61|1.0   0  60|   0     0 |           | 11   29    1   37    0
May 17 05:56:39 ubuntu dstat.sh[66162]: 17-05 05:56:39| 43   5  51   0   0|1547M  651M  174M 5361M|  31k   28k|   0   684k|   0  31.0 |7537    10k|2.18 1.15 0.61|4.0   0   0|   0     0 |           | 11   30    0   33    0
May 17 05:56:40 ubuntu dstat.sh[66162]: 17-05 05:56:40| 61  17  21   0   0|1512M  685M  174M 5361M|6686B 2823B|   0   219k|   0  13.0 |4658  3281 |2.18 1.15 0.61|3.0   0 298|   0     0 |           | 11   28    0   34    0
May 17 05:56:41 ubuntu dstat.sh[66162]: 17-05 05:56:41| 47   6  47   0   0|1564M  633M  174M 5361M|  21k   19k|   0   124k|   0  9.00 |5063  5379 |2.18 1.15 0.61|2.0   0   0|   0     0 |           | 11   31    0   34    0
May 17 05:56:42 ubuntu dstat.sh[66162]: 17-05 05:56:42| 58  16  25   0   0|1475M  722M  174M 5362M|  16k   12k|   0   918k|   0  65.9 |6449  7692 |2.18 1.15 0.61|4.0   0 286|   0     0 |           | 11   28    0   37    0
May 17 05:56:43 ubuntu dstat.sh[66162]: 17-05 05:56:43| 56   6  37   0   0|1541M  656M  174M 5362M|  16k   13k|   0     0 |   0     0 |4067  2763 |2.24 1.18 0.62|4.0   0 1.0|   0     0 |           | 11   31    0   34    0
May 17 05:56:44 ubuntu dstat.sh[66162]: 17-05 05:56:44| 53  12  35   0   0|1472M  725M  174M 5362M|  19k   15k|   0  1111k|   0  68.2 |6979  8626 |2.24 1.18 0.62|4.0   0 123|   0     0 |           | 11   28    0   36    0
May 17 05:56:45 ubuntu dstat.sh[66162]: 17-05 05:56:45| 59  10  30   0   0|1562M  635M  174M 5362M|  15k   11k|   0    52k|   0  3.98 |4342    14k|2.24 1.18 0.62|4.0   0  31|   0     0 |           | 11   31    0   37    0
May 17 05:56:46 ubuntu dstat.sh[66162]: 17-05 05:56:46| 49  11  39   0   0|1461M  736M  174M 5362M|  20k   17k|   0   238k|   0  31.2 |7002  9328 |2.24 1.18 0.62|5.0   0 185|   0     0 |           | 11   28    0   39    0
May 17 05:56:47 ubuntu dstat.sh[66162]: 17-05 05:56:47| 74  25   2   0   0|1556M  640M  174M 5362M|5644B 1566B|   0  2324k|   0   152 |5764  4911 |2.24 1.18 0.62|8.0   0 515|   0     0 |           | 11   28    0   38    0
May 17 05:56:48 ubuntu dstat.sh[66162]: 17-05 05:56:48| 82  17   1   0   0|1729M  468M  174M 5362M|  18k   15k|   0    60k|   0  3.00 |6081  5178 |2.62 1.28 0.66|8.0   0 365|   0     0 |           | 11   32    0   38    0
May 17 05:56:49 ubuntu dstat.sh[66162]: 17-05 05:56:49| 75  20   4   0   0|1740M  456M  174M 5362M|  50k   44k|   0  3324k|   0   112 |9240    12k|2.62 1.28 0.66|6.0   0 525|   0     0 |           | 11   29    0   39    0
May 17 05:56:50 ubuntu dstat.sh[66162]: 17-05 05:56:50| 79  19   1   0   0|1583M  613M  174M 5362M|  11k 8343B|   0   292k|   0  23.0 |6053  5254 |2.62 1.28 0.66|6.0   0 267|   0     0 |           | 11   28    0   39    0
May 17 05:56:51 ubuntu dstat.sh[66162]: 17-05 05:56:51| 83  10   7   0   0|1661M  535M  174M 5362M|  17k   14k|   0   116k|   0  7.99 |5168  3146 |2.62 1.28 0.66|4.0   0   0|   0     0 |           | 11   33    0   39    0
May 17 05:56:52 ubuntu dstat.sh[66162]: 17-05 05:56:52| 75  10  15   0   0|1623M  573M  174M 5363M|  46k   41k|   0   212k|   0  13.0 |9160    16k|2.62 1.28 0.66|4.0   0  83|   0     0 |           | 11   29    0   43    0
May 17 05:56:53 ubuntu dstat.sh[66162]: 17-05 05:56:53| 23  23  53   0   0|1437M  759M  174M 5363M|7131B 4254B|   0   316k|   0  5.99 |6477  5900 |2.41 1.25 0.65|1.0   0 653|   0     0 |           | 11   28    0   44    0
May 17 05:56:54 ubuntu dstat.sh[66162]: 17-05 05:56:54| 55  32  13   0   0|1501M  695M  174M 5363M|4746B 1622B|   0    48k|   0  12.0 |6092  5517 |2.41 1.25 0.65|6.0   0 867|   0     0 |           | 11   28    0   44    0
May 17 05:56:55 ubuntu dstat.sh[66162]: 17-05 05:56:55| 69   8  22   0   0|1604M  592M  174M 5363M|  23k   20k|   0     0 |   0     0 |4598  4498 |2.41 1.25 0.65|9.0   0   0|   0     0 |           | 11   32    0   44    0
May 17 05:56:56 ubuntu dstat.sh[66162]: 17-05 05:56:56| 67  14  18   0   0|1545M  651M  174M 5363M|  19k   15k|   0   695k|   0  66.3 |7302  9898 |2.41 1.25 0.65|4.0   0 221|   0     0 |           | 11   28    0   46    0
May 17 05:56:57 ubuntu dstat.sh[66162]: 17-05 05:56:57| 77  11  12   0   0|1577M  618M  174M 5363M|  14k   12k|   0   184k|   0  9.01 |4531  3017 |2.41 1.25 0.65|3.0   0  48|   0     0 |           | 11   31    0   46    0
May 17 05:56:58 ubuntu dstat.sh[66162]: 17-05 05:56:58| 58   6  36   0   0|1581M  614M  174M 5363M|  44k   39k|   0   144k|   0  9.00 |  11k   18k|2.38 1.27 0.66|4.0   0   0|   0     0 |           | 11   32    0   46    0
May 17 05:56:59 ubuntu dstat.sh[66162]: 17-05 05:56:59| 65  10  24   0   0|1477M  718M  174M 5364M|  31k   25k|   0   568k|   0  60.0 |  11k   16k|2.38 1.27 0.66|3.0   0  90|   0     0 |           | 11   28    0   46    1
May 17 05:57:00 ubuntu dstat.sh[66162]: 17-05 05:57:00| 81  11   8   0   0|1563M  632M  174M 5364M|  12k 9696B|   0   180k|   0  11.0 |4943  2782 |2.38 1.27 0.66|3.0   0  30|   0     0 |           | 11   31    0   46    0
May 17 05:57:01 ubuntu dstat.sh[66162]: 17-05 05:57:01| 59   6  34   0   0|1595M  600M  174M 5364M|  39k   35k|   0   144k|   0  8.02 |  10k   15k|2.38 1.27 0.66|2.0   0   0|   0     0 |           | 11   32    0   46    0
May 17 05:57:02 ubuntu dstat.sh[66162]: 17-05 05:57:02| 60  11  27   0   0|1525M  670M  174M 5364M|  40k   34k|   0   156k|   0  10.0 |  11k   17k|2.38 1.27 0.66|4.0   0 166|   0     0 |           | 11   29    0   49    0
May 17 05:57:03 ubuntu dstat.sh[66162]: 17-05 05:57:03| 81  13   6   0   0|1545M  649M  174M 5364M|  10k 6715B|   0   672k|   0  9.00 |4842  3064 |2.51 1.31 0.68|5.0   0  95|   0     0 |           | 11   29    0   50    0
May 17 05:57:04 ubuntu dstat.sh[66162]: 17-05 05:57:04| 62   6  31   0   0|1587M  607M  174M 5364M|  37k   32k|   0  3232k|   0   130 |8130    12k|2.51 1.31 0.68|3.0   0   0|   0     0 |           | 11   31    0   51    0
May 17 05:57:05 ubuntu dstat.sh[66162]: 17-05 05:57:05| 73  11  14   0   0|1592M  602M  174M 5364M|  22k   18k|   0   347k|   0  35.9 |7871    10k|2.51 1.31 0.68|4.0   0  98|   0     0 |           | 11   28    0   52    0
May 17 05:57:06 ubuntu dstat.sh[66162]: 17-05 05:57:06| 75   9  16   0   0|1578M  616M  174M 5364M|  18k   15k|   0   329k|   0  33.1 |5036  4205 |2.51 1.31 0.68|4.0   0  30|   0     0 |           | 11   30    0   53    0
May 17 05:57:07 ubuntu dstat.sh[66162]: 17-05 05:57:07| 66  13  20   0   0|1588M  606M  174M 5365M|  23k   19k|   0   276k|   0  20.0 |7578  9139 |2.51 1.31 0.68|3.0   0 120|   0     0 |           | 11   30    0   54    0
May 17 05:57:08 ubuntu dstat.sh[66162]: 17-05 05:57:08| 68   9  22   0   0|1621M  573M  174M 5365M|  31k   27k|   0   184k|   0  10.0 |7722    10k|2.55 1.34 0.69|2.0   0  59|   0     0 |           | 11   30    0   55    0
May 17 05:57:09 ubuntu dstat.sh[66162]: 17-05 05:57:09| 72  13  14   0   0|1561M  633M  174M 5365M|  20k   16k|   0   240k|   0  12.0 |5841  6908 |2.55 1.34 0.69|3.0   0 125|   0     0 |           | 11   29    0   57    0
May 17 05:57:10 ubuntu dstat.sh[66162]: 17-05 05:57:10| 77  10  12   0   0|1571M  623M  174M 5365M|  17k   13k|   0   184k|   0  8.98 |5185  4673 |2.55 1.34 0.69|5.0   0  77|   0     0 |           | 11   30    0   58    0
May 17 05:57:11 ubuntu dstat.sh[66162]: 17-05 05:57:11| 71  10  19   0   0|1576M  617M  174M 5365M|  23k   20k|   0   376k|   0  44.0 |6783  8248 |2.55 1.34 0.69|2.0   0  36|   0     0 |           | 11   34    0   60    0
May 17 05:57:12 ubuntu dstat.sh[66162]: 17-05 05:57:12| 63  13  23   0   0|1493M  701M  174M 5365M|  18k   16k|   0   393k|   0  37.0 |5974  6776 |2.55 1.34 0.69|2.0   0 176|   0     0 |           | 11   33    0   59    0
May 17 05:57:13 ubuntu dstat.sh[66162]: 17-05 05:57:13| 56  10  34   0   0|1568M  626M  174M 5365M|  14k 8673B|   0   356k|   0  25.0 |4757  4051 |2.58 1.37 0.70|3.0   0  83|   0     0 |           | 11   33    0   60    0
May 17 05:57:14 ubuntu dstat.sh[66162]: 17-05 05:57:14| 52   9  39   0   0|1513M  680M  174M 5365M|  21k   18k|   0   700k|   0  15.0 |5757  7008 |2.58 1.37 0.70|4.0   0  96|   0     0 |           | 11   34    0   61    0
May 17 05:57:15 ubuntu dstat.sh[66162]: 17-05 05:57:15| 58   8  33   0   0|1526M  667M  174M 5365M|  19k   15k|   0   259k|   0  14.0 |5877  6398 |2.58 1.37 0.70|5.0   0  47|   0     0 |           | 11   33    0   63    0
May 17 05:57:16 ubuntu dstat.sh[66162]: 17-05 05:57:16| 54  10  37   0   0|1528M  665M  174M 5366M|  16k   12k|   0   224k|   0  16.0 |5584  6047 |2.58 1.37 0.70|5.0   0 127|   0     0 |           | 11   33    0   62    0
May 17 05:57:17 ubuntu dstat.sh[66162]: 17-05 05:57:17| 32   6  60   0   0|1513M  680M  174M 5366M|  19k   15k|   0   328k|   0  22.0 |5917  7212 |2.58 1.37 0.70|3.0   0  67|   0     0 |           | 11   33    0   63    0
May 17 05:57:18 ubuntu dstat.sh[66162]: 17-05 05:57:18| 36   8  55   0   0|1495M  698M  174M 5366M|9122B 6033B|   0   244k|   0  22.0 |3493  2897 |2.46 1.36 0.71|3.0   0  68|   0     0 |           | 11   33    0   64    0
May 17 05:57:19 ubuntu dstat.sh[66162]: 17-05 05:57:19| 38   5  56   0   0|1471M  722M  174M 5366M|  16k   13k|   0   153k|   0  10.0 |3881  3869 |2.46 1.36 0.71|3.0   0  34|   0     0 |           | 11   33    0   65    0
May 17 05:57:20 ubuntu dstat.sh[66162]: 17-05 05:57:20| 37   9  55   0   0|1418M  774M  174M 5366M|  11k 7791B|   0   596k|   0  53.0 |4044  3922 |2.46 1.36 0.71|2.0   0 104|   0     0 |           | 11   33    0   60    0
May 17 05:57:21 ubuntu dstat.sh[66162]: 17-05 05:57:21| 36   7  56   0   0|1427M  765M  174M 5366M|  11k 8061B|   0   320k|   0  28.0 |3477  3174 |2.46 1.36 0.71|1.0   0  60|   0     0 |           | 11   33    0   61    0
May 17 05:57:22 ubuntu dstat.sh[66162]: 17-05 05:57:22| 35   5  58   0   0|1485M  708M  174M 5366M|  14k   11k|   0   228k|   0  20.0 |3221  3660 |2.46 1.36 0.71|1.0   0   0|   0     0 |           | 11   33    0   61    1
May 17 05:57:23 ubuntu dstat.sh[66162]: 17-05 05:57:23| 38   5  56   0   0|1488M  704M  174M 5366M|  15k   12k|   0   220k|   0  13.0 |4111  4526 |2.42 1.37 0.71|1.0   0 6.0|   0     0 |           | 11   33    0   62    0
May 17 05:57:24 ubuntu dstat.sh[66162]: 17-05 05:57:24| 37   7  54   0   0|1466M  726M  174M 5366M|  14k   11k|   0   156k|   0  9.98 |4125  3773 |2.42 1.37 0.71|3.0   0  43|   0     0 |           | 11   33    0   61    0
May 17 05:57:25 ubuntu dstat.sh[66162]: 17-05 05:57:25| 35   5  59   0   0|1443M  750M  174M 5366M|  13k 9581B|   0  3616k|   0   195 |3547  3504 |2.42 1.37 0.71|2.0   0 5.0|   0     0 |           | 11   33    0   62    0
May 17 05:57:26 ubuntu dstat.sh[66162]: 17-05 05:57:26| 31  10  57   0   0|1439M  753M  174M 5366M|  14k   12k|   0   281k|   0  25.1 |5282  5707 |2.42 1.37 0.71|1.0   0 251|   0     0 |           | 11   33    0   63    0
May 17 05:57:27 ubuntu dstat.sh[66162]: 17-05 05:57:27| 18   4  77   0   0|1370M  822M  174M 5366M|  10k 6761B|   0  2076k|   0   130 |3329  4512 |2.42 1.37 0.71|2.0   0  32|   0     0 |           | 11   32    0   64    0
May 17 05:57:28 ubuntu dstat.sh[66162]: 17-05 05:57:28| 19   3  79   0   0|1387M  806M  174M 5366M|9616B 6669B|   0   112k|   0  8.02 |1872  1607 |2.31 1.37 0.72|3.0   0   0|   0     0 |           | 11   33    0   63    0
May 17 05:57:29 ubuntu dstat.sh[66162]: 17-05 05:57:29| 18   2  79   0   0|1382M  811M  174M 5366M|  10k 7396B|   0   231k|   0  18.9 |3186  3807 |2.31 1.37 0.72|2.0   0   0|   0     0 |           | 11   32    0   64    0
May 17 05:57:30 ubuntu dstat.sh[66162]: 17-05 05:57:30| 16  13  71   0   0|1361M  831M  174M 5366M|6258B 1500B|   0   184k|   0  15.0 |4034  3124 |2.31 1.37 0.72|2.0   0 284|   0     0 |           | 11   32    0   64    0
