May 08 09:47:18 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 08 09:47:19 ubuntu dstat.sh[66287]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 08 09:47:19 ubuntu dstat.sh[66287]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 08 09:47:30 ubuntu dstat.sh[66287]: 08-05 09:47:30| 36  10  53   0   0|1237M  971M  170M 5355M|9876B 3663B|   0   949k|   0  36.0 |3437  2185 |1.61 0.99 0.59|2.0   0  98|   0     0 |           | 11    5    0   19    0
May 08 09:47:31 ubuntu dstat.sh[66287]: 08-05 09:47:31| 44   7  48   1   0|1260M  942M  170M 5361M|4839B 1859B|   0  7331k|   0   341 |3428  2989 |1.61 0.99 0.59|2.0   0 3.0|   0     0 |           | 11    4    0   19    0
May 08 09:47:32 ubuntu dstat.sh[66287]: 08-05 09:47:32| 40   7  52   0   0|1207M  988M  170M 5366M|  11k 4739B|   0  1187k|   0  29.1 |8115    12k|1.61 0.99 0.59|2.0   0  32|   0     0 |           | 11    4    0   19    0
May 08 09:47:33 ubuntu dstat.sh[66287]: 08-05 09:47:33| 45   8  45   0   0|1246M  948M  170M 5366M|4475B 1513B|   0    92k|   0  2.00 |  15k   27k|1.61 0.99 0.59|2.0   0  13|   0     0 |           | 11    4    0   19    0
May 08 09:47:34 ubuntu dstat.sh[66287]: 08-05 09:47:34| 32  19  47   0   0|1219M  987M  171M 5356M|4302B 1564B|   0  1994k|   0  13.0 |5165  3703 |1.61 0.99 0.59|2.0   0 288|   0     0 |           | 11    4    0   19    0
May 08 09:47:35 ubuntu dstat.sh[66287]: 08-05 09:47:35| 30  25  44   0   0|1153M 1053M  171M 5356M|4682B 1663B|   0    48k|   0  12.0 |6026  4565 |1.64 1.01 0.59|2.0   0 432|   0     0 |           | 11    4    0   19    0
May 08 09:47:36 ubuntu dstat.sh[66287]: 08-05 09:47:36| 21  18  59   0   0|1133M 1073M  171M 5356M|4498B 1619B|   0    11M|   0  54.0 |6038  7585 |1.64 1.01 0.59|4.0   0 251|   0     0 |           | 11    4    0   19    0
May 08 09:47:37 ubuntu dstat.sh[66287]: 08-05 09:47:37| 46  10  44   0   0|1201M 1005M  171M 5356M|5045B 1616B|   0  4086B|   0  1.00 |3490  1919 |1.64 1.01 0.59|3.0   0  90|   0     0 |           | 11    5    0   19    0
May 08 09:47:38 ubuntu dstat.sh[66287]: 08-05 09:47:38| 44   8  49   0   0|1228M  978M  171M 5357M|4279B 1458B|   0   364k|   0  26.0 |2768  1429 |1.64 1.01 0.59|2.0   0 1.0|   0     0 |           | 11    5    0   19    0
May 08 09:47:39 ubuntu dstat.sh[66287]: 08-05 09:47:39| 35  10  54   1   0|1255M  949M  171M 5359M|4741B 1620B|   0  3821k|   0   302 |4038  4621 |1.64 1.01 0.59|1.0   0  80|   0     0 |           | 11    4    0   20    0
May 08 09:47:40 ubuntu dstat.sh[66287]: 08-05 09:47:40| 16   8  75   0   0|1297M  907M  171M 5359M|4389B 1623B|   0     0 |   0     0 |2430  1964 |1.59 1.01 0.60|1.0   0  61|   0     0 |           | 11    4    0   14    0
May 08 09:47:41 ubuntu dstat.sh[66287]: 08-05 09:47:41| 23   3  73   0   0|1339M  865M  171M 5359M|4497B 1619B|   0    16M|   0   209 |1899  1399 |1.59 1.01 0.60|2.0   0   0|   0     0 |           | 11    4    0   14    0
May 08 09:47:42 ubuntu dstat.sh[66287]: 08-05 09:47:42| 22   3  72   1   0|1356M  847M  171M 5359M|4706B 1455B|   0  3757k|   0   411 |3760  4880 |1.59 1.01 0.60|1.0   0 1.0|   0     0 |           | 11   10    0   14    0
May 08 09:47:43 ubuntu dstat.sh[66287]: 08-05 09:47:43| 21   6  73   0   0|1329M  874M  171M 5359M|4021B 1620B|   0  8194B|   0  2.00 |2262  1555 |1.59 1.01 0.60|1.0   0  42|   0     0 |           | 11    4    0   16    0
May 08 09:47:44 ubuntu dstat.sh[66287]: 08-05 09:47:44| 19   3  78   0   0|1359M  843M  171M 5360M|6693B 4016B| 144k  373k|7.02  3.01 |1726  1192 |1.59 1.01 0.60|1.0   0   0|   0     0 |           | 11   11    0   16    0
May 08 09:47:45 ubuntu dstat.sh[66287]: 08-05 09:47:45| 21   2  74   1   0|1370M  833M  171M 5360M|8726B 6651B| 267k 4501k|65.8   257 |3072  3470 |1.46 0.99 0.59|  0   0 3.0|   0     0 |           | 11   29    0   16    0
May 08 09:47:46 ubuntu dstat.sh[66287]: 08-05 09:47:46| 20   7  73   0   0|1373M  830M  171M 5360M|6102B 2524B|   0    33M|   0   291 |2776  2468 |1.46 0.99 0.59|1.0   0  43|   0     0 |           | 11   28    0   17    0
May 08 09:47:47 ubuntu dstat.sh[66287]: 08-05 09:47:47| 17   2  79   0   0|1390M  812M  171M 5360M|  11k 8390B|   0  2255k|   0  14.0 |2064  1724 |1.46 0.99 0.59|1.0   0   0|   0     0 |           | 11   29    0   17    0
May 08 09:47:48 ubuntu dstat.sh[66287]: 08-05 09:47:48| 32  12  55   0   0|1371M  832M  171M 5360M|4332B 1752B|   0    12k|   0  3.00 |3676  2544 |1.46 0.99 0.59|2.0   0 157|   0     0 |           | 11   28    0   17    0
May 08 09:47:49 ubuntu dstat.sh[66287]: 08-05 09:47:49| 36   4  60   0   0|1413M  790M  171M 5360M|  13k   12k|   0    44k|   0  2.00 |3548  3003 |1.46 0.99 0.59|  0   0   0|   0     0 |           | 11   30    0   17    0
May 08 09:47:50 ubuntu dstat.sh[66287]: 08-05 09:47:50| 40  18  41   0   0|1420M  782M  171M 5360M|  14k   10k|   0   304k|   0  39.0 |7375  8945 |1.50 1.01 0.60|7.0   0 393|   0     0 |           | 11   28    0   18    0
May 08 09:47:51 ubuntu dstat.sh[66287]: 08-05 09:47:51| 81  20   0   0   0|1605M  597M  171M 5360M|4892B 3080B|   0  2148k|   0  8.00 |5238  3423 |1.50 1.01 0.60|5.0   0 185|   0     0 |           | 11   29    0   18    0
May 08 09:47:52 ubuntu dstat.sh[66287]: 08-05 09:47:52| 82  12   6   0   0|1735M  467M  171M 5360M|  32k   29k|   0   364k|   0  18.0 |7052  7755 |1.50 1.01 0.60|5.0   0   0|   0     0 |           | 11   34    0   17    0
May 08 09:47:53 ubuntu dstat.sh[66287]: 08-05 09:47:53| 65  14  19   0   0|1485M  717M  171M 5360M|  18k   15k|   0  4356k|   0   303 |8001    12k|1.50 1.01 0.60|1.0   0 264|   0     0 |           | 11   28    0   23    0
May 08 09:47:54 ubuntu dstat.sh[66287]: 08-05 09:47:54| 19   6  73   0   0|1533M  669M  171M 5360M|1976B   42B|   0   347k|   0  15.0 |2330  1750 |1.50 1.01 0.60|1.0   0  46|   0     0 |           | 11   28    0   23    0
May 08 09:47:55 ubuntu dstat.sh[66287]: 08-05 09:47:55| 16   3  80   1   0|1524M  678M  171M 5360M|9577B 6986B|   0  2413k|   0   126 |3001  3661 |1.46 1.00 0.60|2.0   0   0|   0     0 |           | 11   28    0   24    0
May 08 09:47:56 ubuntu dstat.sh[66287]: 08-05 09:47:56| 20   6  73   0   0|1491M  711M  171M 5360M|2399B    0 |   0     0 |   0     0 |2622  1903 |1.46 1.00 0.60|1.0   0  68|   0     0 |           | 11   28    0   24    0
May 08 09:47:57 ubuntu dstat.sh[66287]: 08-05 09:47:57| 18   4  77   0   0|1474M  728M  171M 5360M|7387B 5117B|   0    37M|   0   698 |2981  2621 |1.46 1.00 0.60|2.0   0   0|   0     0 |           | 11   29    0   24    0
May 08 09:47:58 ubuntu dstat.sh[66287]: 08-05 09:47:58| 11  14  73   1   0|1393M  808M  171M 5360M|4773B 1851B|   0  1190k|   0  32.0 |4906  4490 |1.46 1.00 0.60|1.0   0 341|   0     0 |           | 11   28    0   25    0
May 08 09:47:59 ubuntu dstat.sh[66287]: 08-05 09:47:59| 43  28  29   0   0|1446M  756M  171M 5360M|2644B    0 |   0   252k|   0  22.0 |6083  5063 |1.46 1.00 0.60|5.0   0 699|   0     0 |           | 11   28    0   25    0
May 08 09:48:00 ubuntu dstat.sh[66287]: 08-05 09:48:00| 85  11   3   0   0|1650M  552M  171M 5360M|  14k   12k|   0   644k|   0  35.0 |5310  3369 |1.67 1.05 0.62|5.0   0   0|   0     0 |           | 11   31    0   25    0
May 08 09:48:01 ubuntu dstat.sh[66287]: 08-05 09:48:01| 74   9  16   0   0|1636M  565M  171M 5361M|  38k   35k|   0   504k|   0  59.0 |9241    15k|1.67 1.05 0.62|6.0   0  50|   0     0 |           | 11   30    0   25    0
May 08 09:48:02 ubuntu dstat.sh[66287]: 08-05 09:48:02| 77  23   0   0   0|1590M  611M  171M 5361M|5629B 1478B|   0    58M|   0   383 |6377  5465 |1.67 1.05 0.62|6.0   0 259|   0     0 |           | 11   28    0   26    0
May 08 09:48:03 ubuntu dstat.sh[66287]: 08-05 09:48:03| 86  12   1   0   0|1721M  480M  171M 5361M|  21k   19k|   0   148k|   0  8.00 |5665  4952 |1.67 1.05 0.62|5.0   0   0|   0     0 |           | 11   32    0   26    0
May 08 09:48:04 ubuntu dstat.sh[66287]: 08-05 09:48:04| 75  12  12   0   0|1712M  489M  171M 5361M|  42k   37k|   0   304k|   0  26.0 |9469    15k|1.67 1.05 0.62|7.0   0 100|   0     0 |           | 11   29    0   31    0
May 08 09:48:05 ubuntu dstat.sh[66287]: 08-05 09:48:05| 46  14  40   0   0|1446M  755M  171M 5361M|  10k 5627B|   0   288k|   0  24.0 |4744  5437 |1.69 1.07 0.63|3.0   0 198|   0     0 |           | 11   28    0   31    0
May 08 09:48:06 ubuntu dstat.sh[66287]: 08-05 09:48:06| 37   4  59   0   0|1488M  713M  171M 5361M|  13k 9756B|   0   156k|   0  10.0 |3342  2931 |1.69 1.07 0.63|1.0   0   0|   0     0 |           | 11   30    0   31    0
May 08 09:48:07 ubuntu dstat.sh[66287]: 08-05 09:48:07| 46  20  32   0   0|1423M  778M  171M 5361M|  12k 8628B|   0   425k|   0  29.1 |6670  7513 |1.69 1.07 0.63|4.0   0 378|   0     0 |           | 11   28    0   33    0
May 08 09:48:08 ubuntu dstat.sh[66287]: 08-05 09:48:08| 56   7  36   0   0|1528M  672M  171M 5361M|  12k   10k|   0   152k|   0  7.00 |3805  2519 |1.69 1.07 0.63|4.0   0 2.0|   0     0 |           | 11   31    0   33    0
May 08 09:48:09 ubuntu dstat.sh[66287]: 08-05 09:48:09| 53  10  37   0   0|1414M  786M  171M 5362M|  21k   18k|   0   432k|   0  53.0 |7988    11k|1.69 1.07 0.63|6.0   0 144|   0     0 |           | 11   28    0   34    0
May 08 09:48:10 ubuntu dstat.sh[66287]: 08-05 09:48:10| 81  17   1   0   0|1568M  633M  171M 5362M|2490B 1501B|   0   180k|   0  9.99 |4889  2376 |1.88 1.12 0.65|4.0   0 114|   0     0 |           | 11   29    0   34    0
May 08 09:48:11 ubuntu dstat.sh[66287]: 08-05 09:48:11| 57   7  35   0   0|1609M  591M  171M 5362M|  37k   34k|   0  1232k|   0  82.0 |8491    12k|1.88 1.12 0.65|5.0   0   0|   0     0 |           | 11   30    0   35    1
May 08 09:48:12 ubuntu dstat.sh[66287]: 08-05 09:48:12| 63  20  16   0   0|1517M  683M  171M 5362M|6558B 4176B|   0   526k|   0  30.9 |5120  4866 |1.88 1.12 0.65|3.0   0 323|   0     0 |           | 11   28    0   37    0
May 08 09:48:13 ubuntu dstat.sh[66287]: 08-05 09:48:13| 53   7  40   0   0|1578M  622M  171M 5362M|  15k   13k|   0   120k|   0  7.01 |3870  2748 |1.88 1.12 0.65|3.0   0   0|   0     0 |           | 11   31    0   33    0
May 08 09:48:14 ubuntu dstat.sh[66287]: 08-05 09:48:14| 52  16  31   0   0|1492M  708M  171M 5362M|  18k   16k|   0   412k|   0  36.0 |7872    11k|1.88 1.12 0.65|3.0   0 299|   0     0 |           | 11   28    0   35    0
May 08 09:48:15 ubuntu dstat.sh[66287]: 08-05 09:48:15| 56   9  35   0   0|1578M  622M  171M 5362M|9980B 9947B|   0   962k|   0  7.99 |3788  2417 |1.97 1.15 0.66|1.0   0 6.0|   0     0 |           | 11   31    0   35    0
May 08 09:48:16 ubuntu dstat.sh[66287]: 08-05 09:48:16| 53  14  32   0   0|1486M  714M  171M 5362M|  22k   18k|   0   970k|   0  60.1 |7282  9849 |1.97 1.15 0.66|4.0   0 237|   0     0 |           | 11   28    0   38    0
May 08 09:48:17 ubuntu dstat.sh[66287]: 08-05 09:48:17| 66  12  22   0   0|1563M  637M  171M 5363M|4255B 2211B|   0   188k|   0  3.00 |3821  1834 |1.97 1.15 0.66|1.0   0  50|   0     0 |           | 11   29    1   35    0
May 08 09:48:18 ubuntu dstat.sh[66287]: 08-05 09:48:18| 47   6  46   0   0|1550M  650M  171M 5363M|  26k   23k|   0  2667k|   0   124 |7815  9982 |1.97 1.15 0.66|4.0   0  22|   0     0 |           | 11   28    0   37    0
May 08 09:48:19 ubuntu dstat.sh[66287]: 08-05 09:48:19| 62  13  24   0   0|1472M  727M  171M 5363M|2578B    0 |   0   160k|   0  11.0 |4048  2090 |1.97 1.15 0.66|3.0   0  91|   0     0 |           | 11   28    0   37    0
May 08 09:48:20 ubuntu dstat.sh[66287]: 08-05 09:48:20| 53   9  38   0   0|1540M  660M  171M 5363M|  21k   19k|   0   232k|   0  23.0 |5486    15k|2.21 1.21 0.68|1.0   0  36|   0     0 |           | 11   30    0   39    0
May 08 09:48:21 ubuntu dstat.sh[66287]: 08-05 09:48:21| 62  26  11   0   0|1476M  723M  171M 5363M|  12k 6568B|   0   348k|   0  32.0 |6690  7547 |2.21 1.21 0.68|6.0   0 525|   0     0 |           | 11   28    0   39    0
May 08 09:48:22 ubuntu dstat.sh[66287]: 08-05 09:48:22| 78  22   0   0   0|1647M  552M  171M 5363M|9479B 6448B|   0   419k|   0  16.0 |5537  4677 |2.21 1.21 0.68|7.0   0 345|   0     0 |           | 11   30    0   39    0
May 08 09:48:23 ubuntu dstat.sh[66287]: 08-05 09:48:23| 75  23   2   0   0|1746M  453M  171M 5363M|  31k   27k|   0   513k|   0  32.1 |7556  8378 |2.21 1.21 0.68|8.0   0 464|   0     0 |           | 11   31    0   39    0
May 08 09:48:24 ubuntu dstat.sh[66287]: 08-05 09:48:24| 79  20   1   0   0|1760M  439M  171M 5363M|  32k   29k|   0   512k|   0  44.0 |8615    10k|2.21 1.21 0.68|6.0   0 296|   0     0 |           | 11   28    1   40    0
May 08 09:48:25 ubuntu dstat.sh[66287]: 08-05 09:48:25| 81  17   1   0   0|1635M  564M  171M 5363M|8046B 6261B|   0   224k|   0  14.0 |5681  4243 |2.60 1.31 0.72|4.0   0 224|   0     0 |           | 11   30    0   40    0
May 08 09:48:26 ubuntu dstat.sh[66287]: 08-05 09:48:26| 81  10   9   0   0|1683M  516M  171M 5364M|  35k   31k|   0   112k|   0  6.99 |7048    10k|2.60 1.31 0.72|5.0   0  19|   0     0 |           | 11   31    0   42    0
May 08 09:48:27 ubuntu dstat.sh[66287]: 08-05 09:48:27| 44  23  30   0   0|1489M  710M  171M 5364M|  21k   18k|   0   168k|   0  11.0 |8896    12k|2.60 1.31 0.72|1.0   0 526|   0     0 |           | 11   28    0   45    0
May 08 09:48:28 ubuntu dstat.sh[66287]: 08-05 09:48:28| 15  30  55   0   0|1486M  712M  171M 5364M|2522B   42B|   0   184k|   0  15.0 |5991  4724 |2.60 1.31 0.72|4.0   0 545|   0     0 |           | 11   28    0   45    0
May 08 09:48:29 ubuntu dstat.sh[66287]: 08-05 09:48:29| 64  30   6   0   0|1525M  674M  171M 5364M|4842B 2352B|   0   416k|   0  25.0 |5166  4036 |2.60 1.31 0.72|4.0   0 513|   0     0 |           | 11   29    0   43    0
May 08 09:48:30 ubuntu dstat.sh[66287]: 08-05 09:48:30| 67   9  24   0   0|1584M  615M  171M 5364M|  24k   22k|   0   661k|   0  45.0 |5981  7534 |2.55 1.32 0.73|3.0   0  43|   0     0 |           | 11   31    0   44    0
May 08 09:48:31 ubuntu dstat.sh[66287]: 08-05 09:48:31| 72  18   9   0   0|1555M  643M  171M 5364M|  11k 8315B|   0   652k|   0  65.0 |6159  6892 |2.55 1.32 0.73|4.0   0 225|   0     0 |           | 11   28    0   47    0
May 08 09:48:32 ubuntu dstat.sh[66287]: 08-05 09:48:32| 71   9  19   0   0|1599M  600M  171M 5364M|  21k   18k|   0  2010k|   0  62.9 |5383  5112 |2.55 1.32 0.73|3.0   0   0|   0     0 |           | 11   32    0   47    0
May 08 09:48:33 ubuntu dstat.sh[66287]: 08-05 09:48:33| 54   6  38   0   0|1600M  598M  171M 5364M|  40k   35k|   0   268k|   0  19.0 |  11k   18k|2.55 1.32 0.73|4.0   0   0|   0     0 |           | 11   31    0   47    0
May 08 09:48:34 ubuntu dstat.sh[66287]: 08-05 09:48:34| 73  14  13   0   0|1463M  735M  171M 5364M|  23k   18k|   0   564k|   0  58.0 |8901    12k|2.55 1.32 0.73|4.0   0 120|   0     0 |           | 11   28    0   47    0
May 08 09:48:35 ubuntu dstat.sh[66287]: 08-05 09:48:35| 77  12  10   0   0|1571M  627M  171M 5364M|  12k 9661B|   0   183k|   0  9.97 |4742  3345 |2.58 1.35 0.74|4.0   0   0|   0     0 |           | 11   30    0   47    0
May 08 09:48:36 ubuntu dstat.sh[66287]: 08-05 09:48:36| 55   7  37   0   0|1587M  610M  171M 5365M|  43k   39k|   0   172k|   0  10.0 |  11k   18k|2.58 1.35 0.74|2.0   0   0|   0     0 |           | 11   32    0   47    0
May 08 09:48:37 ubuntu dstat.sh[66287]: 08-05 09:48:37| 66  14  19   0   0|1524M  673M  171M 5365M|  30k   26k|   0   172k|   0  11.0 |8939    13k|2.58 1.35 0.74|4.0   0 162|   0     0 |           | 11   28    0   51    0
May 08 09:48:38 ubuntu dstat.sh[66287]: 08-05 09:48:38| 75  15  10   0   0|1565M  632M  171M 5365M|9591B 6869B|   0   160k|   0  7.98 |4653  2713 |2.58 1.35 0.74|4.0   0  99|   0     0 |           | 11   30    0   51    0
May 08 09:48:39 ubuntu dstat.sh[66287]: 08-05 09:48:39| 61   8  30   0   0|1601M  596M  171M 5365M|  38k   36k|   0  3301k|   0   126 |  11k   16k|2.58 1.35 0.74|2.0   0   0|   0     0 |           | 11   31    0   52    0
May 08 09:48:40 ubuntu dstat.sh[66287]: 08-05 09:48:40| 76  15   8   0   0|1513M  684M  171M 5365M|  13k 9033B|   0   356k|   0  35.0 |6914  7624 |2.70 1.40 0.76|4.0   0 128|   0     0 |           | 11   28    0   53    0
May 08 09:48:41 ubuntu dstat.sh[66287]: 08-05 09:48:41| 72   8  19   0   0|1604M  593M  171M 5365M|  18k   16k|   0   244k|   0  24.0 |4854  3817 |2.70 1.40 0.76|3.0   0   0|   0     0 |           | 11   31    0   54    0
May 08 09:48:42 ubuntu dstat.sh[66287]: 08-05 09:48:42| 68  15  17   0   0|1609M  588M  171M 5365M|  28k   25k|   0  2284k|   0   154 |7841    14k|2.70 1.40 0.76|6.0   0 122|   0     0 |           | 11   30    0   54    0
May 08 09:48:43 ubuntu dstat.sh[66287]: 08-05 09:48:43| 73  13  14   0   0|1570M  626M  171M 5366M|  20k   18k|   0    20k|   0  2.00 |5359  6097 |2.70 1.40 0.76|4.0   0 141|   0     0 |           | 11   30    0   56    0
May 08 09:48:44 ubuntu dstat.sh[66287]: 08-05 09:48:44| 71  13  15   0   0|1599M  597M  171M 5366M|  21k   18k|   0     0 |   0     0 |5509  7251 |2.70 1.40 0.76|4.0   0  86|   0     0 |           | 11   30    0   58    0
May 08 09:48:45 ubuntu dstat.sh[66287]: 08-05 09:48:45| 74  13  13   0   0|1596M  600M  171M 5366M|  17k   14k|   0   169k|   0  18.1 |5677  5657 |2.72 1.42 0.77|3.0   0  70|   0     0 |           | 11   34    0   60    0
May 08 09:48:46 ubuntu dstat.sh[66287]: 08-05 09:48:46| 72   8  18   0   0|1695M  501M  171M 5366M|  21k   19k|   0  1712k|   0  33.0 |5394  7476 |2.72 1.42 0.77|3.0   0   0|   0     0 |           | 11   34    0   58    0
May 08 09:48:47 ubuntu dstat.sh[66287]: 08-05 09:48:47| 57  17  26   0   0|1539M  657M  171M 5366M|  12k 9112B|   0   484k|   0  47.0 |5681  5805 |2.72 1.42 0.77|3.0   0 221|   0     0 |           | 11   32    0   61    0
May 08 09:48:48 ubuntu dstat.sh[66287]: 08-05 09:48:48| 55   9  35   0   0|1547M  649M  171M 5366M|  10k 9036B|   0   156k|   0  6.00 |4160  3314 |2.72 1.42 0.77|4.0   0  38|   0     0 |           | 11   34    0   61    0
May 08 09:48:49 ubuntu dstat.sh[66287]: 08-05 09:48:49| 52  11  37   0   0|1544M  652M  171M 5366M|  23k   20k|   0   223k|   0  13.0 |6452  8456 |2.72 1.42 0.77|5.0   0  96|   0     0 |           | 11   33    0   63    0
May 08 09:48:50 ubuntu dstat.sh[66287]: 08-05 09:48:50| 57  13  29   0   0|1488M  708M  171M 5366M|8378B 6706B|   0   120k|   0  8.00 |4396  3263 |2.74 1.45 0.78|4.0   0  86|   0     0 |           | 11   33    0   63    0
May 08 09:48:51 ubuntu dstat.sh[66287]: 08-05 09:48:51| 53  10  37   0   0|1516M  679M  171M 5367M|  17k   15k|   0   221k|   0  16.0 |5376  5616 |2.74 1.45 0.78|5.0   0  65|   0     0 |           | 11   34    0   64    0
May 08 09:48:52 ubuntu dstat.sh[66287]: 08-05 09:48:52| 31  11  57   0   0|1439M  756M  171M 5367M|  15k   12k|   0   531k|   0  64.9 |6181  7750 |2.74 1.45 0.78|2.0   0 129|   0     0 |           | 11   32    0   66    0
May 08 09:48:53 ubuntu dstat.sh[66287]: 08-05 09:48:53| 39   8  52   0   0|1480M  716M  171M 5367M|3429B 1963B|   0   411k|   0  14.0 |2697  1558 |2.74 1.45 0.78|1.0   0  27|   0     0 |           | 11   33    0   66    0
May 08 09:48:54 ubuntu dstat.sh[66287]: 08-05 09:48:54| 34   6  60   0   0|1451M  744M  171M 5367M|  19k   15k|   0   690k|   0  43.1 |5094  6958 |2.74 1.45 0.78|2.0   0  27|   0     0 |           | 11   32    0   61    0
May 08 09:48:55 ubuntu dstat.sh[66287]: 08-05 09:48:55| 39  12  48   0   0|1457M  738M  171M 5367M|2260B    0 |   0    16k|   0  4.00 |3538  2170 |2.68 1.46 0.79|2.0   0 111|   0     0 |           | 11   32    0   61    0
May 08 09:48:56 ubuntu dstat.sh[66287]: 08-05 09:48:56| 35   4  61   0   0|1475M  720M  171M 5367M|  14k   12k|   0   287k|   0  31.9 |3428  3346 |2.68 1.46 0.79|2.0   0   0|   0     0 |           | 11   33    0   62    0
May 08 09:48:57 ubuntu dstat.sh[66287]: 08-05 09:48:57| 36  10  54   0   0|1394M  801M  171M 5367M|7788B 5037B|   0   224k|   0  21.0 |4311  4510 |2.68 1.46 0.79|2.0   0  65|   0     0 |           | 11   32    0   63    0
May 08 09:48:58 ubuntu dstat.sh[66287]: 08-05 09:48:58| 37   5  56   0   0|1432M  763M  171M 5367M|  12k   10k|   0   112k|   0  7.98 |3868  3771 |2.68 1.46 0.79|  0   0 1.0|   0     0 |           | 11   34    0   61    0
May 08 09:48:59 ubuntu dstat.sh[66287]: 08-05 09:48:59| 36   7  56   0   0|1430M  765M  171M 5367M|  15k   11k|   0  3357k|   0   167 |5539  6273 |2.68 1.46 0.79|3.0   0  43|   0     0 |           | 11   32    0   63    0
May 08 09:49:00 ubuntu dstat.sh[66287]: 08-05 09:49:00| 39   7  53   0   0|1435M  759M  171M 5367M|7275B 4880B|   0   144k|   0  10.0 |2819  2019 |2.55 1.45 0.79|2.0   0 5.0|   0     0 |           | 11   33    0   63    0
May 08 09:49:01 ubuntu dstat.sh[66287]: 08-05 09:49:01| 33   5  60   0   0|1378M  817M  171M 5367M|  18k   15k|   0   232k|   0  19.0 |5156  6628 |2.55 1.45 0.79|2.0   0  17|   0     0 |           | 11   33    0   64    0
May 08 09:49:02 ubuntu dstat.sh[66287]: 08-05 09:49:02| 24  14  61   0   0|1393M  802M  171M 5367M|4885B 2409B|   0   295k|   0  21.9 |4546  4130 |2.55 1.45 0.79|1.0   0 264|   0     0 |           | 11   32    0   64    0
