Mar 17 10:08:26 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 17 10:08:26 ubuntu dstat.sh[60166]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 17 10:08:26 ubuntu dstat.sh[60166]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 17 10:09:32 ubuntu dstat.sh[60166]: 17-03 10:09:32| 56  35   9   0   0|1458M  981M  168M 5137M|4935B 1024B|   0    48k|   0  12.0 |6618    12k|2.40 1.20 0.62|5.0   0 898|   0     0 |           | 11   28    1   42    0
Mar 17 10:09:33 ubuntu dstat.sh[60166]: 17-03 10:09:33| 67  10  23   0   0|1570M  869M  168M 5137M|  20k   18k|   0   285k|   0  14.0 |4696  3776 |2.40 1.20 0.62|2.0   0   0|   0     0 |           | 11   32    1   42    0
Mar 17 10:09:34 ubuntu dstat.sh[60166]: 17-03 10:09:34| 61  13  25   0   0|1549M  890M  168M 5137M|  22k   17k|   0   932k|   0  81.0 |8135    11k|2.40 1.20 0.62|4.0   0 201|   0     0 |           | 11   28    1   46    0
Mar 17 10:09:35 ubuntu dstat.sh[60166]: 17-03 10:09:35| 77  13  10   0   0|1562M  877M  168M 5138M|  12k 8487B|   0   160k|   0  9.99 |4619  2445 |2.40 1.20 0.62|4.0   0  67|   0     0 |           | 11   31    1   46    0
Mar 17 10:09:36 ubuntu dstat.sh[60166]: 17-03 10:09:36| 55   6  37   0   0|1575M  864M  168M 5138M|  38k   33k|   0   172k|   0  8.00 |8639    14k|2.61 1.26 0.64|2.0   0   0|   0     0 |           | 11   32    1   45    0
Mar 17 10:09:37 ubuntu dstat.sh[60166]: 17-03 10:09:37| 57   9  33   0   0|1481M  957M  168M 5138M|  39k   32k|   0   432k|   0  42.0 |  11k   18k|2.61 1.26 0.64|7.0   0  71|   0     0 |           | 11   29    1   45    0
Mar 17 10:09:38 ubuntu dstat.sh[60166]: 17-03 10:09:38| 81  14   6   0   0|1549M  889M  168M 5138M|6885B 4085B|   0   256k|   0  23.0 |4918  2690 |2.61 1.26 0.64|3.0   0  49|   0     0 |           | 11   29    2   45    0
Mar 17 10:09:39 ubuntu dstat.sh[60166]: 17-03 10:09:39| 56   6  38   0   0|1565M  873M  168M 5138M|  35k   32k|   0   144k|   0  10.0 |8017    12k|2.61 1.26 0.64|2.0   0   0|   0     0 |           | 11   32    1   45    0
Mar 17 10:09:40 ubuntu dstat.sh[60166]: 17-03 10:09:40| 56   7  36   0   0|1561M  877M  168M 5138M|  45k   39k|   0   112k|   0  8.00 |  14k   21k|2.61 1.26 0.64|4.0   0  72|   0     0 |           | 11   29    1   48    0
Mar 17 10:09:41 ubuntu dstat.sh[60166]: 17-03 10:09:41| 80  16   4   0   0|1533M  905M  168M 5138M|8520B 5828B|   0   252k|   0  9.00 |5228  3290 |2.72 1.31 0.66|3.0   0 189|   0     0 |           | 11   29    1   49    0
Mar 17 10:09:42 ubuntu dstat.sh[60166]: 17-03 10:09:42| 60   7  33   0   0|1576M  862M  168M 5139M|  30k   27k|   0  3092k|   0   126 |7169  8837 |2.72 1.31 0.66|4.0   0   0|   0     0 |           | 11   32    1   49    0
Mar 17 10:09:43 ubuntu dstat.sh[60166]: 17-03 10:09:43| 67  11  22   0   0|1642M  795M  168M 5139M|  29k   24k|   0  1632k|   0  24.0 |9341    14k|2.72 1.31 0.66|5.0   0  68|   0     0 |           | 11   29    1   51    0
Mar 17 10:09:44 ubuntu dstat.sh[60166]: 17-03 10:09:44| 73  11  14   0   0|1566M  872M  168M 5139M|  13k   10k|   0   303k|   0  29.9 |5189  4293 |2.72 1.31 0.66|4.0   0  60|   0     0 |           | 11   30    1   51    0
Mar 17 10:09:45 ubuntu dstat.sh[60166]: 17-03 10:09:45| 65  13  21   0   0|1553M  885M  168M 5139M|  20k   18k|   0   429k|   0  37.1 |6508  7699 |2.72 1.31 0.66|3.0   0 120|   0     0 |           | 11   30    1   53    0
Mar 17 10:09:46 ubuntu dstat.sh[60166]: 17-03 10:09:46| 60   6  32   0   0|1576M  861M  168M 5139M|  37k   32k|   0   264k|   0  14.0 |8737    13k|2.58 1.30 0.66|2.0   0   0|   0     0 |           | 11   31    1   54    0
Mar 17 10:09:47 ubuntu dstat.sh[60166]: 17-03 10:09:47| 71  15  13   0   0|1509M  928M  168M 5139M|  18k   14k|   0   148k|   0  8.00 |6743  8686 |2.58 1.30 0.66|5.0   0 227|   0     0 |           | 11   28    1   57    0
Mar 17 10:09:48 ubuntu dstat.sh[60166]: 17-03 10:09:48| 70   9  21   0   0|1584M  853M  168M 5139M|  20k   18k|   0   156k|   0  9.99 |4839  3977 |2.58 1.30 0.66|2.0   0   0|   0     0 |           | 11   32    1   55    0
Mar 17 10:09:49 ubuntu dstat.sh[60166]: 17-03 10:09:49| 65  10  24   0   0|1553M  884M  168M 5139M|  24k   20k|   0   351k|   0  37.9 |7185    10k|2.58 1.30 0.66|3.0   0  69|   0     0 |           | 11   31    1   58    0
Mar 17 10:09:50 ubuntu dstat.sh[60166]: 17-03 10:09:50| 60  11  28   0   0|1527M  910M  168M 5139M|  14k   11k|   0   389k|   0  33.1 |4486  4037 |2.58 1.30 0.66|2.0   0 140|   0     0 |           | 11   34    1   59    0
Mar 17 10:09:51 ubuntu dstat.sh[60166]: 17-03 10:09:51| 49  12  37   0   0|1521M  916M  168M 5140M|  14k   10k|   0   444k|   0  44.0 |5241  5475 |2.62 1.33 0.67|4.0   0 120|   0     0 |           | 11   33    1   61    0
Mar 17 10:09:52 ubuntu dstat.sh[60166]: 17-03 10:09:52| 54  10  36   0   0|1555M  882M  168M 5140M|  16k   13k|   0   148k|   0  11.0 |4976  4250 |2.62 1.33 0.67|4.0   0  98|   0     0 |           | 11   34    1   61    0
Mar 17 10:09:53 ubuntu dstat.sh[60166]: 17-03 10:09:53| 52   9  39   0   0|1487M  950M  168M 5140M|  21k   18k|   0   199k|   0  8.98 |6534  8222 |2.62 1.33 0.67|2.0   0  86|   0     0 |           | 11   33    1   63    0
Mar 17 10:09:54 ubuntu dstat.sh[60166]: 17-03 10:09:54| 50   9  41   0   0|1495M  942M  168M 5140M|  12k   11k|   0   233k|   0  17.0 |4707  4796 |2.62 1.33 0.67|  0   0  86|   0     0 |           | 11   34    1   64    0
Mar 17 10:09:55 ubuntu dstat.sh[60166]: 17-03 10:09:55| 29   3  65   0   0|1487M  950M  168M 5140M|  22k   16k|   0   295k|   0  23.0 |5452  7372 |2.62 1.33 0.67|1.0   0   0|   0     0 |           | 11   33    1   65    0
Mar 17 10:09:56 ubuntu dstat.sh[60166]: 17-03 10:09:56| 40  11  49   0   0|1438M  999M  168M 5140M|6100B 2307B| 188k  296k|2.00  23.0 |4308  3452 |2.57 1.34 0.68|2.0   0 138|   0     0 |           | 11   32    1   64    0
Mar 17 10:09:57 ubuntu dstat.sh[60166]: 17-03 10:09:57| 32   4  62   0   0|1472M  965M  168M 5140M|  16k   14k|   0     0 |   0     0 |3659  3522 |2.57 1.34 0.68|  0   0   0|   0     0 |           | 11   34    1   64    0
Mar 17 10:09:58 ubuntu dstat.sh[60166]: 17-03 10:09:58| 37  11  51   0   0|1458M  978M  168M 5140M|  11k 5492B|   0   927k|   0  56.2 |4914  5581 |2.57 1.34 0.68|2.0   0 138|   0     0 |           | 11   32    1   66    0
Mar 17 10:09:59 ubuntu dstat.sh[60166]: 17-03 10:09:59| 33   3  62   0   0|1460M  976M  168M 5140M|  16k   11k|   0   140k|   0  12.0 |3157  2863 |2.57 1.34 0.68|3.0   0   0|   0     0 |           | 11   34    1   66    0
Mar 17 10:10:00 ubuntu dstat.sh[60166]: 17-03 10:10:00| 37   8  54   0   0|1409M 1027M  168M 5140M|  12k 7678B|   0   323k|   0  31.9 |5031  5215 |2.57 1.34 0.68|2.0   0  63|   0     0 |           | 11   32    1   61    0
Mar 17 10:10:01 ubuntu dstat.sh[60166]: 17-03 10:10:01| 38   5  56   0   0|1427M 1009M  168M 5141M|  12k 8401B|   0   184k|   0  9.02 |3200  2674 |2.44 1.34 0.68|1.0   0 5.0|   0     0 |           | 11   34    1   61    0
Mar 17 10:10:02 ubuntu dstat.sh[60166]: 17-03 10:10:02| 31   5  62   0   0|1418M 1018M  168M 5141M|  18k   15k|   0  3494k|   0   197 |5372  6463 |2.44 1.34 0.68|2.0   0  43|   0     0 |           | 11   33    1   62    0
Mar 17 10:10:03 ubuntu dstat.sh[60166]: 17-03 10:10:03| 40   6  53   0   0|1468M  968M  168M 5141M|  10k 6809B|   0   336k|   0  29.0 |3174  2593 |2.44 1.34 0.68|2.0   0 5.0|   0     0 |           | 11   33    1   63    0
Mar 17 10:10:04 ubuntu dstat.sh[60166]: 17-03 10:10:04| 32   5  63   0   0|1398M 1038M  168M 5141M|  18k   15k|   0   257k|   0  22.1 |4563  6019 |2.44 1.34 0.68|1.0   0  10|   0     0 |           | 11   33    1   63    0
Mar 17 10:10:05 ubuntu dstat.sh[60166]: 17-03 10:10:05| 21  10  68   0   0|1376M 1060M  168M 5141M|7927B 4253B|   0   327k|   0  22.9 |4439  4435 |2.44 1.34 0.68|1.0   0 271|   0     0 |           | 11   32    1   64    0
Mar 17 10:10:06 ubuntu dstat.sh[60166]: 17-03 10:10:06| 19   2  78   0   0|1410M 1025M  168M 5141M|8866B 6140B|   0   469k|   0  50.1 |1934  1642 |2.24 1.32 0.68|2.0   0   0|   0     0 |           | 11   33    1   64    0
Mar 17 10:10:07 ubuntu dstat.sh[60166]: 17-03 10:10:07| 14   6  78   0   0|1363M 1073M  168M 5141M|9775B 6841B|   0   753k|   0  59.1 |4196  5145 |2.24 1.32 0.68|1.0   0 130|   0     0 |           | 11   32    1   65    0
