Mar 11 00:13:19 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 11 00:13:19 ubuntu dstat.sh[59843]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 11 00:13:19 ubuntu dstat.sh[59843]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 11 00:13:29 ubuntu dstat.sh[59843]: 11-03 00:13:29| 31   8  41  15   0|1262M 1198M  165M 5122M|4217B 1314B|   0    52M|   0  3992 |  15k   27k|1.43 0.89 0.51|  0 1.0  48|   0     0 |           | 11    8    1   19    2
Mar 11 00:13:30 ubuntu dstat.sh[59843]: 11-03 00:13:30| 37   8  51   3   0|1206M 1270M  165M 5105M|9070B 3523B|   0    23M|   0  1579 |6782  9762 |1.43 0.89 0.51|2.0   0  86|   0     0 |           | 11    4    0   19    0
Mar 11 00:13:31 ubuntu dstat.sh[59843]: 11-03 00:13:31| 38   5  55   0   0|1248M 1228M  165M 5106M|9327B 3255B|   0  1104k|   0  58.0 |2863  1751 |1.39 0.89 0.52|2.0   0  33|   0     0 |           | 11    5    0   19    0
Mar 11 00:13:32 ubuntu dstat.sh[59843]: 11-03 00:13:32| 44   6  47   0   0|1225M 1245M  166M 5111M|4100B 1253B|   0  8040k|   0   508 |3328  2410 |1.39 0.89 0.52|2.0   0  14|   0     0 |           | 11    4    0   19    0
Mar 11 00:13:33 ubuntu dstat.sh[59843]: 11-03 00:13:33| 37   5  57   0   0|1234M 1229M  166M 5116M|  11k 4212B|   0  1893k|   0   242 |2806  1573 |1.39 0.89 0.52|3.0   0  18|   0     0 |           | 11    4    0   19    0
Mar 11 00:13:34 ubuntu dstat.sh[59843]: 11-03 00:13:34| 42  12  44   0   0|1225M 1237M  166M 5117M|4912B 1125B|   0    84k|   0  1.00 |  12k   21k|1.39 0.89 0.52|5.0   0 136|   0     0 |           | 11    4    0   19    0
Mar 11 00:13:35 ubuntu dstat.sh[59843]: 11-03 00:13:35| 30  25  43   0   0|1116M 1358M  166M 5106M|5021B  972B|   0  3002k|   0   253 |  12k   18k|1.39 0.89 0.52|2.0   0 485|   0     0 |           | 11    4    0   17    0
Mar 11 00:13:36 ubuntu dstat.sh[59843]: 11-03 00:13:36| 38  19  42   0   0|1088M 1386M  166M 5106M|4630B 1077B|   0    36k|   0  6.98 |6318  7645 |1.44 0.91 0.53|3.0   0 279|   0     0 |           | 11    4    0   17    0
Mar 11 00:13:37 ubuntu dstat.sh[59843]: 11-03 00:13:37| 45  13  42   0   0|1158M 1317M  166M 5106M|4718B  972B|   0    40k|   0  4.00 |3986  2901 |1.44 0.91 0.53|3.0   0 181|   0     0 |           | 11    5    0   17    0
Mar 11 00:13:38 ubuntu dstat.sh[59843]: 11-03 00:13:38| 46   4  48   0   0|1209M 1265M  166M 5107M|3940B 1080B|   0    18M|   0   257 |2833  1377 |1.44 0.91 0.53|3.0   0   0|   0     0 |           | 11    5    0   17    0
Mar 11 00:13:39 ubuntu dstat.sh[59843]: 11-03 00:13:39| 40  11  49   0   0|1242M 1230M  166M 5109M|3552B  972B|   0  2392k|   0  76.0 |3448  4304 |1.44 0.91 0.53|1.0   0  37|   0     0 |           | 11    4    0   14    0
Mar 11 00:13:40 ubuntu dstat.sh[59843]: 11-03 00:13:40| 16   9  73   0   0|1278M 1194M  166M 5109M|3819B 1080B|   0   464k|   0  25.0 |2958  2451 |1.44 0.91 0.53|1.0   0 104|   0     0 |           | 11    4    0   14    0
Mar 11 00:13:41 ubuntu dstat.sh[59843]: 11-03 00:13:41| 24   3  74   0   0|1317M 1155M  166M 5109M|2769B  432B|   0     0 |   0     0 |1685  1154 |1.40 0.91 0.53|1.0   0   0|   0     0 |           | 11    4    0   14    0
Mar 11 00:13:42 ubuntu dstat.sh[59843]: 11-03 00:13:42| 23   2  71   2   0|1335M 1136M  166M 5109M|2720B  540B|   0  4212k|   0   339 |3850  5258 |1.40 0.91 0.53|1.0   0 2.0|   0     0 |           | 11   10    0   14    0
Mar 11 00:13:43 ubuntu dstat.sh[59843]: 11-03 00:13:43| 20   7  73   0   0|1280M 1191M  166M 5109M|3760B 1080B| 144k 9857k|7.00  70.0 |2388  1837 |1.40 0.91 0.53|2.0   0  42|   0     0 |           | 11    4    0   16    0
Mar 11 00:13:44 ubuntu dstat.sh[59843]: 11-03 00:13:44| 23   5  72   0   0|1328M 1143M  166M 5110M|6692B 3357B|   0     0 |   0     0 |2769  6415 |1.40 0.91 0.53|1.0   0  37|   0     0 |           | 11   11    0   17    0
Mar 11 00:13:45 ubuntu dstat.sh[59843]: 11-03 00:13:45| 18   2  78   1   0|1338M 1133M  166M 5110M|8521B 5522B| 268k 2951k|66.0  44.0 |2639  2858 |1.40 0.91 0.53|2.0   0 2.0|   0     0 |           | 11   29    0   17    0
Mar 11 00:13:46 ubuntu dstat.sh[59843]: 11-03 00:13:46| 18   6  75   0   0|1336M 1134M  166M 5110M|6825B 2876B|   0     0 |   0     0 |2320  1717 |1.37 0.91 0.53|1.0   0  43|   0     0 |           | 11   28    0   18    0
Mar 11 00:13:47 ubuntu dstat.sh[59843]: 11-03 00:13:47| 14   2  82   0   0|1363M 1107M  166M 5110M|8064B 5158B|   0  4914k|   0   136 |1731  1518 |1.37 0.91 0.53|1.0   0   0|   0     0 |           | 11   29    0   16    0
Mar 11 00:13:48 ubuntu dstat.sh[59843]: 11-03 00:13:48| 16  13  70   0   0|1338M 1133M  166M 5110M|6937B 3993B|   0    30M|   0   221 |3908  3179 |1.37 0.91 0.53|2.0   0 156|   0     0 |           | 11   28    0   17    0
Mar 11 00:13:49 ubuntu dstat.sh[59843]: 11-03 00:13:49| 39   5  54   0   0|1392M 1079M  166M 5110M|7259B 5045B|   0    68k|   0  3.99 |2630  1339 |1.37 0.91 0.53|  0   0   0|   0     0 |           | 11   30    0   17    0
Mar 11 00:13:50 ubuntu dstat.sh[59843]: 11-03 00:13:50| 25   4  70   0   0|1394M 1077M  166M 5110M|  15k   11k|   0   204k|   0  17.0 |3881  5035 |1.37 0.91 0.53|3.0   0   0|   0     0 |           | 11   30    0   17    0
Mar 11 00:13:51 ubuntu dstat.sh[59843]: 11-03 00:13:51| 43  23  34   0   0|1372M 1098M  166M 5110M|8988B 5808B|   0   293k|   0  30.1 |6240  6642 |1.42 0.93 0.54|5.0   0 457|   0     0 |           | 11   28    0   17    0
Mar 11 00:13:52 ubuntu dstat.sh[59843]: 11-03 00:13:52| 84  16   0   0   0|1598M  873M  166M 5110M|3428B 1076B|   0  1239k|   0  16.9 |5104  3168 |1.42 0.93 0.54|6.0   0 123|   0     0 |           | 11   28    0   17    0
Mar 11 00:13:53 ubuntu dstat.sh[59843]: 11-03 00:13:53| 71  10  18   0   0|1696M  774M  166M 5110M|  28k   28k|   0   221k|   0  1.00 |6427  6321 |1.42 0.93 0.54|3.0   0 1.0|   0     0 |           | 11   34    0   17    0
Mar 11 00:13:54 ubuntu dstat.sh[59843]: 11-03 00:13:54| 67  12  19   0   0|1586M  884M  166M 5110M|  24k   18k|   0   686k|   0  70.8 |8371    12k|1.42 0.93 0.54|3.0   0 200|   0     0 |           | 11   28    0   23    0
Mar 11 00:13:55 ubuntu dstat.sh[59843]: 11-03 00:13:55| 20   9  70   0   0|1473M  997M  166M 5110M|2844B  324B|   0   196k|   0  11.0 |2619  1997 |1.42 0.93 0.54|1.0   0 110|   0     0 |           | 11   28    0   23    0
Mar 11 00:13:56 ubuntu dstat.sh[59843]: 11-03 00:13:56| 16   2  81   0   0|1478M  992M  166M 5110M|8161B 5057B|   0   524k|   0  30.0 |1805  1629 |1.31 0.91 0.54|2.0   0   0|   0     0 |           | 11   29    0   23    0
Mar 11 00:13:57 ubuntu dstat.sh[59843]: 11-03 00:13:57| 13   7  79   1   0|1429M 1041M  166M 5110M|7743B 4045B|   0   216k|   0  21.0 |3330  3310 |1.31 0.91 0.54|1.0   0  68|   0     0 |           | 11   28    0   24    0
Mar 11 00:13:58 ubuntu dstat.sh[59843]: 11-03 00:13:58| 22   6  72   0   0|1478M  992M  166M 5110M|4661B 1080B|   0    58M|   0   366 |2218  1963 |1.31 0.91 0.54|1.0   0   0|   0     0 |           | 11   28    0   24    0
Mar 11 00:13:59 ubuntu dstat.sh[59843]: 11-03 00:13:59| 15   2  83   0   0|1451M 1019M  166M 5110M|  10k 5940B|   0   100k|   0  10.0 |2114  2201 |1.31 0.91 0.54|1.0   0   0|   0     0 |           | 11   29    0   24    0
Mar 11 00:14:00 ubuntu dstat.sh[59843]: 11-03 00:14:00| 12  10  77   0   0|1421M 1049M  166M 5110M|5489B 2133B|   0   308k|   0  27.0 |3560  3080 |1.31 0.91 0.54|2.0   0 134|   0     0 |           | 11   28    0   25    0
Mar 11 00:14:01 ubuntu dstat.sh[59843]: 11-03 00:14:01|  8  23  68   0   0|1406M 1064M  166M 5110M|4090B  972B|   0   188k|   0  9.00 |5385  3487 |1.44 0.95 0.55|1.0   0 362|   0     0 |           | 11   28    0   25    0
Mar 11 00:14:02 ubuntu dstat.sh[59843]: 11-03 00:14:02| 53  31  16   0   0|1458M 1012M  166M 5111M|3996B 1079B|   0   687k|   0  51.9 |5776  4552 |1.44 0.95 0.55|5.0   0 542|   0     0 |           | 11   28    0   25    0
Mar 11 00:14:03 ubuntu dstat.sh[59843]: 11-03 00:14:03| 71   9  20   0   0|1651M  819M  166M 5111M|  16k   15k|   0    29M|   0   209 |4828  3065 |1.44 0.95 0.55|3.0   0   0|   0     0 |           | 11   33    0   25    0
Mar 11 00:14:04 ubuntu dstat.sh[59843]: 11-03 00:14:04| 57   6  36   0   0|1651M  819M  167M 5111M|  35k   30k|   0   515k|   0  14.1 |9290    14k|1.44 0.95 0.55|3.0 1.0   0|   0     0 |           | 11   32    1   25    0
Mar 11 00:14:05 ubuntu dstat.sh[59843]: 11-03 00:14:05| 73  21   5   0   0|1504M  966M  167M 5111M|  10k 6418B|   0   595k|   0  61.9 |6588  7324 |1.44 0.95 0.55|7.0   0 310|   0     0 |           | 11   28    0   26    0
Mar 11 00:14:06 ubuntu dstat.sh[59843]: 11-03 00:14:06| 89  11   0   0   0|1680M  789M  167M 5111M|7569B 5078B|   0   220k|   0  16.0 |4919  2408 |1.81 1.03 0.58|6.0   0   0|   0     0 |           | 11   30    0   26    0
Mar 11 00:14:07 ubuntu dstat.sh[59843]: 11-03 00:14:07| 64   8  27   0   0|1712M  757M  167M 5111M|  35k   34k|   0   756k|   0  46.0 |6508  9736 |1.81 1.03 0.58|3.0   0   0|   0     0 |           | 11   34    0   25    0
Mar 11 00:14:08 ubuntu dstat.sh[59843]: 11-03 00:14:08| 65  13  21   1   0|1529M  940M  167M 5111M|  31k   25k|   0  2546k|   0   131 |  10k   14k|1.81 1.03 0.58|5.0   0 208|   0     0 |           | 11   28    0   30    0
Mar 11 00:14:09 ubuntu dstat.sh[59843]: 11-03 00:14:09| 38   9  53   0   0|1518M  951M  167M 5111M|5780B 3675B|   0   199k|   0  7.98 |2949  1902 |1.81 1.03 0.58|2.0   0  90|   0     0 |           | 11   30    0   30    0
Mar 11 00:14:10 ubuntu dstat.sh[59843]: 11-03 00:14:10| 27   4  68   0   0|1504M  965M  167M 5112M|  15k   12k|   0   225k|   0  22.1 |3910  5129 |1.81 1.03 0.58|2.0   0   0|   0     0 |           | 11   29    0   31    0
Mar 11 00:14:11 ubuntu dstat.sh[59843]: 11-03 00:14:11| 53  21  25   0   0|1473M  996M  167M 5112M|7982B 4755B|   0   224k|   0  17.0 |5538  4760 |1.98 1.08 0.60|4.0   0 378|   0     0 |           | 11   28    0   32    0
Mar 11 00:14:12 ubuntu dstat.sh[59843]: 11-03 00:14:12| 43   5  50   0   0|1539M  929M  167M 5112M|  16k   13k|   0   120k|   0  6.98 |3828  2990 |1.98 1.08 0.60|3.0   0 1.0|   0     0 |           | 11   31    0   28    0
Mar 11 00:14:13 ubuntu dstat.sh[59843]: 11-03 00:14:13| 39   9  51   0   0|1487M  982M  167M 5112M|  20k   16k|   0   497k|   0  48.1 |7067  9741 |1.98 1.08 0.60|6.0   0 145|   0     0 |           | 11   28    0   29    0
Mar 11 00:14:14 ubuntu dstat.sh[59843]: 11-03 00:14:14| 80  20   1   0   0|1540M  929M  167M 5112M|3463B 1081B|   0  6058k|   0   363 |5071  2338 |1.98 1.08 0.60|4.0   0 119|   0     0 |           | 11   28    0   29    0
Mar 11 00:14:15 ubuntu dstat.sh[59843]: 11-03 00:14:15| 46   5  47   0   0|1576M  893M  167M 5112M|  26k   23k|   0   228k|   0  22.0 |5541  6585 |1.98 1.08 0.60|2.0   0   0|   0     0 |           | 11   32    0   29    0
Mar 11 00:14:16 ubuntu dstat.sh[59843]: 11-03 00:14:16| 55  16  28   0   0|1468M 1000M  167M 5112M|  23k   18k|   0   436k|   0  36.0 |7868    10k|2.31 1.16 0.63|5.0   0 310|   0     0 |           | 11   28    0   29    0
Mar 11 00:14:17 ubuntu dstat.sh[59843]: 11-03 00:14:17| 54   8  37   0   0|1557M  911M  167M 5112M|8428B 6694B|   0   187k|   0  8.97 |3319  1594 |2.31 1.16 0.63|  0   0  14|   0     0 |           | 11   31    0   29    0
Mar 11 00:14:18 ubuntu dstat.sh[59843]: 11-03 00:14:18| 37   6  56   0   0|1552M  916M  167M 5112M|  23k   19k|   0   897k|   0  62.1 |6373  8296 |2.31 1.16 0.63|5.0   0   0|   0     0 |           | 11   31    0   29    0
Mar 11 00:14:19 ubuntu dstat.sh[59843]: 11-03 00:14:19| 53  19  26   0   0|1467M 1001M  167M 5112M|  11k 6276B|   0   794k|   0  34.1 |5336  5338 |2.31 1.16 0.63|3.0   0 300|   0     0 |           | 11   28    0   31    0
Mar 11 00:14:20 ubuntu dstat.sh[59843]: 11-03 00:14:20| 44   6  49   0   0|1564M  904M  167M 5112M|  16k   12k|   0   108k|   0  5.98 |3532  2606 |2.31 1.16 0.63|3.0   0   0|   0     0 |           | 11   31    0   31    0
Mar 11 00:14:21 ubuntu dstat.sh[59843]: 11-03 00:14:21| 41   7  51   0   0|1540M  928M  167M 5112M|  21k   17k|   0   244k|   0  22.0 |6657  8736 |2.20 1.16 0.63|4.0   0  54|   0     0 |           | 11   28    0   33    1
Mar 11 00:14:22 ubuntu dstat.sh[59843]: 11-03 00:14:22| 63  18  19   0   0|1515M  953M  167M 5112M|4125B 1148B|   0   172k|   0  11.0 |4117  2427 |2.20 1.16 0.63|3.0   0 234|   0     0 |           | 11   28    0   34    0
Mar 11 00:14:23 ubuntu dstat.sh[59843]: 11-03 00:14:23| 38   4  56   0   0|1547M  920M  167M 5113M|  18k   16k|   0   108k|   0  6.00 |4326  4440 |2.20 1.16 0.63|1.0   0   0|   0     0 |           | 11   31    0   34    0
Mar 11 00:14:24 ubuntu dstat.sh[59843]: 11-03 00:14:24| 44  11  43   0   0|1430M 1037M  167M 5113M|  16k   11k|   0  2550k|   0   142 |6848  7992 |2.20 1.16 0.63|3.0   0 112|   0     0 |           | 11   28    0   36    0
Mar 11 00:14:25 ubuntu dstat.sh[59843]: 11-03 00:14:25| 51   7  41   1   0|1517M  950M  167M 5113M|9317B 7330B|   0  2130k|   0   126 |3459  2160 |2.20 1.16 0.63|1.0   0   0|   0     0 |           | 11   31    0   36    0
Mar 11 00:14:26 ubuntu dstat.sh[59843]: 11-03 00:14:26| 41   5  53   0   0|1489M  979M  167M 5113M|  22k   18k|   0   907k|   0  67.2 |6588  8532 |2.18 1.18 0.64|2.0   0  10|   0     0 |           | 11   30    0   37    0
Mar 11 00:14:27 ubuntu dstat.sh[59843]: 11-03 00:14:27| 66  29   5   0   0|1495M  972M  167M 5113M|6211B 2164B|   0   180k|   0  28.0 |6069  5719 |2.18 1.18 0.64|9.0   0 569|   0     0 |           | 11   28    0   38    0
Mar 11 00:14:28 ubuntu dstat.sh[59843]: 11-03 00:14:28| 81  20   0   0   0|1685M  782M  167M 5113M|7622B 5341B|   0     0 |   0     0 |5682  4387 |2.18 1.18 0.64|6.0   0 292|   0     0 |           | 11   30    0   36    0
Mar 11 00:14:29 ubuntu dstat.sh[59843]: 11-03 00:14:29| 64  23  12   0   0|1711M  756M  167M 5113M|  37k   35k|   0   556k|   0  21.0 |8011  8894 |2.18 1.18 0.64|4.0   0 504|   0     0 |           | 11   33    0   36    0
Mar 11 00:14:30 ubuntu dstat.sh[59843]: 11-03 00:14:30| 71  20   9   0   0|1611M  856M  167M 5113M|  29k   24k|   0   653k|   0  62.1 |7611  9235 |2.18 1.18 0.64|7.0   0 417|   0     0 |           | 11   28    0   37    0
Mar 11 00:14:31 ubuntu dstat.sh[59843]: 11-03 00:14:31| 84  14   0   0   0|1601M  866M  167M 5113M|8846B 6290B|   0   212k|   0  8.99 |5437  3327 |2.41 1.24 0.66|4.0   0  62|   0     0 |           | 11   30    0   37    0
Mar 11 00:14:32 ubuntu dstat.sh[59843]: 11-03 00:14:32| 61   7  32   0   0|1636M  831M  167M 5114M|  32k   29k|   0   116k|   0  8.00 |6699  8774 |2.41 1.24 0.66|2.0   0  14|   0     0 |           | 11   32    0   38    0
Mar 11 00:14:33 ubuntu dstat.sh[59843]: 11-03 00:14:33| 46  16  36   0   0|1515M  951M  167M 5114M|  30k   23k|   0    12k|   0  3.00 |8131    12k|2.41 1.24 0.66|2.0   0 315|   0     0 |           | 11   28    0   42    0
Mar 11 00:14:34 ubuntu dstat.sh[59843]: 11-03 00:14:34|  9  26  64   0   0|1421M 1045M  167M 5114M|4529B 1027B|   0   312k|   0  7.00 |5693  4103 |2.41 1.24 0.66|3.0   0 454|   0     0 |           | 11   28    0   42    0
Mar 11 00:14:35 ubuntu dstat.sh[59843]: 11-03 00:14:35| 48  38  13   0   0|1477M  989M  167M 5114M|4642B 1025B|   0   332k|   0  23.0 |6006  5306 |2.41 1.24 0.66|5.0   0 800|   0     0 |           | 11   28    0   42    0
Mar 11 00:14:36 ubuntu dstat.sh[59843]: 11-03 00:14:36| 65  10  24   0   0|1586M  881M  167M 5114M|  14k   12k|   0   443k|   0  31.9 |4488  2874 |2.38 1.25 0.67|2.0   0  19|   0     0 |           | 11   31    1   42    0
Mar 11 00:14:37 ubuntu dstat.sh[59843]: 11-03 00:14:37| 48  10  41   0   0|1522M  944M  167M 5114M|  25k   20k|   0   377k|   0  38.1 |7398  9851 |2.38 1.25 0.67|3.0 1.0 104|   0     0 |           | 11   30    0   44    0
Mar 11 00:14:38 ubuntu dstat.sh[59843]: 11-03 00:14:38| 75  19   7   0   0|1531M  935M  167M 5114M|7044B 3285B|   0   368k|   0  34.0 |5475  3876 |2.38 1.25 0.67|4.0   0 164|   0     0 |           | 11   28    0   46    0
Mar 11 00:14:39 ubuntu dstat.sh[59843]: 11-03 00:14:39| 53   8  39   0   0|1579M  887M  167M 5114M|  21k   19k|   0   163k|   0  7.97 |4414  4395 |2.38 1.25 0.67|1.0   0 2.0|   0     0 |           | 11   32    0   46    0
Mar 11 00:14:40 ubuntu dstat.sh[59843]: 11-03 00:14:40| 44   6  49   0   0|1579M  887M  167M 5114M|  32k   27k|   0   144k|   0  8.00 |9920    15k|2.38 1.25 0.67|2.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 11 00:14:41 ubuntu dstat.sh[59843]: 11-03 00:14:41| 47   8  43   0   0|1486M  980M  167M 5114M|  31k   26k|   0   446k|   0  49.2 |  10k   15k|2.27 1.25 0.67|4.0   0  54|   0     0 |           | 11   29    0   45    0
Mar 11 00:14:42 ubuntu dstat.sh[59843]: 11-03 00:14:42| 78  15   7   0   0|1506M  959M  167M 5114M|5475B 3616B|   0   256k|   0  21.0 |5180  3540 |2.27 1.25 0.67|4.0   0  67|   0     0 |           | 11   29    0   45    0
Mar 11 00:14:43 ubuntu dstat.sh[59843]: 11-03 00:14:43| 53   6  41   0   0|1567M  898M  167M 5114M|  22k   19k|   0   144k|   0  10.0 |5107  5223 |2.27 1.25 0.67|4.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 11 00:14:44 ubuntu dstat.sh[59843]: 11-03 00:14:44| 44   8  47   0   0|1583M  882M  167M 5115M|  33k   29k|   0   728k|   0  12.0 |  10k   22k|2.27 1.25 0.67|6.0   0  37|   0     0 |           | 11   34    0   43    0
Mar 11 00:14:45 ubuntu dstat.sh[59843]: 11-03 00:14:45| 48   9  42   0   0|1534M  931M  167M 5115M|  34k   28k|   0   272k|   0  27.0 |9757    14k|2.27 1.25 0.67|5.0   0  86|   0     0 |           | 11   32    0   47    0
Mar 11 00:14:46 ubuntu dstat.sh[59843]: 11-03 00:14:46| 78  18   4   0   0|1520M  945M  167M 5115M|5470B 2938B|   0   124k|   0  8.00 |4787  2401 |2.41 1.29 0.69|3.0   0 175|   0     0 |           | 11   33    0   47    0
Mar 11 00:14:47 ubuntu dstat.sh[59843]: 11-03 00:14:47| 56   7  38   0   0|1572M  892M  167M 5115M|  22k   18k|   0   112k|   0  7.98 |5056  5244 |2.41 1.29 0.69|5.0   0   0|   0     0 |           | 11   36    0   47    0
Mar 11 00:14:48 ubuntu dstat.sh[59843]: 11-03 00:14:48| 50   8  40   0   0|1556M  909M  167M 5115M|  26k   24k|   0  4098B|   0  1.00 |7631    11k|2.41 1.29 0.69|2.0   0  68|   0     0 |           | 11   34    0   47    0
Mar 11 00:14:49 ubuntu dstat.sh[59843]: 11-03 00:14:49| 65  10  25   0   0|1534M  930M  167M 5115M|  17k   14k|   0  4456k|   0   233 |5272  6806 |2.41 1.29 0.69|2.0   0  30|   0     0 |           | 11   34    0   47    0
Mar 11 00:14:50 ubuntu dstat.sh[59843]: 11-03 00:14:50| 65  11  24   0   0|1603M  861M  167M 5115M|  14k   11k|   0   404k|   0  39.0 |4959  4439 |2.41 1.29 0.69|3.0   0  55|   0     0 |           | 11   33    0   49    0
Mar 11 00:14:51 ubuntu dstat.sh[59843]: 11-03 00:14:51| 65  12  22   0   0|1589M  875M  167M 5115M|  16k   13k|   0   152k|   0  10.0 |5285  5245 |2.45 1.32 0.70|4.0   0  95|   0     0 |           | 11   34    0   49    0
Mar 11 00:14:52 ubuntu dstat.sh[59843]: 11-03 00:14:52| 45   5  48   0   0|1594M  871M  167M 5116M|  30k   26k|   0   144k|   0  7.99 |7330    10k|2.45 1.32 0.70|2.0   0 1.0|   0     0 |           | 11   36    0   48    0
Mar 11 00:14:53 ubuntu dstat.sh[59843]: 11-03 00:14:53| 56  11  34   0   0|1487M  978M  167M 5116M|  26k   21k|   0   120k|   0  8.01 |8702    11k|2.45 1.32 0.70|4.0   0 145|   0     0 |           | 11   32    0   52    0
Mar 11 00:14:54 ubuntu dstat.sh[59843]: 11-03 00:14:54| 80  15   5   0   0|1555M  909M  167M 5116M|6355B 3899B|   0   124k|   0  9.00 |4659  1977 |2.45 1.32 0.70|1.0   0  82|   0     0 |           | 11   34    1   52    0
Mar 11 00:14:55 ubuntu dstat.sh[59843]: 11-03 00:14:55| 46   5  48   0   0|1567M  897M  167M 5116M|  28k   25k|   0   640k|   0  30.0 |5647  7406 |2.45 1.32 0.70|2.0   0   0|   0     0 |           | 11   36    0   52    0
Mar 11 00:14:56 ubuntu dstat.sh[59843]: 11-03 00:14:56| 59  16  25   0   0|1471M  993M  167M 5116M|  16k   11k|   0   356k|   0  34.0 |6696  7645 |2.50 1.35 0.71|3.0   0 206|   0     0 |           | 11   32    0   56    0
Mar 11 00:14:57 ubuntu dstat.sh[59843]: 11-03 00:14:57| 51   8  40   0   0|1522M  942M  167M 5116M|  13k 9852B|   0   155k|   0  6.98 |3562  2350 |2.50 1.35 0.71|3.0   0   0|   0     0 |           | 11   34    0   50    0
Mar 11 00:14:58 ubuntu dstat.sh[59843]: 11-03 00:14:58| 41  11  48   0   0|1463M 1001M  167M 5116M|  15k   11k|   0   325k|   0  36.1 |5161  5605 |2.50 1.35 0.71|2.0   0 120|   0     0 |           | 11   33    0   52    0
Mar 11 00:14:59 ubuntu dstat.sh[59843]: 11-03 00:14:59| 52  13  34   0   0|1486M  977M  167M 5116M|  10k 5969B|   0   183k|   0  11.0 |4355  3304 |2.50 1.35 0.71|1.0   0  96|   0     0 |           | 11   34    0   53    0
Mar 11 00:15:00 ubuntu dstat.sh[59843]: 11-03 00:15:00| 43   5  51   0   0|1523M  941M  167M 5116M|  19k   16k|   0   168k|   0  11.0 |4421  5319 |2.50 1.35 0.71|2.0   0   0|   0     0 |           | 11   35    0   53    0
