May 12 13:57:53 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 12 13:57:53 ubuntu dstat.sh[65388]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 12 13:57:53 ubuntu dstat.sh[65388]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 12 13:58:20 ubuntu dstat.sh[65388]: 12-05 13:58:20| 21   3  74   1   0|1335M  877M  170M 5352M|5415B 3544B| 268k 1571k|65.9  44.0 |2784  3045 |1.98 1.14 0.63|2.0   0 3.0|   0     0 |           | 11   29    0   15    0
May 12 13:58:21 ubuntu dstat.sh[65388]: 12-05 13:58:21| 19   6  74   0   0|1315M  897M  170M 5352M|5697B 2561B|   0   308k|   0  64.0 |2384  1862 |1.98 1.14 0.63|3.0   0  43|   0     0 |           | 11   28    0   16    0
May 12 13:58:22 ubuntu dstat.sh[65388]: 12-05 13:58:22| 19   4  77   0   0|1330M  882M  170M 5352M|6518B 4580B|   0    35M|   0   223 |2191  1786 |1.98 1.14 0.63|1.0   0   0|   0     0 |           | 11   29    0   16    0
May 12 13:58:23 ubuntu dstat.sh[65388]: 12-05 13:58:23| 24  13  62   0   0|1340M  872M  170M 5352M|5143B 2341B|   0    16k|   0  4.01 |3763  2840 |1.98 1.14 0.63|2.0   0 157|   0     0 |           | 11   28    0   16    0
May 12 13:58:24 ubuntu dstat.sh[65388]: 12-05 13:58:24| 36   5  58   0   0|1413M  799M  170M 5352M|8473B 6300B|   0   673k|   0  4.98 |3107  2273 |1.98 1.14 0.63|2.0   0 2.0|   0     0 |           | 11   30    0   16    0
May 12 13:58:25 ubuntu dstat.sh[65388]: 12-05 13:58:25| 37   5  57   0   0|1393M  818M  170M 5352M|  15k   12k|   0  2642k|   0  73.2 |6050  7639 |1.82 1.12 0.63|3.0   0  14|   0     0 |           | 11   28    0   17    0
May 12 13:58:26 ubuntu dstat.sh[65388]: 12-05 13:58:26| 60  32   7   0   0|1481M  731M  170M 5352M|2539B    0 |   0    80k|   0  13.0 |5673  4720 |1.82 1.12 0.63|6.0   0 564|   0     0 |           | 11   28    0   17    0
May 12 13:58:27 ubuntu dstat.sh[65388]: 12-05 13:58:27| 84  14   0   0   0|1703M  509M  170M 5352M|  12k   11k|   0   521k|   0  15.0 |5375  3631 |1.82 1.12 0.63|5.0   0   0|   0     0 |           | 11   31    0   16    0
May 12 13:58:28 ubuntu dstat.sh[65388]: 12-05 13:58:28| 81  10   9   0   0|1745M  466M  170M 5352M|  34k   29k|   0   471k|   0  43.9 |8430    12k|1.82 1.12 0.63|7.0   0  50|   0     0 |           | 11   30    0   20    0
May 12 13:58:29 ubuntu dstat.sh[65388]: 12-05 13:58:29| 25  15  58   0   0|1463M  749M  170M 5352M|6475B 3919B|   0   467k|   0  41.9 |4722  5412 |1.82 1.12 0.63|2.0   0 260|   0     0 |           | 11   28    0   22    0
May 12 13:58:30 ubuntu dstat.sh[65388]: 12-05 13:58:30| 19   3  78   0   0|1444M  768M  170M 5352M|6252B 3850B|   0   148k|   0  9.01 |1927  1678 |1.75 1.11 0.63|1.0   0   0|   0     0 |           | 11   29    0   22    0
May 12 13:58:31 ubuntu dstat.sh[65388]: 12-05 13:58:31| 17   6  76   0   0|1419M  792M  170M 5352M|5764B 3096B|   0   236k|   0  22.0 |3293  3361 |1.75 1.11 0.63|3.0   0  68|   0     0 |           | 11   28    0   23    0
May 12 13:58:32 ubuntu dstat.sh[65388]: 12-05 13:58:32| 22   6  72   0   0|1474M  737M  170M 5352M|2881B   84B|   0    78M|   0   423 |2671  2436 |1.75 1.11 0.63|4.0   0   0|   0     0 |           | 11   28    0   23    0
May 12 13:58:33 ubuntu dstat.sh[65388]: 12-05 13:58:33| 17   3  80   0   0|1458M  754M  170M 5352M|9926B 7104B|   0  1245k|   0  81.1 |2994  3664 |1.75 1.11 0.63|3.0 1.0   0|   0     0 |           | 11   28    0   24    0
May 12 13:58:34 ubuntu dstat.sh[65388]: 12-05 13:58:34| 10  21  69   0   0|1420M  791M  170M 5352M|2822B    0 |   0   160k|   0  17.0 |4970  3463 |1.75 1.11 0.63|2.0   0 310|   0     0 |           | 11   28    0   24    0
May 12 13:58:35 ubuntu dstat.sh[65388]: 12-05 13:58:35| 16  30  53   0   0|1410M  801M  170M 5352M|4141B    0 |   0   168k|   0  16.0 |5808  4396 |1.69 1.11 0.63|7.0   0 549|   0     0 |           | 11   28    0   24    0
May 12 13:58:36 ubuntu dstat.sh[65388]: 12-05 13:58:36| 80  19   0   0   0|1573M  638M  170M 5352M|5346B 1966B|   0    76k|   0  7.00 |4966  2844 |1.69 1.11 0.63|4.0   0 179|   0     0 |           | 11   29    0   24    0
May 12 13:58:37 ubuntu dstat.sh[65388]: 12-05 13:58:37| 75   9  15   0   0|1647M  564M  170M 5352M|  37k   33k|   0     0 |   0     0 |6717    10k|1.69 1.11 0.63|4.0   0   0|   0     0 |           | 11   33    0   24    0
May 12 13:58:38 ubuntu dstat.sh[65388]: 12-05 13:58:38| 71  20   8   0   0|1481M  729M  170M 5353M|  17k   13k|   0  8334k|   0   127 |7947    11k|1.69 1.11 0.63|7.0   0 294|   0     0 |           | 11   28    0   25    0
May 12 13:58:39 ubuntu dstat.sh[65388]: 12-05 13:58:39| 84  17   0   0   0|1645M  566M  170M 5353M|  10k 7821B|   0   152k|   0  9.00 |5503  3641 |1.69 1.11 0.63|6.0   0  17|   0     0 |           | 11   30    0   25    0
May 12 13:58:40 ubuntu dstat.sh[65388]: 12-05 13:58:40| 82  10   7   0   0|1722M  488M  170M 5353M|  33k   30k|   0  2185k|   0  75.9 |7536  9946 |1.80 1.14 0.64|7.0   0   0|   0     0 |           | 11   33    0   26    0
May 12 13:58:41 ubuntu dstat.sh[65388]: 12-05 13:58:41| 69  17  13   0   0|1424M  787M  170M 5353M|  27k   24k|   0   492k|   0  38.0 |8979    13k|1.80 1.14 0.64|2.0   0 298|   0     0 |           | 11   28    0   30    0
May 12 13:58:42 ubuntu dstat.sh[65388]: 12-05 13:58:42| 37   6  57   0   0|1512M  698M  170M 5353M|5964B 5799B|   0  1114k|   0  11.0 |2783  1910 |1.80 1.14 0.64|1.0   0   0|   0     0 |           | 11   30    0   30    0
May 12 13:58:43 ubuntu dstat.sh[65388]: 12-05 13:58:43| 36   7  56   0   0|1433M  777M  170M 5353M|  17k   12k|   0  1283k|   0  65.1 |5664  6862 |1.80 1.14 0.64|4.0 2.0  59|   0     0 |           | 11   28    0   31    0
May 12 13:58:44 ubuntu dstat.sh[65388]: 12-05 13:58:44| 52  23  24   0   0|1490M  720M  170M 5353M|1615B    0 |   0  2855k|   0   153 |5090  3705 |1.80 1.14 0.64|6.0   0 318|   0     0 |           | 11   28    0   31    0
May 12 13:58:45 ubuntu dstat.sh[65388]: 12-05 13:58:45| 51   6  42   0   0|1548M  661M  170M 5353M|  20k   19k|   0  2307k|   0   161 |4835  5520 |1.89 1.18 0.66|6.0   0   0|   0     0 |           | 11   31    0   31    0
May 12 13:58:46 ubuntu dstat.sh[65388]: 12-05 13:58:46| 57  19  23   0   0|1483M  727M  170M 5353M|  12k 9341B|   0   571k|   0  60.9 |7195  7968 |1.89 1.18 0.66|5.0   0 258|   0     0 |           | 11   28    0   32    0
May 12 13:58:47 ubuntu dstat.sh[65388]: 12-05 13:58:47| 73   9  17   0   0|1579M  631M  170M 5354M|  14k   12k|   0   699k|   0  11.0 |4613  2629 |1.89 1.18 0.66|7.0   0   0|   0     0 |           | 11   32    0   28    0
May 12 13:58:48 ubuntu dstat.sh[65388]: 12-05 13:58:48| 63   9  27   0   0|1443M  767M  170M 5354M|  31k   27k|   0  6463k|   0   405 |9501    14k|1.89 1.18 0.66|4.0   0  61|   0     0 |           | 11   28    0   31    0
May 12 13:58:49 ubuntu dstat.sh[65388]: 12-05 13:58:49| 56  19  25   0   0|1470M  739M  170M 5354M|2153B    0 |   0   191k|   0  12.0 |4696  3053 |1.89 1.18 0.66|5.0   0 263|   0     0 |           | 11   28    0   31    0
May 12 13:58:50 ubuntu dstat.sh[65388]: 12-05 13:58:50| 49   5  44   0   0|1515M  694M  170M 5354M|  21k   19k|   0   810k|   0  48.1 |5405  5916 |1.98 1.21 0.67|3.0   0   0|   0     0 |           | 11   31    0   31    0
May 12 13:58:51 ubuntu dstat.sh[65388]: 12-05 13:58:51| 52  20  28   0   0|1473M  736M  170M 5354M|  13k 9395B|   0   396k|   0  37.0 |6686  8039 |1.98 1.21 0.67|5.0   0 299|   0     0 |           | 11   28    0   30    0
May 12 13:58:52 ubuntu dstat.sh[65388]: 12-05 13:58:52| 54   7  38   0   0|1552M  657M  170M 5354M|  14k   11k|   0     0 |   0     0 |3692  2663 |1.98 1.21 0.67|5.0   0   0|   0     0 |           | 11   31    0   30    0
May 12 13:58:53 ubuntu dstat.sh[65388]: 12-05 13:58:53| 52  14  34   0   0|1453M  756M  170M 5354M|  19k   16k|   0   517k|   0  27.0 |7144  9165 |1.98 1.21 0.67|4.0   0 236|   0     0 |           | 11   28    0   33    0
May 12 13:58:54 ubuntu dstat.sh[65388]: 12-05 13:58:54| 65  12  22   0   0|1545M  664M  170M 5354M|2100B    0 |   0   148k|   0  7.00 |3859  1704 |1.98 1.21 0.67|3.0   0  51|   0     0 |           | 11   28    0   33    0
May 12 13:58:55 ubuntu dstat.sh[65388]: 12-05 13:58:55| 45   5  47   0   0|1560M  649M  170M 5355M|  27k   24k|   0  1146k|   0  84.9 |7361  9533 |2.06 1.24 0.68|4.0   0   0|   0     0 |           | 11   29    0   34    0
May 12 13:58:56 ubuntu dstat.sh[65388]: 12-05 13:58:56| 61  14  25   0   0|1508M  700M  170M 5355M|3556B  804B|   0    20k|   0  5.01 |4364  2707 |2.06 1.24 0.68|5.0   0 112|   0     0 |           | 11   28    0   35    0
May 12 13:58:57 ubuntu dstat.sh[65388]: 12-05 13:58:57| 50   6  43   0   0|1567M  642M  170M 5355M|  19k   16k|   0     0 |   0     0 |4519  4390 |2.06 1.24 0.68|3.0   0   0|   0     0 |           | 11   31    0   35    0
May 12 13:58:58 ubuntu dstat.sh[65388]: 12-05 13:58:58| 61  22  17   0   0|1502M  707M  170M 5355M|  12k 9278B|   0   525k|   0  50.1 |7044  8545 |2.06 1.24 0.68|8.0   0 455|   0     0 |           | 11   28    0   37    0
May 12 13:58:59 ubuntu dstat.sh[65388]: 12-05 13:58:59| 80  20   0   0   0|1606M  602M  170M 5355M|2702B    0 |   0   168k|   0  11.0 |5450  4291 |2.06 1.24 0.68|8.0   0 345|   0     0 |           | 11   28    0   37    0
May 12 13:59:00 ubuntu dstat.sh[65388]: 12-05 13:59:00| 80  18   1   0   0|1728M  480M  170M 5355M|  30k   27k|   0   487k|   0  26.9 |6909  7274 |2.54 1.35 0.72|7.0   0 318|   0     0 |           | 11   32    0   37    0
May 12 13:59:01 ubuntu dstat.sh[65388]: 12-05 13:59:01| 71  25   4   0   0|1650M  558M  170M 5355M|  32k   29k|   0  2955k|   0   154 |8194    10k|2.54 1.35 0.72|6.0   0 501|   0     0 |           | 11   30    0   38    0
May 12 13:59:02 ubuntu dstat.sh[65388]: 12-05 13:59:02| 82  17   0   0   0|1619M  590M  170M 5355M|  11k 7599B|   0   416k|   0  32.0 |5997  4991 |2.54 1.35 0.72|4.0   0 237|   0     0 |           | 11   29    0   38    0
May 12 13:59:03 ubuntu dstat.sh[65388]: 12-05 13:59:03| 81  11   8   0   0|1678M  530M  170M 5355M|  26k   25k|   0     0 |   0     0 |6916  8778 |2.54 1.35 0.72|3.0   0   0|   0     0 |           | 11   32    0   38    0
May 12 13:59:04 ubuntu dstat.sh[65388]: 12-05 13:59:04| 59  17  22   0   0|1583M  625M  170M 5355M|  31k   25k|   0    12k|   0  3.00 |8157    11k|2.54 1.35 0.72|1.0   0 399|   0     0 |           | 11   29    0   40    0
May 12 13:59:05 ubuntu dstat.sh[65388]: 12-05 13:59:05| 19  16  64   0   0|1391M  817M  170M 5355M|5754B 2703B|   0    16k|   0  4.00 |4952  3919 |2.42 1.34 0.72|3.0   0 250|   0     0 |           | 11   28    0   41    0
May 12 13:59:06 ubuntu dstat.sh[65388]: 12-05 13:59:06| 27  35  36   0   0|1422M  786M  170M 5355M|2726B   42B|   0    48k|   0  12.0 |6016  5054 |2.42 1.34 0.72|5.0   0 733|   0     0 |           | 11   28    0   41    0
May 12 13:59:07 ubuntu dstat.sh[65388]: 12-05 13:59:07| 73  18   8   0   0|1584M  624M  170M 5356M|7784B 6219B|   0   279k|   0  14.0 |4847  3174 |2.42 1.34 0.72|4.0   0 219|   0     0 |           | 11   30    0   41    0
May 12 13:59:08 ubuntu dstat.sh[65388]: 12-05 13:59:08| 60   9  30   0   0|1606M  601M  170M 5356M|  26k   23k|   0   621k|   0  58.0 |7434    11k|2.42 1.34 0.72|7.0   0  67|   0     0 |           | 11   30    0   43    0
May 12 13:59:09 ubuntu dstat.sh[65388]: 12-05 13:59:09| 77  18   5   0   0|1557M  651M  170M 5356M|6334B 4721B|   0   313k|   0  26.1 |5388  4072 |2.42 1.34 0.72|4.0   0 203|   0     0 |           | 11   29    0   45    0
May 12 13:59:10 ubuntu dstat.sh[65388]: 12-05 13:59:10| 69  10  21   0   0|1613M  594M  170M 5359M|  25k   22k|   0   184k|   0  11.0 |6097    17k|2.46 1.37 0.74|4.0   0  36|   0     0 |           | 12   33    0   45    0
May 12 13:59:11 ubuntu dstat.sh[65388]: 12-05 13:59:11| 49   6  43   0   0|1613M  594M  170M 5356M|  41k   36k|   0   299k|   0  18.9 |  13k   22k|2.46 1.37 0.74|3.0   0   0|   0     0 |           | 11   31    0   46    0
May 12 13:59:12 ubuntu dstat.sh[65388]: 12-05 13:59:12| 75  16   9   0   0|1483M  724M  170M 5356M|  16k   12k|   0   510k|   0  49.2 |7078  8691 |2.46 1.37 0.74|4.0   0 120|   0     0 |           | 11   28    0   45    0
May 12 13:59:13 ubuntu dstat.sh[65388]: 12-05 13:59:13| 72  10  16   0   0|1582M  625M  170M 5356M|  16k   14k|   0  1288k|   0  12.0 |4636  3001 |2.46 1.37 0.74|3.0   0 6.0|   0     0 |           | 11   32    0   45    0
May 12 13:59:14 ubuntu dstat.sh[65388]: 12-05 13:59:14| 55   7  38   0   0|1583M  623M  170M 5356M|  34k   30k|   0   180k|   0  9.99 |  10k   16k|2.46 1.37 0.74|4.0   0   0|   0     0 |           | 11   32    0   45    0
May 12 13:59:15 ubuntu dstat.sh[65388]: 12-05 13:59:15| 62  10  27   0   0|1542M  665M  170M 5357M|  36k   31k|   0   184k|   0  11.0 |  11k   16k|2.51 1.40 0.75|4.0   0 144|   0     0 |           | 11   28    0   49    0
May 12 13:59:16 ubuntu dstat.sh[65388]: 12-05 13:59:16| 80  19   1   0   0|1537M  669M  170M 5357M|3748B  611B|   0   156k|   0  9.97 |4851  2233 |2.51 1.40 0.75|3.0   0 118|   0     0 |           | 11   29    0   49    0
May 12 13:59:17 ubuntu dstat.sh[65388]: 12-05 13:59:17| 60   7  31   0   0|1582M  624M  170M 5357M|  33k   30k|   0   585k|   0  38.1 |8401    11k|2.51 1.40 0.75|3.0   0   0|   0     0 |           | 11   32    0   49    0
May 12 13:59:18 ubuntu dstat.sh[65388]: 12-05 13:59:18| 70  12  18   0   0|1594M  612M  170M 5357M|  26k   20k|   0   872k|   0  80.0 |8289    12k|2.51 1.40 0.75|4.0   0  68|   0     0 |           | 11   28    0   51    0
May 12 13:59:19 ubuntu dstat.sh[65388]: 12-05 13:59:19| 75  14  10   0   0|1549M  657M  170M 5357M|  10k 8421B|   0     0 |   0     0 |4712  2822 |2.51 1.40 0.75|4.0   0  61|   0     0 |           | 11   30    0   51    0
May 12 13:59:20 ubuntu dstat.sh[65388]: 12-05 13:59:20| 66  13  20   0   0|1524M  682M  170M 5357M|  18k   16k|   0   520k|   0  55.0 |6593  7943 |2.55 1.42 0.76|2.0   0 122|   0     0 |           | 11   34    0   51    0
May 12 13:59:21 ubuntu dstat.sh[65388]: 12-05 13:59:21| 68   8  23   0   0|1586M  620M  170M 5357M|  34k   29k|   0  3554k|   0   161 |6588    11k|2.55 1.42 0.76|6.0   0   0|   0     0 |           | 11   35    0   52    0
May 12 13:59:22 ubuntu dstat.sh[65388]: 12-05 13:59:22| 74  15  11   0   0|1555M  651M  170M 5357M|  19k   16k|   0     0 |   0     0 |6563  8128 |2.55 1.42 0.76|6.0   0 184|   0     0 |           | 11   32    0   55    0
May 12 13:59:23 ubuntu dstat.sh[65388]: 12-05 13:59:23| 75  13  13   0   0|1552M  653M  170M 5358M|  13k   11k|   0  4091B|   0  1.00 |4753  3736 |2.55 1.42 0.76|6.0   0  43|   0     0 |           | 11   34    0   55    0
May 12 13:59:24 ubuntu dstat.sh[65388]: 12-05 13:59:24| 70  12  18   0   0|1542M  664M  170M 5358M|  23k   21k|   0    28k|   0  3.00 |6702  8682 |2.55 1.42 0.76|4.0   0  68|   0     0 |           | 11   34    0   55    0
May 12 13:59:25 ubuntu dstat.sh[65388]: 12-05 13:59:25| 64  12  23   0   0|1626M  580M  170M 5358M|  14k   12k|   0   455k|   0  39.9 |5068  5014 |2.74 1.48 0.78|1.0   0 138|   0     0 |           | 11   34    0   57    0
May 12 13:59:26 ubuntu dstat.sh[65388]: 12-05 13:59:26| 53  12  34   0   0|1553M  653M  170M 5358M|  11k 7683B|   0   349k|   0  35.1 |4790  4064 |2.74 1.48 0.78|7.0   0  96|   0     0 |           | 11   33    0   59    0
May 12 13:59:27 ubuntu dstat.sh[65388]: 12-05 13:59:27| 57   9  33   0   0|1548M  658M  170M 5358M|  13k   11k|   0   203k|   0  13.9 |4727  4900 |2.74 1.48 0.78|5.0   0  24|   0     0 |           | 11   33    0   60    0
May 12 13:59:28 ubuntu dstat.sh[65388]: 12-05 13:59:28| 52  11  37   0   0|1518M  687M  170M 5358M|  18k   15k|   0   173k|   0  7.04 |5235  6847 |2.74 1.48 0.78|4.0 1.0 107|   0     0 |           | 11   33    0   59    0
May 12 13:59:29 ubuntu dstat.sh[65388]: 12-05 13:59:29| 56  11  33   0   0|1517M  688M  170M 5358M|9383B 7526B|   0   215k|   0  14.9 |4492  3507 |2.74 1.48 0.78|4.0   0  77|   0     0 |           | 11   33    0   60    0
May 12 13:59:30 ubuntu dstat.sh[65388]: 12-05 13:59:30| 47   8  44   0   0|1479M  726M  170M 5358M|  20k   17k|   0   269k|   0  17.0 |5389  6313 |2.52 1.46 0.78|4.0   0  86|   0     0 |           | 11   34    0   61    0
May 12 13:59:31 ubuntu dstat.sh[65388]: 12-05 13:59:31| 33   9  57   0   0|1392M  813M  170M 5358M|  12k 9332B|   0   349k|   0  33.1 |5784  6683 |2.52 1.46 0.78|2.0   0 105|   0     0 |           | 11   32    0   63    0
May 12 13:59:32 ubuntu dstat.sh[65388]: 12-05 13:59:32| 40   7  53   0   0|1468M  737M  170M 5358M|7533B 4776B|   0   152k|   0  9.99 |3101  2026 |2.52 1.46 0.78|2.0   0  30|   0     0 |           | 11   33    0   57    0
May 12 13:59:33 ubuntu dstat.sh[65388]: 12-05 13:59:33| 33   7  59   0   0|1482M  722M  170M 5359M|  14k   12k|   0   219k|   0  16.0 |4472  5462 |2.52 1.46 0.78|3.0   0  34|   0     0 |           | 11   33    0   58    0
May 12 13:59:34 ubuntu dstat.sh[65388]: 12-05 13:59:34| 39  12  50   0   0|1445M  760M  170M 5359M|5415B 2857B|   0   168k|   0  11.0 |3583  2583 |2.52 1.46 0.78|2.0   0 104|   0     0 |           | 11   33    0   59    0
May 12 13:59:35 ubuntu dstat.sh[65388]: 12-05 13:59:35| 35   6  59   0   0|1449M  755M  170M 5359M|  13k 9370B|   0   384k|   0  30.0 |3836  3803 |2.32 1.43 0.78|3.0   0  38|   0     0 |           | 11   33    0   60    0
May 12 13:59:36 ubuntu dstat.sh[65388]: 12-05 13:59:36| 40   6  53   0   0|1495M  710M  170M 5359M|  10k 5638B|   0   283k|   0  23.9 |3934  4218 |2.32 1.43 0.78|2.0   0  27|   0     0 |           | 11   32    0   60    0
