Mar 25 12:52:57 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 25 12:52:57 ubuntu dstat.sh[66726]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 25 12:52:57 ubuntu dstat.sh[66726]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 25 12:54:00 ubuntu dstat.sh[66726]: 25-03 12:54:00| 80  20   1   0   0|1678M  548M  172M 5337M|  14k   11k|   0   172k|   0  9.01 |5708  4654 |2.31 1.25 0.64|6.0   0 338|   0     0 |           | 11   31    0   37    0
Mar 25 12:54:01 ubuntu dstat.sh[66726]: 25-03 12:54:01| 76  19   4   0   0|1723M  502M  172M 5337M|  41k   36k|   0   524k|   0  37.0 |8769    10k|2.31 1.25 0.64| 10   0 381|   0     0 |           | 11   32    0   37    0
Mar 25 12:54:02 ubuntu dstat.sh[66726]: 25-03 12:54:02| 73  26   1   0   0|1602M  624M  172M 5337M|  24k   20k|   0   524k|   0  44.0 |7363  8247 |2.31 1.25 0.64|7.0   0 498|   0     0 |           | 11   28    0   38    0
Mar 25 12:54:03 ubuntu dstat.sh[66726]: 25-03 12:54:03| 81  15   5   0   0|1637M  587M  172M 5337M|  12k 9442B|   0   168k|   0  7.00 |5213  3432 |2.31 1.25 0.64|5.0   0  78|   0     0 |           | 11   30    0   36    0
Mar 25 12:54:04 ubuntu dstat.sh[66726]: 25-03 12:54:04| 71   9  19   0   0|1658M  566M  172M 5337M|  40k   36k|   0   132k|   0  8.98 |8477    13k|2.44 1.29 0.66|3.0   0  50|   0     0 |           | 11   31    0   38    0
Mar 25 12:54:05 ubuntu dstat.sh[66726]: 25-03 12:54:05| 32  25  42   0   0|1437M  788M  172M 5338M|  17k   13k|   0  2613k|   0   116 |7941  9067 |2.44 1.29 0.66|2.0   0 544|   0     0 |           | 11   28    0   41    0
Mar 25 12:54:06 ubuntu dstat.sh[66726]: 25-03 12:54:06| 21  32  46   0   0|1426M  799M  172M 5338M|4665B 1566B|   0   172k|   0  15.0 |6073  5308 |2.44 1.29 0.66|4.0   0 712|   0     0 |           | 11   28    0   41    0
Mar 25 12:54:07 ubuntu dstat.sh[66726]: 25-03 12:54:07| 73  20   7   0   0|1532M  693M  172M 5338M|  10k 7123B|   0   152k|   0  10.0 |4808  3442 |2.44 1.29 0.66|4.0   0 297|   0     0 |           | 11   30    0   41    0
Mar 25 12:54:08 ubuntu dstat.sh[66726]: 25-03 12:54:08| 56  10  33   0   0|1567M  658M  172M 5338M|  27k   23k|   0   364k|   0  38.0 |6409  8947 |2.44 1.29 0.66|4.0   0  68|   0     0 |           | 11   30    0   43    0
Mar 25 12:54:09 ubuntu dstat.sh[66726]: 25-03 12:54:09| 74  18   7   0   0|1491M  733M  172M 5338M|  10k 6793B|   0   456k|   0  41.0 |6063  5776 |2.57 1.34 0.67|4.0   0 201|   0     0 |           | 11   28    0   45    0
Mar 25 12:54:10 ubuntu dstat.sh[66726]: 25-03 12:54:10| 63   8  28   0   0|1547M  677M  172M 5338M|  26k   23k|   0   231k|   0  11.0 |4981  5873 |2.57 1.34 0.67|4.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 25 12:54:11 ubuntu dstat.sh[66726]: 25-03 12:54:11| 51   6  40   0   0|1559M  665M  172M 5338M|  45k   40k|   0   284k|   0  22.0 |  14k   22k|2.57 1.34 0.67|4.0   0   0|   0     0 |           | 11   31    0   45    0
Mar 25 12:54:12 ubuntu dstat.sh[66726]: 25-03 12:54:12| 74  15  11   0   0|1489M  734M  172M 5338M|  17k   12k|   0   516k|   0  52.0 |7060  8639 |2.57 1.34 0.67|4.0   0 120|   0     0 |           | 11   28    0   45    0
Mar 25 12:54:13 ubuntu dstat.sh[66726]: 25-03 12:54:13| 68   9  22   0   0|1593M  631M  172M 5338M|  21k   19k|   0   228k|   0  17.0 |4988  5007 |2.57 1.34 0.67|3.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 25 12:54:14 ubuntu dstat.sh[66726]: 25-03 12:54:14| 51   7  41   0   0|1593M  630M  172M 5339M|  42k   38k|   0   248k|   0  12.0 |  12k   18k|2.52 1.35 0.68|2.0   0   0|   0     0 |           | 11   32    0   45    0
Mar 25 12:54:15 ubuntu dstat.sh[66726]: 25-03 12:54:15| 63  16  19   0   0|1444M  780M  172M 5339M|  29k   23k|   0   176k|   0  11.0 |9304    12k|2.52 1.35 0.68|5.0   0 244|   0     0 |           | 11   28    0   49    0
Mar 25 12:54:16 ubuntu dstat.sh[66726]: 25-03 12:54:16| 74  12  14   0   0|1575M  648M  172M 5339M|  15k   12k|   0   188k|   0  11.0 |4616  2582 |2.52 1.35 0.68|1.0   0  16|   0     0 |           | 11   32    0   49    0
Mar 25 12:54:17 ubuntu dstat.sh[66726]: 25-03 12:54:17| 58   7  34   0   0|1567M  656M  172M 5339M|  39k   33k|   0   144k|   0  9.01 |9079    15k|2.52 1.35 0.68|4.0   0 8.0|   0     0 |           | 11   30    0   51    0
Mar 25 12:54:18 ubuntu dstat.sh[66726]: 25-03 12:54:18| 76  16   9   0   0|1519M  704M  172M 5339M|  15k   11k|   0   476k|   0  38.0 |6552  7151 |2.52 1.35 0.68|4.0   0 121|   0     0 |           | 11   28    0   51    0
Mar 25 12:54:19 ubuntu dstat.sh[66726]: 25-03 12:54:19| 64  10  25   0   0|1572M  651M  172M 5339M|  22k   18k|   0   372k|   0  39.0 |5165  4914 |2.48 1.36 0.69|4.0   0  46|   0     0 |           | 11   30    0   53    0
Mar 25 12:54:20 ubuntu dstat.sh[66726]: 25-03 12:54:20| 70  13  16   0   0|1594M  629M  172M 5339M|  23k   17k|   0   168k|   0  11.0 |6033  8367 |2.48 1.36 0.69|3.0   0  75|   0     0 |           | 11   30    0   51    0
Mar 25 12:54:21 ubuntu dstat.sh[66726]: 25-03 12:54:21| 61   9  29   0   0|1556M  667M  172M 5340M|  39k   33k|   0   260k|   0  22.0 |8735    13k|2.48 1.36 0.69|4.0   0 112|   0     0 |           | 11   32    0   53    0
Mar 25 12:54:22 ubuntu dstat.sh[66726]: 25-03 12:54:22| 77  17   6   0   0|1530M  692M  172M 5340M|  11k 7716B|   0   148k|   0  9.98 |5674  4566 |2.48 1.36 0.69|3.0   0 116|   0     0 |           | 11   31    0   55    0
Mar 25 12:54:23 ubuntu dstat.sh[66726]: 25-03 12:54:23| 65   7  27   0   0|1576M  647M  172M 5340M|  29k   24k|   0   369k|   0  47.1 |6742  7357 |2.48 1.36 0.69|4.0   0 3.0|   0     0 |           | 11   34    0   57    0
Mar 25 12:54:24 ubuntu dstat.sh[66726]: 25-03 12:54:24| 70  12  18   0   0|1533M  689M  172M 5340M|  19k   15k|   0   364k|   0  38.0 |6860  8033 |2.76 1.44 0.72|4.0   0  75|   0     0 |           | 11   32    0   58    0
Mar 25 12:54:25 ubuntu dstat.sh[66726]: 25-03 12:54:25| 52  12  36   0   0|1496M  726M  172M 5340M|  17k   14k|   0   380k|   0  33.0 |4379  4668 |2.76 1.44 0.72|3.0   0 137|   0     0 |           | 11   32    0   60    0
Mar 25 12:54:26 ubuntu dstat.sh[66726]: 25-03 12:54:26| 54  13  33   0   0|1534M  688M  172M 5340M|  11k 8210B|   0   200k|   0  14.0 |5159  4106 |2.76 1.44 0.72|3.0   0 120|   0     0 |           | 11   33    0   60    0
Mar 25 12:54:27 ubuntu dstat.sh[66726]: 25-03 12:54:27| 49  10  41   0   0|1515M  707M  172M 5340M|  22k   20k|   0   144k|   0  12.0 |5212  6846 |2.76 1.44 0.72|2.0   0  96|   0     0 |           | 11   34    0   61    0
Mar 25 12:54:28 ubuntu dstat.sh[66726]: 25-03 12:54:28| 55  11  33   0   0|1445M  777M  172M 5340M|  17k   12k|   0   200k|   0  9.99 |4258  4616 |2.76 1.44 0.72|3.0   0  87|   0     0 |           | 11   33    0   61    0
Mar 25 12:54:29 ubuntu dstat.sh[66726]: 25-03 12:54:29| 49   9  41   0   0|1472M  750M  172M 5340M|  18k   15k|   0  1731k|   0  20.0 |5483  5401 |2.86 1.48 0.74|2.0   0  86|   0     0 |           | 11   34    0   62    0
Mar 25 12:54:30 ubuntu dstat.sh[66726]: 25-03 12:54:30| 36   6  56   0   0|1422M  800M  172M 5340M|  19k   15k|   0   388k|   0  33.0 |6541    19k|2.86 1.48 0.74|2.0   0  53|   0     0 |           | 11   32    0   65    0
Mar 25 12:54:31 ubuntu dstat.sh[66726]: 25-03 12:54:31| 40  11  49   0   0|1474M  748M  172M 5340M|4381B 1620B|   0   144k|   0  9.00 |3513  2213 |2.86 1.48 0.74|2.0   0 118|   0     0 |           | 11   32    0   65    0
Mar 25 12:54:32 ubuntu dstat.sh[66726]: 25-03 12:54:32| 30   4  65   0   0|1496M  725M  172M 5340M|  19k   16k|   0   216k|   0  16.0 |4107  4983 |2.86 1.48 0.74|1.0   0   0|   0     0 |           | 11   34    0   58    0
Mar 25 12:54:33 ubuntu dstat.sh[66726]: 25-03 12:54:33| 38  12  49   0   0|1472M  749M  172M 5340M|8518B 3780B|   0   824k|   0  47.0 |4698  4009 |2.86 1.48 0.74|2.0   0 138|   0     0 |           | 11   32    0   60    0
Mar 25 12:54:34 ubuntu dstat.sh[66726]: 25-03 12:54:34| 34   4  63   0   0|1487M  735M  172M 5341M|  16k   12k|   0   252k|   0  18.0 |3093  2852 |2.79 1.49 0.74|2.0   0   0|   0     0 |           | 11   34    0   60    0
Mar 25 12:54:35 ubuntu dstat.sh[66726]: 25-03 12:54:35| 36   8  55   0   0|1452M  769M  172M 5341M|  14k 8087B|   0   335k|   0  32.9 |4779  5058 |2.79 1.49 0.74|2.0   0  65|   0     0 |           | 11   32    0   62    0
Mar 25 12:54:36 ubuntu dstat.sh[66726]: 25-03 12:54:36| 38   5  56   0   0|1476M  746M  172M 5341M|  13k 9048B|   0  4049k|   0   149 |3245  2455 |2.79 1.49 0.74|2.0   0   0|   0     0 |           | 11   34    0   60    0
Mar 25 12:54:37 ubuntu dstat.sh[66726]: 25-03 12:54:37| 32   6  61   0   0|1443M  779M  172M 5341M|  20k   15k|   0   112k|   0  7.00 |5537  6808 |2.79 1.49 0.74|2.0   0  43|   0     0 |           | 11   33    0   61    0
Mar 25 12:54:38 ubuntu dstat.sh[66726]: 25-03 12:54:38| 40   5  54   0   0|1478M  744M  172M 5341M|8802B 4788B|   0   376k|   0  28.0 |3055  2122 |2.79 1.49 0.74|2.0   0 6.0|   0     0 |           | 11   33    0   62    0
