Mar 17 13:32:10 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 17 13:32:11 ubuntu dstat.sh[60553]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 17 13:32:11 ubuntu dstat.sh[60553]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 17 13:32:21 ubuntu dstat.sh[60553]: 17-03 13:32:21| 40   7  53   0   0|1237M 1214M  166M 5128M|  11k 3975B|   0  7370k|   0   395 |3451  2852 |1.35 0.88 0.49|4.0   0  17|   0     0 |           | 11    4    0   19    0
Mar 17 13:32:22 ubuntu dstat.sh[60553]: 17-03 13:32:22| 42   6  51   0   0|1219M 1231M  166M 5129M|8721B 2520B|   0   599k|   0  22.9 |3053  1644 |1.35 0.88 0.49|3.0   0  28|   0     0 |           | 11    5    0   19    0
Mar 17 13:32:23 ubuntu dstat.sh[60553]: 17-03 13:32:23| 43   8  47   1   0|1266M 1177M  166M 5134M|6851B 3122B|   0  5518k|   0   231 |9915    17k|1.35 0.88 0.49|3.0   0  11|   0     0 |           | 11    4    0   19    0
Mar 17 13:32:24 ubuntu dstat.sh[60553]: 17-03 13:32:24| 38  16  45   0   0|1237M 1206M  166M 5135M|3989B 1462B|   0  1597k|   0  14.0 |  12k   19k|1.35 0.88 0.49|3.0   0 232|   0     0 |           | 11    4    0   19    0
Mar 17 13:32:25 ubuntu dstat.sh[60553]: 17-03 13:32:25| 29  25  45   0   0|1146M 1309M  166M 5124M|4762B 1627B|   0   984k|   0  23.1 |6256  5013 |1.48 0.91 0.50|2.0   0 456|   0     0 |           | 11    4    0   19    0
Mar 17 13:32:26 ubuntu dstat.sh[60553]: 17-03 13:32:26| 38  19  42   0   0|1145M 1310M  166M 5124M|4498B 1512B|   0    16k|   0  4.00 |6008  7867 |1.48 0.91 0.50|3.0   0 329|   0     0 |           | 11    4    0   19    0
Mar 17 13:32:27 ubuntu dstat.sh[60553]: 17-03 13:32:27| 45   8  46   0   0|1184M 1271M  166M 5124M|4295B 1562B|   0     0 |   0     0 |3220  1799 |1.48 0.91 0.50|3.0   0  56|   0     0 |           | 11    5    0   19    0
Mar 17 13:32:28 ubuntu dstat.sh[60553]: 17-03 13:32:28| 43   7  49   0   0|1215M 1239M  166M 5125M|4711B 1512B|   0   180k|   0  1.00 |2751  1422 |1.48 0.91 0.50|3.0   0   0|   0     0 |           | 11    5    0   19    0
Mar 17 13:32:29 ubuntu dstat.sh[60553]: 17-03 13:32:29| 34  11  53   0   0|1245M 1207M  166M 5127M|4243B 1565B|   0    14M|   0  91.9 |4463  5823 |1.48 0.91 0.50|1.0   0 108|   0     0 |           | 11    4    0   20    0
Mar 17 13:32:30 ubuntu dstat.sh[60553]: 17-03 13:32:30| 13   5  80   0   0|1296M 1156M  166M 5127M|4430B 1513B|   0  2114k|   0  14.0 |2091  2026 |1.44 0.92 0.51|2.0   0  32|   0     0 |           | 11    4    0   20    0
Mar 17 13:32:31 ubuntu dstat.sh[60553]: 17-03 13:32:31| 23   2  73   0   0|1338M 1114M  166M 5127M|4414B 1561B|   0  2727k|   0  75.7 |1807  1370 |1.44 0.92 0.51|2.0   0   0|   0     0 |           | 11    4    0   20    0
Mar 17 13:32:32 ubuntu dstat.sh[60553]: 17-03 13:32:32| 23   3  72   1   0|1360M 1091M  166M 5127M|5175B 1625B|   0  1348k|   0   190 |3484  4532 |1.44 0.92 0.51|3.0   0 1.0|   0     0 |           | 11   10    0   20    0
Mar 17 13:32:33 ubuntu dstat.sh[60553]: 17-03 13:32:33| 21   7  72   1   0|1368M 1083M  166M 5127M|4997B 1626B| 144k 2553k|7.02   149 |2572  2200 |1.44 0.92 0.51|1.0   0  42|   0     0 |           | 11    4    0   22    0
Mar 17 13:32:34 ubuntu dstat.sh[60553]: 17-03 13:32:34| 19   2  77   0   0|1383M 1067M  166M 5128M|7433B 4056B|   0    11M|   0   152 |2384  2286 |1.44 0.92 0.51|3.0   0 1.0|   0     0 |           | 11   13    0   16    0
Mar 17 13:32:35 ubuntu dstat.sh[60553]: 17-03 13:32:35| 19   3  76   1   0|1379M 1072M  167M 5128M|  11k 7498B| 268k  496k|66.0  26.0 |2605  2610 |1.41 0.92 0.51|2.0   0 2.0|   0     0 |           | 11   28    0   17    0
Mar 17 13:32:36 ubuntu dstat.sh[60553]: 17-03 13:32:36| 21   6  73   0   0|1366M 1085M  167M 5128M|5735B 1686B|   0   300k|   0  59.0 |2297  1658 |1.41 0.92 0.51|2.0   0  43|   0     0 |           | 11   28    0   17    0
Mar 17 13:32:37 ubuntu dstat.sh[60553]: 17-03 13:32:37| 16   3  80   0   0|1358M 1093M  167M 5128M|  12k 8381B|   0  1525k|   0  6.00 |2191  1856 |1.41 0.92 0.51|4.0   0  10|   0     0 |           | 11   28    0   18    0
Mar 17 13:32:38 ubuntu dstat.sh[60553]: 17-03 13:32:38| 34  14  52   0   0|1456M  994M  167M 5128M|5101B 1620B|   0  1180k|   0  10.0 |3908  2380 |1.41 0.92 0.51|3.0   0 147|   0     0 |           | 11   28    0   18    0
Mar 17 13:32:39 ubuntu dstat.sh[60553]: 17-03 13:32:39| 32   5  62   0   0|1478M  972M  167M 5128M|  15k   12k|   0    29M|   0   213 |4181  4189 |1.41 0.92 0.51|2.0   0   0|   0     0 |           | 11   30    0   18    0
Mar 17 13:32:40 ubuntu dstat.sh[60553]: 17-03 13:32:40| 37  16  45   0   0|1407M 1043M  167M 5128M|  14k 9389B|   0  3262k|   0  40.1 |6559  8033 |1.62 0.97 0.53|4.0   0 319|   0     0 |           | 11   28    0   19    0
Mar 17 13:32:41 ubuntu dstat.sh[60553]: 17-03 13:32:41| 79  21   0   0   0|1569M  881M  167M 5128M|7219B 3811B|   0   192k|   0  15.0 |5277  3580 |1.62 0.97 0.53|7.0   0 260|   0     0 |           | 11   29    0   19    0
Mar 17 13:32:42 ubuntu dstat.sh[60553]: 17-03 13:32:42| 82  11   6   0   0|1709M  741M  167M 5128M|  30k   27k|   0   108k|   0  5.99 |7615  8262 |1.62 0.97 0.53|5.0   0   0|   0     0 |           | 11   34    0   18    0
Mar 17 13:32:43 ubuntu dstat.sh[60553]: 17-03 13:32:43| 66  13  20   0   0|1452M  998M  167M 5128M|  22k   18k|   0   680k|   0  66.0 |7826    11k|1.62 0.97 0.53|2.0   0 251|   0     0 |           | 11   28    0   24    0
Mar 17 13:32:44 ubuntu dstat.sh[60553]: 17-03 13:32:44| 20   7  72   0   0|1442M 1008M  167M 5128M|4262B 1494B|   0   406k|   0  8.97 |2560  1922 |1.62 0.97 0.53|2.0   0  59|   0     0 |           | 11   28    0   24    0
Mar 17 13:32:45 ubuntu dstat.sh[60553]: 17-03 13:32:45| 15   2  81   0   0|1426M 1023M  167M 5128M|  10k 7289B|   0   167k|   0  7.97 |2548  2778 |1.57 0.97 0.53|2.0   0   0|   0     0 |           | 11   29    0   24    0
Mar 17 13:32:46 ubuntu dstat.sh[60553]: 17-03 13:32:46| 19   7  73   0   0|1398M 1052M  167M 5128M|5965B 2510B|   0  2667k|   0   127 |3010  2523 |1.57 0.97 0.53|4.0   0  68|   0     0 |           | 11   28    0   24    0
Mar 17 13:32:47 ubuntu dstat.sh[60553]: 17-03 13:32:47| 18   2  78   0   0|1413M 1037M  167M 5128M|9378B 6692B|   0  4094B|   0  1.00 |2335  2253 |1.57 0.97 0.53|1.0   0 1.0|   0     0 |           | 11   29    0   24    0
Mar 17 13:32:48 ubuntu dstat.sh[60553]: 17-03 13:32:48| 11  14  73   0   0|1383M 1067M  167M 5129M|6849B 3412B|   0   256k|   0  28.0 |4316  3596 |1.57 0.97 0.53|3.0   0 227|   0     0 |           | 11   28    0   25    0
Mar 17 13:32:49 ubuntu dstat.sh[60553]: 17-03 13:32:49| 10  26  62   0   0|1369M 1081M  167M 5129M|4191B 1519B|   0    42M|   0   264 |5866  4502 |1.57 0.97 0.53|5.0   0 464|   0     0 |           | 11   28    0   25    0
Mar 17 13:32:50 ubuntu dstat.sh[60553]: 17-03 13:32:50| 74  23   2   0   0|1533M  917M  167M 5129M|4724B 1607B|   0    48M|   0   602 |5593  3928 |1.84 1.04 0.56|7.0   0 349|   0     0 |           | 11   28    0   25    0
Mar 17 13:32:51 ubuntu dstat.sh[60553]: 17-03 13:32:51| 73  10  16   0   0|1642M  808M  167M 5129M|  28k   26k|   0   825k|   0  43.8 |6445  6675 |1.84 1.04 0.56|3.0   0 6.0|   0     0 |           | 11   33    0   25    0
Mar 17 13:32:52 ubuntu dstat.sh[60553]: 17-03 13:32:52| 72  13  15   0   0|1477M  972M  167M 5129M|  31k   25k|   0   739k|   0  75.3 |  10k   15k|1.84 1.04 0.56|6.0   0 160|   0     0 |           | 11   28    0   26    0
Mar 17 13:32:53 ubuntu dstat.sh[60553]: 17-03 13:32:53| 81  19   0   0   0|1589M  860M  167M 5129M|5787B 3263B|   0   228k|   0  14.0 |5194  3284 |1.84 1.04 0.56|6.0   0 151|   0     0 |           | 11   29    0   26    0
Mar 17 13:32:54 ubuntu dstat.sh[60553]: 17-03 13:32:54| 78  10  11   0   0|1713M  736M  167M 5129M|  31k   28k|   0   184k|   0  9.99 |7112  8059 |1.84 1.04 0.56|4.0   0   0|   0     0 |           | 11   34    0   26    0
Mar 17 13:32:55 ubuntu dstat.sh[60553]: 17-03 13:32:55| 70  12  17   0   0|1623M  826M  167M 5129M|  39k   33k|   0   368k|   0  26.0 |9353    15k|1.85 1.05 0.56|3.0   0 150|   0     0 |           | 11   29    0   30    1
Mar 17 13:32:56 ubuntu dstat.sh[60553]: 17-03 13:32:56| 47  12  40   0   0|1470M  978M  167M 5129M|5729B 1879B|   0   268k|   0  20.0 |4218  3190 |1.85 1.05 0.56|2.0   0 148|   0     0 |           | 11   28    0   31    0
Mar 17 13:32:57 ubuntu dstat.sh[60553]: 17-03 13:32:57| 31   4  64   0   0|1484M  964M  167M 5129M|  15k   12k|   0   469k|   0  25.0 |3358  3706 |1.85 1.05 0.56|4.0   0 1.0|   0     0 |           | 11   29    0   31    1
Mar 17 13:32:58 ubuntu dstat.sh[60553]: 17-03 13:32:58| 50  21  29   0   0|1457M  992M  167M 5130M|  11k 7875B|   0   176k|   0  16.0 |6173  6328 |1.85 1.05 0.56|3.0   0 379|   0     0 |           | 11   28    0   33    0
Mar 17 13:32:59 ubuntu dstat.sh[60553]: 17-03 13:32:59| 53   6  40   0   0|1515M  934M  167M 5130M|  18k   14k|   0   192k|   0  9.00 |3782  2970 |1.85 1.05 0.56|4.0   0   0|   0     0 |           | 11   31    0   33    0
Mar 17 13:33:00 ubuntu dstat.sh[60553]: 17-03 13:33:00| 50  16  34   0   0|1403M 1045M  167M 5130M|  22k   17k|   0   678k|   0  49.9 |7367  9966 |2.03 1.10 0.58|7.0   0 257|   0     0 |           | 11   28    0   34    0
Mar 17 13:33:01 ubuntu dstat.sh[60553]: 17-03 13:33:01| 77  13  11   0   0|1572M  876M  167M 5130M|  11k 8392B|   0  2237k|   0  97.0 |4634  1876 |2.03 1.10 0.58|5.0   0   0|   0     0 |           | 11   31    1   34    0
Mar 17 13:33:02 ubuntu dstat.sh[60553]: 17-03 13:33:02| 56   7  35   0   0|1572M  876M  167M 5130M|  34k   30k|   0   452k|   0  46.0 |8286    13k|2.03 1.10 0.58|3.0   0   0|   0     0 |           | 11   30    0   35    0
Mar 17 13:33:03 ubuntu dstat.sh[60553]: 17-03 13:33:03| 65  20  14   0   0|1493M  955M  167M 5130M|9824B 5858B|   0  3008k|   0   176 |5528  5216 |2.03 1.10 0.58|4.0   0 324|   0     0 |           | 11   28    0   32    0
Mar 17 13:33:04 ubuntu dstat.sh[60553]: 17-03 13:33:04| 49   6  44   0   0|1532M  916M  167M 5130M|  19k   16k|   0   156k|   0  7.98 |4285  3982 |2.03 1.10 0.58|4.0   0   0|   0     0 |           | 11   31    0   32    0
Mar 17 13:33:05 ubuntu dstat.sh[60553]: 17-03 13:33:05| 43  13  42   0   0|1412M 1036M  167M 5130M|  19k   15k|   0   663k|   0  34.1 |7745  9198 |2.02 1.12 0.59|3.0   0 231|   0     0 |           | 11   28    0   34    0
Mar 17 13:33:06 ubuntu dstat.sh[60553]: 17-03 13:33:06| 60  14  26   0   0|1510M  938M  167M 5130M|6506B 3425B|   0  1476k|   0   126 |3982  1875 |2.02 1.12 0.59|2.0   0  69|   0     0 |           | 11   29    0   34    0
Mar 17 13:33:07 ubuntu dstat.sh[60553]: 17-03 13:33:07| 41   6  52   0   0|1511M  936M  167M 5130M|  28k   24k|   0   476k|   0  11.0 |6172  7873 |2.02 1.12 0.59|2.0   0 1.0|   0     0 |           | 11   31    0   31    0
Mar 17 13:33:08 ubuntu dstat.sh[60553]: 17-03 13:33:08| 56  22  22   0   0|1427M 1021M  167M 5133M|7303B 3982B|   0   697k|   0  46.8 |5908    11k|2.02 1.12 0.59|5.0   0 321|   0     0 |           | 11   28    0   34    0
Mar 17 13:33:09 ubuntu dstat.sh[60553]: 17-03 13:33:09| 52   8  38   0   0|1509M  938M  167M 5131M|  16k   13k|   0     0 |   0     0 |4164  8184 |2.02 1.12 0.59|6.0   0 1.0|   0     0 |           | 11   31    0   35    0
Mar 17 13:33:10 ubuntu dstat.sh[60553]: 17-03 13:33:10| 51  11  37   0   0|1425M 1022M  167M 5131M|  17k   14k|   0   390k|   0  29.8 |7017  8463 |2.10 1.15 0.60|4.0   0 111|   0     0 |           | 11   28    0   37    0
Mar 17 13:33:11 ubuntu dstat.sh[60553]: 17-03 13:33:11| 58  10  31   0   0|1542M  905M  167M 5131M|9633B 7191B|   0   168k|   0  11.0 |3643  1818 |2.10 1.15 0.60|3.0   0   0|   0     0 |           | 11   31    0   36    0
Mar 17 13:33:12 ubuntu dstat.sh[60553]: 17-03 13:33:12| 48   6  46   0   0|1543M  904M  167M 5131M|  25k   20k|   0   121k|   0  17.1 |6335  8617 |2.10 1.15 0.60|3.0   0  26|   0     0 |           | 11   29    0   38    0
Mar 17 13:33:13 ubuntu dstat.sh[60553]: 17-03 13:33:13| 60  29  11   0   0|1501M  946M  167M 5131M|4690B 1336B|   0   375k|   0  35.9 |5957  5148 |2.10 1.15 0.60|9.0   0 529|   0     0 |           | 11   28    0   38    0
Mar 17 13:33:14 ubuntu dstat.sh[60553]: 17-03 13:33:14| 78  22   0   0   0|1664M  783M  167M 5131M|  10k 7500B|   0   180k|   0  11.0 |5536  4166 |2.10 1.15 0.60|5.0   0 336|   0     0 |           | 11   31    0   38    0
Mar 17 13:33:15 ubuntu dstat.sh[60553]: 17-03 13:33:15| 72  21   7   0   0|1722M  725M  167M 5131M|  50k   43k|   0  1136k|   0  66.2 |8440    10k|2.33 1.21 0.63|8.0   0 368|   0     0 |           | 11   33    0   38    0
Mar 17 13:33:16 ubuntu dstat.sh[60553]: 17-03 13:33:16| 73  26   1   0   0|1579M  868M  167M 5131M|  22k   16k|   0   473k|   0  46.1 |7109  8355 |2.33 1.21 0.63|8.0   0 520|   0     0 |           | 11   28    0   39    0
Mar 17 13:33:17 ubuntu dstat.sh[60553]: 17-03 13:33:17| 82  16   2   0   0|1623M  823M  167M 5131M|  11k 7422B|   0  2146k|   0   124 |5198  3096 |2.33 1.21 0.63|5.0   0  76|   0     0 |           | 11   30    0   39    0
Mar 17 13:33:18 ubuntu dstat.sh[60553]: 17-03 13:33:18| 76   8  16   0   0|1650M  796M  167M 5132M|  39k   35k|   0   124k|   0  6.01 |6926    11k|2.33 1.21 0.63|4.0   0   0|   0     0 |           | 11   32    0   40    0
Mar 17 13:33:19 ubuntu dstat.sh[60553]: 17-03 13:33:19| 47  26  26   0   0|1502M  945M  167M 5132M|  23k   17k|   0    20k|   0  4.99 |8280    11k|2.33 1.21 0.63|2.0   0 585|   0     0 |           | 11   28    0   42    0
Mar 17 13:33:20 ubuntu dstat.sh[60553]: 17-03 13:33:20| 21  34  44   0   0|1474M  972M  167M 5132M|5100B 1353B|   0   850k|   0  39.1 |6190  5041 |2.55 1.28 0.65|6.0   0 705|   0     0 |           | 11   28    0   42    0
Mar 17 13:33:21 ubuntu dstat.sh[60553]: 17-03 13:33:21| 71  21   7   0   0|1543M  904M  167M 5132M|9653B 7047B|   0    12k|   0  2.99 |4962  3455 |2.55 1.28 0.65|4.0   0 311|   0     0 |           | 11   30    0   42    0
Mar 17 13:33:22 ubuntu dstat.sh[60553]: 17-03 13:33:22| 58  10  32   0   0|1567M  879M  167M 5132M|  27k   23k|   0   569k|   0  49.1 |6998  9334 |2.55 1.28 0.65|4.0   0  67|   0     0 |           | 11   30    0   44    0
Mar 17 13:33:23 ubuntu dstat.sh[60553]: 17-03 13:33:23| 76  17   7   0   0|1505M  942M  167M 5132M|9690B 6250B|   0   456k|   0  50.0 |6188  5693 |2.55 1.28 0.65|5.0   0 201|   0     0 |           | 11   28    0   46    0
Mar 17 13:33:24 ubuntu dstat.sh[60553]: 17-03 13:33:24| 65   9  26   0   0|1554M  892M  167M 5132M|  24k   21k|   0   228k|   0  13.0 |5514  5923 |2.55 1.28 0.65|5.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 17 13:33:25 ubuntu dstat.sh[60553]: 17-03 13:33:25| 53   6  40   0   0|1563M  883M  167M 5132M|  43k   37k|   0   184k|   0  11.0 |  11k   18k|2.34 1.25 0.65|7.0   0 1.0|   0     0 |           | 11   32    0   46    0
Mar 17 13:33:26 ubuntu dstat.sh[60553]: 17-03 13:33:26| 67  15  17   0   0|1465M  981M  167M 5132M|  23k   18k|   0   599k|   0  63.8 |8861    12k|2.34 1.25 0.65|4.0   0 120|   0     0 |           | 11   28    0   46    0
Mar 17 13:33:27 ubuntu dstat.sh[60553]: 17-03 13:33:27| 71  11  17   0   0|1574M  871M  167M 5132M|  16k   14k|   0   219k|   0  13.9 |4748  3244 |2.34 1.25 0.65|2.0   0 1.0|   0     0 |           | 11   32    0   46    0
Mar 17 13:33:28 ubuntu dstat.sh[60553]: 17-03 13:33:28| 55   6  37   0   0|1575M  870M  167M 5133M|  41k   36k|   0   177k|   0  10.0 |  10k   17k|2.34 1.25 0.65|2.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 17 13:33:29 ubuntu dstat.sh[60553]: 17-03 13:33:29| 61  11  27   0   0|1541M  904M  167M 5133M|  36k   31k|   0   176k|   0  11.0 |  10k   15k|2.34 1.25 0.65|4.0   0 168|   0     0 |           | 11   28    0   50    0
Mar 17 13:33:30 ubuntu dstat.sh[60553]: 17-03 13:33:30| 79  16   6   0   0|1554M  891M  167M 5133M|7998B 5232B|   0   228k|   0  14.0 |4802  2486 |2.48 1.30 0.67|3.0   0  92|   0     0 |           | 11   29    1   50    0
Mar 17 13:33:31 ubuntu dstat.sh[60553]: 17-03 13:33:31| 58   6  35   0   0|1572M  873M  167M 5133M|  34k   30k|   0   164k|   0  8.98 |7594    11k|2.48 1.30 0.67|4.0   0   0|   0     0 |           | 11   32    0   49    0
Mar 17 13:33:32 ubuntu dstat.sh[60553]: 17-03 13:33:32| 68  12  19   0   0|1470M  975M  167M 5133M|  24k   20k|   0   352k|   0  35.0 |6942    11k|2.48 1.30 0.67|4.0   0  98|   0     0 |           | 11   28    0   51    0
Mar 17 13:33:33 ubuntu dstat.sh[60553]: 17-03 13:33:33| 76  12  12   0   0|1558M  887M  167M 5133M|  12k 9516B|   0  3123k|   0   133 |4607  2620 |2.48 1.30 0.67|4.0   0  30|   0     0 |           | 11   30    0   51    0
Mar 17 13:33:34 ubuntu dstat.sh[60553]: 17-03 13:33:34| 63  13  23   0   0|1581M  864M  167M 5133M|  23k   19k|   0   438k|   0  49.2 |6695  8249 |2.48 1.30 0.67|4.0   0 122|   0     0 |           | 11   32    0   53    0
Mar 17 13:33:35 ubuntu dstat.sh[60553]: 17-03 13:33:35| 64   7  29   0   0|1581M  863M  167M 5134M|  35k   29k|   0   188k|   0  16.0 |7369    10k|2.44 1.31 0.67|4.0   0 1.0|   0     0 |           | 11   36    0   53    0
Mar 17 13:33:36 ubuntu dstat.sh[60553]: 17-03 13:33:36| 70  13  16   0   0|1527M  917M  167M 5134M|  23k   18k|   0   167k|   0  9.96 |6932  8662 |2.44 1.31 0.67|5.0   0 142|   0     0 |           | 11   32    0   54    0
Mar 17 13:33:37 ubuntu dstat.sh[60553]: 17-03 13:33:37| 76  14  10   0   0|1570M  874M  167M 5134M|  13k   10k|   0   161k|   0  10.0 |4755  2808 |2.44 1.31 0.67|3.0   0  87|   0     0 |           | 11   34    0   54    0
Mar 17 13:33:38 ubuntu dstat.sh[60553]: 17-03 13:33:38| 65  11  23   0   0|1522M  922M  167M 5134M|  26k   21k|   0  1467k|   0  9.97 |6358  7828 |2.44 1.31 0.67|4.0   0  68|   0     0 |           | 11   34    0   56    0
Mar 17 13:33:39 ubuntu dstat.sh[60553]: 17-03 13:33:39| 62  12  24   0   0|1543M  901M  167M 5134M|  20k   17k|   0   388k|   0  39.0 |5599  6873 |2.44 1.31 0.67|3.0   0 138|   0     0 |           | 11   34    0   58    0
Mar 17 13:33:40 ubuntu dstat.sh[60553]: 17-03 13:33:40| 52  12  36   0   0|1493M  951M  167M 5134M|  13k 9078B|   0   376k|   0  32.0 |5359  4718 |2.40 1.32 0.68|6.0   0 120|   0     0 |           | 11   33    0   59    0
Mar 17 13:33:41 ubuntu dstat.sh[60553]: 17-03 13:33:41| 57   6  36   0   0|1503M  941M  167M 5134M|  14k   11k|   0   374k|   0  18.9 |4444  4231 |2.40 1.32 0.68|3.0   0   0|   0     0 |           | 11   33    1   60    0
Mar 17 13:33:42 ubuntu dstat.sh[60553]: 17-03 13:33:42| 49  11  40   0   0|1506M  938M  167M 5134M|  23k   20k|   0   169k|   0  11.1 |5794  7664 |2.40 1.32 0.68|3.0   0  96|   0     0 |           | 11   33    0   61    0
Mar 17 13:33:43 ubuntu dstat.sh[60553]: 17-03 13:33:43| 54  12  33   0   0|1500M  944M  167M 5134M|  12k 9237B|   0   264k|   0  16.0 |4911  4442 |2.40 1.32 0.68|3.0   0  86|   0     0 |           | 11   33    0   62    0
Mar 17 13:33:44 ubuntu dstat.sh[60553]: 17-03 13:33:44| 43   9  48   0   0|1470M  974M  167M 5134M|  18k   15k|   0   148k|   0  11.0 |4344  4139 |2.40 1.32 0.68|3.0   0  86|   0     0 |           | 11   34    0   56    0
Mar 17 13:33:45 ubuntu dstat.sh[60553]: 17-03 13:33:45| 29   8  61   0   0|1399M 1044M  167M 5135M|  16k   13k|   0   389k|   0  35.1 |6671  8285 |2.37 1.33 0.69|4.0   0 125|   0     0 |           | 11   32    0   58    0
Mar 17 13:33:46 ubuntu dstat.sh[60553]: 17-03 13:33:46| 42   6  50   0   0|1454M  990M  167M 5135M|6556B 3524B|   0   219k|   0  12.0 |2895  1565 |2.37 1.33 0.69|2.0   0  10|   0     0 |           | 11   33    0   58    0
Mar 17 13:33:47 ubuntu dstat.sh[60553]: 17-03 13:33:47| 32   3  64   0   0|1451M  992M  167M 5135M|  20k   16k|   0   264k|   0  18.0 |5187  6374 |2.37 1.33 0.69|4.0   0 1.0|   0     0 |           | 11   33    0   59    0
Mar 17 13:33:48 ubuntu dstat.sh[60553]: 17-03 13:33:48| 37  14  48   0   0|1410M 1033M  167M 5135M|5311B 1969B|   0   681k|   0  44.1 |4340  3249 |2.37 1.33 0.69|3.0   0 138|   0     0 |           | 11   32    0   58    0
Mar 17 13:33:49 ubuntu dstat.sh[60553]: 17-03 13:33:49| 32   4  63   0   0|1434M 1009M  167M 5135M|  15k   12k|   0   180k|   0  20.0 |3289  3333 |2.37 1.33 0.69|5.0   0   0|   0     0 |           | 11   33    0   59    0
Mar 17 13:33:50 ubuntu dstat.sh[60553]: 17-03 13:33:50| 36   8  55   0   0|1414M 1029M  167M 5135M|  10k 7237B|   0   248k|   0  21.0 |4274  4283 |2.34 1.35 0.69|3.0   0  60|   0     0 |           | 11   32    0   60    0
Mar 17 13:33:51 ubuntu dstat.sh[60553]: 17-03 13:33:51| 39   6  54   0   0|1419M 1024M  167M 5135M|  10k 7352B|   0   231k|   0  8.96 |3032  2323 |2.34 1.35 0.69|2.0   0  11|   0     0 |           | 11   33    0   60    0
Mar 17 13:33:52 ubuntu dstat.sh[60553]: 17-03 13:33:52| 32   6  62   0   0|1413M 1030M  167M 5135M|  19k   16k|   0   124k|   0  8.00 |5113  6298 |2.34 1.35 0.69|2.0   0  43|   0     0 |           | 11   33    0   61    0
