Apr 28 22:35:23 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 28 22:35:23 ubuntu dstat.sh[64934]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 28 22:35:23 ubuntu dstat.sh[64934]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 28 22:35:59 ubuntu dstat.sh[64934]: 28-04 22:35:59| 19   3  78   0   0|1482M  741M  170M 5342M|7550B 3837B|   0   152k|   0  11.0 |1916  1680 |1.71 1.14 0.63|2.0   0   0|   0     0 |           | 11   29    0   23    0
Apr 28 22:36:00 ubuntu dstat.sh[64934]: 28-04 22:36:00| 17   5  76   0   0|1442M  782M  170M 5342M|6424B 3104B|   0   233k|   0  20.1 |3288  3341 |1.71 1.14 0.63|1.0   0  58|   0     0 |           | 11   28    0   24    0
Apr 28 22:36:01 ubuntu dstat.sh[64934]: 28-04 22:36:01| 21   7  72   0   0|1492M  731M  170M 5342M|3371B    0 |   0    82M|   0   860 |2478  2311 |1.71 1.14 0.63|2.0   0  10|   0     0 |           | 11   28    0   24    0
Apr 28 22:36:02 ubuntu dstat.sh[64934]: 28-04 22:36:02| 16   2  80   0   0|1476M  748M  170M 5342M|9817B 6980B|   0  1235k|   0  82.2 |2964  3586 |1.66 1.13 0.64|1.0   0 1.0|   0     0 |           | 11   28    0   25    0
Apr 28 22:36:03 ubuntu dstat.sh[64934]: 28-04 22:36:03| 11  19  69   0   0|1453M  770M  170M 5342M|2394B    0 |   0   116k|   0  5.98 |4769  3206 |1.66 1.13 0.64|2.0   0 286|   0     0 |           | 11   28    0   25    0
Apr 28 22:36:04 ubuntu dstat.sh[64934]: 28-04 22:36:04| 15  30  54   0   0|1427M  796M  170M 5342M|2404B    0 |   0   228k|   0  22.0 |5950  4635 |1.66 1.13 0.64|4.0   0 572|   0     0 |           | 11   28    0   25    0
Apr 28 22:36:05 ubuntu dstat.sh[64934]: 28-04 22:36:05| 82  18   0   0   0|1574M  649M  170M 5342M|4373B 1968B|   0    84k|   0  8.01 |4924  2685 |1.66 1.13 0.64|4.0   0 180|   0     0 |           | 11   29    0   25    0
Apr 28 22:36:06 ubuntu dstat.sh[64934]: 28-04 22:36:06| 77  10  13   0   0|1652M  571M  170M 5342M|  33k   31k|   0    10M|   0  93.0 |6534  8941 |1.66 1.13 0.64|1.0   0   0|   0     0 |           | 11   33    0   25    0
Apr 28 22:36:07 ubuntu dstat.sh[64934]: 28-04 22:36:07| 73  18   8   0   0|1540M  683M  170M 5342M|  20k   15k|   0   971k|   0  71.0 |8316    11k|1.84 1.18 0.66|7.0   0 256|   0     0 |           | 11   28    0   26    0
Apr 28 22:36:08 ubuntu dstat.sh[64934]: 28-04 22:36:08| 84  16   0   0   0|1655M  568M  170M 5342M|5621B 3934B|   0   184k|   0  10.0 |4964  2778 |1.84 1.18 0.66|4.0   0  54|   0     0 |           | 11   30    0   26    0
Apr 28 22:36:09 ubuntu dstat.sh[64934]: 28-04 22:36:09| 82  11   6   0   0|1746M  476M  170M 5343M|  39k   35k|   0   723k|   0  42.9 |7669    11k|1.84 1.18 0.66|5.0   0   0|   0     0 |           | 11   34    0   26    0
Apr 28 22:36:10 ubuntu dstat.sh[64934]: 28-04 22:36:10| 65  16  17   0   0|1482M  741M  170M 5343M|  26k   22k|   0   485k|   0  38.1 |8132    12k|1.84 1.18 0.66|2.0   0 269|   0     0 |           | 11   28    0   31    0
Apr 28 22:36:11 ubuntu dstat.sh[64934]: 28-04 22:36:11| 40   8  51   0   0|1518M  704M  170M 5343M|4196B 1961B|   0   251k|   0  8.98 |2977  1639 |1.84 1.18 0.66|1.0   0  30|   0     0 |           | 11   29    0   31    0
Apr 28 22:36:12 ubuntu dstat.sh[64934]: 28-04 22:36:12| 33   5  61   0   0|1493M  729M  170M 5343M|  17k   13k|   0   701k|   0  39.1 |4937  6070 |1.78 1.18 0.66|4.0   0  17|   0     0 |           | 11   29    0   31    0
Apr 28 22:36:13 ubuntu dstat.sh[64934]: 28-04 22:36:13| 54  22  24   0   0|1496M  726M  170M 5343M|5054B 2706B|   0   232k|   0  20.0 |5161  4222 |1.78 1.18 0.66|4.0   0 362|   0     0 |           | 11   28    0   32    0
Apr 28 22:36:14 ubuntu dstat.sh[64934]: 28-04 22:36:14| 53   6  40   0   0|1533M  689M  170M 5343M|  19k   16k|   0  1963k|   0  97.0 |4748  4383 |1.78 1.18 0.66|3.0   0   0|   0     0 |           | 11   31    0   32    0
Apr 28 22:36:15 ubuntu dstat.sh[64934]: 28-04 22:36:15| 56  17  26   0   0|1441M  781M  170M 5343M|  15k   12k|   0   512k|   0  51.0 |7625  9136 |1.78 1.18 0.66|4.0   0 258|   0     0 |           | 11   28    0   33    0
Apr 28 22:36:16 ubuntu dstat.sh[64934]: 28-04 22:36:16| 73  11  15   0   0|1580M  642M  170M 5343M|  13k   10k|   0   462k|   0  11.9 |4622  2376 |1.78 1.18 0.66|6.0   0 6.0|   0     0 |           | 11   32    0   29    0
Apr 28 22:36:17 ubuntu dstat.sh[64934]: 28-04 22:36:17| 64   9  26   0   0|1572M  650M  170M 5343M|  33k   29k|   0   481k|   0  48.1 |9879    14k|1.79 1.19 0.66|5.0   0  58|   0     0 |           | 11   28    0   32    0
Apr 28 22:36:18 ubuntu dstat.sh[64934]: 28-04 22:36:18| 62  20  18   0   0|1490M  732M  170M 5343M|2766B   42B|   0   253k|   0  17.0 |4137  2605 |1.79 1.19 0.66|3.0   0 267|   0     0 |           | 11   28    0   32    0
Apr 28 22:36:19 ubuntu dstat.sh[64934]: 28-04 22:36:19| 47   7  46   0   0|1536M  686M  170M 5343M|  22k   19k|   0  1496k|   0  44.0 |5810  6195 |1.79 1.19 0.66|4.0 1.0   0|   0     0 |           | 11   31    0   32    0
Apr 28 22:36:20 ubuntu dstat.sh[64934]: 28-04 22:36:20| 54  19  26   0   0|1498M  723M  170M 5344M|  13k 9845B|   0   428k|   0  41.0 |6501  7623 |1.79 1.19 0.66|3.0   0 299|   0     0 |           | 11   28    0   30    0
Apr 28 22:36:21 ubuntu dstat.sh[64934]: 28-04 22:36:21| 53   7  39   0   0|1562M  660M  170M 5344M|  14k   11k|   0   324k|   0  9.00 |4150  2840 |1.79 1.19 0.66|5.0   0   0|   0     0 |           | 11   31    0   30    0
Apr 28 22:36:22 ubuntu dstat.sh[64934]: 28-04 22:36:22| 51  16  32   0   0|1452M  769M  170M 5344M|  19k   16k|   0   292k|   0  21.0 |7371  9522 |1.65 1.17 0.66|4.0   0 286|   0     0 |           | 11   28    0   33    0
Apr 28 22:36:23 ubuntu dstat.sh[64934]: 28-04 22:36:23| 61  10  28   0   0|1544M  678M  170M 5344M|4145B 2205B|   0   156k|   0  9.98 |3506  1477 |1.65 1.17 0.66|2.0   0 2.0|   0     0 |           | 11   29    0   33    0
Apr 28 22:36:24 ubuntu dstat.sh[64934]: 28-04 22:36:24| 48   8  43   0   0|1567M  654M  170M 5344M|  24k   21k|   0  1073k|   0  77.1 |6659    18k|1.65 1.17 0.66|8.0   0  36|   0     0 |           | 11   29    0   34    0
Apr 28 22:36:25 ubuntu dstat.sh[64934]: 28-04 22:36:25| 60  15  25   0   0|1481M  740M  170M 5344M|5281B 2280B|   0   132k|   0  14.0 |4694  3442 |1.65 1.17 0.66|5.0   0 112|   0     0 |           | 11   28    0   35    0
Apr 28 22:36:26 ubuntu dstat.sh[64934]: 28-04 22:36:26| 52   6  42   0   0|1539M  682M  170M 5344M|  18k   16k|   0   104k|   0  2.00 |4136  4035 |1.65 1.17 0.66|2.0   0   0|   0     0 |           | 11   31    0   35    0
Apr 28 22:36:27 ubuntu dstat.sh[64934]: 28-04 22:36:27| 47  22  30   0   0|1452M  769M  170M 5344M|  13k 9346B|   0   904k|   0  70.0 |7374  8578 |1.68 1.19 0.67|8.0 1.0 408|   0     0 |           | 11   28    0   37    0
Apr 28 22:36:28 ubuntu dstat.sh[64934]: 28-04 22:36:28| 78  22   0   0   0|1582M  638M  170M 5344M|2342B    0 |   0  4059k|   0   210 |5687  4762 |1.68 1.19 0.67|7.0   0 337|   0     0 |           | 11   28    0   37    0
Apr 28 22:36:29 ubuntu dstat.sh[64934]: 28-04 22:36:29| 81  19   0   0   0|1722M  498M  170M 5345M|  19k   16k|   0   352k|   0  19.0 |6022  5348 |1.68 1.19 0.67|7.0   0 315|   0     0 |           | 11   32    0   37    0
Apr 28 22:36:30 ubuntu dstat.sh[64934]: 28-04 22:36:30| 77  20   3   0   0|1735M  485M  170M 5345M|  44k   40k|   0   711k|   0  55.9 |8888    12k|1.68 1.19 0.67|8.0   0 419|   0     0 |           | 11   29    0   38    0
Apr 28 22:36:31 ubuntu dstat.sh[64934]: 28-04 22:36:31| 76  23   0   0   0|1567M  653M  170M 5345M|9513B 6104B|   0   316k|   0  21.0 |6202  5592 |1.68 1.19 0.67|5.0   0 377|   0     0 |           | 11   28    0   38    0
Apr 28 22:36:32 ubuntu dstat.sh[64934]: 28-04 22:36:32| 82  10   7   0   0|1657M  563M  170M 5345M|  18k   16k|   0     0 |   0     0 |5603  4762 |1.87 1.23 0.69|4.0   0 1.0|   0     0 |           | 11   32    0   36    0
Apr 28 22:36:33 ubuntu dstat.sh[64934]: 28-04 22:36:33| 66  12  22   0   0|1609M  611M  170M 5345M|  40k   35k|   0  8194B|   0  2.00 |8879    14k|1.87 1.23 0.69|6.0   0 164|   0     0 |           | 11   30    0   39    0
Apr 28 22:36:34 ubuntu dstat.sh[64934]: 28-04 22:36:34| 25  27  47   0   0|1465M  755M  170M 5345M|7604B 4487B|   0    12k|   0  3.00 |6452  6033 |1.87 1.23 0.69|1.0   0 553|   0     0 |           | 11   28    0   41    0
Apr 28 22:36:35 ubuntu dstat.sh[64934]: 28-04 22:36:35| 41  36  22   0   0|1485M  735M  170M 5345M|2700B   84B|   0    56k|   0  14.0 |6020  5395 |1.87 1.23 0.69|5.0   0 859|   0     0 |           | 11   28    0   41    0
Apr 28 22:36:36 ubuntu dstat.sh[64934]: 28-04 22:36:36| 73  11  16   0   0|1582M  638M  170M 5345M|  15k   12k|   0   284k|   0  15.0 |4621  3485 |1.87 1.23 0.69|6.0   0  27|   0     0 |           | 11   31    0   41    0
Apr 28 22:36:37 ubuntu dstat.sh[64934]: 28-04 22:36:37| 60  12  27   0   0|1523M  697M  170M 5345M|  23k   20k|   0  2296k|   0   105 |7462    10k|1.96 1.26 0.70|4.0   0 130|   0     0 |           | 11   29    0   44    0
Apr 28 22:36:38 ubuntu dstat.sh[64934]: 28-04 22:36:38| 78  16   6   0   0|1540M  680M  170M 5345M|7278B 4741B|   0   280k|   0  23.0 |5043  3229 |1.96 1.26 0.70|4.0   0 138|   0     0 |           | 11   29    0   45    0
Apr 28 22:36:39 ubuntu dstat.sh[64934]: 28-04 22:36:39| 64   8  27   0   0|1591M  629M  170M 5346M|  29k   27k|   0   144k|   0  9.98 |7885    10k|1.96 1.26 0.70|3.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 28 22:36:40 ubuntu dstat.sh[64934]: 28-04 22:36:40| 55   7  37   0   0|1586M  633M  170M 5346M|  37k   32k|   0   244k|   0  20.0 |  11k   17k|1.96 1.26 0.70|6.0   0  30|   0     0 |           | 11   31    0   45    0
Apr 28 22:36:41 ubuntu dstat.sh[64934]: 28-04 22:36:41| 74  16   9   0   0|1523M  697M  170M 5346M|  15k 9789B|   0   536k|   0  54.0 |6727  7940 |1.96 1.26 0.70|4.0   0  90|   0     0 |           | 11   28    0   45    0
Apr 28 22:36:42 ubuntu dstat.sh[64934]: 28-04 22:36:42| 70   8  21   0   0|1584M  636M  170M 5346M|  21k   18k|   0   204k|   0  11.0 |5014  4909 |2.04 1.29 0.71|2.0   0 1.0|   0     0 |           | 11   32    0   45    0
Apr 28 22:36:43 ubuntu dstat.sh[64934]: 28-04 22:36:43| 56   6  36   0   0|1583M  636M  170M 5346M|  42k   36k|   0   172k|   0  10.0 |  12k   19k|2.04 1.29 0.71|3.0   0   0|   0     0 |           | 11   31    0   46    0
Apr 28 22:36:44 ubuntu dstat.sh[64934]: 28-04 22:36:44| 65  17  17   0   0|1536M  682M  170M 5346M|  24k   20k|   0   148k|   0  10.0 |8571    11k|2.04 1.29 0.71|5.0   0 205|   0     0 |           | 11   28    0   49    0
Apr 28 22:36:45 ubuntu dstat.sh[64934]: 28-04 22:36:45| 77  11  11   0   0|1559M  660M  170M 5346M|  11k 9666B|   0  3142k|   0   123 |4862  3101 |2.04 1.29 0.71|3.0   0  57|   0     0 |           | 11   31    0   49    0
Apr 28 22:36:46 ubuntu dstat.sh[64934]: 28-04 22:36:46| 59   7  33   0   0|1578M  640M  170M 5347M|  36k   32k|   0   168k|   0  9.03 |9843    15k|2.04 1.29 0.71|3.0   0   0|   0     0 |           | 11   31    0   50    0
Apr 28 22:36:47 ubuntu dstat.sh[64934]: 28-04 22:36:47| 73  16  10   0   0|1533M  685M  170M 5347M|  14k   10k|   0   493k|   0  38.1 |6866  7705 |2.28 1.35 0.73|4.0   0 128|   0     0 |           | 11   28    0   51    0
Apr 28 22:36:48 ubuntu dstat.sh[64934]: 28-04 22:36:48| 71  10  19   0   0|1592M  626M  170M 5347M|  15k   13k|   0   112k|   0  7.00 |4704  3054 |2.28 1.35 0.73|3.0   0   0|   0     0 |           | 11   31    0   49    0
Apr 28 22:36:49 ubuntu dstat.sh[64934]: 28-04 22:36:49| 67  12  19   0   0|1592M  626M  170M 5347M|  25k   21k|   0   436k|   0  50.0 |6580    11k|2.28 1.35 0.73|4.0   0 122|   0     0 |           | 11   34    0   51    0
Apr 28 22:36:50 ubuntu dstat.sh[64934]: 28-04 22:36:50| 68  12  20   0   0|1617M  601M  170M 5347M|  26k   23k|   0  1513k|   0  13.0 |6309  8420 |2.28 1.35 0.73|4.0   0  59|   0     0 |           | 11   34    0   53    0
Apr 28 22:36:51 ubuntu dstat.sh[64934]: 28-04 22:36:51| 70  14  16   0   0|1510M  708M  170M 5347M|  20k   17k|   0   156k|   0  10.0 |6590  8070 |2.28 1.35 0.73|4.0   0 145|   0     0 |           | 11   33    0   55    0
Apr 28 22:36:52 ubuntu dstat.sh[64934]: 28-04 22:36:52| 77  14   9   0   0|1595M  623M  170M 5347M|  12k 8492B|   0   120k|   0  1.99 |5262  4419 |2.42 1.40 0.75|5.0   0  58|   0     0 |           | 11   33    0   54    0
Apr 28 22:36:53 ubuntu dstat.sh[64934]: 28-04 22:36:53| 70   9  20   0   0|1571M  646M  170M 5347M|  22k   20k|   0  4092B|   0  1.00 |5398  6716 |2.42 1.40 0.75|4.0   0  34|   0     0 |           | 11   35    0   55    0
Apr 28 22:36:54 ubuntu dstat.sh[64934]: 28-04 22:36:54| 61  14  25   0   0|1548M  669M  170M 5348M|  18k   15k|   0   590k|   0  55.2 |6060  7243 |2.42 1.40 0.75|3.0   0 199|   0     0 |           | 11   33    0   58    0
Apr 28 22:36:55 ubuntu dstat.sh[64934]: 28-04 22:36:55| 57  11  32   0   0|1549M  668M  170M 5348M|7376B 4743B|   0   250k|   0  20.9 |4396  3034 |2.42 1.40 0.75|4.0   0  60|   0     0 |           | 11   34    0   59    0
Apr 28 22:36:56 ubuntu dstat.sh[64934]: 28-04 22:36:56| 54   6  41   0   0|1561M  656M  170M 5348M|  25k   21k|   0   209k|   0  15.1 |5853  7601 |2.42 1.40 0.75|2.0   0   0|   0     0 |           | 11   34    0   60    0
Apr 28 22:36:57 ubuntu dstat.sh[64934]: 28-04 22:36:57| 56  15  29   0   0|1508M  709M  170M 5348M|  12k 6728B|   0   356k|   0  14.0 |5277  4911 |2.46 1.43 0.76|3.0   0 158|   0     0 |           | 11   32    0   61    0
Apr 28 22:36:58 ubuntu dstat.sh[64934]: 28-04 22:36:58| 53   8  38   0   0|1531M  686M  170M 5348M|  14k   10k|   0   148k|   0  8.99 |3844  3123 |2.46 1.43 0.76|3.0   0  24|   0     0 |           | 11   34    0   61    0
Apr 28 22:36:59 ubuntu dstat.sh[64934]: 28-04 22:36:59| 42  11  46   0   0|1448M  769M  170M 5348M|  23k   19k|   0   412k|   0  30.0 |6884    10k|2.46 1.43 0.76|3.0   0 125|   0     0 |           | 11   33    0   63    0
Apr 28 22:37:00 ubuntu dstat.sh[64934]: 28-04 22:37:00| 36  11  51   0   0|1449M  768M  170M 5348M|5235B 2453B|   0  3134k|   0   163 |4013  3234 |2.46 1.43 0.76|2.0   0  96|   0     0 |           | 11   32    0   64    0
Apr 28 22:37:01 ubuntu dstat.sh[64934]: 28-04 22:37:01| 35   5  60   0   0|1459M  757M  170M 5348M|  16k   12k|   0   144k|   0  9.00 |3976  3888 |2.46 1.43 0.76|2.0   0   0|   0     0 |           | 11   34    0   57    0
Apr 28 22:37:02 ubuntu dstat.sh[64934]: 28-04 22:37:02| 37   8  53   0   0|1429M  787M  170M 5348M|7829B 4856B|   0   260k|   0  17.0 |4548  4539 |2.43 1.43 0.77|2.0   0  51|   0     0 |           | 11   32    0   59    0
Apr 28 22:37:03 ubuntu dstat.sh[64934]: 28-04 22:37:03| 36  10  53   0   0|1440M  776M  170M 5348M|6936B 5314B|   0   152k|   0  10.0 |3657  2491 |2.43 1.43 0.77|2.0   0  88|   0     0 |           | 11   33    0   59    0
Apr 28 22:37:04 ubuntu dstat.sh[64934]: 28-04 22:37:04| 34   8  56   0   0|1479M  737M  170M 5348M|  12k 9245B|   0   368k|   0  30.0 |4716  5161 |2.43 1.43 0.77|3.0   0  60|   0     0 |           | 11   33    0   60    0
