May 20 09:43:40 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 20 09:43:41 ubuntu dstat.sh[64888]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 20 09:43:41 ubuntu dstat.sh[64888]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 20 09:44:04 ubuntu dstat.sh[64888]: 20-05 09:44:04| 23   2  73   0   0|1352M  866M  170M 5347M|4960B 1080B|   0     0 |   0     0 |1787  1276 |1.92 1.14 0.60|1.0   0   0|   0     0 |           | 11    4    0   14    0
May 20 09:44:05 ubuntu dstat.sh[64888]: 20-05 09:44:05| 23   3  72   1   0|1372M  845M  170M 5348M|4361B 1080B|   0  1460k|   0   186 |3335  4316 |1.93 1.15 0.61|1.0   0 1.0|   0     0 |           | 11   10    0   14    0
May 20 09:44:06 ubuntu dstat.sh[64888]: 20-05 09:44:06| 21   7  71   1   0|1310M  907M  170M 5348M|4752B  972B|   0    26M|   0   282 |2957  2644 |1.93 1.15 0.61|2.0   0  42|   0     0 |           | 11    4    0   16    0
May 20 09:44:07 ubuntu dstat.sh[64888]: 20-05 09:44:07| 19   2  78   1   0|1337M  879M  170M 5348M|7098B 3532B| 144k  812k|7.00  7.00 |1826  1438 |1.93 1.15 0.61|1.0   0   0|   0     0 |           | 11   11    0   16    0
May 20 09:44:08 ubuntu dstat.sh[64888]: 20-05 09:44:08| 20   2  76   0   0|1336M  880M  170M 5348M|  10k 6986B| 268k 1491k|66.0  33.0 |2789  2977 |1.93 1.15 0.61|2.0   0 3.0|   0     0 |           | 11   29    0   16    0
May 20 09:44:09 ubuntu dstat.sh[64888]: 20-05 09:44:09| 20   6  73   0   0|1359M  857M  170M 5348M|4338B 1254B|   0  2260k|   0  14.0 |2293  1575 |1.93 1.15 0.61|2.0   0  43|   0     0 |           | 11   28    0   17    0
May 20 09:44:10 ubuntu dstat.sh[64888]: 20-05 09:44:10| 18   2  79   0   0|1384M  832M  170M 5348M|8485B 5832B|   0     0 |   0     0 |1716  1343 |1.86 1.15 0.61|1.0   0   0|   0     0 |           | 11   29    0   17    0
May 20 09:44:11 ubuntu dstat.sh[64888]: 20-05 09:44:11| 24  13  62   0   0|1367M  849M  170M 5348M|5731B 3206B|   0    19M|   0   156 |3966  2982 |1.86 1.15 0.61|2.0   0 156|   0     0 |           | 11   28    0   18    0
May 20 09:44:12 ubuntu dstat.sh[64888]: 20-05 09:44:12| 35   6  59   0   0|1462M  753M  170M 5348M|  10k 7334B|   0   545k|   0  4.01 |2886  2064 |1.86 1.15 0.61|2.0   0   0|   0     0 |           | 11   30    0   16    0
May 20 09:44:13 ubuntu dstat.sh[64888]: 20-05 09:44:13| 37   5  57   0   0|1385M  831M  170M 5348M|  16k   13k|   0   307k|   0  27.9 |5795  7298 |1.86 1.15 0.61|2.0   0 1.0|   0     0 |           | 11   28    0   17    0
May 20 09:44:14 ubuntu dstat.sh[64888]: 20-05 09:44:14| 63  28  10   0   0|1468M  747M  170M 5348M|4253B 1083B|   0   205k|   0  20.1 |5831  4833 |1.86 1.15 0.61|6.0   0 580|   0     0 |           | 11   28    0   17    0
May 20 09:44:15 ubuntu dstat.sh[64888]: 20-05 09:44:15| 80  15   0   0   0|1695M  520M  170M 5349M|  13k   11k|   0  2662k|   0  52.0 |5085  3286 |2.19 1.23 0.64|4.0   0   0|   0     0 |           | 11   32    0   17    0
May 20 09:44:16 ubuntu dstat.sh[64888]: 20-05 09:44:16| 79   9  10   0   0|1745M  470M  170M 5349M|  35k   30k|   0    26M|   0   149 |7835    12k|2.19 1.23 0.64|7.0   0   0|   0     0 |           | 11   31    0   20    0
May 20 09:44:17 ubuntu dstat.sh[64888]: 20-05 09:44:17| 45  15  39   0   0|1534M  681M  170M 5349M|9231B 5911B|   0   555k|   0  52.9 |5675  6610 |2.19 1.23 0.64|1.0   0 309|   0     0 |           | 11   28    0   23    0
May 20 09:44:18 ubuntu dstat.sh[64888]: 20-05 09:44:18| 18   2  78   0   0|1529M  686M  171M 5349M|8081B 4989B|   0   416k|   0  53.0 |1908  1641 |2.19 1.23 0.64|2.0   0   0|   0     0 |           | 11   29    0   23    0
May 20 09:44:19 ubuntu dstat.sh[64888]: 20-05 09:44:19| 15   7  77   0   0|1468M  747M  171M 5349M|7410B 4111B|   0   936k|   0  51.0 |3416  3449 |2.19 1.23 0.64|1.0   0  68|   0     0 |           | 11   28    0   24    0
May 20 09:44:20 ubuntu dstat.sh[64888]: 20-05 09:44:20| 21   3  74   0   0|1467M  748M  171M 5349M|6093B 2674B|   0  1269k|   0   129 |1821  1317 |2.09 1.23 0.64|1.0   0 2.0|   0     0 |           | 11   29    0   24    0
May 20 09:44:21 ubuntu dstat.sh[64888]: 20-05 09:44:21| 17   4  78   0   0|1449M  766M  171M 5349M|9601B 6449B|   0    59M|   0   326 |3529  4122 |2.09 1.23 0.64|1.0   0 1.0|   0     0 |           | 11   28    0   25    0
May 20 09:44:22 ubuntu dstat.sh[64888]: 20-05 09:44:22|  8  23  67   0   0|1432M  783M  171M 5349M|4083B 1081B|   0   481k|   0  20.0 |5229  3683 |2.09 1.23 0.64|2.0   0 308|   0     0 |           | 11   28    0   25    0
May 20 09:44:23 ubuntu dstat.sh[64888]: 20-05 09:44:23| 15  27  56   0   0|1404M  811M  171M 5349M|4097B  973B|   0   252k|   0  19.0 |5757  4185 |2.09 1.23 0.64|7.0   0 485|   0     0 |           | 11   28    0   25    0
May 20 09:44:24 ubuntu dstat.sh[64888]: 20-05 09:44:24| 76  23   1   0   0|1571M  644M  171M 5349M|4401B 1364B|   0   648k|   0  42.0 |5711    10k|2.09 1.23 0.64|5.0   0 282|   0     0 |           | 11   28    1   25    0
May 20 09:44:25 ubuntu dstat.sh[64888]: 20-05 09:44:25| 78  10  10   0   0|1668M  546M  171M 5349M|  31k   28k|   0    76k|   0  6.00 |6758  7359 |2.25 1.27 0.66|6.0   0   0|   0     0 |           | 11   33    0   25    0
May 20 09:44:26 ubuntu dstat.sh[64888]: 20-05 09:44:26| 78  12   9   0   0|1578M  637M  171M 5349M|  27k   22k|   0   899k|   0  97.9 |9046    14k|2.25 1.27 0.66|6.0   0 123|   0     0 |           | 11   28    0   26    0
May 20 09:44:27 ubuntu dstat.sh[64888]: 20-05 09:44:27| 81  19   0   0   0|1599M  615M  171M 5349M|4267B 1323B|   0  3831k|   0   203 |5527  4315 |2.25 1.27 0.66|5.0   0 187|   0     0 |           | 11   28    1   26    0
May 20 09:44:28 ubuntu dstat.sh[64888]: 20-05 09:44:28| 80  11   8   0   0|1752M  463M  171M 5349M|  28k   27k|   0   216k|   0  10.0 |6706  6679 |2.25 1.27 0.66|4.0   0   0|   0     0 |           | 11   34    0   26    0
May 20 09:44:29 ubuntu dstat.sh[64888]: 20-05 09:44:29| 75  11  13   0   0|1738M  476M  171M 5350M|  41k   35k|   0   364k|   0  31.0 |  11k   16k|2.25 1.27 0.66|7.0   0 100|   0     0 |           | 11   29    1   30    0
May 20 09:44:30 ubuntu dstat.sh[64888]: 20-05 09:44:30| 50  13  35   0   0|1549M  665M  171M 5350M|5059B 2328B|   0   260k|   0  15.0 |4331  2980 |2.39 1.32 0.68|2.0   0 198|   0     0 |           | 11   28    0   31    0
May 20 09:44:31 ubuntu dstat.sh[64888]: 20-05 09:44:31| 35   5  59   0   0|1550M  664M  171M 5350M|  11k 8898B|   0  5479k|   0   376 |3024  2012 |2.39 1.32 0.68|2.0   0   0|   0     0 |           | 11   30    0   31    0
May 20 09:44:32 ubuntu dstat.sh[64888]: 20-05 09:44:32| 33  17  49   0   0|1459M  755M  171M 5350M|  15k   11k|   0  1348k|   0  84.2 |5782  7297 |2.39 1.32 0.68|5.0   0 327|   0     0 |           | 11   28    0   33    0
May 20 09:44:33 ubuntu dstat.sh[64888]: 20-05 09:44:33| 62  12  25   0   0|1537M  677M  171M 5350M|5670B 3016B|   0   140k|   0  11.0 |3762  1861 |2.39 1.32 0.68|2.0   0  53|   0     0 |           | 11   29    0   28    0
May 20 09:44:34 ubuntu dstat.sh[64888]: 20-05 09:44:34| 43   5  50   0   0|1557M  657M  171M 5350M|  29k   25k|   0    88k|   0  10.0 |6887  9104 |2.39 1.32 0.68|3.0   0   0|   0     0 |           | 11   30    0   28    1
May 20 09:44:35 ubuntu dstat.sh[64888]: 20-05 09:44:35| 71  21   9   0   0|1511M  703M  171M 5350M|6023B 2828B|   0   696k|   0  36.0 |5652  4506 |2.28 1.31 0.68|4.0   0 258|   0     0 |           | 11   28    0   29    0
May 20 09:44:36 ubuntu dstat.sh[64888]: 20-05 09:44:36| 71   9  20   0   0|1604M  610M  171M 5350M|  21k   18k|   0   679k|   0  26.0 |4824  3517 |2.28 1.31 0.68|4.0   0   0|   0     0 |           | 11   32    0   29    0
May 20 09:44:37 ubuntu dstat.sh[64888]: 20-05 09:44:37| 62  14  23   0   0|1491M  722M  171M 5350M|  30k   24k|   0   432k|   0  38.0 |  10k   14k|2.28 1.31 0.68|5.0   0 262|   0     0 |           | 11   28    0   29    0
May 20 09:44:38 ubuntu dstat.sh[64888]: 20-05 09:44:38| 61  11  27   0   0|1564M  649M  171M 5350M|8811B 5182B|   0   235k|   0  12.0 |3731  1748 |2.28 1.31 0.68|  0   0  62|   0     0 |           | 11   31    0   29    0
May 20 09:44:39 ubuntu dstat.sh[64888]: 20-05 09:44:39| 47   6  46   0   0|1557M  656M  171M 5350M|  30k   24k|   0   352k|   0  35.0 |7096  9820 |2.28 1.31 0.68|4.0   0 6.0|   0     0 |           | 11   29    0   30    0
May 20 09:44:40 ubuntu dstat.sh[64888]: 20-05 09:44:40| 63  20  17   0   0|1520M  694M  171M 5350M|5410B 2272B|   0   233k|   0  14.0 |4880  3519 |2.33 1.34 0.69|3.0   0 300|   0     0 |           | 11   28    0   31    0
May 20 09:44:41 ubuntu dstat.sh[64888]: 20-05 09:44:41| 49   5  45   0   0|1544M  669M  171M 5351M|  22k   19k|   0   367k|   0  12.0 |5303  5597 |2.33 1.34 0.69|3.0   0   0|   0     0 |           | 11   31    0   31    0
May 20 09:44:42 ubuntu dstat.sh[64888]: 20-05 09:44:42| 51  18  31   0   0|1436M  777M  171M 5351M|  14k   10k|   0   317k|   0  26.1 |6571  6988 |2.33 1.34 0.69|3.0   0 288|   0     0 |           | 11   28    0   34    0
May 20 09:44:43 ubuntu dstat.sh[64888]: 20-05 09:44:43| 55   7  36   0   0|1555M  658M  171M 5351M|  11k 9230B|   0   188k|   0  6.99 |3797  2125 |2.33 1.34 0.69|2.0   0 1.0|   0     0 |           | 11   31    0   34    0
May 20 09:44:44 ubuntu dstat.sh[64888]: 20-05 09:44:44| 53   8  39   0   0|1471M  742M  171M 5351M|  22k   18k|   0   890k|   0  66.1 |7725  9630 |2.33 1.34 0.69|3.0   0  61|   0     0 |           | 11   28    0   36    0
May 20 09:44:45 ubuntu dstat.sh[64888]: 20-05 09:44:45| 61  13  24   0   0|1515M  698M  171M 5351M|4292B 1692B|   0   168k|   0  9.99 |3900  1863 |2.39 1.37 0.71|2.0   0  51|   0     0 |           | 11   29    0   36    0
May 20 09:44:46 ubuntu dstat.sh[64888]: 20-05 09:44:46| 46   7  47   0   0|1517M  695M  171M 5351M|  25k   21k|   0  3097k|   0   154 |6077  7269 |2.39 1.37 0.71|2.0   0  12|   0     0 |           | 11   30    0   37    0
May 20 09:44:47 ubuntu dstat.sh[64888]: 20-05 09:44:47| 64  27   8   0   0|1500M  713M  171M 5351M|9728B 5520B|   0   468k|   0  41.0 |6311  6508 |2.39 1.37 0.71|7.0   0 557|   0     0 |           | 11   28    0   38    0
May 20 09:44:48 ubuntu dstat.sh[64888]: 20-05 09:44:48| 79  20   0   0   0|1656M  557M  171M 5351M|8316B 6042B|   0   248k|   0  9.00 |5493  4247 |2.39 1.37 0.71|5.0   0 312|   0     0 |           | 11   31    0   38    0
May 20 09:44:49 ubuntu dstat.sh[64888]: 20-05 09:44:49| 73  20   6   0   0|1738M  474M  171M 5351M|  42k   38k|   0   997k|   0  72.8 |7781  8541 |2.39 1.37 0.71|8.0   0 379|   0     0 |           | 11   31    0   36    0
May 20 09:44:50 ubuntu dstat.sh[64888]: 20-05 09:44:50| 76  23   1   0   0|1683M  529M  171M 5352M|  25k   22k|   0  1316k|   0  37.1 |8400  9628 |2.76 1.46 0.74|6.0   0 400|   0     0 |           | 11   28    0   37    0
May 20 09:44:51 ubuntu dstat.sh[64888]: 20-05 09:44:51| 82  17   2   0   0|1652M  560M  171M 5352M|6650B 4904B|   0   156k|   0  7.00 |5297  3433 |2.76 1.46 0.74|3.0   0 194|   0     0 |           | 11   30    0   37    0
May 20 09:44:52 ubuntu dstat.sh[64888]: 20-05 09:44:52| 73   8  20   0   0|1692M  520M  171M 5352M|  39k   35k|   0   120k|   0  8.00 |7959    11k|2.76 1.46 0.74|4.0   0   0|   0     0 |           | 11   32    0   37    1
May 20 09:44:53 ubuntu dstat.sh[64888]: 20-05 09:44:53| 54  18  26   0   0|1452M  760M  171M 5352M|  23k   19k|   0   192k|   0  14.0 |8040    10k|2.76 1.46 0.74|2.0   0 385|   0     0 |           | 11   28    0   42    0
May 20 09:44:54 ubuntu dstat.sh[64888]: 20-05 09:44:54| 10  23  65   0   0|1409M  803M  171M 5352M|4839B 1080B|   0   148k|   0  10.0 |5591  3822 |2.76 1.46 0.74|2.0   0 398|   0     0 |           | 11   28    0   42    0
May 20 09:44:55 ubuntu dstat.sh[64888]: 20-05 09:44:55| 56  35  10   0   0|1466M  745M  171M 5352M|4456B  973B|   0   112k|   0  13.0 |6116  5388 |2.54 1.44 0.74|4.0   0 821|   0     0 |           | 11   28    0   42    0
May 20 09:44:56 ubuntu dstat.sh[64888]: 20-05 09:44:56| 69   8  21   0   0|1576M  636M  171M 5352M|  23k   19k|   0   116k|   0  11.0 |5348  4989 |2.54 1.44 0.74|1.0   0   0|   0     0 |           | 11   32    0   42    0
May 20 09:44:57 ubuntu dstat.sh[64888]: 20-05 09:44:57| 63  14  22   0   0|1525M  687M  171M 5352M|  22k   16k|   0   668k|   0  66.0 |7226  9444 |2.54 1.44 0.74|4.0   0 201|   0     0 |           | 11   28    0   46    0
May 20 09:44:58 ubuntu dstat.sh[64888]: 20-05 09:44:58| 76  14  10   0   0|1586M  626M  171M 5352M|  11k 7323B|   0   176k|   0  9.97 |4747  2778 |2.54 1.44 0.74|5.0   0  67|   0     0 |           | 11   30    0   46    0
May 20 09:44:59 ubuntu dstat.sh[64888]: 20-05 09:44:59| 57   7  35   0   0|1603M  608M  171M 5352M|  39k   36k|   0   184k|   0  11.0 |8522    14k|2.54 1.44 0.74|2.0   0   0|   0     0 |           | 11   32    0   46    0
May 20 09:45:00 ubuntu dstat.sh[64888]: 20-05 09:45:00| 57   7  35   0   0|1530M  682M  171M 5353M|  36k   31k|   0   472k|   0  48.0 |  12k   18k|2.49 1.45 0.74|5.0   0  42|   0     0 |           | 11   29    0   46    0
May 20 09:45:01 ubuntu dstat.sh[64888]: 20-05 09:45:01| 82  14   3   0   0|1543M  668M  171M 5353M|8093B 4261B|   0   272k|   0  21.0 |5326  3274 |2.49 1.45 0.74|3.0   0  78|   0     0 |           | 11   29    0   46    0
May 20 09:45:02 ubuntu dstat.sh[64888]: 20-05 09:45:02| 60   8  31   0   0|1598M  613M  171M 5353M|  32k   27k|   0   432k|   0  40.0 |6772  8954 |2.49 1.45 0.74|5.0   0 3.0|   0     0 |           | 11   32    0   46    0
May 20 09:45:03 ubuntu dstat.sh[64888]: 20-05 09:45:03| 50   6  43   0   0|1598M  613M  171M 5353M|  50k   44k|   0   148k|   0  9.00 |  14k   22k|2.49 1.45 0.74|5.0   0 3.0|   0     0 |           | 11   30    0   48    0
May 20 09:45:04 ubuntu dstat.sh[64888]: 20-05 09:45:04| 75  20   4   0   0|1473M  737M  171M 5353M|8968B 5108B|   0   152k|   0  10.0 |5515  4005 |2.49 1.45 0.74|4.0   0 260|   0     0 |           | 11   28    0   50    0
May 20 09:45:05 ubuntu dstat.sh[64888]: 20-05 09:45:05| 68   7  24   0   0|1587M  623M  171M 5353M|  22k   18k|   0   148k|   0  9.00 |5118  4257 |2.61 1.49 0.76|3.0   0   0|   0     0 |           | 11   32    0   49    0
May 20 09:45:06 ubuntu dstat.sh[64888]: 20-05 09:45:06| 60  10  28   0   0|1513M  698M  171M 5353M|  35k   31k|   0   124k|   0  7.98 |9284    15k|2.61 1.49 0.76|3.0   0  68|   0     0 |           | 11   30    0   51    0
May 20 09:45:07 ubuntu dstat.sh[64888]: 20-05 09:45:07| 74  12  14   0   0|1555M  655M  171M 5354M|  15k   11k|   0   401k|   0  31.1 |5049  4860 |2.61 1.49 0.76|3.0   0  60|   0     0 |           | 11   30    0   51    0
May 20 09:45:08 ubuntu dstat.sh[64888]: 20-05 09:45:08| 67  12  20   0   0|1530M  680M  171M 5354M|  18k   14k|   0   452k|   0  50.0 |5764  5448 |2.61 1.49 0.76|4.0   0 121|   0     0 |           | 11   32    0   53    0
May 20 09:45:09 ubuntu dstat.sh[64888]: 20-05 09:45:09| 69   8  22   0   0|1629M  581M  171M 5354M|  30k   26k|   0   204k|   0  16.0 |6360    12k|2.61 1.49 0.76|3.0   0 1.0|   0     0 |           | 11   36    0   53    0
May 20 09:45:10 ubuntu dstat.sh[64888]: 20-05 09:45:10| 66  12  21   0   0|1576M  633M  171M 5354M|  30k   27k|   0     0 |   0     0 |7690    11k|2.48 1.48 0.76|3.0   0 141|   0     0 |           | 11   33    0   53    0
May 20 09:45:11 ubuntu dstat.sh[64888]: 20-05 09:45:11| 77  13   9   0   0|1576M  634M  171M 5354M|  11k 7800B|   0  4091B|   0  1.00 |4673  2522 |2.48 1.48 0.76|5.0   0  86|   0     0 |           | 11   34    0   54    0
May 20 09:45:12 ubuntu dstat.sh[64888]: 20-05 09:45:12| 66  10  22   0   0|1564M  646M  171M 5354M|  25k   22k|   0   232k|   0  4.00 |6859  8171 |2.48 1.48 0.76|3.0   0  68|   0     0 |           | 11   34    0   56    0
May 20 09:45:13 ubuntu dstat.sh[64888]: 20-05 09:45:13| 67  13  19   0   0|1527M  682M  171M 5354M|  19k   15k|   0   445k|   0  42.1 |6606  7709 |2.48 1.48 0.76|3.0   0 139|   0     0 |           | 11   33    0   58    0
May 20 09:45:14 ubuntu dstat.sh[64888]: 20-05 09:45:14| 51   9  39   0   0|1440M  770M  171M 5354M|  14k   11k|   0   404k|   0  34.0 |4646  4338 |2.48 1.48 0.76|4.0   0  93|   0     0 |           | 11   33    0   58    0
May 20 09:45:15 ubuntu dstat.sh[64888]: 20-05 09:45:15| 56  11  34   0   0|1505M  704M  171M 5354M|  12k 9880B|   0   224k|   0  18.0 |4863  4672 |2.45 1.49 0.77|2.0   0  45|   0     0 |           | 11   33    0   59    0
May 20 09:45:16 ubuntu dstat.sh[64888]: 20-05 09:45:16| 51  10  39   0   0|1567M  642M  171M 5355M|  22k   19k|   0   192k|   0  10.0 |6905  7953 |2.45 1.49 0.77|3.0   0  78|   0     0 |           | 11   33    0   60    0
May 20 09:45:17 ubuntu dstat.sh[64888]: 20-05 09:45:17| 53  12  34   0   0|1554M  655M  171M 5355M|  13k 9874B|   0  4296k|   0   148 |5117  4980 |2.45 1.49 0.77|4.0   0  86|   0     0 |           | 11   33    0   61    0
May 20 09:45:18 ubuntu dstat.sh[64888]: 20-05 09:45:18| 43   8  48   0   0|1504M  705M  171M 5355M|  17k   14k|   0   240k|   0  14.0 |4126  4471 |2.45 1.49 0.77|2.0   0  86|   0     0 |           | 11   34    0   56    0
May 20 09:45:19 ubuntu dstat.sh[64888]: 20-05 09:45:19| 30   8  60   0   0|1436M  773M  171M 5355M|  16k   13k|   0   316k|   0  33.0 |6016  7980 |2.45 1.49 0.77|2.0   0  96|   0     0 |           | 11   32    0   58    0
May 20 09:45:20 ubuntu dstat.sh[64888]: 20-05 09:45:20| 42   8  49   0   0|1467M  742M  171M 5355M|4166B 1689B|   0  1549k|   0  13.0 |3057  1665 |2.41 1.50 0.78|1.0   0  39|   0     0 |           | 11   33    0   58    0
May 20 09:45:21 ubuntu dstat.sh[64888]: 20-05 09:45:21| 29   4  66   0   0|1463M  746M  171M 5355M|  19k   16k|   0   228k|   0  16.0 |4513  5530 |2.41 1.50 0.78|1.0   0   0|   0     0 |           | 11   33    0   59    0
May 20 09:45:22 ubuntu dstat.sh[64888]: 20-05 09:45:22| 38  12  50   0   0|1420M  789M  171M 5355M|6128B 2572B|   0   204k|   0  13.0 |4147  2986 |2.41 1.50 0.78|2.0   0 138|   0     0 |           | 11   32    0   58    0
May 20 09:45:23 ubuntu dstat.sh[64888]: 20-05 09:45:23| 34   4  60   0   0|1453M  756M  171M 5355M|  15k   11k|   0   236k|   0  17.0 |2937  2479 |2.41 1.50 0.78|2.0   0 1.0|   0     0 |           | 11   34    0   58    0
May 20 09:45:24 ubuntu dstat.sh[64888]: 20-05 09:45:24| 36   9  52   0   0|1352M  856M  171M 5355M|  11k 7573B|   0   367k|   0  34.9 |4794  5159 |2.41 1.50 0.78|3.0   0  79|   0     0 |           | 11   32    0   60    0
