May 18 21:12:24 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 18 21:12:24 ubuntu dstat.sh[64934]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 18 21:12:24 ubuntu dstat.sh[64934]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 18 21:12:34 ubuntu dstat.sh[64934]: 18-05 21:12:34| 41   8  49   1   0|1248M  952M  169M 5365M|3709B    0 |   0  3235k|   0   116 |3413  2331 |1.08 0.90 0.51|4.0   0  46|   0     0 |           | 11    6    0   19    2
May 18 21:12:35 ubuntu dstat.sh[64934]: 18-05 21:12:35| 45   6  48   1   0|1278M  931M  170M 5355M|5541B  480B|   0  2320k|   0  85.0 |3051  1850 |1.16 0.92 0.52|2.0   0 2.0|   0     0 |           | 11    4    0   19    0
May 18 21:12:36 ubuntu dstat.sh[64934]: 18-05 21:12:36| 38   8  52   1   0|1234M  970M  170M 5359M|8475B 2350B|   0  8932k|   0   394 |3660  3589 |1.16 0.92 0.52|2.0   0  43|   0     0 |           | 11    4    0   19    0
May 18 21:12:37 ubuntu dstat.sh[64934]: 18-05 21:12:37| 43   6  51   0   0|1251M  951M  170M 5360M|6690B 1272B|   0   648k|   0  25.0 |2659  1544 |1.16 0.92 0.52|1.0   0  19|   0     0 |           | 11    5    0   19    0
May 18 21:12:38 ubuntu dstat.sh[64934]: 18-05 21:12:38| 35  16  48   0   0|1237M  958M  170M 5365M|5511B 1876B|   0  1159k|   0  20.1 |  11k   18k|1.16 0.92 0.52|3.0   0 247|   0     0 |           | 11    4    0   19    0
May 18 21:12:39 ubuntu dstat.sh[64934]: 18-05 21:12:39| 29  27  41   0   0|1215M  980M  170M 5366M|2513B    0 |   0  1277k|   0  84.8 |  14k   21k|1.16 0.92 0.52|2.0   0 456|   0     0 |           | 11    4    0   19    0
May 18 21:12:40 ubuntu dstat.sh[64934]: 18-05 21:12:40| 42  20  38   0   0|1150M 1058M  170M 5355M|2602B    0 |   0  2072k|   0  16.0 |6225  7722 |1.23 0.93 0.53|4.0   0 209|   0     0 |           | 11    4    0   19    0
May 18 21:12:41 ubuntu dstat.sh[64934]: 18-05 21:12:41| 60  13  27   0   0|1243M  964M  170M 5355M|2635B   84B|   0  8177B|   0  2.00 |3823  2202 |1.23 0.93 0.53|3.0   0 129|   0     0 |           | 11    5    0   19    0
May 18 21:12:42 ubuntu dstat.sh[64934]: 18-05 21:12:42| 43   9  48   0   0|1262M  945M  171M 5356M|2578B    0 |   0   260k|   0  11.0 |2623  1391 |1.23 0.93 0.53|3.0   0   0|   0     0 |           | 11    5    0   19    0
May 18 21:12:43 ubuntu dstat.sh[64934]: 18-05 21:12:43| 38   9  52   0   0|1269M  935M  171M 5358M|2340B   42B|   0    16M|   0   164 |3958  4592 |1.23 0.93 0.53|1.0   0  69|   0     0 |           | 11    4    0   20    0
May 18 21:12:44 ubuntu dstat.sh[64934]: 18-05 21:12:44| 11   7  81   0   0|1268M  937M  171M 5358M|2827B   42B|   0   622k|   0  25.1 |2264  2004 |1.23 0.93 0.53|1.0   0  73|   0     0 |           | 11    4    0   20    0
May 18 21:12:45 ubuntu dstat.sh[64934]: 18-05 21:12:45| 22   4  74   0   0|1330M  875M  171M 5358M|2711B    0 |   0     0 |   0     0 |1765  1277 |1.21 0.93 0.53|1.0   0   0|   0     0 |           | 11    4    0   20    0
May 18 21:12:46 ubuntu dstat.sh[64934]: 18-05 21:12:46| 24   2  73   0   0|1346M  858M  171M 5358M|2282B    0 |   0   420k|   0  25.0 |2039  1726 |1.21 0.93 0.53|1.0   0 1.0|   0     0 |           | 11   10    0   14    0
May 18 21:12:47 ubuntu dstat.sh[64934]: 18-05 21:12:47| 19   6  71   1   0|1319M  885M  171M 5358M|2216B    0 |   0  1593k|   0   197 |3413  4167 |1.21 0.93 0.53|1.0   0  42|   0     0 |           | 11    4    0   16    0
May 18 21:12:48 ubuntu dstat.sh[64934]: 18-05 21:12:48| 20   3  76   0   0|1363M  841M  171M 5359M|4184B 1966B| 144k   10M|7.00  65.0 |1774  1280 |1.21 0.93 0.53|2.0   0   0|   0     0 |           | 11    5    0   16    0
May 18 21:12:49 ubuntu dstat.sh[64934]: 18-05 21:12:49| 22   4  74   1   0|1360M  843M  171M 5359M|6021B 2831B| 268k 3891k|66.0  63.0 |2750  2678 |1.21 0.93 0.53|2.0   0 3.0|   0     0 |           | 11   29    0   16    0
May 18 21:12:50 ubuntu dstat.sh[64934]: 18-05 21:12:50| 19   5  73   0   0|1343M  861M  171M 5359M|8307B 3696B|   0  3482k|   0   188 |2850  2478 |1.11 0.92 0.53|1.0   0  43|   0     0 |           | 11   28    0   17    0
May 18 21:12:51 ubuntu dstat.sh[64934]: 18-05 21:12:51| 18   3  79   0   0|1353M  850M  171M 5359M|8813B 4796B|   0    68k|   0  7.01 |1768  1419 |1.11 0.92 0.53|1.0   0   0|   0     0 |           | 11   29    0   17    0
May 18 21:12:52 ubuntu dstat.sh[64934]: 18-05 21:12:52| 22  12  63   0   0|1324M  879M  171M 5359M|5907B 2127B|   0    12k|   0  3.00 |3741  2785 |1.11 0.92 0.53|2.0   0 156|   0     0 |           | 11   28    0   18    0
May 18 21:12:53 ubuntu dstat.sh[64934]: 18-05 21:12:53| 37   6  56   0   0|1414M  789M  171M 5359M|  10k 7741B|   0    34M|   0   230 |3491  2876 |1.11 0.92 0.53|2.0   0 1.0|   0     0 |           | 11   30    0   18    0
May 18 21:12:54 ubuntu dstat.sh[64934]: 18-05 21:12:54| 37   7  56   0   0|1396M  807M  171M 5359M|  13k   11k|   0   794k|   0  18.0 |6116  7570 |1.11 0.92 0.53|3.0   0  47|   0     0 |           | 11   28    0   18    0
May 18 21:12:55 ubuntu dstat.sh[64934]: 18-05 21:12:55| 62  30   7   0   0|1515M  688M  171M 5359M|2962B    0 |   0   164k|   0  20.0 |5733  4638 |1.26 0.95 0.54|6.0   0 532|   0     0 |           | 11   28    0   18    0
May 18 21:12:56 ubuntu dstat.sh[64934]: 18-05 21:12:56| 87  12   1   0   0|1707M  496M  171M 5359M|  18k   15k|   0     0 |   0     0 |5574  3964 |1.26 0.95 0.54|7.0   0   0|   0     0 |           | 11   32    0   18    0
May 18 21:12:57 ubuntu dstat.sh[64934]: 18-05 21:12:57| 76  12  10   0   0|1692M  511M  171M 5360M|  32k   29k|   0   680k|   0  63.0 |9547    14k|1.26 0.95 0.54|8.0   0 100|   0     0 |           | 11   29    0   23    0
May 18 21:12:58 ubuntu dstat.sh[64934]: 18-05 21:12:58| 32  13  55   0   0|1459M  744M  171M 5360M|3262B  894B|   0   552k|   0  32.0 |4072  3629 |1.26 0.95 0.54|1.0   0 210|   0     0 |           | 11   28    0   23    0
May 18 21:12:59 ubuntu dstat.sh[64934]: 18-05 21:12:59| 19   3  78   0   0|1442M  761M  171M 5360M|6253B 3910B|   0   192k|   0  11.0 |1972  1679 |1.26 0.95 0.54|1.0   0   0|   0     0 |           | 11   29    0   23    0
May 18 21:13:00 ubuntu dstat.sh[64934]: 18-05 21:13:00| 15   7  76   0   0|1407M  795M  171M 5360M|6124B 3029B|   0   204k|   0  19.0 |3099  3128 |1.16 0.94 0.54|1.0   0  69|   0     0 |           | 11   28    0   24    0
May 18 21:13:01 ubuntu dstat.sh[64934]: 18-05 21:13:01| 19   3  78   0   0|1420M  783M  171M 5360M|4827B 2387B|   0   148k|   0  8.98 |1583  1120 |1.16 0.94 0.54|1.0   0   0|   0     0 |           | 11   29    0   24    0
May 18 21:13:02 ubuntu dstat.sh[64934]: 18-05 21:13:02| 18   4  77   1   0|1389M  814M  171M 5360M|7601B 4617B|   0   256k|   0  26.0 |3214  3448 |1.16 0.94 0.54|2.0   0  30|   0     0 |           | 11   28    0   25    0
May 18 21:13:03 ubuntu dstat.sh[64934]: 18-05 21:13:03|  8  25  66   0   0|1384M  819M  171M 5360M|2947B    0 |   0    56M|   0   813 |6789  5551 |1.16 0.94 0.54|1.0   0 479|   0     0 |           | 11   28    0   25    0
May 18 21:13:04 ubuntu dstat.sh[64934]: 18-05 21:13:04| 63  26  11   0   0|1500M  702M  171M 5360M|2761B    0 |   0  1725k|   0   105 |5743  4331 |1.16 0.94 0.54|5.0   0 531|   0     0 |           | 11   28    0   25    0
May 18 21:13:05 ubuntu dstat.sh[64934]: 18-05 21:13:05| 81  11   8   0   0|1663M  539M  171M 5360M|  20k   18k|   0   963k|   0  11.9 |5702  4549 |1.47 1.01 0.56|3.0   0   0|   0     0 |           | 11   33    0   25    0
May 18 21:13:06 ubuntu dstat.sh[64934]: 18-05 21:13:06| 76  12  12   0   0|1629M  573M  171M 5360M|  35k   30k|   0  1087k|   0  52.1 |9037    15k|1.47 1.01 0.56|5.0   0  70|   0     0 |           | 11   29    0   26    0
May 18 21:13:07 ubuntu dstat.sh[64934]: 18-05 21:13:07| 78  22   1   0   0|1583M  619M  171M 5360M|4905B 2434B|   0   364k|   0  25.0 |5563  4236 |1.47 1.01 0.56|5.0   0 240|   0     0 |           | 11   29    0   26    0
May 18 21:13:08 ubuntu dstat.sh[64934]: 18-05 21:13:08| 86  13   2   0   0|1736M  466M  171M 5360M|  24k   20k|   0    36M|   0   139 |6801  7081 |1.47 1.01 0.56|5.0   0   0|   0     0 |           | 11   33    0   26    0
May 18 21:13:09 ubuntu dstat.sh[64934]: 18-05 21:13:09| 70  13  15   0   0|1650M  552M  171M 5361M|  41k   38k|   0   788k|   0  12.0 |9380    15k|1.47 1.01 0.56|2.0   0 150|   0     0 |           | 11   30    0   30    0
May 18 21:13:10 ubuntu dstat.sh[64934]: 18-05 21:13:10| 39  14  46   0   0|1503M  699M  171M 5361M|4690B 1618B|   0  2072k|   0   138 |4510  3678 |1.51 1.02 0.57|2.0   0 148|   0     0 |           | 11   28    0   31    0
May 18 21:13:11 ubuntu dstat.sh[64934]: 18-05 21:13:11| 36   4  59   0   0|1499M  702M  171M 5361M|  10k 9533B|   0   160k|   0  9.02 |3422  2946 |1.51 1.02 0.57|  0   0   0|   0     0 |           | 11   30    0   31    0
May 18 21:13:12 ubuntu dstat.sh[64934]: 18-05 21:13:12| 34  19  45   0   0|1412M  790M  171M 5361M|  13k 8958B|   0   275k|   0  25.9 |6086  7161 |1.51 1.02 0.57|3.0   0 377|   0     0 |           | 11   28    0   33    0
May 18 21:13:13 ubuntu dstat.sh[64934]: 18-05 21:13:13| 59   9  31   0   0|1533M  669M  171M 5361M|6884B 6431B|   0   376k|   0  13.0 |3913  2090 |1.51 1.02 0.57|  0   0 1.0|   0     0 |           | 11   31    0   33    0
May 18 21:13:14 ubuntu dstat.sh[64934]: 18-05 21:13:14| 48   5  46   0   0|1539M  663M  171M 5361M|  26k   21k|   0   453k|   0  41.1 |6994  9967 |1.51 1.02 0.57|3.0   0   0|   0     0 |           | 11   29    0   33    0
May 18 21:13:15 ubuntu dstat.sh[64934]: 18-05 21:13:15| 71  23   7   0   0|1504M  698M  171M 5361M|3429B  198B|   0   160k|   0  12.0 |5185  3140 |1.71 1.07 0.59|4.0   0 258|   0     0 |           | 11   28    0   33    0
May 18 21:13:16 ubuntu dstat.sh[64934]: 18-05 21:13:16| 69   9  22   0   0|1595M  606M  171M 5361M|  24k   21k|   0   284k|   0  19.0 |5333  5455 |1.71 1.07 0.59|3.0   0   0|   0     0 |           | 11   32    0   33    0
May 18 21:13:17 ubuntu dstat.sh[64934]: 18-05 21:13:17| 55  19  26   1   0|1508M  693M  171M 5361M|  22k   18k|   0  1333k|   0  97.1 |8515    12k|1.71 1.07 0.59|3.0   0 330|   0     0 |           | 11   28    0   36    0
May 18 21:13:18 ubuntu dstat.sh[64934]: 18-05 21:13:18| 57   8  34   0   0|1564M  637M  171M 5361M|7305B 6516B|   0   179k|   0  9.97 |3495  1478 |1.71 1.07 0.59|  0   0   0|   0     0 |           | 11   31    0   36    0
May 18 21:13:19 ubuntu dstat.sh[64934]: 18-05 21:13:19| 53   6  40   0   0|1535M  666M  171M 5361M|  27k   22k|   0   686k|   0  31.1 |8639    11k|1.71 1.07 0.59|3.0   0  17|   0     0 |           | 11   28    0   34    0
May 18 21:13:20 ubuntu dstat.sh[64934]: 18-05 21:13:20| 58  20  21   0   0|1484M  716M  171M 5361M|2601B    0 |   0   666k|   0  35.9 |4305  2810 |2.05 1.15 0.62|4.0   0 281|   0     0 |           | 11   28    0   34    0
May 18 21:13:21 ubuntu dstat.sh[64934]: 18-05 21:13:21| 48   6  45   0   0|1531M  670M  171M 5361M|  21k   20k|   0    92k|   0  7.02 |5399  6073 |2.05 1.15 0.62|2.0   0   0|   0     0 |           | 11   31    0   34    0
May 18 21:13:22 ubuntu dstat.sh[64934]: 18-05 21:13:22| 55  20  27   0   0|1504M  696M  171M 5362M|  12k 7874B|   0   192k|   0  22.0 |5893  6180 |2.05 1.15 0.62|3.0   0 287|   0     0 |           | 11   28    0   37    0
May 18 21:13:23 ubuntu dstat.sh[64934]: 18-05 21:13:23| 53   7  38   0   0|1541M  659M  171M 5362M|  15k   13k|   0   164k|   0  8.98 |3808  3138 |2.05 1.15 0.62|2.0   0 1.0|   0     0 |           | 11   31    0   34    0
May 18 21:13:24 ubuntu dstat.sh[64934]: 18-05 21:13:24| 51  13  35   0   0|1444M  756M  171M 5362M|  16k   12k|   0   485k|   0  39.1 |6748  8287 |2.05 1.15 0.62|3.0   0 112|   0     0 |           | 11   28    0   36    0
May 18 21:13:25 ubuntu dstat.sh[64934]: 18-05 21:13:25| 61  11  27   0   0|1529M  671M  171M 5362M|  10k 7819B|   0  2349k|   0   142 |4333    13k|2.29 1.22 0.64|1.0   0  36|   0     0 |           | 11   31    0   37    0
May 18 21:13:26 ubuntu dstat.sh[64934]: 18-05 21:13:26| 48   7  44   0   0|1427M  773M  171M 5362M|  22k   17k|   0   280k|   0  29.0 |6448  9125 |2.29 1.22 0.64|3.0   0  59|   0     0 |           | 11   28    0   39    0
May 18 21:13:27 ubuntu dstat.sh[64934]: 18-05 21:13:27| 61  30   9   0   0|1491M  709M  171M 5362M|3129B    0 |   0   209k|   0  24.1 |5729  4760 |2.29 1.22 0.64|7.0   0 527|   0     0 |           | 11   28    0   38    0
May 18 21:13:28 ubuntu dstat.sh[64934]: 18-05 21:13:28| 79  21   0   0   0|1689M  511M  171M 5362M|  11k 8659B|   0   184k|   0  7.98 |5571  4793 |2.29 1.22 0.64|6.0   0 296|   0     0 |           | 11   31    0   38    0
May 18 21:13:29 ubuntu dstat.sh[64934]: 18-05 21:13:29| 77  20   3   0   0|1744M  456M  171M 5362M|  43k   40k|   0   882k|   0  56.1 |8115    10k|2.29 1.22 0.64|8.0   0 357|   0     0 |           | 11   31    0   39    0
May 18 21:13:30 ubuntu dstat.sh[64934]: 18-05 21:13:30| 73  26   1   0   0|1652M  548M  171M 5362M|  17k   14k|   0  3185k|   0   159 |7042  7964 |2.83 1.35 0.69|7.0   0 548|   0     0 |           | 11   28    0   39    0
May 18 21:13:31 ubuntu dstat.sh[64934]: 18-05 21:13:31| 83  14   3   0   0|1629M  570M  171M 5362M|9853B 7926B|   0   136k|   0  9.02 |5172  3136 |2.83 1.35 0.69|3.0   0  69|   0     0 |           | 11   31    0   37    0
May 18 21:13:32 ubuntu dstat.sh[64934]: 18-05 21:13:32| 73  11  16   0   0|1648M  552M  171M 5363M|  40k   36k|   0  4088B|   0  1.00 |7684    12k|2.83 1.35 0.69|7.0   0  82|   0     0 |           | 11   32    0   38    0
May 18 21:13:33 ubuntu dstat.sh[64934]: 18-05 21:13:33| 39  25  35   0   0|1492M  708M  171M 5363M|  15k   12k|   0    16k|   0  4.00 |7174  8279 |2.83 1.35 0.69|2.0   0 552|   0     0 |           | 11   28    0   42    0
May 18 21:13:34 ubuntu dstat.sh[64934]: 18-05 21:13:34| 25  35  39   0   0|1477M  722M  171M 5363M|3488B    0 |   0    68k|   0  12.0 |5975  5111 |2.83 1.35 0.69|5.0   0 714|   0     0 |           | 11   28    0   42    0
May 18 21:13:35 ubuntu dstat.sh[64934]: 18-05 21:13:35| 73  20   7   0   0|1557M  642M  171M 5363M|8505B 5878B|   0  8194B|   0  2.00 |4867  3353 |3.16 1.44 0.72|3.0   0 257|   0     0 |           | 11   30    0   42    0
May 18 21:13:36 ubuntu dstat.sh[64934]: 18-05 21:13:36| 63  10  27   0   0|1569M  630M  171M 5363M|  26k   23k|   0   635k|   0  55.9 |6969  9499 |3.16 1.44 0.72|4.0   0  67|   0     0 |           | 11   30    0   44    0
May 18 21:13:37 ubuntu dstat.sh[64934]: 18-05 21:13:37| 76  19   5   0   0|1513M  686M  171M 5363M|7757B 4781B|   0   409k|   0  44.1 |5741  4828 |3.16 1.44 0.72|3.0   0 201|   0     0 |           | 11   29    0   46    0
May 18 21:13:38 ubuntu dstat.sh[64934]: 18-05 21:13:38| 66   8  25   0   0|1576M  623M  171M 5363M|  26k   23k|   0   240k|   0  13.0 |6066  7329 |3.16 1.44 0.72|2.0   0   0|   0     0 |           | 11   32    0   46    0
May 18 21:13:39 ubuntu dstat.sh[64934]: 18-05 21:13:39| 51   7  41   0   0|1584M  615M  171M 5364M|  41k   35k|   0  2985k|   0  62.9 |  13k   20k|3.16 1.44 0.72|5.0   0   0|   0     0 |           | 11   31    0   46    0
May 18 21:13:40 ubuntu dstat.sh[64934]: 18-05 21:13:40| 76  15   9   0   0|1520M  678M  171M 5364M|  15k   12k|   0   457k|   0  46.1 |6940  8329 |3.15 1.47 0.74|4.0   0 120|   0     0 |           | 11   28    0   46    0
May 18 21:13:41 ubuntu dstat.sh[64934]: 18-05 21:13:41| 71  10  18   0   0|1588M  611M  171M 5364M|  17k   15k|   0   231k|   0  15.9 |5346  3989 |3.15 1.47 0.74|4.0   0   0|   0     0 |           | 11   32    0   46    0
May 18 21:13:42 ubuntu dstat.sh[64934]: 18-05 21:13:42| 55   6  38   0   0|1591M  607M  171M 5364M|  38k   34k|   0  2479k|   0   109 |  12k   18k|3.15 1.47 0.74|2.0   0   0|   0     0 |           | 11   32    0   46    0
May 18 21:13:43 ubuntu dstat.sh[64934]: 18-05 21:13:43| 67  13  20   0   0|1464M  734M  171M 5364M|  30k   25k|   0   180k|   0  10.0 |9053    13k|3.15 1.47 0.74|4.0   0 198|   0     0 |           | 11   28    0   50    0
May 18 21:13:44 ubuntu dstat.sh[64934]: 18-05 21:13:44| 78  14   8   0   0|1576M  622M  171M 5364M|7957B 5912B|   0   619k|   0  15.0 |4639  2393 |3.15 1.47 0.74|3.0   0  63|   0     0 |           | 11   30    0   50    0
May 18 21:13:45 ubuntu dstat.sh[64934]: 18-05 21:13:45| 58   7  34   0   0|1590M  607M  171M 5364M|  38k   33k|   0   180k|   0  9.01 |9331    14k|2.98 1.46 0.74|4.0   0   0|   0     0 |           | 11   30    0   52    0
May 18 21:13:46 ubuntu dstat.sh[64934]: 18-05 21:13:46| 76  14  10   0   0|1489M  708M  171M 5365M|  15k   12k|   0   356k|   0  35.0 |6794  8149 |2.98 1.46 0.74|4.0   0 128|   0     0 |           | 11   28    0   52    0
May 18 21:13:47 ubuntu dstat.sh[64934]: 18-05 21:13:47| 72   9  19   0   0|1573M  625M  171M 5365M|  15k   13k|   0   116k|   0  7.00 |4381  2741 |2.98 1.46 0.74|2.0   0   0|   0     0 |           | 11   32    0   49    0
May 18 21:13:48 ubuntu dstat.sh[64934]: 18-05 21:13:48| 68  13  17   0   0|1589M  608M  171M 5365M|  24k   21k|   0   372k|   0  44.0 |8211    12k|2.98 1.46 0.74|3.0   0 122|   0     0 |           | 11   30    0   51    0
May 18 21:13:49 ubuntu dstat.sh[64934]: 18-05 21:13:49| 67  11  21   0   0|1547M  650M  171M 5365M|  27k   23k|   0   256k|   0  22.0 |6386  8927 |2.98 1.46 0.74|4.0   0 101|   0     0 |           | 11   32    0   53    0
May 18 21:13:50 ubuntu dstat.sh[64934]: 18-05 21:13:50| 77  13  10   0   0|1550M  647M  171M 5365M|  17k   13k|   0   200k|   0  15.0 |5604  7251 |2.98 1.49 0.75|3.0   0 128|   0     0 |           | 11   32    1   55    0
May 18 21:13:51 ubuntu dstat.sh[64934]: 18-05 21:13:51| 75  10  14   0   0|1646M  551M  171M 5365M|  19k   16k|   0   152k|   0  10.0 |5671  5937 |2.98 1.49 0.75|3.0   0   0|   0     0 |           | 11   33    0   56    0
May 18 21:13:52 ubuntu dstat.sh[64934]: 18-05 21:13:52| 65  14  21   0   0|1603M  594M  171M 5365M|  21k   18k|   0   120k|   0  7.98 |5641  6849 |2.98 1.49 0.75|2.0   0  68|   0     0 |           | 11   34    0   56    0
May 18 21:13:53 ubuntu dstat.sh[64934]: 18-05 21:13:53| 57  12  30   0   0|1633M  564M  171M 5365M|  18k   14k|   0   461k|   0  48.1 |5253  5904 |2.98 1.49 0.75|6.0   0 139|   0     0 |           | 11   33    0   59    0
May 18 21:13:54 ubuntu dstat.sh[64934]: 18-05 21:13:54| 59  12  28   0   0|1539M  658M  171M 5365M|8036B 5436B|   0   498k|   0  26.9 |4364  3067 |2.98 1.49 0.75|3.0   0 120|   0     0 |           | 11   33    0   60    0
May 18 21:13:55 ubuntu dstat.sh[64934]: 18-05 21:13:55| 49  11  40   0   0|1534M  662M  171M 5365M|  20k   17k|   0   253k|   0  15.0 |5397  6769 |2.98 1.51 0.76|3.0   0  96|   0     0 |           | 11   34    0   59    0
May 18 21:13:56 ubuntu dstat.sh[64934]: 18-05 21:13:56| 57  12  31   0   0|1487M  710M  171M 5365M|  14k   11k|   0   188k|   0  10.0 |6054  6301 |2.98 1.51 0.76|2.0   0  86|   0     0 |           | 11   33    0   61    0
May 18 21:13:57 ubuntu dstat.sh[64934]: 18-05 21:13:57| 51   6  41   0   0|1565M  631M  171M 5366M|  17k   14k|   0   224k|   0  15.0 |4930  5050 |2.98 1.51 0.76|4.0   0   0|   0     0 |           | 11   34    0   62    0
May 18 21:13:58 ubuntu dstat.sh[64934]: 18-05 21:13:58| 36   8  54   0   0|1449M  747M  171M 5366M|  19k   16k|   0   424k|   0  35.0 |7047  9107 |2.98 1.51 0.76|3.0   0  90|   0     0 |           | 11   32    0   64    0
May 18 21:13:59 ubuntu dstat.sh[64934]: 18-05 21:13:59| 38  13  48   0   0|1492M  704M  171M 5366M|2819B    0 |   0   160k|   0  11.0 |3730  2448 |2.98 1.51 0.76|2.0   0 131|   0     0 |           | 11   32    0   58    0
May 18 21:14:00 ubuntu dstat.sh[64934]: 18-05 21:14:00| 34   4  62   0   0|1519M  677M  171M 5366M|  17k   14k|   0   160k|   0  9.00 |3362  3685 |2.82 1.50 0.76|1.0   0   0|   0     0 |           | 11   33    0   59    0
May 18 21:14:01 ubuntu dstat.sh[64934]: 18-05 21:14:01| 37  12  50   0   0|1472M  724M  171M 5366M|6796B 3480B|   0   708k|   0  49.0 |4714  4646 |2.82 1.50 0.76|2.0   0 138|   0     0 |           | 11   32    0   60    0
May 18 21:14:02 ubuntu dstat.sh[64934]: 18-05 21:14:02| 36   4  59   0   0|1501M  695M  171M 5366M|  11k 7992B|   0   152k|   0  29.9 |2927  2064 |2.82 1.50 0.76|2.0   0   0|   0     0 |           | 11   34    0   60    0
May 18 21:14:03 ubuntu dstat.sh[64934]: 18-05 21:14:03| 36   9  53   0   0|1475M  721M  171M 5366M|  13k 9006B|   0   312k|   0  33.0 |5223  5791 |2.82 1.50 0.76|2.0   0  61|   0     0 |           | 11   32    0   62    0
May 18 21:14:04 ubuntu dstat.sh[64934]: 18-05 21:14:04| 40   6  53   0   0|1471M  725M  171M 5366M|7807B 4875B|   0   148k|   0  10.0 |2865  1940 |2.82 1.50 0.76|2.0   0 5.0|   0     0 |           | 11   33    0   60    0
May 18 21:14:05 ubuntu dstat.sh[64934]: 18-05 21:14:05| 34   7  59   0   0|1443M  753M  171M 5366M|  18k   14k|   0   260k|   0  13.0 |4925  6357 |2.68 1.49 0.77|2.0   0  43|   0     0 |           | 11   33    0   61    0
May 18 21:14:06 ubuntu dstat.sh[64934]: 18-05 21:14:06| 39   7  54   0   0|1472M  724M  171M 5366M|6631B 4396B|   0   265k|   0  22.1 |3227  2600 |2.68 1.49 0.77|1.0   0 5.0|   0     0 |           | 11   33    0   62    0
May 18 21:14:07 ubuntu dstat.sh[64934]: 18-05 21:14:07| 33   4  62   0   0|1499M  697M  171M 5366M|  16k   13k|   0  3611k|   0   164 |3682  4232 |2.68 1.49 0.77|1.0   0   0|   0     0 |           | 11   34    0   62    0
