May 15 15:39:12 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 15 15:39:12 ubuntu dstat.sh[64792]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 15 15:39:12 ubuntu dstat.sh[64792]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 15 15:39:22 ubuntu dstat.sh[64792]: 15-05 15:39:22| 40   6  52   0   0|1281M  940M  171M 5344M|9684B 3792B|   0  1351k|   0  32.0 |2908  1675 |1.27 0.90 0.51|2.0   0  33|   0     0 |           | 11    5    0   19    0
May 15 15:39:23 ubuntu dstat.sh[64792]: 15-05 15:39:23| 44   7  47   1   0|1255M  961M  171M 5348M|5467B 2286B|   0  9446k|   0   514 |3973  3545 |1.27 0.90 0.51|2.0   0  35|   0     0 |           | 11    5    0   19    0
May 15 15:39:24 ubuntu dstat.sh[64792]: 15-05 15:39:24| 41   8  50   1   0|1261M  948M  171M 5353M|  11k 4244B|   0  1353k|   0  33.0 |  11k   19k|1.41 0.94 0.52|2.0   0 8.0|   0     0 |           | 11    4    0   19    0
May 15 15:39:25 ubuntu dstat.sh[64792]: 15-05 15:39:25| 42  12  46   0   0|1241M  968M  172M 5353M|4961B 1515B|   0   128k|   0  4.01 |  12k   20k|1.41 0.94 0.52|2.0   0 173|   0     0 |           | 11    4    0   19    0
May 15 15:39:26 ubuntu dstat.sh[64792]: 15-05 15:39:26| 29  25  45   0   0|1193M 1027M  172M 5342M|4623B 1566B|   0  2160k|   0  26.0 |6527  5516 |1.41 0.94 0.52|2.0   0 533|   0     0 |           | 11    4    0   19    0
May 15 15:39:27 ubuntu dstat.sh[64792]: 15-05 15:39:27| 42  18  39   0   0|1161M 1059M  172M 5343M|5511B 1617B|   0  8178B|   0  2.00 |5463  7356 |1.41 0.94 0.52|2.0   0 327|   0     0 |           | 11    5    0   19    0
May 15 15:39:28 ubuntu dstat.sh[64792]: 15-05 15:39:28| 46   5  49   0   0|1264M  956M  172M 5343M|4443B 1621B|   0    20k|   0  1.00 |2797  1350 |1.41 0.94 0.52|2.0   0   0|   0     0 |           | 11    5    0   19    0
May 15 15:39:29 ubuntu dstat.sh[64792]: 15-05 15:39:29| 44   7  49   0   0|1286M  934M  172M 5343M|4408B 1457B|   0   404k|   0  38.0 |2735  1364 |1.46 0.96 0.53|2.0   0   0|   0     0 |           | 11    5    0   19    0
May 15 15:39:30 ubuntu dstat.sh[64792]: 15-05 15:39:30| 32  11  57   0   0|1290M  927M  172M 5346M|4742B 1621B|   0  1200k|   0   103 |4698  5164 |1.46 0.96 0.53|1.0   0 140|   0     0 |           | 11    4    0   19    0
May 15 15:39:31 ubuntu dstat.sh[64792]: 15-05 15:39:31| 22   5  72   0   0|1351M  866M  172M 5346M|4876B 1620B|   0    16M|   0   118 |2324  2025 |1.46 0.96 0.53|1.0   0   0|   0     0 |           | 11    4    0   19    0
May 15 15:39:32 ubuntu dstat.sh[64792]: 15-05 15:39:32| 24   2  74   0   0|1370M  847M  172M 5346M|4884B 1510B|   0     0 |   0     0 |1741  1183 |1.46 0.96 0.53|1.0   0   0|   0     0 |           | 11    6    0   19    0
May 15 15:39:33 ubuntu dstat.sh[64792]: 15-05 15:39:33| 22   5  71   2   0|1315M  902M  172M 5346M|4927B 1566B|   0  3869k|   0   331 |4239  5486 |1.46 0.96 0.53|1.0   0  43|   0     0 |           | 11    4    0   21    0
May 15 15:39:34 ubuntu dstat.sh[64792]: 15-05 15:39:34| 23   3  74   0   0|1370M  847M  172M 5346M|4890B 1621B| 144k  484k|7.01  7.01 |1916  1355 |1.42 0.96 0.53|1.0   0 1.0|   0     0 |           | 11    4    0   21    0
May 15 15:39:35 ubuntu dstat.sh[64792]: 15-05 15:39:35| 20   2  78   1   0|1381M  835M  172M 5346M|9484B 6418B| 268k 1040k|66.0  32.0 |2592  2675 |1.42 0.96 0.53|1.0   0 2.0|   0     0 |           | 11   27    0   21    0
May 15 15:39:36 ubuntu dstat.sh[64792]: 15-05 15:39:36| 19   5  74   0   0|1401M  815M  172M 5346M|8606B 5381B|   0  9642k|   0  65.0 |2696  2306 |1.42 0.96 0.53|1.0   0  44|   0     0 |           | 11   28    0   22    0
May 15 15:39:37 ubuntu dstat.sh[64792]: 15-05 15:39:37| 18   2  78   0   0|1431M  785M  172M 5346M|9309B 6232B|   0     0 |   0     0 |1790  1339 |1.42 0.96 0.53|1.0   0   0|   0     0 |           | 11   29    0   22    0
May 15 15:39:38 ubuntu dstat.sh[64792]: 15-05 15:39:38| 29  11  60   0   0|1434M  782M  172M 5346M|6687B 3767B|   0  1391k|   0  10.0 |3750  2765 |1.42 0.96 0.53|3.0   0 156|   0     0 |           | 11   28    0   17    0
May 15 15:39:39 ubuntu dstat.sh[64792]: 15-05 15:39:39| 37   5  58   0   0|1481M  735M  172M 5346M|  12k 9548B|   0  2356k|   0  47.0 |3174  2338 |1.31 0.94 0.53|2.0   0   0|   0     0 |           | 11   30    0   17    0
May 15 15:39:40 ubuntu dstat.sh[64792]: 15-05 15:39:40| 36  15  47   0   0|1381M  835M  172M 5347M|  16k   12k|   0   312k|   0  37.0 |6841  8819 |1.31 0.94 0.53|5.0   0 351|   0     0 |           | 11   28    0   18    0
May 15 15:39:41 ubuntu dstat.sh[64792]: 15-05 15:39:41| 82  18   0   0   0|1591M  625M  172M 5347M|4918B 1662B|   0    34M|   0   155 |5523  3823 |1.31 0.94 0.53|6.0   0 227|   0     0 |           | 11   28    0   18    0
May 15 15:39:42 ubuntu dstat.sh[64792]: 15-05 15:39:42| 84  10   6   0   0|1748M  468M  172M 5347M|  29k   26k|   0   308k|   0  59.0 |6157  4950 |1.31 0.94 0.53|7.0   0   0|   0     0 |           | 11   34    0   18    0
May 15 15:39:43 ubuntu dstat.sh[64792]: 15-05 15:39:43| 70  13  17   0   0|1563M  653M  172M 5347M|  26k   22k|   0  1361k|   0  82.1 |9901    14k|1.31 0.94 0.53|2.0   0 279|   0     0 |           | 11   28    0   24    0
May 15 15:39:44 ubuntu dstat.sh[64792]: 15-05 15:39:44| 21   4  73   0   0|1537M  678M  172M 5347M|6881B 2914B|   0  1138k|   0  25.0 |2279  1996 |1.28 0.94 0.53|  0   0  32|   0     0 |           | 11   29    0   24    0
May 15 15:39:45 ubuntu dstat.sh[64792]: 15-05 15:39:45| 16   3  80   0   0|1499M  717M  172M 5347M|  11k 7105B|   0   212k|   0  20.0 |3004  3373 |1.28 0.94 0.53|1.0   0  12|   0     0 |           | 11   28    0   25    0
May 15 15:39:46 ubuntu dstat.sh[64792]: 15-05 15:39:46| 21   5  73   0   0|1483M  732M  172M 5347M|4626B 1616B|   0   343k|   0  6.98 |2405  1731 |1.28 0.94 0.53|1.0   0  56|   0     0 |           | 11   28    0   24    0
May 15 15:39:47 ubuntu dstat.sh[64792]: 15-05 15:39:47| 16   2  81   0   0|1472M  743M  172M 5347M|  11k 8596B|   0   260k|   0  27.0 |2834  3292 |1.28 0.94 0.53|1.0   0   0|   0     0 |           | 11   28    0   25    0
May 15 15:39:48 ubuntu dstat.sh[64792]: 15-05 15:39:48|  9  22  68   1   0|1416M  800M  172M 5347M|4226B 1461B|   0   521k|   0  16.0 |5909  4602 |1.28 0.94 0.53|2.0   0 543|   0     0 |           | 11   28    0   25    0
May 15 15:39:49 ubuntu dstat.sh[64792]: 15-05 15:39:49| 70  23   6   0   0|1515M  701M  172M 5347M|4251B 1617B|   0   259k|   0  23.9 |5608  4201 |1.58 1.01 0.56|5.0   0 495|   0     0 |           | 11   28    0   25    0
May 15 15:39:50 ubuntu dstat.sh[64792]: 15-05 15:39:50| 76   9  15   0   0|1657M  558M  172M 5347M|  29k   26k|   0   893k|   0  55.1 |6469  6708 |1.58 1.01 0.56|6.0   0   0|   0     0 |           | 11   33    0   24    0
May 15 15:39:51 ubuntu dstat.sh[64792]: 15-05 15:39:51| 77  11  11   0   0|1642M  573M  172M 5347M|  30k   26k|   0    91M|   0   855 |9911    16k|1.58 1.01 0.56|5.0   0  98|   0     0 |           | 11   28    0   25    0
May 15 15:39:52 ubuntu dstat.sh[64792]: 15-05 15:39:52| 82  18   0   0   0|1618M  597M  172M 5348M|6649B 5319B|   0   507k|   0  12.0 |5244  3844 |1.58 1.01 0.56|5.0   0 212|   0     0 |           | 11   29    0   25    0
May 15 15:39:53 ubuntu dstat.sh[64792]: 15-05 15:39:53| 85   9   6   0   0|1740M  475M  172M 5348M|  33k   30k|   0   156k|   0  11.0 |6331  7811 |1.58 1.01 0.56|4.0   0   0|   0     0 |           | 11   34    0   25    0
May 15 15:39:54 ubuntu dstat.sh[64792]: 15-05 15:39:54| 68  13  18   0   0|1533M  682M  172M 5348M|  37k   31k|   0  2759k|   0   104 |9572    14k|1.77 1.06 0.57|2.0   0 260|   0     0 |           | 11   28    0   30    0
May 15 15:39:55 ubuntu dstat.sh[64792]: 15-05 15:39:55| 42   8  49   0   0|1550M  665M  172M 5348M|5217B 2297B|   0   215k|   0  9.96 |3113  1768 |1.77 1.06 0.57|1.0   0  39|   0     0 |           | 11   29    0   30    0
May 15 15:39:56 ubuntu dstat.sh[64792]: 15-05 15:39:56| 33   4  63   0   0|1550M  665M  172M 5348M|  22k   19k|   0   248k|   0  18.0 |5223  6668 |1.77 1.06 0.57|2.0   0   0|   0     0 |           | 11   28    0   31    1
May 15 15:39:57 ubuntu dstat.sh[64792]: 15-05 15:39:57| 52  19  28   0   0|1515M  699M  172M 5348M|4721B 1527B|   0   365k|   0  16.0 |5000  3579 |1.77 1.06 0.57|3.0   0 379|   0     0 |           | 11   28    0   32    0
May 15 15:39:58 ubuntu dstat.sh[64792]: 15-05 15:39:58| 52   5  42   0   0|1574M  640M  172M 5348M|  20k   18k|   0   148k|   0  9.00 |4640  4404 |1.77 1.06 0.57|2.0   0   0|   0     0 |           | 11   31    0   32    0
May 15 15:39:59 ubuntu dstat.sh[64792]: 15-05 15:39:59| 60  15  25   0   0|1496M  719M  172M 5348M|  17k   13k|   0   435k|   0  48.9 |7566  9265 |1.95 1.11 0.59|4.0   0 257|   0     0 |           | 11   28    0   33    0
May 15 15:40:00 ubuntu dstat.sh[64792]: 15-05 15:40:00| 71  10  19   0   0|1588M  626M  172M 5348M|  19k   15k|   0  1211k|   0   129 |5233  3550 |1.95 1.11 0.59|4.0   0   0|   0     0 |           | 11   32    0   33    0
May 15 15:40:01 ubuntu dstat.sh[64792]: 15-05 15:40:01| 64  12  22   1   0|1535M  679M  172M 5348M|  31k   27k|   0  4175k|   0   268 |9481    15k|1.95 1.11 0.59|5.0   0 274|   0     0 |           | 11   28    0   36    0
May 15 15:40:02 ubuntu dstat.sh[64792]: 15-05 15:40:02| 65  11  23   0   0|1547M  667M  172M 5348M|5943B 3083B|   0   300k|   0  14.0 |3775  1613 |1.95 1.11 0.59|2.0   0  50|   0     0 |           | 11   29    0   36    0
May 15 15:40:03 ubuntu dstat.sh[64792]: 15-05 15:40:03| 46   5  49   0   0|1559M  655M  172M 5349M|  32k   28k|   0   328k|   0  30.0 |7656    11k|1.95 1.11 0.59|3.0   0   0|   0     0 |           | 11   28    0   36    1
May 15 15:40:04 ubuntu dstat.sh[64792]: 15-05 15:40:04| 62  18  21   0   0|1520M  694M  172M 5349M|5326B 1753B|   0   248k|   0  16.0 |4658  3040 |2.04 1.14 0.61|3.0   0 300|   0     0 |           | 11   28    0   37    0
May 15 15:40:05 ubuntu dstat.sh[64792]: 15-05 15:40:05| 47   5  47   0   0|1562M  652M  172M 5349M|  24k   21k|   0   184k|   0  10.0 |5409  5957 |2.04 1.14 0.61|1.0   0   0|   0     0 |           | 11   31    0   37    0
May 15 15:40:06 ubuntu dstat.sh[64792]: 15-05 15:40:06| 57  16  27   0   0|1515M  699M  172M 5349M|  14k 9344B|   0   284k|   0  23.0 |6144  6496 |2.04 1.14 0.61|3.0   0 287|   0     0 |           | 11   28    0   40    0
May 15 15:40:07 ubuntu dstat.sh[64792]: 15-05 15:40:07| 55   7  37   0   0|1561M  652M  172M 5349M|  17k   14k|   0   661k|   0  14.0 |4466  3453 |2.04 1.14 0.61|2.0   0   0|   0     0 |           | 11   31    0   36    0
May 15 15:40:08 ubuntu dstat.sh[64792]: 15-05 15:40:08| 55  10  34   0   0|1495M  718M  172M 5349M|  18k   14k|   0  1504k|   0   107 |7581  9191 |2.04 1.14 0.61|3.0   0 112|   0     0 |           | 11   28    0   38    0
May 15 15:40:09 ubuntu dstat.sh[64792]: 15-05 15:40:09| 55   7  38   0   0|1573M  640M  172M 5349M|  16k   13k|   0     0 |   0     0 |4182  2932 |2.03 1.16 0.61|3.0   0   0|   0     0 |           | 11   31    0   38    0
May 15 15:40:10 ubuntu dstat.sh[64792]: 15-05 15:40:10| 51  15  32   0   0|1497M  716M  172M 5349M|  18k   15k|   0  2332k|   0   151 |7931  9945 |2.03 1.16 0.61|5.0   0 346|   0     0 |           | 11   28    0   40    0
May 15 15:40:11 ubuntu dstat.sh[64792]: 15-05 15:40:11| 80  20   0   0   0|1591M  622M  172M 5349M|4567B 1616B|   0   224k|   0  17.0 |5542  4630 |2.03 1.16 0.61|7.0   0 435|   0     0 |           | 11   28    0   37    0
May 15 15:40:12 ubuntu dstat.sh[64792]: 15-05 15:40:12| 81  17   1   0   0|1744M  469M  172M 5350M|  23k   21k|   0    20k|   0  1.00 |6187  5643 |2.03 1.16 0.61|5.0   0 426|   0     0 |           | 11   34    0   37    0
May 15 15:40:13 ubuntu dstat.sh[64792]: 15-05 15:40:13| 76  19   5   0   0|1646M  566M  172M 5350M|  49k   44k|   0  1244k|   0   102 |9483    13k|2.03 1.16 0.61|6.0   0 500|   0     0 |           | 11   28    0   38    0
May 15 15:40:14 ubuntu dstat.sh[64792]: 15-05 15:40:14| 84  16   0   0   0|1592M  621M  172M 5350M|4800B 1700B|   0   148k|   0  8.00 |5027  2881 |2.27 1.22 0.64|4.0   0 148|   0     0 |           | 11   28    1   38    0
May 15 15:40:15 ubuntu dstat.sh[64792]: 15-05 15:40:15| 78  10  11   0   0|1691M  521M  172M 5352M|  37k   35k|   0  1075k|   0  9.99 |6826    12k|2.27 1.22 0.64|4.0   0  36|   0     0 |           | 11   33    0   38    0
May 15 15:40:16 ubuntu dstat.sh[64792]: 15-05 15:40:16| 56  19  24   0   0|1543M  669M  172M 5350M|  29k   24k|   0   204k|   0  17.0 |9440    19k|2.27 1.22 0.64|4.0   0 562|   0     0 |           | 11   28    0   44    0
May 15 15:40:17 ubuntu dstat.sh[64792]: 15-05 15:40:17| 36  33  31   0   0|1527M  685M  172M 5350M|4879B 1458B|   0    52k|   0  13.0 |6560  6231 |2.27 1.22 0.64|6.0   0 955|   0     0 |           | 11   28    0   44    0
May 15 15:40:18 ubuntu dstat.sh[64792]: 15-05 15:40:18| 74  12  14   0   0|1594M  618M  172M 5350M|  15k   12k|   0     0 |   0     0 |4804  3227 |2.27 1.22 0.64|4.0   0  88|   0     0 |           | 11   31    0   44    0
May 15 15:40:19 ubuntu dstat.sh[64792]: 15-05 15:40:19| 61  12  27   0   0|1546M  666M  172M 5350M|  26k   22k|   0   879k|   0  70.2 |7820    11k|2.33 1.25 0.65|6.0   0 143|   0     0 |           | 11   29    0   44    0
May 15 15:40:20 ubuntu dstat.sh[64792]: 15-05 15:40:20| 79  14   6   0   0|1554M  657M  172M 5350M|9888B 6276B|   0   271k|   0  19.9 |5242  3402 |2.33 1.25 0.65|5.0   0 125|   0     0 |           | 11   29    0   45    0
May 15 15:40:21 ubuntu dstat.sh[64792]: 15-05 15:40:21| 63   8  29   0   0|1587M  624M  172M 5351M|  37k   33k|   0   148k|   0  8.02 |7121    12k|2.33 1.25 0.65|2.0   0   0|   0     0 |           | 11   32    0   45    0
May 15 15:40:22 ubuntu dstat.sh[64792]: 15-05 15:40:22| 58   6  35   0   0|1588M  623M  172M 5351M|  41k   35k|   0   980k|   0  81.0 |  14k   21k|2.33 1.25 0.65|3.0   0  30|   0     0 |           | 11   29    0   45    0
May 15 15:40:23 ubuntu dstat.sh[64792]: 15-05 15:40:23| 80  14   6   0   0|1520M  692M  172M 5351M|9543B 6642B|   0   267k|   0  25.0 |5386  4088 |2.33 1.25 0.65|3.0   0  96|   0     0 |           | 11   29    0   45    0
May 15 15:40:24 ubuntu dstat.sh[64792]: 15-05 15:40:24| 68   8  25   0   0|1598M  613M  172M 5351M|  31k   28k|   0   152k|   0  8.01 |6033  9230 |2.30 1.26 0.66|4.0   0 1.0|   0     0 |           | 11   32    0   45    0
May 15 15:40:25 ubuntu dstat.sh[64792]: 15-05 15:40:25| 53   8  37   0   0|1555M  656M  172M 5351M|  50k   43k|   0   140k|   0  10.0 |  15k   23k|2.30 1.26 0.66|4.0   0  71|   0     0 |           | 11   30    0   47    0
May 15 15:40:26 ubuntu dstat.sh[64792]: 15-05 15:40:26| 79  16   4   0   0|1521M  690M  172M 5351M|  11k 7611B|   0  3237k|   0   155 |5227  3685 |2.30 1.26 0.66|3.0   0 189|   0     0 |           | 11   29    0   49    0
May 15 15:40:27 ubuntu dstat.sh[64792]: 15-05 15:40:27| 69   8  22   0   0|1598M  613M  172M 5352M|  33k   29k|   0   108k|   0  8.00 |6239  9498 |2.30 1.26 0.66|4.0   0   0|   0     0 |           | 11   32    0   49    0
May 15 15:40:28 ubuntu dstat.sh[64792]: 15-05 15:40:28| 70  12  18   0   0|1557M  653M  172M 5352M|  27k   23k|   0   336k|   0  32.0 |9041    13k|2.30 1.26 0.66|4.0   0  98|   0     0 |           | 11   28    0   51    0
May 15 15:40:29 ubuntu dstat.sh[64792]: 15-05 15:40:29| 76  11  13   0   0|1578M  632M  172M 5352M|  16k   13k|   0   196k|   0  19.0 |5048  3361 |2.36 1.29 0.67|3.0   0  30|   0     0 |           | 11   31    0   51    0
May 15 15:40:30 ubuntu dstat.sh[64792]: 15-05 15:40:30| 67  12  21   0   0|1583M  628M  172M 5352M|  26k   23k|   0   380k|   0  38.0 |7375    11k|2.36 1.29 0.67|3.0   0 120|   0     0 |           | 11   30    0   53    0
May 15 15:40:31 ubuntu dstat.sh[64792]: 15-05 15:40:31| 69  11  18   0   0|1589M  621M  172M 5352M|  29k   25k|   0   152k|   0  8.00 |6645  8645 |2.36 1.29 0.67|4.0   0 130|   0     0 |           | 11   30    0   55    0
May 15 15:40:32 ubuntu dstat.sh[64792]: 15-05 15:40:32| 74  13  13   0   0|1555M  655M  172M 5352M|  22k   18k|   0   144k|   0  10.0 |5809  7343 |2.36 1.29 0.67|4.0   0  97|   0     0 |           | 11   29    0   57    0
May 15 15:40:33 ubuntu dstat.sh[64792]: 15-05 15:40:33| 73  10  17   0   0|1603M  607M  172M 5352M|  20k   17k|   0   247k|   0  11.0 |5589  5360 |2.36 1.29 0.67|3.0   0  34|   0     0 |           | 11   30    0   59    0
May 15 15:40:34 ubuntu dstat.sh[64792]: 15-05 15:40:34| 71  10  20   0   0|1663M  546M  172M 5352M|  24k   21k|   0   240k|   0  25.0 |6719  8481 |2.49 1.34 0.69|3.0   0  35|   0     0 |           | 11   30    0   60    0
May 15 15:40:35 ubuntu dstat.sh[64792]: 15-05 15:40:35| 59  12  28   0   0|1532M  677M  172M 5352M|  16k   12k|   0   572k|   0  62.0 |5421  5728 |2.49 1.34 0.69|3.0   0 199|   0     0 |           | 11   30    0   61    0
May 15 15:40:36 ubuntu dstat.sh[64792]: 15-05 15:40:36| 56  11  33   0   0|1566M  644M  172M 5353M|  13k   10k|   0   268k|   0  22.0 |4367  3656 |2.49 1.34 0.69|1.0   0  61|   0     0 |           | 11   34    0   61    0
May 15 15:40:37 ubuntu dstat.sh[64792]: 15-05 15:40:37| 50   9  39   0   0|1556M  654M  172M 5353M|  26k   22k|   0   188k|   0  11.0 |6587  8567 |2.49 1.34 0.69|2.0   0  96|   0     0 |           | 11   33    0   63    0
May 15 15:40:38 ubuntu dstat.sh[64792]: 15-05 15:40:38| 60  10  30   0   0|1543M  667M  172M 5353M|  12k 8481B|   0   184k|   0  10.0 |4677  3516 |2.49 1.34 0.69|3.0   0  86|   0     0 |           | 11   33    0   64    0
May 15 15:40:39 ubuntu dstat.sh[64792]: 15-05 15:40:39| 47   8  44   0   0|1564M  645M  172M 5353M|  21k   18k|   0   200k|   0  16.0 |6118  7294 |2.45 1.35 0.70|1.0   0  86|   0     0 |           | 11   34    0   63    0
May 15 15:40:40 ubuntu dstat.sh[64792]: 15-05 15:40:40| 33  10  56   0   0|1428M  781M  172M 5353M|  15k   11k|   0   416k|   0  34.0 |5936  7141 |2.45 1.35 0.70|2.0   0 137|   0     0 |           | 11   32    0   65    0
May 15 15:40:41 ubuntu dstat.sh[64792]: 15-05 15:40:41| 38   5  55   0   0|1524M  685M  172M 5353M|  11k 8347B|   0   148k|   0  11.0 |2936  1884 |2.45 1.35 0.70|1.0   0   0|   0     0 |           | 11   34    0   65    0
May 15 15:40:42 ubuntu dstat.sh[64792]: 15-05 15:40:42| 38   7  56   0   0|1451M  758M  172M 5353M|  16k   12k|   0    56k|   0  6.01 |4644  5749 |2.45 1.35 0.70|2.0   0  49|   0     0 |           | 11   32    0   67    0
May 15 15:40:43 ubuntu dstat.sh[64792]: 15-05 15:40:43| 38   8  52   0   0|1502M  707M  172M 5353M|  11k 6269B|   0   347k|   0  15.0 |3442  2316 |2.45 1.35 0.70|2.0   0  89|   0     0 |           | 11   33    0   60    0
May 15 15:40:44 ubuntu dstat.sh[64792]: 15-05 15:40:44| 33   6  60   0   0|1499M  710M  172M 5353M|  17k   12k|   0   340k|   0  33.0 |4618  5136 |2.41 1.36 0.70|2.0   0  61|   0     0 |           | 11   33    0   61    0
May 15 15:40:45 ubuntu dstat.sh[64792]: 15-05 15:40:45| 40   6  54   0   0|1508M  701M  172M 5353M|  12k 7774B|   0   272k|   0  21.0 |3227  2680 |2.41 1.36 0.70|2.0   0 5.0|   0     0 |           | 11   33    0   62    0
May 15 15:40:46 ubuntu dstat.sh[64792]: 15-05 15:40:46| 36   6  56   0   0|1438M  771M  172M 5353M|  18k   14k|   0  1603k|   0  13.0 |5107  5995 |2.41 1.36 0.70|4.0   0  43|   0     0 |           | 11   33    0   63    0
May 15 15:40:47 ubuntu dstat.sh[64792]: 15-05 15:40:47| 39   7  53   0   0|1437M  771M  172M 5354M|9827B 6945B|   0   293k|   0  28.1 |3537  3066 |2.41 1.36 0.70|1.0   0 5.0|   0     0 |           | 11   33    0   64    0
May 15 15:40:48 ubuntu dstat.sh[64792]: 15-05 15:40:48| 34   3  62   0   0|1454M  755M  172M 5354M|  20k   16k|   0   284k|   0  11.0 |4108  4766 |2.41 1.36 0.70|2.0   0   0|   0     0 |           | 11   34    0   62    0
May 15 15:40:49 ubuntu dstat.sh[64792]: 15-05 15:40:49| 26  12  61   0   0|1369M  840M  172M 5354M|  11k 8074B|   0   427k|   0  35.9 |5532  6174 |2.38 1.37 0.71|1.0   0 281|   0     0 |           | 11   32    0   64    0
May 15 15:40:50 ubuntu dstat.sh[64792]: 15-05 15:40:50| 19   2  77   0   0|1388M  820M  172M 5354M|9465B 6652B|   0   172k|   0  10.0 |1974  1710 |2.38 1.37 0.71|1.0   0   0|   0     0 |           | 11   33    0   64    0
May 15 15:40:51 ubuntu dstat.sh[64792]: 15-05 15:40:51| 20   2  78   0   0|1374M  835M  172M 5354M|  10k 7280B|   0   272k|   0  25.0 |3286  3978 |2.38 1.37 0.71|1.0   0 3.0|   0     0 |           | 11   32    0   65    0
May 15 15:40:52 ubuntu dstat.sh[64792]: 15-05 15:40:52| 15  12  71   0   0|1363M  845M  172M 5354M|4987B 1715B|   0  1869k|   0   120 |4114  3752 |2.38 1.37 0.71|1.0   0 281|   0     0 |           | 11   32    0   64    0
May 15 15:40:53 ubuntu dstat.sh[64792]: 15-05 15:40:53| 19   3  78   0   0|1381M  828M  172M 5354M|9624B 7096B|   0   312k|   0  49.0 |1866  1626 |2.38 1.37 0.71|  0   0   0|   0     0 |           | 11   33    0   64    0
May 15 15:40:54 ubuntu dstat.sh[64792]: 15-05 15:40:54| 20   5  74   0   0|1355M  853M  172M 5354M|  11k 6739B|   0  4097B|   0  1.00 |3680  4133 |2.27 1.36 0.71|1.0   0  47|   0     0 |           | 11   32    0   65    0
May 15 15:40:55 ubuntu dstat.sh[64792]: 15-05 15:40:55| 19   2  78   0   0|1404M  804M  172M 5354M|9906B 6662B|   0     0 |   0     0 |1923  1596 |2.27 1.36 0.71|1.0   0   0|   0     0 |           | 11   33    0   65    0
