May 07 02:51:29 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 07 02:51:29 ubuntu dstat.sh[65465]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 07 02:51:29 ubuntu dstat.sh[65465]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 07 02:52:11 ubuntu dstat.sh[65465]: 07-05 02:52:11| 84  15   0   0   0|1605M  597M  173M 5358M|7336B 4625B|   0   984k|   0  58.0 |5263  3154 |1.73 1.05 0.56|4.0   0  67|   0     0 |           | 11   30    0   25    0
May 07 02:52:12 ubuntu dstat.sh[65465]: 07-05 02:52:12| 76   9  16   0   0|1651M  550M  173M 5359M|  41k   38k|   0    12M|   0   106 |7959    12k|1.73 1.05 0.56|3.0   0   0|   0     0 |           | 11   32    0   25    0
May 07 02:52:13 ubuntu dstat.sh[65465]: 07-05 02:52:13| 78  16   4   0   0|1569M  632M  173M 5359M|  15k   10k|   0  3637k|   0   226 |7029  9268 |1.73 1.05 0.56|8.0   0 202|   0     0 |           | 11   28    0   26    0
May 07 02:52:14 ubuntu dstat.sh[65465]: 07-05 02:52:14| 83  17   0   0   0|1678M  523M  173M 5359M|  11k 8246B|   0   328k|   0  15.0 |5425  3780 |1.73 1.05 0.56|8.0   0 108|   0     0 |           | 11   30    1   26    0
May 07 02:52:15 ubuntu dstat.sh[65465]: 07-05 02:52:15| 79  10  10   0   0|1743M  457M  173M 5359M|  43k   39k|   0  2414k|   0   120 |9008    13k|1.99 1.12 0.58|7.0   0   0|   0     0 |           | 11   32    0   27    1
May 07 02:52:16 ubuntu dstat.sh[65465]: 07-05 02:52:16| 59  14  27   0   0|1600M  600M  173M 5359M|  23k   18k|   0   524k|   0  44.0 |7600    10k|1.99 1.12 0.58|3.0   0 230|   0     0 |           | 11   28    0   31    0
May 07 02:52:17 ubuntu dstat.sh[65465]: 07-05 02:52:17| 40  11  48   0   0|1532M  668M  173M 5359M|6125B 1861B|   0   340k|   0  16.0 |3470  2114 |1.99 1.12 0.58|2.0   0  68|   0     0 |           | 11   28    1   31    0
May 07 02:52:18 ubuntu dstat.sh[65465]: 07-05 02:52:18| 30   4  64   0   0|1546M  655M  173M 5359M|  21k   17k|   0   256k|   0  12.0 |4251  5105 |1.99 1.12 0.58|2.0   0   0|   0     0 |           | 11   30    0   31    0
May 07 02:52:19 ubuntu dstat.sh[65465]: 07-05 02:52:19| 37  23  40   0   0|1458M  743M  173M 5359M|9324B 3814B|   0   292k|   0  27.0 |5922  5202 |1.99 1.12 0.58|3.0   0 378|   0     0 |           | 11   28    0   33    0
May 07 02:52:20 ubuntu dstat.sh[65465]: 07-05 02:52:20| 56   8  35   0   0|1550M  650M  173M 5359M|  12k   10k|   0   215k|   0  8.98 |3727  1972 |1.99 1.13 0.59|2.0   0 1.0|   0     0 |           | 11   31    0   31    0
May 07 02:52:21 ubuntu dstat.sh[65465]: 07-05 02:52:21| 52  10  37   0   0|1464M  737M  173M 5360M|  25k   21k|   0  2382k|   0   105 |7973    11k|1.99 1.13 0.59|4.0   0 128|   0     0 |           | 11   28    0   32    0
May 07 02:52:22 ubuntu dstat.sh[65465]: 07-05 02:52:22| 81  19   0   0   0|1549M  651M  173M 5360M|4560B 1620B|   0  5856k|   0   378 |5124  2354 |1.99 1.13 0.59|4.0   0 130|   0     0 |           | 11   28    0   32    0
May 07 02:52:23 ubuntu dstat.sh[65465]: 07-05 02:52:23| 55   7  36   0   0|1577M  623M  173M 5360M|  36k   33k|   0   311k|   0  21.9 |7144    10k|1.99 1.13 0.59|3.0   0   0|   0     0 |           | 11   32    0   32    0
May 07 02:52:24 ubuntu dstat.sh[65465]: 07-05 02:52:24| 61  21  17   0   0|1462M  738M  173M 5360M|  13k 9968B|   0   417k|   0  40.1 |6158  6684 |1.99 1.13 0.59|3.0   0 325|   0     0 |           | 11   28    0   32    0
May 07 02:52:25 ubuntu dstat.sh[65465]: 07-05 02:52:25| 56   7  36   0   0|1557M  643M  173M 5360M|  16k   13k|   0   188k|   0  10.0 |4172  2787 |1.91 1.13 0.59|3.0   0   0|   0     0 |           | 11   31    0   32    0
May 07 02:52:26 ubuntu dstat.sh[65465]: 07-05 02:52:26| 49  17  34   0   0|1525M  675M  173M 5360M|  22k   18k|   0   976k|   0  78.0 |7912    11k|1.91 1.13 0.59|3.0   0 299|   0     0 |           | 11   28    0   34    0
May 07 02:52:27 ubuntu dstat.sh[65465]: 07-05 02:52:27| 60  10  29   0   0|1560M  640M  173M 5360M|8228B 7010B|   0   368k|   0  10.0 |3611  1597 |1.91 1.13 0.59|  0   0   0|   0     0 |           | 11   31    0   34    0
May 07 02:52:28 ubuntu dstat.sh[65465]: 07-05 02:52:28| 48   5  46   0   0|1554M  645M  173M 5360M|  28k   23k|   0   236k|   0  19.0 |7080  9447 |1.91 1.13 0.59|3.0   0   0|   0     0 |           | 11   28    0   33    1
May 07 02:52:29 ubuntu dstat.sh[65465]: 07-05 02:52:29| 59  20  21   0   0|1495M  704M  173M 5360M|4262B 1682B|   0   216k|   0  11.0 |4265  2718 |1.91 1.13 0.59|3.0   0 286|   0     0 |           | 11   28    0   34    0
May 07 02:52:30 ubuntu dstat.sh[65465]: 07-05 02:52:30| 51   6  42   0   0|1559M  640M  173M 5361M|  20k   19k|   0  2240k|   0  92.2 |4943  5029 |2.08 1.18 0.61|  0   0 1.0|   0     0 |           | 11   31    0   34    0
May 07 02:52:31 ubuntu dstat.sh[65465]: 07-05 02:52:31| 55  14  30   1   0|1473M  726M  173M 5361M|  14k 9227B|   0  1297k|   0  91.0 |6499  6860 |2.08 1.18 0.61|3.0   0 112|   0     0 |           | 11   28    0   36    0
May 07 02:52:32 ubuntu dstat.sh[65465]: 07-05 02:52:32| 55   7  38   0   0|1565M  634M  173M 5361M|  16k   13k|   0   152k|   0  14.0 |4053  2976 |2.08 1.18 0.61|3.0   0   0|   0     0 |           | 11   31    0   36    0
May 07 02:52:33 ubuntu dstat.sh[65465]: 07-05 02:52:33| 50  17  32   0   0|1472M  727M  173M 5361M|  18k   15k|   0   356k|   0  43.0 |7202  9078 |2.08 1.18 0.61|4.0   0 313|   0     0 |           | 11   28    0   38    0
May 07 02:52:34 ubuntu dstat.sh[65465]: 07-05 02:52:34| 75  25   0   0   0|1560M  639M  173M 5361M|4143B 1621B|   0   224k|   0  17.0 |5466  4355 |2.08 1.18 0.61|8.0   0 382|   0     0 |           | 11   28    0   38    0
May 07 02:52:35 ubuntu dstat.sh[65465]: 07-05 02:52:35| 81  19   0   0   0|1726M  473M  173M 5361M|  19k   17k|   0   156k|   0  9.00 |5750  4959 |2.48 1.27 0.64|5.0   0 317|   0     0 |           | 11   33    0   38    0
May 07 02:52:36 ubuntu dstat.sh[65465]: 07-05 02:52:36| 76  21   2   0   0|1669M  530M  173M 5361M|  46k   41k|   0   964k|   0  72.0 |8470    12k|2.48 1.27 0.64|6.0   0 441|   0     0 |           | 11   29    0   39    0
May 07 02:52:37 ubuntu dstat.sh[65465]: 07-05 02:52:37| 77  23   0   0   0|1563M  636M  173M 5361M|  11k 8367B|   0   356k|   0  23.0 |6177  5731 |2.48 1.27 0.64|5.0   0 399|   0     0 |           | 11   28    0   37    0
May 07 02:52:38 ubuntu dstat.sh[65465]: 07-05 02:52:38| 79  12   8   0   0|1648M  551M  173M 5361M|  20k   19k|   0   439k|   0  9.98 |6241  4846 |2.48 1.27 0.64|3.0   0 2.0|   0     0 |           | 11   32    0   37    0
May 07 02:52:39 ubuntu dstat.sh[65465]: 07-05 02:52:39| 68  13  18   0   0|1631M  568M  173M 5362M|  39k   36k|   0   120k|   0  10.0 |  11k   15k|2.48 1.27 0.64|4.0   0 162|   0     0 |           | 11   30    0   40    0
May 07 02:52:40 ubuntu dstat.sh[65465]: 07-05 02:52:40| 22  27  49   0   0|1449M  750M  173M 5362M|  10k 6124B|   0   160k|   0  11.0 |6791  6409 |2.44 1.29 0.65|1.0   0 569|   0     0 |           | 11   28    0   42    0
May 07 02:52:41 ubuntu dstat.sh[65465]: 07-05 02:52:41| 48  35  17   0   0|1455M  743M  173M 5362M|4165B 1623B|   0   252k|   0  24.0 |6204  5679 |2.44 1.29 0.65|6.0   0 880|   0     0 |           | 11   28    0   42    0
May 07 02:52:42 ubuntu dstat.sh[65465]: 07-05 02:52:42| 74  10  16   0   0|1584M  614M  173M 5362M|  18k   15k|   0     0 |   0     0 |5115  4048 |2.44 1.29 0.65|3.0   0   0|   0     0 |           | 11   32    0   42    0
May 07 02:52:43 ubuntu dstat.sh[65465]: 07-05 02:52:43| 57  15  26   0   0|1515M  683M  173M 5362M|  24k   20k|   0  1052k|   0  88.0 |7835    11k|2.44 1.29 0.65|4.0   0 201|   0     0 |           | 11   28    0   46    0
May 07 02:52:44 ubuntu dstat.sh[65465]: 07-05 02:52:44| 80  14   5   0   0|1556M  641M  173M 5362M|8831B 6992B|   0   219k|   0  13.9 |4905  2527 |2.44 1.29 0.65|5.0   0  67|   0     0 |           | 11   30    0   46    0
May 07 02:52:45 ubuntu dstat.sh[65465]: 07-05 02:52:45| 60   7  33   0   0|1588M  610M  174M 5362M|  35k   31k|   0  2813k|   0   151 |8338    12k|2.48 1.32 0.66|4.0   0   0|   0     0 |           | 11   32    0   46    0
May 07 02:52:46 ubuntu dstat.sh[65465]: 07-05 02:52:46| 51   7  40   0   0|1580M  617M  174M 5362M|  37k   33k|   0   279k|   0  21.0 |  12k   18k|2.48 1.32 0.66|8.0   0  30|   0     0 |           | 11   31    0   46    0
May 07 02:52:47 ubuntu dstat.sh[65465]: 07-05 02:52:47| 77  17   7   0   0|1501M  697M  174M 5362M|  11k 8016B|   0   533k|   0  51.1 |6490  6527 |2.48 1.32 0.66|4.0   0  90|   0     0 |           | 11   28    0   46    0
May 07 02:52:48 ubuntu dstat.sh[65465]: 07-05 02:52:48| 72   8  19   0   0|1595M  603M  174M 5362M|  23k   20k|   0   200k|   0  11.0 |5373  4715 |2.48 1.32 0.66|4.0   0   0|   0     0 |           | 11   32    0   46    0
May 07 02:52:49 ubuntu dstat.sh[65465]: 07-05 02:52:49| 50   7  41   0   0|1594M  603M  174M 5363M|  43k   38k|   0   172k|   0  9.01 |  12k   19k|2.48 1.32 0.66|2.0   0   0|   0     0 |           | 11   32    0   45    0
May 07 02:52:50 ubuntu dstat.sh[65465]: 07-05 02:52:50| 67  18  15   0   0|1507M  690M  174M 5363M|  25k   21k|   0   172k|   0  11.0 |7907    10k|2.60 1.36 0.68|4.0   0 261|   0     0 |           | 11   28    0   49    0
May 07 02:52:51 ubuntu dstat.sh[65465]: 07-05 02:52:51| 75  11  13   0   0|1591M  606M  174M 5363M|  13k   12k|   0   152k|   0  8.97 |4731  2508 |2.60 1.36 0.68|1.0   0   0|   0     0 |           | 11   32    0   49    0
May 07 02:52:52 ubuntu dstat.sh[65465]: 07-05 02:52:52| 65   9  25   0   0|1590M  607M  174M 5363M|  37k   32k|   0  1372k|   0  13.0 |9718    21k|2.60 1.36 0.68|3.0   0  47|   0     0 |           | 11   30    0   52    0
May 07 02:52:53 ubuntu dstat.sh[65465]: 07-05 02:52:53| 74  17   9   0   0|1523M  673M  174M 5363M|  16k   12k|   0   576k|   0  68.0 |6764  7860 |2.60 1.36 0.68|4.0   0 117|   0     0 |           | 11   28    0   49    0
May 07 02:52:54 ubuntu dstat.sh[65465]: 07-05 02:52:54| 71   9  19   0   0|1610M  586M  174M 5363M|  19k   17k|   0   264k|   0  24.0 |4737  3912 |2.60 1.36 0.68|2.0   0   0|   0     0 |           | 11   31    0   50    0
May 07 02:52:55 ubuntu dstat.sh[65465]: 07-05 02:52:55| 67  15  17   0   0|1611M  585M  174M 5363M|  25k   21k|   0   428k|   0  41.0 |7080    10k|2.88 1.44 0.71|3.0   0 122|   0     0 |           | 11   34    0   51    0
May 07 02:52:56 ubuntu dstat.sh[65465]: 07-05 02:52:56| 69  11  19   0   0|1557M  640M  174M 5364M|  30k   25k|   0   156k|   0  10.0 |6998  8872 |2.88 1.44 0.71|6.0   0  75|   0     0 |           | 11   34    0   53    0
May 07 02:52:57 ubuntu dstat.sh[65465]: 07-05 02:52:57| 73  14  12   0   0|1495M  701M  174M 5364M|  19k   15k|   0   212k|   0  11.0 |6235  7052 |2.88 1.44 0.71|5.0   0 154|   0     0 |           | 11   33    0   54    0
May 07 02:52:58 ubuntu dstat.sh[65465]: 07-05 02:52:58| 71  13  14   0   0|1534M  662M  174M 5364M|  20k   16k|   0   160k|   0  8.99 |5615  5519 |2.88 1.44 0.71|4.0   0  34|   0     0 |           | 11   34    0   55    0
May 07 02:52:59 ubuntu dstat.sh[65465]: 07-05 02:52:59| 71  13  16   0   0|1592M  603M  174M 5364M|  21k   18k|   0   248k|   0  25.0 |6364  7397 |2.88 1.44 0.71|4.0   0  34|   0     0 |           | 11   33    0   57    0
May 07 02:53:00 ubuntu dstat.sh[65465]: 07-05 02:53:00| 55  11  34   0   0|1576M  620M  174M 5364M|  19k   16k|   0   440k|   0  37.0 |5873  6424 |2.73 1.43 0.71|2.0   0 139|   0     0 |           | 11   33    0   59    0
May 07 02:53:01 ubuntu dstat.sh[65465]: 07-05 02:53:01| 59  13  27   0   0|1485M  711M  174M 5364M|9555B 4707B|   0  2254k|   0   155 |4933  3895 |2.73 1.43 0.71|2.0   0 120|   0     0 |           | 11   33    0   58    0
May 07 02:53:02 ubuntu dstat.sh[65465]: 07-05 02:53:02| 52   6  41   0   0|1551M  644M  174M 5364M|  24k   19k|   0   610k|   0  13.0 |5203  5964 |2.73 1.43 0.71|5.0   0   0|   0     0 |           | 11   34    0   59    0
May 07 02:53:03 ubuntu dstat.sh[65465]: 07-05 02:53:03| 55  14  31   0   0|1468M  728M  174M 5364M|  17k   13k|   0   172k|   0  11.0 |6066  7283 |2.73 1.43 0.71|3.0   0 172|   0     0 |           | 11   32    0   61    0
May 07 02:53:04 ubuntu dstat.sh[65465]: 07-05 02:53:04| 56   8  34   0   0|1547M  648M  174M 5364M|  14k   11k|   0    96k|   0  6.00 |4068  2538 |2.73 1.43 0.71|2.0   0  10|   0     0 |           | 11   34    0   61    0
May 07 02:53:05 ubuntu dstat.sh[65465]: 07-05 02:53:05| 44   8  46   0   0|1535M  660M  174M 5364M|  26k   21k|   0   392k|   0  32.0 |7774    11k|2.67 1.44 0.72|2.0   0  86|   0     0 |           | 11   33    0   57    0
May 07 02:53:06 ubuntu dstat.sh[65465]: 07-05 02:53:06| 36  12  51   0   0|1393M  802M  174M 5364M|7490B 3865B|   0  3911k|   0   192 |4129  3242 |2.67 1.44 0.72|2.0   0 135|   0     0 |           | 11   32    0   58    0
May 07 02:53:07 ubuntu dstat.sh[65465]: 07-05 02:53:07| 36   5  58   0   0|1444M  751M  174M 5365M|  15k   12k|   0   144k|   0  12.0 |2937  2252 |2.67 1.44 0.72|2.0   0 2.0|   0     0 |           | 11   34    0   58    0
May 07 02:53:08 ubuntu dstat.sh[65465]: 07-05 02:53:08| 36   9  54   0   0|1429M  766M  174M 5365M|  12k 8898B|   0   336k|   0  24.0 |4618  5319 |2.67 1.44 0.72|4.0   0  81|   0     0 |           | 11   32    0   60    0
May 07 02:53:09 ubuntu dstat.sh[65465]: 07-05 02:53:09| 38   9  52   0   0|1485M  710M  174M 5365M|9156B 6402B|   0   260k|   0  23.0 |3292  2283 |2.67 1.44 0.72|4.0   0  57|   0     0 |           | 11   33    0   58    0
May 07 02:53:10 ubuntu dstat.sh[65465]: 07-05 02:53:10| 34   8  57   0   0|1481M  714M  174M 5365M|  14k   11k|   0   200k|   0  20.0 |4503  4572 |2.69 1.47 0.73|2.0   0  61|   0     0 |           | 11   33    0   59    0
May 07 02:53:11 ubuntu dstat.sh[65465]: 07-05 02:53:11| 38   6  55   0   0|1443M  751M  174M 5365M|8454B 6086B|   0   247k|   0  20.9 |3449  2897 |2.69 1.47 0.73|1.0   0 5.0|   0     0 |           | 11   33    0   60    0
May 07 02:53:12 ubuntu dstat.sh[65465]: 07-05 02:53:12| 36   5  58   0   0|1468M  727M  174M 5365M|  19k   16k|   0   462k|   0  9.04 |4606  5213 |2.69 1.47 0.73|3.0   0   0|   0     0 |           | 11   33    0   61    0
