Apr 01 09:07:39 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 01 09:07:39 ubuntu dstat.sh[65050]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 01 09:07:39 ubuntu dstat.sh[65050]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 01 09:08:33 ubuntu dstat.sh[65050]: 01-04 09:08:33| 67   8  24   0   0|1581M  649M  171M 5333M|  22k   18k|   0   269k|   0  21.0 |5367  4336 |1.65 1.17 0.64|2.0   0   0|   0     0 |           | 11   32    0   29    0
Apr 01 09:08:34 ubuntu dstat.sh[65050]: 01-04 09:08:34| 56  17  26   0   0|1508M  722M  171M 5333M|  31k   24k|   0   500k|   0  41.0 |9944    14k|1.65 1.17 0.64|4.0   0 324|   0     0 |           | 11   28    0   32    0
Apr 01 09:08:35 ubuntu dstat.sh[65050]: 01-04 09:08:35| 60  11  29   0   0|1559M  671M  171M 5333M|9185B 5532B|   0   199k|   0  9.96 |3790  1620 |1.76 1.20 0.66|1.0   0   0|   0     0 |           | 11   30    0   32    0
Apr 01 09:08:36 ubuntu dstat.sh[65050]: 01-04 09:08:36| 45   6  48   0   0|1553M  676M  171M 5333M|  27k   22k|   0  1332k|   0  59.8 |6888  9039 |1.76 1.20 0.66|2.0   0   0|   0     0 |           | 11   30    0   33    0
Apr 01 09:08:37 ubuntu dstat.sh[65050]: 01-04 09:08:37| 58  20  21   0   0|1494M  736M  171M 5333M|  10k 5643B|   0   366k|   0  24.1 |5459  4685 |1.76 1.20 0.66|3.0   0 301|   0     0 |           | 11   28    0   31    0
Apr 01 09:08:38 ubuntu dstat.sh[65050]: 01-04 09:08:38| 51   6  42   0   0|1538M  691M  171M 5333M|  19k   15k|   0     0 |   0     0 |4120  3394 |1.76 1.20 0.66|4.0   0 1.0|   0     0 |           | 11   31    0   31    0
Apr 01 09:08:39 ubuntu dstat.sh[65050]: 01-04 09:08:39| 53  17  29   0   0|1503M  726M  171M 5334M|  19k   15k|   0   305k|   0  26.1 |6652  8155 |1.76 1.20 0.66|4.0   0 289|   0     0 |           | 11   28    0   34    0
Apr 01 09:08:40 ubuntu dstat.sh[65050]: 01-04 09:08:40| 54   7  38   0   0|1550M  679M  171M 5334M|  12k 9940B|   0   152k|   0  5.98 |3766  2254 |1.78 1.21 0.66|2.0   0   0|   0     0 |           | 11   31    0   34    0
Apr 01 09:08:41 ubuntu dstat.sh[65050]: 01-04 09:08:41| 52   8  39   0   0|1477M  752M  171M 5334M|  23k   18k|   0  2651k|   0   163 |7501  9516 |1.78 1.21 0.66|3.0   0  30|   0     0 |           | 11   28    0   36    0
Apr 01 09:08:42 ubuntu dstat.sh[65050]: 01-04 09:08:42| 61  14  25   0   0|1535M  694M  171M 5334M|5282B 2307B|   0   152k|   0  8.00 |4146  2037 |1.78 1.21 0.66|2.0   0  82|   0     0 |           | 11   29    0   36    0
Apr 01 09:08:43 ubuntu dstat.sh[65050]: 01-04 09:08:43| 42   5  52   0   0|1546M  683M  171M 5334M|  29k   25k|   0     0 |   0     0 |6343  8153 |1.78 1.21 0.66|2.0   0   0|   0     0 |           | 11   30    0   37    0
Apr 01 09:08:44 ubuntu dstat.sh[65050]: 01-04 09:08:44| 59  26  14   0   0|1487M  742M  171M 5334M|5494B 2732B|   0   416k|   0  46.0 |6126  5349 |1.78 1.21 0.66|7.0   0 502|   0     0 |           | 11   28    0   38    0
Apr 01 09:08:45 ubuntu dstat.sh[65050]: 01-04 09:08:45| 79  21   0   0   0|1643M  586M  171M 5334M|8568B 6224B|   0   188k|   0  12.0 |5553  4302 |2.19 1.31 0.70|7.0   0 340|   0     0 |           | 11   30    0   38    0
Apr 01 09:08:46 ubuntu dstat.sh[65050]: 01-04 09:08:46| 75  20   4   0   0|1727M  502M  171M 5334M|  42k   39k|   0   682k|   0  45.9 |8414  9814 |2.19 1.31 0.70|5.0   0 346|   0     0 |           | 11   32    0   36    1
Apr 01 09:08:47 ubuntu dstat.sh[65050]: 01-04 09:08:47| 74  24   1   0   0|1634M  594M  171M 5334M|  27k   22k|   0  4602k|   0   179 |7673  8938 |2.19 1.31 0.70|6.0   0 526|   0     0 |           | 11   29    0   37    0
Apr 01 09:08:48 ubuntu dstat.sh[65050]: 01-04 09:08:48| 78  16   5   0   0|1635M  593M  171M 5334M|  10k 8029B|   0   311k|   0  18.0 |5347  3548 |2.19 1.31 0.70|2.0   0 141|   0     0 |           | 11   31    0   37    0
Apr 01 09:08:49 ubuntu dstat.sh[65050]: 01-04 09:08:49| 74   9  17   0   0|1680M  548M  171M 5335M|  35k   31k|   0     0 |   0     0 |7944    11k|2.19 1.31 0.70|2.0   0 1.0|   0     0 |           | 11   32    0   37    1
Apr 01 09:08:50 ubuntu dstat.sh[65050]: 01-04 09:08:50| 53  21  25   0   0|1488M  740M  171M 5335M|  29k   22k|   0  1032k|   0  7.00 |8393    11k|2.34 1.35 0.72|4.0   0 464|   0     0 |           | 11   28    0   42    0
Apr 01 09:08:51 ubuntu dstat.sh[65050]: 01-04 09:08:51| 13  26  60   0   0|1423M  806M  171M 5335M|5914B 1458B|   0    24k|   0  6.00 |5796  4155 |2.34 1.35 0.72|2.0   0 450|   0     0 |           | 11   28    0   42    0
Apr 01 09:08:52 ubuntu dstat.sh[65050]: 01-04 09:08:52| 58  34   8   0   0|1511M  717M  171M 5335M|4830B 2188B|   0    52k|   0  10.0 |5709  4688 |2.34 1.35 0.72|3.0   0 688|   0     0 |           | 11   29    0   42    0
Apr 01 09:08:53 ubuntu dstat.sh[65050]: 01-04 09:08:53| 66   8  26   0   0|1604M  624M  171M 5335M|  24k   20k|   0   439k|   0  31.9 |5181  5157 |2.34 1.35 0.72|5.0   0   0|   0     0 |           | 11   31    0   42    1
Apr 01 09:08:54 ubuntu dstat.sh[65050]: 01-04 09:08:54| 66  16  17   0   0|1479M  749M  171M 5335M|  19k   15k|   0   694k|   0  68.2 |7026  8914 |2.34 1.35 0.72|6.0   0 210|   0     0 |           | 11   28    0   46    0
Apr 01 09:08:55 ubuntu dstat.sh[65050]: 01-04 09:08:55| 73  12  15   0   0|1586M  642M  171M 5335M|  14k   12k|   0   232k|   0  12.0 |4668  2839 |2.47 1.40 0.73|2.0   0  59|   0     0 |           | 11   31    0   46    0
Apr 01 09:08:56 ubuntu dstat.sh[65050]: 01-04 09:08:56| 58   7  36   0   0|1598M  629M  171M 5335M|  38k   33k|   0   184k|   0  10.0 |  10k   15k|2.47 1.40 0.73|2.0   0   0|   0     0 |           | 11   32    0   46    0
Apr 01 09:08:57 ubuntu dstat.sh[65050]: 01-04 09:08:57| 59   9  31   0   0|1544M  683M  171M 5335M|  36k   30k|   0   513k|   0  52.1 |  12k   18k|2.47 1.40 0.73|3.0   0  60|   0     0 |           | 11   29    0   46    0
Apr 01 09:08:58 ubuntu dstat.sh[65050]: 01-04 09:08:58| 77  14   8   0   0|1541M  686M  171M 5335M|9432B 7292B|   0   320k|   0  29.0 |5357  3769 |2.47 1.40 0.73|2.0   0  60|   0     0 |           | 11   30    0   46    0
Apr 01 09:08:59 ubuntu dstat.sh[65050]: 01-04 09:08:59| 60   7  33   0   0|1581M  646M  171M 5336M|  31k   27k|   0   176k|   0  9.99 |6634  8829 |2.47 1.40 0.73|2.0   0 1.0|   0     0 |           | 11   32    0   46    0
Apr 01 09:09:00 ubuntu dstat.sh[65050]: 01-04 09:09:00| 51   7  41   0   0|1557M  669M  171M 5336M|  46k   39k|   0   188k|   0  11.0 |  13k   20k|2.60 1.44 0.75|5.0   0  33|   0     0 |           | 11   30    0   48    0
Apr 01 09:09:01 ubuntu dstat.sh[65050]: 01-04 09:09:01| 73  20   7   0   0|1491M  736M  171M 5336M|  14k 9218B|   0   148k|   0  6.00 |6493    11k|2.60 1.44 0.75|5.0   0 263|   0     0 |           | 11   28    0   51    0
Apr 01 09:09:02 ubuntu dstat.sh[65050]: 01-04 09:09:02| 68  10  23   0   0|1593M  634M  171M 5336M|  19k   17k|   0   268k|   0  16.0 |4974  4295 |2.60 1.44 0.75|3.0   0 2.0|   0     0 |           | 11   32    0   49    0
Apr 01 09:09:03 ubuntu dstat.sh[65050]: 01-04 09:09:03| 49   8  41   0   0|1584M  643M  171M 5336M|  30k   25k|   0   152k|   0  11.0 |7836    12k|2.60 1.44 0.75|2.0   0  34|   0     0 |           | 11   30    0   50    1
Apr 01 09:09:04 ubuntu dstat.sh[65050]: 01-04 09:09:04| 63  12  24   0   0|1543M  683M  171M 5336M|  20k   15k|   0   313k|   0  31.1 |6195  7928 |2.60 1.44 0.75|3.0   0  64|   0     0 |           | 11   29    0   51    0
Apr 01 09:09:05 ubuntu dstat.sh[65050]: 01-04 09:09:05| 71  11  18   0   0|1588M  639M  171M 5336M|  13k   10k|   0   340k|   0  36.0 |5242  3942 |2.71 1.48 0.77|3.0   0  31|   0     0 |           | 11   32    0   52    0
Apr 01 09:09:06 ubuntu dstat.sh[65050]: 01-04 09:09:06| 63  16  21   0   0|1565M  661M  171M 5336M|  19k   15k|   0   320k|   0  28.0 |6366  7116 |2.71 1.48 0.77|2.0   0 121|   0     0 |           | 11   34    0   50    0
Apr 01 09:09:07 ubuntu dstat.sh[65050]: 01-04 09:09:07| 51   6  43   0   0|1623M  603M  171M 5337M|  25k   20k|   0  3651k|   0   173 |5103  6708 |2.71 1.48 0.77|3.0   0   0|   0     0 |           | 11   36    0   50    0
Apr 01 09:09:08 ubuntu dstat.sh[65050]: 01-04 09:09:08| 57  12  30   0   0|1542M  684M  171M 5337M|  30k   25k|   0    12k|   0  1.00 |8467    12k|2.71 1.48 0.77|4.0   0 133|   0     0 |           | 11   33    0   53    0
Apr 01 09:09:09 ubuntu dstat.sh[65050]: 01-04 09:09:09| 76  16   7   0   0|1555M  671M  171M 5337M|9184B 5648B|   0  4093B|   0  1.00 |4885  3021 |2.71 1.48 0.77|3.0   0  95|   0     0 |           | 11   33    0   54    0
Apr 01 09:09:10 ubuntu dstat.sh[65050]: 01-04 09:09:10| 63   8  28   0   0|1608M  618M  171M 5337M|  29k   25k|   0     0 |   0     0 |5137  6832 |2.73 1.51 0.78|3.0   0 8.0|   0     0 |           | 11   35    0   54    0
Apr 01 09:09:11 ubuntu dstat.sh[65050]: 01-04 09:09:11| 63  14  23   0   0|1565M  661M  171M 5337M|  18k   13k|   0   412k|   0  37.0 |6477  7596 |2.73 1.51 0.78|3.0   0 117|   0     0 |           | 11   33    0   56    0
Apr 01 09:09:12 ubuntu dstat.sh[65050]: 01-04 09:09:12| 55  11  33   0   0|1530M  696M  171M 5337M|  15k   12k|   0   416k|   0  25.0 |4483  3672 |2.73 1.51 0.78|3.0   0  87|   0     0 |           | 11   34    0   57    0
Apr 01 09:09:13 ubuntu dstat.sh[65050]: 01-04 09:09:13| 48  11  39   0   0|1565M  661M  171M 5337M|  13k 9516B|   0   339k|   0  26.9 |4832  4658 |2.73 1.51 0.78|4.0   0 120|   0     0 |           | 11   33    0   59    0
Apr 01 09:09:14 ubuntu dstat.sh[65050]: 01-04 09:09:14| 49  13  38   0   0|1505M  720M  171M 5337M|  17k   13k|   0   217k|   0  13.0 |5065  4481 |2.73 1.51 0.78|3.0   0  96|   0     0 |           | 11   34    0   53    0
Apr 01 09:09:15 ubuntu dstat.sh[65050]: 01-04 09:09:15| 51   8  40   0   0|1511M  715M  171M 5337M|  20k   17k|   0   180k|   0  12.0 |7658  8481 |2.75 1.53 0.79|2.0   0  43|   0     0 |           | 11   33    0   55    0
Apr 01 09:09:16 ubuntu dstat.sh[65050]: 01-04 09:09:16| 57  12  31   0   0|1560M  665M  171M 5337M|  13k 8265B|   0   241k|   0  16.0 |5366  4850 |2.75 1.53 0.79|2.0   0  43|   0     0 |           | 11   32    1   56    0
Apr 01 09:09:17 ubuntu dstat.sh[65050]: 01-04 09:09:17| 35   7  56   0   0|1490M  735M  171M 5337M|  22k   18k|   0   411k|   0  51.8 |5267  5857 |2.75 1.53 0.79|2.0   0  86|   0     0 |           | 11   34    0   56    0
Apr 01 09:09:18 ubuntu dstat.sh[65050]: 01-04 09:09:18| 32  11  56   0   0|1367M  858M  171M 5338M|  12k 7754B|   0   332k|   0  33.0 |5359  5450 |2.75 1.53 0.79|2.0   0 135|   0     0 |           | 11   32    0   57    0
Apr 01 09:09:19 ubuntu dstat.sh[65050]: 01-04 09:09:19| 37   6  55   0   0|1453M  773M  171M 5338M|  12k 8362B|   0   152k|   0  10.0 |2799  1864 |2.75 1.53 0.79|1.0   0 1.0|   0     0 |           | 11   34    0   57    0
Apr 01 09:09:20 ubuntu dstat.sh[65050]: 01-04 09:09:20| 32   7  61   0   0|1370M  855M  171M 5338M|  17k   12k|   0   741k|   0  50.0 |4562  6282 |2.85 1.57 0.81|3.0   0  34|   0     0 |           | 11   32    0   59    0
