Mar 26 09:38:21 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 26 09:38:21 ubuntu dstat.sh[65226]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 26 09:38:21 ubuntu dstat.sh[65226]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 26 09:39:18 ubuntu dstat.sh[65226]: 26-03 09:39:18| 48  12  40   1   0|1529M  701M  171M 5334M|  24k   20k|   0  3253k|   0   136 |7388  9798 |2.13 1.22 0.64|4.0   0 168|   0     0 |           | 11   31    0   32    0
Mar 26 09:39:19 ubuntu dstat.sh[65226]: 26-03 09:39:19| 65  16  18   0   0|1521M  709M  171M 5334M|5481B 1969B|   0  4099B|   0  1.00 |4125  2215 |2.13 1.22 0.64|3.0   0 120|   0     0 |           | 11   30    1   33    0
Mar 26 09:39:20 ubuntu dstat.sh[65226]: 26-03 09:39:20| 42   5  50   0   0|1544M  686M  171M 5334M|  26k   22k|   0   151k|   0  11.0 |6380  7477 |2.13 1.22 0.64|3.0   0   0|   0     0 |           | 11   32    0   34    0
Mar 26 09:39:21 ubuntu dstat.sh[65226]: 26-03 09:39:21| 60  14  26   0   0|1462M  768M  171M 5334M|8245B 3336B|   0   533k|   0  32.1 |5435  4470 |2.13 1.22 0.64|3.0   0 112|   0     0 |           | 11   30    0   35    0
Mar 26 09:39:22 ubuntu dstat.sh[65226]: 26-03 09:39:22| 50   6  43   0   0|1503M  727M  171M 5334M|  17k   16k|   0   148k|   0  9.99 |4142  3868 |2.28 1.27 0.65|  0   0   0|   0     0 |           | 11   33    0   35    0
Mar 26 09:39:23 ubuntu dstat.sh[65226]: 26-03 09:39:23| 54  23  22   0   0|1474M  756M  171M 5334M|  15k   10k|   0   473k|   0  50.1 |7299  9086 |2.28 1.27 0.65|6.0   0 423|   0     0 |           | 11   30    0   37    0
Mar 26 09:39:24 ubuntu dstat.sh[65226]: 26-03 09:39:24| 78  22   0   0   0|1635M  594M  171M 5334M|7088B 4571B|   0   204k|   0  15.0 |5577  4488 |2.28 1.27 0.65|7.0   0 337|   0     0 |           | 11   31    0   37    0
Mar 26 09:39:25 ubuntu dstat.sh[65226]: 26-03 09:39:25| 77  20   3   0   0|1731M  498M  171M 5334M|  26k   25k|   0   908k|   0  54.0 |6786  6959 |2.28 1.27 0.65|6.0   0 378|   0     0 |           | 11   35    0   37    0
Mar 26 09:39:26 ubuntu dstat.sh[65226]: 26-03 09:39:26| 75  23   3   0   0|1656M  573M  171M 5335M|  39k   33k|   0   571k|   0  40.0 |8239    11k|2.28 1.27 0.65|7.0   0 444|   0     0 |           | 11   31    0   38    0
Mar 26 09:39:27 ubuntu dstat.sh[65226]: 26-03 09:39:27| 77  23   0   0   0|1579M  651M  171M 5335M|5878B 3360B|   0   288k|   0  19.0 |5475  4132 |2.50 1.33 0.68|5.0   0 274|   0     0 |           | 11   31    0   38    0
Mar 26 09:39:28 ubuntu dstat.sh[65226]: 26-03 09:39:28| 70  10  18   0   0|1647M  582M  171M 5335M|  35k   32k|   0     0 |   0     0 |7224  9627 |2.50 1.33 0.68|4.0   0   0|   0     0 |           | 11   34    0   39    0
Mar 26 09:39:29 ubuntu dstat.sh[65226]: 26-03 09:39:29| 56  20  23   0   0|1507M  722M  171M 5335M|  26k   22k|   0    16k|   0  4.02 |8888    12k|2.50 1.33 0.68|2.0   0 451|   0     0 |           | 11   30    0   43    0
Mar 26 09:39:30 ubuntu dstat.sh[65226]: 26-03 09:39:30|  9  23  66   0   0|1449M  780M  171M 5335M|2807B  486B|   0    16k|   0  4.00 |5503  3788 |2.50 1.33 0.68|3.0   0 395|   0     0 |           | 11   30    0   41    0
Mar 26 09:39:31 ubuntu dstat.sh[65226]: 26-03 09:39:31| 49  38  12   0   0|1470M  759M  171M 5335M|3634B  540B|   0    44k|   0  9.99 |5800  5033 |2.50 1.33 0.68|4.0   0 757|   0     0 |           | 11   30    0   41    0
Mar 26 09:39:32 ubuntu dstat.sh[65226]: 26-03 09:39:32| 66  10  24   0   0|1579M  649M  171M 5335M|  20k   17k|   0   319k|   0  20.0 |4895  4915 |2.62 1.37 0.70|4.0   0   0|   0     0 |           | 11   33    1   41    0
Mar 26 09:39:33 ubuntu dstat.sh[65226]: 26-03 09:39:33| 61  13  23   0   0|1504M  725M  171M 5335M|  20k   16k|   0   712k|   0  75.0 |7068  9652 |2.62 1.37 0.70|4.0   0 164|   0     0 |           | 11   30    0   45    0
Mar 26 09:39:34 ubuntu dstat.sh[65226]: 26-03 09:39:34| 75  15  10   0   0|1543M  685M  171M 5335M|  12k 8567B|   0   328k|   0  16.0 |5084  3344 |2.62 1.37 0.70|3.0   0 104|   0     0 |           | 11   32    0   45    0
Mar 26 09:39:35 ubuntu dstat.sh[65226]: 26-03 09:39:35| 59   7  33   0   0|1569M  659M  171M 5335M|  39k   33k|   0   180k|   0  9.99 |7998    13k|2.62 1.37 0.70|2.0   0   0|   0     0 |           | 11   34    0   45    0
Mar 26 09:39:36 ubuntu dstat.sh[65226]: 26-03 09:39:36| 59  10  28   0   0|1538M  690M  171M 5336M|  37k   30k|   0   525k|   0  53.1 |  10k   17k|2.62 1.37 0.70|4.0   0  60|   0     0 |           | 11   31    0   45    0
Mar 26 09:39:37 ubuntu dstat.sh[65226]: 26-03 09:39:37| 76  13  11   0   0|1564M  664M  171M 5336M|  13k 9141B|   0   324k|   0  27.0 |4937  4059 |2.65 1.40 0.71|6.0   0  61|   0     0 |           | 11   32    0   45    0
Mar 26 09:39:38 ubuntu dstat.sh[65226]: 26-03 09:39:38| 61   8  31   0   0|1607M  620M  171M 5336M|  31k   28k|   0  3152k|   0   128 |8233    11k|2.65 1.40 0.71|3.0   0   0|   0     0 |           | 11   34    0   45    0
Mar 26 09:39:39 ubuntu dstat.sh[65226]: 26-03 09:39:39| 53  11  35   0   0|1509M  719M  171M 5336M|  42k   36k|   0   176k|   0  11.0 |  12k   18k|2.65 1.40 0.71|5.0   0 123|   0     0 |           | 11   31    0   48    0
Mar 26 09:39:40 ubuntu dstat.sh[65226]: 26-03 09:39:40| 78  17   6   0   0|1551M  677M  171M 5336M|  10k 7904B|   0   148k|   0  6.01 |5459  4249 |2.65 1.40 0.71|3.0   0 137|   0     0 |           | 11   31    0   49    0
Mar 26 09:39:41 ubuntu dstat.sh[65226]: 26-03 09:39:41| 61   8  29   0   0|1575M  652M  171M 5336M|  27k   25k|   0   168k|   0  10.0 |6352  8423 |2.65 1.40 0.71|4.0   0   0|   0     0 |           | 11   34    0   49    0
Mar 26 09:39:42 ubuntu dstat.sh[65226]: 26-03 09:39:42| 65  10  24   0   0|1492M  735M  171M 5336M|  31k   25k|   0   352k|   0  35.0 |  10k   15k|2.84 1.46 0.73|5.0   0  98|   0     0 |           | 11   30    0   51    0
Mar 26 09:39:43 ubuntu dstat.sh[65226]: 26-03 09:39:43| 76  14   9   0   0|1543M  684M  171M 5337M|8876B 7184B|   0  1976k|   0   122 |4880  3122 |2.84 1.46 0.73|3.0   0  30|   0     0 |           | 11   32    0   51    0
Mar 26 09:39:44 ubuntu dstat.sh[65226]: 26-03 09:39:44| 64  10  25   1   0|1579M  648M  171M 5337M|  25k   22k|   0   345k|   0  40.1 |6271  8472 |2.84 1.46 0.73|3.0   0  60|   0     0 |           | 11   32    0   53    0
Mar 26 09:39:45 ubuntu dstat.sh[65226]: 26-03 09:39:45| 66  11  22   0   0|1522M  705M  171M 5337M|  28k   25k|   0   156k|   0  11.0 |7258    11k|2.84 1.46 0.73|2.0   0  88|   0     0 |           | 11   32    0   54    0
Mar 26 09:39:46 ubuntu dstat.sh[65226]: 26-03 09:39:46| 71  15  14   0   0|1524M  703M  171M 5337M|  19k   15k|   0   512k|   0  35.0 |6218  7138 |2.84 1.46 0.73|3.0   0 158|   0     0 |           | 11   31    0   56    0
Mar 26 09:39:47 ubuntu dstat.sh[65226]: 26-03 09:39:47| 70  10  19   0   0|1577M  650M  171M 5337M|  21k   18k|   0   288k|   0  26.0 |5964  6515 |2.85 1.49 0.74|2.0   0  46|   0     0 |           | 11   36    0   56    0
Mar 26 09:39:48 ubuntu dstat.sh[65226]: 26-03 09:39:48| 70  12  18   0   0|1582M  644M  171M 5337M|  20k   16k|   0  4031k|   0   128 |5705  6839 |2.85 1.49 0.74|4.0   0  68|   0     0 |           | 11   36    0   57    0
Mar 26 09:39:49 ubuntu dstat.sh[65226]: 26-03 09:39:49| 64  12  23   0   0|1503M  723M  171M 5337M|  21k   18k|   0   480k|   0  51.0 |6460  7803 |2.85 1.49 0.74|4.0   0 101|   0     0 |           | 11   35    0   60    0
Mar 26 09:39:50 ubuntu dstat.sh[65226]: 26-03 09:39:50| 55  13  31   0   0|1548M  679M  171M 5337M|9410B 6784B|   0   452k|   0  53.0 |4648  3840 |2.85 1.49 0.74|3.0   0 157|   0     0 |           | 11   35    0   61    0
Mar 26 09:39:51 ubuntu dstat.sh[65226]: 26-03 09:39:51| 48  10  41   0   0|1486M  741M  171M 5337M|  20k   17k|   0   224k|   0  17.0 |6166  7031 |2.85 1.49 0.74|3.0   0  96|   0     0 |           | 11   36    0   60    0
Mar 26 09:39:52 ubuntu dstat.sh[65226]: 26-03 09:39:52| 54  11  34   0   0|1473M  753M  171M 5338M|  15k   12k|   0   187k|   0  7.98 |5164  5939 |2.86 1.51 0.76|2.0   0  86|   0     0 |           | 11   35    0   62    0
Mar 26 09:39:53 ubuntu dstat.sh[65226]: 26-03 09:39:53| 55   8  38   0   0|1539M  687M  171M 5338M|  17k   14k|   0   197k|   0  16.0 |4276  4687 |2.86 1.51 0.76|2.0   0   0|   0     0 |           | 11   36    0   63    0
Mar 26 09:39:54 ubuntu dstat.sh[65226]: 26-03 09:39:54| 34  10  55   0   0|1495M  731M  171M 5338M|  19k   15k|   0   316k|   0  27.0 |5958  8124 |2.86 1.51 0.76|1.0   0 126|   0     0 |           | 11   35    0   64    0
Mar 26 09:39:55 ubuntu dstat.sh[65226]: 26-03 09:39:55| 37  12  50   0   0|1437M  789M  171M 5338M|4672B 1546B|   0   239k|   0  22.9 |4163  3152 |2.86 1.51 0.76|2.0   0 101|   0     0 |           | 11   34    0   59    0
Mar 26 09:39:56 ubuntu dstat.sh[65226]: 26-03 09:39:56| 34   4  60   0   0|1459M  766M  171M 5338M|  16k   13k|   0   116k|   0  9.03 |4126  4097 |2.86 1.51 0.76|2.0   0   0|   0     0 |           | 11   35    0   60    0
Mar 26 09:39:57 ubuntu dstat.sh[65226]: 26-03 09:39:57| 34  12  52   0   0|1384M  842M  171M 5338M|7905B 4283B|   0   252k|   0  17.0 |4755  4625 |2.79 1.52 0.76|2.0   0 139|   0     0 |           | 11   34    0   61    0
Mar 26 09:39:58 ubuntu dstat.sh[65226]: 26-03 09:39:58| 40   7  52   0   0|1469M  757M  171M 5338M|  12k 8860B|   0   235k|   0  17.9 |4001    15k|2.79 1.52 0.76|2.0   0  36|   0     0 |           | 11   35    0   62    1
Mar 26 09:39:59 ubuntu dstat.sh[65226]: 26-03 09:39:59| 34   8  56   0   0|1429M  797M  171M 5338M|  12k 8326B|   0   264k|   0  22.0 |4120  4536 |2.79 1.52 0.76|2.0   0  60|   0     0 |           | 11   35    0   60    0
Mar 26 09:40:00 ubuntu dstat.sh[65226]: 26-03 09:40:00| 38   6  55   0   0|1447M  779M  171M 5338M|  12k 8221B|   0   304k|   0  22.0 |3294  2822 |2.79 1.52 0.76|2.0   0 5.0|   0     0 |           | 11   35    0   61    0
Mar 26 09:40:01 ubuntu dstat.sh[65226]: 26-03 09:40:01| 34   8  57   0   0|1427M  798M  171M 5338M|  16k   12k|   0   148k|   0  10.0 |4812  5534 |2.79 1.52 0.76|2.0   0  43|   0     0 |           | 11   35    0   62    0
Mar 26 09:40:02 ubuntu dstat.sh[65226]: 26-03 09:40:02| 36   6  57   0   0|1455M  770M  171M 5338M|  12k 9324B|   0   428k|   0  32.0 |3634  3467 |2.65 1.51 0.76|2.0   0 5.0|   0     0 |           | 11   35    0   63    0
