Mar 10 19:02:38 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 10 19:02:38 ubuntu dstat.sh[59762]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 10 19:02:38 ubuntu dstat.sh[59762]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 10 19:03:00 ubuntu dstat.sh[59762]: 10-03 19:03:00| 13   4  81   0   0|1280M 1196M  166M 5105M|3991B  970B|   0  3158k|   0   120 |2082  1639 |1.17 0.91 0.53|2.0   0  24|   0     0 |           | 11    4    0   13    0
Mar 10 19:03:01 ubuntu dstat.sh[59762]: 10-03 19:03:01| 23   3  73   0   0|1324M 1152M  166M 5105M|4994B 1568B|   0    44k|   0  6.01 |1837  1283 |1.17 0.91 0.53|1.0   0   0|   0     0 |           | 11    4    0   13    0
Mar 10 19:03:02 ubuntu dstat.sh[59762]: 10-03 19:03:02| 24   3  72   1   0|1351M 1124M  166M 5105M|4659B 1514B|   0  1082k|   0   133 |2978  3530 |1.17 0.91 0.53|1.0   0 1.0|   0     0 |           | 11   10    0   13    0
Mar 10 19:03:03 ubuntu dstat.sh[59762]: 10-03 19:03:03| 21   7  69   1   0|1281M 1194M  166M 5105M|4431B 1617B|   0    40M|   0   412 |3760  3956 |1.17 0.91 0.53|1.0   0  42|   0     0 |           | 11    4    0   15    0
Mar 10 19:03:04 ubuntu dstat.sh[59762]: 10-03 19:03:04| 21   2  76   0   0|1320M 1155M  167M 5105M|6079B 3431B| 144k  958k|7.01  7.01 |1728  1221 |1.17 0.91 0.53|  0   0   0|   0     0 |           | 11    5    0   15    0
Mar 10 19:03:05 ubuntu dstat.sh[59762]: 10-03 19:03:05| 19   3  76   0   0|1321M 1154M  167M 5106M|6651B 3468B| 267k 1440k|65.8  34.9 |2540  2663 |1.15 0.91 0.53|1.0   0 2.0|   0     0 |           | 11   27    0   15    0
Mar 10 19:03:06 ubuntu dstat.sh[59762]: 10-03 19:03:06| 19   5  74   0   0|1308M 1167M  167M 5106M|8336B 5223B|   0  2260k|   0  14.0 |2619  2013 |1.15 0.91 0.53|2.0   0  45|   0     0 |           | 11   28    0   16    0
Mar 10 19:03:07 ubuntu dstat.sh[59762]: 10-03 19:03:07| 18   3  78   0   0|1351M 1123M  167M 5106M|6708B 3902B|   0   453k|   0  4.00 |1587  1150 |1.15 0.91 0.53|4.0   0   0|   0     0 |           | 11   29    0   16    0
Mar 10 19:03:08 ubuntu dstat.sh[59762]: 10-03 19:03:08| 18   9  73   0   0|1360M 1115M  167M 5106M|9207B 6385B|   0  3134k|   0  19.0 |3103  2478 |1.15 0.91 0.53|3.0   0 114|   0     0 |           | 11   28    0   17    0
Mar 10 19:03:09 ubuntu dstat.sh[59762]: 10-03 19:03:09| 41   9  49   0   0|1432M 1042M  167M 5106M|4940B 2275B|   0     0 |   0     0 |2928  1630 |1.15 0.91 0.53|1.0   0  42|   0     0 |           | 11   29    0   17    0
Mar 10 19:03:10 ubuntu dstat.sh[59762]: 10-03 19:03:10| 29   6  64   0   0|1437M 1037M  167M 5106M|  19k   15k|   0  1004k|   0   121 |4619  5662 |1.14 0.91 0.54|5.0   0 6.0|   0     0 |           | 11   30    0   15    0
Mar 10 19:03:11 ubuntu dstat.sh[59762]: 10-03 19:03:11| 43  22  33   0   0|1357M 1117M  167M 5106M|9435B 5603B|   0   293k|   0  30.1 |6154  6580 |1.14 0.91 0.54|5.0   0 446|   0     0 |           | 11   28    0   16    0
Mar 10 19:03:12 ubuntu dstat.sh[59762]: 10-03 19:03:12| 82  18   0   0   0|1624M  850M  167M 5106M|6093B 3577B|   0    12k|   0  2.99 |5178  3152 |1.14 0.91 0.54|5.0   0 133|   0     0 |           | 11   29    0   16    0
Mar 10 19:03:13 ubuntu dstat.sh[59762]: 10-03 19:03:13| 78  12  10   0   0|1718M  756M  167M 5106M|  34k   31k|   0  9548k|   0  69.1 |7972  9203 |1.14 0.91 0.54|6.0   0   0|   0     0 |           | 11   34    0   16    0
Mar 10 19:03:14 ubuntu dstat.sh[59762]: 10-03 19:03:14| 54  14  31   0   0|1625M  849M  167M 5106M|  19k   15k|   0    17M|   0   168 |8172    10k|1.14 0.91 0.54|3.0   0 250|   0     0 |           | 11   28    0   22    0
Mar 10 19:03:15 ubuntu dstat.sh[59762]: 10-03 19:03:15| 18   8  73   0   0|1525M  949M  167M 5106M|4991B 1688B|   0   152k|   0  10.0 |2574  1806 |1.13 0.91 0.54|4.0   0  60|   0     0 |           | 11   28    0   22    0
Mar 10 19:03:16 ubuntu dstat.sh[59762]: 10-03 19:03:16| 19   2  78   0   0|1509M  965M  167M 5106M|9635B 6140B|   0   108k|   0  6.01 |2274  2133 |1.13 0.91 0.54|4.0   0 1.0|   0     0 |           | 11   29    0   22    0
Mar 10 19:03:17 ubuntu dstat.sh[59762]: 10-03 19:03:17| 15   8  76   0   0|1464M 1010M  167M 5106M|7547B 4010B|   0   243k|   0  20.9 |3242  3070 |1.13 0.91 0.54|2.0   0  68|   0     0 |           | 11   28    0   23    0
Mar 10 19:03:18 ubuntu dstat.sh[59762]: 10-03 19:03:18| 20   3  77   0   0|1473M 1001M  167M 5106M|9026B 5305B|   0   104k|   0  7.00 |2015  1722 |1.13 0.91 0.54|1.0   0   0|   0     0 |           | 11   29    0   23    0
Mar 10 19:03:19 ubuntu dstat.sh[59762]: 10-03 19:03:19| 17   8  74   1   0|1421M 1052M  167M 5106M|7314B 4267B|   0    66M|   0   781 |3914  4262 |1.13 0.91 0.54|2.0   0  56|   0     0 |           | 11   28    0   24    0
Mar 10 19:03:20 ubuntu dstat.sh[59762]: 10-03 19:03:20|  8  24  67   0   0|1407M 1067M  167M 5106M|4721B 1515B|   0   104k|   0  8.01 |5479  3633 |1.12 0.92 0.54|2.0   0 364|   0     0 |           | 11   28    0   24    0
Mar 10 19:03:21 ubuntu dstat.sh[59762]: 10-03 19:03:21| 34  32  34   0   0|1410M 1064M  167M 5106M|4696B 1567B|   0  1689k|   0   109 |5861  4597 |1.12 0.92 0.54|5.0   0 619|   0     0 |           | 11   28    0   24    0
Mar 10 19:03:22 ubuntu dstat.sh[59762]: 10-03 19:03:22| 81  13   6   0   0|1622M  852M  167M 5107M|  10k 9541B|   0   476k|   0  7.00 |4851  2481 |1.12 0.92 0.54|2.0   0   0|   0     0 |           | 11   31    0   24    0
Mar 10 19:03:23 ubuntu dstat.sh[59762]: 10-03 19:03:23| 67   8  24   0   0|1648M  826M  167M 5107M|  41k   36k|   0   108k|   0  12.0 |8833    13k|1.12 0.92 0.54|2.0   0   0|   0     0 |           | 11   32    0   24    0
Mar 10 19:03:24 ubuntu dstat.sh[59762]: 10-03 19:03:24| 77  20   3   0   0|1546M  928M  167M 5107M|  13k 7459B|   0   825k|   0  72.1 |6553  7721 |1.12 0.92 0.54|6.0   0 310|   0     0 |           | 11   28    0   25    0
Mar 10 19:03:25 ubuntu dstat.sh[59762]: 10-03 19:03:25| 87  12   0   0   0|1693M  780M  167M 5107M|  10k 7223B|   0   156k|   0  9.99 |4943  2784 |1.51 1.00 0.57|4.0   0   0|   0     0 |           | 11   30    1   25    0
Mar 10 19:03:26 ubuntu dstat.sh[59762]: 10-03 19:03:26| 77  10  12   0   0|1725M  748M  167M 5107M|  44k   41k|   0   156k|   0  12.0 |7907    12k|1.51 1.00 0.57|4.0   0 1.0|   0     0 |           | 11   33    0   25    0
Mar 10 19:03:27 ubuntu dstat.sh[59762]: 10-03 19:03:27| 60  18  22   0   0|1472M 1001M  167M 5107M|  24k   18k|   0   520k|   0  39.0 |8240    11k|1.51 1.00 0.57|2.0   0 298|   0     0 |           | 11   28    0   29    0
Mar 10 19:03:28 ubuntu dstat.sh[59762]: 10-03 19:03:28| 37   5  58   0   0|1474M  999M  167M 5107M|8478B 6507B|   0   184k|   0  5.98 |2783  1803 |1.51 1.00 0.57|1.0   0   0|   0     0 |           | 11   30    0   29    0
Mar 10 19:03:29 ubuntu dstat.sh[59762]: 10-03 19:03:29| 32  10  56   0   0|1446M 1027M  167M 5107M|  17k   14k|   0   986k|   0  54.1 |5620  6979 |1.51 1.00 0.57|4.0   0 150|   0     0 |           | 11   28    0   31    0
Mar 10 19:03:30 ubuntu dstat.sh[59762]: 10-03 19:03:30| 59  19  22   0   0|1507M  966M  167M 5107M|4446B 1622B|   0   120k|   0  11.0 |4294  2647 |1.63 1.03 0.59|3.0   0 228|   0     0 |           | 11   28    0   27    0
Mar 10 19:03:31 ubuntu dstat.sh[59762]: 10-03 19:03:31| 46   5  47   0   0|1525M  948M  167M 5108M|  23k   21k|   0     0 |   0     0 |5477  6101 |1.63 1.03 0.59|1.0   0   0|   0     0 |           | 11   31    0   27    0
Mar 10 19:03:32 ubuntu dstat.sh[59762]: 10-03 19:03:32| 57  19  23   0   0|1453M 1020M  167M 5108M|  14k 9719B|   0   456k|   0  49.0 |6826  7402 |1.63 1.03 0.59|4.0   0 258|   0     0 |           | 11   28    0   28    0
Mar 10 19:03:33 ubuntu dstat.sh[59762]: 10-03 19:03:33| 72   8  19   0   0|1579M  893M  167M 5108M|  18k   15k|   0   108k|   0  6.00 |4612  2906 |1.63 1.03 0.59|3.0   0   0|   0     0 |           | 11   32    0   28    0
Mar 10 19:03:34 ubuntu dstat.sh[59762]: 10-03 19:03:34| 61   9  28   0   0|1557M  915M  167M 5108M|  32k   26k|   0  1543k|   0  89.0 |8700    13k|1.63 1.03 0.59|5.0   0 100|   0     0 |           | 11   29    0   28    0
Mar 10 19:03:35 ubuntu dstat.sh[59762]: 10-03 19:03:35| 60  19  21   0   0|1507M  965M  167M 5108M|5378B 1545B|   0   176k|   0  15.0 |4528  3353 |1.74 1.07 0.60|3.0   0 224|   0     0 |           | 11   28    0   28    0
Mar 10 19:03:36 ubuntu dstat.sh[59762]: 10-03 19:03:36| 45   5  49   0   0|1531M  941M  167M 5108M|  23k   19k|   0     0 |   0     0 |4986  5078 |1.74 1.07 0.60|2.0   0 1.0|   0     0 |           | 11   31    0   28    0
Mar 10 19:03:37 ubuntu dstat.sh[59762]: 10-03 19:03:37| 58  19  23   0   0|1476M  996M  167M 5108M|  17k   12k|   0  2865k|   0   124 |7042  8182 |1.74 1.07 0.60|3.0   0 299|   0     0 |           | 11   28    0   30    0
Mar 10 19:03:38 ubuntu dstat.sh[59762]: 10-03 19:03:38| 53   7  40   0   0|1555M  917M  167M 5108M|  16k   13k|   0   160k|   0  9.00 |3819  2602 |1.74 1.07 0.60|3.0   0   0|   0     0 |           | 11   31    0   30    0
Mar 10 19:03:39 ubuntu dstat.sh[59762]: 10-03 19:03:39| 51  14  34   0   0|1472M  999M  167M 5108M|  21k   17k|   0   868k|   0  42.0 |7348  9476 |1.74 1.07 0.60|3.0   0 287|   0     0 |           | 11   28    0   33    0
Mar 10 19:03:40 ubuntu dstat.sh[59762]: 10-03 19:03:40| 62   9  27   0   0|1559M  913M  167M 5108M|7169B 5288B|   0    96k|   0  6.99 |3636  1424 |1.84 1.10 0.61|2.0   0   0|   0     0 |           | 11   31    0   33    0
Mar 10 19:03:41 ubuntu dstat.sh[59762]: 10-03 19:03:41| 43   5  51   0   0|1551M  920M  167M 5109M|  28k   23k|   0  1135k|   0  32.0 |6886  8950 |1.84 1.10 0.61|3.0   0   0|   0     0 |           | 11   29    0   35    0
Mar 10 19:03:42 ubuntu dstat.sh[59762]: 10-03 19:03:42| 61  15  24   0   0|1502M  970M  167M 5109M|4779B 1981B|   0  4269k|   0   306 |4913  3542 |1.84 1.10 0.61|3.0   0 112|   0     0 |           | 11   28    0   35    0
Mar 10 19:03:43 ubuntu dstat.sh[59762]: 10-03 19:03:43| 48   6  45   0   0|1540M  932M  167M 5109M|  21k   18k|   0   108k|   0  6.97 |5274  4956 |1.84 1.10 0.61|3.0   0   0|   0     0 |           | 11   31    0   35    0
Mar 10 19:03:44 ubuntu dstat.sh[59762]: 10-03 19:03:44| 58  24  18   1   0|1480M  991M  167M 5109M|  15k 9836B|   0   534k|   0  55.2 |7079  8143 |1.84 1.10 0.61|6.0   0 445|   0     0 |           | 11   28    0   37    0
Mar 10 19:03:45 ubuntu dstat.sh[59762]: 10-03 19:03:45| 80  19   0   0   0|1635M  836M  167M 5109M|7697B 4006B|   0   212k|   0  12.0 |5538  4505 |2.25 1.20 0.65|9.0   0 379|   0     0 |           | 11   29    0   37    0
Mar 10 19:03:46 ubuntu dstat.sh[59762]: 10-03 19:03:46| 78  20   2   0   0|1732M  740M  167M 5109M|  33k   31k|   0   756k|   0  44.0 |7754  8420 |2.25 1.20 0.65|5.0   0 346|   0     0 |           | 11   32    0   37    0
Mar 10 19:03:47 ubuntu dstat.sh[59762]: 10-03 19:03:47| 72  24   3   0   0|1611M  860M  167M 5109M|  31k   27k|   0   600k|   0  46.0 |8155  9942 |2.25 1.20 0.65|6.0   0 486|   0     0 |           | 11   29    0   36    0
Mar 10 19:03:48 ubuntu dstat.sh[59762]: 10-03 19:03:48| 81  19   1   0   0|1604M  867M  167M 5109M|  14k   11k|   0   284k|   0  20.0 |5686  4312 |2.25 1.20 0.65|4.0   0 200|   0     0 |           | 11   30    0   36    0
Mar 10 19:03:49 ubuntu dstat.sh[59762]: 10-03 19:03:49| 74  10  16   0   0|1672M  799M  167M 5109M|  32k   28k|   0  1124k|   0  33.0 |7334  8987 |2.25 1.20 0.65|5.0   0   0|   0     0 |           | 11   32    0   37    0
Mar 10 19:03:50 ubuntu dstat.sh[59762]: 10-03 19:03:50| 54  20  25   0   0|1461M 1010M  167M 5110M|  29k   25k|   0    24k|   0  6.00 |7962    12k|2.63 1.29 0.68|3.0   0 413|   0     0 |           | 11   28    0   41    0
Mar 10 19:03:51 ubuntu dstat.sh[59762]: 10-03 19:03:51| 14  30  54   0   0|1387M 1083M  167M 5110M|4514B 1619B|   0    28k|   0  7.00 |6422  5194 |2.63 1.29 0.68|7.0   0 667|   0     0 |           | 11   28    0   41    0
Mar 10 19:03:52 ubuntu dstat.sh[59762]: 10-03 19:03:52| 68  26   6   0   0|1526M  944M  167M 5110M|5713B 3428B|   0    24k|   0  6.01 |5247  3896 |2.63 1.29 0.68|4.0   0 523|   0     0 |           | 11   29    0   41    0
Mar 10 19:03:53 ubuntu dstat.sh[59762]: 10-03 19:03:53| 63   8  29   0   0|1579M  892M  167M 5110M|  26k   23k|   0   395k|   0  25.9 |5589  6824 |2.63 1.29 0.68|5.0   0   0|   0     0 |           | 11   31    0   42    0
Mar 10 19:03:54 ubuntu dstat.sh[59762]: 10-03 19:03:54| 68  18  15   0   0|1491M  979M  167M 5110M|  11k 8671B|   0   678k|   0  65.2 |6767  7611 |2.63 1.29 0.68|5.0   0 269|   0     0 |           | 11   28    0   45    0
Mar 10 19:03:55 ubuntu dstat.sh[59762]: 10-03 19:03:55| 72  10  17   0   0|1575M  896M  167M 5110M|  16k   13k|   0   196k|   0  6.99 |4736  3460 |2.66 1.32 0.69|5.0   0   0|   0     0 |           | 11   31    0   45    0
Mar 10 19:03:56 ubuntu dstat.sh[59762]: 10-03 19:03:56| 54   7  38   0   0|1574M  896M  167M 5110M|  39k   34k|   0   184k|   0  11.0 |9291    14k|2.66 1.32 0.69|4.0   0 1.0|   0     0 |           | 11   32    0   45    0
Mar 10 19:03:57 ubuntu dstat.sh[59762]: 10-03 19:03:57| 62  11  25   0   0|1562M  908M  167M 5114M|  35k   29k|   0   496k|   0  52.0 |  11k   23k|2.66 1.32 0.69|6.0   0  71|   0     0 |           | 12   30    0   45    0
Mar 10 19:03:58 ubuntu dstat.sh[59762]: 10-03 19:03:58| 79  15   6   0   0|1535M  935M  167M 5110M|  11k 6179B|   0   276k|   0  23.0 |5195  3780 |2.66 1.32 0.69|5.0   0  85|   0     0 |           | 11   29    0   46    0
Mar 10 19:03:59 ubuntu dstat.sh[59762]: 10-03 19:03:59| 61   7  31   0   0|1583M  887M  167M 5111M|  33k   28k|   0   208k|   0  13.0 |7655    10k|2.66 1.32 0.69|2.0   0 2.0|   0     0 |           | 11   32    0   45    0
Mar 10 19:04:00 ubuntu dstat.sh[59762]: 10-03 19:04:00| 53   9  37   0   0|1528M  941M  167M 5111M|  43k   37k|   0   360k|   0  13.0 |  13k   20k|2.53 1.32 0.70|3.0   0  71|   0     0 |           | 11   30    0   47    0
Mar 10 19:04:01 ubuntu dstat.sh[59762]: 10-03 19:04:01| 75  17   8   0   0|1492M  977M  167M 5111M|  14k   10k|   0   156k|   0  9.00 |5600  5130 |2.53 1.32 0.70|4.0   0 189|   0     0 |           | 11   29    0   49    0
Mar 10 19:04:02 ubuntu dstat.sh[59762]: 10-03 19:04:02| 67   8  24   0   0|1574M  896M  167M 5111M|  24k   21k|   0   144k|   0  9.97 |5419  5614 |2.53 1.32 0.70|6.0   0   0|   0     0 |           | 11   32    0   49    0
Mar 10 19:04:03 ubuntu dstat.sh[59762]: 10-03 19:04:03| 60   9  30   0   0|1512M  957M  167M 5111M|  32k   27k|   0   208k|   0  18.0 |9328    14k|2.53 1.32 0.70|3.0   0  68|   0     0 |           | 11   29    0   49    0
Mar 10 19:04:04 ubuntu dstat.sh[59762]: 10-03 19:04:04| 78  14   8   0   0|1525M  943M  167M 5111M|  10k 7804B|   0   277k|   0  25.1 |5309  4173 |2.53 1.32 0.70|2.0   0  60|   0     0 |           | 11   30    0   49    0
Mar 10 19:04:05 ubuntu dstat.sh[59762]: 10-03 19:04:05| 66  10  24   0   0|1525M  944M  167M 5111M|  19k   16k|   0   796k|   0  85.0 |5363  5512 |2.49 1.33 0.70|3.0   0  70|   0     0 |           | 11   32    0   51    0
Mar 10 19:04:06 ubuntu dstat.sh[59762]: 10-03 19:04:06| 69  13  18   0   0|1560M  908M  167M 5111M|  24k   20k|   0   200k|   0  14.0 |7268    10k|2.49 1.33 0.70|2.0   0  53|   0     0 |           | 11   35    0   51    0
Mar 10 19:04:07 ubuntu dstat.sh[59762]: 10-03 19:04:07| 59  11  29   0   0|1558M  910M  167M 5112M|  33k   29k|   0     0 |   0     0 |7289    11k|2.49 1.33 0.70|3.0   0 101|   0     0 |           | 11   34    0   52    0
Mar 10 19:04:08 ubuntu dstat.sh[59762]: 10-03 19:04:08| 74  15  10   0   0|1562M  907M  167M 5112M|  12k 8517B|   0  3599k|   0   118 |5073  4281 |2.49 1.33 0.70|3.0   0 126|   0     0 |           | 11   33    0   54    0
Mar 10 19:04:09 ubuntu dstat.sh[59762]: 10-03 19:04:09| 68   9  23   0   0|1579M  889M  167M 5112M|  24k   20k|   0     0 |   0     0 |5613  6352 |2.49 1.33 0.70|4.0   0  34|   0     0 |           | 11   35    0   55    0
Mar 10 19:04:10 ubuntu dstat.sh[59762]: 10-03 19:04:10| 69  13  18   0   0|1568M  900M  167M 5112M|  21k   17k|   0   489k|   0  45.1 |6002  7896 |2.53 1.36 0.72|5.0   0  57|   0     0 |           | 11   33    0   57    0
Mar 10 19:04:11 ubuntu dstat.sh[59762]: 10-03 19:04:11| 57  11  32   0   0|1527M  941M  167M 5112M|  16k   13k|   0   344k|   0  27.0 |4485  3956 |2.53 1.36 0.72|2.0   0 121|   0     0 |           | 11   33    0   57    0
Mar 10 19:04:12 ubuntu dstat.sh[59762]: 10-03 19:04:12| 49  14  37   0   0|1558M  910M  167M 5112M|  13k 9516B|   0  1704k|   0  28.0 |4881  4467 |2.53 1.36 0.72|5.0   0 120|   0     0 |           | 11   33    0   58    0
Mar 10 19:04:13 ubuntu dstat.sh[59762]: 10-03 19:04:13| 51  11  38   0   0|1566M  901M  167M 5112M|  18k   15k|   0   188k|   0  9.01 |4776  4543 |2.53 1.36 0.72|3.0   0  96|   0     0 |           | 11   34    0   59    0
Mar 10 19:04:14 ubuntu dstat.sh[59762]: 10-03 19:04:14| 53  10  37   0   0|1434M 1033M  167M 5112M|  21k   17k|   0   184k|   0  12.0 |5303  6761 |2.53 1.36 0.72|3.0   0  66|   0     0 |           | 11   33    0   61    0
Mar 10 19:04:15 ubuntu dstat.sh[59762]: 10-03 19:04:15| 55  11  33   0   0|1534M  934M  167M 5112M|  11k 8165B|   0   264k|   0  17.0 |5101  4462 |2.49 1.37 0.72|4.0   0  73|   0     0 |           | 11   33    0   56    0
Mar 10 19:04:16 ubuntu dstat.sh[59762]: 10-03 19:04:16| 31   6  62   0   0|1527M  940M  167M 5112M|  22k   18k|   0   212k|   0  9.98 |5075  6410 |2.49 1.37 0.72|1.0   0  34|   0     0 |           | 11   34    0   56    0
Mar 10 19:04:17 ubuntu dstat.sh[59762]: 10-03 19:04:17| 35  11  53   0   0|1459M 1008M  167M 5112M|8660B 4983B|   0   347k|   0  32.9 |4602  4541 |2.49 1.37 0.72|2.0   0 135|   0     0 |           | 11   32    0   58    0
Mar 10 19:04:18 ubuntu dstat.sh[59762]: 10-03 19:04:18| 36   6  58   0   0|1484M  984M  167M 5112M|  14k   11k|   0   140k|   0  9.02 |3158  2220 |2.49 1.37 0.72|3.0   0   0|   0     0 |           | 11   34    0   58    0
Mar 10 19:04:19 ubuntu dstat.sh[59762]: 10-03 19:04:19| 35   8  56   0   0|1386M 1081M  167M 5112M|  13k 9425B|   0   216k|   0  16.0 |5432  6102 |2.49 1.37 0.72|3.0   0  76|   0     0 |           | 11   32    0   60    0
