Apr 30 17:42:17 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 30 17:42:17 ubuntu dstat.sh[65030]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 30 17:42:17 ubuntu dstat.sh[65030]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 30 17:42:31 ubuntu dstat.sh[65030]: 30-04 17:42:31| 43   8  49   0   0|1209M 1018M  170M 5337M|4365B 1503B|   0  1579k|   0  82.2 |3193  1847 |1.69 0.97 0.52|2.0   0  15|   0     0 |           | 11    4    0   19    0
Apr 30 17:42:32 ubuntu dstat.sh[65030]: 30-04 17:42:32| 39  12  48   0   0|1186M 1041M  170M 5337M|4439B 1662B|   0    44k|   0  4.00 |4375  3005 |1.69 0.97 0.52|2.0   0 238|   0     0 |           | 11    4    0   19    0
Apr 30 17:42:33 ubuntu dstat.sh[65030]: 30-04 17:42:33| 10  22  66   0   0|1140M 1087M  170M 5337M|4622B 1620B|   0  1900k|   0   205 |6202  5022 |1.69 0.97 0.52|1.0   0 497|   0     0 |           | 11    4    0   19    0
Apr 30 17:42:34 ubuntu dstat.sh[65030]: 30-04 17:42:34| 23  15  60   0   0|1138M 1089M  170M 5338M|4797B 1619B|   0    12k|   0  3.00 |6133  8120 |1.69 0.97 0.52|3.0   0 237|   0     0 |           | 11    4    0   19    0
Apr 30 17:42:35 ubuntu dstat.sh[65030]: 30-04 17:42:35| 45   8  46   0   0|1186M 1041M  170M 5338M|4851B 1617B|   0  4089B|   0  1.00 |3232  1802 |1.71 0.99 0.53|2.0   0  73|   0     0 |           | 11    5    0   19    0
Apr 30 17:42:36 ubuntu dstat.sh[65030]: 30-04 17:42:36| 44   6  49   0   0|1224M 1002M  171M 5338M|5057B 1620B|   0   472k|   0  45.0 |2782  1434 |1.71 0.99 0.53|2.0   0 1.0|   0     0 |           | 11    5    0   19    0
Apr 30 17:42:37 ubuntu dstat.sh[65030]: 30-04 17:42:37| 38  10  51   0   0|1242M  982M  171M 5341M|4463B 1502B|   0    16M|   0   218 |4681  5020 |1.71 0.99 0.53|2.0   0 112|   0     0 |           | 11    4    0   19    0
Apr 30 17:42:38 ubuntu dstat.sh[65030]: 30-04 17:42:38|  1   1  97   0   0|1241M  983M  171M 5341M|4614B 1618B|   0  1039k|   0  47.9 | 909  1229 |1.71 0.99 0.53|1.0   0  10|   0     0 |           | 10    4    0   19    0
Apr 30 17:42:39 ubuntu dstat.sh[65030]: 30-04 17:42:39| 20   6  73   0   0|1298M  926M  171M 5341M|4925B 1622B|   0  2707k|   0   123 |2306  1667 |1.71 0.99 0.53|2.0   0  21|   0     0 |           | 11    4    0   19    0
Apr 30 17:42:40 ubuntu dstat.sh[65030]: 30-04 17:42:40| 22   3  74   0   0|1328M  896M  171M 5341M|4323B 1621B|   0    28k|   0  6.00 |1647  1198 |1.65 0.99 0.53|1.0   0   0|   0     0 |           | 11    4    0   15    0
Apr 30 17:42:41 ubuntu dstat.sh[65030]: 30-04 17:42:41| 23   3  73   1   0|1352M  871M  171M 5341M|4176B 1458B|   0  1488k|   0   228 |3351  4584 |1.65 0.99 0.53|1.0   0 1.0|   0     0 |           | 11   10    0   15    0
Apr 30 17:42:42 ubuntu dstat.sh[65030]: 30-04 17:42:42| 21   7  69   0   0|1339M  885M  171M 5341M|4430B 1616B|   0    31M|   0   652 |2979  2455 |1.65 0.99 0.53|1.0   0  48|   0     0 |           | 11    4    0   17    0
Apr 30 17:42:43 ubuntu dstat.sh[65030]: 30-04 17:42:43| 19   2  78   0   0|1369M  854M  171M 5341M|6485B 4003B| 144k 1199k|7.00  12.0 |1620  1201 |1.65 0.99 0.53|2.0   0   0|   0     0 |           | 11    9    0   17    0
Apr 30 17:42:44 ubuntu dstat.sh[65030]: 30-04 17:42:44| 21   3  74   0   0|1367M  856M  171M 5341M|7124B 4026B| 268k  659k|65.9  24.0 |2565  2587 |1.65 0.99 0.53|1.0   0 3.0|   0     0 |           | 11   29    0   15    0
Apr 30 17:42:45 ubuntu dstat.sh[65030]: 30-04 17:42:45| 20   5  75   0   0|1393M  829M  171M 5341M|8505B 5164B|   0     0 |   0     0 |2377  1829 |1.60 0.99 0.54|1.0   0  43|   0     0 |           | 11   28    0   16    0
Apr 30 17:42:46 ubuntu dstat.sh[65030]: 30-04 17:42:46| 18   3  77   0   0|1416M  807M  171M 5341M|9482B 5765B|   0  3383k|   0  24.0 |1737  1262 |1.60 0.99 0.54|1.0   0 1.0|   0     0 |           | 11   29    0   16    0
Apr 30 17:42:47 ubuntu dstat.sh[65030]: 30-04 17:42:47| 24  12  63   0   0|1407M  816M  171M 5341M|8003B 4392B|   0    21M|   0   135 |3770  2882 |1.60 0.99 0.54|2.0   0 156|   0     0 |           | 11   28    0   17    0
Apr 30 17:42:48 ubuntu dstat.sh[65030]: 30-04 17:42:48| 37   6  56   0   0|1454M  769M  171M 5341M|9263B 7752B|   0   564k|   0  4.00 |2915  1909 |1.60 0.99 0.54|1.0   0   0|   0     0 |           | 11   30    0   17    0
Apr 30 17:42:49 ubuntu dstat.sh[65030]: 30-04 17:42:49| 37   5  57   0   0|1429M  793M  171M 5342M|  19k   14k|   0   172k|   0  21.0 |5990  7720 |1.60 0.99 0.54|3.0   0 6.0|   0     0 |           | 11   28    0   18    0
Apr 30 17:42:50 ubuntu dstat.sh[65030]: 30-04 17:42:50| 64  29   7   0   0|1473M  749M  171M 5342M|4754B 1621B|   0   204k|   0  20.0 |5879  4860 |1.87 1.05 0.56|6.0   0 573|   0     0 |           | 11   28    0   18    0
Apr 30 17:42:51 ubuntu dstat.sh[65030]: 30-04 17:42:51| 82  13   1   0   0|1678M  544M  171M 5342M|  16k   13k|   0   144k|   0  7.98 |4923  2935 |1.87 1.05 0.56|7.0   0   0|   0     0 |           | 11   32    0   18    0
Apr 30 17:42:52 ubuntu dstat.sh[65030]: 30-04 17:42:52| 79   9  12   0   0|1714M  508M  171M 5342M|  33k   29k|   0    28M|   0   152 |8456    11k|1.87 1.05 0.56|7.0   0   0|   0     0 |           | 11   31    0   19    0
Apr 30 17:42:53 ubuntu dstat.sh[65030]: 30-04 17:42:53| 46  16  37   0   0|1529M  693M  171M 5342M|  10k 7132B|   0  1161k|   0  54.9 |6311  6750 |1.87 1.05 0.56|1.0   0 309|   0     0 |           | 11   28    0   22    0
Apr 30 17:42:54 ubuntu dstat.sh[65030]: 30-04 17:42:54| 20   3  75   0   0|1523M  699M  171M 5342M|5622B 3585B|   0  1792k|   0  96.0 |1657  1224 |1.87 1.05 0.56|  0   0   0|   0     0 |           | 11   29    0   22    0
Apr 30 17:42:55 ubuntu dstat.sh[65030]: 30-04 17:42:55| 18   3  78   0   0|1468M  754M  171M 5342M|  10k 6724B|   0   920k|   0  23.0 |3088  3461 |1.80 1.05 0.56|1.0   0  17|   0     0 |           | 11   28    0   23    0
Apr 30 17:42:56 ubuntu dstat.sh[65030]: 30-04 17:42:56| 20   6  73   0   0|1467M  755M  171M 5342M|4176B 1458B|   0   148k|   0  8.00 |2330  1651 |1.80 1.05 0.56|2.0   0  52|   0     0 |           | 11   28    0   23    0
Apr 30 17:42:57 ubuntu dstat.sh[65030]: 30-04 17:42:57| 16   3  81   0   0|1464M  758M  171M 5342M|  12k 8746B|   0   280k|   0  28.0 |2806  3273 |1.80 1.05 0.56|1.0   0   0|   0     0 |           | 11   28    0   24    0
Apr 30 17:42:58 ubuntu dstat.sh[65030]: 30-04 17:42:58| 11  21  66   1   0|1411M  811M  171M 5342M|4744B 1621B|   0    63M|   0   542 |6783  6374 |1.80 1.05 0.56|2.0   0 504|   0     0 |           | 11   28    0   24    0
Apr 30 17:42:59 ubuntu dstat.sh[65030]: 30-04 17:42:59| 61  28  11   0   0|1477M  745M  171M 5342M|4731B 1515B|   0   228k|   0  23.0 |5700  4274 |1.80 1.05 0.56|5.0   0 535|   0     0 |           | 11   28    0   24    0
Apr 30 17:43:00 ubuntu dstat.sh[65030]: 30-04 17:43:00| 81  10   9   0   0|1651M  571M  171M 5342M|  22k   19k|   0     0 |   0     0 |5439  4447 |2.06 1.12 0.59|4.0   0   0|   0     0 |           | 11   33    0   24    0
Apr 30 17:43:01 ubuntu dstat.sh[65030]: 30-04 17:43:01| 74  11  14   0   0|1660M  561M  171M 5343M|  38k   32k|   0   564k|   0  66.0 |  11k   16k|2.06 1.12 0.59|5.0   0  90|   0     0 |           | 11   28    0   25    0
Apr 30 17:43:02 ubuntu dstat.sh[65030]: 30-04 17:43:02| 78  21   0   0   0|1574M  648M  171M 5343M|7682B 3592B|   0   224k|   0  12.0 |5195  3520 |2.06 1.12 0.59|5.0   0 220|   0     0 |           | 11   29    0   25    0
Apr 30 17:43:03 ubuntu dstat.sh[65030]: 30-04 17:43:03| 86  12   1   0   0|1723M  498M  171M 5343M|  26k   21k|   0   340k|   0  9.99 |5949  6257 |2.06 1.12 0.59|5.0   0   0|   0     0 |           | 11   33    0   25    0
Apr 30 17:43:04 ubuntu dstat.sh[65030]: 30-04 17:43:04| 73  10  16   0   0|1724M  497M  171M 5343M|  44k   38k|   0   439k|   0  35.9 |9159    15k|2.06 1.12 0.59|3.0   0 100|   0     0 |           | 11   29    0   29    0
Apr 30 17:43:05 ubuntu dstat.sh[65030]: 30-04 17:43:05| 50  15  35   0   0|1533M  688M  171M 5343M|8246B 4537B|   0   228k|   0  13.0 |4479  3690 |2.22 1.17 0.61|3.0   0 198|   0     0 |           | 11   28    0   30    0
Apr 30 17:43:06 ubuntu dstat.sh[65030]: 30-04 17:43:06| 32   4  63   0   0|1539M  682M  171M 5343M|  18k   14k|   0   236k|   0  11.0 |4070  4129 |2.22 1.17 0.61|2.0   0 1.0|   0     0 |           | 11   30    0   30    0
Apr 30 17:43:07 ubuntu dstat.sh[65030]: 30-04 17:43:07| 38  21  39   0   0|1486M  735M  171M 5343M|  11k 6738B|   0  1244k|   0  83.2 |6564  6642 |2.22 1.17 0.61|3.0   0 379|   0     0 |           | 11   28    0   32    0
Apr 30 17:43:08 ubuntu dstat.sh[65030]: 30-04 17:43:08| 56   7  36   0   0|1538M  683M  171M 5343M|  13k   10k|   0   184k|   0  11.0 |3975  2349 |2.22 1.17 0.61|3.0   0   0|   0     0 |           | 11   31    0   32    0
Apr 30 17:43:09 ubuntu dstat.sh[65030]: 30-04 17:43:09| 52   9  38   1   0|1449M  772M  171M 5343M|  25k   21k|   0   281k|   0  36.1 |7948    10k|2.22 1.17 0.61|4.0   0  84|   0     0 |           | 11   28    0   28    0
Apr 30 17:43:10 ubuntu dstat.sh[65030]: 30-04 17:43:10| 79  20   1   0   0|1541M  680M  171M 5343M|3966B 1686B|   0  2300k|   0  87.0 |4970  2476 |2.36 1.21 0.63|4.0   0 174|   0     0 |           | 11   28    0   28    0
Apr 30 17:43:11 ubuntu dstat.sh[65030]: 30-04 17:43:11| 59   7  32   0   0|1587M  633M  171M 5343M|  33k   30k|   0   272k|   0  22.0 |7388  9199 |2.36 1.21 0.63|6.0   0   0|   0     0 |           | 11   32    0   28    0
Apr 30 17:43:12 ubuntu dstat.sh[65030]: 30-04 17:43:12| 61  19  18   0   0|1501M  719M  171M 5343M|  15k   12k|   0  1204k|   0  88.0 |7018  8212 |2.36 1.21 0.63|3.0   0 324|   0     0 |           | 11   28    0   31    0
Apr 30 17:43:13 ubuntu dstat.sh[65030]: 30-04 17:43:13| 55   7  37   0   0|1552M  668M  171M 5343M|  16k   13k|   0  5431k|   0   325 |4083  2735 |2.36 1.21 0.63|3.0   0   0|   0     0 |           | 11   31    0   28    0
Apr 30 17:43:14 ubuntu dstat.sh[65030]: 30-04 17:43:14| 52  11  37   0   0|1431M  789M  171M 5344M|  22k   18k|   0   292k|   0  33.0 |7200  9693 |2.36 1.21 0.63|5.0   0 181|   0     0 |           | 11   28    0   30    0
Apr 30 17:43:15 ubuntu dstat.sh[65030]: 30-04 17:43:15| 61  14  24   0   0|1516M  704M  171M 5344M|4664B 1565B|   0   188k|   0  9.00 |3962  2046 |2.41 1.24 0.64|3.0   0 118|   0     0 |           | 11   28    0   30    0
Apr 30 17:43:16 ubuntu dstat.sh[65030]: 30-04 17:43:16| 45   6  47   0   0|1540M  680M  171M 5344M|  27k   23k|   0   120k|   0  7.00 |5988  7416 |2.41 1.24 0.64|3.0   0 1.0|   0     0 |           | 11   31    0   30    0
Apr 30 17:43:17 ubuntu dstat.sh[65030]: 30-04 17:43:17| 57  18  24   0   0|1474M  746M  171M 5344M|  11k 7496B|   0   713k|   0  46.1 |5463  5154 |2.41 1.24 0.64|3.0   0 287|   0     0 |           | 11   28    0   33    0
Apr 30 17:43:18 ubuntu dstat.sh[65030]: 30-04 17:43:18| 55   7  38   0   0|1519M  701M  171M 5344M|  16k   13k|   0   435k|   0  11.0 |4035  2757 |2.41 1.24 0.64|3.0   0   0|   0     0 |           | 11   31    0   33    0
Apr 30 17:43:19 ubuntu dstat.sh[65030]: 30-04 17:43:19| 53  12  34   0   0|1423M  797M  171M 5344M|  19k   15k|   0   332k|   0  31.0 |7029  8474 |2.41 1.24 0.64|3.0   0 112|   0     0 |           | 11   28    0   35    0
Apr 30 17:43:20 ubuntu dstat.sh[65030]: 30-04 17:43:20| 56   8  36   0   0|1555M  665M  171M 5344M|  10k 8269B|   0   164k|   0  9.98 |3584  1871 |2.46 1.27 0.65|2.0   0   0|   0     0 |           | 11   31    0   35    0
Apr 30 17:43:21 ubuntu dstat.sh[65030]: 30-04 17:43:21| 56   6  37   1   0|1484M  735M  171M 5344M|  24k   20k|   0   337k|   0  36.1 |6555  8568 |2.46 1.27 0.65|4.0   0 6.0|   0     0 |           | 11   28    0   37    0
Apr 30 17:43:22 ubuntu dstat.sh[65030]: 30-04 17:43:22| 63  32   6   0   0|1490M  730M  171M 5344M|4392B 1566B|   0   248k|   0  25.0 |5919  4915 |2.46 1.27 0.65|7.0   0 584|   0     0 |           | 11   28    0   37    0
Apr 30 17:43:23 ubuntu dstat.sh[65030]: 30-04 17:43:23| 81  18   0   0   0|1693M  527M  171M 5344M|  11k 9055B|   0   200k|   0  9.98 |5688  4522 |2.46 1.27 0.65|6.0   0 339|   0     0 |           | 11   32    0   37    0
Apr 30 17:43:24 ubuntu dstat.sh[65030]: 30-04 17:43:24| 76  19   5   0   0|1739M  480M  171M 5345M|  53k   49k|   0  1009k|   0  66.0 |8653    11k|2.46 1.27 0.65|9.0   0 410|   0     0 |           | 11   31    0   38    1
Apr 30 17:43:25 ubuntu dstat.sh[65030]: 30-04 17:43:25| 75  25   1   0   0|1586M  633M  171M 5345M|  12k 9309B|   0  2900k|   0   145 |6888  7374 |2.82 1.37 0.69|7.0   0 491|   0     0 |           | 11   28    0   36    0
Apr 30 17:43:26 ubuntu dstat.sh[65030]: 30-04 17:43:26| 86  14   1   0   0|1642M  577M  171M 5345M|9292B 6990B|   0   144k|   0  8.00 |5224  2756 |2.82 1.37 0.69|4.0   0  25|   0     0 |           | 11   30    0   36    0
Apr 30 17:43:27 ubuntu dstat.sh[65030]: 30-04 17:43:27| 69   8  21   0   0|1638M  580M  171M 5345M|  43k   39k|   0     0 |   0     0 |9687    13k|2.82 1.37 0.69|4.0   0  21|   0     0 |           | 11   32    0   37    0
Apr 30 17:43:28 ubuntu dstat.sh[65030]: 30-04 17:43:28| 45  24  30   0   0|1455M  763M  171M 5345M|  18k   14k|   0    20k|   0  4.99 |7879    20k|2.82 1.37 0.69|1.0   0 569|   0     0 |           | 11   28    0   42    0
Apr 30 17:43:29 ubuntu dstat.sh[65030]: 30-04 17:43:29| 15  31  53   0   0|1452M  766M  171M 5345M|4458B 1627B|   0    36k|   0  9.04 |5959  4606 |2.82 1.37 0.69|4.0   0 572|   0     0 |           | 11   28    0   41    0
Apr 30 17:43:30 ubuntu dstat.sh[65030]: 30-04 17:43:30| 68  28   3   0   0|1514M  704M  171M 5345M|5626B 3584B|   0    20k|   0  5.00 |5180  3734 |3.08 1.45 0.71|3.0   0 476|   0     0 |           | 11   29    0   41    0
Apr 30 17:43:31 ubuntu dstat.sh[65030]: 30-04 17:43:31| 63   8  27   0   0|1588M  630M  171M 5345M|  26k   23k|   0  1748k|   0   167 |6118  7125 |3.08 1.45 0.71|3.0   0   0|   0     0 |           | 11   31    0   42    0
Apr 30 17:43:32 ubuntu dstat.sh[65030]: 30-04 17:43:32| 69  18  11   0   0|1509M  710M  171M 5346M|  14k   10k|   0   519k|   0  51.9 |6348  7406 |3.08 1.45 0.71|5.0   0 247|   0     0 |           | 11   28    0   45    0
Apr 30 17:43:33 ubuntu dstat.sh[65030]: 30-04 17:43:33| 74  12  14   0   0|1575M  643M  171M 5346M|  15k   13k|   0   220k|   0  12.0 |4669  2894 |3.08 1.45 0.71|4.0   0  21|   0     0 |           | 11   31    0   45    0
Apr 30 17:43:34 ubuntu dstat.sh[65030]: 30-04 17:43:34| 54   8  37   0   0|1589M  629M  171M 5346M|  39k   35k|   0   196k|   0  12.0 |  11k   16k|3.08 1.45 0.71|4.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 30 17:43:35 ubuntu dstat.sh[65030]: 30-04 17:43:35| 61  11  26   0   0|1477M  740M  171M 5346M|  31k   27k|   0   417k|   0  45.1 |  11k   16k|2.99 1.46 0.72|4.0   0  90|   0     0 |           | 11   29    0   45    0
Apr 30 17:43:36 ubuntu dstat.sh[65030]: 30-04 17:43:36| 80  13   7   0   0|1552M  666M  171M 5346M|9986B 7642B|   0   252k|   0  19.0 |5042  3455 |2.99 1.46 0.72|2.0   0  31|   0     0 |           | 11   30    0   45    0
Apr 30 17:43:37 ubuntu dstat.sh[65030]: 30-04 17:43:37| 63   8  29   0   0|1581M  637M  171M 5346M|  31k   26k|   0   184k|   0  10.0 |7404  9176 |2.99 1.46 0.72|3.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 30 17:43:38 ubuntu dstat.sh[65030]: 30-04 17:43:38| 53   6  39   0   0|1582M  635M  171M 5346M|  46k   40k|   0   140k|   0  7.97 |  15k   22k|2.99 1.46 0.72|6.0   0   0|   0     0 |           | 11   30    0   46    1
Apr 30 17:43:39 ubuntu dstat.sh[65030]: 30-04 17:43:39| 74  19   7   0   0|1510M  707M  171M 5347M|  14k 9659B|   0   249k|   0  12.0 |6784  6291 |2.99 1.46 0.72|4.0   0 261|   0     0 |           | 11   28    0   49    0
Apr 30 17:43:40 ubuntu dstat.sh[65030]: 30-04 17:43:40| 73  10  18   0   0|1591M  627M  171M 5347M|  19k   18k|   0   152k|   0  8.99 |4813  4194 |3.07 1.50 0.74|2.0   0   0|   0     0 |           | 11   32    0   49    0
Apr 30 17:43:41 ubuntu dstat.sh[65030]: 30-04 17:43:41| 59   8  31   0   0|1589M  628M  171M 5347M|  40k   33k|   0   112k|   0  9.01 |  11k   16k|3.07 1.50 0.74|3.0   0  34|   0     0 |           | 11   30    0   51    0
Apr 30 17:43:42 ubuntu dstat.sh[65030]: 30-04 17:43:42| 79  14   6   0   0|1524M  693M  171M 5347M|9873B 6781B|   0   336k|   0  33.0 |5631  4323 |3.07 1.50 0.74|3.0   0 100|   0     0 |           | 11   29    0   51    0
Apr 30 17:43:43 ubuntu dstat.sh[65030]: 30-04 17:43:43| 67   9  23   0   0|1564M  653M  171M 5347M|  20k   17k|   0   279k|   0  27.9 |5321  4702 |3.07 1.50 0.74|3.0   0  62|   0     0 |           | 11   31    0   52    0
Apr 30 17:43:44 ubuntu dstat.sh[65030]: 30-04 17:43:44| 71  11  17   0   0|1597M  619M  171M 5347M|  28k   23k|   0  1722k|   0  43.1 |7056    12k|3.07 1.50 0.74|4.0   0  62|   0     0 |           | 11   34    0   53    0
Apr 30 17:43:45 ubuntu dstat.sh[65030]: 30-04 17:43:45| 69  13  17   0   0|1540M  677M  171M 5347M|  28k   23k|   0   144k|   0  8.99 |6014  8315 |2.98 1.51 0.75|4.0   0 141|   0     0 |           | 11   34    0   55    0
Apr 30 17:43:46 ubuntu dstat.sh[65030]: 30-04 17:43:46| 73  11  15   0   0|1610M  606M  171M 5347M|  21k   16k|   0   148k|   0  8.99 |5284  5807 |2.98 1.51 0.75|4.0   0  44|   0     0 |           | 11   34    0   54    0
Apr 30 17:43:47 ubuntu dstat.sh[65030]: 30-04 17:43:47| 74  13  13   0   0|1505M  711M  171M 5347M|  18k   15k|   0  4110B|   0  1.00 |5893  6205 |2.98 1.51 0.75|5.0   0 111|   0     0 |           | 11   33    0   56    0
Apr 30 17:43:48 ubuntu dstat.sh[65030]: 30-04 17:43:48| 75   9  16   0   0|1596M  620M  171M 5347M|  19k   16k|   0   168k|   0  17.9 |5823  6183 |2.98 1.51 0.75|5.0   0   0|   0     0 |           | 11   34    0   57    0
Apr 30 17:43:49 ubuntu dstat.sh[65030]: 30-04 17:43:49| 63  13  24   0   0|1530M  686M  171M 5347M|  20k   16k|   0   686k|   0  81.2 |6064  7103 |2.98 1.51 0.75|4.0   0 161|   0     0 |           | 11   32    0   60    0
Apr 30 17:43:50 ubuntu dstat.sh[65030]: 30-04 17:43:50| 57  11  31   0   0|1590M  626M  171M 5348M|9272B 6931B|   0   144k|   0  7.98 |4390  3091 |2.99 1.53 0.76|3.0   0  97|   0     0 |           | 11   33    0   58    0
Apr 30 17:43:51 ubuntu dstat.sh[65030]: 30-04 17:43:51| 50   9  40   0   0|1528M  688M  171M 5348M|  23k   21k|   0   212k|   0  19.0 |5884  7696 |2.99 1.53 0.76|1.0   0  96|   0     0 |           | 11   34    0   59    0
Apr 30 17:43:52 ubuntu dstat.sh[65030]: 30-04 17:43:52| 55  11  33   0   0|1527M  688M  171M 5348M|  17k   12k|   0   188k|   0  9.98 |4945  5152 |2.99 1.53 0.76|3.0   0  86|   0     0 |           | 11   33    0   61    0
Apr 30 17:43:53 ubuntu dstat.sh[65030]: 30-04 17:43:53| 54   9  37   0   0|1521M  694M  171M 5348M|  14k   10k|   0   240k|   0  17.0 |4680  4298 |2.99 1.53 0.76|2.0   0  36|   0     0 |           | 11   33    1   62    0
Apr 30 17:43:54 ubuntu dstat.sh[65030]: 30-04 17:43:54| 20   4  74   0   0|1523M  692M  171M 5348M|  14k   10k|   0   635k|   0  29.9 |4226  5189 |2.99 1.53 0.76|2.0   0  50|   0     0 |           | 11   33    0   57    0
Apr 30 17:43:55 ubuntu dstat.sh[65030]: 30-04 17:43:55| 35   8  54   0   0|1491M  724M  171M 5348M|  14k   11k|   0  2096k|   0   133 |5331  5971 |2.91 1.54 0.77|3.0   0  67|   0     0 |           | 11   32    0   58    0
Apr 30 17:43:56 ubuntu dstat.sh[65030]: 30-04 17:43:56| 37  10  54   0   0|1462M  753M  171M 5348M|  11k 8216B|   0  3928k|   0   186 |4134  3259 |2.91 1.54 0.77|5.0   0  69|   0     0 |           | 11   33    0   58    0
Apr 30 17:43:57 ubuntu dstat.sh[65030]: 30-04 17:43:57| 36   7  55   0   0|1436M  780M  171M 5348M|  11k 9083B|   0     0 |   0     0 |3354  2928 |2.91 1.54 0.77|2.0   0  34|   0     0 |           | 11   33    0   59    0
Apr 30 17:43:58 ubuntu dstat.sh[65030]: 30-04 17:43:58| 34  11  54   0   0|1446M  770M  171M 5348M|  14k 9913B|   0   345k|   0  24.1 |4745  5220 |2.91 1.54 0.77|2.0   0 104|   0     0 |           | 11   33    0   58    0
