Apr 24 01:45:07 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 24 01:45:07 ubuntu dstat.sh[64982]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 24 01:45:07 ubuntu dstat.sh[64982]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 24 01:45:31 ubuntu dstat.sh[64982]: 24-04 01:45:31| 20   4  75   0   0|1319M  906M  171M 5338M|9294B 5849B| 268k 1406k|65.9  22.0 |2796  2415 |1.18 0.90 0.52|1.0   0  45|   0     0 |           | 11   28    0   24    0
Apr 24 01:45:32 ubuntu dstat.sh[64982]: 24-04 01:45:32| 21   3  75   0   0|1383M  842M  171M 5338M|6352B 3586B|   0    48k|   0  4.00 |1810  1300 |1.17 0.91 0.52|  0   0 1.0|   0     0 |           | 11   29    0   18    0
Apr 24 01:45:33 ubuntu dstat.sh[64982]: 24-04 01:45:33| 18   8  74   0   0|1388M  837M  171M 5338M|  10k 6719B|   0    12k|   0  3.01 |3293  2748 |1.17 0.91 0.52|2.0   0 156|   0     0 |           | 11   28    0   19    0
Apr 24 01:45:34 ubuntu dstat.sh[64982]: 24-04 01:45:34| 41   7  50   0   0|1482M  744M  171M 5338M|6301B 3424B|   0     0 |   0     0 |2729  1385 |1.17 0.91 0.52|1.0   0   0|   0     0 |           | 11   29    0   19    0
Apr 24 01:45:35 ubuntu dstat.sh[64982]: 24-04 01:45:35| 30   5  64   0   0|1484M  742M  171M 5338M|  20k   17k|   0    29M|   0   191 |5904  8215 |1.17 0.91 0.52|2.0   0   0|   0     0 |           | 11   30    0   19    0
Apr 24 01:45:36 ubuntu dstat.sh[64982]: 24-04 01:45:36| 59  24  16   0   0|1492M  733M  171M 5338M|4552B  837B|   0  3184k|   0  46.0 |5852  5320 |1.17 0.91 0.52|7.0   0 578|   0     0 |           | 11   28    0   20    0
Apr 24 01:45:37 ubuntu dstat.sh[64982]: 24-04 01:45:37| 87  13   1   0   0|1692M  533M  171M 5338M|  14k   12k|   0    12k|   0  2.00 |5230  3114 |1.55 0.99 0.55|6.0   0   0|   0     0 |           | 11   32    0   20    0
Apr 24 01:45:38 ubuntu dstat.sh[64982]: 24-04 01:45:38| 81  10   8   0   0|1669M  556M  171M 5339M|  36k   33k|   0   464k|   0  36.0 |9003    13k|1.55 0.99 0.55|6.0   0  71|   0     0 |           | 11   31    0   23    0
Apr 24 01:45:39 ubuntu dstat.sh[64982]: 24-04 01:45:39| 33  11  54   0   0|1509M  716M  171M 5339M|7876B 3963B|   0   579k|   0  52.9 |4729  5100 |1.55 0.99 0.55|3.0   0 239|   0     0 |           | 11   28    0   26    0
Apr 24 01:45:40 ubuntu dstat.sh[64982]: 24-04 01:45:40| 19   4  77   0   0|1511M  714M  171M 5339M|8262B 5263B|   0    15M|   0   134 |2179  1985 |1.55 0.99 0.55|2.0   0   0|   0     0 |           | 11   29    0   25    0
Apr 24 01:45:41 ubuntu dstat.sh[64982]: 24-04 01:45:41| 17   5  76   0   0|1421M  804M  171M 5339M|7226B 4082B|   0  1059k|   0  47.9 |3364  3462 |1.55 0.99 0.55|2.0   0  68|   0     0 |           | 11   28    0   26    0
Apr 24 01:45:42 ubuntu dstat.sh[64982]: 24-04 01:45:42| 20   3  78   0   0|1432M  793M  171M 5339M|8238B 5369B|   0     0 |   0     0 |1965  1611 |1.51 0.99 0.55|2.0   0 1.0|   0     0 |           | 11   29    0   26    0
Apr 24 01:45:43 ubuntu dstat.sh[64982]: 24-04 01:45:43| 14  11  74   1   0|1400M  825M  172M 5339M|7623B 4408B|   0  5376k|   0   286 |4678  5173 |1.51 0.99 0.55|2.0   0 240|   0     0 |           | 11   28    0   27    0
Apr 24 01:45:44 ubuntu dstat.sh[64982]: 24-04 01:45:44| 33  29  37   0   0|1435M  790M  172M 5339M|5374B 1346B|   0   144k|   0  18.9 |6495  5749 |1.51 0.99 0.55|5.0   0 796|   0     0 |           | 11   28    0   26    0
Apr 24 01:45:45 ubuntu dstat.sh[64982]: 24-04 01:45:45| 84  12   5   0   0|1651M  574M  172M 5339M|  13k   10k|   0   136k|   0  10.0 |5225  3027 |1.51 0.99 0.55|4.0   0   0|   0     0 |           | 11   31    0   26    0
Apr 24 01:45:46 ubuntu dstat.sh[64982]: 24-04 01:45:46| 74   8  16   0   0|1662M  562M  172M 5339M|  44k   38k|   0    73M|   0   395 |9504    16k|1.51 0.99 0.55|6.0   0  28|   0     0 |           | 11   31    0   26    0
Apr 24 01:45:47 ubuntu dstat.sh[64982]: 24-04 01:45:47| 79  20   1   0   0|1565M  660M  172M 5339M|8271B 4999B|   0   536k|   0  58.0 |6132  5916 |1.87 1.07 0.58|6.0   0 282|   0     0 |           | 11   28    0   27    0
Apr 24 01:45:48 ubuntu dstat.sh[64982]: 24-04 01:45:48| 87  11   2   0   0|1730M  494M  172M 5339M|  21k   19k|   0   180k|   0  8.99 |5564  4019 |1.87 1.07 0.58|5.0   0   0|   0     0 |           | 11   33    0   27    0
Apr 24 01:45:49 ubuntu dstat.sh[64982]: 24-04 01:45:49| 81  10   9   0   0|1716M  508M  172M 5339M|  48k   43k|   0   861k|   0  55.1 |9618    16k|1.87 1.07 0.58|5.0   0  62|   0     0 |           | 11   29    0   32    0
Apr 24 01:45:50 ubuntu dstat.sh[64982]: 24-04 01:45:50| 49  13  37   0   0|1532M  692M  172M 5340M|7646B 4958B|   0   347k|   0  23.9 |4594  4780 |1.87 1.07 0.58|2.0   0 235|   0     0 |           | 11   28    0   32    0
Apr 24 01:45:51 ubuntu dstat.sh[64982]: 24-04 01:45:51| 34   4  62   0   0|1533M  690M  172M 5340M|  14k   12k|   0   248k|   0  7.01 |3336  3008 |1.87 1.07 0.58|1.0   0   0|   0     0 |           | 11   30    0   32    0
Apr 24 01:45:52 ubuntu dstat.sh[64982]: 24-04 01:45:52| 52  16  30   0   0|1470M  754M  172M 5340M|  13k 9377B|   0   307k|   0  28.9 |6934  7585 |1.96 1.11 0.59|3.0   0 378|   0     0 |           | 11   28    0   34    0
Apr 24 01:45:53 ubuntu dstat.sh[64982]: 24-04 01:45:53| 56   7  38   0   0|1570M  653M  172M 5340M|  17k   14k|   0   164k|   0  9.02 |4230  3056 |1.96 1.11 0.59|3.0   0   0|   0     0 |           | 11   31    0   34    0
Apr 24 01:45:54 ubuntu dstat.sh[64982]: 24-04 01:45:54| 56  15  28   0   0|1474M  749M  172M 5340M|  21k   17k|   0   907k|   0  68.9 |8224    11k|1.96 1.11 0.59|5.0   0 258|   0     0 |           | 11   28    0   35    0
Apr 24 01:45:55 ubuntu dstat.sh[64982]: 24-04 01:45:55| 71   8  21   0   0|1599M  625M  172M 5340M|9149B 6514B|   0  8205B|   0  2.00 |4082  1598 |1.96 1.11 0.59|2.0   0   0|   0     0 |           | 11   30    2   35    0
Apr 24 01:45:56 ubuntu dstat.sh[64982]: 24-04 01:45:56| 39   7  52   0   0|1585M  638M  172M 5340M|  25k   21k|   0  2372k|   0  99.0 |6895  8595 |1.96 1.11 0.59|8.0   0 123|   0     0 |           | 11   30    0   36    0
Apr 24 01:45:57 ubuntu dstat.sh[64982]: 24-04 01:45:57| 74  13  13   0   0|1606M  617M  172M 5340M|  20k   17k|   0   328k|   0  24.0 |7943  8826 |2.28 1.19 0.62|4.0   0 121|   0     0 |           | 11   28    0   37    0
Apr 24 01:45:58 ubuntu dstat.sh[64982]: 24-04 01:45:58| 52   9  39   0   0|1527M  696M  172M 5340M|  20k   17k|   0   740k|   0  26.0 |5062  6206 |2.28 1.19 0.62|4.0   0  80|   0     0 |           | 11   29    0   38    0
Apr 24 01:45:59 ubuntu dstat.sh[64982]: 24-04 01:45:59| 67  17  16   0   0|1526M  697M  172M 5340M|  14k   12k|   0   328k|   0  23.0 |6432  6442 |2.28 1.19 0.62|3.0   0 249|   0     0 |           | 11   29    0   38    0
Apr 24 01:46:00 ubuntu dstat.sh[64982]: 24-04 01:46:00| 61   8  30   0   0|1594M  628M  172M 5340M|  22k   19k|   0   192k|   0  9.00 |5206  5259 |2.28 1.19 0.62|2.0   0  50|   0     0 |           | 11   31    0   34    0
Apr 24 01:46:01 ubuntu dstat.sh[64982]: 24-04 01:46:01| 52  16  31   0   0|1524M  698M  172M 5341M|  18k   14k|   0  6775k|   0   416 |7117  8519 |2.28 1.19 0.62|4.0   0 287|   0     0 |           | 11   28    0   37    0
Apr 24 01:46:02 ubuntu dstat.sh[64982]: 24-04 01:46:02| 56   7  38   0   0|1574M  648M  172M 5341M|  16k   13k|   0   188k|   0  9.99 |4076  2776 |2.34 1.22 0.64|5.0   0 1.0|   0     0 |           | 11   31    0   37    0
Apr 24 01:46:03 ubuntu dstat.sh[64982]: 24-04 01:46:03| 54  10  34   0   0|1478M  745M  172M 5341M|  19k   15k|   0  1125k|   0  80.1 |7468  9307 |2.34 1.22 0.64|5.0   0 112|   0     0 |           | 11   28    0   39    0
Apr 24 01:46:04 ubuntu dstat.sh[64982]: 24-04 01:46:04| 58   6  35   0   0|1517M  705M  172M 5341M|  13k 9835B|   0   124k|   0  7.99 |3691  1971 |2.34 1.22 0.64|4.0   0   0|   0     0 |           | 11   31    0   36    0
Apr 24 01:46:05 ubuntu dstat.sh[64982]: 24-04 01:46:05| 55  12  32   0   0|1433M  789M  172M 5341M|  22k   18k|   0   408k|   0  44.0 |8094    10k|2.34 1.22 0.64|6.0   0 252|   0     0 |           | 11   28    0   38    0
Apr 24 01:46:06 ubuntu dstat.sh[64982]: 24-04 01:46:06| 77  24   0   0   0|1568M  654M  172M 5341M|5243B 1622B|   0   260k|   0  22.0 |5616  4745 |2.34 1.22 0.64|8.0   0 492|   0     0 |           | 11   28    0   38    0
Apr 24 01:46:07 ubuntu dstat.sh[64982]: 24-04 01:46:07| 82  16   1   0   0|1727M  495M  172M 5341M|  26k   23k|   0     0 |   0     0 |6444  6103 |2.88 1.35 0.68|8.0   0 402|   0     0 |           | 11   32    0   38    0
Apr 24 01:46:08 ubuntu dstat.sh[64982]: 24-04 01:46:08| 77  20   4   0   0|1749M  472M  172M 5342M|  45k   42k|   0   677k|   0  57.1 |8772    12k|2.88 1.35 0.68|6.0   0 475|   0     0 |           | 11   29    1   39    0
Apr 24 01:46:09 ubuntu dstat.sh[64982]: 24-04 01:46:09| 84  16   0   0   0|1622M  600M  172M 5342M|7546B 4009B|   0   308k|   0  26.0 |5622  4358 |2.88 1.35 0.68|4.0   0 234|   0     0 |           | 11   29    0   39    0
Apr 24 01:46:10 ubuntu dstat.sh[64982]: 24-04 01:46:10| 81   9  10   0   0|1690M  531M  172M 5342M|  34k   32k|   0   160k|   0  7.99 |7388  9016 |2.88 1.35 0.68|3.0   0   0|   0     0 |           | 11   32    0   40    0
Apr 24 01:46:11 ubuntu dstat.sh[64982]: 24-04 01:46:11| 57  16  26   0   0|1464M  758M  172M 5342M|  30k   24k|   0   384k|   0  13.0 |8852    13k|2.88 1.35 0.68|1.0   0 449|   0     0 |           | 11   28    0   44    0
Apr 24 01:46:12 ubuntu dstat.sh[64982]: 24-04 01:46:12| 20  30  50   0   0|1449M  772M  172M 5342M|4779B 1621B|   0   212k|   0  17.0 |6635  5888 |2.72 1.34 0.68|5.0   0 827|   0     0 |           | 11   28    0   44    0
Apr 24 01:46:13 ubuntu dstat.sh[64982]: 24-04 01:46:13| 76  18   6   0   0|1580M  642M  172M 5342M|8271B 6009B|   0   168k|   0  12.0 |5117  3776 |2.72 1.34 0.68|3.0   0 328|   0     0 |           | 11   30    0   42    0
Apr 24 01:46:14 ubuntu dstat.sh[64982]: 24-04 01:46:14| 59   8  32   0   0|1589M  632M  172M 5342M|  28k   24k|   0   636k|   0  52.0 |7075  9395 |2.72 1.34 0.68|7.0   0  67|   0     0 |           | 11   30    0   44    0
Apr 24 01:46:15 ubuntu dstat.sh[64982]: 24-04 01:46:15| 76  17   6   0   0|1534M  687M  172M 5342M|  10k 7469B|   0   276k|   0  27.0 |5902  4991 |2.72 1.34 0.68|4.0   0 201|   0     0 |           | 11   29    0   46    0
Apr 24 01:46:16 ubuntu dstat.sh[64982]: 24-04 01:46:16| 67   7  26   0   0|1608M  613M  172M 5342M|  29k   25k|   0   188k|   0  9.98 |5699  7723 |2.72 1.34 0.68|3.0   0   0|   0     0 |           | 11   32    0   46    0
Apr 24 01:46:17 ubuntu dstat.sh[64982]: 24-04 01:46:17| 56   7  36   0   0|1593M  627M  172M 5343M|  46k   40k|   0   248k|   0  19.0 |  14k   22k|2.75 1.37 0.70|4.0   0  30|   0     0 |           | 11   31    0   46    0
Apr 24 01:46:18 ubuntu dstat.sh[64982]: 24-04 01:46:18| 76  13  11   0   0|1529M  691M  172M 5343M|  15k   11k|   0   416k|   0  44.0 |6627  6826 |2.75 1.37 0.70|3.0   0  90|   0     0 |           | 11   29    0   46    0
Apr 24 01:46:19 ubuntu dstat.sh[64982]: 24-04 01:46:19| 71   8  21   0   0|1591M  630M  172M 5343M|  27k   22k|   0   168k|   0  11.0 |5994  6567 |2.75 1.37 0.70|5.0   0   0|   0     0 |           | 11   32    0   46    0
Apr 24 01:46:20 ubuntu dstat.sh[64982]: 24-04 01:46:20| 56   9  33   0   0|1596M  625M  172M 5343M|  44k   38k|   0   108k|   0  7.00 |  12k   20k|2.75 1.37 0.70|4.0   0  71|   0     0 |           | 11   31    0   47    0
Apr 24 01:46:21 ubuntu dstat.sh[64982]: 24-04 01:46:21| 72  16  12   0   0|1502M  718M  172M 5343M|  22k   19k|   0   244k|   0  10.0 |7539  8781 |2.75 1.37 0.70|3.0   0 189|   0     0 |           | 11   29    0   50    0
Apr 24 01:46:22 ubuntu dstat.sh[64982]: 24-04 01:46:22| 70   8  21   0   0|1609M  610M  172M 5343M|  24k   22k|   0   148k|   0  8.00 |5651  6709 |3.01 1.45 0.72|5.0   0 1.0|   0     0 |           | 11   32    0   50    0
Apr 24 01:46:23 ubuntu dstat.sh[64982]: 24-04 01:46:23| 64  10  24   0   0|1503M  717M  172M 5343M|  32k   26k|   0   224k|   0  24.0 |9249    14k|3.01 1.45 0.72|4.0   0  98|   0     0 |           | 11   29    0   52    0
Apr 24 01:46:24 ubuntu dstat.sh[64982]: 24-04 01:46:24| 81  14   6   0   0|1577M  642M  172M 5344M|  11k 8889B|   0   200k|   0  21.0 |5610    17k|3.01 1.45 0.72|6.0   0  66|   0     0 |           | 11   30    0   53    0
Apr 24 01:46:25 ubuntu dstat.sh[64982]: 24-04 01:46:25| 64   9  27   0   0|1566M  653M  172M 5344M|  25k   22k|   0   472k|   0  52.0 |5933  7941 |3.01 1.45 0.72|5.0   0  83|   0     0 |           | 11   30    0   54    0
Apr 24 01:46:26 ubuntu dstat.sh[64982]: 24-04 01:46:26| 73  12  14   0   0|1546M  674M  172M 5344M|  24k   20k|   0  3875k|   0   142 |6537  9508 |3.01 1.45 0.72|4.0   0  91|   0     0 |           | 11   29    0   55    0
Apr 24 01:46:27 ubuntu dstat.sh[64982]: 24-04 01:46:27| 68  11  20   0   0|1599M  621M  172M 5344M|  30k   27k|   0   179k|   0  9.95 |6095  9760 |3.25 1.52 0.75|2.0   0  87|   0     0 |           | 11   30    0   56    0
Apr 24 01:46:28 ubuntu dstat.sh[64982]: 24-04 01:46:28| 77  11  12   0   0|1559M  660M  172M 5344M|  18k   13k|   0   157k|   0  9.04 |5163  5009 |3.25 1.52 0.75|3.0   0  86|   0     0 |           | 11   29    0   59    0
Apr 24 01:46:29 ubuntu dstat.sh[64982]: 24-04 01:46:29| 73  10  15   0   0|1534M  685M  172M 5344M|  20k   16k|   0   144k|   0  8.99 |6069  5774 |3.25 1.52 0.75|4.0   0  74|   0     0 |           | 11   30    0   57    0
Apr 24 01:46:30 ubuntu dstat.sh[64982]: 24-04 01:46:30| 63  12  25   0   0|1579M  640M  172M 5344M|  24k   20k|   0   584k|   0  64.0 |6372  9762 |3.25 1.52 0.75|3.0   0 139|   0     0 |           | 11   30    0   60    0
Apr 24 01:46:31 ubuntu dstat.sh[64982]: 24-04 01:46:31| 55  12  32   0   0|1547M  672M  172M 5344M|  11k 7676B|   0   337k|   0  30.1 |5075  3962 |3.25 1.52 0.75|3.0   0  93|   0     0 |           | 11   32    0   61    0
Apr 24 01:46:32 ubuntu dstat.sh[64982]: 24-04 01:46:32| 52   8  39   0   0|1565M  654M  172M 5344M|  22k   18k|   0  1806k|   0  44.0 |5778  6964 |3.15 1.53 0.76|3.0   0  31|   0     0 |           | 11   33    0   62    0
Apr 24 01:46:33 ubuntu dstat.sh[64982]: 24-04 01:46:33| 54  12  33   0   0|1554M  665M  172M 5345M|  17k   14k|   0   196k|   0  11.0 |5604  5868 |3.15 1.53 0.76|3.0   0 139|   0     0 |           | 11   33    0   61    0
Apr 24 01:46:34 ubuntu dstat.sh[64982]: 24-04 01:46:34| 47   8  44   0   0|1574M  645M  172M 5345M|  12k 8419B|   0   188k|   0  12.0 |3869  2845 |3.15 1.53 0.76|2.0   0  45|   0     0 |           | 11   33    1   62    0
Apr 24 01:46:35 ubuntu dstat.sh[64982]: 24-04 01:46:35| 42   6  51   1   0|1562M  656M  172M 5345M|  21k   18k|   0   224k|   0  19.0 |5646  6540 |3.15 1.53 0.76|3.0   0  67|   0     0 |           | 11   34    0   63    0
Apr 24 01:46:36 ubuntu dstat.sh[64982]: 24-04 01:46:36| 47  12  41   0   0|1490M  728M  172M 5345M|  16k   12k|   0   328k|   0  33.9 |6172  7733 |3.15 1.53 0.76|1.0   0 154|   0     0 |           | 11   33    0   65    0
Apr 24 01:46:37 ubuntu dstat.sh[64982]: 24-04 01:46:37| 37   5  57   0   0|1490M  728M  172M 5345M|  15k   11k|   0  2286k|   0   156 |3754  4010 |3.06 1.54 0.77|1.0   0 5.0|   0     0 |           | 11   33    0   65    0
Apr 24 01:46:38 ubuntu dstat.sh[64982]: 24-04 01:46:38| 40   7  54   0   0|1454M  764M  172M 5345M|  12k 8607B|   0    76k|   0  6.00 |4024  4105 |3.06 1.54 0.77|2.0   0  41|   0     0 |           | 11   32    0   66    0
Apr 24 01:46:39 ubuntu dstat.sh[64982]: 24-04 01:46:39| 35   8  56   0   0|1471M  747M  172M 5345M|  11k 8077B|   0   164k|   0  15.0 |3857  3312 |3.06 1.54 0.77|2.0   0 104|   0     0 |           | 11   32    0   67    0
Apr 24 01:46:40 ubuntu dstat.sh[64982]: 24-04 01:46:40| 37   7  56   0   0|1522M  696M  172M 5345M|  13k   11k|   0   196k|   0  21.0 |4051  4338 |3.06 1.54 0.77|1.0   0  48|   0     0 |           | 11   33    0   67    0
Apr 24 01:46:41 ubuntu dstat.sh[64982]: 24-04 01:46:41| 37   6  57   0   0|1519M  699M  172M 5345M|  14k   10k|   0   272k|   0  24.0 |3652  3985 |3.06 1.54 0.77|3.0   0 5.0|   0     0 |           | 11   33    0   61    0
Apr 24 01:46:42 ubuntu dstat.sh[64982]: 24-04 01:46:42| 38   7  54   0   0|1529M  689M  172M 5345M|  13k   10k|   0   180k|   0  10.0 |3800  3638 |2.97 1.55 0.77|2.0   0  44|   0     0 |           | 11   33    0   62    0
Apr 24 01:46:43 ubuntu dstat.sh[64982]: 24-04 01:46:43| 36   5  58   0   0|1503M  714M  172M 5345M|  15k   11k|   0   300k|   0  27.0 |4315  4484 |2.97 1.55 0.77|4.0   0 5.0|   0     0 |           | 11   33    0   63    0
Apr 24 01:46:44 ubuntu dstat.sh[64982]: 24-04 01:46:44| 34   5  60   0   0|1447M  771M  172M 5345M|  17k   12k|   0   232k|   0  21.0 |4787  5514 |2.97 1.55 0.77|2.0   0  33|   0     0 |           | 11   33    0   64    0
Apr 24 01:46:45 ubuntu dstat.sh[64982]: 24-04 01:46:45| 20   9  69   0   0|1425M  792M  172M 5345M|  12k 7113B|   0   296k|   0  23.0 |5060  5778 |2.97 1.55 0.77|1.0   0 249|   0     0 |           | 11   32    0   64    0
Apr 24 01:46:46 ubuntu dstat.sh[64982]: 24-04 01:46:46| 22   4  74   0   0|1450M  767M  172M 5345M|7193B 3174B|   0   144k|   0  8.00 |1814  1304 |2.97 1.55 0.77|  0   0   0|   0     0 |           | 11   33    0   64    0
Apr 24 01:46:47 ubuntu dstat.sh[64982]: 24-04 01:46:47| 15   2  81   0   0|1438M  780M  172M 5345M|  14k   10k|   0  3118k|   0   149 |3343  4229 |2.81 1.54 0.77|  0   0   0|   0     0 |           | 11   33    0   64    0
Apr 24 01:46:48 ubuntu dstat.sh[64982]: 24-04 01:46:48| 15  13  70   0   0|1405M  813M  172M 5345M|4288B 1589B|   0   208k|   0  15.0 |4199  3201 |2.81 1.54 0.77|1.0   0 284|   0     0 |           | 11   32    0   65    0
