May 16 18:03:09 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 16 18:03:09 ubuntu dstat.sh[67514]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 16 18:03:09 ubuntu dstat.sh[67514]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 16 18:03:23 ubuntu dstat.sh[67514]: 16-05 18:03:23| 30  25  43   0   0|1209M  997M  170M 5356M|5246B 1619B|   0  2418k|   0   117 |  14k   22k|1.21 0.83 0.47|2.0   0 589|   0     0 |           | 11    4    0   19    0
May 16 18:03:24 ubuntu dstat.sh[67514]: 16-05 18:03:24| 43  18  39   0   0|1162M 1044M  170M 5356M|4860B 1620B|   0  1192k|   0   148 |6465  6920 |1.21 0.83 0.47|5.0   0 287|   0     0 |           | 11    4    0   19    0
May 16 18:03:25 ubuntu dstat.sh[67514]: 16-05 18:03:25| 48   9  42   0   0|1219M  987M  170M 5357M|4518B 1458B|   0  4096B|   0  1.00 |3137  2018 |1.21 0.83 0.47|3.0   0 131|   0     0 |           | 11    5    0   19    0
May 16 18:03:26 ubuntu dstat.sh[67514]: 16-05 18:03:26| 45   6  49   0   0|1248M  957M  170M 5357M|4728B 1708B|   0   478k|   0  42.9 |2807  1406 |1.21 0.83 0.47|3.0   0   0|   0     0 |           | 11    5    0   19    0
May 16 18:03:27 ubuntu dstat.sh[67514]: 16-05 18:03:27| 37   9  54   0   0|1259M  944M  171M 5359M|4947B 1623B|   0  1130k|   0  92.2 |3943  4550 |1.21 0.83 0.47|1.0   0 118|   0     0 |           | 11    4    0   20    0
May 16 18:03:28 ubuntu dstat.sh[67514]: 16-05 18:03:28| 13   4  83   1   0|1304M  899M  171M 5359M|5830B 1623B|   0  2637k|   0   110 |2010  2237 |1.19 0.83 0.48|1.0   0  23|   0     0 |           | 11    4    0   20    0
May 16 18:03:29 ubuntu dstat.sh[67514]: 16-05 18:03:29| 22   4  73   0   0|1336M  867M  171M 5359M|5491B 1612B|   0    14M|   0  79.6 |1881  1403 |1.19 0.83 0.48|3.0   0   0|   0     0 |           | 11    4    0   20    0
May 16 18:03:30 ubuntu dstat.sh[67514]: 16-05 18:03:30| 24   2  72   1   0|1367M  835M  171M 5360M|5553B 1462B|   0  2519k|   0   336 |3470  4487 |1.19 0.83 0.48|3.0   0 1.0|   0     0 |           | 11   10    0   20    0
May 16 18:03:31 ubuntu dstat.sh[67514]: 16-05 18:03:31| 21   6  72   1   0|1313M  889M  171M 5360M|4620B 1620B|   0  3420k|   0   336 |2697  2344 |1.19 0.83 0.48|2.0   0  42|   0     0 |           | 11    4    0   22    0
May 16 18:03:32 ubuntu dstat.sh[67514]: 16-05 18:03:32| 19   2  78   0   0|1330M  872M  171M 5360M|7354B 4003B| 144k 1108k|7.00  13.0 |1780  1375 |1.19 0.83 0.48|2.0   0   0|   0     0 |           | 11   11    0   22    0
May 16 18:03:33 ubuntu dstat.sh[67514]: 16-05 18:03:33| 19   3  76   1   0|1340M  862M  171M 5360M|  11k 7657B| 268k 1971k|66.0   139 |2977  3141 |1.17 0.83 0.48|2.0   0 3.0|   0     0 |           | 11   28    0   23    0
May 16 18:03:34 ubuntu dstat.sh[67514]: 16-05 18:03:34| 20   6  73   0   0|1372M  829M  171M 5360M|4817B 1521B|   0  9830k|   0  52.9 |2308  1739 |1.17 0.83 0.48|3.0   0  43|   0     0 |           | 11   28    0   19    0
May 16 18:03:35 ubuntu dstat.sh[67514]: 16-05 18:03:35| 17   2  80   0   0|1388M  813M  171M 5360M|  11k 8461B|   0     0 |   0     0 |1957  1613 |1.17 0.83 0.48|3.0   0   0|   0     0 |           | 11   28    0   20    0
May 16 18:03:36 ubuntu dstat.sh[67514]: 16-05 18:03:36| 36  11  53   0   0|1457M  745M  171M 5360M|4712B 1631B|   0    12k|   0  3.02 |3618  2441 |1.17 0.83 0.48|2.0   0 157|   0     0 |           | 11   28    0   20    0
May 16 18:03:37 ubuntu dstat.sh[67514]: 16-05 18:03:37| 32   4  62   0   0|1485M  716M  171M 5360M|  17k   13k|   0     0 |   0     0 |3760  3737 |1.17 0.83 0.48|3.0   0   0|   0     0 |           | 11   30    0   20    0
May 16 18:03:38 ubuntu dstat.sh[67514]: 16-05 18:03:38| 44  19  36   0   0|1444M  757M  171M 5360M|  13k 8271B|   0  3546k|   0  96.3 |7136  8466 |1.48 0.90 0.50|5.0   0 440|   0     0 |           | 11   28    0   19    0
May 16 18:03:39 ubuntu dstat.sh[67514]: 16-05 18:03:39| 83  17   0   0   0|1647M  554M  171M 5360M|7240B 3971B|   0    32M|   0   224 |5418  3698 |1.48 0.90 0.50|6.0   0 140|   0     0 |           | 11   29    0   19    0
May 16 18:03:40 ubuntu dstat.sh[67514]: 16-05 18:03:40| 78   9  12   0   0|1751M  450M  171M 5361M|  37k   34k|   0   578k|   0  31.9 |9064    11k|1.48 0.90 0.50|5.0   0   0|   0     0 |           | 11   33    0   20    0
May 16 18:03:41 ubuntu dstat.sh[67514]: 16-05 18:03:41| 57  13  30   1   0|1550M  651M  171M 5361M|  16k   12k|   0   806k|   0   103 |7518  8819 |1.48 0.90 0.50|4.0   0 301|   0     0 |           | 11   28    0   25    0
May 16 18:03:42 ubuntu dstat.sh[67514]: 16-05 18:03:42| 21   4  74   0   0|1554M  648M  171M 5361M|5062B 1751B|   0   180k|   0  7.99 |1916  1383 |1.48 0.90 0.50|1.0   0  10|   0     0 |           | 11   28    1   24    0
May 16 18:03:43 ubuntu dstat.sh[67514]: 16-05 18:03:43| 15   2  82   0   0|1532M  669M  171M 5361M|  11k 8254B|   0   300k|   0  35.0 |2840  3409 |1.36 0.89 0.50|3.0   0   0|   0     0 |           | 11   28    0   25    0
May 16 18:03:44 ubuntu dstat.sh[67514]: 16-05 18:03:44| 20   7  73   0   0|1496M  705M  171M 5361M|4633B 1689B|   0    13M|   0   556 |2688  1958 |1.36 0.89 0.50|2.0   0  68|   0     0 |           | 11   28    0   25    0
May 16 18:03:45 ubuntu dstat.sh[67514]: 16-05 18:03:45| 15   2  83   0   0|1484M  717M  171M 5361M|  11k 7732B|   0   240k|   0  10.0 |2452  2805 |1.36 0.89 0.50|2.0   0   0|   0     0 |           | 11   29    0   25    0
May 16 18:03:46 ubuntu dstat.sh[67514]: 16-05 18:03:46| 12  18  69   0   0|1386M  815M  171M 5361M|6459B 2474B|   0   340k|   0  30.0 |5795  4991 |1.36 0.89 0.50|2.0   0 493|   0     0 |           | 11   28    0   25    0
May 16 18:03:47 ubuntu dstat.sh[67514]: 16-05 18:03:47| 63  26  11   0   0|1525M  676M  171M 5361M|5701B 1504B|   0   269k|   0  22.1 |5829  4493 |1.36 0.89 0.50|6.0   0 545|   0     0 |           | 11   28    0   25    0
May 16 18:03:48 ubuntu dstat.sh[67514]: 16-05 18:03:48| 81  10   8   0   0|1677M  524M  171M 5361M|  27k   24k|   0  1228k|   0  68.0 |6478  6430 |1.57 0.94 0.52|7.0   0 1.0|   0     0 |           | 11   33    0   25    0
May 16 18:03:49 ubuntu dstat.sh[67514]: 16-05 18:03:49| 75  12  14   0   0|1539M  662M  171M 5361M|  33k   27k|   0    81M|   0   501 |  10k   16k|1.57 0.94 0.52|5.0   0 112|   0     0 |           | 11   28    0   26    0
May 16 18:03:50 ubuntu dstat.sh[67514]: 16-05 18:03:50| 82  18   0   0   0|1627M  574M  171M 5361M|6169B 3586B|   0  2464k|   0   143 |5342  3437 |1.57 0.94 0.52|5.0   0 198|   0     0 |           | 11   29    0   26    0
May 16 18:03:51 ubuntu dstat.sh[67514]: 16-05 18:03:51| 85  10   6   0   0|1752M  449M  171M 5361M|  32k   30k|   0   164k|   0  10.0 |6909  7696 |1.57 0.94 0.52|2.0   0   0|   0     0 |           | 11   34    0   26    0
May 16 18:03:52 ubuntu dstat.sh[67514]: 16-05 18:03:52| 70  14  15   0   0|1565M  636M  171M 5362M|  39k   32k|   0   512k|   0  36.0 |9398    15k|1.57 0.94 0.52|3.0   0 268|   0     0 |           | 11   28    0   31    0
May 16 18:03:53 ubuntu dstat.sh[67514]: 16-05 18:03:53| 42   7  50   0   0|1546M  654M  171M 5362M|5818B 3120B|   0   759k|   0  14.0 |3072  1720 |1.61 0.96 0.53|2.0   0  30|   0     0 |           | 11   29    0   31    0
May 16 18:03:54 ubuntu dstat.sh[67514]: 16-05 18:03:54| 32   3  64   0   0|1546M  654M  171M 5362M|  18k   14k|   0   495k|   0  24.9 |3956  5015 |1.61 0.96 0.53|4.0   0   0|   0     0 |           | 11   29    0   32    0
May 16 18:03:55 ubuntu dstat.sh[67514]: 16-05 18:03:55| 56  20  24   0   0|1503M  698M  171M 5362M|9433B 5678B|   0   229k|   0  15.1 |5349  4596 |1.61 0.96 0.53|3.0   0 379|   0     0 |           | 11   28    0   33    0
May 16 18:03:56 ubuntu dstat.sh[67514]: 16-05 18:03:56| 52   6  41   0   0|1551M  649M  171M 5362M|  20k   17k|   0   248k|   0  14.0 |4553  4435 |1.61 0.96 0.53|2.0   0   0|   0     0 |           | 11   31    0   33    0
May 16 18:03:57 ubuntu dstat.sh[67514]: 16-05 18:03:57| 59  16  24   0   0|1494M  706M  171M 5362M|  19k   13k|   0  4681k|   0   247 |7971    10k|1.61 0.96 0.53|4.0   0 258|   0     0 |           | 11   28    0   34    0
May 16 18:03:58 ubuntu dstat.sh[67514]: 16-05 18:03:58| 74   8  17   0   0|1614M  586M  171M 5362M|  19k   15k|   0    83k|   0  5.95 |4810  2877 |1.56 0.96 0.53|4.0   0 6.9|   0     0 |           | 11   32    0   34    0
May 16 18:03:59 ubuntu dstat.sh[67514]: 16-05 18:03:59| 64  13  22   0   0|1513M  686M  171M 5362M|  31k   27k|   0   314k|   0  38.2 |9534    14k|1.56 0.96 0.53|4.0   0 276|   0     0 |           | 11   28    0   37    0
May 16 18:04:00 ubuntu dstat.sh[67514]: 16-05 18:04:00| 66  11  22   0   0|1607M  592M  171M 5362M|5425B 2721B|   0   236k|   0  11.0 |3790  1749 |1.56 0.96 0.53|  0   0  50|   0     0 |           | 11   29    2   37    0
May 16 18:04:01 ubuntu dstat.sh[67514]: 16-05 18:04:01| 44   4  51   0   0|1600M  600M  171M 5362M|  32k   28k|   0   674k|   0  27.9 |6943  9570 |1.56 0.96 0.53|3.0   0   0|   0     0 |           | 11   29    0   38    1
May 16 18:04:02 ubuntu dstat.sh[67514]: 16-05 18:04:02| 61  18  21   0   0|1518M  682M  171M 5362M|5558B 2156B|   0   353k|   0  26.1 |4701  3610 |1.56 0.96 0.53|3.0   0 300|   0     0 |           | 11   28    0   39    0
May 16 18:04:03 ubuntu dstat.sh[67514]: 16-05 18:04:03| 48   6  45   0   0|1574M  626M  171M 5362M|  23k   20k|   0   155k|   0  8.96 |5092  5687 |1.75 1.01 0.55|3.0   0   0|   0     0 |           | 11   31    0   34    0
May 16 18:04:04 ubuntu dstat.sh[67514]: 16-05 18:04:04| 62  16  22   0   0|1509M  690M  171M 5363M|  13k   10k|   0   655k|   0  25.1 |6364  6589 |1.75 1.01 0.55|3.0   0 288|   0     0 |           | 11   28    0   37    0
May 16 18:04:05 ubuntu dstat.sh[67514]: 16-05 18:04:05| 52   6  41   0   0|1596M  603M  171M 5363M|  17k   14k|   0  2918k|   0   111 |4194  3001 |1.75 1.01 0.55|5.0   0   0|   0     0 |           | 11   31    0   37    0
May 16 18:04:06 ubuntu dstat.sh[67514]: 16-05 18:04:06| 53  12  34   0   0|1533M  666M  171M 5363M|  18k   14k|   0  1267k|   0  97.9 |7657  9370 |1.75 1.01 0.55|4.0   0 112|   0     0 |           | 11   28    0   39    0
May 16 18:04:07 ubuntu dstat.sh[67514]: 16-05 18:04:07| 53   7  39   0   0|1582M  617M  171M 5363M|  17k   13k|   0     0 |   0     0 |4002  2639 |1.75 1.01 0.55|4.0   0   0|   0     0 |           | 11   31    0   36    0
May 16 18:04:08 ubuntu dstat.sh[67514]: 16-05 18:04:08| 50  14  35   0   0|1450M  748M  171M 5363M|  19k   15k|   0   381k|   0  44.1 |7549  9444 |1.77 1.02 0.56|7.0   0 309|   0     0 |           | 11   28    0   38    0
May 16 18:04:09 ubuntu dstat.sh[67514]: 16-05 18:04:09| 78  22   0   0   0|1584M  615M  171M 5363M|4680B 1620B|   0   212k|   0  17.0 |5503  4613 |1.77 1.02 0.56|7.0   0 457|   0     0 |           | 11   28    0   38    0
May 16 18:04:10 ubuntu dstat.sh[67514]: 16-05 18:04:10| 82  17   2   0   0|1752M  447M  171M 5363M|  20k   17k|   0    20k|   0  1.00 |5962  5362 |1.77 1.02 0.56|7.0   0 447|   0     0 |           | 11   32    0   38    0
May 16 18:04:11 ubuntu dstat.sh[67514]: 16-05 18:04:11| 75  17   6   0   0|1681M  517M  171M 5364M|  50k   46k|   0  1084k|   0  84.0 |9244    12k|1.77 1.02 0.56|6.0   0 419|   0     0 |           | 11   29    0   39    0
May 16 18:04:12 ubuntu dstat.sh[67514]: 16-05 18:04:12| 83  17   0   0   0|1596M  602M  171M 5364M|5809B 3444B|   0   264k|   0  21.0 |5643  4197 |1.77 1.02 0.56|5.0   0 224|   0     0 |           | 11   28    0   39    0
May 16 18:04:13 ubuntu dstat.sh[67514]: 16-05 18:04:13| 76   9  16   0   0|1674M  524M  171M 5364M|  33k   30k|   0     0 |   0     0 |7367  8308 |1.87 1.06 0.57|5.0   0   0|   0     0 |           | 11   33    0   39    0
May 16 18:04:14 ubuntu dstat.sh[67514]: 16-05 18:04:14| 59  16  23   0   0|1537M  661M  171M 5364M|  33k   28k|   0    20k|   0  5.00 |9285    14k|1.87 1.06 0.57|1.0   0 449|   0     0 |           | 11   28    0   44    0
May 16 18:04:15 ubuntu dstat.sh[67514]: 16-05 18:04:15| 14  27  57   0   0|1459M  739M  171M 5364M|4821B 1618B|   0    32k|   0  7.99 |6468  5341 |1.87 1.06 0.57|3.0   0 676|   0     0 |           | 11   28    0   42    0
May 16 18:04:16 ubuntu dstat.sh[67514]: 16-05 18:04:16| 73  22   6   0   0|1553M  645M  171M 5364M|6888B 3976B|   0    20k|   0  5.01 |5087  3715 |1.87 1.06 0.57|4.0   0 477|   0     0 |           | 11   29    0   42    0
May 16 18:04:17 ubuntu dstat.sh[67514]: 16-05 18:04:17| 64   7  29   0   0|1561M  637M  171M 5364M|  29k   26k|   0   400k|   0  30.0 |5981  7328 |1.87 1.06 0.57|2.0   0 4.0|   0     0 |           | 11   31    0   43    0
May 16 18:04:18 ubuntu dstat.sh[67514]: 16-05 18:04:18| 73  17   9   0   0|1531M  666M  171M 5364M|  12k 7216B|   0   516k|   0  51.0 |6568  6771 |2.12 1.12 0.60|4.0   0 265|   0     0 |           | 11   28    0   46    0
May 16 18:04:19 ubuntu dstat.sh[67514]: 16-05 18:04:19| 68   8  23   0   0|1613M  585M  171M 5364M|  24k   22k|   0   156k|   0  7.98 |5265  5514 |2.12 1.12 0.60|3.0   0   0|   0     0 |           | 11   32    0   46    0
May 16 18:04:20 ubuntu dstat.sh[67514]: 16-05 18:04:20| 55   8  36   0   0|1645M  552M  171M 5365M|  46k   40k|   0  4670k|   0   155 |  14k   29k|2.12 1.12 0.60|4.0   0  36|   0     0 |           | 11   31    1   47    0
May 16 18:04:21 ubuntu dstat.sh[67514]: 16-05 18:04:21| 76  11  13   0   0|1541M  656M  171M 5365M|  19k   15k|   0   460k|   0  49.0 |8126  9659 |2.12 1.12 0.60|4.0   0  90|   0     0 |           | 11   28    0   47    0
May 16 18:04:22 ubuntu dstat.sh[67514]: 16-05 18:04:22| 74  10  17   0   0|1599M  598M  171M 5365M|  18k   16k|   0   148k|   0  9.02 |5084  4280 |2.12 1.12 0.60|3.0   0  30|   0     0 |           | 11   31    0   47    0
May 16 18:04:23 ubuntu dstat.sh[67514]: 16-05 18:04:23| 56   7  36   0   0|1603M  593M  171M 5365M|  43k   39k|   0   144k|   0  9.00 |  12k   19k|2.11 1.14 0.60|3.0   0   0|   0     0 |           | 11   32    0   46    0
May 16 18:04:24 ubuntu dstat.sh[67514]: 16-05 18:04:24| 69  14  17   0   0|1546M  651M  171M 5365M|  29k   24k|   0   116k|   0  6.99 |8805    12k|2.11 1.14 0.60|5.0   0 205|   0     0 |           | 11   28    0   50    0
May 16 18:04:25 ubuntu dstat.sh[67514]: 16-05 18:04:25| 74  10  15   0   0|1574M  622M  171M 5365M|  15k   13k|   0  1253k|   0  10.0 |4778  3335 |2.11 1.14 0.60|5.0   0  55|   0     0 |           | 11   31    0   50    0
May 16 18:04:26 ubuntu dstat.sh[67514]: 16-05 18:04:26| 62   9  28   0   0|1573M  623M  171M 5365M|  34k   30k|   0   148k|   0  9.01 |9246    14k|2.11 1.14 0.60|6.0   0  34|   0     0 |           | 11   31    0   51    0
May 16 18:04:27 ubuntu dstat.sh[67514]: 16-05 18:04:27| 73  14  11   0   0|1521M  675M  171M 5366M|  18k   15k|   0   336k|   0  33.0 |7394  8004 |2.11 1.14 0.60|4.0   0  94|   0     0 |           | 11   29    0   52    0
May 16 18:04:28 ubuntu dstat.sh[67514]: 16-05 18:04:28| 70  10  19   0   0|1576M  620M  171M 5366M|  19k   15k|   0   375k|   0  38.9 |5518  4598 |2.18 1.17 0.62|3.0   0  61|   0     0 |           | 11   31    0   53    0
May 16 18:04:29 ubuntu dstat.sh[67514]: 16-05 18:04:29| 68  12  19   0   0|1592M  604M  171M 5366M|  28k   23k|   0   256k|   0  24.0 |6257    11k|2.18 1.17 0.62|4.0   0  60|   0     0 |           | 11   30    0   54    0
May 16 18:04:30 ubuntu dstat.sh[67514]: 16-05 18:04:30| 64  13  23   0   0|1557M  639M  171M 5366M|  31k   27k|   0   161k|   0  10.0 |6728  9353 |2.18 1.17 0.62|3.0   0 141|   0     0 |           | 11   30    0   56    0
May 16 18:04:31 ubuntu dstat.sh[67514]: 16-05 18:04:31| 75  13  12   0   0|1566M  630M  171M 5366M|  17k   14k|   0   160k|   0  8.00 |5572  5559 |2.18 1.17 0.62|3.0   0  86|   0     0 |           | 11   30    0   55    0
May 16 18:04:32 ubuntu dstat.sh[67514]: 16-05 18:04:32| 71  12  17   0   0|1587M  609M  171M 5366M|  19k   16k|   0   120k|   0  8.99 |5429  5542 |2.18 1.17 0.62|4.0   0  34|   0     0 |           | 11   29    0   57    0
May 16 18:04:33 ubuntu dstat.sh[67514]: 16-05 18:04:33| 65  13  21   0   0|1570M  625M  171M 5366M|  22k   20k|   0   380k|   0  43.0 |6643  8087 |2.33 1.22 0.64|2.0   0  98|   0     0 |           | 11   34    0   58    0
May 16 18:04:34 ubuntu dstat.sh[67514]: 16-05 18:04:34| 58  12  30   0   0|1525M  671M  171M 5366M|  17k   13k|   0   501k|   0  49.1 |5352  5587 |2.33 1.22 0.64|4.0   0 133|   0     0 |           | 11   32    0   61    0
May 16 18:04:35 ubuntu dstat.sh[67514]: 16-05 18:04:35| 55  11  34   0   0|1561M  634M  171M 5366M|  12k 9440B|   0   319k|   0  16.9 |4673  4236 |2.33 1.22 0.64|3.0   0  63|   0     0 |           | 11   33    0   60    0
May 16 18:04:36 ubuntu dstat.sh[67514]: 16-05 18:04:36| 51  10  38   0   0|1602M  593M  171M 5366M|  23k   20k|   0  3226k|   0   137 |6051  6502 |2.33 1.22 0.64|4.0   0  98|   0     0 |           | 11   34    0   61    0
May 16 18:04:37 ubuntu dstat.sh[67514]: 16-05 18:04:37| 56  11  32   0   0|1480M  715M  171M 5367M|  15k   11k|   0   172k|   0  9.98 |5624  5104 |2.33 1.22 0.64|5.0   0  86|   0     0 |           | 11   33    0   63    0
May 16 18:04:38 ubuntu dstat.sh[67514]: 16-05 18:04:38| 49   9  41   0   0|1506M  689M  171M 5367M|  20k   16k|   0   228k|   0  19.0 |5518  6107 |2.38 1.25 0.65|3.0   0  87|   0     0 |           | 11   34    0   64    0
May 16 18:04:39 ubuntu dstat.sh[67514]: 16-05 18:04:39| 33   7  60   0   0|1497M  698M  171M 5367M|  17k   13k|   0   389k|   0  36.1 |5936  7482 |2.38 1.25 0.65|2.0   0  67|   0     0 |           | 11   32    0   64    0
May 16 18:04:40 ubuntu dstat.sh[67514]: 16-05 18:04:40| 38  10  51   0   0|1476M  719M  171M 5367M|6228B 3566B|   0   839k|   0  12.9 |3356  1887 |2.38 1.25 0.65|2.0   0  68|   0     0 |           | 11   33    0   64    0
May 16 18:04:41 ubuntu dstat.sh[67514]: 16-05 18:04:41| 34   6  60   0   0|1475M  720M  171M 5367M|  17k   14k|   0   209k|   0  13.0 |4451  4911 |2.38 1.25 0.65|5.0   0  34|   0     0 |           | 11   33    0   65    0
May 16 18:04:42 ubuntu dstat.sh[67514]: 16-05 18:04:42| 39  11  50   0   0|1528M  666M  171M 5367M|8339B 4879B|   0   188k|   0  15.0 |4275  3885 |2.38 1.25 0.65|2.0   0 104|   0     0 |           | 11   33    0   66    0
May 16 18:04:43 ubuntu dstat.sh[67514]: 16-05 18:04:43| 33   6  61   0   0|1559M  636M  171M 5367M|  15k   12k|   0   297k|   0  31.1 |3557  3769 |2.27 1.24 0.65|4.0   0  49|   0     0 |           | 11   33    0   67    0
May 16 18:04:44 ubuntu dstat.sh[67514]: 16-05 18:04:44| 38   6  54   0   0|1549M  645M  171M 5367M|  10k 7258B|   0   271k|   0  19.9 |3925  4134 |2.27 1.24 0.65|3.0   0  16|   0     0 |           | 11   32    0   61    0
May 16 18:04:45 ubuntu dstat.sh[67514]: 16-05 18:04:45| 37   5  57   0   0|1563M  632M  171M 5367M|  15k   12k|   0   152k|   0  9.97 |3443  4075 |2.27 1.24 0.65|1.0   0   0|   0     0 |           | 11   34    0   61    0
May 16 18:04:46 ubuntu dstat.sh[67514]: 16-05 18:04:46| 35   7  58   0   0|1506M  689M  171M 5367M|  17k   11k|   0   248k|   0  10.0 |4540  4754 |2.27 1.24 0.65|2.0   0  43|   0     0 |           | 11   33    0   62    0
May 16 18:04:47 ubuntu dstat.sh[67514]: 16-05 18:04:47| 39   6  54   0   0|1484M  711M  171M 5367M|  12k 8389B|   0   298k|   0  28.1 |3541  3318 |2.27 1.24 0.65|3.0   0 5.0|   0     0 |           | 11   33    0   63    0
May 16 18:04:48 ubuntu dstat.sh[67514]: 16-05 18:04:48| 32   9  59   1   0|1478M  716M  171M 5367M|  18k   13k|   0  1926k|   0   126 |5072  5931 |2.25 1.25 0.66|2.0   0 114|   0     0 |           | 11   33    0   63    0
May 16 18:04:49 ubuntu dstat.sh[67514]: 16-05 18:04:49| 19  12  68   0   0|1427M  767M  171M 5367M|  10k 6628B|   0   243k|   0  20.9 |4203  4335 |2.25 1.25 0.66|2.0   0 169|   0     0 |           | 11   32    0   64    0
May 16 18:04:50 ubuntu dstat.sh[67514]: 16-05 18:04:50| 19   2  78   0   0|1462M  732M  171M 5367M|9522B 6646B|   0   136k|   0  8.99 |1917  1604 |2.25 1.25 0.66|2.0   0   0|   0     0 |           | 11   33    0   64    0
May 16 18:04:51 ubuntu dstat.sh[67514]: 16-05 18:04:51| 18   3  78   0   0|1432M  762M  171M 5368M|  11k 7289B|   0  2841k|   0   203 |3547  4224 |2.25 1.25 0.66|2.0   0 4.0|   0     0 |           | 11   32    0   65    0
May 16 18:04:52 ubuntu dstat.sh[67514]: 16-05 18:04:52| 11  19  69   0   0|1428M  766M  171M 5368M|4593B 1668B|   0   177k|   0  15.1 |4565  3130 |2.25 1.25 0.66|2.0   0 281|   0     0 |           | 11   32    0   63    0
