May 11 14:12:50 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 11 14:12:50 ubuntu dstat.sh[65347]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 11 14:12:50 ubuntu dstat.sh[65347]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 11 14:13:08 ubuntu dstat.sh[65347]: 11-05 14:13:08| 44  10  45   0   0|1188M 1020M  170M 5355M|2635B    0 |   0  4088B|   0  1.00 |3235  1966 |1.61 1.03 0.58|3.0   0  59|   0     0 |           | 11    5    0   17    0
May 11 14:13:09 ubuntu dstat.sh[65347]: 11-05 14:13:09| 43   7  48   0   0|1225M  983M  170M 5356M|2048B    0 |   0    14M|   0  95.9 |2890  1605 |1.61 1.03 0.58|3.0   0   0|   0     0 |           | 11    5    0   17    0
May 11 14:13:10 ubuntu dstat.sh[65347]: 11-05 14:13:10| 33  12  55   0   0|1247M  959M  170M 5358M|1863B    0 |   0  3025k|   0  71.1 |4155  4733 |1.61 1.03 0.58|2.0   0 110|   0     0 |           | 11    4    0   17    0
May 11 14:13:11 ubuntu dstat.sh[65347]: 11-05 14:13:11|  7   4  87   0   0|1269M  936M  170M 5358M|1635B    0 |   0     0 |   0     0 |1531  1563 |1.61 1.03 0.58|1.0   0  31|   0     0 |           | 11    4    0   13    0
May 11 14:13:12 ubuntu dstat.sh[65347]: 11-05 14:13:12| 20   4  73   0   0|1330M  875M  170M 5358M|2037B    0 |   0     0 |   0     0 |1658  1253 |1.56 1.03 0.58|2.0   0   0|   0     0 |           | 11    4    0   13    0
May 11 14:13:13 ubuntu dstat.sh[65347]: 11-05 14:13:13| 23   2  73   0   0|1347M  858M  170M 5358M|2758B    0 |   0     0 |   0     0 |1626  1088 |1.56 1.03 0.58|3.0   0 1.0|   0     0 |           | 11    4    0   13    0
May 11 14:13:14 ubuntu dstat.sh[65347]: 11-05 14:13:14| 23   3  70   2   0|1357M  848M  170M 5358M|3196B    0 |   0    15M|   0   479 |4248  5841 |1.56 1.03 0.58|1.0   0 1.0|   0     0 |           | 11    4    0   15    0
May 11 14:13:15 ubuntu dstat.sh[65347]: 11-05 14:13:15| 19   6  73   0   0|1354M  852M  170M 5358M|3165B    0 | 143k  860k|6.97  9.95 |2264  1633 |1.56 1.03 0.58|2.0   0  42|   0     0 |           | 11    4    0   15    0
May 11 14:13:16 ubuntu dstat.sh[65347]: 11-05 14:13:16| 19   3  77   0   0|1369M  836M  170M 5358M|5153B 2459B|   0   554k|   0  17.1 |2043  1940 |1.56 1.03 0.58|1.0   0 1.0|   0     0 |           | 11   13    0   15    0
May 11 14:13:17 ubuntu dstat.sh[65347]: 11-05 14:13:17| 21   3  75   1   0|1367M  838M  170M 5359M|8617B 6166B| 268k 1378k|65.9  19.0 |2460  2308 |1.44 1.01 0.58|2.0   0 8.0|   0     0 |           | 11   28    0   16    0
May 11 14:13:18 ubuntu dstat.sh[65347]: 11-05 14:13:18| 19   6  73   0   0|1387M  818M  170M 5359M|2466B    0 |   0  2316k|   0  18.0 |2191  1642 |1.44 1.01 0.58|1.0   0  43|   0     0 |           | 11   28    0   16    0
May 11 14:13:19 ubuntu dstat.sh[65347]: 11-05 14:13:19| 19   3  77   0   0|1396M  809M  170M 5359M|9494B 6850B|   0    35M|   0   341 |2502  2236 |1.44 1.01 0.58|2.0   0   0|   0     0 |           | 11   28    0   16    0
May 11 14:13:20 ubuntu dstat.sh[65347]: 11-05 14:13:20| 30  14  54   0   0|1433M  771M  170M 5359M|2709B    0 |   0    16k|   0  4.01 |3731  2410 |1.44 1.01 0.58|2.0   0 157|   0     0 |           | 11   28    0   16    0
May 11 14:13:21 ubuntu dstat.sh[65347]: 11-05 14:13:21| 35   5  58   0   0|1462M  743M  170M 5359M|  12k   10k|   0     0 |   0     0 |3506  3026 |1.44 1.01 0.58|2.0   0   0|   0     0 |           | 11   30    0   16    0
May 11 14:13:22 ubuntu dstat.sh[65347]: 11-05 14:13:22| 38  15  47   0   0|1395M  808M  170M 5359M|  11k 8309B|   0  1027k|   0  32.1 |6809  8436 |1.40 1.01 0.58|4.0   0 250|   0     0 |           | 11   28    0   17    0
May 11 14:13:23 ubuntu dstat.sh[65347]: 11-05 14:13:23| 75  23   1   0   0|1549M  655M  170M 5359M|2044B  242B|   0  1641k|   0  19.0 |5197  3904 |1.40 1.01 0.58|5.0   0 329|   0     0 |           | 11   28    1   16    0
May 11 14:13:24 ubuntu dstat.sh[65347]: 11-05 14:13:24| 83  12   1   0   0|1712M  492M  170M 5359M|  22k   20k|   0   353k|   0  7.01 |6266  5529 |1.40 1.01 0.58|6.0   0   0|   0     0 |           | 11   32    0   16    0
May 11 14:13:25 ubuntu dstat.sh[65347]: 11-05 14:13:25| 73  13  13   0   0|1542M  661M  170M 5359M|  28k   25k|   0   718k|   0  67.8 |8282    12k|1.40 1.01 0.58|4.0   0 200|   0     0 |           | 11   28    0   22    0
May 11 14:13:26 ubuntu dstat.sh[65347]: 11-05 14:13:26| 25   9  65   0   0|1521M  683M  170M 5359M|2053B    0 |   0   196k|   0  12.0 |2959  2201 |1.40 1.01 0.58|2.0   0 110|   0     0 |           | 11   28    0   22    0
May 11 14:13:27 ubuntu dstat.sh[65347]: 11-05 14:13:27| 15   2  81   0   0|1500M  703M  170M 5359M|9119B 6889B|   0   204k|   0  15.0 |2553  3012 |1.37 1.01 0.58|3.0   0   0|   0     0 |           | 11   28    0   22    1
May 11 14:13:28 ubuntu dstat.sh[65347]: 11-05 14:13:28| 18   8  72   0   0|1456M  748M  170M 5359M|2590B   66B|   0   172k|   0  11.0 |2726  2024 |1.37 1.01 0.58|4.0   0  68|   0     0 |           | 11   28    0   23    0
May 11 14:13:29 ubuntu dstat.sh[65347]: 11-05 14:13:29| 19   3  76   1   0|1455M  748M  170M 5359M|6427B 3912B|   0  3070k|   0   173 |2318  2434 |1.37 1.01 0.58|4.0   0   0|   0     0 |           | 11   29    0   23    0
May 11 14:13:30 ubuntu dstat.sh[65347]: 11-05 14:13:30| 13  14  72   1   0|1417M  786M  170M 5360M|6262B 3059B|   0    86M|   0   518 |5113  4925 |1.37 1.01 0.58|1.0   0 139|   0     0 |           | 11   28    0   24    0
May 11 14:13:31 ubuntu dstat.sh[65347]: 11-05 14:13:31|  8  22  67   0   0|1396M  808M  170M 5360M|3133B    0 |   0   320k|   0  15.0 |5174  3267 |1.37 1.01 0.58|2.0   0 325|   0     0 |           | 11   28    0   24    0
May 11 14:13:32 ubuntu dstat.sh[65347]: 11-05 14:13:32| 42  32  24   0   0|1440M  763M  170M 5360M|3067B    0 |   0  1704k|   0  95.2 |5817  4753 |1.34 1.01 0.58|5.0   0 575|   0     0 |           | 11   28    0   24    0
May 11 14:13:33 ubuntu dstat.sh[65347]: 11-05 14:13:33| 84  12   4   0   0|1656M  547M  170M 5360M|  10k 8655B|   0   132k|   0  14.0 |5174  3118 |1.34 1.01 0.58|7.0   0 1.0|   0     0 |           | 11   31    0   24    0
May 11 14:13:34 ubuntu dstat.sh[65347]: 11-05 14:13:34| 72  10  17   0   0|1650M  553M  170M 5360M|  42k   39k|   0   496k|   0  61.0 |9294    16k|1.34 1.01 0.58|7.0   0  30|   0     0 |           | 11   29    0   25    0
May 11 14:13:35 ubuntu dstat.sh[65347]: 11-05 14:13:35| 78  22   0   0   0|1522M  681M  170M 5360M|2585B  466B|   0  2351k|   0   108 |5658  4644 |1.34 1.01 0.58|8.0   0 281|   0     0 |           | 11   28    0   25    0
May 11 14:13:36 ubuntu dstat.sh[65347]: 11-05 14:13:36| 88  11   0   0   0|1714M  489M  170M 5360M|  16k   14k|   0   148k|   0  10.0 |5288  3459 |1.34 1.01 0.58|6.0   0   0|   0     0 |           | 11   33    0   25    0
May 11 14:13:37 ubuntu dstat.sh[65347]: 11-05 14:13:37| 77  12  10   0   0|1721M  482M  170M 5360M|  47k   43k|   0   184k|   0  11.0 |8853    17k|1.55 1.06 0.60|5.0   0  82|   0     0 |           | 11   31    0   28    0
May 11 14:13:38 ubuntu dstat.sh[65347]: 11-05 14:13:38| 50  14  35   0   0|1529M  674M  170M 5360M|6548B 4032B|   0   456k|   0  39.0 |5078  4976 |1.55 1.06 0.60|2.0   0 216|   0     0 |           | 11   28    0   30    0
May 11 14:13:39 ubuntu dstat.sh[65347]: 11-05 14:13:39| 37   5  57   0   0|1525M  678M  170M 5360M|  11k 9072B|   0   148k|   0  7.00 |2977  2363 |1.55 1.06 0.60|2.0   0   0|   0     0 |           | 11   30    0   29    0
May 11 14:13:40 ubuntu dstat.sh[65347]: 11-05 14:13:40| 31  19  48   0   0|1428M  774M  170M 5360M|  12k 9289B|   0  7972k|   0   612 |6836  7442 |1.55 1.06 0.60|3.0   0 380|   0     0 |           | 11   28    0   31    0
May 11 14:13:41 ubuntu dstat.sh[65347]: 11-05 14:13:41| 61  11  28   0   0|1516M  687M  170M 5360M|4248B 1958B|   0   215k|   0  11.0 |3482  1515 |1.55 1.06 0.60|3.0   0   0|   0     0 |           | 11   29    0   31    0
May 11 14:13:42 ubuntu dstat.sh[65347]: 11-05 14:13:42| 49   5  44   0   0|1541M  661M  170M 5361M|  25k   22k|   0   971k|   0  66.2 |6727  8896 |1.75 1.11 0.62|7.0   0   0|   0     0 |           | 11   29    0   32    0
May 11 14:13:43 ubuntu dstat.sh[65347]: 11-05 14:13:43| 71  22   8   0   0|1509M  693M  170M 5361M|5662B 3482B|   0   332k|   0  26.0 |6028  5314 |1.75 1.11 0.62|4.0   0 259|   0     0 |           | 11   28    0   28    0
May 11 14:13:44 ubuntu dstat.sh[65347]: 11-05 14:13:44| 73  10  16   0   0|1623M  579M  170M 5361M|  22k   20k|   0   272k|   0  21.0 |5929    15k|1.75 1.11 0.62|3.0   0  36|   0     0 |           | 11   32    0   29    0
May 11 14:13:45 ubuntu dstat.sh[65347]: 11-05 14:13:45| 62  19  18   0   0|1507M  695M  170M 5361M|  23k   19k|   0   726k|   0  40.9 |8282    12k|1.75 1.11 0.62|4.0   0 323|   0     0 |           | 11   28    0   32    0
May 11 14:13:46 ubuntu dstat.sh[65347]: 11-05 14:13:46| 54   8  37   0   0|1573M  629M  170M 5361M|8765B 6940B|   0   980k|   0  13.0 |3349  1526 |1.75 1.11 0.62|2.0   0   0|   0     0 |           | 11   31    0   32    0
May 11 14:13:47 ubuntu dstat.sh[65347]: 11-05 14:13:47| 51   7  40   0   0|1490M  712M  170M 5361M|  25k   22k|   0  1000k|   0  70.0 |8718    12k|1.69 1.11 0.62|4.0   0  72|   0     0 |           | 11   28    0   30    0
May 11 14:13:48 ubuntu dstat.sh[65347]: 11-05 14:13:48| 63  19  19   0   0|1514M  688M  170M 5361M|2140B    0 |   0   128k|   0  9.00 |4211  2486 |1.69 1.11 0.62|3.0   0 227|   0     0 |           | 11   28    0   30    0
May 11 14:13:49 ubuntu dstat.sh[65347]: 11-05 14:13:49| 48   6  44   0   0|1528M  674M  170M 5361M|  23k   21k|   0   183k|   0  21.9 |5668  6766 |1.69 1.11 0.62|3.0   0   0|   0     0 |           | 11   31    0   30    0
May 11 14:13:50 ubuntu dstat.sh[65347]: 11-05 14:13:50| 59  18  23   0   0|1441M  760M  170M 5361M|9698B 6677B|   0   541k|   0  20.0 |5728  5601 |1.69 1.11 0.62|3.0   0 287|   0     0 |           | 11   28    0   33    0
May 11 14:13:51 ubuntu dstat.sh[65347]: 11-05 14:13:51| 56   7  37   0   0|1527M  674M  170M 5361M|  14k   12k|   0   116k|   0  7.01 |3848  2489 |1.69 1.11 0.62|5.0   0   0|   0     0 |           | 11   31    0   33    0
May 11 14:13:52 ubuntu dstat.sh[65347]: 11-05 14:13:52| 55  12  32   0   0|1454M  747M  170M 5362M|  15k   13k|   0   424k|   0  38.0 |7251  8789 |1.71 1.12 0.63|3.0   0 112|   0     0 |           | 11   28    0   35    0
May 11 14:13:53 ubuntu dstat.sh[65347]: 11-05 14:13:53| 57   7  36   0   0|1522M  679M  170M 5362M|9158B 7110B|   0   160k|   0  7.99 |3391  1560 |1.71 1.12 0.63|5.0   0 1.0|   0     0 |           | 11   31    0   35    0
May 11 14:13:54 ubuntu dstat.sh[65347]: 11-05 14:13:54| 56   9  34   0   0|1508M  693M  170M 5362M|  21k   18k|   0  1114k|   0  89.1 |8176    10k|1.71 1.12 0.63|4.0   0 103|   0     0 |           | 11   28    0   37    0
May 11 14:13:55 ubuntu dstat.sh[65347]: 11-05 14:13:55| 71  29   2   0   0|1526M  675M  170M 5362M|2100B    0 |   0  2196k|   0   116 |5665  4862 |1.71 1.12 0.63|7.0   0 545|   0     0 |           | 11   28    0   37    0
May 11 14:13:56 ubuntu dstat.sh[65347]: 11-05 14:13:56| 81  19   0   0   0|1707M  494M  170M 5362M|  12k   10k|   0   236k|   0  14.0 |5634  4767 |1.71 1.12 0.63|6.0   0 358|   0     0 |           | 11   32    0   37    0
May 11 14:13:57 ubuntu dstat.sh[65347]: 11-05 14:13:57| 74  19   5   0   0|1747M  454M  170M 5362M|  45k   41k|   0   644k|   0  47.0 |8752    11k|2.06 1.20 0.66|8.0   0 376|   0     0 |           | 11   31    0   37    0
May 11 14:13:58 ubuntu dstat.sh[65347]: 11-05 14:13:58| 78  22   0   0   0|1595M  606M  170M 5362M|  14k   11k|   0   489k|   0  36.1 |6455  6657 |2.06 1.20 0.66|9.0   0 395|   0     0 |           | 11   28    0   38    0
May 11 14:13:59 ubuntu dstat.sh[65347]: 11-05 14:13:59| 81  14   4   0   0|1645M  556M  170M 5362M|7146B 5951B|   0   144k|   0  7.98 |4868  2513 |2.06 1.20 0.66|2.0   0  77|   0     0 |           | 11   31    0   38    0
May 11 14:14:00 ubuntu dstat.sh[65347]: 11-05 14:14:00| 72   8  19   0   0|1676M  524M  170M 5362M|  39k   35k|   0   144k|   0  8.01 |9393    13k|2.06 1.20 0.66|4.0   0   0|   0     0 |           | 11   33    0   36    0
May 11 14:14:01 ubuntu dstat.sh[65347]: 11-05 14:14:01| 49  25  26   0   0|1465M  735M  170M 5363M|  18k   15k|   0    20k|   0  5.00 |8383  9767 |2.06 1.20 0.66|2.0   0 552|   0     0 |           | 11   28    0   41    0
May 11 14:14:02 ubuntu dstat.sh[65347]: 11-05 14:14:02| 18  31  49   0   0|1458M  742M  170M 5363M|2579B    0 |   0    44k|   0  11.0 |6143  5081 |1.97 1.20 0.66|5.0   0 643|   0     0 |           | 11   28    0   41    0
May 11 14:14:03 ubuntu dstat.sh[65347]: 11-05 14:14:03| 73  23   5   0   0|1542M  658M  170M 5363M|6248B 3851B|   0   104k|   0  7.01 |5015  3936 |1.97 1.20 0.66|4.0   0 409|   0     0 |           | 11   29    0   41    0
May 11 14:14:04 ubuntu dstat.sh[65347]: 11-05 14:14:04| 66   7  26   0   0|1580M  620M  170M 5363M|  25k   23k|   0  1131k|   0  81.9 |6605  8569 |1.97 1.20 0.66|3.0   0  14|   0     0 |           | 11   30    0   43    0
May 11 14:14:05 ubuntu dstat.sh[65347]: 11-05 14:14:05| 71  19   8   0   0|1514M  686M  171M 5363M|9351B 5424B|   0   488k|   0  39.0 |6009  5787 |1.97 1.20 0.66|7.0   0 254|   0     0 |           | 11   28    0   45    0
May 11 14:14:06 ubuntu dstat.sh[65347]: 11-05 14:14:06| 71   8  20   0   0|1573M  626M  171M 5363M|  22k   19k|   0   204k|   0  8.99 |5284  5532 |1.97 1.20 0.66|2.0   0   0|   0     0 |           | 11   32    0   45    0
May 11 14:14:07 ubuntu dstat.sh[65347]: 11-05 14:14:07| 54   7  38   0   0|1575M  625M  171M 5363M|  45k   39k|   0   232k|   0  21.0 |  12k   19k|2.05 1.23 0.67|3.0   0   0|   0     0 |           | 11   31    0   45    0
May 11 14:14:08 ubuntu dstat.sh[65347]: 11-05 14:14:08| 74  13  11   0   0|1455M  744M  171M 5363M|  17k   13k|   0   492k|   0  57.0 |7420  9786 |2.05 1.23 0.67|4.0   0 118|   0     0 |           | 11   28    0   45    0
May 11 14:14:09 ubuntu dstat.sh[65347]: 11-05 14:14:09| 76   9  13   0   0|1585M  614M  171M 5364M|  14k   12k|   0   176k|   0  10.0 |5127  3588 |2.05 1.23 0.67|4.0   0 2.0|   0     0 |           | 11   31    0   45    0
May 11 14:14:10 ubuntu dstat.sh[65347]: 11-05 14:14:10| 56   6  36   0   0|1600M  599M  171M 5364M|  37k   33k|   0   332k|   0  46.0 |  11k   16k|2.05 1.23 0.67|2.0   0   0|   0     0 |           | 11   32    0   45    0
May 11 14:14:11 ubuntu dstat.sh[65347]: 11-05 14:14:11| 60  14  25   0   0|1422M  776M  171M 5364M|  34k   29k|   0  3090k|   0   129 |  10k   15k|2.05 1.23 0.67|5.0   0 186|   0     0 |           | 11   28    0   49    0
May 11 14:14:12 ubuntu dstat.sh[65347]: 11-05 14:14:12| 80  15   4   0   0|1541M  658M  171M 5364M|7082B 3912B|   0   128k|   0  8.00 |4835  2543 |2.21 1.28 0.69|5.0   0  76|   0     0 |           | 11   29    0   49    0
May 11 14:14:13 ubuntu dstat.sh[65347]: 11-05 14:14:13| 64   7  27   0   0|1591M  608M  171M 5364M|  37k   33k|   0   112k|   0  7.98 |8378    13k|2.21 1.28 0.69|5.0   0 1.0|   0     0 |           | 11   31    0   50    0
May 11 14:14:14 ubuntu dstat.sh[65347]: 11-05 14:14:14| 74  16  11   0   0|1493M  705M  171M 5364M|  18k   14k|   0   377k|   0  37.1 |7114  9158 |2.21 1.28 0.69|4.0   0 128|   0     0 |           | 11   28    0   51    0
May 11 14:14:15 ubuntu dstat.sh[65347]: 11-05 14:14:15| 72  10  18   0   0|1582M  616M  171M 5364M|  16k   13k|   0   244k|   0  23.0 |5241  3905 |2.21 1.28 0.69|4.0   0   0|   0     0 |           | 11   30    0   52    0
May 11 14:14:16 ubuntu dstat.sh[65347]: 11-05 14:14:16| 65  13  21   0   0|1527M  671M  171M 5364M|  24k   21k|   0   559k|   0  37.9 |6732    10k|2.21 1.28 0.69|4.0   0 121|   0     0 |           | 11   32    0   51    0
May 11 14:14:17 ubuntu dstat.sh[65347]: 11-05 14:14:17| 70  11  18   0   0|1508M  690M  171M 5365M|  25k   23k|   0  1770k|   0  48.1 |6399  9199 |2.27 1.30 0.70|5.0   0  88|   0     0 |           | 11   34    0   53    0
May 11 14:14:18 ubuntu dstat.sh[65347]: 11-05 14:14:18| 72  14  14   0   0|1534M  663M  171M 5365M|  21k   16k|   0   116k|   0  8.01 |5713  7576 |2.27 1.30 0.70|5.0   0 134|   0     0 |           | 11   33    0   55    0
May 11 14:14:19 ubuntu dstat.sh[65347]: 11-05 14:14:19| 77  12  11   0   0|1589M  609M  171M 5365M|  16k   13k|   0     0 |   0     0 |5096  5439 |2.27 1.30 0.70|3.0   0  46|   0     0 |           | 11   33    0   57    0
May 11 14:14:20 ubuntu dstat.sh[65347]: 11-05 14:14:20| 67  10  21   0   0|1606M  592M  171M 5365M|  23k   19k|   0   156k|   0  23.0 |6829  8097 |2.27 1.30 0.70|4.0   0  34|   0     0 |           | 11   34    0   55    1
May 11 14:14:21 ubuntu dstat.sh[65347]: 11-05 14:14:21| 62  14  23   0   0|1447M  750M  171M 5365M|  14k   11k|   0  2504k|   0   157 |5743  6183 |2.27 1.30 0.70|3.0   0 198|   0     0 |           | 11   33    0   58    0
May 11 14:14:22 ubuntu dstat.sh[65347]: 11-05 14:14:22| 59  10  31   0   0|1485M  712M  171M 5365M|9615B 8024B|   0   136k|   0  19.0 |4102  3004 |2.33 1.33 0.72|1.0   0  60|   0     0 |           | 11   34    0   59    0
May 11 14:14:23 ubuntu dstat.sh[65347]: 11-05 14:14:23| 50  10  40   0   0|1518M  679M  171M 5365M|  21k   18k|   0   236k|   0  17.0 |5615  7956 |2.33 1.33 0.72|3.0   0  97|   0     0 |           | 11   33    0   61    0
May 11 14:14:24 ubuntu dstat.sh[65347]: 11-05 14:14:24| 56  11  32   0   0|1502M  696M  171M 5365M|  10k 8226B|   0     0 |   0     0 |4597  4653 |2.33 1.33 0.72|5.0   0  86|   0     0 |           | 11   33    0   61    0
May 11 14:14:25 ubuntu dstat.sh[65347]: 11-05 14:14:25| 55   7  38   0   0|1511M  686M  171M 5365M|  17k   14k|   0   196k|   0  14.0 |4534  5284 |2.33 1.33 0.72|3.0   0 9.0|   0     0 |           | 11   34    0   62    0
May 11 14:14:26 ubuntu dstat.sh[65347]: 11-05 14:14:26| 31  11  57   0   0|1431M  766M  171M 5365M|  17k   14k|   0  3271k|   0   174 |6256  7938 |2.33 1.33 0.72|2.0   0 145|   0     0 |           | 11   33    0   63    0
May 11 14:14:27 ubuntu dstat.sh[65347]: 11-05 14:14:27| 40  10  48   0   0|1418M  779M  171M 5365M|3833B  908B|   0   204k|   0  21.0 |3619  2435 |2.31 1.34 0.72|3.0   0  68|   0     0 |           | 11   32    0   64    0
May 11 14:14:28 ubuntu dstat.sh[65347]: 11-05 14:14:28| 37   3  58   0   0|1458M  739M  171M 5366M|  16k   14k|   0   112k|   0  6.00 |3822  3852 |2.31 1.34 0.72|3.0   0   0|   0     0 |           | 11   33    0   58    0
May 11 14:14:29 ubuntu dstat.sh[65347]: 11-05 14:14:29| 36  12  51   0   0|1426M  771M  171M 5366M|6801B 3624B|   0   232k|   0  16.0 |4953  4858 |2.31 1.34 0.72|2.0   0 138|   0     0 |           | 11   32    0   59    0
May 11 14:14:30 ubuntu dstat.sh[65347]: 11-05 14:14:30| 38   5  56   0   0|1440M  756M  171M 5366M|  10k 7908B|   0   252k|   0  28.0 |3109  2676 |2.31 1.34 0.72|5.0   0   0|   0     0 |           | 11   33    0   60    0
May 11 14:14:31 ubuntu dstat.sh[65347]: 11-05 14:14:31| 35   8  56   0   0|1428M  769M  171M 5366M|  14k 9096B|   0   241k|   0  21.1 |4896  5167 |2.31 1.34 0.72|2.0   0  60|   0     0 |           | 11   32    0   61    0
May 11 14:14:32 ubuntu dstat.sh[65347]: 11-05 14:14:32| 40   6  54   0   0|1467M  729M  171M 5366M|9540B 5980B|   0   228k|   0  15.0 |3013  2600 |2.28 1.35 0.73|1.0   0 5.0|   0     0 |           | 11   33    0   60    0
May 11 14:14:33 ubuntu dstat.sh[65347]: 11-05 14:14:33| 35   7  57   0   0|1464M  733M  171M 5366M|  16k   13k|   0   152k|   0  10.0 |4333  5390 |2.28 1.35 0.73|2.0   0  44|   0     0 |           | 11   33    0   61    0
