Mar 18 15:09:20 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 18 15:09:21 ubuntu dstat.sh[60094]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 18 15:09:21 ubuntu dstat.sh[60094]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 18 15:09:38 ubuntu dstat.sh[60094]: 18-03 15:09:38| 31  14  54   0   0|1164M 1289M  167M 5125M|4699B 1458B|   0  4097B|   0  1.00 |5083  5853 |1.31 0.95 0.52|2.0   0 192|   0     0 |           | 11    5    0   20    0
Mar 18 15:09:39 ubuntu dstat.sh[60094]: 18-03 15:09:39| 46   5  49   0   0|1206M 1248M  167M 5125M|5039B 1620B|   0    32k|   0  2.00 |2716  1220 |1.31 0.95 0.52|4.0   0   0|   0     0 |           | 11    5    0   20    0
Mar 18 15:09:40 ubuntu dstat.sh[60094]: 18-03 15:09:40| 43   8  48   0   0|1231M 1221M  167M 5126M|4456B 1458B|   0  1096k|   0  38.0 |2898  1811 |1.36 0.97 0.53|3.0   0   0|   0     0 |           | 11    5    0   20    0
Mar 18 15:09:41 ubuntu dstat.sh[60094]: 18-03 15:09:41| 21  10  67   0   0|1248M 1203M  167M 5128M|5100B 1620B|   0    23M|   0   675 |5251  6576 |1.36 0.97 0.53|1.0   0 118|   0     0 |           | 11    4    0   15    0
Mar 18 15:09:42 ubuntu dstat.sh[60094]: 18-03 15:09:42| 11   4  84   0   0|1280M 1170M  167M 5128M|5102B 1608B|   0     0 |   0     0 |1563  1402 |1.36 0.97 0.53|1.0   0  22|   0     0 |           | 11    4    0   15    0
Mar 18 15:09:43 ubuntu dstat.sh[60094]: 18-03 15:09:43| 23   2  73   0   0|1328M 1123M  167M 5128M|4227B 1510B|   0     0 |   0     0 |1811  1261 |1.36 0.97 0.53|2.0   0 1.0|   0     0 |           | 11    4    0   15    0
Mar 18 15:09:44 ubuntu dstat.sh[60094]: 18-03 15:09:44| 24   4  72   1   0|1347M 1103M  167M 5128M|4696B 1625B|   0  1874k|   0   196 |3668  4717 |1.36 0.97 0.53|4.0   0  13|   0     0 |           | 11   10    0   15    0
Mar 18 15:09:45 ubuntu dstat.sh[60094]: 18-03 15:09:45| 24   8  66   0   0|1310M 1141M  167M 5128M|4826B 1615B|   0  2900k|   0   146 |3540  8783 |1.33 0.97 0.53|2.0   0  66|   0     0 |           | 11    4    0   17    0
Mar 18 15:09:46 ubuntu dstat.sh[60094]: 18-03 15:09:46| 19   4  77   1   0|1319M 1131M  167M 5128M|7307B 4020B| 145k   21M|7.03   124 |2189  1821 |1.33 0.97 0.53|1.0   0   0|   0     0 |           | 11   11    0   17    0
Mar 18 15:09:47 ubuntu dstat.sh[60094]: 18-03 15:09:47| 20   3  75   0   0|1320M 1130M  167M 5128M|7177B 5039B| 267k 1503k|65.8  21.9 |2675  2781 |1.33 0.97 0.53|  0   0 3.0|   0     0 |           | 11   29    0   17    0
Mar 18 15:09:48 ubuntu dstat.sh[60094]: 18-03 15:09:48| 20   6  73   0   0|1309M 1141M  167M 5128M|6519B 2647B|   0     0 |   0     0 |2396  1719 |1.33 0.97 0.53|1.0   0  43|   0     0 |           | 11   28    0   18    0
Mar 18 15:09:49 ubuntu dstat.sh[60094]: 18-03 15:09:49| 18   2  79   0   0|1331M 1119M  167M 5128M|  11k 8421B|   0  8178B|   0  1.00 |1959  1642 |1.33 0.97 0.53|2.0   0   0|   0     0 |           | 11   29    0   18    0
Mar 18 15:09:50 ubuntu dstat.sh[60094]: 18-03 15:09:50| 29  14  56   0   0|1425M 1025M  167M 5128M|5508B 1587B|   0  3389k|   0  32.9 |3717  2497 |1.39 0.98 0.54|3.0   0 156|   0     0 |           | 11   28    0   19    0
Mar 18 15:09:51 ubuntu dstat.sh[60094]: 18-03 15:09:51| 37   5  58   0   0|1446M 1004M  167M 5128M|  12k 9602B|   0    19M|   0   190 |3554  3294 |1.39 0.98 0.54|3.0   0   0|   0     0 |           | 11   30    0   19    0
Mar 18 15:09:52 ubuntu dstat.sh[60094]: 18-03 15:09:52| 34  15  48   0   0|1401M 1049M  167M 5129M|  14k   11k|   0   622k|   0  27.1 |6830  8643 |1.39 0.98 0.54|5.0   0 324|   0     0 |           | 11   28    0   20    0
Mar 18 15:09:53 ubuntu dstat.sh[60094]: 18-03 15:09:53| 79  20   0   0   0|1562M  888M  167M 5129M|3937B 1079B|   0  2790k|   0   119 |5356  3651 |1.39 0.98 0.54|6.0   0 256|   0     0 |           | 11   28    0   18    0
Mar 18 15:09:54 ubuntu dstat.sh[60094]: 18-03 15:09:54| 82  11   6   0   0|1705M  745M  167M 5129M|  32k   28k|   0  1423k|   0  7.99 |6576  6852 |1.39 0.98 0.54|4.0   0   0|   0     0 |           | 11   34    0   18    0
Mar 18 15:09:55 ubuntu dstat.sh[60094]: 18-03 15:09:55| 65  12  21   0   0|1498M  952M  167M 5129M|  23k   19k|   0  1487k|   0   109 |8310    12k|1.36 0.98 0.54|2.0   0 250|   0     0 |           | 11   28    0   24    0
Mar 18 15:09:56 ubuntu dstat.sh[60094]: 18-03 15:09:56| 18   9  72   0   0|1451M  998M  167M 5129M|4969B 1567B|   0    18M|   0   108 |2670  2040 |1.36 0.98 0.54|1.0   0  60|   0     0 |           | 11   28    0   24    0
Mar 18 15:09:57 ubuntu dstat.sh[60094]: 18-03 15:09:57| 16   3  80   0   0|1442M 1007M  167M 5129M|9702B 7292B|   0   480k|   0  6.00 |2262  2221 |1.36 0.98 0.54|  0   0   0|   0     0 |           | 11   29    0   24    0
Mar 18 15:09:58 ubuntu dstat.sh[60094]: 18-03 15:09:58| 18   6  74   0   0|1407M 1042M  167M 5129M|6113B 2776B|   0   592k|   0  39.0 |3143  2912 |1.36 0.98 0.54|1.0   0  68|   0     0 |           | 11   28    0   25    0
Mar 18 15:09:59 ubuntu dstat.sh[60094]: 18-03 15:09:59| 19   2  78   0   0|1422M 1027M  167M 5129M|8597B 6093B|   0     0 |   0     0 |1938  1612 |1.36 0.98 0.54|  0   0   0|   0     0 |           | 11   29    0   25    0
Mar 18 15:10:00 ubuntu dstat.sh[60094]: 18-03 15:10:00| 13  12  74   0   0|1388M 1061M  167M 5129M|7864B 4068B|   0   144k|   0  18.0 |4722  4468 |1.49 1.02 0.56|1.0   0 244|   0     0 |           | 11   28    0   26    0
Mar 18 15:10:01 ubuntu dstat.sh[60094]: 18-03 15:10:01| 26  32  42   0   0|1405M 1044M  167M 5129M|5076B 1513B|   0    66M|   0   356 |6707  6006 |1.49 1.02 0.56|5.0   0 766|   0     0 |           | 11   28    0   26    0
Mar 18 15:10:02 ubuntu dstat.sh[60094]: 18-03 15:10:02| 87  13   0   0   0|1603M  846M  167M 5129M|9500B 5642B|   0  1324k|   0  12.0 |5278  2908 |1.49 1.02 0.56|5.0   0  32|   0     0 |           | 11   29    0   26    0
Mar 18 15:10:03 ubuntu dstat.sh[60094]: 18-03 15:10:03| 69   8  22   0   0|1631M  818M  167M 5129M|  40k   37k|   0   772k|   0  52.0 |7626    12k|1.49 1.02 0.56|6.0   0 4.0|   0     0 |           | 11   32    0   26    0
Mar 18 15:10:04 ubuntu dstat.sh[60094]: 18-03 15:10:04| 72  21   5   0   0|1514M  934M  167M 5130M|  16k   10k|   0   412k|   0  48.9 |8072  9521 |1.49 1.02 0.56|6.0   0 307|   0     0 |           | 11   28    0   27    0
Mar 18 15:10:05 ubuntu dstat.sh[60094]: 18-03 15:10:05| 88  11   0   0   0|1666M  782M  167M 5130M|  10k 8354B|   0   212k|   0  10.0 |5358  3415 |1.69 1.07 0.58|5.0   0   0|   0     0 |           | 11   30    0   27    0
Mar 18 15:10:06 ubuntu dstat.sh[60094]: 18-03 15:10:06| 77  11  11   0   0|1707M  741M  167M 5130M|  42k   37k|   0   436k|   0  25.0 |8588    12k|1.69 1.07 0.58|4.0   0  50|   0     0 |           | 11   32    0   29    0
Mar 18 15:10:07 ubuntu dstat.sh[60094]: 18-03 15:10:07| 68  17  14   0   0|1521M  927M  167M 5130M|  22k   18k|   0  2578k|   0   137 |8378    11k|1.69 1.07 0.58|2.0   0 248|   0     0 |           | 11   28    0   32    0
Mar 18 15:10:08 ubuntu dstat.sh[60094]: 18-03 15:10:08| 36   4  59   0   0|1523M  925M  167M 5130M|  13k   10k|   0   199k|   0  8.97 |3067  2361 |1.69 1.07 0.58|1.0   0   0|   0     0 |           | 11   30    0   32    0
Mar 18 15:10:09 ubuntu dstat.sh[60094]: 18-03 15:10:09| 32  20  48   0   0|1392M 1056M  167M 5130M|  15k   11k|   0   297k|   0  30.1 |6480  7494 |1.69 1.07 0.58|3.0   0 379|   0     0 |           | 11   28    0   33    0
Mar 18 15:10:10 ubuntu dstat.sh[60094]: 18-03 15:10:10| 61  11  29   0   0|1503M  945M  167M 5130M|7223B 3869B|   0   288k|   0  24.0 |3719  1848 |1.72 1.08 0.58|3.0   0   0|   0     0 |           | 11   29    0   33    0
Mar 18 15:10:11 ubuntu dstat.sh[60094]: 18-03 15:10:11| 45   6  48   1   0|1503M  944M  167M 5130M|  29k   26k|   0  4232k|   0   246 |6735  9610 |1.72 1.08 0.58|2.0   0   0|   0     0 |           | 11   29    0   34    0
Mar 18 15:10:12 ubuntu dstat.sh[60094]: 18-03 15:10:12| 68  22   9   0   0|1486M  962M  167M 5130M|7456B 2903B|   0   268k|   0  22.0 |5603  3950 |1.72 1.08 0.58|4.0   0 258|   0     0 |           | 11   28    0   34    0
Mar 18 15:10:13 ubuntu dstat.sh[60094]: 18-03 15:10:13| 66   8  24   0   0|1564M  883M  167M 5130M|  23k   21k|   0   179k|   0  7.97 |5413  4664 |1.72 1.08 0.58|2.0   0 1.0|   0     0 |           | 11   32    0   34    0
Mar 18 15:10:14 ubuntu dstat.sh[60094]: 18-03 15:10:14| 54  17  27   0   0|1426M 1021M  167M 5130M|  27k   22k|   0   418k|   0  43.2 |9153    13k|1.72 1.08 0.58|4.0   0 325|   0     0 |           | 11   28    0   32    0
Mar 18 15:10:15 ubuntu dstat.sh[60094]: 18-03 15:10:15| 60  11  29   0   0|1528M  919M  167M 5130M|7601B 4272B|   0   222k|   0  9.90 |3651  1661 |1.74 1.10 0.59|3.0   0   0|   0     0 |           | 11   30    0   32    0
Mar 18 15:10:16 ubuntu dstat.sh[60094]: 18-03 15:10:16| 46   5  48   0   0|1532M  916M  167M 5131M|  30k   25k|   0   250k|   0  20.2 |6775  9274 |1.74 1.10 0.59|7.0   0   0|   0     0 |           | 11   29    0   34    0
Mar 18 15:10:17 ubuntu dstat.sh[60094]: 18-03 15:10:17| 54  21  24   0   0|1418M 1029M  167M 5131M|8462B 3369B|   0  6242k|   0   348 |5336  3972 |1.74 1.10 0.59|4.0   0 299|   0     0 |           | 11   28    0   34    0
Mar 18 15:10:18 ubuntu dstat.sh[60094]: 18-03 15:10:18| 53   7  40   0   0|1490M  958M  167M 5131M|  18k   13k|   0   184k|   0  7.00 |4185  2791 |1.74 1.10 0.59|3.0   0   0|   0     0 |           | 11   31    0   31    0
Mar 18 15:10:19 ubuntu dstat.sh[60094]: 18-03 15:10:19| 48  18  33   0   0|1429M 1018M  167M 5131M|  21k   17k|   0   247k|   0  23.9 |7890  9821 |1.74 1.10 0.59|4.0   0 286|   0     0 |           | 11   28    0   34    0
Mar 18 15:10:20 ubuntu dstat.sh[60094]: 18-03 15:10:20| 59   7  34   0   0|1528M  919M  167M 5131M|  10k 8126B|   0   221k|   0  10.0 |3481  1522 |1.60 1.08 0.59|1.0   0   0|   0     0 |           | 11   31    0   34    0
Mar 18 15:10:21 ubuntu dstat.sh[60094]: 18-03 15:10:21| 52   7  39   0   0|1497M  950M  167M 5131M|  25k   20k|   0   411k|   0  41.9 |6836  9100 |1.60 1.08 0.59|3.0   0  58|   0     0 |           | 11   28    0   36    0
Mar 18 15:10:22 ubuntu dstat.sh[60094]: 18-03 15:10:22| 63  13  24   0   0|1516M  930M  167M 5131M|4787B 1736B|   0  2386k|   0   112 |3988  1841 |1.60 1.08 0.59|3.0   0  54|   0     0 |           | 11   28    0   36    0
Mar 18 15:10:23 ubuntu dstat.sh[60094]: 18-03 15:10:23| 46   6  48   0   0|1517M  930M  167M 5131M|  23k   21k|   0   344k|   0  27.0 |5807  6716 |1.60 1.08 0.59|1.0   0 1.0|   0     0 |           | 11   30    0   37    0
Mar 18 15:10:24 ubuntu dstat.sh[60094]: 18-03 15:10:24| 59  29  12   0   0|1454M  992M  167M 5131M|  11k 6641B|   0  1485k|   0   104 |6551  6778 |1.60 1.08 0.59|8.0   0 482|   0     0 |           | 11   28    0   38    0
Mar 18 15:10:25 ubuntu dstat.sh[60094]: 18-03 15:10:25| 79  21   0   0   0|1614M  833M  167M 5131M|7334B 4047B|   0    12k|   0  3.00 |5753  4691 |2.11 1.20 0.63|7.0   0 379|   0     0 |           | 11   29    0   38    0
Mar 18 15:10:26 ubuntu dstat.sh[60094]: 18-03 15:10:26| 77  19   3   0   0|1693M  753M  167M 5132M|  38k   36k|   0   180k|   0  13.0 |7654  8166 |2.11 1.20 0.63|3.0   0 380|   0     0 |           | 11   33    0   38    0
Mar 18 15:10:27 ubuntu dstat.sh[60094]: 18-03 15:10:27| 72  25   3   0   0|1660M  786M  167M 5132M|  33k   27k|   0   765k|   0  59.0 |8037    10k|2.11 1.20 0.63|6.0   0 475|   0     0 |           | 11   28    0   39    0
Mar 18 15:10:28 ubuntu dstat.sh[60094]: 18-03 15:10:28| 83  15   2   0   0|1594M  852M  167M 5132M|  11k 9524B|   0   188k|   0  9.00 |5488  3594 |2.11 1.20 0.63|3.0   0 146|   0     0 |           | 11   31    0   39    0
Mar 18 15:10:29 ubuntu dstat.sh[60094]: 18-03 15:10:29| 73  10  16   0   0|1615M  831M  167M 5132M|  36k   32k|   0   152k|   0  7.99 |8257    11k|2.11 1.20 0.63|5.0   0  26|   0     0 |           | 11   31    0   40    1
Mar 18 15:10:30 ubuntu dstat.sh[60094]: 18-03 15:10:30| 47  22  31   0   0|1447M  998M  167M 5132M|  22k   18k|   0    16k|   0  4.00 |8175    11k|2.18 1.23 0.64|5.0   0 535|   0     0 |           | 11   28    0   42    0
Mar 18 15:10:31 ubuntu dstat.sh[60094]: 18-03 15:10:31| 18  33  48   0   0|1441M 1004M  167M 5132M|4586B 1662B|   0    40k|   0  10.0 |6148  4970 |2.18 1.23 0.64|6.0   0 652|   0     0 |           | 11   28    0   42    0
Mar 18 15:10:32 ubuntu dstat.sh[60094]: 18-03 15:10:32| 70  23   7   0   0|1525M  920M  167M 5132M|9678B 6881B|   0    36k|   0  5.99 |4969  3836 |2.18 1.23 0.64|3.0   0 389|   0     0 |           | 11   30    0   42    0
Mar 18 15:10:33 ubuntu dstat.sh[60094]: 18-03 15:10:33| 62   9  28   0   0|1517M  928M  167M 5132M|  26k   22k|   0   571k|   0  52.9 |6458  8557 |2.18 1.23 0.64|4.0   0  62|   0     0 |           | 11   30    0   44    0
Mar 18 15:10:34 ubuntu dstat.sh[60094]: 18-03 15:10:34| 74  18   9   0   0|1520M  926M  167M 5132M|  11k 6929B|   0   405k|   0  40.1 |5661  5575 |2.18 1.23 0.64|5.0   0 209|   0     0 |           | 11   28    0   46    0
Mar 18 15:10:35 ubuntu dstat.sh[60094]: 18-03 15:10:35| 67   8  24   0   0|1586M  859M  167M 5133M|  25k   22k|   0   184k|   0  9.00 |5579  6125 |2.25 1.26 0.65|4.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 18 15:10:36 ubuntu dstat.sh[60094]: 18-03 15:10:36| 52   6  40   0   0|1586M  859M  167M 5133M|  45k   38k|   0   180k|   0  8.99 |  13k   20k|2.25 1.26 0.65|2.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 18 15:10:37 ubuntu dstat.sh[60094]: 18-03 15:10:37| 73  13  13   0   0|1478M  967M  167M 5133M|  21k   16k|   0   623k|   0  67.9 |8258    11k|2.25 1.26 0.65|5.0   0 120|   0     0 |           | 11   28    0   46    0
Mar 18 15:10:38 ubuntu dstat.sh[60094]: 18-03 15:10:38| 73  10  16   0   0|1564M  881M  167M 5133M|  17k   15k|   0  2789k|   0   115 |4843  3345 |2.25 1.26 0.65|3.0   0   0|   0     0 |           | 11   31    0   46    0
Mar 18 15:10:39 ubuntu dstat.sh[60094]: 18-03 15:10:39| 52   8  38   0   0|1565M  880M  167M 5133M|  43k   37k|   0   181k|   0  12.1 |  11k   18k|2.25 1.26 0.65|3.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 18 15:10:40 ubuntu dstat.sh[60094]: 18-03 15:10:40| 61  15  23   0   0|1473M  971M  167M 5133M|  32k   27k|   0   184k|   0  11.0 |9557    14k|2.39 1.30 0.67|5.0   0 187|   0     0 |           | 11   28    0   49    1
Mar 18 15:10:41 ubuntu dstat.sh[60094]: 18-03 15:10:41| 78  14   8   0   0|1542M  902M  167M 5133M|  10k 7608B|   0   152k|   0  7.98 |4696  2455 |2.39 1.30 0.67|3.0   0  73|   0     0 |           | 11   30    0   50    0
Mar 18 15:10:42 ubuntu dstat.sh[60094]: 18-03 15:10:42| 61   7  31   0   0|1565M  879M  167M 5134M|  39k   34k|   0   453k|   0  16.0 |8911    14k|2.39 1.30 0.67|4.0   0   0|   0     0 |           | 11   31    0   50    0
Mar 18 15:10:43 ubuntu dstat.sh[60094]: 18-03 15:10:43| 73  15  12   0   0|1501M  943M  167M 5134M|  18k   14k|   0   393k|   0  33.1 |7353  8863 |2.39 1.30 0.67|4.0   0 129|   0     0 |           | 11   28    0   51    0
Mar 18 15:10:44 ubuntu dstat.sh[60094]: 18-03 15:10:44| 72   9  18   0   0|1576M  867M  167M 5134M|  18k   15k|   0   256k|   0  23.0 |4946  3905 |2.39 1.30 0.67|3.0   0 2.0|   0     0 |           | 11   31    0   52    0
Mar 18 15:10:45 ubuntu dstat.sh[60094]: 18-03 15:10:45| 63  16  19   0   0|1557M  886M  167M 5134M|  25k   21k|   0   271k|   0  23.9 |7693    15k|2.52 1.35 0.69|5.0   0 156|   0     0 |           | 11   30    0   54    0
Mar 18 15:10:46 ubuntu dstat.sh[60094]: 18-03 15:10:46| 69  10  20   0   0|1563M  880M  167M 5134M|  27k   23k|   0   148k|   0  7.98 |5935  7756 |2.52 1.35 0.69|3.0   0  59|   0     0 |           | 11   30    0   53    0
Mar 18 15:10:47 ubuntu dstat.sh[60094]: 18-03 15:10:47| 72  11  17   0   0|1638M  806M  167M 5134M|  22k   18k|   0  1801k|   0  66.2 |7003  8336 |2.52 1.35 0.69|4.0   0  84|   0     0 |           | 11   33    0   55    0
Mar 18 15:10:48 ubuntu dstat.sh[60094]: 18-03 15:10:48| 74  14  11   0   0|1517M  926M  167M 5134M|  15k   12k|   0   151k|   0  9.96 |5826  5251 |2.52 1.35 0.69|4.0   0 120|   0     0 |           | 11   33    0   56    0
Mar 18 15:10:49 ubuntu dstat.sh[60094]: 18-03 15:10:49| 71  11  17   0   0|1586M  857M  167M 5134M|  20k   17k|   0   137k|   0  9.05 |5449  5481 |2.52 1.35 0.69|3.0   0  34|   0     0 |           | 11   34    0   57    0
Mar 18 15:10:50 ubuntu dstat.sh[60094]: 18-03 15:10:50| 60  12  27   0   0|1516M  927M  167M 5134M|  25k   21k|   0   477k|   0  51.1 |7267  8757 |2.56 1.37 0.70|3.0   0 143|   0     0 |           | 11   33    0   58    0
Mar 18 15:10:51 ubuntu dstat.sh[60094]: 18-03 15:10:51| 55  13  31   0   0|1482M  961M  167M 5134M|8450B 5563B|   0   274k|   0  20.9 |4359  2920 |2.56 1.37 0.70|3.0   0 114|   0     0 |           | 11   33    0   59    0
Mar 18 15:10:52 ubuntu dstat.sh[60094]: 18-03 15:10:52| 52   6  41   0   0|1505M  938M  167M 5135M|  23k   20k|   0   225k|   0  18.1 |4413  5680 |2.56 1.37 0.70|2.0   0   0|   0     0 |           | 11   34    0   60    0
Mar 18 15:10:53 ubuntu dstat.sh[60094]: 18-03 15:10:53| 54  15  32   0   0|1429M 1014M  167M 5135M|  15k   11k|   0  3414k|   0   181 |5632  6470 |2.56 1.37 0.70|3.0   0 140|   0     0 |           | 11   32    0   62    0
Mar 18 15:10:54 ubuntu dstat.sh[60094]: 18-03 15:10:54| 52   9  37   0   0|1487M  956M  167M 5135M|  14k   11k|   0   550k|   0  75.7 |3898  3133 |2.56 1.37 0.70|3.0   0  45|   0     0 |           | 11   34    0   61    0
Mar 18 15:10:55 ubuntu dstat.sh[60094]: 18-03 15:10:55| 44   7  48   0   0|1472M  971M  167M 5135M|  23k   20k|   0   324k|   0  25.0 |5816  8635 |2.51 1.39 0.71|2.0   0  86|   0     0 |           | 11   33    0   63    0
Mar 18 15:10:56 ubuntu dstat.sh[60094]: 18-03 15:10:56| 35  12  52   0   0|1470M  973M  167M 5135M|8509B 4637B|   0   237k|   0  22.1 |4730  3974 |2.51 1.39 0.71|2.0   0 135|   0     0 |           | 11   32    0   64    0
Mar 18 15:10:57 ubuntu dstat.sh[60094]: 18-03 15:10:57| 35   4  60   0   0|1506M  937M  167M 5135M|  14k   11k|   0   148k|   0  8.98 |3304  2963 |2.51 1.39 0.71|1.0   0   0|   0     0 |           | 11   34    0   64    0
Mar 18 15:10:58 ubuntu dstat.sh[60094]: 18-03 15:10:58| 37   7  54   0   0|1487M  955M  167M 5135M|  13k 9093B|   0   253k|   0  18.0 |4259  4795 |2.51 1.39 0.71|2.0   0  34|   0     0 |           | 11   32    0   66    0
Mar 18 15:10:59 ubuntu dstat.sh[60094]: 18-03 15:10:59| 35  10  55   0   0|1488M  955M  167M 5135M|  10k 7070B|   0   144k|   0  12.0 |3496  2390 |2.51 1.39 0.71|1.0   0 104|   0     0 |           | 11   33    0   59    0
Mar 18 15:11:00 ubuntu dstat.sh[60094]: 18-03 15:11:00| 35   8  55   0   0|1515M  928M  167M 5135M|  13k 8814B|   0   335k|   0  32.9 |4145  4124 |2.55 1.41 0.72|2.0   0  60|   0     0 |           | 11   33    0   60    0
Mar 18 15:11:01 ubuntu dstat.sh[60094]: 18-03 15:11:01| 36   6  59   0   0|1454M  989M  167M 5135M|  12k 9375B|   0   256k|   0  21.0 |3523  3696 |2.55 1.41 0.72|2.0   0 5.0|   0     0 |           | 11   33    0   61    0
Mar 18 15:11:02 ubuntu dstat.sh[60094]: 18-03 15:11:02| 35   7  57   0   0|1440M 1003M  167M 5135M|  13k   12k|   0   165k|   0  12.0 |4392  4841 |2.55 1.41 0.72|1.0   0  43|   0     0 |           | 11   33    0   62    0
