Mar 17 11:18:54 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 17 11:18:55 ubuntu dstat.sh[60226]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 17 11:18:55 ubuntu dstat.sh[60226]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 17 11:19:05 ubuntu dstat.sh[60226]: 17-03 11:19:05| 37   8  49   5   0|1227M 1206M  166M 5146M|8078B 3024B|   0    30M|   0  2091 |7357    13k|1.43 1.00 0.58|2.0   0  90|   0     0 |           | 11    7    0   19    2
Mar 17 11:19:06 ubuntu dstat.sh[60226]: 17-03 11:19:06| 44   7  49   0   0|1243M 1207M  166M 5130M|6245B 2293B|   0  1480k|   0  72.2 |3116  1682 |1.43 1.00 0.58|2.0   0  20|   0     0 |           | 11    4    0   19    0
Mar 17 11:19:07 ubuntu dstat.sh[60226]: 17-03 11:19:07| 40   6  52   1   0|1196M 1247M  166M 5135M|  10k 3807B|   0  9212k|   0   513 |3649  3373 |1.43 1.00 0.58|2.0 1.0  27|   0     0 |           | 11    4    0   19    0
Mar 17 11:19:08 ubuntu dstat.sh[60226]: 17-03 11:19:08| 40   4  54   0   0|1261M 1182M  166M 5136M|  11k 4495B|   0   552k|   0  33.0 |2782  1695 |1.43 1.00 0.58|2.0   0  18|   0     0 |           | 11    5    0   19    0
Mar 17 11:19:09 ubuntu dstat.sh[60226]: 17-03 11:19:09| 38  15  45   0   0|1251M 1185M  166M 5141M|3492B  984B|   0  2160k|   0   130 |  13k   21k|1.47 1.02 0.59|4.0   0 302|   0     0 |           | 11    4    0   19    0
Mar 17 11:19:10 ubuntu dstat.sh[60226]: 17-03 11:19:10| 31  27  41   0   0|1237M 1198M  166M 5141M|3788B 1188B|   0   212k|   0  13.0 |  15k   23k|1.47 1.02 0.59|2.0   0 511|   0     0 |           | 11    4    0   19    0
Mar 17 11:19:11 ubuntu dstat.sh[60226]: 17-03 11:19:11| 50  16  32   0   0|1159M 1288M  166M 5130M|4782B 1607B|   0  2466k|   0   113 |4995  4446 |1.47 1.02 0.59|3.0   0 218|   0     0 |           | 11    5    0   19    0
Mar 17 11:19:12 ubuntu dstat.sh[60226]: 17-03 11:19:12| 56   7  37   0   0|1229M 1218M  166M 5130M|4744B 1616B|   0   120k|   0  8.98 |3405  1499 |1.47 1.02 0.59|2.0   0  50|   0     0 |           | 11    5    0   19    0
Mar 17 11:19:13 ubuntu dstat.sh[60226]: 17-03 11:19:13| 43   7  49   0   0|1251M 1195M  167M 5131M|4202B  970B|   0   966k|   0  83.8 |2918  1537 |1.47 1.02 0.59|2.0   0   0|   0     0 |           | 11    5    0   19    0
Mar 17 11:19:14 ubuntu dstat.sh[60226]: 17-03 11:19:14| 22  10  67   0   0|1262M 1182M  167M 5133M|5345B 1572B|   0   590k|   0  54.2 |3701  4382 |1.52 1.04 0.60|2.0   0 124|   0     0 |           | 11    4    0   18    0
Mar 17 11:19:15 ubuntu dstat.sh[60226]: 17-03 11:19:15| 20   5  74   0   0|1325M 1120M  167M 5133M|5774B 1507B|   0  2309k|   0  96.7 |2446  2259 |1.52 1.04 0.60|1.0   0  22|   0     0 |           | 11    4    0   18    0
Mar 17 11:19:16 ubuntu dstat.sh[60226]: 17-03 11:19:16| 24   4  71   1   0|1351M 1094M  167M 5133M|6010B 1623B|   0    31M|   0   555 |2686  2112 |1.52 1.04 0.60|1.0   0 1.0|   0     0 |           | 11    4    0   18    0
Mar 17 11:19:17 ubuntu dstat.sh[60226]: 17-03 11:19:17| 23   4  71   2   0|1276M 1169M  167M 5133M|5488B 1623B|   0  3948k|   0   331 |3961  5282 |1.52 1.04 0.60|1.0   0  21|   0     0 |           | 11    4    0   20    0
Mar 17 11:19:18 ubuntu dstat.sh[60226]: 17-03 11:19:18| 26   7  65   0   0|1332M 1113M  167M 5133M|5631B 1618B| 144k  379k|6.99  4.99 |3035    10k|1.52 1.04 0.60|2.0   0  58|   0     0 |           | 11    4    0   16    0
Mar 17 11:19:19 ubuntu dstat.sh[60226]: 17-03 11:19:19| 19   2  77   0   0|1351M 1093M  167M 5134M|8928B 5652B|   0  1462k|   0  40.0 |2452  2547 |1.47 1.03 0.60|1.0   0 1.0|   0     0 |           | 11   17    0   16    0
Mar 17 11:19:20 ubuntu dstat.sh[60226]: 17-03 11:19:20| 18   5  76   0   0|1329M 1115M  167M 5134M|9742B 5967B| 268k 2240k|66.0  48.0 |2663  2217 |1.47 1.03 0.60|2.0   0  45|   0     0 |           | 11   28    0   17    0
Mar 17 11:19:21 ubuntu dstat.sh[60226]: 17-03 11:19:21| 20   5  75   0   0|1387M 1057M  167M 5134M|5319B 2614B|   0    27M|   0   172 |1897  1580 |1.47 1.03 0.60|1.0   0   0|   0     0 |           | 11   29    0   17    0
Mar 17 11:19:22 ubuntu dstat.sh[60226]: 17-03 11:19:22| 16   7  76   0   0|1359M 1085M  167M 5134M|  10k 6319B|   0  1532k|   0  8.02 |2919  2516 |1.47 1.03 0.60|2.0   0 128|   0     0 |           | 11   28    0   18    0
Mar 17 11:19:23 ubuntu dstat.sh[60226]: 17-03 11:19:23| 42   8  49   0   0|1473M  970M  167M 5134M|4709B 1857B|   0  2262k|   0  15.0 |2985  1607 |1.47 1.03 0.60|1.0   0  28|   0     0 |           | 11   28    1   18    0
Mar 17 11:19:24 ubuntu dstat.sh[60226]: 17-03 11:19:24| 28   4  67   0   0|1467M  977M  167M 5134M|  19k   17k|   0   316k|   0  18.0 |5020  6369 |1.44 1.03 0.60|1.0   0   0|   0     0 |           | 11   30    0   18    0
Mar 17 11:19:25 ubuntu dstat.sh[60226]: 17-03 11:19:25| 53  24  23   0   0|1449M  994M  167M 5134M|7974B 4002B|   0   140k|   0  24.0 |6573  6790 |1.44 1.03 0.60|6.0   0 556|   0     0 |           | 11   28    0   19    0
Mar 17 11:19:26 ubuntu dstat.sh[60226]: 17-03 11:19:26| 85  14   0   0   0|1666M  777M  167M 5134M|  12k 9208B|   0  2363k|   0  25.0 |5524  3612 |1.44 1.03 0.60|6.0   0  24|   0     0 |           | 11   30    0   18    0
Mar 17 11:19:27 ubuntu dstat.sh[60226]: 17-03 11:19:27| 78   9  13   0   0|1708M  736M  167M 5134M|  38k   33k|   0   855k|   0  57.9 |8384    12k|1.44 1.03 0.60|6.0   0 1.0|   0     0 |           | 11   31    0   21    0
Mar 17 11:19:28 ubuntu dstat.sh[60226]: 17-03 11:19:28| 39  14  46   0   0|1511M  932M  167M 5134M|  10k 6718B|   0   380k|   0  31.0 |5598  5649 |1.44 1.03 0.60|2.0   0 309|   0     0 |           | 11   28    0   24    0
Mar 17 11:19:29 ubuntu dstat.sh[60226]: 17-03 11:19:29| 20   4  75   0   0|1503M  941M  167M 5134M|6169B 3366B|   0   915k|   0   120 |1828  1311 |1.40 1.03 0.60|  0   0   0|   0     0 |           | 11   29    0   24    0
Mar 17 11:19:30 ubuntu dstat.sh[60226]: 17-03 11:19:30| 15   2  80   0   0|1480M  963M  167M 5135M|9764B 6118B|   0  1140k|   0  72.0 |2809  3389 |1.40 1.03 0.60|1.0   0   0|   0     0 |           | 11   28    0   24    0
Mar 17 11:19:31 ubuntu dstat.sh[60226]: 17-03 11:19:31| 18   9  72   0   0|1445M  998M  167M 5135M|3730B  971B|   0  9546k|   0  74.0 |2765  2000 |1.40 1.03 0.60|1.0   0  68|   0     0 |           | 11   28    0   24    0
Mar 17 11:19:32 ubuntu dstat.sh[60226]: 17-03 11:19:32| 17   3  79   0   0|1450M  994M  167M 5135M|8729B 6381B|   0     0 |   0     0 |2325  2201 |1.40 1.03 0.60|  0   0   0|   0     0 |           | 11   29    0   24    0
Mar 17 11:19:33 ubuntu dstat.sh[60226]: 17-03 11:19:33| 11  14  73   0   0|1400M 1043M  167M 5135M|7514B 3415B|   0   572k|   0  24.0 |4428  3628 |1.40 1.03 0.60|1.0   0 211|   0     0 |           | 11   28    0   25    0
Mar 17 11:19:34 ubuntu dstat.sh[60226]: 17-03 11:19:34|  9  26  63   0   0|1367M 1076M  167M 5135M|5593B 1666B|   0   229k|   0  15.0 |5831  4027 |1.45 1.05 0.61|4.0   0 482|   0     0 |           | 11   28    0   25    0
Mar 17 11:19:35 ubuntu dstat.sh[60226]: 17-03 11:19:35| 73  25   2   0   0|1522M  921M  167M 5135M|5709B 1498B|   0  2292k|   0   126 |5418  3760 |1.45 1.05 0.61|5.0   0 347|   0     0 |           | 11   28    0   25    0
Mar 17 11:19:36 ubuntu dstat.sh[60226]: 17-03 11:19:36| 75  11  13   0   0|1628M  815M  167M 5135M|  33k   28k|   0    76M|   0   410 |6853  8105 |1.45 1.05 0.61|8.0   0 1.0|   0     0 |           | 11   33    0   25    0
Mar 17 11:19:37 ubuntu dstat.sh[60226]: 17-03 11:19:37| 73  15  12   0   0|1440M 1003M  167M 5135M|  27k   22k|   0   662k|   0  72.2 |9053    13k|1.45 1.05 0.61|5.0   0 178|   0     0 |           | 11   28    0   26    0
Mar 17 11:19:38 ubuntu dstat.sh[60226]: 17-03 11:19:38| 84  16   0   0   0|1609M  834M  167M 5135M|  11k 7610B|   0   191k|   0  10.9 |5401  3578 |1.45 1.05 0.61|6.0   0 131|   0     0 |           | 11   30    0   26    0
Mar 17 11:19:39 ubuntu dstat.sh[60226]: 17-03 11:19:39| 76  10  12   0   0|1703M  740M  167M 5135M|  33k   31k|   0   141k|   0  9.03 |7156  9651 |1.81 1.13 0.64|6.0   0   0|   0     0 |           | 11   34    0   26    0
Mar 17 11:19:40 ubuntu dstat.sh[60226]: 17-03 11:19:40| 66  11  22   0   0|1623M  820M  167M 5135M|  32k   27k|   0   440k|   0  38.0 |9151    13k|1.81 1.13 0.64|4.0   0 163|   0     0 |           | 11   28    0   31    0
Mar 17 11:19:41 ubuntu dstat.sh[60226]: 17-03 11:19:41| 41  12  46   0   0|1527M  915M  167M 5135M|4612B 1617B|   0   331k|   0  11.0 |3310  2163 |1.81 1.13 0.64|3.0   0 135|   0     0 |           | 11   28    0   31    0
Mar 17 11:19:42 ubuntu dstat.sh[60226]: 17-03 11:19:42| 31   4  64   1   0|1518M  924M  167M 5135M|  16k   14k|   0   766k|   0  55.1 |4531  4991 |1.81 1.13 0.64|1.0   0   0|   0     0 |           | 11   30    0   31    0
Mar 17 11:19:43 ubuntu dstat.sh[60226]: 17-03 11:19:43| 50  21  28   0   0|1405M 1037M  167M 5136M|  11k 7238B|   0   216k|   0  18.0 |5881  5647 |1.81 1.13 0.64|3.0   0 378|   0     0 |           | 11   28    0   33    0
Mar 17 11:19:44 ubuntu dstat.sh[60226]: 17-03 11:19:44| 51   8  40   0   0|1503M  939M  167M 5136M|  16k   13k|   0   108k|   0  6.01 |4026  2949 |1.91 1.16 0.65|3.0   0   0|   0     0 |           | 11   31    0   33    0
Mar 17 11:19:45 ubuntu dstat.sh[60226]: 17-03 11:19:45| 49  14  37   0   0|1414M 1028M  167M 5136M|  21k   18k|   0   476k|   0  49.0 |7896    11k|1.91 1.16 0.65|4.0   0 258|   0     0 |           | 11   28    0   34    0
Mar 17 11:19:46 ubuntu dstat.sh[60226]: 17-03 11:19:46| 80  15   4   0   0|1567M  875M  167M 5136M|7261B 5287B|   0  4835k|   0   317 |4946  2076 |1.91 1.16 0.65|1.0   0 1.0|   0     0 |           | 11   30    1   29    0
Mar 17 11:19:47 ubuntu dstat.sh[60226]: 17-03 11:19:47| 54   6  38   0   0|1575M  867M  167M 5136M|  36k   31k|   0  1186k|   0  80.9 |8358    12k|1.91 1.16 0.65|5.0   0   0|   0     0 |           | 11   31    0   30    0
Mar 17 11:19:48 ubuntu dstat.sh[60226]: 17-03 11:19:48| 63  19  17   0   0|1501M  941M  167M 5136M|  11k 7615B|   0   216k|   0  26.0 |5545  5495 |1.91 1.16 0.65|3.0   0 324|   0     0 |           | 11   28    0   32    0
Mar 17 11:19:49 ubuntu dstat.sh[60226]: 17-03 11:19:49| 50   7  42   0   0|1551M  891M  167M 5136M|  19k   15k|   0     0 |   0     0 |4301  4210 |2.00 1.19 0.67|3.0   0   0|   0     0 |           | 11   31    0   32    0
Mar 17 11:19:50 ubuntu dstat.sh[60226]: 17-03 11:19:50| 49  19  31   1   0|1501M  941M  167M 5136M|  21k   16k|   0   448k|   0  38.0 |7042  8881 |2.00 1.19 0.67|3.0   0 299|   0     0 |           | 11   28    0   34    0
Mar 17 11:19:51 ubuntu dstat.sh[60226]: 17-03 11:19:51| 55   7  37   0   0|1532M  910M  167M 5136M|  14k 9734B|   0  2535k|   0  98.0 |3598  2156 |2.00 1.19 0.67|3.0   0   0|   0     0 |           | 11   31    0   31    0
Mar 17 11:19:52 ubuntu dstat.sh[60226]: 17-03 11:19:52| 49   8  41   0   0|1400M 1041M  167M 5137M|  28k   21k|   0  3180k|   0   161 |6948  9539 |2.00 1.19 0.67|2.0   0  96|   0     0 |           | 11   28    0   34    0
Mar 17 11:19:53 ubuntu dstat.sh[60226]: 17-03 11:19:53| 57  17  26   0   0|1491M  950M  167M 5137M|6492B 2120B|   0    12k|   0  2.99 |4369  2494 |2.00 1.19 0.67|2.0   0 191|   0     0 |           | 11   29    0   34    0
Mar 17 11:19:54 ubuntu dstat.sh[60226]: 17-03 11:19:54| 45   5  49   0   0|1506M  935M  167M 5137M|  26k   22k|   0   360k|   0  36.0 |6053  7456 |2.00 1.21 0.67|2.0   0   0|   0     0 |           | 11   30    0   34    0
Mar 17 11:19:55 ubuntu dstat.sh[60226]: 17-03 11:19:55| 59  15  27   0   0|1485M  956M  167M 5137M|9528B 5513B|   0   128k|   0  8.02 |4893  3779 |2.00 1.21 0.67|3.0   0 112|   0     0 |           | 11   28    0   36    0
Mar 17 11:19:56 ubuntu dstat.sh[60226]: 17-03 11:19:56| 50   6  43   0   0|1549M  891M  167M 5137M|  20k   17k|   0  1272k|   0   145 |4530  4464 |2.00 1.21 0.67|5.0   0 1.0|   0     0 |           | 11   31    0   36    0
Mar 17 11:19:57 ubuntu dstat.sh[60226]: 17-03 11:19:57| 43  20  36   0   0|1442M  999M  167M 5137M|  15k   11k|   0   510k|   0  48.1 |6770  8011 |2.00 1.21 0.67|5.0   0 385|   0     0 |           | 11   28    0   38    0
Mar 17 11:19:58 ubuntu dstat.sh[60226]: 17-03 11:19:58| 78  22   0   0   0|1575M  866M  167M 5137M|4326B 1080B|   0   220k|   0  15.0 |5421  4169 |2.00 1.21 0.67|7.0   0 332|   0     0 |           | 11   28    0   38    0
Mar 17 11:19:59 ubuntu dstat.sh[60226]: 17-03 11:19:59| 79  19   1   0   0|1709M  732M  167M 5137M|  24k   21k|   0   600k|   0  34.0 |6162  5913 |2.40 1.30 0.71|6.0   0 422|   0     0 |           | 11   33    0   38    0
Mar 17 11:20:00 ubuntu dstat.sh[60226]: 17-03 11:20:00| 71  22   7   0   0|1721M  720M  167M 5137M|  46k   40k|   0  1638k|   0  68.7 |9185    13k|2.40 1.30 0.71|6.0   0 490|   0     0 |           | 11   29    0   39    0
Mar 17 11:20:01 ubuntu dstat.sh[60226]: 17-03 11:20:01| 82  18   0   0   0|1583M  857M  167M 5137M|  12k 8841B|   0   305k|   0  19.1 |5894  4838 |2.40 1.30 0.71|5.0   0 225|   0     0 |           | 11   29    0   39    0
Mar 17 11:20:02 ubuntu dstat.sh[60226]: 17-03 11:20:02| 73   9  17   0   0|1668M  772M  167M 5137M|  34k   29k|   0     0 |   0     0 |7104  8232 |2.40 1.30 0.71|5.0   0   0|   0     0 |           | 11   32    0   40    0
Mar 17 11:20:03 ubuntu dstat.sh[60226]: 17-03 11:20:03| 53  19  27   0   0|1442M  998M  167M 5138M|  31k   27k|   0    16k|   0  4.00 |9145    13k|2.40 1.30 0.71|2.0   0 409|   0     0 |           | 11   28    0   42    0
Mar 17 11:20:04 ubuntu dstat.sh[60226]: 17-03 11:20:04| 19  32  47   0   0|1370M 1070M  167M 5138M|4628B 1455B|   0    40k|   0  9.98 |6723  5879 |2.45 1.33 0.72|4.0   0 829|   0     0 |           | 11   28    0   42    0
Mar 17 11:20:05 ubuntu dstat.sh[60226]: 17-03 11:20:05| 72  20   7   0   0|1553M  887M  167M 5138M|8431B 5720B|   0    12k|   0  3.00 |4954  3444 |2.45 1.33 0.72|4.0   0 362|   0     0 |           | 11   30    0   42    0
Mar 17 11:20:06 ubuntu dstat.sh[60226]: 17-03 11:20:06| 58   7  35   0   0|1574M  865M  167M 5138M|  27k   25k|   0   878k|   0  60.1 |5759  8700 |2.45 1.33 0.72|4.0   0 5.0|   0     0 |           | 11   30    0   43    1
Mar 17 11:20:07 ubuntu dstat.sh[60226]: 17-03 11:20:07| 72  19   7   0   0|1509M  930M  167M 5138M|9953B 5687B|   0   488k|   0  42.0 |6224  5642 |2.45 1.33 0.72|4.0   0 264|   0     0 |           | 11   28    0   46    0
Mar 17 11:20:08 ubuntu dstat.sh[60226]: 17-03 11:20:08| 66   7  27   0   0|1584M  856M  167M 5138M|  28k   24k|   0   144k|   0  8.00 |5327  6178 |2.45 1.33 0.72|5.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 17 11:20:09 ubuntu dstat.sh[60226]: 17-03 11:20:09| 50   7  41   0   0|1583M  856M  167M 5138M|  46k   41k|   0   208k|   0  18.0 |  13k   22k|2.57 1.38 0.74|3.0   0   0|   0     0 |           | 11   31    1   46    0
Mar 17 11:20:10 ubuntu dstat.sh[60226]: 17-03 11:20:10| 75  15  10   0   0|1491M  948M  167M 5138M|  15k   11k|   0   436k|   0  47.0 |7164  7930 |2.57 1.38 0.74|4.0   0 120|   0     0 |           | 11   28    0   46    0
Mar 17 11:20:11 ubuntu dstat.sh[60226]: 17-03 11:20:11| 65   8  25   0   0|1571M  868M  167M 5138M|  23k   20k|   0   140k|   0  7.99 |5007  4731 |2.57 1.38 0.74|4.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 17 11:20:12 ubuntu dstat.sh[60226]: 17-03 11:20:12| 51   6  41   0   0|1571M  868M  167M 5139M|  45k   40k|   0   160k|   0  12.0 |  13k   20k|2.57 1.38 0.74|2.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 17 11:20:13 ubuntu dstat.sh[60226]: 17-03 11:20:13| 67  19  15   0   0|1480M  958M  167M 5139M|  24k   19k|   0   124k|   0  7.00 |8001  9947 |2.57 1.38 0.74|4.0   0 260|   0     0 |           | 11   28    0   50    0
Mar 17 11:20:14 ubuntu dstat.sh[60226]: 17-03 11:20:14| 70  10  20   0   0|1562M  876M  167M 5139M|  19k   14k|   0   108k|   0  7.00 |4493  2911 |2.68 1.42 0.76|3.0   0 6.0|   0     0 |           | 11   32    0   50    0
Mar 17 11:20:15 ubuntu dstat.sh[60226]: 17-03 11:20:15| 60   9  30   0   0|1482M  956M  167M 5139M|  37k   31k|   0   116k|   0  8.00 |8883    15k|2.68 1.42 0.76|3.0   0  64|   0     0 |           | 11   30    0   51    0
Mar 17 11:20:16 ubuntu dstat.sh[60226]: 17-03 11:20:16| 77  14   9   0   0|1510M  928M  167M 5139M|  16k   11k|   0   304k|   0  33.0 |5867  6749 |2.68 1.42 0.76|3.0   0  65|   0     0 |           | 11   29    0   51    0
Mar 17 11:20:17 ubuntu dstat.sh[60226]: 17-03 11:20:17| 63   8  28   0   0|1531M  907M  167M 5139M|  24k   20k|   0   664k|   0  76.0 |5589  5560 |2.68 1.42 0.76|4.0   0  29|   0     0 |           | 11   30    0   53    0
Mar 17 11:20:18 ubuntu dstat.sh[60226]: 17-03 11:20:18| 73  15  12   0   0|1567M  871M  167M 5139M|  18k   15k|   0   192k|   0  15.0 |6887    16k|2.68 1.42 0.76|5.0   0 129|   0     0 |           | 11   30    0   54    0
Mar 17 11:20:19 ubuntu dstat.sh[60226]: 17-03 11:20:19| 59   9  31   0   0|1543M  895M  167M 5140M|  36k   31k|   0   248k|   0  19.0 |7571    12k|2.79 1.46 0.77|3.0   0  45|   0     0 |           | 11   32    0   53    0
Mar 17 11:20:20 ubuntu dstat.sh[60226]: 17-03 11:20:20| 73  21   6   0   0|1484M  953M  167M 5140M|  11k 7749B|   0   156k|   0  10.0 |5778  5337 |2.79 1.46 0.77|4.0   0 185|   0     0 |           | 11   30    0   55    0
Mar 17 11:20:21 ubuntu dstat.sh[60226]: 17-03 11:20:21| 63   9  27   0   0|1556M  882M  167M 5140M|  24k   21k|   0  3776k|   0   147 |5309  5125 |2.79 1.46 0.77|2.0   0 1.0|   0     0 |           | 11   36    0   55    0
Mar 17 11:20:22 ubuntu dstat.sh[60226]: 17-03 11:20:22| 65  11  24   0   0|1536M  902M  167M 5140M|  24k   19k|   0   392k|   0  39.0 |7191    10k|2.79 1.46 0.77|4.0   0  68|   0     0 |           | 11   32    0   59    0
Mar 17 11:20:23 ubuntu dstat.sh[60226]: 17-03 11:20:23| 57  13  29   0   0|1538M  899M  167M 5140M|  13k   11k|   0   192k|   0  8.98 |4271  3033 |2.79 1.46 0.77|3.0   0 138|   0     0 |           | 11   34    0   57    0
Mar 17 11:20:24 ubuntu dstat.sh[60226]: 17-03 11:20:24| 49  12  39   0   0|1446M  991M  167M 5140M|  15k   11k|   0   401k|   0  38.1 |4883  5635 |2.65 1.45 0.77|3.0   0 120|   0     0 |           | 11   33    0   59    0
Mar 17 11:20:25 ubuntu dstat.sh[60226]: 17-03 11:20:25| 53  11  36   0   0|1520M  917M  167M 5140M|  14k   11k|   0   220k|   0  14.0 |4362  4102 |2.65 1.45 0.77|3.0   0  96|   0     0 |           | 11   34    0   60    0
Mar 17 11:20:26 ubuntu dstat.sh[60226]: 17-03 11:20:26| 52   8  40   0   0|1510M  927M  167M 5140M|  26k   21k|   0   152k|   0  8.98 |5154  7339 |2.65 1.45 0.77|3.0   0  44|   0     0 |           | 11   33    0   62    0
Mar 17 11:20:27 ubuntu dstat.sh[60226]: 17-03 11:20:27| 56  10  34   0   0|1477M  960M  167M 5140M|  10k 7567B|   0   433k|   0  21.0 |4664  4152 |2.65 1.45 0.77|2.0   0  47|   0     0 |           | 11   33    0   61    0
Mar 17 11:20:28 ubuntu dstat.sh[60226]: 17-03 11:20:28| 32   7  60   0   0|1483M  954M  167M 5141M|  20k   17k|   0   235k|   0  12.0 |5124  6053 |2.65 1.45 0.77|  0   0  82|   0     0 |           | 11   34    0   61    0
Mar 17 11:20:29 ubuntu dstat.sh[60226]: 17-03 11:20:29| 33  13  53   0   0|1425M 1012M  167M 5141M|  11k 6597B|   0   332k|   0  34.0 |5282  5458 |2.43 1.43 0.77|2.0   0 135|   0     0 |           | 11   32    0   63    0
Mar 17 11:20:30 ubuntu dstat.sh[60226]: 17-03 11:20:30| 37   5  57   0   0|1467M  969M  167M 5141M|  11k 8829B|   0   148k|   0  11.0 |2974  1927 |2.43 1.43 0.77|  0   0   0|   0     0 |           | 11   34    0   63    0
Mar 17 11:20:31 ubuntu dstat.sh[60226]: 17-03 11:20:31| 35   7  57   0   0|1467M  969M  167M 5141M|  15k   11k|   0  1585k|   0  16.0 |4863  6042 |2.43 1.43 0.77|2.0   0  34|   0     0 |           | 11   32    0   65    0
Mar 17 11:20:32 ubuntu dstat.sh[60226]: 17-03 11:20:32| 36  11  53   0   0|1459M  978M  167M 5141M|9798B 6414B|   0   277k|   0  21.1 |3735  2862 |2.43 1.43 0.77|2.0   0 104|   0     0 |           | 11   33    0   59    0
Mar 17 11:20:33 ubuntu dstat.sh[60226]: 17-03 11:20:33| 32   8  57   0   0|1466M  971M  167M 5141M|  12k 8622B|   0   268k|   0  23.0 |3875  3303 |2.43 1.43 0.77|3.0   0  60|   0     0 |           | 11   33    0   60    0
Mar 17 11:20:34 ubuntu dstat.sh[60226]: 17-03 11:20:34| 35   6  59   0   0|1483M  953M  167M 5141M|  13k 9018B|   0   316k|   0  23.0 |3748  4015 |2.40 1.44 0.78|2.0   0 5.0|   0     0 |           | 11   33    0   61    0
Mar 17 11:20:35 ubuntu dstat.sh[60226]: 17-03 11:20:35| 37   5  58   0   0|1490M  946M  167M 5141M|  16k   12k|   0   144k|   0  10.0 |3864  4511 |2.40 1.44 0.78|1.0   0   0|   0     0 |           | 11   33    0   62    0
Mar 17 11:20:36 ubuntu dstat.sh[60226]: 17-03 11:20:36| 35   7  56   0   0|1480M  956M  167M 5141M|  15k   10k|   0   251k|   0  26.9 |4276  4525 |2.40 1.44 0.78|2.0   0  44|   0     0 |           | 11   32    0   62    0
