Apr 14 19:51:53 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 14 19:51:53 ubuntu dstat.sh[64972]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 14 19:51:53 ubuntu dstat.sh[64972]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 14 19:52:31 ubuntu dstat.sh[64972]: 14-04 19:52:31| 18   2  78   0   0|1512M  716M  169M 5338M|8538B 5595B|   0   192k|   0  9.00 |1954  1642 |1.29 1.01 0.56|1.0   0   0|   0     0 |           | 11   29    0   23    0
Apr 14 19:52:32 ubuntu dstat.sh[64972]: 14-04 19:52:32| 16   7  76   1   0|1470M  759M  169M 5338M|7770B 4568B|   0    42M|   0   279 |3901  4076 |1.29 1.01 0.56|1.0   0  68|   0     0 |           | 11   28    0   23    0
Apr 14 19:52:33 ubuntu dstat.sh[64972]: 14-04 19:52:33| 22   3  74   0   0|1472M  756M  169M 5338M|5442B 1656B|   0     0 |   0     0 |1757  1163 |1.29 1.01 0.56|1.0   0   0|   0     0 |           | 11   28    0   23    0
Apr 14 19:52:34 ubuntu dstat.sh[64972]: 14-04 19:52:34| 14   3  82   0   0|1457M  771M  169M 5338M|  12k 8486B|   0   156k|   0  21.0 |2670  3117 |1.29 1.01 0.56|1.0   0   0|   0     0 |           | 11   28    0   24    0
Apr 14 19:52:35 ubuntu dstat.sh[64972]: 14-04 19:52:35| 11  18  69   0   0|1415M  814M  169M 5338M|5110B 1623B|   0   164k|   0  9.02 |4755  3147 |1.29 1.01 0.56|1.0   0 298|   0     0 |           | 11   28    0   24    0
Apr 14 19:52:36 ubuntu dstat.sh[64972]: 14-04 19:52:36| 14  29  56   0   0|1400M  828M  169M 5338M|4841B 1460B|   0   224k|   0  18.0 |5738  4149 |1.19 0.99 0.56|4.0   0 509|   0     0 |           | 11   28    0   24    0
Apr 14 19:52:37 ubuntu dstat.sh[64972]: 14-04 19:52:37| 77  22   1   0   0|1565M  664M  169M 5338M|4899B 1297B|   0    44M|   0   269 |5342  3692 |1.19 0.99 0.56|7.0   0 234|   0     0 |           | 11   28    0   24    0
Apr 14 19:52:38 ubuntu dstat.sh[64972]: 14-04 19:52:38| 75  10  15   0   0|1665M  563M  169M 5338M|  30k   28k|   0    88k|   0  5.99 |6495  6988 |1.19 0.99 0.56|3.0   0   0|   0     0 |           | 11   33    0   24    0
Apr 14 19:52:39 ubuntu dstat.sh[64972]: 14-04 19:52:39| 74  13  12   0   0|1579M  649M  169M 5338M|  28k   22k|   0  2581k|   0   148 |8240    13k|1.19 0.99 0.56|6.0   0 221|   0     0 |           | 11   28    0   25    0
Apr 14 19:52:40 ubuntu dstat.sh[64972]: 14-04 19:52:40| 81  19   0   0   0|1615M  613M  169M 5338M|6829B 3589B|   0   264k|   0  15.0 |5119  3044 |1.19 0.99 0.56|5.0   0  89|   0     0 |           | 11   29    0   25    0
Apr 14 19:52:41 ubuntu dstat.sh[64972]: 14-04 19:52:41| 80  11   8   0   0|1743M  485M  169M 5338M|  30k   26k|   0  3667k|   0   204 |6653  7470 |1.57 1.08 0.58|5.0   0   0|   0     0 |           | 11   34    0   25    0
Apr 14 19:52:42 ubuntu dstat.sh[64972]: 14-04 19:52:42| 77  12  10   0   0|1711M  516M  169M 5339M|  40k   36k|   0   575k|   0  36.9 |9696    16k|1.57 1.08 0.58|4.0   0 151|   0     0 |           | 11   29    0   29    0
Apr 14 19:52:43 ubuntu dstat.sh[64972]: 14-04 19:52:43| 54  12  34   0   0|1539M  688M  169M 5339M|6314B 2434B|   0   236k|   0  10.0 |3807  2252 |1.57 1.08 0.58|1.0   0 147|   0     0 |           | 11   29    0   30    0
Apr 14 19:52:44 ubuntu dstat.sh[64972]: 14-04 19:52:44| 32   4  64   0   0|1532M  695M  169M 5339M|  18k   15k|   0   255k|   0  20.0 |4509  5186 |1.57 1.08 0.58|2.0   0   0|   0     0 |           | 11   29    0   29    0
Apr 14 19:52:45 ubuntu dstat.sh[64972]: 14-04 19:52:45| 50  22  28   0   0|1462M  765M  169M 5339M|9210B 5790B|   0  1683k|   0   134 |5416  4725 |1.57 1.08 0.58|3.0   0 379|   0     0 |           | 11   28    0   30    0
Apr 14 19:52:46 ubuntu dstat.sh[64972]: 14-04 19:52:46| 52   7  39   0   0|1525M  702M  169M 5339M|  17k   14k|   0   211k|   0  8.94 |4013  2664 |1.69 1.11 0.60|4.0   0   0|   0     0 |           | 11   31    0   30    0
Apr 14 19:52:47 ubuntu dstat.sh[64972]: 14-04 19:52:47| 50  14  36   0   0|1422M  805M  169M 5339M|  21k   17k|   0  6738k|   0   454 |8373    11k|1.69 1.11 0.60|5.0   0 243|   0     0 |           | 11   28    0   31    0
Apr 14 19:52:48 ubuntu dstat.sh[64972]: 14-04 19:52:48| 83  16   1   0   0|1570M  657M  169M 5339M|4923B 2237B|   0   184k|   0  8.01 |4774  1885 |1.69 1.11 0.60|4.0   0  17|   0     0 |           | 11   29    0   28    0
Apr 14 19:52:49 ubuntu dstat.sh[64972]: 14-04 19:52:49| 55   7  38   0   0|1598M  629M  169M 5339M|  37k   34k|   0  1027k|   0  27.9 |6878  9803 |1.69 1.11 0.60|3.0   0   0|   0     0 |           | 11   31    0   29    0
Apr 14 19:52:50 ubuntu dstat.sh[64972]: 14-04 19:52:50| 67  19  14   0   0|1511M  716M  169M 5339M|  13k 8613B|   0   381k|   0  26.1 |5836  6066 |1.69 1.11 0.60|3.0   0 325|   0     0 |           | 11   28    0   31    0
Apr 14 19:52:51 ubuntu dstat.sh[64972]: 14-04 19:52:51| 53   7  39   0   0|1550M  677M  169M 5339M|  17k   13k|   0   192k|   0  9.99 |3956  2692 |1.79 1.14 0.61|6.0   0   0|   0     0 |           | 11   31    0   31    0
Apr 14 19:52:52 ubuntu dstat.sh[64972]: 14-04 19:52:52| 50  15  34   0   0|1377M  849M  169M 5339M|  22k   18k|   0  1822k|   0  91.9 |8696    11k|1.79 1.14 0.61|4.0   0 254|   0     0 |           | 11   28    0   33    0
Apr 14 19:52:53 ubuntu dstat.sh[64972]: 14-04 19:52:53| 62  13  25   0   0|1548M  678M  169M 5339M|6593B 3896B|   0  8208B|   0  2.00 |3677  1544 |1.79 1.14 0.61|  0   0  45|   0     0 |           | 11   30    1   30    0
Apr 14 19:52:54 ubuntu dstat.sh[64972]: 14-04 19:52:54| 42   5  51   0   0|1544M  682M  169M 5340M|  29k   24k|   0   152k|   0  12.0 |7217  8905 |1.79 1.14 0.61|4.0   0   0|   0     0 |           | 11   29    0   32    0
Apr 14 19:52:55 ubuntu dstat.sh[64972]: 14-04 19:52:55| 63  19  19   0   0|1518M  708M  169M 5340M|7797B 4323B|   0   200k|   0  12.0 |4773  3592 |1.79 1.14 0.61|3.0   0 293|   0     0 |           | 11   28    0   33    0
Apr 14 19:52:56 ubuntu dstat.sh[64972]: 14-04 19:52:56| 51   7  42   0   0|1569M  657M  169M 5340M|  19k   16k|   0   152k|   0  8.00 |4496  3800 |1.89 1.17 0.62|4.0   0   0|   0     0 |           | 11   31    0   33    0
Apr 14 19:52:57 ubuntu dstat.sh[64972]: 14-04 19:52:57| 51  13  34   0   0|1492M  734M  169M 5340M|  16k   12k|   0  1200k|   0  87.0 |7060  8278 |1.89 1.17 0.62|4.0   0 113|   0     0 |           | 11   28    0   35    0
Apr 14 19:52:58 ubuntu dstat.sh[64972]: 14-04 19:52:58| 55   7  38   0   0|1549M  677M  169M 5340M|  13k   11k|   0     0 |   0     0 |3925  2361 |1.89 1.17 0.62|1.0   0   0|   0     0 |           | 11   31    0   35    0
Apr 14 19:52:59 ubuntu dstat.sh[64972]: 14-04 19:52:59| 52   6  40   0   0|1447M  779M  169M 5340M|  23k   17k|   0   332k|   0  37.0 |7658  9574 |1.89 1.17 0.62|2.0   0  66|   0     0 |           | 11   28    0   37    0
Apr 14 19:53:00 ubuntu dstat.sh[64972]: 14-04 19:53:00| 67  27   6   0   0|1508M  717M  169M 5340M|5341B 1620B|   0   228k|   0  23.0 |5738  4722 |1.89 1.17 0.62|9.0   0 541|   0     0 |           | 11   28    0   37    0
Apr 14 19:53:01 ubuntu dstat.sh[64972]: 14-04 19:53:01| 79  21   0   0   0|1697M  529M  169M 5340M|  15k   12k|   0  2384k|   0   114 |5854  4860 |2.30 1.27 0.66|6.0   0 329|   0     0 |           | 11   32    0   35    0
Apr 14 19:53:02 ubuntu dstat.sh[64972]: 14-04 19:53:02| 77  17   5   0   0|1748M  478M  169M 5340M|  45k   40k|   0   941k|   0  62.8 |9026    11k|2.30 1.27 0.66|8.0   0 367|   0     0 |           | 11   30    0   36    1
Apr 14 19:53:03 ubuntu dstat.sh[64972]: 14-04 19:53:03| 73  25   1   0   0|1583M  642M  169M 5341M|  18k   14k|   0   497k|   0  37.1 |6856  7378 |2.30 1.27 0.66|7.0   0 521|   0     0 |           | 11   28    0   36    0
Apr 14 19:53:04 ubuntu dstat.sh[64972]: 14-04 19:53:04| 83  13   4   0   0|1658M  567M  169M 5341M|  12k 8999B|   0   156k|   0  7.99 |5096  2674 |2.30 1.27 0.66|4.0   0  30|   0     0 |           | 11   31    0   36    0
Apr 14 19:53:05 ubuntu dstat.sh[64972]: 14-04 19:53:05| 71   9  20   0   0|1650M  575M  169M 5341M|  44k   38k|   0    12k|   0  3.00 |8707    13k|2.30 1.27 0.66|3.0   0  50|   0     0 |           | 11   31    0   38    0
Apr 14 19:53:06 ubuntu dstat.sh[64972]: 14-04 19:53:06| 37  23  39   0   0|1437M  788M  169M 5341M|  18k   12k|   0    16k|   0  4.00 |7278  8274 |2.44 1.32 0.68|1.0   0 516|   0     0 |           | 11   28    0   41    0
Apr 14 19:53:07 ubuntu dstat.sh[64972]: 14-04 19:53:07| 20  32  47   0   0|1439M  786M  169M 5341M|6372B 1623B|   0    68k|   0  10.0 |6303  5257 |2.44 1.32 0.68|4.0   0 744|   0     0 |           | 11   28    0   41    0
Apr 14 19:53:08 ubuntu dstat.sh[64972]: 14-04 19:53:08| 74  19   7   0   0|1566M  659M  169M 5341M|  11k 7356B|   0    12k|   0  2.99 |4938  3240 |2.44 1.32 0.68|3.0   0 292|   0     0 |           | 11   30    0   41    0
Apr 14 19:53:09 ubuntu dstat.sh[64972]: 14-04 19:53:09| 61   7  32   0   0|1594M  631M  169M 5341M|  27k   23k|   0   630k|   0  58.2 |5765  8122 |2.44 1.32 0.68|3.0   0   0|   0     0 |           | 11   30    0   43    0
Apr 14 19:53:10 ubuntu dstat.sh[64972]: 14-04 19:53:10| 72  21   8   0   0|1547M  677M  169M 5341M|  10k 6365B|   0   440k|   0  43.0 |6043  5932 |2.44 1.32 0.68|4.0   0 268|   0     0 |           | 11   28    0   45    0
Apr 14 19:53:11 ubuntu dstat.sh[64972]: 14-04 19:53:11| 68   8  23   0   0|1597M  627M  169M 5341M|  22k   19k|   0   191k|   0  12.0 |4782  4531 |2.56 1.36 0.70|2.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 14 19:53:12 ubuntu dstat.sh[64972]: 14-04 19:53:12| 51   5  42   0   0|1597M  627M  169M 5342M|  41k   35k|   0   184k|   0  12.0 |  12k   18k|2.56 1.36 0.70|3.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 14 19:53:13 ubuntu dstat.sh[64972]: 14-04 19:53:13| 64  13  22   0   0|1452M  772M  169M 5342M|  28k   22k|   0   590k|   0  57.2 |9351    14k|2.56 1.36 0.70|5.0   0 120|   0     0 |           | 11   28    0   45    0
Apr 14 19:53:14 ubuntu dstat.sh[64972]: 14-04 19:53:14| 76  11  13   0   0|1581M  643M  169M 5342M|  13k   11k|   0   184k|   0  7.98 |4539  2137 |2.56 1.36 0.70|2.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 14 19:53:15 ubuntu dstat.sh[64972]: 14-04 19:53:15| 57   7  36   0   0|1593M  631M  169M 5342M|  40k   34k|   0   180k|   0  10.0 |9485    15k|2.56 1.36 0.70|2.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 14 19:53:16 ubuntu dstat.sh[64972]: 14-04 19:53:16| 59   9  31   0   0|1514M  710M  169M 5342M|  41k   35k|   0   172k|   0  10.0 |  12k   17k|2.52 1.37 0.70|5.0   0  92|   0     0 |           | 11   28    0   49    0
Apr 14 19:53:17 ubuntu dstat.sh[64972]: 14-04 19:53:17| 78  19   3   0   0|1543M  681M  169M 5342M|6894B 3586B|   0  3132k|   0   130 |4921  2353 |2.52 1.37 0.70|4.0   0 169|   0     0 |           | 11   29    0   49    0
Apr 14 19:53:18 ubuntu dstat.sh[64972]: 14-04 19:53:18| 64   7  30   0   0|1598M  626M  169M 5342M|  30k   28k|   0   392k|   0  46.0 |6170  8856 |2.52 1.37 0.70|1.0   0 1.0|   0     0 |           | 11   32    0   49    0
Apr 14 19:53:19 ubuntu dstat.sh[64972]: 14-04 19:53:19| 67  11  21   0   0|1521M  702M  169M 5343M|  30k   24k|   0   268k|   0  22.0 |8529    13k|2.52 1.37 0.70|3.0   0  70|   0     0 |           | 11   29    0   51    0
Apr 14 19:53:20 ubuntu dstat.sh[64972]: 14-04 19:53:20| 75  13  11   0   0|1551M  672M  169M 5343M|  12k 8175B|   0  1604k|   0  35.0 |5113  3708 |2.52 1.37 0.70|3.0   0  61|   0     0 |           | 11   32    0   51    0
Apr 14 19:53:21 ubuntu dstat.sh[64972]: 14-04 19:53:21| 64  13  22   0   0|1580M  643M  169M 5343M|  23k   18k|   0   404k|   0  42.0 |6101  6627 |2.79 1.45 0.73|5.0   0 116|   0     0 |           | 11   34    0   50    0
Apr 14 19:53:22 ubuntu dstat.sh[64972]: 14-04 19:53:22| 66  10  24   0   0|1638M  584M  169M 5343M|  32k   27k|   0   148k|   0  8.99 |6420    10k|2.79 1.45 0.73|4.0   0 5.0|   0     0 |           | 11   35    0   50    0
Apr 14 19:53:23 ubuntu dstat.sh[64972]: 14-04 19:53:23| 62  14  21   0   0|1566M  656M  169M 5343M|  26k   20k|   0   460k|   0  16.0 |7124  8801 |2.79 1.45 0.73|4.0   0 141|   0     0 |           | 11   33    0   53    0
Apr 14 19:53:24 ubuntu dstat.sh[64972]: 14-04 19:53:24| 76  14  10   0   0|1558M  665M  169M 5343M|  15k   11k|   0    12k|   0  1.00 |5010  3617 |2.79 1.45 0.73|4.0   0  86|   0     0 |           | 11   34    0   54    0
Apr 14 19:53:25 ubuntu dstat.sh[64972]: 14-04 19:53:25| 66  11  22   0   0|1584M  638M  169M 5343M|  24k   20k|   0     0 |   0     0 |6133  6708 |2.79 1.45 0.73|4.0   0  34|   0     0 |           | 11   34    0   55    0
Apr 14 19:53:26 ubuntu dstat.sh[64972]: 14-04 19:53:26| 66  11  21   0   0|1545M  678M  169M 5343M|  23k   19k|   0   288k|   0  30.0 |6209  7875 |2.89 1.49 0.75|4.0   0 106|   0     0 |           | 11   33    0   57    0
Apr 14 19:53:27 ubuntu dstat.sh[64972]: 14-04 19:53:27| 58  12  30   0   0|1545M  678M  169M 5343M|  12k 8625B|   0   320k|   0  23.0 |4647  3914 |2.89 1.49 0.75|3.0   0 127|   0     0 |           | 11   33    0   58    0
Apr 14 19:53:28 ubuntu dstat.sh[64972]: 14-04 19:53:28| 54   9  36   0   0|1498M  725M  169M 5343M|  15k   12k|   0   368k|   0  31.0 |4668  4734 |2.89 1.49 0.75|3.0   0  60|   0     0 |           | 11   34    0   59    0
Apr 14 19:53:29 ubuntu dstat.sh[64972]: 14-04 19:53:29| 55  12  32   0   0|1547M  675M  169M 5344M|  18k   15k|   0   240k|   0  13.0 |5472    12k|2.89 1.49 0.75|2.0   0 132|   0     0 |           | 11   34    0   55    0
Apr 14 19:53:30 ubuntu dstat.sh[64972]: 14-04 19:53:30| 55  10  34   0   0|1540M  683M  169M 5344M|  18k   13k|   0   152k|   0  10.0 |5193  5564 |2.89 1.49 0.75|4.0   0  86|   0     0 |           | 11   33    0   57    0
Apr 14 19:53:31 ubuntu dstat.sh[64972]: 14-04 19:53:31| 52  10  37   0   0|1513M  708M  169M 5344M|  13k   10k|   0   232k|   0  18.0 |4589  4668 |2.90 1.52 0.76|3.0   0  86|   0     0 |           | 11   33    0   58    0
Apr 14 19:53:32 ubuntu dstat.sh[64972]: 14-04 19:53:32| 31   3  63   0   0|1516M  705M  169M 5344M|  22k   17k|   0  3269k|   0   183 |5466  6944 |2.90 1.52 0.76|2.0   0   0|   0     0 |           | 11   33    0   59    0
Apr 14 19:53:33 ubuntu dstat.sh[64972]: 14-04 19:53:33| 34  13  51   0   0|1424M  797M  169M 5344M|7681B 4062B|   0   275k|   0  23.9 |4608  3791 |2.90 1.52 0.76|2.0   0 135|   0     0 |           | 11   32    0   57    0
Apr 14 19:53:34 ubuntu dstat.sh[64972]: 14-04 19:53:34| 35   5  59   0   0|1467M  755M  169M 5344M|  16k   13k|   0   148k|   0  10.0 |3481  3103 |2.90 1.52 0.76|4.0   0   0|   0     0 |           | 11   34    0   57    0
