May 12 16:35:46 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 12 16:35:46 ubuntu dstat.sh[65635]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 12 16:35:46 ubuntu dstat.sh[65635]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 12 16:36:12 ubuntu dstat.sh[65635]: 12-05 16:36:12| 21   3  75   1   0|1349M  858M  172M 5356M|7849B 6109B| 268k 1468k|66.0  31.0 |2724  2969 |1.52 0.78 0.43|1.0   0 4.0|   0     0 |           | 11   28    0   21    0
May 12 16:36:13 ubuntu dstat.sh[65635]: 12-05 16:36:13| 20   8  72   0   0|1384M  823M  172M 5356M|1746B   66B|   0    32M|   0   187 |2634  2087 |1.52 0.78 0.43|1.0   0  43|   0     0 |           | 11   28    0   17    0
May 12 16:36:14 ubuntu dstat.sh[65635]: 12-05 16:36:14| 18   3  79   0   0|1397M  809M  172M 5356M|8119B 5923B|   0     0 |   0     0 |1829  1524 |1.52 0.78 0.43|1.0   0   0|   0     0 |           | 11   29    0   17    0
May 12 16:36:15 ubuntu dstat.sh[65635]: 12-05 16:36:15| 26  14  60   0   0|1436M  770M  172M 5356M|3541B  996B|   0  2273k|   0  17.0 |3668  2508 |1.64 0.82 0.44|3.0   0 156|   0     0 |           | 11   28    0   18    0
May 12 16:36:16 ubuntu dstat.sh[65635]: 12-05 16:36:16| 37   5  57   0   0|1467M  739M  172M 5356M|  10k 7879B|   0    44k|   0  2.00 |3172  2253 |1.64 0.82 0.44|3.0   0   0|   0     0 |           | 11   30    0   18    0
May 12 16:36:17 ubuntu dstat.sh[65635]: 12-05 16:36:17| 36  11  52   0   0|1353M  853M  172M 5356M|  13k   11k|   0  3022k|   0   137 |6564  8357 |1.64 0.82 0.44|4.0   0 162|   0     0 |           | 11   28    0   19    0
May 12 16:36:18 ubuntu dstat.sh[65635]: 12-05 16:36:18| 71  26   2   0   0|1525M  681M  172M 5356M|2825B   94B|   0  2349k|   0  18.0 |5238  4149 |1.64 0.82 0.44|6.0   0 416|   0     0 |           | 11   28    0   19    0
May 12 16:36:19 ubuntu dstat.sh[65635]: 12-05 16:36:19| 82  11   4   0   0|1710M  496M  172M 5356M|  20k   17k|   0   736k|   0  12.0 |5197  3723 |1.64 0.82 0.44|5.0   0   0|   0     0 |           | 11   33    0   19    0
May 12 16:36:20 ubuntu dstat.sh[65635]: 12-05 16:36:20| 78   9  11   0   0|1701M  505M  172M 5356M|  28k   25k|   0   500k|   0  55.0 |8550    13k|1.59 0.82 0.45|6.0   0  66|   0     0 |           | 11   30    0   23    0
May 12 16:36:21 ubuntu dstat.sh[65635]: 12-05 16:36:21| 41  14  45   0   0|1512M  694M  172M 5356M|5355B 2793B|   0   588k|   0  28.0 |4437  4061 |1.59 0.82 0.45|3.0   0 244|   0     0 |           | 11   28    0   23    0
May 12 16:36:22 ubuntu dstat.sh[65635]: 12-05 16:36:22| 19   3  78   0   0|1522M  684M  172M 5356M|7763B 4527B|   0   152k|   0  6.98 |1954  1830 |1.59 0.82 0.45|1.0   0 1.0|   0     0 |           | 11   29    0   23    0
May 12 16:36:23 ubuntu dstat.sh[65635]: 12-05 16:36:23| 16   9  74   0   0|1486M  720M  172M 5356M|4630B 2552B|   0    29M|   0   195 |3656  3687 |1.59 0.82 0.45|1.0   0  68|   0     0 |           | 11   28    0   24    0
May 12 16:36:24 ubuntu dstat.sh[65635]: 12-05 16:36:24| 25   6  68   1   0|1478M  728M  172M 5356M|4479B 2392B|   0  3899k|   0   183 |3240    11k|1.59 0.82 0.45|1.0   0  36|   0     0 |           | 11   29    0   25    0
May 12 16:36:25 ubuntu dstat.sh[65635]: 12-05 16:36:25| 19   3  76   1   0|1445M  761M  172M 5356M|7183B 4684B|   0  3195k|   0   173 |3223  3947 |1.46 0.81 0.45|1.0   0   0|   0     0 |           | 11   28    0   25    0
May 12 16:36:26 ubuntu dstat.sh[65635]: 12-05 16:36:26|  8  23  68   0   0|1388M  818M  172M 5356M|2481B    0 |   0     0 |   0     0 |5841  4385 |1.46 0.81 0.45|1.0   0 492|   0     0 |           | 11   28    0   25    0
May 12 16:36:27 ubuntu dstat.sh[65635]: 12-05 16:36:27| 53  31  16   0   0|1460M  746M  172M 5356M|2161B    0 |   0   224k|   0  23.0 |5752  4456 |1.46 0.81 0.45|5.0   0 547|   0     0 |           | 11   28    0   25    0
May 12 16:36:28 ubuntu dstat.sh[65635]: 12-05 16:36:28| 81  13   6   0   0|1648M  557M  172M 5356M|  17k   15k|   0    39M|   0   188 |5564  3696 |1.46 0.81 0.45|5.0   0   0|   0     0 |           | 11   33    0   25    0
May 12 16:36:29 ubuntu dstat.sh[65635]: 12-05 16:36:29| 69   7  22   0   0|1651M  554M  172M 5357M|  36k   32k|   0    17M|   0   133 |9447    16k|1.46 0.81 0.45|7.0   0   0|   0     0 |           | 11   29    0   26    0
May 12 16:36:30 ubuntu dstat.sh[65635]: 12-05 16:36:30| 78  22   0   0   0|1558M  647M  172M 5357M|3348B 1283B|   0   320k|   0  30.0 |5400  4736 |1.91 0.91 0.48|6.0   0 310|   0     0 |           | 11   28    0   26    0
May 12 16:36:31 ubuntu dstat.sh[65635]: 12-05 16:36:31| 87  12   1   0   0|1718M  487M  172M 5357M|9007B 6650B|   0   160k|   0  9.97 |4883  2623 |1.91 0.91 0.48|5.0   0   0|   0     0 |           | 11   31    0   26    0
May 12 16:36:32 ubuntu dstat.sh[65635]: 12-05 16:36:32| 79  10  10   0   0|1750M  454M  172M 5357M|  43k   39k|   0  2794k|   0   124 |8611    13k|1.91 0.91 0.48|6.0   0 1.0|   0     0 |           | 11   32    0   28    0
May 12 16:36:33 ubuntu dstat.sh[65635]: 12-05 16:36:33| 71  16  13   0   0|1558M  647M  172M 5357M|  19k   16k|   0   580k|   0  30.0 |7508  9930 |1.91 0.91 0.48|2.0   0 298|   0     0 |           | 11   28    0   31    0
May 12 16:36:34 ubuntu dstat.sh[65635]: 12-05 16:36:34| 38   5  55   0   0|1558M  646M  172M 5357M|8356B 6492B|   0   279k|   0  9.98 |2913  2280 |1.91 0.91 0.48|1.0   0   0|   0     0 |           | 11   30    0   31    0
May 12 16:36:35 ubuntu dstat.sh[65635]: 12-05 16:36:35| 39  19  41   0   0|1505M  700M  172M 5357M|  15k   12k|   0   313k|   0  28.1 |5999  7047 |1.99 0.95 0.49|4.0   0 329|   0     0 |           | 11   28    0   33    0
May 12 16:36:36 ubuntu dstat.sh[65635]: 12-05 16:36:36| 63  11  26   0   0|1571M  633M  172M 5357M|8051B 5772B|   0   156k|   0  8.99 |3874  1921 |1.99 0.95 0.49|1.0   0  50|   0     0 |           | 11   31    0   33    0
May 12 16:36:37 ubuntu dstat.sh[65635]: 12-05 16:36:37| 49   6  44   0   0|1565M  639M  173M 5358M|  26k   21k|   0  1697k|   0   140 |8228    11k|1.99 0.95 0.49|3.0   0   0|   0     0 |           | 11   29    0   28    0
May 12 16:36:38 ubuntu dstat.sh[65635]: 12-05 16:36:38| 74  21   5   0   0|1504M  701M  173M 5358M|4552B  657B|   0   260k|   0  21.0 |5267  3332 |1.99 0.95 0.49|4.0   0 258|   0     0 |           | 11   28    0   28    0
May 12 16:36:39 ubuntu dstat.sh[65635]: 12-05 16:36:39| 70   8  21   0   0|1605M  599M  173M 5358M|  23k   20k|   0   272k|   0  20.0 |5244  4896 |1.99 0.95 0.49|3.0   0   0|   0     0 |           | 11   32    0   28    0
May 12 16:36:40 ubuntu dstat.sh[65635]: 12-05 16:36:40| 58  19  22   0   0|1506M  698M  173M 5358M|  26k   20k|   0   440k|   0  40.0 |8749    12k|2.07 0.98 0.51|5.0   0 324|   0     0 |           | 11   28    0   31    0
May 12 16:36:41 ubuntu dstat.sh[65635]: 12-05 16:36:41| 60   9  30   0   0|1561M  643M  173M 5358M|6465B 4583B|   0   220k|   0  9.99 |3509  1473 |2.07 0.98 0.51|1.0   0   0|   0     0 |           | 11   31    0   28    0
May 12 16:36:42 ubuntu dstat.sh[65635]: 12-05 16:36:42| 50   6  43   0   0|1570M  634M  173M 5358M|  27k   23k|   0  1198k|   0  83.9 |7876    11k|2.07 0.98 0.51|3.0   0 1.0|   0     0 |           | 11   29    0   29    0
May 12 16:36:43 ubuntu dstat.sh[65635]: 12-05 16:36:43| 57  22  20   0   0|1533M  670M  173M 5358M|3142B 1188B|   0    72k|   0  7.01 |4541  2957 |2.07 0.98 0.51|3.0   0 300|   0     0 |           | 11   28    0   30    0
May 12 16:36:44 ubuntu dstat.sh[65635]: 12-05 16:36:44| 52   7  40   0   0|1568M  635M  173M 5358M|  17k   15k|   0  4764k|   0   301 |4409  3665 |2.07 0.98 0.51|3.0   0   0|   0     0 |           | 11   31    0   30    0
May 12 16:36:45 ubuntu dstat.sh[65635]: 12-05 16:36:45| 50  18  32   0   0|1460M  744M  173M 5359M|  15k   13k|   0   384k|   0  28.0 |7343  8772 |2.15 1.01 0.52|5.0   0 287|   0     0 |           | 11   28    0   33    0
May 12 16:36:46 ubuntu dstat.sh[65635]: 12-05 16:36:46| 56   8  35   0   0|1518M  685M  173M 5359M|7989B 7699B|   0   128k|   0  8.99 |3631  1975 |2.15 1.01 0.52|  0   0   0|   0     0 |           | 11   31    0   33    0
May 12 16:36:47 ubuntu dstat.sh[65635]: 12-05 16:36:47| 54   7  37   0   0|1449M  754M  173M 5359M|  22k   17k|   0  1281k|   0  91.8 |7452  9639 |2.15 1.01 0.52|3.0   0  49|   0     0 |           | 11   28    0   35    0
May 12 16:36:48 ubuntu dstat.sh[65635]: 12-05 16:36:48| 63  13  24   0   0|1525M  678M  173M 5359M|3253B    0 |   0     0 |   0     0 |3919  1979 |2.15 1.01 0.52|5.0   0  63|   0     0 |           | 11   28    0   35    0
May 12 16:36:49 ubuntu dstat.sh[65635]: 12-05 16:36:49| 47   5  47   0   0|1539M  664M  173M 5359M|  25k   22k|   0   300k|   0  8.99 |5178  7304 |2.15 1.01 0.52|5.0   0   0|   0     0 |           | 11   30    0   36    0
May 12 16:36:50 ubuntu dstat.sh[65635]: 12-05 16:36:50| 58  25  17   0   0|1491M  712M  173M 5359M|4805B 2739B|   0   466k|   0  50.2 |6204  5713 |2.22 1.05 0.54|6.0   0 483|   0     0 |           | 11   28    0   37    0
May 12 16:36:51 ubuntu dstat.sh[65635]: 12-05 16:36:51| 80  20   0   0   0|1645M  558M  173M 5359M|6029B 3811B|   0   172k|   0  10.0 |5432  4192 |2.22 1.05 0.54|8.0   0 329|   0     0 |           | 11   30    0   37    0
May 12 16:36:52 ubuntu dstat.sh[65635]: 12-05 16:36:52| 75  20   3   0   0|1752M  451M  173M 5359M|  34k   32k|   0   510k|   0  29.9 |7445  8228 |2.22 1.05 0.54|5.0   0 348|   0     0 |           | 11   34    0   37    0
May 12 16:36:53 ubuntu dstat.sh[65635]: 12-05 16:36:53| 75  23   2   0   0|1653M  549M  173M 5359M|  29k   25k|   0   759k|   0  59.2 |7823  9753 |2.22 1.05 0.54|6.0   0 484|   0     0 |           | 11   29    0   38    0
May 12 16:36:54 ubuntu dstat.sh[65635]: 12-05 16:36:54| 82  18   1   0   0|1637M  566M  173M 5359M|5296B 3566B|   0   284k|   0  21.0 |5474  3838 |2.22 1.05 0.54|4.0   0 215|   0     0 |           | 11   29    0   36    0
May 12 16:36:55 ubuntu dstat.sh[65635]: 12-05 16:36:55| 78   9  11   0   0|1703M  500M  173M 5360M|  33k   32k|   0     0 |   0     0 |7504  9779 |2.28 1.08 0.55|4.0   0   0|   0     0 |           | 11   32    0   37    0
May 12 16:36:56 ubuntu dstat.sh[65635]: 12-05 16:36:56| 56  19  23   0   0|1518M  684M  173M 5360M|  27k   21k|   0    16k|   0  4.00 |8280    12k|2.28 1.08 0.55|3.0   0 449|   0     0 |           | 11   28    0   41    0
May 12 16:36:57 ubuntu dstat.sh[65635]: 12-05 16:36:57| 10  20  69   0   0|1463M  739M  173M 5360M|2590B    0 |   0  4096B|   0  1.00 |4842  3225 |2.28 1.08 0.55|1.0   0 288|   0     0 |           | 11   28    0   41    0
May 12 16:36:58 ubuntu dstat.sh[65635]: 12-05 16:36:58| 46  37  17   0   0|1468M  734M  173M 5360M|2462B   42B|   0    56k|   0  14.0 |6011  5390 |2.28 1.08 0.55|5.0   0 847|   0     0 |           | 11   28    0   41    0
May 12 16:36:59 ubuntu dstat.sh[65635]: 12-05 16:36:59| 73  11  14   0   0|1581M  621M  173M 5360M|  17k   14k|   0   352k|   0  17.0 |5167  4291 |2.28 1.08 0.55|3.0   0  19|   0     0 |           | 11   31    0   41    0
May 12 16:37:00 ubuntu dstat.sh[65635]: 12-05 16:37:00| 63  13  23   0   0|1457M  745M  173M 5360M|  22k   18k|   0   723k|   0  75.9 |7256  9742 |2.34 1.11 0.56|4.0   0 146|   0     0 |           | 11   28    0   45    0
May 12 16:37:01 ubuntu dstat.sh[65635]: 12-05 16:37:01| 78  16   6   0   0|1553M  649M  173M 5360M|8185B 5513B|   0   188k|   0  10.0 |4918  2774 |2.34 1.11 0.56|4.0   0 122|   0     0 |           | 11   30    0   45    0
May 12 16:37:02 ubuntu dstat.sh[65635]: 12-05 16:37:02| 60   7  31   0   0|1582M  620M  173M 5360M|  32k   29k|   0   148k|   0  10.0 |8006    12k|2.34 1.11 0.56|2.0   0 1.0|   0     0 |           | 11   32    0   45    0
May 12 16:37:03 ubuntu dstat.sh[65635]: 12-05 16:37:03| 52   8  37   0   0|1590M  612M  173M 5360M|  34k   29k|   0  4463k|   0   160 |  13k   18k|2.34 1.11 0.56|5.0   0  30|   0     0 |           | 11   30    0   45    0
May 12 16:37:04 ubuntu dstat.sh[65635]: 12-05 16:37:04| 76  16   9   1   0|1555M  646M  173M 5360M|  12k 9456B|   0   392k|   0  38.0 |6096  5922 |2.34 1.11 0.56|3.0   0  90|   0     0 |           | 11   29    0   45    0
May 12 16:37:05 ubuntu dstat.sh[65635]: 12-05 16:37:05| 69   9  21   0   0|1613M  588M  173M 5360M|  21k   19k|   0   184k|   0  9.98 |5634  5725 |2.39 1.14 0.58|  0   0   0|   0     0 |           | 11   32    0   45    0
May 12 16:37:06 ubuntu dstat.sh[65635]: 12-05 16:37:06| 57   6  36   0   0|1616M  585M  173M 5361M|  38k   32k|   0   140k|   0  8.01 |  11k   16k|2.39 1.14 0.58|2.0   0   0|   0     0 |           | 11   31    0   46    0
May 12 16:37:07 ubuntu dstat.sh[65635]: 12-05 16:37:07| 67  17  16   0   0|1538M  663M  173M 5361M|  26k   22k|   0   152k|   0  9.00 |8075    12k|2.39 1.14 0.58|4.0   0 205|   0     0 |           | 11   28    0   49    0
May 12 16:37:08 ubuntu dstat.sh[65635]: 12-05 16:37:08| 75  13  12   0   0|1574M  627M  173M 5361M|  12k   11k|   0   156k|   0  9.99 |4742  3751 |2.39 1.14 0.58|2.0   0  55|   0     0 |           | 11   31    0   49    0
May 12 16:37:09 ubuntu dstat.sh[65635]: 12-05 16:37:09| 58   8  32   0   0|1597M  603M  173M 5361M|  36k   32k|   0   296k|   0  19.0 |9589    14k|2.39 1.14 0.58|4.0   0 6.0|   0     0 |           | 11   30    1   50    0
May 12 16:37:10 ubuntu dstat.sh[65635]: 12-05 16:37:10| 75  18   8   0   0|1512M  688M  173M 5361M|  11k 8499B|   0   252k|   0  24.0 |6659  6966 |2.44 1.17 0.59|4.0   0 128|   0     0 |           | 11   28    0   49    0
May 12 16:37:11 ubuntu dstat.sh[65635]: 12-05 16:37:11| 69   9  21   0   0|1587M  613M  173M 5361M|  17k   15k|   0   120k|   0  7.99 |4844  3331 |2.44 1.17 0.59|6.0 1.0   0|   0     0 |           | 11   32    0   49    0
May 12 16:37:12 ubuntu dstat.sh[65635]: 12-05 16:37:12| 66  13  20   0   0|1640M  560M  173M 5361M|  25k   22k|   0   562k|   0  57.8 |8890    13k|2.44 1.17 0.59|5.0   0 125|   0     0 |           | 11   34    0   51    0
May 12 16:37:13 ubuntu dstat.sh[65635]: 12-05 16:37:13| 69  15  15   0   0|1569M  631M  173M 5362M|  22k   18k|   0   161k|   0  10.0 |5605  6913 |2.44 1.17 0.59|5.0   0 142|   0     0 |           | 11   34    0   53    0
May 12 16:37:14 ubuntu dstat.sh[65635]: 12-05 16:37:14| 71  12  17   0   0|1619M  581M  173M 5362M|  22k   19k|   0   744k|   0  9.00 |6401  7857 |2.44 1.17 0.59|4.0   0  43|   0     0 |           | 11   33    0   54    0
May 12 16:37:15 ubuntu dstat.sh[65635]: 12-05 16:37:15| 74  16  10   0   0|1571M  629M  173M 5362M|  14k   11k|   0    16k|   0  1.00 |5271  5482 |2.56 1.22 0.61|4.0   0  77|   0     0 |           | 11   32    0   56    0
May 12 16:37:16 ubuntu dstat.sh[65635]: 12-05 16:37:16| 70  11  19   0   0|1579M  621M  173M 5362M|  19k   17k|   0  4096B|   0  1.00 |5197  5910 |2.56 1.22 0.61|3.0   0  34|   0     0 |           | 11   35    0   56    0
May 12 16:37:17 ubuntu dstat.sh[65635]: 12-05 16:37:17| 58  14  26   0   0|1515M  684M  173M 5362M|  19k   15k|   0  2536k|   0   176 |6942  8609 |2.56 1.22 0.61|3.0   0 198|   0     0 |           | 11   33    0   59    0
May 12 16:37:18 ubuntu dstat.sh[65635]: 12-05 16:37:18| 60  12  29   0   0|1563M  637M  173M 5362M|8968B 5548B|   0    92k|   0  12.0 |4128  2636 |2.56 1.22 0.61|3.0   0  60|   0     0 |           | 11   33    0   58    0
May 12 16:37:19 ubuntu dstat.sh[65635]: 12-05 16:37:19| 49   8  42   0   0|1556M  643M  173M 5362M|  24k   20k|   0   196k|   0  15.0 |6149  8131 |2.56 1.22 0.61|5.0   0  96|   0     0 |           | 11   34    0   59    0
May 12 16:37:20 ubuntu dstat.sh[65635]: 12-05 16:37:20| 58  12  30   0   0|1506M  693M  173M 5362M|9771B 6745B|   0   304k|   0  41.0 |4997  4640 |2.60 1.25 0.62|3.0   0  86|   0     0 |           | 11   32    0   61    0
May 12 16:37:21 ubuntu dstat.sh[65635]: 12-05 16:37:21| 52   7  40   0   0|1562M  637M  173M 5362M|  16k   14k|   0   148k|   0  5.99 |4015  3778 |2.60 1.25 0.62|2.0   0   0|   0     0 |           | 11   35    0   61    0
May 12 16:37:22 ubuntu dstat.sh[65635]: 12-05 16:37:22| 41   7  51   0   0|1468M  731M  173M 5363M|  20k   16k|   0   481k|   0  54.1 |6738  9049 |2.60 1.25 0.62|2.0   0 102|   0     0 |           | 11   33    0   57    0
May 12 16:37:23 ubuntu dstat.sh[65635]: 12-05 16:37:23| 40  11  49   0   0|1488M  711M  173M 5363M|3391B  991B|   0   215k|   0  19.9 |3884  2811 |2.60 1.25 0.62|2.0   0 120|   0     0 |           | 11   32    0   58    0
May 12 16:37:24 ubuntu dstat.sh[65635]: 12-05 16:37:24| 40   7  53   0   0|1500M  699M  173M 5363M|  13k   12k|   0   116k|   0  8.00 |4218    10k|2.60 1.25 0.62|  0   0  36|   0     0 |           | 11   34    0   59    0
May 12 16:37:25 ubuntu dstat.sh[65635]: 12-05 16:37:25| 36  11  53   0   0|1476M  723M  173M 5363M|9413B 5623B|   0   349k|   0  16.0 |5374  5678 |2.55 1.26 0.63|3.0   0 138|   0     0 |           | 11   32    0   61    0
May 12 16:37:26 ubuntu dstat.sh[65635]: 12-05 16:37:26| 41   6  53   0   0|1473M  726M  173M 5363M|8158B 6287B|   0   148k|   0  7.98 |2751  1664 |2.55 1.26 0.63|2.0   0   0|   0     0 |           | 11   34    0   58    0
May 12 16:37:27 ubuntu dstat.sh[65635]: 12-05 16:37:27| 31   8  60   1   0|1449M  750M  173M 5363M|  13k   10k|   0   409k|   0  39.1 |4485  5570 |2.55 1.26 0.63|2.0   0  60|   0     0 |           | 11   32    0   59    1
May 12 16:37:28 ubuntu dstat.sh[65635]: 12-05 16:37:28| 40   7  53   0   0|1443M  756M  173M 5363M|4482B 2412B|   0  3856k|   0   172 |2947  1938 |2.55 1.26 0.63|2.0   0 5.0|   0     0 |           | 11   33    0   60    0
May 12 16:37:29 ubuntu dstat.sh[65635]: 12-05 16:37:29| 38   4  58   0   0|1444M  754M  173M 5363M|  17k   14k|   0   152k|   0  10.0 |4357  4940 |2.55 1.26 0.63|2.0   0   0|   0     0 |           | 11   33    0   61    0
