Apr 30 13:23:47 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 30 13:23:48 ubuntu dstat.sh[64981]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 30 13:23:48 ubuntu dstat.sh[64981]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 30 13:25:14 ubuntu dstat.sh[64981]: 30-04 13:25:14| 67  12  21   0   0|1557M  660M  171M 5346M|  21k   19k|   0   313k|   0  28.1 |6308  9548 |2.49 1.45 0.75|4.0   0 121|   0     0 |           | 11   34    1   51    0
Apr 30 13:25:15 ubuntu dstat.sh[64981]: 30-04 13:25:15| 66  12  22   0   0|1530M  687M  171M 5347M|  27k   23k|   0  1307k|   0   163 |6504  9171 |2.49 1.45 0.75|4.0   0 137|   0     0 |           | 11   34    1   53    0
Apr 30 13:25:16 ubuntu dstat.sh[64981]: 30-04 13:25:16| 73  11  16   0   0|1553M  664M  171M 5347M|  16k   13k|   0   312k|   0  11.0 |6373  7427 |2.49 1.45 0.75|6.0   0  49|   0     0 |           | 11   33    1   55    0
Apr 30 13:25:17 ubuntu dstat.sh[64981]: 30-04 13:25:17| 70  12  17   0   0|1578M  640M  171M 5347M|  17k   14k|   0   156k|   0  7.99 |5219  5574 |2.49 1.45 0.75|3.0   0  43|   0     0 |           | 11   34    1   56    0
Apr 30 13:25:18 ubuntu dstat.sh[64981]: 30-04 13:25:18| 68  13  18   0   0|1608M  609M  171M 5347M|  19k   17k|   0   124k|   0  9.00 |5369  6195 |2.49 1.45 0.75|2.0   0  68|   0     0 |           | 11   34    1   55    0
Apr 30 13:25:19 ubuntu dstat.sh[64981]: 30-04 13:25:19| 59  12  28   0   0|1536M  681M  171M 5347M|  18k   15k|   0   381k|   0  36.1 |5219  6062 |2.53 1.47 0.76|2.0   0 139|   0     0 |           | 11   34    1   57    0
Apr 30 13:25:20 ubuntu dstat.sh[64981]: 30-04 13:25:20| 54  12  32   0   0|1528M  689M  171M 5347M|9739B 6687B|   0   376k|   0  35.0 |4991  4250 |2.53 1.47 0.76|3.0   0 120|   0     0 |           | 11   33    1   59    0
Apr 30 13:25:21 ubuntu dstat.sh[64981]: 30-04 13:25:21| 51   8  41   0   0|1530M  687M  171M 5347M|  15k   13k|   0   428k|   0  67.0 |4645  5052 |2.53 1.47 0.76|3.0   0  53|   0     0 |           | 11   34    1   60    0
Apr 30 13:25:22 ubuntu dstat.sh[64981]: 30-04 13:25:22| 52  10  36   0   0|1533M  683M  171M 5347M|  16k   13k|   0   192k|   0  8.00 |6771  7939 |2.53 1.47 0.76|3.0   0  86|   0     0 |           | 11   32    1   61    0
Apr 30 13:25:23 ubuntu dstat.sh[64981]: 30-04 13:25:23| 56  10  33   0   0|1529M  688M  171M 5347M|9210B 6718B|   0   156k|   0  9.99 |4233  3466 |2.53 1.47 0.76|4.0   0  43|   0     0 |           | 11   33    1   61    0
Apr 30 13:25:24 ubuntu dstat.sh[64981]: 30-04 13:25:24| 39   6  54   0   0|1534M  682M  171M 5347M|  21k   17k|   0   235k|   0  15.9 |5195  6023 |2.49 1.48 0.77|2.0   0  86|   0     0 |           | 11   34    1   62    0
Apr 30 13:25:25 ubuntu dstat.sh[64981]: 30-04 13:25:25| 31  10  57   0   0|1453M  763M  171M 5348M|  10k 7616B|   0   367k|   0  33.9 |5642  6308 |2.49 1.48 0.77|2.0   0 135|   0     0 |           | 11   32    1   64    0
Apr 30 13:25:26 ubuntu dstat.sh[64981]: 30-04 13:25:26| 39   6  54   0   0|1493M  723M  171M 5348M|9223B 6336B|   0   165k|   0  11.0 |2788  1778 |2.49 1.48 0.77|1.0   0   0|   0     0 |           | 11   34    1   57    0
Apr 30 13:25:27 ubuntu dstat.sh[64981]: 30-04 13:25:27| 34   7  58   0   0|1418M  799M  171M 5348M|  15k   11k|   0   197k|   0  15.0 |4503  6294 |2.49 1.48 0.77|2.0   0  34|   0     0 |           | 11   32    1   59    0
Apr 30 13:25:28 ubuntu dstat.sh[64981]: 30-04 13:25:28| 38  11  50   0   0|1464M  752M  171M 5348M|4880B 1996B|   0   147k|   0  7.95 |3562  2075 |2.49 1.48 0.77|2.0   0 103|   0     0 |           | 11   33    1   59    0
Apr 30 13:25:29 ubuntu dstat.sh[64981]: 30-04 13:25:29| 34   7  59   0   0|1469M  747M  171M 5348M|  13k 9416B|   0   318k|   0  33.2 |3819  3707 |2.37 1.47 0.77|2.0   0  39|   0     0 |           | 11   33    1   60    0
