May 15 00:51:25 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 15 00:51:26 ubuntu dstat.sh[65696]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 15 00:51:26 ubuntu dstat.sh[65696]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 15 00:51:39 ubuntu dstat.sh[65696]: 15-05 00:51:39| 42  11  45   1   0|1275M  920M  170M 5366M|2497B  174B|   0  7852k|   0   460 |  11k   19k|1.22 0.77 0.46|4.0   0  24|   0     0 |           | 11    4    0   19    0
May 15 00:51:40 ubuntu dstat.sh[65696]: 15-05 00:51:40| 43   9  46   0   0|1301M  893M  170M 5366M|2526B    0 |   0  2502k|   0   115 |  10k   17k|1.22 0.77 0.46|3.0   0  20|   0     0 |           | 11    4    0   19    0
May 15 00:51:41 ubuntu dstat.sh[65696]: 15-05 00:51:41| 31  21  46   0   0|1158M 1049M  170M 5355M|2280B   42B|   0   544k|   0  31.0 |5865  4672 |1.22 0.77 0.46|3.0   0 437|   0     0 |           | 11    4    0   19    0
May 15 00:51:42 ubuntu dstat.sh[65696]: 15-05 00:51:42| 26  21  53   0   0|1119M 1088M  170M 5355M|3559B    0 |   0    32k|   0  8.00 |5540  5402 |1.28 0.79 0.47|5.0   0 379|   0     0 |           | 11    4    0   19    0
May 15 00:51:43 ubuntu dstat.sh[65696]: 15-05 00:51:43| 36  14  49   0   0|1207M 1000M  170M 5356M|3877B    0 |   0  8186B|   0  2.00 |4490  4713 |1.28 0.79 0.47|4.0   0 192|   0     0 |           | 11    5    0   19    0
May 15 00:51:44 ubuntu dstat.sh[65696]: 15-05 00:51:44| 46   4  49   0   0|1273M  933M  170M 5356M|2933B    0 |   0   475k|   0  42.9 |2710  1246 |1.28 0.79 0.47|3.0   0   0|   0     0 |           | 11    5    0   19    0
May 15 00:51:45 ubuntu dstat.sh[65696]: 15-05 00:51:45| 44   9  47   0   0|1299M  905M  171M 5358M|2101B    0 |   0   912k|   0  72.0 |4209  4221 |1.28 0.79 0.47|2.0   0   0|   0     0 |           | 11    5    0   19    0
May 15 00:51:46 ubuntu dstat.sh[65696]: 15-05 00:51:46| 12  10  77   0   0|1309M  895M  171M 5359M|2166B    0 |   0    25M|   0   749 |4018  3861 |1.28 0.79 0.47|3.0   0 130|   0     0 |           | 10    4    0   20    0
May 15 00:51:47 ubuntu dstat.sh[65696]: 15-05 00:51:47| 22   4  73   0   0|1376M  828M  171M 5359M|2529B    0 |   0   810k|   0  25.9 |1897  1569 |1.26 0.79 0.47|4.0   0  11|   0     0 |           | 11    4    0   16    0
May 15 00:51:48 ubuntu dstat.sh[65696]: 15-05 00:51:48| 24   2  74   0   0|1395M  809M  171M 5359M|3416B    0 |   0     0 |   0     0 |1689  1258 |1.26 0.79 0.47|2.0   0   0|   0     0 |           | 11    4    0   16    0
May 15 00:51:49 ubuntu dstat.sh[65696]: 15-05 00:51:49| 22   4  72   1   0|1351M  852M  171M 5359M|2348B    0 |   0  1449k|   0   191 |3780  4731 |1.26 0.79 0.47|5.0   0  30|   0     0 |           | 11    4    0   18    0
May 15 00:51:50 ubuntu dstat.sh[65696]: 15-05 00:51:50| 21   4  73   0   0|1398M  806M  171M 5359M|2036B    0 | 144k 2591k|6.99   150 |2071  1892 |1.26 0.79 0.47|2.0   0  13|   0     0 |           | 11    4    0   18    0
May 15 00:51:51 ubuntu dstat.sh[65696]: 15-05 00:51:51| 18   4  77   0   0|1411M  792M  171M 5359M|6536B 4148B|   0    15M|   0  96.0 |2578  2708 |1.26 0.79 0.47|2.0   0 1.0|   0     0 |           | 11   17    0   16    0
May 15 00:51:52 ubuntu dstat.sh[65696]: 15-05 00:51:52| 19   5  75   0   0|1377M  826M  171M 5359M|7055B 4543B| 268k  608k|66.0  18.0 |2701  2277 |1.16 0.78 0.47|3.0   0  46|   0     0 |           | 11   28    0   17    0
May 15 00:51:53 ubuntu dstat.sh[65696]: 15-05 00:51:53| 21   4  74   0   0|1392M  811M  171M 5359M|4366B 1965B|   0   332k|   0  68.0 |1737  1195 |1.16 0.78 0.47|2.0   0   0|   0     0 |           | 11   29    0   17    0
May 15 00:51:54 ubuntu dstat.sh[65696]: 15-05 00:51:54| 17   8  75   0   0|1359M  844M  171M 5359M|7912B 4971B|   0    12k|   0  3.01 |2993  2441 |1.16 0.78 0.47|3.0   0 122|   0     0 |           | 11   28    0   18    0
May 15 00:51:55 ubuntu dstat.sh[65696]: 15-05 00:51:55| 42   8  49   0   0|1435M  768M  171M 5359M|2863B    0 |   0  2247k|   0  13.9 |3047  1637 |1.16 0.78 0.47|3.0   0  34|   0     0 |           | 11   28    0   17    0
May 15 00:51:56 ubuntu dstat.sh[65696]: 15-05 00:51:56| 31   5  63   0   0|1438M  765M  171M 5360M|  20k   17k|   0    30M|   0   163 |5742  7339 |1.16 0.78 0.47|2.0   0   0|   0     0 |           | 11   30    0   17    0
May 15 00:51:57 ubuntu dstat.sh[65696]: 15-05 00:51:57| 51  26  23   1   0|1400M  803M  171M 5360M|3812B 1352B|   0   848k|   0  34.0 |5662  5161 |1.39 0.83 0.49|6.0   0 500|   0     0 |           | 11   28    0   18    0
May 15 00:51:58 ubuntu dstat.sh[65696]: 15-05 00:51:58| 83  15   1   0   0|1654M  549M  171M 5360M|9495B 7999B|   0   156k|   0  7.98 |5117  3328 |1.39 0.83 0.49|6.0   0  78|   0     0 |           | 11   31    0   18    0
May 15 00:51:59 ubuntu dstat.sh[65696]: 15-05 00:51:59| 81  10   9   0   0|1734M  468M  171M 5360M|  36k   32k|   0   315k|   0  32.9 |8004    12k|1.39 0.83 0.49|6.0   0   0|   0     0 |           | 11   31    0   20    0
May 15 00:52:00 ubuntu dstat.sh[65696]: 15-05 00:52:00| 49  16  33   0   0|1515M  687M  171M 5360M|7613B 4959B|   0   562k|   0  51.2 |6157  6568 |1.39 0.83 0.49|2.0   0 311|   0     0 |           | 11   28    0   23    0
May 15 00:52:01 ubuntu dstat.sh[65696]: 15-05 00:52:01| 19   3  78   0   0|1507M  696M  171M 5360M|6603B 3910B|   0    11M|   0  84.0 |2107  1853 |1.39 0.83 0.49|2.0   0   0|   0     0 |           | 11   29    0   23    0
May 15 00:52:02 ubuntu dstat.sh[65696]: 15-05 00:52:02| 17   6  76   0   0|1451M  752M  171M 5360M|6406B 3021B|   0  2341k|   0   104 |3394  3425 |1.36 0.84 0.49|2.0   0  69|   0     0 |           | 11   28    0   24    0
May 15 00:52:03 ubuntu dstat.sh[65696]: 15-05 00:52:03| 22   4  73   0   0|1468M  734M  171M 5360M|3100B  284B|   0   152k|   0  9.00 |1741  1238 |1.36 0.84 0.49|1.0   0   0|   0     0 |           | 11   28    1   24    0
May 15 00:52:04 ubuntu dstat.sh[65696]: 15-05 00:52:04| 22   5  72   0   0|1433M  770M  171M 5360M|9531B 6727B|   0   300k|   0  28.0 |3933    13k|1.36 0.84 0.49|2.0   0  36|   0     0 |           | 11   28    0   26    0
May 15 00:52:05 ubuntu dstat.sh[65696]: 15-05 00:52:05|  9  22  68   0   0|1387M  815M  171M 5360M|2404B    0 |   0  1186k|   0  72.1 |5492  3960 |1.36 0.84 0.49|2.0   0 355|   0     0 |           | 11   28    0   26    0
May 15 00:52:06 ubuntu dstat.sh[65696]: 15-05 00:52:06| 30  31  39   0   0|1409M  793M  171M 5360M|2892B    0 |   0   205k|   0  22.1 |5902  4821 |1.36 0.84 0.49|5.0   0 687|   0     0 |           | 11   28    0   26    0
May 15 00:52:07 ubuntu dstat.sh[65696]: 15-05 00:52:07| 83  15   1   0   0|1609M  593M  171M 5360M|9955B 7839B|   0    73M|   0   292 |5596  3097 |1.65 0.91 0.52|3.0   0   0|   0     0 |           | 11   31    0   26    0
May 15 00:52:08 ubuntu dstat.sh[65696]: 15-05 00:52:08| 73   8  20   0   0|1653M  549M  171M 5360M|  37k   33k|   0  1324k|   0  13.0 |8430    13k|1.65 0.91 0.52|3.0   0   0|   0     0 |           | 11   32    0   25    0
May 15 00:52:09 ubuntu dstat.sh[65696]: 15-05 00:52:09| 77  19   4   0   0|1540M  662M  171M 5360M|  11k 7055B|   0   499k|   0  62.9 |7399  8682 |1.65 0.91 0.52|9.0   0 286|   0     0 |           | 11   28    0   26    0
May 15 00:52:10 ubuntu dstat.sh[65696]: 15-05 00:52:10| 85  15   1   0   0|1681M  521M  171M 5361M|  12k   10k|   0  3660k|   0   200 |5627  4377 |1.65 0.91 0.52|7.0   0  23|   0     0 |           | 11   32    0   26    0
May 15 00:52:11 ubuntu dstat.sh[65696]: 15-05 00:52:11| 81  11   7   0   0|1655M  546M  171M 5361M|  41k   38k|   0   236k|   0  11.0 |9365    14k|1.65 0.91 0.52|7.0   0  59|   0     0 |           | 11   32    0   28    0
May 15 00:52:12 ubuntu dstat.sh[65696]: 15-05 00:52:12| 50  14  34   0   0|1469M  732M  171M 5361M|  17k   14k|   0   691k|   0  41.9 |7248  8955 |1.68 0.93 0.52|4.0   0 240|   0     0 |           | 11   28    0   31    0
May 15 00:52:13 ubuntu dstat.sh[65696]: 15-05 00:52:13| 40   6  55   0   0|1468M  733M  171M 5361M|5221B 4254B|   0   264k|   0  14.0 |2509  1364 |1.68 0.93 0.52|1.0   0   0|   0     0 |           | 11   30    0   31    0
May 15 00:52:14 ubuntu dstat.sh[65696]: 15-05 00:52:14| 37   4  57   0   0|1439M  762M  171M 5361M|  17k   14k|   0   309k|   0  22.0 |5363  6590 |1.68 0.93 0.52|4.0   0 6.0|   0     0 |           | 11   28    0   33    0
May 15 00:52:15 ubuntu dstat.sh[65696]: 15-05 00:52:15| 48  23  28   0   0|1422M  780M  171M 5361M|2216B    0 |   0  1466k|   0  77.9 |5282  3902 |1.68 0.93 0.52|3.0   0 371|   0     0 |           | 11   28    0   33    0
May 15 00:52:16 ubuntu dstat.sh[65696]: 15-05 00:52:16| 52   6  42   0   0|1500M  701M  171M 5361M|  17k   15k|   0   136k|   0  10.0 |4554  4164 |1.68 0.93 0.52|1.0   0   0|   0     0 |           | 11   31    0   32    0
May 15 00:52:17 ubuntu dstat.sh[65696]: 15-05 00:52:17| 55  18  26   0   0|1441M  760M  171M 5361M|  17k   13k|   0  7159k|   0   450 |7872  9572 |1.78 0.96 0.54|4.0   0 258|   0     0 |           | 11   28    0   33    0
May 15 00:52:18 ubuntu dstat.sh[65696]: 15-05 00:52:18| 72  10  18   0   0|1578M  623M  171M 5361M|  13k   12k|   0   191k|   0  8.97 |4566  2636 |1.78 0.96 0.54|3.0   0   0|   0     0 |           | 11   32    0   33    0
May 15 00:52:19 ubuntu dstat.sh[65696]: 15-05 00:52:19| 67   8  24   0   0|1556M  645M  171M 5361M|  33k   28k|   0   747k|   0  48.2 |9159    13k|1.78 0.96 0.54|3.0   0  58|   0     0 |           | 11   28    0   36    0
May 15 00:52:20 ubuntu dstat.sh[65696]: 15-05 00:52:20| 58  19  23   0   0|1517M  684M  171M 5362M|2872B    0 |   0   247k|   0  14.0 |4449  2778 |1.78 0.96 0.54|3.0   0 265|   0     0 |           | 11   28    0   32    0
May 15 00:52:21 ubuntu dstat.sh[65696]: 15-05 00:52:21| 48   5  46   0   0|1541M  659M  171M 5362M|  24k   22k|   0   224k|   0  10.0 |4528  6465 |1.78 0.96 0.54|2.0   0   0|   0     0 |           | 11   31    0   32    0
May 15 00:52:22 ubuntu dstat.sh[65696]: 15-05 00:52:22| 51  20  28   0   0|1474M  727M  171M 5362M|  11k 6398B|   0  2298k|   0  78.9 |6688  7025 |1.96 1.01 0.56|4.0   0 300|   0     0 |           | 11   28    0   34    0
May 15 00:52:23 ubuntu dstat.sh[65696]: 15-05 00:52:23| 55   7  38   0   0|1566M  634M  171M 5362M|  14k   11k|   0   224k|   0  8.02 |4040  2832 |1.96 1.01 0.56|5.0   0   0|   0     0 |           | 11   31    0   34    0
May 15 00:52:24 ubuntu dstat.sh[65696]: 15-05 00:52:24| 52  14  33   0   0|1498M  703M  171M 5362M|  20k   16k|   0   289k|   0  28.1 |7472  9460 |1.96 1.01 0.56|3.0   0 288|   0     0 |           | 11   28    0   34    0
May 15 00:52:25 ubuntu dstat.sh[65696]: 15-05 00:52:25| 62   9  28   0   0|1537M  663M  171M 5362M|6699B 5009B|   0   191k|   0  6.98 |3641  1439 |1.96 1.01 0.56|  0   0   0|   0     0 |           | 11   31    0   34    0
May 15 00:52:26 ubuntu dstat.sh[65696]: 15-05 00:52:26| 47   5  47   0   0|1542M  658M  171M 5362M|  26k   20k|   0   408k|   0  40.0 |6270  8493 |1.96 1.01 0.56|4.0   0   0|   0     0 |           | 11   28    0   36    0
May 15 00:52:27 ubuntu dstat.sh[65696]: 15-05 00:52:27| 62  13  24   0   0|1480M  720M  171M 5362M|2372B  132B|   0  1073k|   0  65.1 |4370  2587 |2.04 1.04 0.57|3.0   0 112|   0     0 |           | 11   28    0   36    0
May 15 00:52:28 ubuntu dstat.sh[65696]: 15-05 00:52:28| 47   6  47   0   0|1522M  678M  171M 5362M|  22k   20k|   0   128k|   0  11.0 |5409  6487 |2.04 1.04 0.57|2.0   0   0|   0     0 |           | 11   31    0   36    0
May 15 00:52:29 ubuntu dstat.sh[65696]: 15-05 00:52:29| 61  26  14   0   0|1472M  728M  171M 5362M|8226B 5083B|   0   837k|   0  74.1 |6845  7320 |2.04 1.04 0.57|8.0   0 503|   0     0 |           | 11   28    0   38    0
May 15 00:52:30 ubuntu dstat.sh[65696]: 15-05 00:52:30| 79  21   0   0   0|1638M  562M  171M 5362M|6714B 4080B|   0   184k|   0  11.0 |5455  4636 |2.04 1.04 0.57|8.0   0 334|   0     0 |           | 11   29    0   38    0
May 15 00:52:31 ubuntu dstat.sh[65696]: 15-05 00:52:31| 76  20   3   0   0|1724M  475M  171M 5363M|  35k   33k|   0   386k|   0  26.9 |7121  8167 |2.04 1.04 0.57|5.0   0 427|   0     0 |           | 11   32    0   38    0
May 15 00:52:32 ubuntu dstat.sh[65696]: 15-05 00:52:32| 75  24   1   0   0|1626M  573M  171M 5363M|  29k   25k|   0   615k|   0  48.2 |8556    11k|2.44 1.14 0.60|7.0   0 408|   0     0 |           | 11   28    0   39    0
May 15 00:52:33 ubuntu dstat.sh[65696]: 15-05 00:52:33| 83  17   0   0   0|1642M  557M  171M 5363M|6238B 3976B|   0  2512k|   0   108 |5409  3762 |2.44 1.14 0.60|5.0   0 184|   0     0 |           | 11   29    0   39    0
May 15 00:52:34 ubuntu dstat.sh[65696]: 15-05 00:52:34| 76   8  15   0   0|1661M  538M  171M 5363M|  35k   33k|   0   156k|   0  8.00 |7637    10k|2.44 1.14 0.60|6.0   0   0|   0     0 |           | 11   32    0   40    0
May 15 00:52:35 ubuntu dstat.sh[65696]: 15-05 00:52:35| 50  24  25   0   0|1403M  796M  171M 5363M|  22k   19k|   0   132k|   0  13.0 |8920    12k|2.44 1.14 0.60|2.0   0 597|   0     0 |           | 11   28    0   44    0
May 15 00:52:36 ubuntu dstat.sh[65696]: 15-05 00:52:36| 22  33  44   0   0|1430M  769M  171M 5363M|2581B    0 |   0   220k|   0  19.0 |6116  5248 |2.44 1.14 0.60|5.0   0 703|   0     0 |           | 11   28    0   42    0
May 15 00:52:37 ubuntu dstat.sh[65696]: 15-05 00:52:37| 72  20   8   0   0|1547M  652M  171M 5363M|7811B 5877B|   0    48k|   0  4.00 |4806  3568 |2.49 1.17 0.62|5.0   0 308|   0     0 |           | 11   30    0   42    0
May 15 00:52:38 ubuntu dstat.sh[65696]: 15-05 00:52:38| 63   9  28   0   0|1571M  627M  171M 5363M|  26k   23k|   0  1779k|   0   154 |5848  9498 |2.49 1.17 0.62|4.0   0  67|   0     0 |           | 11   30    0   44    0
May 15 00:52:39 ubuntu dstat.sh[65696]: 15-05 00:52:39| 75  18   6   0   0|1541M  657M  171M 5364M|7682B 5229B|   0   498k|   0  48.2 |5549  4804 |2.49 1.17 0.62|4.0   0 202|   0     0 |           | 11   29    0   46    0
May 15 00:52:40 ubuntu dstat.sh[65696]: 15-05 00:52:40| 67   8  24   0   0|1575M  624M  171M 5364M|  26k   23k|   0   188k|   0  7.99 |6138  7507 |2.49 1.17 0.62|4.0   0   0|   0     0 |           | 11   32    0   46    0
May 15 00:52:41 ubuntu dstat.sh[65696]: 15-05 00:52:41| 54   6  39   0   0|1559M  640M  171M 5364M|  42k   37k|   0   272k|   0  22.0 |  13k   20k|2.49 1.17 0.62|7.0   0  26|   0     0 |           | 11   31    0   46    0
May 15 00:52:42 ubuntu dstat.sh[65696]: 15-05 00:52:42| 76  16   8   0   0|1490M  708M  171M 5364M|  15k   10k|   0   496k|   0  49.0 |7336  8237 |2.77 1.25 0.65|6.0   0  95|   0     0 |           | 11   28    0   46    0
May 15 00:52:43 ubuntu dstat.sh[65696]: 15-05 00:52:43| 68   8  23   0   0|1570M  628M  171M 5364M|  23k   18k|   0   976k|   0  13.0 |5413  5124 |2.77 1.25 0.65|7.0   0   0|   0     0 |           | 11   32    0   46    0
May 15 00:52:44 ubuntu dstat.sh[65696]: 15-05 00:52:44| 55   6  39   0   0|1574M  624M  171M 5364M|  45k   40k|   0   196k|   0  12.0 |  13k   21k|2.77 1.25 0.65|5.0   0   0|   0     0 |           | 11   31    0   47    0
May 15 00:52:45 ubuntu dstat.sh[65696]: 15-05 00:52:45| 70  17  12   0   0|1475M  723M  171M 5365M|  20k   17k|   0   176k|   0  8.00 |7506  9365 |2.77 1.25 0.65|6.0   0 260|   0     0 |           | 11   28    0   50    0
May 15 00:52:46 ubuntu dstat.sh[65696]: 15-05 00:52:46| 72   9  19   0   0|1562M  636M  171M 5365M|  14k   13k|   0   156k|   0  9.00 |5147  3821 |2.77 1.25 0.65|2.0   0   0|   0     0 |           | 11   32    0   50    0
May 15 00:52:47 ubuntu dstat.sh[65696]: 15-05 00:52:47| 63   8  26   0   0|1540M  657M  171M 5365M|  38k   32k|   0   280k|   0  23.0 |9562    15k|2.87 1.30 0.66|6.0   0  56|   0     0 |           | 11   29    0   52    0
May 15 00:52:48 ubuntu dstat.sh[65696]: 15-05 00:52:48| 80  15   5   0   0|1529M  668M  171M 5365M|8954B 6022B|   0   477k|   0  58.1 |5330  5052 |2.87 1.30 0.66|5.0   0  72|   0     0 |           | 11   28    0   52    0
May 15 00:52:49 ubuntu dstat.sh[65696]: 15-05 00:52:49| 66   8  27   0   0|1553M  644M  171M 5365M|  21k   19k|   0   348k|   0  31.0 |4904  5233 |2.87 1.30 0.66|6.0   0 5.0|   0     0 |           | 11   30    0   53    0
May 15 00:52:50 ubuntu dstat.sh[65696]: 15-05 00:52:50| 69  14  16   0   0|1607M  589M  171M 5365M|  27k   23k|   0   192k|   0  12.0 |9183    13k|2.87 1.30 0.66|5.0   0 117|   0     0 |           | 11   29    0   54    0
May 15 00:52:51 ubuntu dstat.sh[65696]: 15-05 00:52:51| 64  15  21   0   0|1573M  624M  171M 5365M|  23k   20k|   0   258k|   0  19.9 |7332  8914 |2.87 1.30 0.66|4.0   0 141|   0     0 |           | 11   32    0   55    0
May 15 00:52:52 ubuntu dstat.sh[65696]: 15-05 00:52:52| 75  14  10   0   0|1594M  602M  171M 5365M|  16k   13k|   0   209k|   0  14.1 |5543  5221 |2.96 1.35 0.68|3.0   0  89|   0     0 |           | 11   34    0   57    0
May 15 00:52:53 ubuntu dstat.sh[65696]: 15-05 00:52:53| 70  10  19   0   0|1574M  623M  171M 5365M|  21k   18k|   0   444k|   0  13.0 |6140  6857 |2.96 1.35 0.68|3.0   0  34|   0     0 |           | 11   34    0   56    0
May 15 00:52:54 ubuntu dstat.sh[65696]: 15-05 00:52:54| 66  12  22   0   0|1561M  636M  171M 5366M|  21k   17k|   0   444k|   0  41.0 |6668  8745 |2.96 1.35 0.68|4.0   0 100|   0     0 |           | 11   33    0   58    0
May 15 00:52:55 ubuntu dstat.sh[65696]: 15-05 00:52:55| 53  13  34   0   0|1508M  689M  171M 5366M|  10k 7919B|   0   396k|   0  35.0 |4939  4399 |2.96 1.35 0.68|3.0   0 132|   0     0 |           | 11   32    0   60    0
May 15 00:52:56 ubuntu dstat.sh[65696]: 15-05 00:52:56| 53   9  38   0   0|1563M  633M  171M 5366M|  14k   11k|   0   180k|   0  13.0 |4076  3696 |2.96 1.35 0.68|4.0   0  60|   0     0 |           | 11   34    0   60    0
May 15 00:52:57 ubuntu dstat.sh[65696]: 15-05 00:52:57| 54  10  36   0   0|1495M  701M  171M 5366M|  19k   16k|   0   176k|   0  14.0 |5370  7441 |2.88 1.36 0.69|4.0   0 127|   0     0 |           | 11   33    0   60    0
May 15 00:52:58 ubuntu dstat.sh[65696]: 15-05 00:52:58| 58  10  31   0   0|1499M  697M  171M 5366M|  11k 8181B|   0   203k|   0  11.0 |4300  3450 |2.88 1.36 0.69|5.0   0  55|   0     0 |           | 11   33    0   61    0
May 15 00:52:59 ubuntu dstat.sh[65696]: 15-05 00:52:59| 50  10  41   0   0|1526M  670M  171M 5366M|  21k   19k|   0   241k|   0  16.1 |5781  7249 |2.88 1.36 0.69|4.0   0  80|   0     0 |           | 11   34    0   62    0
May 15 00:53:00 ubuntu dstat.sh[65696]: 15-05 00:53:00| 32  10  56   0   0|1381M  815M  171M 5366M|  12k 8313B|   0   392k|   0  35.0 |5961  6626 |2.88 1.36 0.69|4.0   0 107|   0     0 |           | 11   32    0   64    0
May 15 00:53:01 ubuntu dstat.sh[65696]: 15-05 00:53:01| 39   7  54   0   0|1460M  736M  171M 5366M|7542B 4782B|   0   152k|   0  10.0 |3076  2220 |2.88 1.36 0.69|4.0   0  34|   0     0 |           | 11   33    0   58    0
May 15 00:53:02 ubuntu dstat.sh[65696]: 15-05 00:53:02| 33   6  60   0   0|1464M  731M  171M 5366M|  15k   11k|   0   232k|   0  17.0 |4623  5685 |2.73 1.35 0.69|2.0   0  35|   0     0 |           | 11   33    0   59    0
May 15 00:53:03 ubuntu dstat.sh[65696]: 15-05 00:53:03| 38  10  51   0   0|1513M  682M  171M 5366M|5085B 2841B|   0   167k|   0  11.0 |3487  2425 |2.73 1.35 0.69|2.0   0 104|   0     0 |           | 11   33    0   60    0
May 15 00:53:04 ubuntu dstat.sh[65696]: 15-05 00:53:04| 40   8  50   0   0|1533M  663M  171M 5366M|  13k 9406B|   0  5219k|   0   190 |4716    11k|2.73 1.35 0.69|4.0   0  71|   0     0 |           | 11   33    0   62    0
May 15 00:53:05 ubuntu dstat.sh[65696]: 15-05 00:53:05| 39   8  52   0   0|1503M  693M  171M 5366M|8602B 5636B|   0   263k|   0  22.9 |4532  4573 |2.73 1.35 0.69|3.0   0  30|   0     0 |           | 11   32    0   60    0
May 15 00:53:06 ubuntu dstat.sh[65696]: 15-05 00:53:06| 35   5  59   0   0|1501M  695M  171M 5366M|  15k   11k|   0   156k|   0  9.01 |4187  4324 |2.73 1.35 0.69|5.0   0   0|   0     0 |           | 11   34    0   60    0
May 15 00:53:07 ubuntu dstat.sh[65696]: 15-05 00:53:07| 39   6  54   0   0|1412M  784M  171M 5366M|  13k   10k|   0   295k|   0  26.9 |4152  4788 |2.59 1.34 0.69|4.0   0  48|   0     0 |           | 11   32    0   62    0
May 15 00:53:08 ubuntu dstat.sh[65696]: 15-05 00:53:08| 39   6  54   0   0|1456M  740M  171M 5367M|8127B 5584B|   0   184k|   0  13.0 |2656  1687 |2.59 1.34 0.69|2.0   0   0|   0     0 |           | 11   34    0   62    0
May 15 00:53:09 ubuntu dstat.sh[65696]: 15-05 00:53:09| 30   5  64   0   0|1436M  759M  171M 5367M|  18k   15k|   0   380k|   0  21.0 |5172  6825 |2.59 1.34 0.69|2.0   0  28|   0     0 |           | 11   33    0   62    0
