May 08 19:40:49 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 08 19:40:49 ubuntu dstat.sh[65449]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 08 19:40:49 ubuntu dstat.sh[65449]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 08 19:41:00 ubuntu dstat.sh[65449]: 08-05 19:41:00| 37  10  51   0   0|1233M  970M  169M 5360M|7206B 1205B|   0  2129k|   0  37.0 |3564  2176 |1.55 0.91 0.47|2.0   0  75|   0     0 |           | 11    4    0   19    0
May 08 19:41:01 ubuntu dstat.sh[65449]: 08-05 19:41:01| 42   6  51   1   0|1265M  932M  170M 5365M|9324B 3107B|   0  9616k|   0   429 |3632  3393 |1.55 0.91 0.47|2.0   0  18|   0     0 |           | 11    4    0   19    0
May 08 19:41:02 ubuntu dstat.sh[65449]: 08-05 19:41:02| 44   9  46   0   0|1239M  957M  170M 5366M|2225B    0 |   0  1921k|   0  14.0 |  10k   17k|1.55 0.91 0.47|2.0   0  27|   0     0 |           | 11    4    0   19    0
May 08 19:41:03 ubuntu dstat.sh[65449]: 08-05 19:41:03| 43  10  46   0   0|1233M  975M  170M 5355M|2341B    0 |   0   468k|   0  12.0 |9352    17k|1.55 0.91 0.47|2.0   0  15|   0     0 |           | 11    4    0   19    0
May 08 19:41:04 ubuntu dstat.sh[65449]: 08-05 19:41:04| 38  14  48   0   0|1199M 1010M  170M 5355M|3600B   42B|   0    16k|   0  2.00 |4576  3058 |1.58 0.93 0.48|3.0   0 230|   0     0 |           | 11    4    0   19    0
May 08 19:41:05 ubuntu dstat.sh[65449]: 08-05 19:41:05| 13  23  62   0   0|1109M 1100M  170M 5355M|3233B    0 |   0    56k|   0  11.0 |5736  4360 |1.58 0.93 0.48|2.0   0 412|   0     0 |           | 11    4    0   19    0
May 08 19:41:06 ubuntu dstat.sh[65449]: 08-05 19:41:06| 15  19  64   0   0|1094M 1114M  170M 5355M|3194B    0 |   0    16k|   0  4.00 |6420  7639 |1.58 0.93 0.48|1.0   0 272|   0     0 |           | 11    4    0   19    0
May 08 19:41:07 ubuntu dstat.sh[65449]: 08-05 19:41:07| 40  13  46   0   0|1193M 1015M  170M 5355M|2458B    0 |   0  4093B|   0  1.00 |4057  2899 |1.58 0.93 0.48|2.0   0 132|   0     0 |           | 11    5    0   19    0
May 08 19:41:08 ubuntu dstat.sh[65449]: 08-05 19:41:08| 47   4  48   0   0|1258M  950M  170M 5356M|2522B    0 |   0    14M|   0   107 |2894  1356 |1.58 0.93 0.48|2.0   0   0|   0     0 |           | 11    5    0   17    0
May 08 19:41:09 ubuntu dstat.sh[65449]: 08-05 19:41:09| 43   9  47   0   0|1271M  934M  170M 5358M|1914B    0 |   0  3700k|   0   136 |3255  3746 |1.62 0.94 0.48|3.0   0   0|   0     0 |           | 11    5    0   17    0
May 08 19:41:10 ubuntu dstat.sh[65449]: 08-05 19:41:10| 17  12  71   0   0|1306M  899M  170M 5358M|1685B    0 |   0   393k|   0  4.01 |3539  3186 |1.62 0.94 0.48|1.0   0 141|   0     0 |           | 11    4    0   18    0
May 08 19:41:11 ubuntu dstat.sh[65449]: 08-05 19:41:11| 22   4  74   0   0|1363M  842M  170M 5358M|2117B    0 |   0     0 |   0     0 |1682  1254 |1.62 0.94 0.48|1.0   0   0|   0     0 |           | 11    4    0   18    0
May 08 19:41:12 ubuntu dstat.sh[65449]: 08-05 19:41:12| 25   2  72   0   0|1374M  832M  170M 5359M|2400B    0 |   0   528k|   0  15.0 |1953  1537 |1.62 0.94 0.48|3.0   0 7.0|   0     0 |           | 11   10    0   14    0
May 08 19:41:13 ubuntu dstat.sh[65449]: 08-05 19:41:13| 21   8  70   1   0|1310M  896M  170M 5359M|2160B    0 |   0    16M|   0   416 |4258  5398 |1.62 0.94 0.48|2.0   0  42|   0     0 |           | 11    4    0   16    0
May 08 19:41:14 ubuntu dstat.sh[65449]: 08-05 19:41:14| 22   2  75   0   0|1358M  847M  170M 5359M|3651B 1965B| 144k 3402k|7.00   113 |1738  1179 |1.57 0.95 0.49|1.0   0   0|   0     0 |           | 11    5    0   16    0
May 08 19:41:15 ubuntu dstat.sh[65449]: 08-05 19:41:15| 19   3  76   0   0|1352M  852M  170M 5359M|5477B 2829B| 268k 1468k|66.0  30.0 |2427  2585 |1.57 0.95 0.49|1.0   0 2.0|   0     0 |           | 11   27    0   16    0
May 08 19:41:16 ubuntu dstat.sh[65449]: 08-05 19:41:16| 20   6  74   0   0|1339M  865M  170M 5359M|6272B 3765B|   0     0 |   0     0 |2538  2062 |1.57 0.95 0.49|1.0   0  44|   0     0 |           | 11   28    0   17    0
May 08 19:41:17 ubuntu dstat.sh[65449]: 08-05 19:41:17| 18   3  77   0   0|1370M  835M  170M 5359M|6346B 4079B|   0  2260k|   0  12.0 |1791  1433 |1.57 0.95 0.49|2.0   0 1.0|   0     0 |           | 11   29    0   17    0
May 08 19:41:18 ubuntu dstat.sh[65449]: 08-05 19:41:18| 23  14  62   0   0|1420M  784M  170M 5359M|4898B 2913B|   0    31M|   0   239 |4014  3420 |1.57 0.95 0.49|2.0   0 156|   0     0 |           | 11   28    0   18    0
May 08 19:41:19 ubuntu dstat.sh[65449]: 08-05 19:41:19| 37   6  57   0   0|1511M  693M  170M 5359M|  10k 8047B|   0  4096B|   0  1.00 |3130  2350 |1.60 0.96 0.50|2.0   0   0|   0     0 |           | 11   30    0   18    0
May 08 19:41:20 ubuntu dstat.sh[65449]: 08-05 19:41:20| 35  11  53   0   0|1400M  804M  170M 5359M|  14k   11k|   0   824k|   0  22.0 |6914  8804 |1.60 0.96 0.50|3.0   0 185|   0     0 |           | 11   28    0   18    0
May 08 19:41:21 ubuntu dstat.sh[65449]: 08-05 19:41:21| 73  25   1   0   0|1549M  654M  170M 5359M|2894B    0 |   0   124k|   0  13.0 |5336  4083 |1.60 0.96 0.50|7.0   0 393|   0     0 |           | 11   28    0   18    0
May 08 19:41:22 ubuntu dstat.sh[65449]: 08-05 19:41:22| 86  12   1   0   0|1720M  483M  170M 5360M|  23k   19k|   0   271k|   0  16.0 |5971  4767 |1.60 0.96 0.50|6.0   0   0|   0     0 |           | 11   33    0   18    0
May 08 19:41:23 ubuntu dstat.sh[65449]: 08-05 19:41:23| 74  13  13   0   0|1629M  575M  170M 5360M|  28k   24k|   0   859k|   0  65.2 |8821    14k|1.60 0.96 0.50|3.0   0 212|   0     0 |           | 11   29    0   23    0
May 08 19:41:24 ubuntu dstat.sh[65449]: 08-05 19:41:24| 17   9  73   0   0|1515M  689M  170M 5360M|3740B 1333B|   0   308k|   0  22.0 |3400  3179 |1.56 0.96 0.50|1.0   0  99|   0     0 |           | 11   28    0   23    0
May 08 19:41:25 ubuntu dstat.sh[65449]: 08-05 19:41:25| 19   3  77   0   0|1509M  695M  170M 5360M|5871B 3902B|   0   156k|   0  11.0 |1966  1735 |1.56 0.96 0.50|1.0   0   0|   0     0 |           | 11   29    0   23    0
May 08 19:41:26 ubuntu dstat.sh[65449]: 08-05 19:41:26| 17   6  77   0   0|1483M  721M  170M 5360M|5646B 3031B|   0   520k|   0  23.0 |3375  3291 |1.56 0.96 0.50|2.0   0  68|   0     0 |           | 11   28    0   24    0
May 08 19:41:27 ubuntu dstat.sh[65449]: 08-05 19:41:27| 21   3  76   0   0|1479M  724M  170M 5360M|3822B 2008B|   0   112k|   0  7.00 |1698  1247 |1.56 0.96 0.50|1.0   0 1.0|   0     0 |           | 11   29    0   24    0
May 08 19:41:28 ubuntu dstat.sh[65449]: 08-05 19:41:28| 21   5  72   0   0|1379M  824M  170M 5363M|7856B 5146B|   0  1320k|   0  88.3 |3874  7889 |1.56 0.96 0.50|3.0   0  61|   0     0 |           | 11   28    0   25    0
May 08 19:41:29 ubuntu dstat.sh[65449]: 08-05 19:41:29| 14  30  56   0   0|1380M  824M  170M 5360M|2103B    0 |   0    89M|   0   851 |7530    11k|1.59 0.98 0.51|4.0   0 772|   0     0 |           | 11   28    0   26    0
May 08 19:41:30 ubuntu dstat.sh[65449]: 08-05 19:41:30| 78  21   0   0   0|1550M  654M  170M 5360M|1800B    0 |   0  3300k|   0  96.0 |5034  3053 |1.59 0.98 0.51|5.0   0 241|   0     0 |           | 11   28    0   26    0
May 08 19:41:31 ubuntu dstat.sh[65449]: 08-05 19:41:31| 77  11  12   0   0|1665M  538M  170M 5360M|  30k   28k|   0  4096B|   0  1.00 |5936  7277 |1.59 0.98 0.51|5.0   0   0|   0     0 |           | 11   33    0   26    0
May 08 19:41:32 ubuntu dstat.sh[65449]: 08-05 19:41:32| 75  15  10   0   0|1528M  675M  170M 5360M|  24k   20k|   0   700k|   0  79.0 |8314    13k|1.59 0.98 0.51|6.0   0 196|   0     0 |           | 11   28    0   26    0
May 08 19:41:33 ubuntu dstat.sh[65449]: 08-05 19:41:33| 84  16   0   0   0|1632M  571M  170M 5360M|2340B    0 |   0   736k|   0  13.0 |5107  3110 |1.59 0.98 0.51|6.0   0 114|   0     0 |           | 11   28    0   26    0
May 08 19:41:34 ubuntu dstat.sh[65449]: 08-05 19:41:34| 83  10   6   0   0|1743M  460M  170M 5361M|  31k   30k|   0  4955k|   0   235 |7083  8530 |1.70 1.02 0.52|4.0   0   0|   0     0 |           | 11   34    0   26    0
May 08 19:41:35 ubuntu dstat.sh[65449]: 08-05 19:41:35| 69  16  15   0   0|1637M  566M  170M 5361M|  36k   30k|   0   241k|   0  22.0 |8778    15k|1.70 1.02 0.52|2.0   0 264|   0     0 |           | 11   29    0   31    0
May 08 19:41:36 ubuntu dstat.sh[65449]: 08-05 19:41:36| 42   8  48   0   0|1534M  668M  170M 5361M|3427B  465B|   0  1879k|   0   112 |3350  2120 |1.70 1.02 0.52|2.0   0  35|   0     0 |           | 11   28    0   31    0
May 08 19:41:37 ubuntu dstat.sh[65449]: 08-05 19:41:37| 30   4  65   0   0|1543M  659M  170M 5361M|  16k   13k|   0   140k|   0  14.0 |4444  5134 |1.70 1.02 0.52|2.0   0 1.0|   0     0 |           | 11   29    0   32    0
May 08 19:41:38 ubuntu dstat.sh[65449]: 08-05 19:41:38| 52  21  28   0   0|1471M  732M  170M 5361M|6967B 4747B|   0   212k|   0  13.0 |5593  5070 |1.70 1.02 0.52|3.0   0 378|   0     0 |           | 11   28    0   33    0
May 08 19:41:39 ubuntu dstat.sh[65449]: 08-05 19:41:39| 52   7  40   0   0|1527M  675M  170M 5361M|  15k   13k|   0   208k|   0  12.0 |3848  3403 |1.73 1.03 0.53|3.0   0   0|   0     0 |           | 11   31    0   33    0
May 08 19:41:40 ubuntu dstat.sh[65449]: 08-05 19:41:40| 53  16  30   0   0|1455M  747M  170M 5361M|  17k   14k|   0   452k|   0  47.0 |7442  9841 |1.73 1.03 0.53|4.0   0 258|   0     0 |           | 11   28    0   29    0
May 08 19:41:41 ubuntu dstat.sh[65449]: 08-05 19:41:41| 78  12   9   0   0|1589M  613M  170M 5361M|  11k 9413B|   0   124k|   0  7.98 |4735  2260 |1.73 1.03 0.53|2.0   0   0|   0     0 |           | 11   32    0   29    0
May 08 19:41:42 ubuntu dstat.sh[65449]: 08-05 19:41:42| 58   8  34   1   0|1601M  601M  170M 5361M|  33k   29k|   0  1147k|   0  84.2 |8725    14k|1.73 1.03 0.53|4.0   0  20|   0     0 |           | 11   29    1   31    0
May 08 19:41:43 ubuntu dstat.sh[65449]: 08-05 19:41:43| 60  19  21   0   0|1513M  688M  170M 5361M|3621B 1252B|   0   240k|   0  17.0 |4710  3262 |1.73 1.03 0.53|4.0   0 304|   0     0 |           | 11   28    0   32    0
May 08 19:41:44 ubuntu dstat.sh[65449]: 08-05 19:41:44| 52   6  41   0   0|1577M  625M  170M 5361M|  17k   14k|   0   682k|   0  11.0 |4831  4372 |1.75 1.05 0.54|3.0   0   0|   0     0 |           | 11   31    0   29    0
May 08 19:41:45 ubuntu dstat.sh[65449]: 08-05 19:41:45| 44  18  37   0   0|1454M  748M  170M 5362M|  17k   14k|   0   417k|   0  38.1 |7836  9620 |1.75 1.05 0.54|4.0   0 300|   0     0 |           | 11   28    0   31    0
May 08 19:41:46 ubuntu dstat.sh[65449]: 08-05 19:41:46| 58   8  33   0   0|1538M  664M  170M 5362M|7403B 5878B|   0   116k|   0  5.98 |3566  1507 |1.75 1.05 0.54|  0   0   0|   0     0 |           | 11   31    0   31    0
May 08 19:41:47 ubuntu dstat.sh[65449]: 08-05 19:41:47| 53   7  40   0   0|1486M  715M  170M 5362M|  25k   22k|   0   842k|   0  64.2 |7258  9627 |1.75 1.05 0.54|5.0   0  14|   0     0 |           | 11   28    0   34    0
May 08 19:41:48 ubuntu dstat.sh[65449]: 08-05 19:41:48| 57  20  23   0   0|1538M  663M  170M 5362M|2161B    0 |   0    16k|   0  4.00 |4293  2807 |1.75 1.05 0.54|3.0   0 274|   0     0 |           | 11   28    0   34    0
May 08 19:41:49 ubuntu dstat.sh[65449]: 08-05 19:41:49| 48   6  45   0   0|1576M  625M  170M 5362M|  21k   19k|   0  4088B|   0  1.00 |4621  5669 |1.69 1.05 0.54|3.0   0   0|   0     0 |           | 11   31    0   34    0
May 08 19:41:50 ubuntu dstat.sh[65449]: 08-05 19:41:50| 57  14  28   0   0|1513M  688M  170M 5362M|8533B 5728B|   0   385k|   0  36.1 |6139  5962 |1.69 1.05 0.54|3.0   0 112|   0     0 |           | 11   28    0   36    0
May 08 19:41:51 ubuntu dstat.sh[65449]: 08-05 19:41:51| 55   7  37   0   0|1578M  623M  170M 5362M|  14k   11k|   0  2264k|   0  94.0 |3961  2609 |1.69 1.05 0.54|3.0   0   0|   0     0 |           | 11   31    0   36    0
May 08 19:41:52 ubuntu dstat.sh[65449]: 08-05 19:41:52| 50  20  29   0   0|1522M  679M  170M 5362M|  17k   14k|   0   440k|   0  47.0 |7543  9704 |1.69 1.05 0.54|5.0   0 382|   0     0 |           | 11   28    0   38    0
May 08 19:41:53 ubuntu dstat.sh[65449]: 08-05 19:41:53| 76  23   0   0   0|1597M  603M  170M 5362M|2197B    0 |   0   208k|   0  16.0 |5514  4461 |1.69 1.05 0.54|8.0   0 382|   0     0 |           | 11   28    0   38    0
May 08 19:41:54 ubuntu dstat.sh[65449]: 08-05 19:41:54| 81  19   0   0   0|1747M  454M  170M 5362M|  22k   20k|   0   812k|   0  50.0 |6279  5661 |2.12 1.15 0.58|6.0   0 302|   0     0 |           | 11   32    0   38    0
May 08 19:41:55 ubuntu dstat.sh[65449]: 08-05 19:41:55| 75  21   4   0   0|1687M  514M  170M 5363M|  46k   42k|   0   709k|   0  64.1 |8699    12k|2.12 1.15 0.58|7.0   0 386|   0     0 |           | 11   28    1   39    0
May 08 19:41:56 ubuntu dstat.sh[65449]: 08-05 19:41:56| 76  24   0   0   0|1563M  637M  170M 5363M|2907B   66B|   0    52k|   0  4.00 |5535  4559 |2.12 1.15 0.58|5.0   0 401|   0     0 |           | 11   28    0   39    0
May 08 19:41:57 ubuntu dstat.sh[65449]: 08-05 19:41:57| 77   9  13   0   0|1676M  525M  170M 5363M|  26k   24k|   0   920k|   0  1.00 |6078  5952 |2.12 1.15 0.58|4.0   0 1.0|   0     0 |           | 11   33    0   37    0
May 08 19:41:58 ubuntu dstat.sh[65449]: 08-05 19:41:58| 68  17  14   0   0|1570M  630M  170M 5363M|  35k   31k|   0    12k|   0  3.00 |9443    15k|2.12 1.15 0.58|3.0   0 348|   0     0 |           | 11   28    0   42    0
May 08 19:41:59 ubuntu dstat.sh[65449]: 08-05 19:41:59| 11  24  63   0   0|1469M  731M  170M 5363M|2639B   42B|   0    12k|   0  3.00 |5474  3794 |1.95 1.13 0.57|1.0   0 398|   0     0 |           | 11   28    0   42    0
May 08 19:42:00 ubuntu dstat.sh[65449]: 08-05 19:42:00| 46  37  17   0   0|1491M  709M  170M 5363M|2042B    0 |   0   517k|   0  32.0 |6028  5426 |1.95 1.13 0.57|6.0   0 835|   0     0 |           | 11   28    0   42    0
May 08 19:42:01 ubuntu dstat.sh[65449]: 08-05 19:42:01| 74  10  16   0   0|1598M  602M  170M 5363M|  17k   14k|   0  8181B|   0  2.00 |5303  4231 |1.95 1.13 0.57|4.0   0  22|   0     0 |           | 11   31    0   42    0
May 08 19:42:02 ubuntu dstat.sh[65449]: 08-05 19:42:02| 63  15  22   1   0|1535M  665M  170M 5363M|  21k   18k|   0   805k|   0  83.1 |7530    11k|1.95 1.13 0.57|4.0   0 201|   0     0 |           | 11   28    0   46    0
May 08 19:42:03 ubuntu dstat.sh[65449]: 08-05 19:42:03| 77  14   9   0   0|1583M  617M  170M 5363M|8457B 5877B|   0   188k|   0  8.00 |4641  2437 |1.95 1.13 0.57|3.0   0  67|   0     0 |           | 11   30    0   46    0
May 08 19:42:04 ubuntu dstat.sh[65449]: 08-05 19:42:04| 60   6  32   0   0|1596M  603M  170M 5364M|  36k   32k|   0   180k|   0  9.99 |7519    13k|1.95 1.14 0.58|2.0   0   0|   0     0 |           | 11   32    0   46    0
May 08 19:42:05 ubuntu dstat.sh[65449]: 08-05 19:42:05| 58   8  33   0   0|1538M  661M  170M 5364M|  35k   29k|   0  2197k|   0   104 |  12k   18k|1.95 1.14 0.58|5.0   0  44|   0     0 |           | 11   29    1   46    0
May 08 19:42:06 ubuntu dstat.sh[65449]: 08-05 19:42:06| 78  15   6   0   0|1533M  666M  170M 5364M|9767B 6667B|   0  2877k|   0   120 |5456  4774 |1.95 1.14 0.58|3.0   0  76|   0     0 |           | 11   29    0   46    0
May 08 19:42:07 ubuntu dstat.sh[65449]: 08-05 19:42:07| 64   8  27   0   0|1613M  586M  170M 5364M|  28k   25k|   0   188k|   0  11.0 |6344  8395 |1.95 1.14 0.58|3.0   0 1.0|   0     0 |           | 11   32    0   46    0
May 08 19:42:08 ubuntu dstat.sh[65449]: 08-05 19:42:08| 56   7  36   0   0|1597M  601M  170M 5364M|  42k   38k|   0   140k|   0  7.00 |  12k   20k|1.95 1.14 0.58|4.0   0  34|   0     0 |           | 11   30    0   48    0
May 08 19:42:09 ubuntu dstat.sh[65449]: 08-05 19:42:09| 73  17   9   0   0|1502M  697M  170M 5364M|  12k   10k|   0   156k|   0  10.0 |6514  6686 |2.19 1.21 0.60|6.0   0 226|   0     0 |           | 11   28    0   50    0
May 08 19:42:10 ubuntu dstat.sh[65449]: 08-05 19:42:10| 71   9  19   0   0|1584M  615M  170M 5364M|  20k   18k|   0   172k|   0  7.00 |5582  5514 |2.19 1.21 0.60|3.0   0   0|   0     0 |           | 11   32    0   50    0
May 08 19:42:11 ubuntu dstat.sh[65449]: 08-05 19:42:11| 59   9  31   0   0|1601M  597M  170M 5365M|  36k   32k|   0   276k|   0  22.0 |  11k   17k|2.19 1.21 0.60|4.0   0  34|   0     0 |           | 11   29    0   52    0
May 08 19:42:12 ubuntu dstat.sh[65449]: 08-05 19:42:12| 80  16   4   0   0|1546M  653M  170M 5365M|6818B 4303B|   0  2305k|   0   146 |5595  3560 |2.19 1.21 0.60|4.0   0 102|   0     0 |           | 11   29    0   52    0
May 08 19:42:13 ubuntu dstat.sh[65449]: 08-05 19:42:13| 66   9  24   0   0|1595M  604M  170M 5365M|  21k   19k|   0   340k|   0  29.0 |5724  6457 |2.19 1.21 0.60|6.0   0  62|   0     0 |           | 11   31    0   50    0
May 08 19:42:14 ubuntu dstat.sh[65449]: 08-05 19:42:14| 70  10  18   0   0|1630M  568M  170M 5365M|  32k   28k|   0   256k|   0  23.0 |6782    13k|2.34 1.25 0.62|3.0   0  60|   0     0 |           | 11   29    0   53    0
May 08 19:42:15 ubuntu dstat.sh[65449]: 08-05 19:42:15| 73  15  12   0   0|1605M  593M  170M 5365M|  16k   13k|   0   623k|   0  26.0 |5968  6400 |2.34 1.25 0.62|4.0   0 142|   0     0 |           | 11   31    0   54    0
May 08 19:42:16 ubuntu dstat.sh[65449]: 08-05 19:42:16| 70  13  16   0   0|1627M  570M  170M 5365M|  21k   18k|   0   168k|   0  14.0 |5563  7436 |2.34 1.25 0.62|5.0   0  87|   0     0 |           | 11   33    0   55    1
May 08 19:42:17 ubuntu dstat.sh[65449]: 08-05 19:42:17| 74  13  14   0   0|1600M  598M  170M 5365M|  15k   11k|   0   124k|   0  8.02 |5419  4978 |2.34 1.25 0.62|5.0   0  69|   0     0 |           | 11   34    0   56    0
May 08 19:42:18 ubuntu dstat.sh[65449]: 08-05 19:42:18| 60  11  28   0   0|1550M  648M  170M 5365M|  24k   22k|   0   572k|   0  65.0 |6635  8076 |2.34 1.25 0.62|2.0   0  72|   0     0 |           | 11   35    0   57    0
May 08 19:42:19 ubuntu dstat.sh[65449]: 08-05 19:42:19| 61  16  22   0   0|1536M  662M  170M 5365M|8648B 4844B|   0   440k|   0  39.0 |5172  4413 |2.47 1.30 0.64|2.0   0 186|   0     0 |           | 11   33    0   60    0
May 08 19:42:20 ubuntu dstat.sh[65449]: 08-05 19:42:20| 52   6  40   0   0|1571M  627M  170M 5366M|  20k   17k|   0   239k|   0  16.9 |4956  5187 |2.47 1.30 0.64|3.0   0   0|   0     0 |           | 11   34    0   61    0
May 08 19:42:21 ubuntu dstat.sh[65449]: 08-05 19:42:21| 55  14  31   0   0|1475M  722M  170M 5366M|  16k   12k|   0   197k|   0  11.0 |6661  7920 |2.47 1.30 0.64|3.0   0 183|   0     0 |           | 11   32    0   61    0
May 08 19:42:22 ubuntu dstat.sh[65449]: 08-05 19:42:22| 54   8  37   0   0|1536M  661M  170M 5366M|  12k 9637B|   0   156k|   0  8.98 |3523  2184 |2.47 1.30 0.64|1.0   0   0|   0     0 |           | 11   35    0   61    0
May 08 19:42:23 ubuntu dstat.sh[65449]: 08-05 19:42:23| 40   8  51   0   0|1514M  683M  170M 5366M|  24k   20k|   0   284k|   0  17.0 |6792  9407 |2.47 1.30 0.64|1.0   0  86|   0     0 |           | 11   34    0   62    0
May 08 19:42:24 ubuntu dstat.sh[65449]: 08-05 19:42:24| 37  13  49   0   0|1429M  768M  170M 5366M|4805B 1992B|   0   324k|   0  33.0 |4296  3697 |2.43 1.31 0.65|2.0   0 135|   0     0 |           | 11   32    0   64    0
May 08 19:42:25 ubuntu dstat.sh[65449]: 08-05 19:42:25| 36   5  57   0   0|1464M  733M  170M 5366M|  11k 9546B|   0   172k|   0  12.0 |2866  2120 |2.43 1.31 0.65|2.0   0   0|   0     0 |           | 11   34    0   58    0
May 08 19:42:26 ubuntu dstat.sh[65449]: 08-05 19:42:26| 34  11  53   0   0|1430M  766M  170M 5366M|  11k 7981B|   0   265k|   0  18.0 |5752  6362 |2.43 1.31 0.65|3.0   0 138|   0     0 |           | 11   32    0   60    0
May 08 19:42:27 ubuntu dstat.sh[65449]: 08-05 19:42:27| 40   8  53   0   0|1502M  694M  170M 5366M|4932B 2588B|   0  2763k|   0   131 |2613  1384 |2.43 1.31 0.65|1.0   0 1.0|   0     0 |           | 11   33    1   60    0
May 08 19:42:28 ubuntu dstat.sh[65449]: 08-05 19:42:28| 30   7  61   0   0|1502M  695M  170M 5366M|  16k   13k|   0  2485k|   0  80.2 |5166  6054 |2.43 1.31 0.65|2.0   0  60|   0     0 |           | 11   33    0   61    0
May 08 19:42:29 ubuntu dstat.sh[65449]: 08-05 19:42:29| 47  10  41   0   0|1496M  700M  170M 5366M|3628B 1520B|   0  1935k|   0   136 |4334    17k|2.40 1.32 0.66|2.0   0  41|   0     0 |           | 11   33    0   60    0
May 08 19:42:30 ubuntu dstat.sh[65449]: 08-05 19:42:30| 32   5  62   0   0|1498M  699M  170M 5366M|  18k   15k|   0     0 |   0     0 |4357  4942 |2.40 1.32 0.66|5.0   0   0|   0     0 |           | 11   34    0   60    0
May 08 19:42:31 ubuntu dstat.sh[65449]: 08-05 19:42:31| 37   8  54   0   0|1441M  756M  170M 5366M|8379B 5784B|   0   439k|   0  27.9 |4578  4482 |2.40 1.32 0.66|3.0   0  48|   0     0 |           | 11   32    0   62    0
May 08 19:42:32 ubuntu dstat.sh[65449]: 08-05 19:42:32| 37   5  57   0   0|1497M  700M  170M 5366M|8647B 7126B|   0   120k|   0  8.00 |2811  1819 |2.40 1.32 0.66|3.0   0   0|   0     0 |           | 11   34    0   62    0
