Feb 20 04:33:10 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 20 04:33:10 ubuntu dstat.sh[59612]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 20 04:33:10 ubuntu dstat.sh[59612]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 20 04:33:25 ubuntu dstat.sh[59612]: 20-02 04:33:25| 65  13  22   1   0|1182M 1331M  165M 5070M|4196B 1566B|7704k 4096B|78.0  1.00 |4195  2545 |1.52 0.96 0.53|3.0   0 162|   0     0 |           | 11    5    0   19    0
Feb 20 04:33:26 ubuntu dstat.sh[59612]: 20-02 04:33:26| 47   4  48   0   0|1233M 1279M  165M 5071M|3068B  971B| 511k  395k|38.9  30.0 |2916  1378 |1.52 0.96 0.53|2.0   0  40|   0     0 |           | 11    5    0   19    0
Feb 20 04:33:27 ubuntu dstat.sh[59612]: 20-02 04:33:27| 41  10  49   0   0|1252M 1258M  165M 5073M|4579B 1621B|   0  1292k|   0   103 |3387  3928 |1.56 0.97 0.54|1.0   0  48|   0     0 |           | 11    4    0   20    0
Feb 20 04:33:28 ubuntu dstat.sh[59612]: 20-02 04:33:28| 13   7  79   0   0|1299M 1211M  165M 5073M|3854B 1456B|   0  2078k|   0  79.9 |2786  2678 |1.56 0.97 0.54|1.0   0  94|   0     0 |           | 11    4    0   20    0
Feb 20 04:33:29 ubuntu dstat.sh[59612]: 20-02 04:33:29| 23   2  73   0   0|1345M 1165M  165M 5073M|4801B 1620B|   0   376k|   0  25.0 |1834  1325 |1.56 0.97 0.54|1.0   0   0|   0     0 |           | 11    4    0   20    0
Feb 20 04:33:30 ubuntu dstat.sh[59612]: 20-02 04:33:30| 23   3  73   1   0|1365M 1144M  165M 5074M|5272B 1568B|   0  1690k|   0   232 |3497  4561 |1.56 0.97 0.54|1.0   0 1.0|   0     0 |           | 11   10    0   20    0
Feb 20 04:33:31 ubuntu dstat.sh[59612]: 20-02 04:33:31| 21   5  72   1   0|1344M 1165M  166M 5074M|5257B 1511B| 144k 3029k|13.0   255 |2625  2408 |1.56 0.97 0.54|1.0   0  42|   0     0 |           | 11    4    0   22    0
Feb 20 04:33:32 ubuntu dstat.sh[59612]: 20-02 04:33:32| 20   3  77   0   0|1364M 1145M  166M 5074M|8030B 4007B| 348k   15M|12.0   176 |2017  1539 |1.43 0.96 0.54|1.0   0   0|   0     0 |           | 11   11    0   22    0
Feb 20 04:33:33 ubuntu dstat.sh[59612]: 20-02 04:33:33| 21   3  76   1   0|1358M 1150M  166M 5075M|  11k 7568B| 268k 1872k|66.0   116 |2912  3152 |1.43 0.96 0.54|1.0   0 3.0|   0     0 |           | 11   28    0   23    0
Feb 20 04:33:34 ubuntu dstat.sh[59612]: 20-02 04:33:34| 21   6  72   0   0|1355M 1153M  166M 5075M|5404B 1685B|   0  8189B|   0  2.00 |2336  1634 |1.43 0.96 0.54|1.0   0  49|   0     0 |           | 11   28    0   21    0
Feb 20 04:33:35 ubuntu dstat.sh[59612]: 20-02 04:33:35| 17   4  80   0   0|1341M 1167M  166M 5075M|  12k 8543B|   0     0 |   0     0 |2276  1811 |1.43 0.96 0.54|1.0   0  18|   0     0 |           | 11   28    0   22    0
Feb 20 04:33:36 ubuntu dstat.sh[59612]: 20-02 04:33:36| 37  11  50   0   0|1450M 1058M  166M 5075M|4829B 1455B|   0    12k|   0  2.99 |3607  2277 |1.43 0.96 0.54|2.0   0 138|   0     0 |           | 11   28    0   22    0
Feb 20 04:33:37 ubuntu dstat.sh[59612]: 20-02 04:33:37| 31   5  62   1   0|1451M 1057M  166M 5075M|  20k   17k|   0    38M|   0   617 |5870  6987 |1.40 0.96 0.54|2.0   0   0|   0     0 |           | 11   30    0   22    0
Feb 20 04:33:38 ubuntu dstat.sh[59612]: 20-02 04:33:38| 52  25  23   1   0|1446M 1062M  166M 5075M|9003B 5122B|   0  6671k|   0   313 |7274  8249 |1.40 0.96 0.54|7.0   0 572|   0     0 |           | 11   28    0   19    0
Feb 20 04:33:39 ubuntu dstat.sh[59612]: 20-02 04:33:39| 84  16   0   0   0|1654M  853M  166M 5075M|  13k 9723B|   0  2752k|   0  41.0 |5561  3676 |1.40 0.96 0.54|7.0   0  21|   0     0 |           | 11   30    1   19    0
Feb 20 04:33:40 ubuntu dstat.sh[59612]: 20-02 04:33:40| 77  10  11   0   0|1725M  783M  166M 5075M|  34k   31k|   0  3366k|   0   186 |8770    18k|1.40 0.96 0.54|6.0   0  22|   0     0 |           | 11   32    0   22    0
Feb 20 04:33:41 ubuntu dstat.sh[59612]: 20-02 04:33:41| 41  14  44   0   0|1460M 1048M  166M 5075M|  13k 9642B|   0   457k|   0  38.0 |6471  7381 |1.40 0.96 0.54|2.0   0 310|   0     0 |           | 11   28    0   26    0
Feb 20 04:33:42 ubuntu dstat.sh[59612]: 20-02 04:33:42| 19   4  76   0   0|1454M 1054M  166M 5075M|5999B 3582B|   0  4083k|   0  14.0 |1788  1293 |1.37 0.96 0.54|1.0   0   0|   0     0 |           | 11   29    0   25    0
Feb 20 04:33:43 ubuntu dstat.sh[59612]: 20-02 04:33:43| 16   3  79   0   0|1426M 1081M  166M 5075M|9629B 6438B|   0   228k|   0  22.0 |3125  3514 |1.37 0.96 0.54|1.0   0  29|   0     0 |           | 11   28    0   26    0
Feb 20 04:33:44 ubuntu dstat.sh[59612]: 20-02 04:33:44| 21   5  73   0   0|1424M 1084M  166M 5075M|4261B 1616B|   0   391k|   0  8.98 |2158  1591 |1.37 0.96 0.54|1.0   0  39|   0     0 |           | 11   28    0   26    0
Feb 20 04:33:45 ubuntu dstat.sh[59612]: 20-02 04:33:45| 16   2  82   0   0|1420M 1088M  166M 5075M|  11k 8425B|   0   272k|   0  28.0 |2664  3100 |1.37 0.96 0.54|1.0   0   0|   0     0 |           | 11   28    0   27    0
Feb 20 04:33:46 ubuntu dstat.sh[59612]: 20-02 04:33:46| 10  21  68   0   0|1384M 1123M  166M 5075M|2717B    0 |   0   233k|   0  14.0 |5943  4768 |1.37 0.96 0.54|3.0   0 561|   0     0 |           | 11   28    0   25    0
Feb 20 04:33:47 ubuntu dstat.sh[59612]: 20-02 04:33:47| 65  29   6   0   0|1505M 1002M  166M 5075M|4699B 1663B|   0    61M|   0   389 |5915  5019 |1.66 1.03 0.57|5.0   0 478|   0     0 |           | 11   28    0   25    0
Feb 20 04:33:48 ubuntu dstat.sh[59612]: 20-02 04:33:48| 79   9  12   0   0|1640M  868M  166M 5075M|  26k   24k|   0  2148k|   0  51.0 |6392  6345 |1.66 1.03 0.57|4.0   0 1.0|   0     0 |           | 11   33    0   25    0
Feb 20 04:33:49 ubuntu dstat.sh[59612]: 20-02 04:33:49| 71  12  16   0   0|1621M  885M  166M 5075M|  32k   28k|   0   560k|   0  73.0 |  10k   15k|1.66 1.03 0.57|5.0   0  90|   0     0 |           | 11   28    0   26    0
Feb 20 04:33:50 ubuntu dstat.sh[59612]: 20-02 04:33:50| 82  18   0   0   0|1611M  896M  166M 5076M|9791B 7334B|   0   340k|   0  12.0 |5511  4176 |1.66 1.03 0.57|5.0   0 220|   0     0 |           | 11   30    0   26    0
Feb 20 04:33:51 ubuntu dstat.sh[59612]: 20-02 04:33:51| 85   9   6   0   0|1710M  796M  166M 5076M|  32k   30k|   0   156k|   0  9.98 |7646  9520 |1.66 1.03 0.57|4.0   0 8.0|   0     0 |           | 11   33    0   27    0
Feb 20 04:33:52 ubuntu dstat.sh[59612]: 20-02 04:33:52| 61  14  24   0   0|1546M  960M  166M 5076M|  35k   29k|   0    30M|   0   160 |9477    15k|1.93 1.09 0.59|2.0   0 261|   0     0 |           | 11   28    0   31    0
Feb 20 04:33:53 ubuntu dstat.sh[59612]: 20-02 04:33:53| 41   9  50   0   0|1528M  979M  166M 5076M|5011B 2305B|   0   180k|   0  8.99 |2971  1762 |1.93 1.09 0.59|1.0   0  30|   0     0 |           | 11   29    0   31    0
Feb 20 04:33:54 ubuntu dstat.sh[59612]: 20-02 04:33:54| 33   3  63   0   0|1500M 1007M  166M 5076M|  18k   15k|   0  2559k|   0   128 |4712  5306 |1.93 1.09 0.59|3.0   0 8.0|   0     0 |           | 11   29    0   32    0
Feb 20 04:33:55 ubuntu dstat.sh[59612]: 20-02 04:33:55| 57  21  21   0   0|1484M 1022M  166M 5076M|9187B 5717B|   0   232k|   0  17.0 |5412  4821 |1.93 1.09 0.59|3.0   0 370|   0     0 |           | 11   28    0   33    0
Feb 20 04:33:56 ubuntu dstat.sh[59612]: 20-02 04:33:56| 49   6  44   0   0|1528M  978M  166M 5076M|  22k   19k|   0   412k|   0  9.99 |5228  5742 |1.93 1.09 0.59|3.0   0   0|   0     0 |           | 11   31    0   33    0
Feb 20 04:33:57 ubuntu dstat.sh[59612]: 20-02 04:33:57| 57  18  24   0   0|1447M 1059M  166M 5076M|  15k   11k|   0   504k|   0  49.0 |7072  8156 |2.09 1.14 0.61|5.0   0 258|   0     0 |           | 11   28    0   34    0
Feb 20 04:33:58 ubuntu dstat.sh[59612]: 20-02 04:33:58| 74   9  18   0   0|1568M  938M  166M 5076M|  18k   16k|   0   216k|   0  8.00 |4680  2857 |2.09 1.14 0.61|2.0   0 1.0|   0     0 |           | 11   32    0   34    0
Feb 20 04:33:59 ubuntu dstat.sh[59612]: 20-02 04:33:59| 59  10  30   0   0|1531M  975M  166M 5077M|  33k   27k|   0  2513k|   0   216 |8687    14k|2.09 1.14 0.61|2.0   0 169|   0     0 |           | 11   28    0   37    0
Feb 20 04:34:00 ubuntu dstat.sh[59612]: 20-02 04:34:00| 60  15  24   0   0|1533M  973M  166M 5077M|4423B  864B|   0   464k|   0  14.0 |4152  2336 |2.09 1.14 0.61|3.0   0 155|   0     0 |           | 11   28    0   37    0
Feb 20 04:34:01 ubuntu dstat.sh[59612]: 20-02 04:34:01| 45   5  50   0   0|1549M  957M  166M 5077M|  28k   25k|   0   486k|   0  18.9 |6699  8697 |2.09 1.14 0.61|2.0   0   0|   0     0 |           | 11   30    0   38    0
Feb 20 04:34:02 ubuntu dstat.sh[59612]: 20-02 04:34:02| 57  19  25   0   0|1424M 1081M  166M 5077M|9734B 6222B|   0   767k|   0  28.1 |5764  5537 |2.16 1.17 0.62|3.0   0 300|   0     0 |           | 11   28    0   34    0
Feb 20 04:34:03 ubuntu dstat.sh[59612]: 20-02 04:34:03| 53   5  41   0   0|1497M 1009M  166M 5077M|  18k   16k|   0   128k|   0  6.99 |4194  3398 |2.16 1.17 0.62|2.0   0   0|   0     0 |           | 11   31    0   34    0
Feb 20 04:34:04 ubuntu dstat.sh[59612]: 20-02 04:34:04| 51  17  31   0   0|1443M 1062M  166M 5077M|  19k   15k|   0   831k|   0  62.9 |7759  9837 |2.16 1.17 0.62|3.0   0 287|   0     0 |           | 11   28    0   37    0
Feb 20 04:34:05 ubuntu dstat.sh[59612]: 20-02 04:34:05| 55   6  38   0   0|1554M  951M  166M 5077M|  16k   13k|   0     0 |   0     0 |3680  2525 |2.16 1.17 0.62|3.0   0   0|   0     0 |           | 11   31    0   37    0
Feb 20 04:34:06 ubuntu dstat.sh[59612]: 20-02 04:34:06| 52  11  37   0   0|1506M  999M  166M 5077M|  18k   15k|   0   256k|   0  27.0 |6994  8686 |2.16 1.17 0.62|3.0   0 112|   0     0 |           | 11   28    0   36    0
Feb 20 04:34:07 ubuntu dstat.sh[59612]: 20-02 04:34:07| 58   7  33   0   0|1547M  957M  166M 5077M|  11k 9628B|   0  3144k|   0   103 |3896  2140 |2.15 1.19 0.63|1.0   0   0|   0     0 |           | 11   31    0   36    0
Feb 20 04:34:08 ubuntu dstat.sh[59612]: 20-02 04:34:08| 48   9  42   0   0|1459M 1046M  166M 5077M|  21k   18k|   0   449k|   0  42.1 |6681  9357 |2.15 1.19 0.63|3.0   0 147|   0     0 |           | 11   28    0   38    0
Feb 20 04:34:09 ubuntu dstat.sh[59612]: 20-02 04:34:09| 72  26   2   0   0|1513M  992M  166M 5077M|4345B 1524B|   0   224k|   0  20.0 |5681  5090 |2.15 1.19 0.63|8.0   0 554|   0     0 |           | 11   28    0   38    0
Feb 20 04:34:10 ubuntu dstat.sh[59612]: 20-02 04:34:10| 82  18   1   0   0|1691M  814M  166M 5078M|  20k   17k|   0  4096B|   0  1.00 |5813  5388 |2.15 1.19 0.63|7.0   0 410|   0     0 |           | 11   32    0   38    0
Feb 20 04:34:11 ubuntu dstat.sh[59612]: 20-02 04:34:11| 76  17   5   0   0|1637M  867M  166M 5078M|  44k   40k|   0  1657k|   0  91.8 |9360    12k|2.15 1.19 0.63|5.0   0 510|   0     0 |           | 11   30    0   39    0
Feb 20 04:34:12 ubuntu dstat.sh[59612]: 20-02 04:34:12| 79  21   0   0   0|1557M  947M  166M 5078M|  12k 8348B|   0   397k|   0  33.1 |5983  5186 |2.38 1.25 0.66|5.0   0 233|   0     0 |           | 11   28    0   39    0
Feb 20 04:34:13 ubuntu dstat.sh[59612]: 20-02 04:34:13| 78   9  13   0   0|1648M  856M  166M 5078M|  30k   27k|   0   144k|   0  8.99 |6810  7044 |2.38 1.25 0.66|3.0   0   0|   0     0 |           | 11   33    0   39    0
Feb 20 04:34:14 ubuntu dstat.sh[59612]: 20-02 04:34:14| 62  17  20   0   0|1458M 1046M  166M 5078M|  38k   31k|   0  2577k|   0   118 |  10k   15k|2.38 1.25 0.66|2.0   0 467|   0     0 |           | 11   28    0   44    0
Feb 20 04:34:15 ubuntu dstat.sh[59612]: 20-02 04:34:15| 23  31  45   0   0|1466M 1038M  166M 5078M|5889B 1228B|   0    40k|   0  10.0 |6677  6103 |2.38 1.25 0.66|5.0   0 859|   0     0 |           | 11   28    0   44    0
Feb 20 04:34:16 ubuntu dstat.sh[59612]: 20-02 04:34:16| 74  18   8   0   0|1563M  941M  166M 5078M|8404B 6196B|   0    16k|   0  4.00 |4894  3337 |2.38 1.25 0.66|3.0   0 276|   0     0 |           | 11   30    0   44    0
Feb 20 04:34:17 ubuntu dstat.sh[59612]: 20-02 04:34:17| 61   9  30   0   0|1533M  970M  166M 5078M|  30k   26k|   0   584k|   0  48.0 |7263    11k|2.35 1.26 0.66|4.0   0  89|   0     0 |           | 11   29    0   47    0
Feb 20 04:34:18 ubuntu dstat.sh[59612]: 20-02 04:34:18| 76  18   5   0   0|1555M  949M  166M 5079M|8338B 5495B|   0   616k|   0  26.0 |5397  4023 |2.35 1.26 0.66|3.0   0 180|   0     0 |           | 11   29    0   48    0
Feb 20 04:34:19 ubuntu dstat.sh[59612]: 20-02 04:34:19| 63   6  30   0   0|1610M  893M  166M 5079M|  33k   29k|   0   152k|   0  8.98 |6343  9151 |2.35 1.26 0.66|3.0   0   0|   0     0 |           | 11   32    0   46    0
Feb 20 04:34:20 ubuntu dstat.sh[59612]: 20-02 04:34:20| 50   6  43   0   0|1610M  893M  166M 5079M|  44k   39k|   0   285k|   0  29.1 |  14k   22k|2.35 1.26 0.66|4.0   0   0|   0     0 |           | 11   30    0   46    0
Feb 20 04:34:21 ubuntu dstat.sh[59612]: 20-02 04:34:21| 77  17   6   0   0|1524M  979M  166M 5079M|  12k 7443B|   0   352k|   0  35.0 |6576  6167 |2.35 1.26 0.66|4.0   0 120|   0     0 |           | 11   28    0   46    0
Feb 20 04:34:22 ubuntu dstat.sh[59612]: 20-02 04:34:22| 66   7  26   0   0|1574M  929M  166M 5079M|  28k   25k|   0   168k|   0  11.0 |6160  7061 |2.40 1.29 0.68|3.0   0   0|   0     0 |           | 11   32    0   46    0
Feb 20 04:34:23 ubuntu dstat.sh[59612]: 20-02 04:34:23| 52   5  42   0   0|1574M  929M  166M 5079M|  49k   44k|   0   160k|   0  11.0 |  14k   23k|2.40 1.29 0.68|4.0   0   0|   0     0 |           | 11   31    0   47    0
Feb 20 04:34:24 ubuntu dstat.sh[59612]: 20-02 04:34:24| 73  20   6   0   0|1490M 1012M  166M 5080M|  14k 9966B|   0   116k|   0  7.02 |6058  6020 |2.40 1.29 0.68|4.0   0 261|   0     0 |           | 11   28    0   50    0
Feb 20 04:34:25 ubuntu dstat.sh[59612]: 20-02 04:34:25| 68   8  24   0   0|1578M  925M  166M 5080M|  25k   22k|   0   120k|   0  7.98 |4899  4964 |2.40 1.29 0.68|3.0   0   0|   0     0 |           | 11   32    0   50    0
Feb 20 04:34:26 ubuntu dstat.sh[59612]: 20-02 04:34:26| 62  11  27   0   0|1559M  943M  166M 5080M|  34k   30k|   0   385k|   0  22.0 |9654    16k|2.40 1.29 0.68|2.0   0  68|   0     0 |           | 11   30    0   52    0
Feb 20 04:34:27 ubuntu dstat.sh[59612]: 20-02 04:34:27| 76  11  12   0   0|1525M  978M  166M 5080M|  16k   11k|   0   376k|   0  42.0 |5286  4655 |2.37 1.30 0.68|4.0   0  60|   0     0 |           | 11   30    0   52    0
Feb 20 04:34:28 ubuntu dstat.sh[59612]: 20-02 04:34:28| 67  13  20   0   0|1580M  922M  166M 5080M|  19k   16k|   0   412k|   0  41.0 |5520  6023 |2.37 1.30 0.68|4.0   0 121|   0     0 |           | 11   30    0   54    0
Feb 20 04:34:29 ubuntu dstat.sh[59612]: 20-02 04:34:29| 64   8  28   0   0|1634M  868M  166M 5080M|  38k   33k|   0   152k|   0  9.00 |7061    13k|2.37 1.30 0.68|4.0   0   0|   0     0 |           | 11   32    0   54    0
Feb 20 04:34:30 ubuntu dstat.sh[59612]: 20-02 04:34:30| 72  15  13   0   0|1497M 1005M  166M 5080M|  22k   17k|   0   148k|   0  9.00 |6849  8719 |2.37 1.30 0.68|5.0   0 193|   0     0 |           | 11   28    0   58    0
Feb 20 04:34:31 ubuntu dstat.sh[59612]: 20-02 04:34:31| 76  11  12   0   0|1561M  941M  166M 5080M|  14k   11k|   0   120k|   0  6.99 |4729  3505 |2.37 1.30 0.68|3.0   0  34|   0     0 |           | 11   30    0   55    0
Feb 20 04:34:32 ubuntu dstat.sh[59612]: 20-02 04:34:32| 68  11  21   0   0|1526M  975M  166M 5080M|  28k   24k|   0   120k|   0  7.01 |7100  8989 |2.42 1.33 0.70|2.0   0  68|   0     0 |           | 11   30    0   57    0
Feb 20 04:34:33 ubuntu dstat.sh[59612]: 20-02 04:34:33| 60  11  28   0   0|1508M  994M  166M 5080M|  20k   15k|   0   548k|   0  55.0 |5674  6044 |2.42 1.33 0.70|1.0   0 139|   0     0 |           | 11   32    0   59    0
Feb 20 04:34:34 ubuntu dstat.sh[59612]: 20-02 04:34:34| 55  11  33   0   0|1480M 1022M  166M 5081M|  13k 9074B|   0   415k|   0  39.9 |4796  4373 |2.42 1.33 0.70|2.0   0 127|   0     0 |           | 11   33    0   61    0
Feb 20 04:34:35 ubuntu dstat.sh[59612]: 20-02 04:34:35| 50  11  39   0   0|1555M  946M  166M 5081M|  19k   15k|   0  3523k|   0   153 |4965  5319 |2.42 1.33 0.70|3.0   0  96|   0     0 |           | 11   34    0   61    0
Feb 20 04:34:36 ubuntu dstat.sh[59612]: 20-02 04:34:36| 53  11  36   0   0|1522M  979M  166M 5081M|  19k   17k|   0   192k|   0  9.02 |6020  7457 |2.42 1.33 0.70|3.0   0  86|   0     0 |           | 11   33    0   63    0
Feb 20 04:34:37 ubuntu dstat.sh[59612]: 20-02 04:34:37| 55   9  35   0   0|1506M  994M  166M 5081M|  15k   10k|   0   212k|   0  16.0 |5004  4657 |2.39 1.34 0.70|3.0   0  70|   0     0 |           | 11   34    0   64    0
Feb 20 04:34:38 ubuntu dstat.sh[59612]: 20-02 04:34:38| 31   5  64   0   0|1501M 1000M  166M 5081M|  24k   19k|   0   551k|   0  67.9 |5916  7975 |2.39 1.34 0.70|3.0   0  19|   0     0 |           | 11   33    0   65    0
Feb 20 04:34:39 ubuntu dstat.sh[59612]: 20-02 04:34:39| 39  12  48   0   0|1421M 1080M  166M 5081M|5345B 2111B|   0  2221k|   0   141 |4608  4145 |2.39 1.34 0.70|3.0   0 135|   0     0 |           | 11   32    0   64    0
Feb 20 04:34:40 ubuntu dstat.sh[59612]: 20-02 04:34:40| 37   6  56   0   0|1451M 1050M  166M 5081M|  14k   11k|   0   152k|   0  30.0 |3861    14k|2.39 1.34 0.70|4.0   0  36|   0     0 |           | 11   34    0   65    0
Feb 20 04:34:41 ubuntu dstat.sh[59612]: 20-02 04:34:41| 37  11  52   0   0|1444M 1056M  166M 5081M|  11k 7689B|   0   252k|   0  20.0 |5508  6092 |2.39 1.34 0.70|2.0   0 138|   0     0 |           | 11   32    0   67    0
Feb 20 04:34:42 ubuntu dstat.sh[59612]: 20-02 04:34:42| 37   4  58   0   0|1467M 1033M  166M 5081M|  14k   11k|   0  1559k|   0  7.00 |3024  2221 |2.27 1.34 0.70|2.0   0   0|   0     0 |           | 11   34    0   67    0
Feb 20 04:34:43 ubuntu dstat.sh[59612]: 20-02 04:34:43| 34   8  57   0   0|1412M 1089M  166M 5081M|  12k 8779B|   0   839k|   0  70.0 |4834  5491 |2.27 1.34 0.70|2.0   0  65|   0     0 |           | 11   32    0   61    0
Feb 20 04:34:44 ubuntu dstat.sh[59612]: 20-02 04:34:44| 38   5  56   0   0|1441M 1060M  166M 5081M|  11k 8523B|   0     0 |   0     0 |2618  1636 |2.27 1.34 0.70|2.0   0   0|   0     0 |           | 11   34    0   61    0
Feb 20 04:34:45 ubuntu dstat.sh[59612]: 20-02 04:34:45| 34   5  61   0   0|1411M 1089M  166M 5081M|  21k   16k|   0   176k|   0  19.0 |5675  7653 |2.27 1.34 0.70|2.0   0  43|   0     0 |           | 11   32    0   63    0
Feb 20 04:34:46 ubuntu dstat.sh[59612]: 20-02 04:34:46| 40   8  51   0   0|1462M 1039M  166M 5081M|6041B 3581B|   0   172k|   0  9.99 |2755  1547 |2.27 1.34 0.70|2.0   0 5.0|   0     0 |           | 11   33    0   63    0
Feb 20 04:34:47 ubuntu dstat.sh[59612]: 20-02 04:34:47| 31   3  65   0   0|1462M 1038M  166M 5082M|  22k   19k|   0   112k|   0  8.00 |4623  6363 |2.17 1.33 0.71|  0   0   0|   0     0 |           | 11   34    0   62    0
Feb 20 04:34:48 ubuntu dstat.sh[59612]: 20-02 04:34:48| 29  13  58   0   0|1358M 1142M  166M 5082M|8357B 3786B|   0   435k|   0  34.9 |5175  5033 |2.17 1.33 0.71|1.0   0 283|   0     0 |           | 11   32    0   64    0
Feb 20 04:34:49 ubuntu dstat.sh[59612]: 20-02 04:34:49| 19   2  79   0   0|1385M 1115M  166M 5082M|  10k 7124B|   0   184k|   0  9.01 |2057  1818 |2.17 1.33 0.71|1.0   0   0|   0     0 |           | 11   33    0   64    0
Feb 20 04:34:50 ubuntu dstat.sh[59612]: 20-02 04:34:50| 14   9  76   0   0|1346M 1154M  166M 5082M|9221B 6180B|   0   693k|   0  51.1 |4764  5179 |2.17 1.33 0.71|1.0   0 202|   0     0 |           | 11   32    0   65    0
Feb 20 04:34:51 ubuntu dstat.sh[59612]: 20-02 04:34:51| 19   6  73   0   0|1350M 1150M  166M 5082M|3902B 1403B|   0  8188B|   0  2.00 |2335  1722 |2.17 1.33 0.71|1.0   0  82|   0     0 |           | 11   32    0   65    0
