May 06 17:29:33 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 06 17:29:33 ubuntu dstat.sh[65388]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 06 17:29:33 ubuntu dstat.sh[65388]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 06 17:30:00 ubuntu dstat.sh[65388]: 06-05 17:30:00| 19   3  76   1   0|1388M  829M  170M 5347M|7762B 3800B| 268k 1120k|66.0  33.0 |2586  2768 |1.74 1.12 0.63|2.0   0 2.0|   0     0 |           | 11   27    0   15    0
May 06 17:30:01 ubuntu dstat.sh[65388]: 06-05 17:30:01| 19   5  74   0   0|1398M  819M  170M 5347M|9558B 4842B|   0  1935k|   0   142 |2509  1981 |1.74 1.12 0.63|2.0   0  44|   0     0 |           | 11   28    0   16    0
May 06 17:30:02 ubuntu dstat.sh[65388]: 06-05 17:30:02| 19   3  78   0   0|1440M  777M  170M 5347M|8317B 5166B|   0  2311k|   0  18.0 |1641  1150 |1.74 1.12 0.63|2.0   0   0|   0     0 |           | 11   29    0   16    0
May 06 17:30:03 ubuntu dstat.sh[65388]: 06-05 17:30:03| 20  11  68   0   0|1429M  788M  170M 5347M|6550B 3856B|   0    16k|   0  4.00 |3434  2544 |1.68 1.12 0.64|2.0   0 156|   0     0 |           | 11   28    0   17    0
May 06 17:30:04 ubuntu dstat.sh[65388]: 06-05 17:30:04| 40   6  53   0   0|1461M  756M  170M 5347M|7134B 4994B|   0     0 |   0     0 |2664  1322 |1.68 1.12 0.64|  0   0   0|   0     0 |           | 11   30    0   17    0
May 06 17:30:05 ubuntu dstat.sh[65388]: 06-05 17:30:05| 33   5  61   0   0|1461M  755M  170M 5348M|  19k   15k|   0   117k|   0  6.03 |6297  8055 |1.68 1.12 0.64|2.0   0   0|   0     0 |           | 11   29    0   18    0
May 06 17:30:06 ubuntu dstat.sh[65388]: 06-05 17:30:06| 53  27  19   0   0|1431M  786M  170M 5348M|5035B 1611B|   0   264k|   0  33.0 |5694  5215 |1.68 1.12 0.64|6.0   0 569|   0     0 |           | 11   28    0   18    0
May 06 17:30:07 ubuntu dstat.sh[65388]: 06-05 17:30:07| 83  14   1   0   0|1682M  534M  170M 5348M|8575B 6860B|   0   803k|   0  9.99 |4740  2444 |1.68 1.12 0.64|3.0   0 9.0|   0     0 |           | 11   32    0   16    0
May 06 17:30:08 ubuntu dstat.sh[65388]: 06-05 17:30:08| 77   9  12   0   0|1741M  475M  170M 5348M|  37k   34k|   0   284k|   0  26.0 |8504    12k|1.62 1.12 0.64|4.0   0   0|   0     0 |           | 11   33    0   17    0
May 06 17:30:09 ubuntu dstat.sh[65388]: 06-05 17:30:09| 48  16  35   0   0|1526M  690M  170M 5348M|  11k 7408B|   0  3590k|   0   234 |6362  7705 |1.62 1.12 0.64|1.0   0 304|   0     0 |           | 11   28    0   22    0
May 06 17:30:10 ubuntu dstat.sh[65388]: 06-05 17:30:10| 21   5  72   0   0|1532M  684M  170M 5348M|3394B 1120B|   0   264k|   0  12.0 |1938  1327 |1.62 1.12 0.64|4.0   0  11|   0     0 |           | 11   28    0   22    0
May 06 17:30:11 ubuntu dstat.sh[65388]: 06-05 17:30:11| 16   3  81   0   0|1530M  686M  170M 5348M|  10k 8016B|   0  1935k|   0   110 |2720  3070 |1.62 1.12 0.64|2.0   0 3.0|   0     0 |           | 11   28    0   23    0
May 06 17:30:12 ubuntu dstat.sh[65388]: 06-05 17:30:12| 19   8  72   0   0|1485M  731M  170M 5348M|2748B 1083B|   0  1344k|   0  65.2 |2788  2229 |1.62 1.12 0.64|2.0   0  68|   0     0 |           | 11   28    0   23    0
May 06 17:30:13 ubuntu dstat.sh[65388]: 06-05 17:30:13| 19   3  78   0   0|1471M  745M  170M 5348M|6783B 4874B|   0     0 |   0     0 |1885  1520 |1.57 1.12 0.64|3.0   0   0|   0     0 |           | 11   29    0   23    0
May 06 17:30:14 ubuntu dstat.sh[65388]: 06-05 17:30:14| 14   9  75   0   0|1387M  829M  170M 5348M|6826B 4197B|   0   352k|   0  22.0 |3758  3512 |1.57 1.12 0.64|2.0   0  97|   0     0 |           | 11   28    0   24    0
May 06 17:30:15 ubuntu dstat.sh[65388]: 06-05 17:30:15|  8  23  67   0   0|1367M  849M  170M 5348M|3944B 1123B|   0   212k|   0  9.01 |5271  3345 |1.57 1.12 0.64|1.0   0 352|   0     0 |           | 11   28    0   24    0
May 06 17:30:16 ubuntu dstat.sh[65388]: 06-05 17:30:16| 38  34  28   0   0|1423M  793M  170M 5348M|5588B 1082B|   0   228k|   0  21.0 |5497  4413 |1.57 1.12 0.64|5.0   0 590|   0     0 |           | 11   28    0   24    0
May 06 17:30:17 ubuntu dstat.sh[65388]: 06-05 17:30:17| 84  11   5   0   0|1630M  586M  170M 5348M|  15k   11k|   0   640k|   0  40.0 |5056  3003 |1.57 1.12 0.64|4.0   0   0|   0     0 |           | 11   31    0   24    0
May 06 17:30:18 ubuntu dstat.sh[65388]: 06-05 17:30:18| 73   9  18   0   0|1638M  577M  170M 5348M|  41k   35k|   0   382k|   0  42.8 |9155    14k|1.69 1.15 0.65|6.0   0  29|   0     0 |           | 11   30    1   24    0
May 06 17:30:19 ubuntu dstat.sh[65388]: 06-05 17:30:19| 76  22   1   0   0|1529M  686M  171M 5348M|8595B 5211B|   0   787k|   0  38.1 |6288  6308 |1.69 1.15 0.65|6.0   0 283|   0     0 |           | 11   28    0   25    0
May 06 17:30:20 ubuntu dstat.sh[65388]: 06-05 17:30:20| 87  13   0   0   0|1694M  521M  171M 5348M|  14k   11k|   0  5278k|   0   400 |5372  3348 |1.69 1.15 0.65|6.0   0   0|   0     0 |           | 11   31    0   25    0
May 06 17:30:21 ubuntu dstat.sh[65388]: 06-05 17:30:21| 80  11   8   0   0|1725M  490M  171M 5349M|  42k   40k|   0   176k|   0  12.0 |9333    14k|1.69 1.15 0.65|4.0   0  50|   0     0 |           | 11   31    0   28    0
May 06 17:30:22 ubuntu dstat.sh[65388]: 06-05 17:30:22| 48  16  35   0   0|1470M  745M  171M 5349M|  18k   14k|   0   489k|   0  37.1 |7260  9238 |1.69 1.15 0.65|4.0   0 248|   0     0 |           | 11   28    0   30    0
May 06 17:30:23 ubuntu dstat.sh[65388]: 06-05 17:30:23| 39   6  53   0   0|1493M  722M  171M 5349M|6857B 5271B|   0   147k|   0  6.98 |2746  1491 |1.71 1.16 0.66|2.0   0   0|   0     0 |           | 11   30    0   29    0
May 06 17:30:24 ubuntu dstat.sh[65388]: 06-05 17:30:24| 36   6  57   0   0|1430M  785M  171M 5349M|  18k   15k|   0   248k|   0  18.0 |5767  7083 |1.71 1.16 0.66|2.0   0  58|   0     0 |           | 11   28    0   31    0
May 06 17:30:25 ubuntu dstat.sh[65388]: 06-05 17:30:25| 57  21  23   0   0|1508M  707M  171M 5349M|3403B 1081B|   0   300k|   0  17.0 |4449  2967 |1.71 1.16 0.66|3.0   0 320|   0     0 |           | 11   28    0   31    0
May 06 17:30:26 ubuntu dstat.sh[65388]: 06-05 17:30:26| 50   5  43   0   0|1556M  659M  171M 5349M|  21k   19k|   0   152k|   0  7.98 |5239  5470 |1.71 1.16 0.66|2.0   0   0|   0     0 |           | 11   31    0   31    0
May 06 17:30:27 ubuntu dstat.sh[65388]: 06-05 17:30:27| 62  18  20   0   0|1507M  708M  171M 5349M|  15k   10k|   0  1059k|   0  85.2 |7523  8570 |1.71 1.16 0.66|4.0   0 259|   0     0 |           | 11   28    0   28    0
May 06 17:30:28 ubuntu dstat.sh[65388]: 06-05 17:30:28| 73  10  17   0   0|1600M  615M  171M 5349M|  19k   16k|   0   252k|   0  22.0 |4990  3580 |1.65 1.16 0.66|4.0   0   0|   0     0 |           | 11   32    0   28    0
May 06 17:30:29 ubuntu dstat.sh[65388]: 06-05 17:30:29| 67  10  22   0   0|1571M  644M  171M 5349M|  29k   25k|   0   348k|   0  37.0 |9214    13k|1.65 1.16 0.66|6.0   0 148|   0     0 |           | 11   28    0   31    0
May 06 17:30:30 ubuntu dstat.sh[65388]: 06-05 17:30:30| 64  16  20   0   0|1540M  675M  171M 5349M|3518B 1079B|   0   580k|   0  13.0 |3978  2279 |1.65 1.16 0.66|3.0   0 177|   0     0 |           | 11   28    0   31    0
May 06 17:30:31 ubuntu dstat.sh[65388]: 06-05 17:30:31| 45   6  48   0   0|1574M  641M  171M 5349M|  25k   22k|   0   284k|   0  22.0 |5786  7008 |1.65 1.16 0.66|4.0   0 2.0|   0     0 |           | 11   30    0   28    1
May 06 17:30:32 ubuntu dstat.sh[65388]: 06-05 17:30:32| 57  20  23   0   0|1497M  718M  171M 5350M|  11k 8680B|   0   928k|   0  55.0 |6238  6389 |1.65 1.16 0.66|3.0   0 299|   0     0 |           | 11   28    0   30    0
May 06 17:30:33 ubuntu dstat.sh[65388]: 06-05 17:30:33| 55   7  38   0   0|1582M  632M  171M 5350M|  16k   13k|   0   152k|   0  14.0 |4229  2963 |1.52 1.14 0.66|3.0   0   0|   0     0 |           | 11   31    0   30    0
May 06 17:30:34 ubuntu dstat.sh[65388]: 06-05 17:30:34| 53  16  29   0   0|1451M  763M  171M 5350M|  20k   17k|   0   172k|   0  22.0 |7126  9155 |1.52 1.14 0.66|3.0   0 287|   0     0 |           | 11   28    0   33    0
May 06 17:30:35 ubuntu dstat.sh[65388]: 06-05 17:30:35| 57   7  35   0   0|1538M  677M  171M 5350M|9232B 7515B|   0   200k|   0  8.99 |3362  1425 |1.52 1.14 0.66|1.0   0   0|   0     0 |           | 11   31    0   33    0
May 06 17:30:36 ubuntu dstat.sh[65388]: 06-05 17:30:36| 53   8  38   0   0|1526M  688M  171M 5350M|  25k   20k|   0   585k|   0  73.1 |8164    10k|1.52 1.14 0.66|3.0   0  64|   0     0 |           | 11   28    0   35    0
May 06 17:30:37 ubuntu dstat.sh[65388]: 06-05 17:30:37| 62  13  24   0   0|1514M  700M  171M 5350M|3820B 1077B|   0   187k|   0  6.98 |3772  1745 |1.52 1.14 0.66|3.0   0  48|   0     0 |           | 11   28    0   35    0
May 06 17:30:38 ubuntu dstat.sh[65388]: 06-05 17:30:38| 47   5  47   0   0|1534M  680M  171M 5350M|  26k   23k|   0   281k|   0  25.1 |6134  7452 |1.56 1.16 0.67|3.0   0   0|   0     0 |           | 11   30    0   36    0
May 06 17:30:39 ubuntu dstat.sh[65388]: 06-05 17:30:39| 66  26   7   0   0|1462M  752M  171M 5350M|7293B 3872B|   0   424k|   0  38.0 |6272  6344 |1.56 1.16 0.67|7.0   0 542|   0     0 |           | 11   28    0   35    0
May 06 17:30:40 ubuntu dstat.sh[65388]: 06-05 17:30:40| 80  21   0   0   0|1658M  555M  171M 5350M|8067B 5160B|   0   212k|   0  11.0 |5671  4663 |1.56 1.16 0.67|8.0   0 330|   0     0 |           | 11   29    0   35    0
May 06 17:30:41 ubuntu dstat.sh[65388]: 06-05 17:30:41| 80  18   1   0   0|1730M  483M  171M 5351M|  41k   38k|   0  1113k|   0  73.8 |7877  8977 |1.56 1.16 0.67|7.0   0 328|   0     0 |           | 11   32    0   35    0
May 06 17:30:42 ubuntu dstat.sh[65388]: 06-05 17:30:42| 76  23   1   0   0|1698M  516M  171M 5351M|  25k   22k|   0   557k|   0  42.1 |7475  9278 |1.56 1.16 0.67|7.0   0 406|   0     0 |           | 11   28    0   36    0
May 06 17:30:43 ubuntu dstat.sh[65388]: 06-05 17:30:43| 81  19   1   0   0|1607M  606M  171M 5351M|9544B 6848B|   0   124k|   0  7.00 |5386  3927 |1.84 1.22 0.69|4.0   0 250|   0     0 |           | 11   30    0   36    0
May 06 17:30:44 ubuntu dstat.sh[65388]: 06-05 17:30:44| 79   9  11   0   0|1665M  548M  171M 5351M|  36k   32k|   0   156k|   0  7.99 |7191  9970 |1.84 1.22 0.69|5.0   0   0|   0     0 |           | 11   31    0   38    0
May 06 17:30:45 ubuntu dstat.sh[65388]: 06-05 17:30:45| 55  18  26   0   0|1466M  747M  171M 5351M|  23k   19k|   0   461k|   0  15.0 |7750    11k|1.84 1.22 0.69|2.0   0 432|   0     0 |           | 11   28    0   41    0
May 06 17:30:46 ubuntu dstat.sh[65388]: 06-05 17:30:46| 14  31  53   0   0|1413M  799M  171M 5351M|3957B 1122B|   0  3492k|   0   112 |6307  5099 |1.84 1.22 0.69|3.0   0 657|   0     0 |           | 11   28    0   41    0
May 06 17:30:47 ubuntu dstat.sh[65388]: 06-05 17:30:47| 67  28   6   0   0|1509M  703M  171M 5351M|5080B 3047B|   0   108k|   0  10.0 |5132  3747 |1.84 1.22 0.69|3.0   0 513|   0     0 |           | 11   29    0   41    0
May 06 17:30:48 ubuntu dstat.sh[65388]: 06-05 17:30:48| 67   7  24   0   0|1586M  627M  171M 5351M|  25k   23k|   0   207k|   0  20.9 |6118  7106 |2.01 1.27 0.71|4.0   0   0|   0     0 |           | 11   31    0   42    0
May 06 17:30:49 ubuntu dstat.sh[65388]: 06-05 17:30:49| 71  18  10   0   0|1523M  689M  171M 5351M|  13k   10k|   0   562k|   0  58.2 |6407  7419 |2.01 1.27 0.71|4.0   0 270|   0     0 |           | 11   28    0   45    0
May 06 17:30:50 ubuntu dstat.sh[65388]: 06-05 17:30:50| 74  10  16   0   0|1593M  620M  171M 5351M|  17k   15k|   0  1404k|   0  45.9 |4939  4090 |2.01 1.27 0.71|3.0   0   0|   0     0 |           | 11   32    0   45    0
May 06 17:30:51 ubuntu dstat.sh[65388]: 06-05 17:30:51| 57   9  32   0   0|1623M  589M  171M 5352M|  38k   35k|   0   209k|   0  11.0 |  12k   26k|2.01 1.27 0.71|2.0   0  36|   0     0 |           | 11   32    0   46    0
May 06 17:30:52 ubuntu dstat.sh[65388]: 06-05 17:30:52| 63   9  28   0   0|1554M  658M  171M 5352M|  30k   25k|   0   576k|   0  60.0 |  10k   16k|2.01 1.27 0.71|5.0   0  56|   0     0 |           | 11   28    0   45    0
May 06 17:30:53 ubuntu dstat.sh[65388]: 06-05 17:30:53| 80  15   5   0   0|1555M  657M  171M 5352M|6193B 3427B|   0   236k|   0  15.0 |4782  2557 |2.17 1.31 0.73|4.0   0  64|   0     0 |           | 11   29    0   45    0
May 06 17:30:54 ubuntu dstat.sh[65388]: 06-05 17:30:54| 62   8  29   0   0|1590M  622M  171M 5352M|  33k   30k|   0   232k|   0  12.0 |6996  9649 |2.17 1.31 0.73|2.0   0   0|   0     0 |           | 11   32    0   45    0
May 06 17:30:55 ubuntu dstat.sh[65388]: 06-05 17:30:55| 51   8  39   0   0|1560M  652M  171M 5352M|  41k   38k|   0   208k|   0  13.0 |  13k   20k|2.17 1.31 0.73|3.0   0  46|   0     0 |           | 11   31    0   46    0
May 06 17:30:56 ubuntu dstat.sh[65388]: 06-05 17:30:56| 77  17   6   0   0|1491M  721M  171M 5352M|  12k 8228B|   0   196k|   0  11.0 |5858  5449 |2.17 1.31 0.73|4.0   0 214|   0     0 |           | 11   28    0   49    0
May 06 17:30:57 ubuntu dstat.sh[65388]: 06-05 17:30:57| 70   8  21   0   0|1592M  620M  171M 5352M|  23k   21k|   0   164k|   0  9.99 |5053  5201 |2.17 1.31 0.73|3.0   0 2.0|   0     0 |           | 11   32    0   49    0
May 06 17:30:58 ubuntu dstat.sh[65388]: 06-05 17:30:58| 65  11  24   0   0|1587M  624M  171M 5353M|  31k   27k|   0   279k|   0  20.9 |9383    14k|2.16 1.32 0.73|6.0   0  68|   0     0 |           | 11   29    0   51    0
May 06 17:30:59 ubuntu dstat.sh[65388]: 06-05 17:30:59| 75  15   9   0   0|1534M  677M  171M 5353M|  14k   11k|   0   253k|   0  23.1 |5923  5506 |2.16 1.32 0.73|4.0   0  61|   0     0 |           | 11   29    0   51    0
May 06 17:31:00 ubuntu dstat.sh[65388]: 06-05 17:31:00| 69  11  20   0   0|1618M  593M  171M 5353M|  19k   15k|   0  3492k|   0   201 |5866  5521 |2.16 1.32 0.73|3.0   0  63|   0     0 |           | 11   32    0   51    0
May 06 17:31:01 ubuntu dstat.sh[65388]: 06-05 17:31:01| 67  12  20   0   0|1583M  628M  171M 5353M|  30k   23k|   0   288k|   0  19.0 |7535    10k|2.16 1.32 0.73|3.0   0  61|   0     0 |           | 11   35    0   51    0
May 06 17:31:02 ubuntu dstat.sh[65388]: 06-05 17:31:02| 64  10  24   0   0|1625M  585M  171M 5353M|  31k   25k|   0  2163k|   0   130 |7310    10k|2.16 1.32 0.73|4.0   0  59|   0     0 |           | 11   33    0   54    0
May 06 17:31:03 ubuntu dstat.sh[65388]: 06-05 17:31:03| 73  17  10   0   0|1555M  656M  171M 5353M|  14k   11k|   0   112k|   0  7.02 |5617  4972 |2.22 1.35 0.75|4.0   0 168|   0     0 |           | 11   33    0   55    0
May 06 17:31:04 ubuntu dstat.sh[65388]: 06-05 17:31:04| 71  11  17   0   0|1593M  618M  171M 5353M|  21k   18k|   0     0 |   0     0 |5540  5543 |2.22 1.35 0.75|5.0   0  34|   0     0 |           | 11   35    0   54    0
May 06 17:31:05 ubuntu dstat.sh[65388]: 06-05 17:31:05| 67  12  20   0   0|1534M  676M  171M 5353M|  23k   19k|   0   268k|   0  27.0 |6180  8665 |2.22 1.35 0.75|6.0   0  86|   0     0 |           | 11   33    0   57    0
May 06 17:31:06 ubuntu dstat.sh[65388]: 06-05 17:31:06| 61  14  24   0   0|1531M  679M  171M 5353M|  12k 9575B|   0   341k|   0  27.1 |4948  3919 |2.22 1.35 0.75|3.0   0 147|   0     0 |           | 11   33    0   58    0
May 06 17:31:07 ubuntu dstat.sh[65388]: 06-05 17:31:07| 53  10  37   0   0|1566M  644M  171M 5354M|  13k   11k|   0   300k|   0  27.0 |4365  4627 |2.22 1.35 0.75|2.0   0  60|   0     0 |           | 11   34    0   59    0
May 06 17:31:08 ubuntu dstat.sh[65388]: 06-05 17:31:08| 51  11  36   0   0|1527M  684M  171M 5354M|  19k   16k|   0   152k|   0  10.0 |6017  6466 |2.13 1.35 0.75|3.0   0  96|   0     0 |           | 11   34    0   59    0
May 06 17:31:09 ubuntu dstat.sh[65388]: 06-05 17:31:09| 56  10  34   0   0|1524M  686M  171M 5354M|  16k   13k|   0   212k|   0  14.0 |5184  4981 |2.13 1.35 0.75|3.0   0  82|   0     0 |           | 11   33    0   61    0
May 06 17:31:10 ubuntu dstat.sh[65388]: 06-05 17:31:10| 54  11  34   0   0|1502M  707M  171M 5354M|  13k   10k|   0   191k|   0  15.9 |5225  5045 |2.13 1.35 0.75|3.0   0  91|   0     0 |           | 11   33    0   62    0
May 06 17:31:11 ubuntu dstat.sh[65388]: 06-05 17:31:11| 32   8  59   0   0|1498M  712M  171M 5354M|  19k   16k|   0   357k|   0  24.1 |6215  8017 |2.13 1.35 0.75|2.0   0  65|   0     0 |           | 11   33    0   63    0
May 06 17:31:12 ubuntu dstat.sh[65388]: 06-05 17:31:12| 38  10  51   0   0|1500M  710M  171M 5354M|6170B 3596B|   0   228k|   0  22.0 |3788  2920 |2.13 1.35 0.75|4.0   0  76|   0     0 |           | 11   32    0   57    0
May 06 17:31:13 ubuntu dstat.sh[65388]: 06-05 17:31:13| 35   5  59   0   0|1515M  695M  171M 5354M|  17k   14k|   0   152k|   0  7.99 |4098  4096 |2.20 1.37 0.76|3.0   0   0|   0     0 |           | 11   33    0   57    1
May 06 17:31:14 ubuntu dstat.sh[65388]: 06-05 17:31:14| 39   9  52   0   0|1471M  739M  171M 5354M|8077B 5319B|   0   457k|   0  34.1 |4281  4421 |2.20 1.37 0.76|3.0   0  74|   0     0 |           | 11   32    0   59    0
May 06 17:31:15 ubuntu dstat.sh[65388]: 06-05 17:31:15| 36   8  55   0   0|1485M  724M  171M 5354M|9846B 6726B|   0   255k|   0  19.9 |3420  2567 |2.20 1.37 0.76|4.0   0  64|   0     0 |           | 11   33    0   59    0
May 06 17:31:16 ubuntu dstat.sh[65388]: 06-05 17:31:16| 35   9  56   0   0|1496M  713M  171M 5354M|  14k   10k|   0   292k|   0  23.0 |3788  4106 |2.20 1.37 0.76|2.0   0  60|   0     0 |           | 11   33    0   59    0
