Mar 18 15:40:06 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 18 15:40:06 ubuntu dstat.sh[60168]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 18 15:40:06 ubuntu dstat.sh[60168]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 18 15:40:18 ubuntu dstat.sh[60168]: 18-03 15:40:18| 45   7  46   0   0|1260M 1184M  166M 5133M|6117B 1697B|   0  1559k|   0  41.0 |  12k   20k|1.33 0.90 0.52|3.0   0  14|   0     0 |           | 11    4    0   19    0
Mar 18 15:40:19 ubuntu dstat.sh[60168]: 18-03 15:40:19| 43  10  44   1   0|1257M 1187M  166M 5133M|5032B 1618B|   0  7668k|   0   332 |  10k   18k|1.33 0.90 0.52|2.0   0  27|   0     0 |           | 11    4    0   19    0
Mar 18 15:40:20 ubuntu dstat.sh[60168]: 18-03 15:40:20| 42   8  49   0   0|1212M 1244M  166M 5122M|5174B 1625B|   0   903k|   0  25.1 |2971  1738 |1.33 0.90 0.52|2.0   0  13|   0     0 |           | 11    4    0   19    0
Mar 18 15:40:21 ubuntu dstat.sh[60168]: 18-03 15:40:21| 28  16  54   0   0|1151M 1305M  166M 5122M|4475B 1458B|   0  4096B|   0  1.00 |4857  3466 |1.33 0.90 0.52|2.0   0 323|   0     0 |           | 11    4    0   19    0
Mar 18 15:40:22 ubuntu dstat.sh[60168]: 18-03 15:40:22|  9  21  67   0   0|1124M 1332M  166M 5122M|4860B 1704B|   0  9979k|   0  44.0 |5240  3623 |1.30 0.90 0.52|1.0   0 286|   0     0 |           | 11    4    0   19    0
Mar 18 15:40:23 ubuntu dstat.sh[60168]: 18-03 15:40:23| 13  19  66   0   0|1093M 1363M  166M 5122M|4635B 1457B|   0  1447k|   0   120 |5793  5526 |1.30 0.90 0.52|3.0   0 244|   0     0 |           | 11    4    0   19    0
Mar 18 15:40:24 ubuntu dstat.sh[60168]: 18-03 15:40:24| 35  14  49   0   0|1156M 1300M  166M 5123M|4374B 1618B|   0  4091B|   0  1.00 |4976  4957 |1.30 0.90 0.52|2.0   0 185|   0     0 |           | 11    5    0   17    0
Mar 18 15:40:25 ubuntu dstat.sh[60168]: 18-03 15:40:25| 45   5  49   0   0|1225M 1230M  166M 5123M|4679B 1662B|   0   180k|   0  1.00 |2742  1259 |1.30 0.90 0.52|3.0   0   0|   0     0 |           | 11    5    0   17    0
Mar 18 15:40:26 ubuntu dstat.sh[60168]: 18-03 15:40:26| 44   9  47   0   0|1250M 1204M  166M 5125M|4616B 1514B|   0  1198k|   0  73.1 |3393  3282 |1.30 0.90 0.52|4.0   0   0|   0     0 |           | 11    5    0   17    0
Mar 18 15:40:27 ubuntu dstat.sh[60168]: 18-03 15:40:27| 16  10  73   0   0|1253M 1200M  166M 5126M|4725B 1562B|   0    23M|   0   473 |3844  3252 |1.19 0.89 0.52|  0   0 119|   0     0 |           | 11    4    0   18    0
Mar 18 15:40:28 ubuntu dstat.sh[60168]: 18-03 15:40:28|  8   4  88   0   0|1253M 1201M  166M 5126M|3028B  542B|   0   385k|   0  2.01 |1341  1311 |1.19 0.89 0.52|1.0   0  23|   0     0 |           | 11    4    0   14    0
Mar 18 15:40:29 ubuntu dstat.sh[60168]: 18-03 15:40:29| 23   3  73   0   0|1315M 1138M  166M 5126M|4285B 1509B|   0     0 |   0     0 |1717  1303 |1.19 0.89 0.52|1.0   0   0|   0     0 |           | 11    4    0   14    0
Mar 18 15:40:30 ubuntu dstat.sh[60168]: 18-03 15:40:30| 23   2  73   0   0|1334M 1119M  166M 5126M|3898B 1353B|   0   774k|   0  19.0 |1873  1401 |1.19 0.89 0.52|1.0   0 1.0|   0     0 |           | 11    6    0   14    0
Mar 18 15:40:31 ubuntu dstat.sh[60168]: 18-03 15:40:31| 21   6  71   1   0|1262M 1191M  166M 5126M|3633B  970B|   0  3766k|   0   330 |4262  5361 |1.19 0.89 0.52|2.0   0  42|   0     0 |           | 11    4    0   16    0
Mar 18 15:40:32 ubuntu dstat.sh[60168]: 18-03 15:40:32| 23   5  73   0   0|1308M 1145M  167M 5126M|4229B 1027B| 144k   29M|7.01   232 |2432  2090 |1.18 0.89 0.52|2.0   0   0|   0     0 |           | 11    4    0   16    0
Mar 18 15:40:33 ubuntu dstat.sh[60168]: 18-03 15:40:33| 18   2  77   0   0|1319M 1133M  167M 5126M|8603B 5372B| 128k 1299k|31.0  23.0 |2390  2474 |1.18 0.89 0.52|1.0   0 1.0|   0     0 |           | 11   17    0   16    0
Mar 18 15:40:34 ubuntu dstat.sh[60168]: 18-03 15:40:34| 19   5  76   0   0|1306M 1146M  167M 5126M|9443B 5532B| 140k 3522k|35.0  30.0 |2693  2205 |1.18 0.89 0.52|1.0   0  45|   0     0 |           | 11   28    0   17    0
Mar 18 15:40:35 ubuntu dstat.sh[60168]: 18-03 15:40:35| 19   3  78   0   0|1364M 1088M  167M 5126M|5727B 3056B|   0    64k|   0  4.00 |1644  1204 |1.18 0.89 0.52|  0   0   0|   0     0 |           | 11   29    0   17    0
Mar 18 15:40:36 ubuntu dstat.sh[60168]: 18-03 15:40:36| 16   9  73   0   0|1344M 1108M  167M 5126M|  11k 6219B|   0    16k|   0  3.99 |3284  2563 |1.18 0.89 0.52|3.0   0 130|   0     0 |           | 11   28    0   17    0
Mar 18 15:40:37 ubuntu dstat.sh[60168]: 18-03 15:40:37| 40   8  50   0   0|1482M  969M  167M 5126M|7011B 3679B|   0   476k|   0  4.00 |2972  1617 |1.24 0.91 0.53|1.0   0  27|   0     0 |           | 11   29    0   17    0
Mar 18 15:40:38 ubuntu dstat.sh[60168]: 18-03 15:40:38| 31   6  63   0   0|1473M  979M  167M 5127M|  21k   16k|   0  2843k|   0   113 |5470  7201 |1.24 0.91 0.53|2.0   0 6.0|   0     0 |           | 11   30    0   17    0
Mar 18 15:40:39 ubuntu dstat.sh[60168]: 18-03 15:40:39| 52  27  20   0   0|1422M 1030M  167M 5127M|6495B 3056B|   0   433k|   0  33.1 |5745  5135 |1.24 0.91 0.53|6.0   0 537|   0     0 |           | 11   28    0   18    0
Mar 18 15:40:40 ubuntu dstat.sh[60168]: 18-03 15:40:40| 85  15   0   0   0|1640M  812M  167M 5127M|  12k 9439B|   0     0 |   0     0 |5247  3041 |1.24 0.91 0.53|4.0   0  42|   0     0 |           | 11   31    0   18    0
Mar 18 15:40:41 ubuntu dstat.sh[60168]: 18-03 15:40:41| 79  12   9   0   0|1688M  763M  167M 5127M|  38k   33k|   0   464k|   0  38.0 |8153    12k|1.24 0.91 0.53|6.0   0  48|   0     0 |           | 11   31    0   20    0
Mar 18 15:40:42 ubuntu dstat.sh[60168]: 18-03 15:40:42| 39  14  45   0   0|1448M 1003M  167M 5127M|  11k 7405B|   0   460k|   0  43.0 |5472  5733 |1.14 0.89 0.53|1.0   0 262|   0     0 |           | 11   28    0   23    0
Mar 18 15:40:43 ubuntu dstat.sh[60168]: 18-03 15:40:43| 19   4  76   0   0|1437M 1014M  167M 5127M|6106B 3871B|   0    52M|   0   302 |2402  2008 |1.14 0.89 0.53|  0   0   0|   0     0 |           | 11   29    0   23    0
Mar 18 15:40:44 ubuntu dstat.sh[60168]: 18-03 15:40:44| 17   4  78   0   0|1391M 1060M  167M 5127M|  10k 6420B|   0   240k|   0  21.0 |3076  3351 |1.14 0.89 0.53|2.0   0  35|   0     0 |           | 11   28    0   24    0
Mar 18 15:40:45 ubuntu dstat.sh[60168]: 18-03 15:40:45| 21   5  73   0   0|1403M 1048M  167M 5127M|4231B 1554B|   0   308k|   0  10.0 |2121  1469 |1.14 0.89 0.53|2.0   0  33|   0     0 |           | 11   28    0   24    0
Mar 18 15:40:46 ubuntu dstat.sh[60168]: 18-03 15:40:46| 16   2  81   0   0|1401M 1051M  167M 5127M|  11k 8532B|   0   296k|   0  24.0 |2819  3309 |1.14 0.89 0.53|1.0   0   0|   0     0 |           | 11   28    0   25    0
Mar 18 15:40:47 ubuntu dstat.sh[60168]: 18-03 15:40:47| 10  20  68   0   0|1363M 1088M  167M 5127M|4421B 1515B|   0   232k|   0  14.0 |4964  3453 |1.21 0.91 0.53|2.0   0 318|   0     0 |           | 11   28    0   25    0
Mar 18 15:40:48 ubuntu dstat.sh[60168]: 18-03 15:40:48| 24  32  43   0   0|1346M 1105M  167M 5127M|3242B  702B|   0    34M|   0   166 |6093  5076 |1.21 0.91 0.53|6.0   0 678|   0     0 |           | 11   28    0   25    0
Mar 18 15:40:49 ubuntu dstat.sh[60168]: 18-03 15:40:49| 84  13   2   0   0|1572M  879M  167M 5127M|8302B 5714B|   0   991k|   0  60.9 |5118  2913 |1.21 0.91 0.53|5.0   0  44|   0     0 |           | 11   30    0   25    0
Mar 18 15:40:50 ubuntu dstat.sh[60168]: 18-03 15:40:50| 71   9  19   0   0|1616M  835M  167M 5127M|  39k   34k|   0   148k|   0  16.0 |9352    12k|1.21 0.91 0.53|4.0   0   0|   0     0 |           | 11   32    0   25    0
Mar 18 15:40:51 ubuntu dstat.sh[60168]: 18-03 15:40:51| 74  20   6   0   0|1521M  930M  167M 5128M|  17k   13k|   0   761k|   0  73.1 |7528  9320 |1.21 0.91 0.53|7.0   0 310|   0     0 |           | 11   28    0   26    0
Mar 18 15:40:52 ubuntu dstat.sh[60168]: 18-03 15:40:52| 86  14   0   0   0|1636M  814M  167M 5128M|  13k 9344B|   0   180k|   0  9.00 |5303  3327 |1.44 0.96 0.55|7.0   0   0|   0     0 |           | 11   30    0   26    0
Mar 18 15:40:53 ubuntu dstat.sh[60168]: 18-03 15:40:53| 79   9  10   0   0|1697M  753M  167M 5128M|  40k   36k|   0   922k|   0  48.9 |8174    11k|1.44 0.96 0.55|6.0   0   0|   0     0 |           | 11   32    0   27    1
Mar 18 15:40:54 ubuntu dstat.sh[60168]: 18-03 15:40:54| 68  18  13   0   0|1488M  962M  167M 5128M|  25k   20k|   0  2587k|   0   106 |8780    12k|1.44 0.96 0.55|2.0   0 298|   0     0 |           | 11   28    0   31    0
Mar 18 15:40:55 ubuntu dstat.sh[60168]: 18-03 15:40:55| 35   5  59   0   0|1530M  921M  167M 5128M|  12k 8941B|   0   168k|   0  7.00 |2887  2233 |1.44 0.96 0.55|2.0   0   0|   0     0 |           | 11   30    0   31    0
Mar 18 15:40:56 ubuntu dstat.sh[60168]: 18-03 15:40:56| 34  12  53   0   0|1435M 1016M  167M 5128M|  16k   12k|   0   320k|   0  20.0 |6202  7238 |1.44 0.96 0.55|6.0   0 260|   0     0 |           | 11   28    0   33    0
Mar 18 15:40:57 ubuntu dstat.sh[60168]: 18-03 15:40:57| 61  13  25   0   0|1516M  934M  167M 5128M|5543B 3075B|   0   200k|   0  12.0 |4192  2198 |1.56 1.00 0.57|3.0   0 119|   0     0 |           | 11   29    0   28    0
Mar 18 15:40:58 ubuntu dstat.sh[60168]: 18-03 15:40:58| 44   5  50   0   0|1539M  911M  167M 5128M|  27k   24k|   0   232k|   0  19.0 |5865  7529 |1.56 1.00 0.57|4.0   0   0|   0     0 |           | 11   31    0   28    0
Mar 18 15:40:59 ubuntu dstat.sh[60168]: 18-03 15:40:59| 66  22  12   0   0|1461M  989M  167M 5128M|  10k 5706B|   0  3382k|   0   197 |6995    15k|1.56 1.00 0.57|4.0   0 295|   0     0 |           | 11   28    0   30    0
Mar 18 15:41:00 ubuntu dstat.sh[60168]: 18-03 15:41:00| 69  10  20   0   0|1567M  883M  167M 5128M|  20k   17k|   0  1052k|   0  16.0 |4573  3234 |1.56 1.00 0.57|3.0   0   0|   0     0 |           | 11   32    0   30    0
Mar 18 15:41:01 ubuntu dstat.sh[60168]: 18-03 15:41:01| 62  13  23   0   0|1571M  879M  167M 5128M|  30k   25k|   0  1640k|   0   105 |9709    14k|1.56 1.00 0.57|6.0   0 244|   0     0 |           | 11   28    0   29    0
Mar 18 15:41:02 ubuntu dstat.sh[60168]: 18-03 15:41:02| 64  12  23   0   0|1543M  907M  167M 5128M|6336B 3995B|   0  4091B|   0  1.00 |3825  1867 |1.68 1.03 0.58|2.0   0  80|   0     0 |           | 11   30    0   29    0
Mar 18 15:41:03 ubuntu dstat.sh[60168]: 18-03 15:41:03| 44   5  50   0   0|1543M  907M  167M 5128M|  27k   22k|   0  4940k|   0   315 |6923  8726 |1.68 1.03 0.58|2.0   0   0|   0     0 |           | 11   30    0   30    0
Mar 18 15:41:04 ubuntu dstat.sh[60168]: 18-03 15:41:04| 61  19  20   0   0|1479M  970M  167M 5129M|  10k 6367B|   0   336k|   0  26.0 |5571  5025 |1.68 1.03 0.58|3.0   0 299|   0     0 |           | 11   28    0   31    0
Mar 18 15:41:05 ubuntu dstat.sh[60168]: 18-03 15:41:05| 52   7  42   0   0|1544M  905M  167M 5129M|  17k   15k|   0   148k|   0  8.00 |4213  3218 |1.68 1.03 0.58|3.0   0   0|   0     0 |           | 11   31    0   31    0
Mar 18 15:41:06 ubuntu dstat.sh[60168]: 18-03 15:41:06| 53  17  28   0   0|1420M 1029M  167M 5129M|  19k   15k|   0  1059k|   0  50.0 |7731  9434 |1.68 1.03 0.58|3.0   0 287|   0     0 |           | 11   28    0   34    0
Mar 18 15:41:07 ubuntu dstat.sh[60168]: 18-03 15:41:07| 54   8  38   0   0|1542M  907M  167M 5129M|  11k   10k|   0     0 |   0     0 |3578  1950 |1.70 1.05 0.59|2.0   0 1.0|   0     0 |           | 11   31    0   34    0
Mar 18 15:41:08 ubuntu dstat.sh[60168]: 18-03 15:41:08| 53   9  37   0   0|1517M  932M  167M 5129M|  23k   18k|   0   296k|   0  28.0 |7120  9061 |1.70 1.05 0.59|3.0   0  75|   0     0 |           | 11   28    0   36    0
Mar 18 15:41:09 ubuntu dstat.sh[60168]: 18-03 15:41:09| 63  13  25   0   0|1552M  897M  167M 5129M|4476B 1323B|   0  2302k|   0   103 |4025  1827 |1.70 1.05 0.59|2.0   0  37|   0     0 |           | 11   28    1   36    0
Mar 18 15:41:10 ubuntu dstat.sh[60168]: 18-03 15:41:10| 39   4  54   0   0|1555M  894M  167M 5129M|  25k   22k|   0   228k|   0  21.0 |5150  6526 |1.70 1.05 0.59|4.0   0   0|   0     0 |           | 11   30    0   36    1
Mar 18 15:41:11 ubuntu dstat.sh[60168]: 18-03 15:41:11| 61  27  11   0   0|1447M 1002M  167M 5129M|9966B 5967B|   0   361k|   0  39.1 |6413  6415 |1.70 1.05 0.59|7.0   0 508|   0     0 |           | 11   28    0   38    0
Mar 18 15:41:12 ubuntu dstat.sh[60168]: 18-03 15:41:12| 78  22   0   0   0|1616M  833M  167M 5129M|4030B 1455B|   0   327k|   0  15.0 |5414  4120 |2.21 1.16 0.63|8.0   0 322|   0     0 |           | 11   28    0   38    0
Mar 18 15:41:13 ubuntu dstat.sh[60168]: 18-03 15:41:13| 74  22   3   0   0|1699M  750M  167M 5130M|  44k   40k|   0  1117k|   0  57.9 |7360  7979 |2.21 1.16 0.63| 11   0 410|   0     0 |           | 11   33    1   36    0
Mar 18 15:41:14 ubuntu dstat.sh[60168]: 18-03 15:41:14| 74  22   3   0   0|1633M  815M  167M 5130M|  29k   25k|   0   627k|   0  52.2 |8390    10k|2.21 1.16 0.63|7.0   0 484|   0     0 |           | 11   28    0   37    0
Mar 18 15:41:15 ubuntu dstat.sh[60168]: 18-03 15:41:15| 83  18   0   0   0|1581M  868M  167M 5130M|8074B 3968B|   0   152k|   0  7.99 |5173  2864 |2.21 1.16 0.63|5.0   0 131|   0     0 |           | 11   29    0   37    0
Mar 18 15:41:16 ubuntu dstat.sh[60168]: 18-03 15:41:16| 75  10  15   0   0|1626M  822M  167M 5130M|  38k   33k|   0     0 |   0     0 |7249  9426 |2.21 1.16 0.63|4.0   0   0|   0     0 |           | 11   32    0   38    0
Mar 18 15:41:17 ubuntu dstat.sh[60168]: 18-03 15:41:17| 54  22  22   0   0|1486M  962M  167M 5130M|  29k   23k|   0    20k|   0  5.00 |9117    12k|2.27 1.19 0.64|1.0   0 522|   0     0 |           | 11   28    0   42    0
Mar 18 15:41:18 ubuntu dstat.sh[60168]: 18-03 15:41:18| 11  27  60   0   0|1467M  981M  167M 5130M|5822B 1621B|   0    44k|   0  9.00 |5713  4079 |2.27 1.19 0.64|5.0   0 456|   0     0 |           | 11   28    0   42    0
Mar 18 15:41:19 ubuntu dstat.sh[60168]: 18-03 15:41:19| 64  30   6   0   0|1495M  953M  167M 5130M|6306B 3424B|   0    24k|   0  6.00 |5497  4349 |2.27 1.19 0.64|3.0   0 625|   0     0 |           | 11   29    0   42    0
Mar 18 15:41:20 ubuntu dstat.sh[60168]: 18-03 15:41:20| 66   7  26   0   0|1558M  890M  167M 5130M|  25k   21k|   0   475k|   0  40.9 |5971  6917 |2.27 1.19 0.64|4.0   0   0|   0     0 |           | 11   31    0   43    0
Mar 18 15:41:21 ubuntu dstat.sh[60168]: 18-03 15:41:21| 65  17  16   0   0|1501M  946M  167M 5130M|  14k   10k|   0   601k|   0  59.1 |7169  8345 |2.27 1.19 0.64|4.0   0 257|   0     0 |           | 11   28    0   46    0
Mar 18 15:41:22 ubuntu dstat.sh[60168]: 18-03 15:41:22| 72  12  16   0   0|1593M  854M  167M 5130M|  16k   14k|   0   232k|   0  12.0 |5013  3858 |2.33 1.22 0.65|3.0   0  11|   0     0 |           | 11   31    0   46    0
Mar 18 15:41:23 ubuntu dstat.sh[60168]: 18-03 15:41:23| 56   6  37   0   0|1593M  854M  167M 5131M|  40k   34k|   0   624k|   0  11.0 |9430    16k|2.33 1.22 0.65|3.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 18 15:41:24 ubuntu dstat.sh[60168]: 18-03 15:41:24| 62  11  24   0   0|1480M  967M  167M 5131M|  32k   26k|   0   607k|   0  65.9 |  10k   15k|2.33 1.22 0.65|4.0   0  90|   0     0 |           | 11   28    0   46    0
Mar 18 15:41:25 ubuntu dstat.sh[60168]: 18-03 15:41:25| 79  14   7   0   0|1553M  894M  167M 5131M|  10k 7955B|   0  2835k|   0   118 |4826  2460 |2.33 1.22 0.65|3.0   0  30|   0     0 |           | 11   31    0   46    0
Mar 18 15:41:26 ubuntu dstat.sh[60168]: 18-03 15:41:26| 58   6  34   0   0|1570M  877M  167M 5131M|  37k   33k|   0   180k|   0  9.99 |9262    13k|2.33 1.22 0.65|3.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 18 15:41:27 ubuntu dstat.sh[60168]: 18-03 15:41:27| 56   9  34   0   0|1556M  891M  167M 5131M|  41k   36k|   0   176k|   0  10.0 |  11k   17k|2.46 1.27 0.67|3.0   0  72|   0     0 |           | 11   29    0   49    0
Mar 18 15:41:28 ubuntu dstat.sh[60168]: 18-03 15:41:28| 76  17   6   0   0|1481M  966M  167M 5131M|9815B 6628B|   0   164k|   0  8.00 |5456  3822 |2.46 1.27 0.67|3.0   0 191|   0     0 |           | 11   29    0   50    0
Mar 18 15:41:29 ubuntu dstat.sh[60168]: 18-03 15:41:29| 64   8  27   0   0|1554M  893M  167M 5132M|  28k   24k|   0   240k|   0  11.0 |6168  7391 |2.46 1.27 0.67|3.0   0   0|   0     0 |           | 11   32    0   50    0
Mar 18 15:41:30 ubuntu dstat.sh[60168]: 18-03 15:41:30| 65  10  24   0   0|1545M  901M  167M 5132M|  32k   27k|   0   316k|   0  26.0 |8916    14k|2.46 1.27 0.67|3.0   0  68|   0     0 |           | 11   29    0   51    0
Mar 18 15:41:31 ubuntu dstat.sh[60168]: 18-03 15:41:31| 78  14   7   0   0|1571M  875M  167M 5132M|  12k 8033B|   0   236k|   0  22.0 |5062  3288 |2.46 1.27 0.67|3.0   0  60|   0     0 |           | 11   30    0   51    0
Mar 18 15:41:32 ubuntu dstat.sh[60168]: 18-03 15:41:32| 66  10  24   0   0|1559M  888M  167M 5132M|  19k   17k|   0   364k|   0  37.0 |6027  6353 |2.43 1.28 0.68|2.0   0  62|   0     0 |           | 11   30    0   53    0
Mar 18 15:41:33 ubuntu dstat.sh[60168]: 18-03 15:41:33| 63  11  24   0   0|1608M  838M  167M 5132M|  30k   24k|   0   900k|   0  24.9 |7314    12k|2.43 1.28 0.68|3.0   0  59|   0     0 |           | 11   33    0   53    0
Mar 18 15:41:34 ubuntu dstat.sh[60168]: 18-03 15:41:34| 67  14  19   0   0|1566M  880M  167M 5132M|  26k   22k|   0   365k|   0  42.1 |7109  9284 |2.43 1.28 0.68|4.0   0 142|   0     0 |           | 11   33    0   54    0
Mar 18 15:41:35 ubuntu dstat.sh[60168]: 18-03 15:41:35| 74  13  13   0   0|1538M  908M  167M 5132M|  16k   12k|   0   160k|   0  9.99 |4836  3668 |2.43 1.28 0.68|3.0   0  86|   0     0 |           | 11   34    0   55    0
Mar 18 15:41:36 ubuntu dstat.sh[60168]: 18-03 15:41:36| 70  10  19   0   0|1485M  961M  167M 5132M|  25k   20k|   0  4102B|   0  1.00 |5952  6932 |2.43 1.28 0.68|4.0   0  68|   0     0 |           | 11   34    0   57    0
Mar 18 15:41:37 ubuntu dstat.sh[60168]: 18-03 15:41:37| 68  12  20   0   0|1562M  883M  167M 5132M|  23k   18k|   0   308k|   0  34.0 |6827  8075 |2.39 1.29 0.69|4.0   0  86|   0     0 |           | 11   33    0   59    0
Mar 18 15:41:38 ubuntu dstat.sh[60168]: 18-03 15:41:38| 54  12  33   0   0|1471M  975M  167M 5132M|  12k 9363B|   0   395k|   0  35.9 |4992  4560 |2.39 1.29 0.69|3.0   0 121|   0     0 |           | 11   32    0   59    0
Mar 18 15:41:39 ubuntu dstat.sh[60168]: 18-03 15:41:39| 52   9  37   0   0|1526M  920M  167M 5133M|  15k   12k|   0   264k|   0  18.0 |5128  4808 |2.39 1.29 0.69|2.0   0  58|   0     0 |           | 11   34    0   59    0
Mar 18 15:41:40 ubuntu dstat.sh[60168]: 18-03 15:41:40| 51  11  37   0   0|1567M  879M  167M 5133M|  22k   17k|   0   196k|   0  11.0 |5141  6639 |2.39 1.29 0.69|4.0   0  96|   0     0 |           | 11   33    0   61    0
Mar 18 15:41:41 ubuntu dstat.sh[60168]: 18-03 15:41:41| 56  13  31   0   0|1494M  952M  167M 5133M|  13k 9757B|   0   160k|   0  9.99 |4651  3763 |2.39 1.29 0.69|3.0   0  86|   0     0 |           | 11   33    0   62    0
Mar 18 15:41:42 ubuntu dstat.sh[60168]: 18-03 15:41:42| 47  10  41   0   0|1509M  936M  167M 5133M|  20k   17k|   0   257k|   0  19.0 |5504  6157 |2.36 1.31 0.69|2.0   0  86|   0     0 |           | 11   34    0   57    0
Mar 18 15:41:43 ubuntu dstat.sh[60168]: 18-03 15:41:43| 31   7  60   0   0|1443M 1002M  167M 5133M|  17k   13k|   0   407k|   0  35.9 |6254  7726 |2.36 1.31 0.69|2.0   0  67|   0     0 |           | 11   32    0   59    0
Mar 18 15:41:44 ubuntu dstat.sh[60168]: 18-03 15:41:44| 38   9  51   0   0|1449M  996M  167M 5133M|6688B 3586B|   0   284k|   0  11.0 |3346  1990 |2.36 1.31 0.69|1.0   0  68|   0     0 |           | 11   33    0   59    0
Mar 18 15:41:45 ubuntu dstat.sh[60168]: 18-03 15:41:45| 35   3  61   0   0|1461M  984M  167M 5133M|  18k   13k|   0   188k|   0  10.0 |3869  4165 |2.36 1.31 0.69|2.0   0   0|   0     0 |           | 11   33    0   60    0
Mar 18 15:41:46 ubuntu dstat.sh[60168]: 18-03 15:41:46| 37  12  50   0   0|1454M  990M  167M 5133M|8799B 4953B|   0  3624k|   0   182 |4482  4239 |2.36 1.31 0.69|2.0   0 138|   0     0 |           | 11   32    0   59    0
Mar 18 15:41:47 ubuntu dstat.sh[60168]: 18-03 15:41:47| 34   4  62   0   0|1499M  945M  167M 5133M|  16k   12k|   0   352k|   0  32.0 |3791  3821 |2.17 1.28 0.69|2.0   0 1.0|   0     0 |           | 11   33    0   60    0
