Mar 16 23:28:09 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 16 23:28:09 ubuntu dstat.sh[60560]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 16 23:28:09 ubuntu dstat.sh[60560]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 16 23:29:05 ubuntu dstat.sh[60560]: 16-03 23:29:05| 58   8  33   0   0|1548M  901M  168M 5128M|  33k   28k|   0   420k|   0  42.0 |8610    13k|1.87 1.13 0.60|5.0   0 2.0|   0     0 |           | 11   30    1   27    0
Mar 16 23:29:06 ubuntu dstat.sh[60560]: 16-03 23:29:06| 64  20  16   0   0|1526M  923M  168M 5128M|7989B 5104B|   0   236k|   0  14.0 |4915  4444 |2.20 1.21 0.63|3.0   0 324|   0     0 |           | 11   28    1   29    0
Mar 16 23:29:07 ubuntu dstat.sh[60560]: 16-03 23:29:07| 49   5  45   0   0|1554M  895M  168M 5128M|  18k   17k|   0   216k|   0  10.0 |5006  4672 |2.20 1.21 0.63|1.0   0   0|   0     0 |           | 11   31    1   29    0
Mar 16 23:29:08 ubuntu dstat.sh[60560]: 16-03 23:29:08| 48  19  31   0   0|1427M 1022M  168M 5128M|  20k   15k|   0  6560k|   0   414 |7984  9511 |2.20 1.21 0.63|3.0   0 298|   0     0 |           | 11   28    1   31    0
Mar 16 23:29:09 ubuntu dstat.sh[60560]: 16-03 23:29:09| 53   8  39   0   0|1519M  930M  168M 5128M|  11k   10k|   0   164k|   0  10.0 |3436  1992 |2.20 1.21 0.63|3.0   0   0|   0     0 |           | 11   31    1   31    0
Mar 16 23:29:10 ubuntu dstat.sh[60560]: 16-03 23:29:10| 51   7  41   0   0|1433M 1016M  168M 5128M|  26k   21k|   0   104k|   0  13.0 |7580  9480 |2.20 1.21 0.63|4.0   0  65|   0     0 |           | 11   28    1   34    0
Mar 16 23:29:11 ubuntu dstat.sh[60560]: 16-03 23:29:11| 62  17  21   0   0|1472M  977M  168M 5128M|5717B 1662B|   0   208k|   0  13.0 |4033  2361 |2.27 1.24 0.65|3.0   0 222|   0     0 |           | 11   28    1   34    0
Mar 16 23:29:12 ubuntu dstat.sh[60560]: 16-03 23:29:12| 42   5  52   0   0|1491M  957M  168M 5128M|  27k   23k|   0   108k|   0  6.00 |5335  6383 |2.27 1.24 0.65|5.0   0 1.0|   0     0 |           | 11   31    1   34    0
Mar 16 23:29:13 ubuntu dstat.sh[60560]: 16-03 23:29:13| 58  15  26   0   0|1479M  970M  168M 5129M|  10k 5150B|   0   455k|   0  40.9 |5241  4860 |2.27 1.24 0.65|4.0   0 117|   0     0 |           | 11   28    1   36    0
Mar 16 23:29:14 ubuntu dstat.sh[60560]: 16-03 23:29:14| 51   6  41   0   0|1530M  918M  168M 5129M|  19k   15k|   0   168k|   0  9.01 |4141  3282 |2.27 1.24 0.65|1.0   0   0|   0     0 |           | 11   31    1   36    0
Mar 16 23:29:15 ubuntu dstat.sh[60560]: 16-03 23:29:15| 47  19  34   0   0|1413M 1035M  168M 5129M|  18k   13k|   0  1177k|   0  96.1 |7774  9880 |2.27 1.24 0.65|5.0   0 376|   0     0 |           | 11   28    1   38    0
Mar 16 23:29:16 ubuntu dstat.sh[60560]: 16-03 23:29:16| 77  23   0   0   0|1564M  884M  168M 5129M|4367B  861B|   0   183k|   0  14.0 |5488  4597 |2.57 1.32 0.68|8.0   0 434|   0     0 |           | 11   28    1   38    0
Mar 16 23:29:17 ubuntu dstat.sh[60560]: 16-03 23:29:17| 79  20   2   0   0|1706M  741M  168M 5129M|  22k   19k|   0  2389k|   0   116 |6472  6048 |2.57 1.32 0.68|6.0   0 372|   0     0 |           | 11   33    1   36    0
Mar 16 23:29:18 ubuntu dstat.sh[60560]: 16-03 23:29:18| 72  23   5   0   0|1733M  714M  168M 5129M|  48k   44k|   0   677k|   0  57.0 |9100    12k|2.57 1.32 0.68|7.0   0 425|   0     0 |           | 11   29    1   37    0
Mar 16 23:29:19 ubuntu dstat.sh[60560]: 16-03 23:29:19| 79  21   0   0   0|1582M  866M  168M 5129M|6697B 3361B|   0   292k|   0  20.0 |5765  4541 |2.57 1.32 0.68|5.0   0 248|   0     0 |           | 11   28    1   37    0
Mar 16 23:29:20 ubuntu dstat.sh[60560]: 16-03 23:29:20| 75  11  15   0   0|1647M  800M  168M 5129M|  29k   26k|   0   128k|   0  8.00 |6081  6204 |2.57 1.32 0.68|4.0   0   0|   0     0 |           | 11   33    1   37    0
Mar 16 23:29:21 ubuntu dstat.sh[60560]: 16-03 23:29:21| 66  15  17   0   0|1560M  887M  168M 5129M|  38k   32k|   0   172k|   0  12.0 |8959    14k|2.60 1.34 0.69|4.0   0 292|   0     0 |           | 11   28    1   42    0
Mar 16 23:29:22 ubuntu dstat.sh[60560]: 16-03 23:29:22| 13  27  59   0   0|1441M 1007M  168M 5129M|4304B 1513B|   0    20k|   0  5.00 |5667  4176 |2.60 1.34 0.69|2.0   0 481|   0     0 |           | 11   28    1   42    0
Mar 16 23:29:23 ubuntu dstat.sh[60560]: 16-03 23:29:23| 49  37  13   0   0|1475M  972M  168M 5129M|4660B 1564B|   0  1826k|   0   118 |6117  5493 |2.60 1.34 0.69|6.0   0 825|   0     0 |           | 11   28    1   42    0
Mar 16 23:29:24 ubuntu dstat.sh[60560]: 16-03 23:29:24| 66  11  22   0   0|1567M  880M  168M 5129M|  22k   19k|   0     0 |   0     0 |4960  4165 |2.60 1.34 0.69|2.0   0 3.0|   0     0 |           | 11   32    1   42    0
Mar 16 23:29:25 ubuntu dstat.sh[60560]: 16-03 23:29:25| 60  13  26   0   0|1457M  990M  168M 5130M|  21k   16k|   0   741k|   0  75.1 |7169    10k|2.60 1.34 0.69|9.0   0 193|   0     0 |           | 11   29    1   45    0
Mar 16 23:29:26 ubuntu dstat.sh[60560]: 16-03 23:29:26| 76  14  11   0   0|1541M  906M  168M 5130M|  12k 8717B|   0   312k|   0  27.0 |4931  2947 |2.71 1.39 0.71|5.0   0  76|   0     0 |           | 11   30    1   46    0
Mar 16 23:29:27 ubuntu dstat.sh[60560]: 16-03 23:29:27| 60   8  30   0   0|1588M  859M  168M 5132M|  33k   30k|   0  1231k|   0  14.0 |8284    13k|2.71 1.39 0.71|5.0   0  34|   0     0 |           | 11   32    1   46    0
Mar 16 23:29:28 ubuntu dstat.sh[60560]: 16-03 23:29:28| 57   9  34   0   0|1515M  932M  168M 5130M|  40k   35k|   0   660k|   0  50.0 |  12k   24k|2.71 1.39 0.71|3.0   0  29|   0     0 |           | 11   29    2   47    0
Mar 16 23:29:29 ubuntu dstat.sh[60560]: 16-03 23:29:29| 79  16   5   0   0|1549M  898M  168M 5130M|8476B 5080B|   0   332k|   0  29.0 |5775  4724 |2.71 1.39 0.71|4.0   0  95|   0     0 |           | 11   28    1   46    0
Mar 16 23:29:30 ubuntu dstat.sh[60560]: 16-03 23:29:30| 63   8  28   0   0|1565M  881M  168M 5130M|  26k   23k|   0   180k|   0  9.98 |6320  6822 |2.71 1.39 0.71|2.0   0   0|   0     0 |           | 11   32    1   46    0
Mar 16 23:29:31 ubuntu dstat.sh[60560]: 16-03 23:29:31| 52   7  40   0   0|1569M  877M  168M 5131M|  43k   37k|   0   172k|   0  9.01 |  12k   19k|2.58 1.38 0.71|2.0   0   0|   0     0 |           | 11   32    1   46    0
Mar 16 23:29:32 ubuntu dstat.sh[60560]: 16-03 23:29:32| 67  17  16   0   0|1424M 1022M  168M 5131M|  23k   18k|   0   152k|   0  10.0 |7382  9450 |2.58 1.38 0.71|4.0   0 260|   0     0 |           | 11   28    1   50    0
Mar 16 23:29:33 ubuntu dstat.sh[60560]: 16-03 23:29:33| 73  13  13   0   0|1555M  891M  168M 5131M|  14k   11k|   0   156k|   0  10.0 |4709  2606 |2.58 1.38 0.71|3.0   0   0|   0     0 |           | 11   31    1   50    0
Mar 16 23:29:34 ubuntu dstat.sh[60560]: 16-03 23:29:34| 58   6  35   0   0|1555M  891M  168M 5131M|  35k   30k|   0   247k|   0  15.0 |9428    14k|2.58 1.38 0.71|3.0   0   0|   0     0 |           | 11   30    1   51    0
Mar 16 23:29:35 ubuntu dstat.sh[60560]: 16-03 23:29:35| 73  16  11   0   0|1493M  953M  168M 5131M|  17k   12k|   0   293k|   0  29.1 |6424  7504 |2.58 1.38 0.71|4.0   0 128|   0     0 |           | 11   28    1   51    0
Mar 16 23:29:36 ubuntu dstat.sh[60560]: 16-03 23:29:36| 69   9  21   0   0|1565M  880M  168M 5131M|  16k   14k|   0   336k|   0  35.0 |5023  3622 |2.61 1.41 0.72|1.0   0 2.0|   0     0 |           | 11   33    1   51    1
Mar 16 23:29:37 ubuntu dstat.sh[60560]: 16-03 23:29:37| 65  14  21   0   0|1552M  894M  168M 5131M|  22k   17k|   0   328k|   0  28.0 |6544  8835 |2.61 1.41 0.72|3.0   0 121|   0     0 |           | 11   34    1   53    0
Mar 16 23:29:38 ubuntu dstat.sh[60560]: 16-03 23:29:38| 64   8  27   0   0|1610M  835M  168M 5131M|  33k   28k|   0  3218k|   0   161 |7847    12k|2.61 1.41 0.72|6.0   0 2.0|   0     0 |           | 11   34    0   52    0
Mar 16 23:29:39 ubuntu dstat.sh[60560]: 16-03 23:29:39| 69  17  14   0   0|1579M  866M  168M 5131M|  18k   14k|   0   436k|   0  35.0 |6035  7413 |2.61 1.41 0.72|4.0   0 184|   0     0 |           | 11   32    0   54    0
Mar 16 23:29:40 ubuntu dstat.sh[60560]: 16-03 23:29:40| 73  11  16   0   0|1594M  851M  168M 5132M|  18k   14k|   0     0 |   0     0 |4754  3729 |2.61 1.41 0.72|3.0   0  43|   0     0 |           | 11   35    0   54    0
Mar 16 23:29:41 ubuntu dstat.sh[60560]: 16-03 23:29:41| 67  11  21   0   0|1556M  889M  168M 5132M|  25k   22k|   0     0 |   0     0 |6248  8291 |2.64 1.44 0.73|3.0   0  68|   0     0 |           | 11   34    0   56    0
Mar 16 23:29:42 ubuntu dstat.sh[60560]: 16-03 23:29:42| 61  13  26   0   0|1560M  885M  168M 5132M|  19k   15k|   0   412k|   0  42.0 |5509  5831 |2.64 1.44 0.73|2.0   0 138|   0     0 |           | 11   34    0   57    0
Mar 16 23:29:43 ubuntu dstat.sh[60560]: 16-03 23:29:43| 51  13  35   0   0|1492M  953M  168M 5132M|  13k 9108B|   0  1264k|   0  39.0 |4947  4528 |2.64 1.44 0.73|3.0   0 120|   0     0 |           | 11   33    0   59    0
Mar 16 23:29:44 ubuntu dstat.sh[60560]: 16-03 23:29:44| 51   7  41   0   0|1482M  962M  168M 5132M|  18k   15k|   0   260k|   0  19.0 |4674  4771 |2.64 1.44 0.73|3.0   0  36|   0     0 |           | 11   34    0   60    0
Mar 16 23:29:45 ubuntu dstat.sh[60560]: 16-03 23:29:45| 53  11  37   0   0|1485M  960M  168M 5132M|  17k   14k|   0   212k|   0  12.0 |6743  7935 |2.64 1.44 0.73|3.0   0 103|   0     0 |           | 11   32    0   62    0
Mar 16 23:29:46 ubuntu dstat.sh[60560]: 16-03 23:29:46| 55  10  34   0   0|1544M  900M  168M 5132M|  12k 8179B|   0   224k|   0  17.0 |4337  3509 |2.67 1.46 0.75|2.0   0  44|   0     0 |           | 11   33    1   55    0
Mar 16 23:29:47 ubuntu dstat.sh[60560]: 16-03 23:29:47| 41   7  51   0   0|1542M  903M  168M 5132M|  24k   21k|   0   156k|   0  10.0 |5734  7209 |2.67 1.46 0.75|1.0   0  86|   0     0 |           | 11   34    0   56    0
Mar 16 23:29:48 ubuntu dstat.sh[60560]: 16-03 23:29:48| 31  12  56   0   0|1379M 1065M  168M 5132M|  12k 6861B|   0   444k|   0  35.0 |5448  5479 |2.67 1.46 0.75|2.0   0 135|   0     0 |           | 11   32    0   58    0
Mar 16 23:29:49 ubuntu dstat.sh[60560]: 16-03 23:29:49| 38   7  54   0   0|1449M  995M  168M 5132M|  10k 7869B|   0   168k|   0  11.0 |3087  1972 |2.67 1.46 0.75|1.0   0   0|   0     0 |           | 11   34    0   58    0
Mar 16 23:29:50 ubuntu dstat.sh[60560]: 16-03 23:29:50| 32   6  60   0   0|1422M 1022M  168M 5132M|  15k   11k|   0   248k|   0  19.0 |4914  5885 |2.67 1.46 0.75|2.0   0  34|   0     0 |           | 11   33    0   58    0
