May 19 08:51:10 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 19 08:51:10 ubuntu dstat.sh[65085]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 19 08:51:10 ubuntu dstat.sh[65085]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 19 08:51:20 ubuntu dstat.sh[65085]: 19-05 08:51:20| 43   6  49   1   0|1211M  979M  172M 5371M|4798B 1619B|   0  3874k|   0   231 |3162  2278 |1.30 0.92 0.51|2.0   0   0|   0     0 |           | 11    6    0   19    2
May 19 08:51:21 ubuntu dstat.sh[65085]: 19-05 08:51:21| 45   6  48   1   0|1250M  956M  172M 5355M|5356B 1944B|   0  8961k|   0   570 |3787  3291 |1.30 0.92 0.51|2.0   0  29|   0     0 |           | 11    4    0   19    0
May 19 08:51:22 ubuntu dstat.sh[65085]: 19-05 08:51:22| 40   6  53   0   0|1269M  931M  172M 5360M|  10k 3970B|   0  1752k|   0  89.0 |3071  2002 |1.30 0.92 0.51|2.0   0  18|   0     0 |           | 11    4    0   19    0
May 19 08:51:23 ubuntu dstat.sh[65085]: 19-05 08:51:23| 38   7  53   0   0|1235M  959M  173M 5365M|  11k 4627B|   0  1516k|   0  90.0 |3455  2278 |1.36 0.94 0.52|2.0   0  99|   0     0 |           | 11    4    0   19    1
May 19 08:51:24 ubuntu dstat.sh[65085]: 19-05 08:51:24| 30  25  42   0   0|1185M 1008M  173M 5366M|5258B 1727B|   0   184k|   0  16.0 |  14k   22k|1.36 0.94 0.52|3.0   0 592|   0     0 |           | 11    4    0   19    0
May 19 08:51:25 ubuntu dstat.sh[65085]: 19-05 08:51:25| 46  21  32   1   0|1204M  989M  173M 5366M|4891B 1459B|   0  2077k|   0  41.0 |  14k   23k|1.36 0.94 0.52|4.0 1.0 273|   0     0 |           | 11    4    0   19    0
May 19 08:51:26 ubuntu dstat.sh[65085]: 19-05 08:51:26| 67  10  24   0   0|1253M  951M  173M 5355M|4518B 1620B|   0  1348k|   0   145 |4190  2469 |1.36 0.94 0.52|3.0   0  44|   0     0 |           | 11    5    0   19    0
May 19 08:51:27 ubuntu dstat.sh[65085]: 19-05 08:51:27| 49   8  43   0   0|1277M  927M  173M 5356M|4668B 1616B|   0   307k|   0  4.99 |3202  1676 |1.36 0.94 0.52|2.0   0  51|   0     0 |           | 11    5    0   19    0
May 19 08:51:28 ubuntu dstat.sh[65085]: 19-05 08:51:28| 30  10  59   0   0|1277M  925M  173M 5358M|4597B 1605B|   0   938k|   0  79.9 |5021  5826 |1.33 0.94 0.52|  0   0 118|   0     0 |           | 11    4    0   20    0
May 19 08:51:29 ubuntu dstat.sh[65085]: 19-05 08:51:29| 10   4  85   0   0|1310M  892M  173M 5358M|4716B 1513B|   0  2106k|   0   145 |1928  2048 |1.33 0.94 0.52|1.0   0  28|   0     0 |           | 11    4    0   20    0
May 19 08:51:30 ubuntu dstat.sh[65085]: 19-05 08:51:30| 22   4  74   0   0|1367M  835M  173M 5358M|4757B 1622B|   0   124k|   0  4.01 |1754  1246 |1.33 0.94 0.52|1.0   0   0|   0     0 |           | 11    4    0   20    0
May 19 08:51:31 ubuntu dstat.sh[65085]: 19-05 08:51:31| 24   2  73   1   0|1388M  814M  173M 5358M|5128B 1624B|   0   830k|   0   109 |2364  2372 |1.33 0.94 0.52|2.0   0 1.0|   0     0 |           | 11   10    0   20    0
May 19 08:51:32 ubuntu dstat.sh[65085]: 19-05 08:51:32| 22   5  72   1   0|1322M  880M  173M 5358M|4879B 1458B|   0    25M|   0   851 |3826  4344 |1.33 0.94 0.52|1.0   0  42|   0     0 |           | 11    4    0   22    0
May 19 08:51:33 ubuntu dstat.sh[65085]: 19-05 08:51:33| 19   2  78   0   0|1356M  845M  173M 5359M|7797B 3993B| 144k  985k|6.98  7.98 |1772  1379 |1.30 0.94 0.52|1.0   0   0|   0     0 |           | 11   11    0   22    0
May 19 08:51:34 ubuntu dstat.sh[65085]: 19-05 08:51:34| 20   3  76   1   0|1356M  845M  173M 5359M|  12k 7598B| 268k 1404k|66.0  35.0 |2790  2920 |1.30 0.94 0.52|1.0   0 3.0|   0     0 |           | 11   28    0   22    1
May 19 08:51:35 ubuntu dstat.sh[65085]: 19-05 08:51:35| 22   5  73   0   0|1339M  861M  173M 5359M|5412B 1686B|   0     0 |   0     0 |2274  1586 |1.30 0.94 0.52|1.0   0  43|   0     0 |           | 11   28    0   23    0
May 19 08:51:36 ubuntu dstat.sh[65085]: 19-05 08:51:36| 18   2  79   0   0|1344M  856M  173M 5359M|  12k 8533B|   0     0 |   0     0 |1973  1624 |1.30 0.94 0.52|2.0   0   0|   0     0 |           | 11   28    0   24    0
May 19 08:51:37 ubuntu dstat.sh[65085]: 19-05 08:51:37| 35  13  51   0   0|1382M  819M  173M 5359M|4274B 1625B|   0    42M|   0   304 |4453  3318 |1.30 0.94 0.52|2.0   0 158|   0     0 |           | 11   28    0   24    0
May 19 08:51:38 ubuntu dstat.sh[65085]: 19-05 08:51:38| 32   4  63   0   0|1427M  774M  173M 5359M|  15k   14k|   0  1446k|   0  4.00 |3926  4246 |1.36 0.96 0.53|  0   0   0|   0     0 |           | 11   30    0   18    0
May 19 08:51:39 ubuntu dstat.sh[65085]: 19-05 08:51:39| 50  22  28   0   0|1401M  800M  173M 5359M|  12k 7589B|   0  2568k|   0  50.1 |6964  8048 |1.36 0.96 0.53|6.0   0 538|   0     0 |           | 11   28    0   19    0
May 19 08:51:40 ubuntu dstat.sh[65085]: 19-05 08:51:40| 83  14   3   0   0|1661M  540M  173M 5359M|9427B 7742B|   0    84k|   0  4.99 |4882  2616 |1.36 0.96 0.53|3.0   0  41|   0     0 |           | 11   31    0   19    0
May 19 08:51:41 ubuntu dstat.sh[65085]: 19-05 08:51:41| 82   9   9   0   0|1746M  454M  173M 5359M|  40k   35k|   0  1163k|   0  34.1 |8426    12k|1.36 0.96 0.53|6.0   0   0|   0     0 |           | 11   32    0   21    0
May 19 08:51:42 ubuntu dstat.sh[65085]: 19-05 08:51:42| 50  13  36   0   0|1512M  688M  173M 5359M|  11k 7412B|   0  2678k|   0  64.9 |6000  6549 |1.36 0.96 0.53|2.0   0 309|   0     0 |           | 11   28    0   25    0
May 19 08:51:43 ubuntu dstat.sh[65085]: 19-05 08:51:43| 19   3  78   0   0|1491M  709M  173M 5359M|8731B 5434B|   0   204k|   0  8.00 |1952  1720 |1.33 0.96 0.53|1.0   0   0|   0     0 |           | 11   29    0   25    0
May 19 08:51:44 ubuntu dstat.sh[65085]: 19-05 08:51:44| 15   6  77   0   0|1387M  813M  173M 5360M|7664B 4648B|   0   196k|   0  20.0 |3380  3489 |1.33 0.96 0.53|1.0   0  68|   0     0 |           | 11   28    0   26    0
May 19 08:51:45 ubuntu dstat.sh[65085]: 19-05 08:51:45| 19   3  77   0   0|1412M  788M  173M 5360M|7063B 3971B|   0   120k|   0  8.00 |1718  1246 |1.33 0.96 0.53|1.0   0   0|   0     0 |           | 11   29    0   26    0
May 19 08:51:46 ubuntu dstat.sh[65085]: 19-05 08:51:46| 17   6  76   0   0|1367M  834M  173M 5360M|9016B 6083B|   0   269k|   0  30.1 |3732  3959 |1.33 0.96 0.53|1.0   0 105|   0     0 |           | 11   28    0   26    0
May 19 08:51:47 ubuntu dstat.sh[65085]: 19-05 08:51:47| 21  29  50   0   0|1391M  809M  173M 5360M|4385B 1622B|   0    26M|   0   155 |6877  6174 |1.33 0.96 0.53|5.0   0 852|   0     0 |           | 11   28    0   26    0
May 19 08:51:48 ubuntu dstat.sh[65085]: 19-05 08:51:48| 84  14   0   0   0|1614M  586M  173M 5360M|6344B 4199B|   0   716k|   0  8.00 |4948  2542 |1.62 1.03 0.56|3.0   0  83|   0     0 |           | 11   30    0   26    0
May 19 08:51:49 ubuntu dstat.sh[65085]: 19-05 08:51:49| 71   8  21   0   0|1663M  537M  173M 5360M|  41k   38k|   0   807k|   0  54.9 |8267    12k|1.62 1.03 0.56|3.0   0   0|   0     0 |           | 11   32    0   26    0
May 19 08:51:50 ubuntu dstat.sh[65085]: 19-05 08:51:50| 77  19   4   0   0|1527M  673M  173M 5360M|  15k   11k|   0   653k|   0  67.1 |7799  9623 |1.62 1.03 0.56|6.0   0 310|   0     0 |           | 11   28    0   26    0
May 19 08:51:51 ubuntu dstat.sh[65085]: 19-05 08:51:51| 88  11   0   0   0|1705M  495M  173M 5360M|  12k 9638B|   0   156k|   0  10.0 |5025  2705 |1.62 1.03 0.56|3.0   0   0|   0     0 |           | 11   31    1   26    0
May 19 08:51:52 ubuntu dstat.sh[65085]: 19-05 08:51:52| 79   9  11   0   0|1750M  449M  173M 5360M|  47k   42k|   0   809k|   0  50.8 |9990    16k|1.62 1.03 0.56|4.0   0   0|   0     0 |           | 11   32    0   28    0
May 19 08:51:53 ubuntu dstat.sh[65085]: 19-05 08:51:53| 63  16  21   0   0|1522M  677M  173M 5360M|  19k   14k|   0    61M|   0   361 |6681  9074 |1.73 1.06 0.57|2.0   0 298|   0     0 |           | 11   28    0   31    0
May 19 08:51:54 ubuntu dstat.sh[65085]: 19-05 08:51:54| 35   4  60   0   0|1544M  655M  173M 5360M|  14k   11k|   0   160k|   0  6.00 |3149  2776 |1.73 1.06 0.57|1.0   0   0|   0     0 |           | 11   30    0   31    0
May 19 08:51:55 ubuntu dstat.sh[65085]: 19-05 08:51:55| 49  18  33   0   0|1426M  773M  173M 5361M|  14k   10k|   0   918k|   0  32.1 |6200  7160 |1.73 1.06 0.57|3.0   0 379|   0     0 |           | 11   28    0   33    0
May 19 08:51:56 ubuntu dstat.sh[65085]: 19-05 08:51:56| 57   7  37   0   0|1543M  656M  173M 5361M|  16k   14k|   0   176k|   0  8.00 |4172  2810 |1.73 1.06 0.57|2.0   0   0|   0     0 |           | 11   31    0   33    0
May 19 08:51:57 ubuntu dstat.sh[65085]: 19-05 08:51:57| 53  15  31   0   0|1432M  767M  173M 5361M|  21k   17k|   0   404k|   0  46.0 |8492    11k|1.73 1.06 0.57|5.0   0 259|   0     0 |           | 11   28    0   34    0
May 19 08:51:58 ubuntu dstat.sh[65085]: 19-05 08:51:58| 82  12   6   0   0|1587M  612M  173M 5361M|8244B 6120B|   0   592k|   0  75.0 |5655  6575 |2.00 1.13 0.60|4.0   0  36|   0     0 |           | 11   31    0   34    0
May 19 08:51:59 ubuntu dstat.sh[65085]: 19-05 08:51:59| 59   6  34   0   0|1596M  603M  173M 5361M|  38k   33k|   0   184k|   0  16.0 |8374    13k|2.00 1.13 0.60|4.0   0   0|   0     0 |           | 11   30    0   36    0
May 19 08:52:00 ubuntu dstat.sh[65085]: 19-05 08:52:00| 62  17  20   0   0|1537M  661M  173M 5361M|8137B 4751B|   0   469k|   0  40.1 |4866  4239 |2.00 1.13 0.60|3.0   0 325|   0     0 |           | 11   28    0   37    0
May 19 08:52:01 ubuntu dstat.sh[65085]: 19-05 08:52:01| 52   6  42   0   0|1567M  632M  173M 5361M|  21k   19k|   0   192k|   0  12.0 |4659  4912 |2.00 1.13 0.60|  0   0   0|   0     0 |           | 11   31    0   37    0
May 19 08:52:02 ubuntu dstat.sh[65085]: 19-05 08:52:02| 58  16  25   0   0|1470M  729M  173M 5361M|  17k   12k|   0  1472k|   0   108 |6950  8681 |2.00 1.13 0.60|3.0   0 299|   0     0 |           | 11   28    0   38    0
May 19 08:52:03 ubuntu dstat.sh[65085]: 19-05 08:52:03| 57   6  37   0   0|1561M  637M  173M 5361M|  17k   13k|   0   316k|   0  3.00 |3836  2617 |1.92 1.13 0.60|3.0   0   0|   0     0 |           | 11   31    0   38    0
May 19 08:52:04 ubuntu dstat.sh[65085]: 19-05 08:52:04| 55  16  29   0   0|1462M  736M  174M 5362M|  21k   17k|   0   704k|   0  47.0 |7736    10k|1.92 1.13 0.60|3.0   0 287|   0     0 |           | 11   28    0   41    0
May 19 08:52:05 ubuntu dstat.sh[65085]: 19-05 08:52:05| 56   7  37   0   0|1541M  657M  174M 5362M|  11k 8517B|   0    96k|   0  6.99 |3812  2160 |1.92 1.13 0.60|3.0   0   0|   0     0 |           | 11   31    0   41    0
May 19 08:52:06 ubuntu dstat.sh[65085]: 19-05 08:52:06| 56   8  37   0   0|1477M  720M  174M 5362M|  24k   20k|   0   220k|   0  28.0 |7538  9386 |1.92 1.13 0.60|4.0   0  90|   0     0 |           | 11   28    0   36    0
May 19 08:52:07 ubuntu dstat.sh[65085]: 19-05 08:52:07| 62  11  25   0   0|1545M  653M  174M 5362M|5767B 3529B|   0  2686k|   0   154 |4012  2311 |1.92 1.13 0.60|1.0   0  23|   0     0 |           | 11   30    0   36    0
May 19 08:52:08 ubuntu dstat.sh[65085]: 19-05 08:52:08| 48   5  47   1   0|1551M  647M  174M 5362M|  29k   25k|   0  5069k|   0   323 |6720  9350 |1.84 1.12 0.60|3.0   0   0|   0     0 |           | 11   28    0   38    0
May 19 08:52:09 ubuntu dstat.sh[65085]: 19-05 08:52:09| 71  25   5   0   0|1520M  677M  174M 5362M|4687B 1686B|   0   340k|   0  29.0 |5721  5063 |1.84 1.12 0.60|7.0   0 628|   0     0 |           | 11   28    0   38    0
May 19 08:52:10 ubuntu dstat.sh[65085]: 19-05 08:52:10| 83  18   0   0   0|1693M  504M  174M 5362M|  14k   12k|   0  4096B|   0  1.00 |5832  5128 |1.84 1.12 0.60|7.0   0 396|   0     0 |           | 11   31    0   38    0
May 19 08:52:11 ubuntu dstat.sh[65085]: 19-05 08:52:11| 79  17   3   0   0|1752M  445M  174M 5362M|  44k   40k|   0  1459k|   0  89.0 |8617    10k|1.84 1.12 0.60|6.0   0 436|   0     0 |           | 11   31    0   39    0
May 19 08:52:12 ubuntu dstat.sh[65085]: 19-05 08:52:12| 79  19   1   0   0|1609M  588M  174M 5362M|  20k   15k|   0   479k|   0  41.9 |6829  7021 |1.84 1.12 0.60|6.0   0 393|   0     0 |           | 11   28    0   39    0
May 19 08:52:13 ubuntu dstat.sh[65085]: 19-05 08:52:13| 85  11   4   0   0|1655M  542M  174M 5362M|  18k   16k|   0   168k|   0  7.02 |5752  3840 |2.02 1.17 0.62|3.0   0   0|   0     0 |           | 11   33    0   39    0
May 19 08:52:14 ubuntu dstat.sh[65085]: 19-05 08:52:14| 64  10  24   0   0|1600M  597M  174M 5363M|  44k   39k|   0  8189B|   0  2.00 |9496    16k|2.02 1.17 0.62|2.0   0 183|   0     0 |           | 11   31    0   41    0
May 19 08:52:15 ubuntu dstat.sh[65085]: 19-05 08:52:15| 25  19  54   0   0|1461M  736M  174M 5363M|  10k 5435B|   0    12k|   0  3.00 |6902  6262 |2.02 1.17 0.62|1.0   0 553|   0     0 |           | 11   28    0   44    0
May 19 08:52:16 ubuntu dstat.sh[65085]: 19-05 08:52:16| 56  31  12   0   0|1485M  712M  174M 5363M|5772B 1619B|   0   767k|   0  14.0 |6168  5756 |2.02 1.17 0.62|4.0   0 865|   0     0 |           | 11   28    0   44    0
May 19 08:52:17 ubuntu dstat.sh[65085]: 19-05 08:52:17| 72   8  20   0   0|1598M  598M  174M 5363M|  22k   19k|   0   280k|   0  14.0 |5296  4624 |2.02 1.17 0.62|2.0   0 1.0|   0     0 |           | 11   32    0   44    0
May 19 08:52:18 ubuntu dstat.sh[65085]: 19-05 08:52:18| 68  13  19   0   0|1497M  699M  174M 5363M|  21k   16k|   0   628k|   0  68.0 |6864  9562 |2.09 1.20 0.63|4.0   0 210|   0     0 |           | 11   28    0   48    0
May 19 08:52:19 ubuntu dstat.sh[65085]: 19-05 08:52:19| 76  11  12   0   0|1598M  599M  174M 5363M|  14k   11k|   0   152k|   0  6.98 |4591  2708 |2.09 1.20 0.63|3.0   0  58|   0     0 |           | 11   31    0   46    0
May 19 08:52:20 ubuntu dstat.sh[65085]: 19-05 08:52:20| 59   6  34   0   0|1605M  591M  174M 5363M|  43k   39k|   0   148k|   0  6.02 |  11k   18k|2.09 1.20 0.63|2.0   0   0|   0     0 |           | 11   32    0   46    0
May 19 08:52:21 ubuntu dstat.sh[65085]: 19-05 08:52:21| 59   8  33   0   0|1528M  668M  174M 5364M|  32k   26k|   0   400k|   0  43.0 |  10k   16k|2.09 1.20 0.63|4.0   0  60|   0     0 |           | 11   29    0   46    0
May 19 08:52:22 ubuntu dstat.sh[65085]: 19-05 08:52:22| 82  13   5   0   0|1561M  635M  174M 5364M|8661B 6007B|   0   284k|   0  27.0 |5024  2722 |2.09 1.20 0.63|2.0   0  60|   0     0 |           | 11   30    0   46    0
May 19 08:52:23 ubuntu dstat.sh[65085]: 19-05 08:52:23| 61   7  32   0   0|1599M  597M  174M 5364M|  37k   33k|   0   276k|   0  12.0 |8204    13k|2.01 1.20 0.64|3.0   0   0|   0     0 |           | 11   32    0   46    0
May 19 08:52:24 ubuntu dstat.sh[65085]: 19-05 08:52:24| 56   9  34   0   0|1553M  642M  174M 5364M|  44k   38k|   0  3789k|   0   124 |  13k   20k|2.01 1.20 0.64|4.0   0 129|   0     0 |           | 11   29    0   49    0
May 19 08:52:25 ubuntu dstat.sh[65085]: 19-05 08:52:25| 80  15   4   0   0|1543M  653M  174M 5364M|9043B 6314B|   0   156k|   0  7.00 |5073  3210 |2.01 1.20 0.64|3.0   0 131|   0     0 |           | 11   29    0   50    0
May 19 08:52:26 ubuntu dstat.sh[65085]: 19-05 08:52:26| 65   6  28   0   0|1589M  606M  174M 5364M|  34k   32k|   0   112k|   0  8.00 |6719    10k|2.01 1.20 0.64|2.0   0   0|   0     0 |           | 11   31    0   50    1
May 19 08:52:27 ubuntu dstat.sh[65085]: 19-05 08:52:27| 70  12  17   0   0|1464M  731M  174M 5364M|  26k   21k|   0   328k|   0  35.0 |9372    13k|2.01 1.20 0.64|4.0   0 129|   0     0 |           | 11   28    0   52    0
May 19 08:52:28 ubuntu dstat.sh[65085]: 19-05 08:52:28| 75  10  13   0   0|1579M  616M  174M 5364M|  15k   13k|   0   348k|   0  37.0 |5243  3898 |2.09 1.23 0.65|3.0   0   0|   0     0 |           | 11   30    0   53    0
May 19 08:52:29 ubuntu dstat.sh[65085]: 19-05 08:52:29| 65  14  22   0   0|1624M  571M  174M 5365M|  25k   22k|   0   260k|   0  22.0 |7065  9424 |2.09 1.23 0.65|3.0   0 126|   0     0 |           | 11   30    0   54    0
May 19 08:52:30 ubuntu dstat.sh[65085]: 19-05 08:52:30| 68  12  21   0   0|1536M  659M  174M 5365M|  31k   29k|   0   168k|   0  10.0 |7148    11k|2.09 1.23 0.65|3.0   0 141|   0     0 |           | 11   30    0   56    0
May 19 08:52:31 ubuntu dstat.sh[65085]: 19-05 08:52:31| 78  13   9   0   0|1569M  626M  174M 5365M|  19k   13k|   0   148k|   0  8.00 |5626  6620 |2.09 1.23 0.65|3.0   0  77|   0     0 |           | 11   28    1   57    0
May 19 08:52:32 ubuntu dstat.sh[65085]: 19-05 08:52:32| 74   8  17   0   0|1656M  538M  174M 5365M|  24k   21k|   0  1008k|   0  9.00 |5795  5877 |2.09 1.23 0.65|4.0   0 9.0|   0     0 |           | 11   29    0   59    0
May 19 08:52:33 ubuntu dstat.sh[65085]: 19-05 08:52:33| 72  10  17   0   0|1629M  566M  174M 5365M|  21k   18k|   0   328k|   0  24.0 |6138  7572 |2.24 1.28 0.67|3.0   0  68|   0     0 |           | 11   29    0   60    0
May 19 08:52:34 ubuntu dstat.sh[65085]: 19-05 08:52:34| 57  10  31   0   0|1552M  642M  174M 5365M|  20k   15k|   0   651k|   0  69.9 |5872  6305 |2.24 1.28 0.67|3.0   0 141|   0     0 |           | 11   32    0   63    0
May 19 08:52:35 ubuntu dstat.sh[65085]: 19-05 08:52:35| 56  12  32   0   0|1541M  653M  174M 5365M|  13k 9576B|   0   212k|   0  15.0 |4908  4440 |2.24 1.28 0.67|5.0   0 120|   0     0 |           | 11   33    0   60    0
May 19 08:52:36 ubuntu dstat.sh[65085]: 19-05 08:52:36| 52   9  38   0   0|1592M  602M  174M 5365M|  23k   19k|   0   192k|   0  11.0 |6616  7591 |2.24 1.28 0.67|4.0   0  96|   0     0 |           | 11   34    0   61    0
May 19 08:52:37 ubuntu dstat.sh[65085]: 19-05 08:52:37| 58   9  32   0   0|1512M  682M  174M 5365M|  14k   12k|   0   156k|   0  9.00 |5187  4448 |2.24 1.28 0.67|2.0   0  87|   0     0 |           | 11   33    0   63    0
May 19 08:52:38 ubuntu dstat.sh[65085]: 19-05 08:52:38| 49   9  43   0   0|1531M  663M  174M 5365M|  18k   14k|   0   228k|   0  17.0 |4850  5211 |2.38 1.32 0.68|2.0   0  88|   0     0 |           | 11   34    0   64    0
May 19 08:52:39 ubuntu dstat.sh[65085]: 19-05 08:52:39| 32   6  61   0   0|1426M  768M  174M 5366M|  19k   15k|   0   656k|   0  65.0 |6737  8656 |2.38 1.32 0.68|2.0   0 106|   0     0 |           | 11   32    0   64    0
May 19 08:52:40 ubuntu dstat.sh[65085]: 19-05 08:52:40| 43   7  48   0   0|1451M  743M  174M 5366M|4560B 1452B|   0   147k|   0  9.96 |2979  1556 |2.38 1.32 0.68|2.0   0  29|   0     0 |           | 11   32    0   65    0
May 19 08:52:41 ubuntu dstat.sh[65085]: 19-05 08:52:41| 32   4  64   0   0|1443M  751M  174M 5366M|  23k   19k|   0   208k|   0  16.0 |4910  6305 |2.38 1.32 0.68|2.0   0   0|   0     0 |           | 11   32    0   66    0
May 19 08:52:42 ubuntu dstat.sh[65085]: 19-05 08:52:42| 41  11  48   0   0|1491M  703M  174M 5366M|5241B 1720B|   0   189k|   0  12.0 |3666  2208 |2.38 1.32 0.68|2.0   0 138|   0     0 |           | 11   32    0   66    0
May 19 08:52:43 ubuntu dstat.sh[65085]: 19-05 08:52:43| 32   4  63   0   0|1423M  770M  174M 5366M|  18k   14k|   0   267k|   0  27.9 |3002  3737 |2.27 1.32 0.69|2.0   0   0|   0     0 |           | 11   33    0   61    0
May 19 08:52:44 ubuntu dstat.sh[65085]: 19-05 08:52:44| 38   9  53   0   0|1382M  812M  174M 5366M|8541B 5313B|   0  3723k|   0   191 |4034  3643 |2.27 1.32 0.69|2.0   0  65|   0     0 |           | 11   32    0   62    0
May 19 08:52:45 ubuntu dstat.sh[65085]: 19-05 08:52:45| 35   4  59   0   0|1443M  750M  174M 5366M|  20k   17k|   0   156k|   0  10.0 |3954  4443 |2.27 1.32 0.69|1.0   0   0|   0     0 |           | 11   34    0   62    0
May 19 08:52:46 ubuntu dstat.sh[65085]: 19-05 08:52:46| 38   7  54   0   0|1427M  767M  174M 5366M|  12k 8258B|   0   292k|   0  28.0 |5133  5693 |2.27 1.32 0.69|2.0   0  48|   0     0 |           | 11   32    0   64    0
May 19 08:52:47 ubuntu dstat.sh[65085]: 19-05 08:52:47| 36   4  58   0   0|1462M  732M  174M 5366M|  13k   10k|   0   184k|   0  12.0 |3135  2676 |2.27 1.32 0.69|2.0   0 1.0|   0     0 |           | 11   34    0   62    0
May 19 08:52:48 ubuntu dstat.sh[65085]: 19-05 08:52:48| 33   9  58   0   0|1424M  769M  174M 5366M|  18k   15k|   0   332k|   0  34.0 |6689  8346 |2.09 1.29 0.68|2.0   0 218|   0     0 |           | 11   32    0   64    0
May 19 08:52:49 ubuntu dstat.sh[65085]: 19-05 08:52:49| 22   5  71   0   0|1409M  784M  174M 5366M|4967B 1616B|   0   299k|   0  11.0 |2163  1646 |2.09 1.29 0.68|1.0   0  64|   0     0 |           | 11   32    0   64    0
May 19 08:52:50 ubuntu dstat.sh[65085]: 19-05 08:52:50| 15   2  82   0   0|1411M  782M  174M 5366M|  14k   11k|   0   144k|   0  10.0 |3103  3821 |2.09 1.29 0.68|1.0   0   0|   0     0 |           | 11   33    0   64    0
May 19 08:52:51 ubuntu dstat.sh[65085]: 19-05 08:52:51| 15  13  71   0   0|1407M  786M  174M 5366M|7309B 2530B|   0   323k|   0  26.0 |4283  3661 |2.09 1.29 0.68|1.0   0 283|   0     0 |           | 11   32    0   64    0
May 19 08:52:52 ubuntu dstat.sh[65085]: 19-05 08:52:52| 19   3  78   0   0|1445M  748M  174M 5366M|  11k 6654B|   0   172k|   0  10.0 |2026  1683 |2.09 1.29 0.68|1.0   0   0|   0     0 |           | 11   33    0   64    0
May 19 08:52:53 ubuntu dstat.sh[65085]: 19-05 08:52:53| 19   5  76   0   0|1415M  778M  174M 5366M|  12k 7433B|   0   536k|   0  34.0 |3838  4387 |2.00 1.29 0.68|1.0   0  46|   0     0 |           | 11   32    0   65    0
