Apr 22 19:10:37 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 22 19:10:37 ubuntu dstat.sh[69642]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Apr 22 19:10:37 ubuntu dstat.sh[69642]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 22 19:11:06 ubuntu dstat.sh[69642]: 22-04 19:11:06| 40  13  46   0   0|1303M 1066M  168M 5193M|9513B 1619B|   0   360k|   0  36.0 |3615  9409 |2.15 1.13 0.59|1.0   0 207|   0     0 |   0     0 | 10   28    3   17    0
Apr 22 19:11:07 ubuntu dstat.sh[69642]: 22-04 19:11:07| 23   3  73   0   0|1342M 1027M  168M 5193M|7096B 1618B|   0   172k|   0  11.0 |1585  2964 |2.15 1.13 0.59|2.0   0 2.0|   0     0 |   0     0 | 10   29    3   17    0
Apr 22 19:11:08 ubuntu dstat.sh[69642]: 22-04 19:11:08| 19   8  73   0   0|1325M 1043M  168M 5193M|  11k 1458B|   0   184k|   0  19.0 |1644  2064 |2.15 1.13 0.59|1.0   0  70|   0     0 |   0     0 | 10   28    3   17    0
Apr 22 19:11:09 ubuntu dstat.sh[69642]: 22-04 19:11:09| 21   8  71   0   0|1289M 1080M  168M 5193M|8578B 1662B|   0    39M|   0   154 |2875  4281 |2.15 1.13 0.59|1.0   0  57|   0     0 |   0     0 | 10   28    3   17    0
Apr 22 19:11:10 ubuntu dstat.sh[69642]: 22-04 19:11:10| 10  22  68   0   0|1286M 1083M  168M 5193M|  11k 1621B|   0  2169k|   0  59.0 |2749  3478 |2.06 1.13 0.59|3.0   0 342|   0     0 |   0     0 | 10   28    3   15    0
Apr 22 19:11:11 ubuntu dstat.sh[69642]: 22-04 19:11:11| 38  27  34   0   0|1385M  984M  168M 5193M|  12k 1622B|   0   541k|   0  33.0 |3147  5420 |2.06 1.13 0.59|5.0   0 641|   0     0 |   0     0 | 10   28    3   15    0
Apr 22 19:11:12 ubuntu dstat.sh[69642]: 22-04 19:11:12| 84  12   4   0   0|1553M  815M  168M 5194M|  11k 1532B|   0   176k|   0  13.0 |4319  7655 |2.06 1.13 0.59|4.0 1.0 9.0|   0     0 |   0     0 | 10   30    3   15    0
Apr 22 19:11:13 ubuntu dstat.sh[69642]: 22-04 19:11:13| 79  11   8   0   0|1423M  946M  168M 5194M|8279B 1620B|   0   644k|   0  74.0 |6245    13k|2.06 1.13 0.59|6.0   0 123|   0     0 |   0     0 | 10   28    3   15    0
Apr 22 19:11:14 ubuntu dstat.sh[69642]: 22-04 19:11:14| 80  16   4   0   0|1537M  831M  168M 5194M|5273B 1619B|   0    27M|   0  76.9 |3285  7123 |2.06 1.13 0.59|5.0   0 187|   0     0 |   0     0 | 10   31    3   15    0
Apr 22 19:11:15 ubuntu dstat.sh[69642]: 22-04 19:11:15| 81  12   6   0   0|1391M  977M  168M 5194M|5821B 1665B|   0   958k|   0  14.0 |5848    13k|2.45 1.23 0.63|3.0   0 200|   0     0 |   0     0 | 10   28    3   15    0
Apr 22 19:11:16 ubuntu dstat.sh[69642]: 22-04 19:11:16| 44   8  47   0   0|1327M 1041M  168M 5194M|  12k 1618B|   0   360k|   0  31.0 |3776  7479 |2.45 1.23 0.63|2.0   0 115|   0     0 |   0     0 | 10   28    3   16    0
Apr 22 19:11:17 ubuntu dstat.sh[69642]: 22-04 19:11:17| 45   5  49   0   0|1402M  966M  168M 5195M|8319B 1453B|   0   283k|   0  23.9 |2654  4859 |2.45 1.23 0.63|2.0   0   0|   0     0 |   0     0 | 10   29    3   17    0
Apr 22 19:11:18 ubuntu dstat.sh[69642]: 22-04 19:11:18| 54  18  29   0   0|1403M  965M  168M 5195M|  13k 1699B|   0   221k|   0  17.1 |3252  5488 |2.45 1.23 0.63|3.0   0 385|   0     0 |   0     0 | 10   28    3   17    0
Apr 22 19:11:19 ubuntu dstat.sh[69642]: 22-04 19:11:19| 58  11  31   0   0|1350M 1017M  168M 5195M|9009B 1621B|   0   424k|   0  39.0 |5269    12k|2.45 1.23 0.63|3.0   0  75|   0     0 |   0     0 | 10   28    3   20    0
Apr 22 19:11:20 ubuntu dstat.sh[69642]: 22-04 19:11:20| 81  16   2   0   0|1511M  856M  168M 5195M|  12k 1619B|   0   376k|   0  16.0 |2212  3392 |2.58 1.27 0.65|5.0   0 191|   0     0 |   0     0 | 10   29    3   20    0
Apr 22 19:11:21 ubuntu dstat.sh[69642]: 22-04 19:11:21| 61  12  26   0   0|1351M 1016M  168M 5195M|  12k 1620B|   0   384k|   0  40.0 |7160    15k|2.58 1.27 0.65|4.0   0 253|   0     0 |   0     0 | 10   28    3   24    0
Apr 22 19:11:22 ubuntu dstat.sh[69642]: 22-04 19:11:22| 66  10  24   0   0|1466M  901M  168M 5195M|4940B 1617B|   0   236k|   0  11.0 |2193  3386 |2.58 1.27 0.65|4.0   0  77|   0     0 |   0     0 | 10   28    3   25    0
Apr 22 19:11:23 ubuntu dstat.sh[69642]: 22-04 19:11:23| 59  15  25   0   0|1381M  986M  168M 5195M|4923B 1503B|   0  4212k|   0   144 |5786    11k|2.58 1.27 0.65|3.0   0 306|   0     0 |   0     0 | 10   28    3   27    0
Apr 22 19:11:24 ubuntu dstat.sh[69642]: 22-04 19:11:24| 64   7  29   0   0|1468M  899M  168M 5196M|  12k 1620B|   0   320k|   0  20.0 |3643  8859 |2.58 1.27 0.65|7.0   0   0|   0     0 |   0     0 | 10   29    3   30    0
Apr 22 19:11:25 ubuntu dstat.sh[69642]: 22-04 19:11:25| 62  16  23   0   0|1437M  930M  168M 5196M|8498B 1620B|   0   240k|   0  19.0 |2411  3586 |2.61 1.30 0.66|4.0   0 294|   0     0 |   0     0 | 10   28    3   30    0
Apr 22 19:11:26 ubuntu dstat.sh[69642]: 22-04 19:11:26| 60  11  27   0   0|1341M 1024M  168M 5196M|  12k 1622B|   0   420k|   0  35.0 |4250    10k|2.61 1.30 0.66|5.0   0 114|   0     0 |   0     0 | 10   28    3   29    0
Apr 22 19:11:27 ubuntu dstat.sh[69642]: 22-04 19:11:27| 65   9  26   0   0|1462M  903M  168M 5196M|8399B 1619B|   0   328k|   0  25.0 |3933  7023 |2.61 1.30 0.66|4.0   0 4.0|   0     0 |   0     0 | 10   29    3   32    0
Apr 22 19:11:28 ubuntu dstat.sh[69642]: 22-04 19:11:28| 70  20   9   0   0|1453M  912M  168M 5197M|  11k 1458B|   0   452k|   0  36.0 |3219  6688 |2.61 1.30 0.66|6.0   0 437|   0     0 |   0     0 | 10   28    3   33    0
Apr 22 19:11:29 ubuntu dstat.sh[69642]: 22-04 19:11:29| 80  18   3   0   0|1480M  886M  168M 5197M|  11k 1620B|   0   708k|   0  58.0 |4310  8515 |2.61 1.30 0.66|8.0   0 241|   0     0 |   0     0 | 10   29    3   33    0
Apr 22 19:11:30 ubuntu dstat.sh[69642]: 22-04 19:11:30| 82  17   0   0   0|1543M  822M  168M 5197M|9616B 1619B|   0  4956k|   0   315 |3707  6208 |2.96 1.40 0.69|7.0   0 198|   0     0 |   0     0 | 10   28    3   33    0
Apr 22 19:11:31 ubuntu dstat.sh[69642]: 22-04 19:11:31| 77  17   6   0   0|1456M  909M  168M 5197M|  17k 1620B|   0  3860k|   0   164 |6432    13k|2.96 1.40 0.69|7.0   0 285|   0     0 |   0     0 | 10   30    3   33    0
Apr 22 19:11:32 ubuntu dstat.sh[69642]: 22-04 19:11:32| 59  26  15   0   0|1408M  956M  168M 5197M|8856B 1714B|   0   188k|   0  10.0 |5481    11k|2.96 1.40 0.69|6.0   0 592|   0     0 |   0     0 | 10   28    3   30    0
Apr 22 19:11:33 ubuntu dstat.sh[69642]: 22-04 19:11:33| 28  26  46   0   0|1293M 1072M  168M 5197M|5464B 1617B|   0   192k|   0  8.98 |4872  8851 |2.96 1.40 0.69|1.0   0 583|   0     0 |   0     0 | 10   28    3   30    0
Apr 22 19:11:34 ubuntu dstat.sh[69642]: 22-04 19:11:34| 10  20  68   0   0|1293M 1071M  168M 5197M|  11k 1460B|   0   176k|   0  9.01 |2498  3216 |2.96 1.40 0.69|2.0   0 309|   0     0 |   0     0 | 10   28    3   30    0
Apr 22 19:11:35 ubuntu dstat.sh[69642]: 22-04 19:11:35| 54  30  16   0   0|1430M  935M  168M 5197M|  12k 1621B|   0   220k|   0  19.0 |2920  6234 |3.13 1.46 0.72|7.0   0 807|   0     0 |   0     0 | 10   29    3   30    0
Apr 22 19:11:36 ubuntu dstat.sh[69642]: 22-04 19:11:36| 79  13   8   0   0|1437M  927M  168M 5198M|  12k 1620B|   0   772k|   0  58.0 |4900    11k|3.13 1.46 0.72|4.0   0 174|   0     0 |   0     0 | 10   28    3   31    0
Apr 22 19:11:37 ubuntu dstat.sh[69642]: 22-04 19:11:37| 82  12   5   0   0|1485M  879M  168M 5198M|  11k 1619B|   0   292k|   0  25.0 |4104  8068 |3.13 1.46 0.72|4.0   0 140|   0     0 |   0     0 | 10   29    3   31    0
Apr 22 19:11:38 ubuntu dstat.sh[69642]: 22-04 19:11:38| 68  10  22   0   0|1476M  887M  168M 5198M|6361B 1621B|   0   264k|   0  20.0 |5349    16k|3.13 1.46 0.72|7.0   0  30|   0     0 |   0     0 | 10   31    3   38    0
Apr 22 19:11:39 ubuntu dstat.sh[69642]: 22-04 19:11:39| 79  11   9   0   0|1434M  930M  168M 5198M|  11k 1458B|   0   484k|   0  47.0 |5313    12k|3.13 1.46 0.72|4.0   0  96|   0     0 |   0     0 | 10   29    3   40    0
Apr 22 19:11:40 ubuntu dstat.sh[69642]: 22-04 19:11:40| 76  12  12   0   0|1472M  892M  168M 5199M|8917B 1620B|   0   440k|   0  12.0 |7036    16k|3.28 1.52 0.74|4.0   0  73|   0     0 |   0     0 | 10   31    3   42    0
Apr 22 19:11:41 ubuntu dstat.sh[69642]: 22-04 19:11:41| 75  11  14   0   0|1427M  936M  168M 5199M|5272B 1619B|   0   172k|   0  8.00 |5600    15k|3.28 1.52 0.74|5.0   0 143|   0     0 |   0     0 | 10   29    3   45    0
Apr 22 19:11:42 ubuntu dstat.sh[69642]: 22-04 19:11:42| 83  10   6   0   0|1521M  842M  168M 5199M|  11k 1694B|   0   264k|   0  22.0 |4595    10k|3.28 1.52 0.74|7.0   0  69|   0     0 |   0     0 | 10   30    3   45    0
Apr 22 19:11:43 ubuntu dstat.sh[69642]: 22-04 19:11:43| 79  13   7   0   0|1445M  917M  168M 5199M|7879B 1695B|   0   152k|   0  11.0 |3309  7082 |3.28 1.52 0.74|5.0   0 140|   0     0 |   0     0 | 10   28    3   45    0
Apr 22 19:11:44 ubuntu dstat.sh[69642]: 22-04 19:11:44| 75  13  12   0   0|1424M  938M  168M 5200M|  11k 1532B|   0   444k|   0  47.0 |5062    12k|3.28 1.52 0.74|5.0   0  81|   0     0 |   0     0 | 10   28    3   46    0
Apr 22 19:11:45 ubuntu dstat.sh[69642]: 22-04 19:11:45| 83  13   3   0   0|1517M  846M  168M 5200M|  11k 1693B|   0   172k|   0  9.00 |2300  3915 |3.34 1.56 0.76|6.0   0 167|   0     0 |   0     0 | 10   30    3   47    0
Apr 22 19:11:46 ubuntu dstat.sh[69642]: 22-04 19:11:46| 69  11  19   0   0|1357M 1005M  168M 5200M|5586B 1621B|   0   164k|   0  8.00 |5452    13k|3.34 1.56 0.76|6.0   0 165|   0     0 |   0     0 | 10   28    3   51    0
Apr 22 19:11:47 ubuntu dstat.sh[69642]: 22-04 19:11:47| 80  12   8   0   0|1525M  837M  168M 5200M|  11k 1618B|   0   276k|   0  24.0 |3202  6462 |3.34 1.56 0.76|5.0   0 6.0|   0     0 |   0     0 | 10   30    3   54    0
Apr 22 19:11:48 ubuntu dstat.sh[69642]: 22-04 19:11:48| 73  12  13   0   0|1426M  935M  168M 5200M|8954B 1618B|   0   516k|   0  49.0 |3601  8339 |3.34 1.56 0.76|3.0   0 272|   0     0 |   0     0 | 10   28    3   54    0
Apr 22 19:11:49 ubuntu dstat.sh[69642]: 22-04 19:11:49| 61  11  28   0   0|1380M  981M  168M 5200M|  13k 1462B|   0   373k|   0  27.1 |4763    11k|3.34 1.56 0.76|3.0   0 147|   0     0 |   0     0 | 10   28    3   54    0
Apr 22 19:11:50 ubuntu dstat.sh[69642]: 22-04 19:11:50| 64  10  26   0   0|1465M  896M  168M 5201M|8220B 1694B|   0   252k|   0  11.0 |2651  4568 |3.31 1.58 0.77|3.0   0 102|   0     0 |   0     0 | 10   29    3   54    0
Apr 22 19:11:51 ubuntu dstat.sh[69642]: 22-04 19:11:51| 58   9  32   0   0|1371M  990M  168M 5201M|  12k 1618B|   0   360k|   0  36.0 |4017  8737 |3.31 1.58 0.77|2.0   0 162|   0     0 |   0     0 | 10   28    3   54    0
Apr 22 19:11:52 ubuntu dstat.sh[69642]: 22-04 19:11:52| 45   7  48   0   0|1369M  992M  168M 5201M|8006B 1617B|   0   371k|   0  24.0 |3317  7004 |3.31 1.58 0.77|2.0   0  34|   0     0 |   0     0 | 10   28    3   54    0
Apr 22 19:11:53 ubuntu dstat.sh[69642]: 22-04 19:11:53| 45   6  49   0   0|1411M  950M  168M 5201M|7963B 1620B|   0   268k|   0  22.0 |1914  3305 |3.31 1.58 0.77|2.0   0 9.0|   0     0 |   0     0 | 10   28    3   55    0
Apr 22 19:11:54 ubuntu dstat.sh[69642]: 22-04 19:11:54| 43   7  48   0   0|1385M  976M  168M 5201M|5139B 1457B|   0  6401k|   0   178 |2738  4666 |3.31 1.58 0.77|2.0   0  69|   0     0 |   0     0 | 10   28    3   55    0
Apr 22 19:11:55 ubuntu dstat.sh[69642]: 22-04 19:11:55| 44   8  49   0   0|1319M 1042M  168M 5201M|  11k 1624B|   0   321k|   0  26.1 |3494  8594 |3.20 1.59 0.78|2.0   0  90|   0     0 |   0     0 | 10   28    3   55    0
Apr 22 19:11:56 ubuntu dstat.sh[69642]: 22-04 19:11:56| 40  13  47   0   0|1398M  962M  168M 5201M|9420B 1619B|   0   248k|   0  13.0 |2637  5098 |3.20 1.59 0.78|2.0   0 242|   0     0 |   0     0 | 10   29    3   55    0
Apr 22 19:11:57 ubuntu dstat.sh[69642]: 22-04 19:11:57| 33  16  49   0   0|1306M 1054M  168M 5201M|  11k 1620B|   0   328k|   0  25.0 |4194  7661 |3.20 1.59 0.78|1.0   0 323|   0     0 |   0     0 | 10   28    3   55    0
Apr 22 19:11:58 ubuntu dstat.sh[69642]: 22-04 19:11:58| 22   3  74   0   0|1354M 1006M  168M 5201M|  11k 1693B|   0   224k|   0  9.99 |1286  1847 |3.20 1.59 0.78|1.0   0 2.0|   0     0 |   0     0 | 10   29    3   55    0
Apr 22 19:11:59 ubuntu dstat.sh[69642]: 22-04 19:11:59| 20  10  70   0   0|1300M 1060M  168M 5202M|  11k 1529B|   0   236k|   0  22.0 |2799  5466 |3.20 1.59 0.78|1.0   0 155|   0     0 |   0     0 | 10   28    3   55    0
Apr 22 19:12:00 ubuntu dstat.sh[69642]: 22-04 19:12:00| 23  17  59   0   0|1355M 1005M  168M 5202M|  15k 1620B|   0   488k|   0  27.0 |3333  5038 |3.19 1.61 0.79|2.0   0 473|   0     0 |   0     0 | 10   28    3   57    0
Apr 22 19:12:01 ubuntu dstat.sh[69642]: 22-04 19:12:01| 43   7  48   2   0|1477M  881M  169M 5203M|6374B 1621B|   0  4412k|   0   313 |2888  4050 |3.19 1.61 0.79|1.0 1.0  19|   0     0 |   0     0 | 10   32    3   57    0
Apr 22 19:12:02 ubuntu dstat.sh[69642]: 22-04 19:12:02| 39   7  41  12   0|1416M  935M  169M 5209M|5119B 1621B|   0    47M|   0  4138 |  17k   32k|3.19 1.61 0.79|2.0 1.0 126|   0     0 |   0     0 | 10   32    3   57    0
Apr 22 19:12:03 ubuntu dstat.sh[69642]: 22-04 19:12:03| 40   7  44   8   0|1415M  936M  170M 5209M|  13k 1454B|   0    19M|   0  2005 |9624    18k|3.19 1.61 0.79|2.0   0  37|   0     0 |   0     0 | 10   28    3   57    0
Apr 22 19:12:04 ubuntu dstat.sh[69642]: 22-04 19:12:04| 46   6  47   1   0|1431M  919M  170M 5209M|8344B 1624B|   0    13M|   0   796 |2983  4771 |3.19 1.61 0.79|2.0   0 6.0|   0     0 |   0     0 | 10   30    3   57    0
Apr 22 19:12:05 ubuntu dstat.sh[69642]: 22-04 19:12:05| 37   6  44   8   0|1480M  868M  170M 5210M|  14k 1616B|   0    13M|   0  2275 |  14k   28k|3.17 1.64 0.80|1.0 1.0 3.0|   0     0 |   0     0 | 10   30    3   57    0
Apr 22 19:12:06 ubuntu dstat.sh[69642]: 22-04 19:12:06| 34  12  54   0   0|1401M  948M  170M 5213M|  12k 1624B|   0  7442k|   0   454 |4152  8544 |3.17 1.64 0.80|2.0   0 135|   0     0 |   0     0 | 10   28    3   58    0
Apr 22 19:12:07 ubuntu dstat.sh[69642]: 22-04 19:12:07| 23   2  73   0   0|1317M 1031M  170M 5210M|  13k 1619B|   0  1551k|   0  79.9 |1262  1636 |3.17 1.64 0.80|2.0   0 3.0|   0     0 |   0     0 | 10   28    3   56    0
Apr 22 19:12:08 ubuntu dstat.sh[69642]: 22-04 19:12:08| 23   4  73   0   0|1392M  957M  170M 5210M|  12k 1620B|   0  5991k|   0   321 |1680  2498 |3.17 1.64 0.80|2.0   0 4.0|   0     0 |   0     0 | 10   28    3   56    0
Apr 22 19:12:09 ubuntu dstat.sh[69642]: 22-04 19:12:09| 23   4  73   0   0|1334M 1014M  170M 5210M|5188B 1500B|   0   128k|   0  18.0 |1077  1401 |3.17 1.64 0.80|3.0   0 3.0|   0     0 |   0     0 | 10   32    3   55    0
Apr 22 19:12:10 ubuntu dstat.sh[69642]: 22-04 19:12:10| 23   3  74   0   0|1407M  942M  170M 5210M|  12k 1619B|   0    20k|   0  3.00 |1001  1127 |3.00 1.63 0.80|3.0   0 2.0|   0     0 |   0     0 | 10   32    3   55    0
Apr 22 19:12:11 ubuntu dstat.sh[69642]: 22-04 19:12:11| 24   3  73   0   0|1353M  995M  171M 5210M|8757B 1847B|   0   368k|   0  11.0 |1167  1473 |3.00 1.63 0.80|1.0   0 3.0|   0     0 |   0     0 | 10   32    4   55    0
Apr 22 19:12:12 ubuntu dstat.sh[69642]: 22-04 19:12:12| 23   2  73   0   0|1417M  932M  171M 5210M|5117B 1693B|   0     0 |   0     0 | 936  1083 |3.00 1.63 0.80|2.0   0 2.0|   0     0 |   0     0 | 10   32    4   55    0
Apr 22 19:12:13 ubuntu dstat.sh[69642]: 22-04 19:12:13| 22   4  74   0   0|1368M  980M  171M 5210M|  11k 1499B|   0  8187B|   0  2.00 | 971  1155 |3.00 1.63 0.80|2.0   0 3.0|   0     0 |   0     0 | 10   32    4   55    0
Apr 22 19:12:14 ubuntu dstat.sh[69642]: 22-04 19:12:14| 22   3  74   0   0|1377M  971M  171M 5210M|8187B 1769B|   0  1549k|   0   157 |1321  1284 |3.00 1.63 0.80|2.0   0 3.0|   0     0 |   0     0 | 10   32    4   55    0
