Apr 29 07:03:57 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 29 07:03:58 ubuntu dstat.sh[65451]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 29 07:03:58 ubuntu dstat.sh[65451]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 29 07:04:30 ubuntu dstat.sh[65451]: 29-04 07:04:30| 76  23   0   0   0|1569M  654M  170M 5342M|1980B    0 |   0   112k|   0  10.0 |5934    11k|2.18 1.14 0.59|6.0   0 293|   0     0 |           | 11   28    0   17    0
Apr 29 07:04:31 ubuntu dstat.sh[65451]: 29-04 07:04:31| 84  12   4   0   0|1746M  477M  170M 5342M|  17k   17k|   0   196k|   0  9.99 |5256  4120 |2.32 1.19 0.61|3.0   0   0|   0     0 |           | 11   33    0   17    0
Apr 29 07:04:32 ubuntu dstat.sh[65451]: 29-04 07:04:32| 72   8  20   0   0|1668M  555M  170M 5342M|  30k   26k|   0   801k|   0  57.1 |8571    13k|2.32 1.19 0.61|4.0   0  57|   0     0 |           | 11   29    0   22    0
Apr 29 07:04:33 ubuntu dstat.sh[65451]: 29-04 07:04:33| 19  13  66   0   0|1460M  763M  170M 5342M|4600B 1845B|   0  3648k|   0   200 |4054  4693 |2.32 1.19 0.61|1.0   0 252|   0     0 |           | 11   28    0   23    0
Apr 29 07:04:34 ubuntu dstat.sh[65451]: 29-04 07:04:34| 16   2  80   0   0|1467M  756M  170M 5342M|4927B 2352B|   0   324k|   0  16.0 |1530  1240 |2.32 1.19 0.61|2.0   0   0|   0     0 |           | 11   29    0   23    0
Apr 29 07:04:35 ubuntu dstat.sh[65451]: 29-04 07:04:35| 17   3  79   0   0|1429M  793M  170M 5342M|6883B 4593B|   0  2170k|   0   113 |2969  3587 |2.32 1.19 0.61|1.0   0  13|   0     0 |           | 11   28    0   24    0
Apr 29 07:04:36 ubuntu dstat.sh[65451]: 29-04 07:04:36| 19   7  73   0   0|1484M  739M  170M 5342M|2500B   42B|   0     0 |   0     0 |2355  1604 |2.22 1.19 0.61|1.0   0  55|   0     0 |           | 11   28    0   24    0
Apr 29 07:04:37 ubuntu dstat.sh[65451]: 29-04 07:04:37| 15   4  80   0   0|1483M  740M  170M 5342M|7742B 5789B|   0    76M|   0   362 |2843  2917 |2.22 1.19 0.61|1.0   0   0|   0     0 |           | 11   29    0   24    0
Apr 29 07:04:38 ubuntu dstat.sh[65451]: 29-04 07:04:38| 12  13  74   0   0|1434M  789M  170M 5342M|4279B 1247B|   0  1538k|   0  26.0 |3929  3366 |2.22 1.19 0.61|3.0   0 167|   0     0 |           | 11   28    0   25    0
Apr 29 07:04:39 ubuntu dstat.sh[65451]: 29-04 07:04:39|  7  23  67   0   0|1405M  818M  170M 5342M|1920B    0 |   0   200k|   0  11.0 |5351  3496 |2.22 1.19 0.61|2.0   0 356|   0     0 |           | 11   28    0   25    0
Apr 29 07:04:40 ubuntu dstat.sh[65451]: 29-04 07:04:40| 61  28  12   0   0|1494M  728M  170M 5342M|2107B    0 |   0  2356k|   0   141 |5712  4424 |2.22 1.19 0.61|5.0   0 518|   0     0 |           | 11   28    0   25    0
Apr 29 07:04:41 ubuntu dstat.sh[65451]: 29-04 07:04:41| 76  11  13   0   0|1659M  563M  170M 5342M|  18k   16k|   0   140k|   0  13.0 |5335  3848 |2.20 1.20 0.62|5.0   0 6.0|   0     0 |           | 11   33    0   25    0
Apr 29 07:04:42 ubuntu dstat.sh[65451]: 29-04 07:04:42| 61   9  29   0   0|1652M  570M  170M 5342M|  34k   30k|   0  9610k|   0   129 |8989    14k|2.20 1.20 0.62|5.0   0  30|   0     0 |           | 11   30    0   25    1
Apr 29 07:04:43 ubuntu dstat.sh[65451]: 29-04 07:04:43| 77  22   1   0   0|1531M  691M  170M 5342M|6949B 2718B|   0   429k|   0  37.1 |5959  5562 |2.20 1.20 0.62|6.0   0 281|   0     0 |           | 11   28    0   26    0
Apr 29 07:04:44 ubuntu dstat.sh[65451]: 29-04 07:04:44| 87  12   0   0   0|1701M  521M  170M 5342M|  11k 8442B|   0   152k|   0  9.00 |5407  3289 |2.20 1.20 0.62|6.0   0   0|   0     0 |           | 11   30    0   26    0
Apr 29 07:04:45 ubuntu dstat.sh[65451]: 29-04 07:04:45| 73   9  18   0   0|1741M  481M  170M 5343M|  36k   34k|   0   140k|   0  9.00 |7682    11k|2.20 1.20 0.62|3.0   0  13|   0     0 |           | 11   33    0   27    0
Apr 29 07:04:46 ubuntu dstat.sh[65451]: 29-04 07:04:46| 60  17  22   0   0|1515M  707M  170M 5343M|  24k   19k|   0  2232k|   0   185 |9220    12k|2.26 1.23 0.63|2.0   0 286|   0     0 |           | 11   28    0   31    0
Apr 29 07:04:47 ubuntu dstat.sh[65451]: 29-04 07:04:47| 38   7  55   0   0|1541M  681M  170M 5343M|6301B 4592B|   0  6027k|   0   371 |2976  1995 |2.26 1.23 0.63|3.0   0   0|   0     0 |           | 11   30    0   30    0
Apr 29 07:04:48 ubuntu dstat.sh[65451]: 29-04 07:04:48| 28   6  64   1   0|1449M  773M  170M 5343M|  13k   11k|   0  1015k|   0  66.2 |4992  5992 |2.26 1.23 0.63|1.0   0  44|   0     0 |           | 11   29    0   31    0
Apr 29 07:04:49 ubuntu dstat.sh[65451]: 29-04 07:04:49| 59  21  19   0   0|1510M  711M  170M 5343M|5888B 2770B|   0    28k|   0  7.00 |5292  4296 |2.26 1.23 0.63|3.0   0 335|   0     0 |           | 11   28    0   32    0
Apr 29 07:04:50 ubuntu dstat.sh[65451]: 29-04 07:04:50| 47   5  48   0   0|1547M  675M  170M 5343M|  17k   15k|   0     0 |   0     0 |3839  3445 |2.26 1.23 0.63|2.0   0   0|   0     0 |           | 11   31    0   32    0
Apr 29 07:04:51 ubuntu dstat.sh[65451]: 29-04 07:04:51| 44  13  41   1   0|1534M  687M  170M 5343M|  16k   12k|   0  1856k|   0   194 |6944  9313 |2.40 1.28 0.65|4.0   0 229|   0     0 |           | 11   28    0   28    0
Apr 29 07:04:52 ubuntu dstat.sh[65451]: 29-04 07:04:52| 80  13   7   0   0|1585M  636M  170M 5343M|4998B 3581B|   0   955k|   0  23.0 |4732  2217 |2.40 1.28 0.65|2.0   0  30|   0     0 |           | 11   31    0   28    0
Apr 29 07:04:53 ubuntu dstat.sh[65451]: 29-04 07:04:53| 49   6  44   0   0|1603M  619M  170M 5343M|  30k   27k|   0   236k|   0  20.0 |7071    10k|2.40 1.28 0.65|2.0   0   0|   0     0 |           | 11   31    0   28    1
Apr 29 07:04:54 ubuntu dstat.sh[65451]: 29-04 07:04:54| 65  18  16   0   0|1486M  735M  171M 5343M|  14k 9506B|   0   391k|   0  28.9 |6547  7419 |2.40 1.28 0.65|4.0   0 323|   0     0 |           | 11   28    0   31    0
Apr 29 07:04:55 ubuntu dstat.sh[65451]: 29-04 07:04:55| 49   7  43   0   0|1573M  648M  171M 5343M|  13k   11k|   0   188k|   0  7.99 |3819  2804 |2.40 1.28 0.65|4.0   0   0|   0     0 |           | 11   31    0   28    0
Apr 29 07:04:56 ubuntu dstat.sh[65451]: 29-04 07:04:56| 44   7  48   0   0|1552M  668M  171M 5344M|  19k   16k|   0  1168k|   0  87.3 |7572  9800 |2.45 1.31 0.66|4.0   0  67|   0     0 |           | 11   29    0   29    0
Apr 29 07:04:57 ubuntu dstat.sh[65451]: 29-04 07:04:57| 64  19  18   0   0|1547M  674M  171M 5344M|4098B 1186B|   0    12k|   0  3.00 |4524  2925 |2.45 1.31 0.66|3.0   0 232|   0     0 |           | 11   28    0   30    0
Apr 29 07:04:58 ubuntu dstat.sh[65451]: 29-04 07:04:58| 44   5  49   0   0|1568M  652M  171M 5344M|  19k   16k|   0    12k|   0  1.99 |4663  4878 |2.45 1.31 0.66|2.0   0 1.0|   0     0 |           | 11   31    0   30    0
Apr 29 07:04:59 ubuntu dstat.sh[65451]: 29-04 07:04:59| 45  17  37   0   0|1437M  783M  171M 5344M|  17k   11k|   0   369k|   0  24.1 |6415  7478 |2.45 1.31 0.66|4.0   0 288|   0     0 |           | 11   28    0   33    0
Apr 29 07:05:00 ubuntu dstat.sh[65451]: 29-04 07:05:00| 54   7  38   0   0|1554M  666M  171M 5344M|8164B 6122B|   0   147k|   0  7.97 |3291  1446 |2.45 1.31 0.66|2.0   0   0|   0     0 |           | 11   31    0   33    0
Apr 29 07:05:01 ubuntu dstat.sh[65451]: 29-04 07:05:01| 42   5  51   0   0|1557M  663M  171M 5344M|  24k   19k|   0   586k|   0  31.1 |7022  8932 |2.33 1.30 0.66|3.0   0   0|   0     0 |           | 11   29    0   35    0
Apr 29 07:05:02 ubuntu dstat.sh[65451]: 29-04 07:05:02| 61  14  25   0   0|1475M  745M  171M 5344M|2998B  465B|   0   332k|   0  26.0 |4558  2977 |2.33 1.30 0.66|3.0   0 115|   0     0 |           | 11   28    0   35    0
Apr 29 07:05:03 ubuntu dstat.sh[65451]: 29-04 07:05:03| 45   4  50   0   0|1524M  696M  171M 5344M|  15k   13k|   0   160k|   0  8.98 |3683  2776 |2.33 1.30 0.66|2.0   0   0|   0     0 |           | 11   31    0   35    0
Apr 29 07:05:04 ubuntu dstat.sh[65451]: 29-04 07:05:04| 44  18  37   0   0|1452M  768M  171M 5344M|  17k   12k|   0   413k|   0  45.1 |7679  9825 |2.33 1.30 0.66|5.0   0 329|   0     0 |           | 11   28    0   37    0
Apr 29 07:05:05 ubuntu dstat.sh[65451]: 29-04 07:05:05| 77  23   0   0   0|1586M  634M  171M 5344M|2643B    0 |   0   220k|   0  18.0 |5442  4361 |2.33 1.30 0.66|7.0   0 408|   0     0 |           | 11   28    0   37    0
Apr 29 07:05:06 ubuntu dstat.sh[65451]: 29-04 07:05:06| 79  20   1   0   0|1745M  475M  171M 5345M|  19k   16k|   0  2832k|   0   182 |6429  5474 |2.63 1.38 0.69|6.0   0 354|   0     0 |           | 11   32    1   37    0
Apr 29 07:05:07 ubuntu dstat.sh[65451]: 29-04 07:05:07| 67  21  10   0   0|1722M  498M  171M 5345M|  41k   38k|   0   371k|   0  24.0 |8919    11k|2.63 1.38 0.69|4.0   0 479|   0     0 |           | 11   31    0   36    0
Apr 29 07:05:08 ubuntu dstat.sh[65451]: 29-04 07:05:08| 78  21   1   0   0|1601M  619M  171M 5345M|  13k 8775B|   0   557k|   0  47.0 |6676  6348 |2.63 1.38 0.69|6.0   0 285|   0     0 |           | 11   28    0   36    0
Apr 29 07:05:09 ubuntu dstat.sh[65451]: 29-04 07:05:09| 79  10  11   0   0|1675M  545M  171M 5345M|  21k   20k|   0   116k|   0  8.01 |5423  4903 |2.63 1.38 0.69|2.0   0   0|   0     0 |           | 11   32    0   36    0
Apr 29 07:05:10 ubuntu dstat.sh[65451]: 29-04 07:05:10| 62  11  27   0   0|1625M  595M  171M 5345M|  36k   31k|   0    12k|   0  3.00 |8757    14k|2.63 1.38 0.69|4.0   0 154|   0     0 |           | 11   30    0   39    0
Apr 29 07:05:11 ubuntu dstat.sh[65451]: 29-04 07:05:11| 30  25  44   0   0|1453M  767M  171M 5345M|8227B 4374B|   0    16k|   0  3.99 |6557  6028 |2.50 1.37 0.69|3.0   0 540|   0     0 |           | 11   28    0   41    0
Apr 29 07:05:12 ubuntu dstat.sh[65451]: 29-04 07:05:12| 41  36  23   0   0|1422M  797M  171M 5345M|1745B    0 |   0    48k|   0  12.0 |6247  5687 |2.50 1.37 0.69|5.0   0 873|   0     0 |           | 11   28    0   41    0
Apr 29 07:05:13 ubuntu dstat.sh[65451]: 29-04 07:05:13| 68  10  21   0   0|1575M  644M  171M 5345M|  11k   10k|   0   263k|   0  9.97 |4505  2860 |2.50 1.37 0.69|3.0   0  36|   0     0 |           | 11   31    0   41    0
Apr 29 07:05:14 ubuntu dstat.sh[65451]: 29-04 07:05:14| 55  10  35   1   0|1571M  648M  171M 5345M|  24k   19k|   0   596k|   0  63.0 |7169  9899 |2.50 1.37 0.69|4.0   0  67|   0     0 |           | 11   29    0   44    0
Apr 29 07:05:15 ubuntu dstat.sh[65451]: 29-04 07:05:15| 73  18   9   0   0|1545M  674M  171M 5345M|7034B 4456B|   0   264k|   0  23.0 |5526  4252 |2.50 1.37 0.69|3.0   0 201|   0     0 |           | 11   29    0   45    0
Apr 29 07:05:16 ubuntu dstat.sh[65451]: 29-04 07:05:16| 61   7  32   0   0|1587M  632M  171M 5345M|  19k   16k|   0   180k|   0  12.0 |5198  4781 |2.46 1.38 0.70|2.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 29 07:05:17 ubuntu dstat.sh[65451]: 29-04 07:05:17| 47   6  46   0   0|1587M  632M  171M 5346M|  38k   33k|   0   140k|   0  6.00 |  11k   18k|2.46 1.38 0.70|3.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 29 07:05:18 ubuntu dstat.sh[65451]: 29-04 07:05:18| 61   9  28   0   0|1533M  685M  171M 5346M|  23k   19k|   0   536k|   0  51.0 |8604    12k|2.46 1.38 0.70|4.0   0  61|   0     0 |           | 11   29    0   45    0
Apr 29 07:05:19 ubuntu dstat.sh[65451]: 29-04 07:05:19| 72  13  14   0   0|1562M  656M  171M 5346M|  10k 7601B|   0   280k|   0  21.0 |5195  3993 |2.46 1.38 0.70|3.0   0  60|   0     0 |           | 11   30    0   45    0
Apr 29 07:05:20 ubuntu dstat.sh[65451]: 29-04 07:05:20| 56   6  38   0   0|1597M  621M  171M 5346M|  26k   23k|   0   180k|   0  11.0 |6426  8658 |2.46 1.38 0.70|3.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 29 07:05:21 ubuntu dstat.sh[65451]: 29-04 07:05:21| 48   6  45   0   0|1597M  621M  171M 5346M|  34k   29k|   0   148k|   0  9.02 |  11k   16k|2.50 1.41 0.71|4.0   0 2.0|   0     0 |           | 11   31    0   46    0
Apr 29 07:05:22 ubuntu dstat.sh[65451]: 29-04 07:05:22| 62  16  22   0   0|1487M  730M  171M 5346M|  21k   17k|   0  3169k|   0   159 |8065    10k|2.50 1.41 0.71|5.0   0 205|   0     0 |           | 11   28    0   49    0
Apr 29 07:05:23 ubuntu dstat.sh[65451]: 29-04 07:05:23| 75  11  14   0   0|1587M  631M  171M 5346M|9492B 8533B|   0  1832k|   0  57.0 |4628  2546 |2.50 1.41 0.71|3.0   0  56|   0     0 |           | 11   33    0   49    0
Apr 29 07:05:24 ubuntu dstat.sh[65451]: 29-04 07:05:24| 52   6  41   0   0|1606M  611M  171M 5347M|  29k   25k|   0   312k|   0  28.0 |8114    12k|2.50 1.41 0.71|3.0   0 1.0|   0     0 |           | 11   35    0   48    0
Apr 29 07:05:25 ubuntu dstat.sh[65451]: 29-04 07:05:25| 63  13  23   0   0|1522M  696M  171M 5347M|  18k   14k|   0   200k|   0  20.0 |6916  9352 |2.50 1.41 0.71|4.0   0  98|   0     0 |           | 11   33    0   49    0
Apr 29 07:05:26 ubuntu dstat.sh[65451]: 29-04 07:05:26| 69  11  20   0   0|1563M  654M  171M 5347M|  15k   13k|   0   216k|   0  20.0 |4810  4224 |2.46 1.42 0.72|3.0   0  30|   0     0 |           | 11   35    0   49    0
Apr 29 07:05:27 ubuntu dstat.sh[65451]: 29-04 07:05:27| 64  13  22   0   0|1546M  671M  171M 5347M|  14k   12k|   0  2357k|   0   160 |6199  7039 |2.46 1.42 0.72|5.0   0 120|   0     0 |           | 11   34    0   51    0
Apr 29 07:05:28 ubuntu dstat.sh[65451]: 29-04 07:05:28| 65   9  25   0   0|1640M  577M  171M 5347M|  26k   23k|   0    92k|   0  9.00 |7455  9869 |2.46 1.42 0.72|5.0   0 1.0|   0     0 |           | 11   34    0   50    0
Apr 29 07:05:29 ubuntu dstat.sh[65451]: 29-04 07:05:29| 58  11  31   0   0|1634M  583M  171M 5347M|  24k   21k|   0     0 |   0     0 |6813  9543 |2.46 1.42 0.72|3.0   0  59|   0     0 |           | 11   33    0   52    0
Apr 29 07:05:30 ubuntu dstat.sh[65451]: 29-04 07:05:30| 71  19  10   0   0|1565M  652M  171M 5347M|  11k 8362B|   0     0 |   0     0 |5771    12k|2.46 1.42 0.72|5.0   0 205|   0     0 |           | 11   33    0   54    0
Apr 29 07:05:31 ubuntu dstat.sh[65451]: 29-04 07:05:31| 69  10  20   0   0|1567M  650M  171M 5347M|  15k   13k|   0     0 |   0     0 |4788  4196 |2.58 1.46 0.74|2.0   0  34|   0     0 |           | 11   35    0   55    0
Apr 29 07:05:32 ubuntu dstat.sh[65451]: 29-04 07:05:32| 57   9  34   0   0|1610M  607M  171M 5347M|  22k   19k|   0   132k|   0  14.0 |6051  8030 |2.58 1.46 0.74|4.0   0  34|   0     0 |           | 11   34    0   55    0
Apr 29 07:05:33 ubuntu dstat.sh[65451]: 29-04 07:05:33| 62  15  22   0   0|1525M  691M  171M 5348M|  12k 9689B|   0   369k|   0  39.1 |5714  5638 |2.58 1.46 0.74|2.0   0 196|   0     0 |           | 11   33    0   57    0
Apr 29 07:05:34 ubuntu dstat.sh[65451]: 29-04 07:05:34| 50  10  40   0   0|1497M  720M  171M 5348M|  12k 8869B|   0   248k|   0  20.0 |3991  3325 |2.58 1.46 0.74|4.0   0  53|   0     0 |           | 11   33    0   58    0
Apr 29 07:05:35 ubuntu dstat.sh[65451]: 29-04 07:05:35| 49   6  44   0   0|1564M  652M  171M 5348M|  14k   12k|   0   220k|   0  14.0 |4229  4804 |2.58 1.46 0.74|2.0   0  10|   0     0 |           | 11   33    0   59    0
Apr 29 07:05:36 ubuntu dstat.sh[65451]: 29-04 07:05:36| 47  13  39   0   0|1509M  707M  171M 5348M|  14k   10k|   0   160k|   0  9.00 |5616  5732 |2.54 1.47 0.75|2.0   0 139|   0     0 |           | 11   33    0   53    0
Apr 29 07:05:37 ubuntu dstat.sh[65451]: 29-04 07:05:37| 49   8  42   0   0|1558M  658M  171M 5348M|  14k   11k|   0   120k|   0  7.99 |4080  3976 |2.54 1.47 0.75|1.0   0  43|   0     0 |           | 11   34    0   54    0
Apr 29 07:05:38 ubuntu dstat.sh[65451]: 29-04 07:05:38| 44  10  45   0   0|1565M  652M  171M 5348M|  17k   13k|   0   188k|   0  16.0 |4713  6452 |2.54 1.47 0.75|1.0   0  87|   0     0 |           | 11   34    0   55    0
Apr 29 07:05:39 ubuntu dstat.sh[65451]: 29-04 07:05:39| 30   8  61   0   0|1475M  741M  171M 5348M|  12k 9489B|   0   336k|   0  23.0 |4483  5162 |2.54 1.47 0.75|1.0   0  67|   0     0 |           | 11   33    0   56    0
