Mar 25 22:26:18 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 25 22:26:18 ubuntu dstat.sh[65399]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 25 22:26:18 ubuntu dstat.sh[65399]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 25 22:26:31 ubuntu dstat.sh[65399]: 25-03 22:26:31| 44   9  45   0   0|1372M  865M  170M 5327M|5503B 1690B|   0  1337k|   0  18.0 |  12k   20k|1.47 0.86 0.48|2.0   0  20|   0     0 |           | 11    4    1   19    0
Mar 25 22:26:32 ubuntu dstat.sh[65399]: 25-03 22:26:32| 42  10  48   0   0|1294M  956M  170M 5316M|5190B 1461B|   0  1451k|   0  93.2 |3779  2330 |1.47 0.86 0.48|3.0   0 109|   0     0 |           | 11    4    1   19    0
Mar 25 22:26:33 ubuntu dstat.sh[65399]: 25-03 22:26:33| 18  23  56   0   0|1190M 1059M  170M 5316M|6536B 1619B|   0  7783k|   0   589 |6148  4475 |1.47 0.86 0.48|1.0   0 421|   0     0 |           | 11    4    1   19    0
Mar 25 22:26:34 ubuntu dstat.sh[65399]: 25-03 22:26:34| 11  21  67   0   0|1150M 1100M  170M 5317M|6645B 1500B|   0    80k|   0  10.0 |5732  4814 |1.47 0.86 0.48|3.0   0 276|   0     0 |           | 11    4    1   19    0
Mar 25 22:26:35 ubuntu dstat.sh[65399]: 25-03 22:26:35| 27  18  53   0   0|1163M 1086M  170M 5316M|7330B 1640B|   0     0 |   0     0 |5397  5765 |1.47 0.86 0.48|4.0   0 236|   0     0 |           | 11    4    1   19    0
Mar 25 22:26:36 ubuntu dstat.sh[65399]: 25-03 22:26:36| 44   8  48   0   0|1233M 1016M  170M 5317M|5305B 1080B|   0    36k|   0  3.00 |2842  1375 |1.52 0.87 0.48|3.0   0  12|   0     0 |           | 11    5    1   19    0
Mar 25 22:26:37 ubuntu dstat.sh[65399]: 25-03 22:26:37| 44   7  48   0   0|1257M  992M  170M 5318M|5335B 1511B|   0   999k|   0  5.00 |2747  1442 |1.52 0.87 0.48|4.0   0   0|   0     0 |           | 11    5    1   19    0
Mar 25 22:26:38 ubuntu dstat.sh[65399]: 25-03 22:26:38| 26  11  62   0   0|1270M  976M  170M 5319M|4913B 1617B|   0  1845k|   0  37.9 |4770  5907 |1.52 0.87 0.48|1.0   0 119|   0     0 |           | 11    4    1   20    0
Mar 25 22:26:39 ubuntu dstat.sh[65399]: 25-03 22:26:39|  8   6  86   0   0|1292M  955M  170M 5319M|4684B 1621B|   0    23M|   0   139 |1818  1790 |1.52 0.87 0.48|1.0   0  22|   0     0 |           | 11    4    1   20    0
Mar 25 22:26:40 ubuntu dstat.sh[65399]: 25-03 22:26:40| 22   4  73   0   0|1353M  893M  170M 5319M|4042B 1460B|   0   320k|   0  61.1 |1797  1266 |1.52 0.87 0.48|1.0   0   0|   0     0 |           | 11    4    1   20    0
Mar 25 22:26:41 ubuntu dstat.sh[65399]: 25-03 22:26:41| 25   2  73   0   0|1358M  888M  170M 5320M|4630B 1617B|   0     0 |   0     0 |1776  1071 |1.48 0.88 0.49|4.0   0   0|   0     0 |           | 11    6    1   18    0
Mar 25 22:26:42 ubuntu dstat.sh[65399]: 25-03 22:26:42| 21   5  70   2   0|1249M  997M  170M 5320M|5285B 1622B|   0  5141k|   0   350 |4401  5685 |1.48 0.88 0.49|1.0   0  41|   0     0 |           | 11    4    1   20    0
Mar 25 22:26:43 ubuntu dstat.sh[65399]: 25-03 22:26:43| 22   4  73   0   0|1305M  941M  170M 5320M|4914B 1618B| 144k 2737k|6.99  53.9 |1912  1419 |1.48 0.88 0.49|1.0   0 2.0|   0     0 |           | 11    4    1   20    0
Mar 25 22:26:44 ubuntu dstat.sh[65399]: 25-03 22:26:44| 18   4  77   0   0|1320M  926M  170M 5320M|9189B 5850B|   0    27M|   0   186 |2822  2835 |1.48 0.88 0.49|1.0   0 1.0|   0     0 |           | 11   17    1   20    0
Mar 25 22:26:45 ubuntu dstat.sh[65399]: 25-03 22:26:45| 18   5  75   0   0|1332M  913M  170M 5320M|9547B 6116B| 268k 1282k|65.9  16.0 |2799  2290 |1.48 0.88 0.49|1.0   0  46|   0     0 |           | 11   30    1   17    0
Mar 25 22:26:46 ubuntu dstat.sh[65399]: 25-03 22:26:46| 22   4  74   0   0|1393M  853M  170M 5320M|3244B  775B|   0  4061k|   0  23.0 |1768  1273 |1.44 0.88 0.49|  0   0   0|   0     0 |           | 11   31    1   17    0
Mar 25 22:26:47 ubuntu dstat.sh[65399]: 25-03 22:26:47| 16   5  78   0   0|1377M  869M  170M 5320M|  11k 7813B|   0     0 |   0     0 |2441  1978 |1.44 0.88 0.49|2.0   0  40|   0     0 |           | 11   30    1   18    0
Mar 25 22:26:48 ubuntu dstat.sh[65399]: 25-03 22:26:48| 35  12  51   0   0|1381M  864M  170M 5320M|2703B  485B|   0    16k|   0  4.00 |3524  2155 |1.44 0.88 0.49|3.0   0 117|   0     0 |           | 11   30    1   18    0
Mar 25 22:26:49 ubuntu dstat.sh[65399]: 25-03 22:26:49| 32   5  63   0   0|1390M  855M  170M 5320M|  16k   13k|   0  4055k|   0  34.1 |3945  4105 |1.44 0.88 0.49|2.0   0   0|   0     0 |           | 11   32    1   18    0
Mar 25 22:26:50 ubuntu dstat.sh[65399]: 25-03 22:26:50| 41  22  36   0   0|1383M  862M  170M 5320M|  11k 7767B|   0   255k|   0  28.9 |6382  7548 |1.44 0.88 0.49|6.0   0 429|   0     0 |           | 11   30    1   19    0
Mar 25 22:26:51 ubuntu dstat.sh[65399]: 25-03 22:26:51| 81  18   0   0   0|1586M  659M  170M 5320M|6307B 4349B|   0    12k|   0  3.01 |5203  3228 |1.80 0.96 0.52|4.0   0 149|   0     0 |           | 11   32    1   19    0
Mar 25 22:26:52 ubuntu dstat.sh[65399]: 25-03 22:26:52| 82  10   8   0   0|1715M  530M  170M 5321M|  32k   28k|   0   228k|   0  10.0 |7724  8853 |1.80 0.96 0.52|5.0   0   0|   0     0 |           | 11   36    1   19    0
Mar 25 22:26:53 ubuntu dstat.sh[65399]: 25-03 22:26:53| 63  15  22   0   0|1458M  787M  170M 5321M|  20k   16k|   0   771k|   0  78.9 |7286    10k|1.80 0.96 0.52|1.0   0 266|   0     0 |           | 11   30    1   23    0
Mar 25 22:26:54 ubuntu dstat.sh[65399]: 25-03 22:26:54| 20   8  71   0   0|1435M  809M  170M 5321M|4398B 1241B|   0    40M|   0   257 |2916  2188 |1.80 0.96 0.52|2.0   0  44|   0     0 |           | 11   30    1   23    0
Mar 25 22:26:55 ubuntu dstat.sh[65399]: 25-03 22:26:55| 15   2  81   0   0|1431M  813M  170M 5321M|  11k 8037B|   0   208k|   0  20.0 |2759  3134 |1.80 0.96 0.52|1.0   0   0|   0     0 |           | 11   31    1   23    0
Mar 25 22:26:56 ubuntu dstat.sh[65399]: 25-03 22:26:56| 18   9  72   0   0|1402M  842M  170M 5321M|6132B 1765B|   0   172k|   0  12.0 |2780  2014 |1.74 0.97 0.52|1.0   0  68|   0     0 |           | 11   30    1   24    0
Mar 25 22:26:57 ubuntu dstat.sh[65399]: 25-03 22:26:57| 19   2  78   1   0|1416M  828M  170M 5321M|9534B 6165B|   0   380k|   0  21.0 |2386  2315 |1.74 0.97 0.52|3.0   0   0|   0     0 |           | 11   31    1   24    0
Mar 25 22:26:58 ubuntu dstat.sh[65399]: 25-03 22:26:58| 13  12  73   0   0|1388M  856M  170M 5321M|7149B 3941B|   0   520k|   0  45.0 |4452  4058 |1.74 0.97 0.52|1.0   0 167|   0     0 |           | 11   30    1   25    0
Mar 25 22:26:59 ubuntu dstat.sh[65399]: 25-03 22:26:59| 15  31  51   0   0|1356M  888M  170M 5321M|4978B 1620B|   0    51M|   0   495 |7503    14k|1.74 0.97 0.52|4.0   0 656|   0     0 |           | 11   30    1   26    0
Mar 25 22:27:00 ubuntu dstat.sh[65399]: 25-03 22:27:00| 77  22   0   0   0|1550M  694M  170M 5321M|5033B 1692B|   0  1482k|   0  77.9 |5218  3501 |1.74 0.97 0.52|5.0   0 252|   0     0 |           | 11   30    1   26    0
Mar 25 22:27:01 ubuntu dstat.sh[65399]: 25-03 22:27:01| 76  10  14   0   0|1644M  600M  170M 5321M|  35k   32k|   0    96k|   0  6.01 |6532  8069 |1.92 1.02 0.54|5.0   0   0|   0     0 |           | 11   35    1   25    0
Mar 25 22:27:02 ubuntu dstat.sh[65399]: 25-03 22:27:02| 75  15  10   1   0|1507M  737M  170M 5321M|  25k   19k|   0   648k|   0  71.0 |9086    12k|1.92 1.02 0.54|7.0   0 207|   0     0 |           | 11   30    1   26    0
Mar 25 22:27:03 ubuntu dstat.sh[65399]: 25-03 22:27:03| 84  16   0   0   0|1635M  609M  170M 5321M|6265B 3738B|   0   220k|   0  12.0 |5065  2914 |1.92 1.02 0.54|5.0   0 103|   0     0 |           | 11   32    1   27    0
Mar 25 22:27:04 ubuntu dstat.sh[65399]: 25-03 22:27:04| 76  10  14   0   0|1721M  523M  170M 5321M|  38k   34k|   0   244k|   0  8.99 |7669  9539 |1.92 1.02 0.54|7.0   0   0|   0     0 |           | 11   36    1   26    0
Mar 25 22:27:05 ubuntu dstat.sh[65399]: 25-03 22:27:05| 72  14  13   0   0|1575M  669M  170M 5322M|  32k   28k|   0   425k|   0  31.1 |8365    13k|1.92 1.02 0.54|2.0   0 231|   0     0 |           | 11   31    1   31    0
Mar 25 22:27:06 ubuntu dstat.sh[65399]: 25-03 22:27:06| 42  10  48   0   0|1544M  700M  170M 5322M|4082B  832B|   0   224k|   0  12.0 |3337  2114 |1.93 1.03 0.55|3.0   0  68|   0     0 |           | 11   30    1   31    0
Mar 25 22:27:07 ubuntu dstat.sh[65399]: 25-03 22:27:07| 31   4  64   0   0|1533M  711M  170M 5322M|  16k   13k|   0   200k|   0  20.0 |3872  4491 |1.93 1.03 0.55|2.0   0   0|   0     0 |           | 11   31    1   32    0
Mar 25 22:27:08 ubuntu dstat.sh[65399]: 25-03 22:27:08| 49  21  29   0   0|1442M  802M  170M 5322M|  10k 6982B|   0   224k|   0  17.0 |5559  5206 |1.93 1.03 0.55|3.0   0 379|   0     0 |           | 11   30    1   33    0
Mar 25 22:27:09 ubuntu dstat.sh[65399]: 25-03 22:27:09| 55   6  39   0   0|1547M  697M  170M 5322M|  16k   13k|   0  5873k|   0   385 |4136  2780 |1.93 1.03 0.55|3.0   0   0|   0     0 |           | 11   33    1   28    0
Mar 25 22:27:10 ubuntu dstat.sh[65399]: 25-03 22:27:10| 47  15  37   0   0|1442M  802M  170M 5322M|  21k   18k|   0  1037k|   0  80.1 |7969    11k|1.93 1.03 0.55|4.0   0 254|   0     0 |           | 11   30    1   29    0
Mar 25 22:27:11 ubuntu dstat.sh[65399]: 25-03 22:27:11| 81  13   6   0   0|1576M  667M  170M 5322M|8048B 5559B|   0  2384k|   0   137 |4723  1888 |2.09 1.08 0.57|3.0   0 6.0|   0     0 |           | 11   32    1   29    0
Mar 25 22:27:12 ubuntu dstat.sh[65399]: 25-03 22:27:12| 57   7  35   0   0|1578M  665M  170M 5322M|  37k   33k|   0   295k|   0  30.9 |8647    12k|2.09 1.08 0.57|3.0   0   0|   0     0 |           | 11   32    1   31    0
Mar 25 22:27:13 ubuntu dstat.sh[65399]: 25-03 22:27:13| 60  20  19   0   0|1485M  758M  170M 5322M|8551B 4801B|   0  1170k|   0  31.0 |5713  5088 |2.09 1.08 0.57|3.0   0 324|   0     0 |           | 11   30    1   29    0
Mar 25 22:27:14 ubuntu dstat.sh[65399]: 25-03 22:27:14| 52   7  41   0   0|1538M  706M  170M 5322M|  18k   15k|   0   504k|   0  11.0 |4323  3304 |2.09 1.08 0.57|3.0   0   0|   0     0 |           | 11   33    1   29    0
Mar 25 22:27:15 ubuntu dstat.sh[65399]: 25-03 22:27:15| 49  18  33   0   0|1476M  767M  170M 5322M|  21k   17k|   0   428k|   0  44.0 |7715    10k|2.09 1.08 0.57|4.0   0 299|   0     0 |           | 11   30    1   31    0
Mar 25 22:27:16 ubuntu dstat.sh[65399]: 25-03 22:27:16| 55   8  37   0   0|1538M  705M  170M 5322M|  11k 8516B|   0   215k|   0  9.97 |3586  1681 |2.17 1.11 0.58|1.0   0   0|   0     0 |           | 11   33    1   31    0
Mar 25 22:27:17 ubuntu dstat.sh[65399]: 25-03 22:27:17| 53   6  39   0   0|1469M  774M  170M 5323M|  27k   22k|   0  2423k|   0   190 |7155  9300 |2.17 1.11 0.58|4.0   0 8.0|   0     0 |           | 11   30    1   34    0
Mar 25 22:27:18 ubuntu dstat.sh[65399]: 25-03 22:27:18| 57  20  22   0   0|1513M  729M  170M 5323M|5002B 1242B|   0   204k|   0  13.0 |4379  2837 |2.17 1.11 0.58|3.0   0 280|   0     0 |           | 11   30    1   34    0
Mar 25 22:27:19 ubuntu dstat.sh[65399]: 25-03 22:27:19| 47   6  47   0   0|1556M  687M  170M 5323M|  24k   19k|   0   228k|   0  11.0 |4653  4791 |2.17 1.11 0.58|2.0   0   0|   0     0 |           | 11   33    1   34    0
Mar 25 22:27:20 ubuntu dstat.sh[65399]: 25-03 22:27:20| 56  14  30   0   0|1484M  758M  171M 5323M|  13k 9095B|   0   477k|   0  41.1 |6254  6590 |2.17 1.11 0.58|3.0   0 112|   0     0 |           | 11   30    1   36    0
Mar 25 22:27:21 ubuntu dstat.sh[65399]: 25-03 22:27:21| 52   7  40   0   0|1534M  708M  171M 5323M|  17k   13k|   0   140k|   0  7.98 |4166  2925 |2.15 1.13 0.59|3.0   0   0|   0     0 |           | 11   33    1   36    0
Mar 25 22:27:22 ubuntu dstat.sh[65399]: 25-03 22:27:22| 52  19  28   0   0|1423M  819M  171M 5323M|  17k   14k|   0   534k|   0  47.1 |7460  9572 |2.15 1.13 0.59|5.0   0 380|   0     0 |           | 11   30    1   38    0
Mar 25 22:27:23 ubuntu dstat.sh[65399]: 25-03 22:27:23| 77  23   0   0   0|1581M  662M  171M 5323M|3122B  702B|   0   216k|   0  16.0 |5371  4310 |2.15 1.13 0.59|7.0   0 357|   0     0 |           | 11   30    1   38    0
Mar 25 22:27:24 ubuntu dstat.sh[65399]: 25-03 22:27:24| 79  19   2   0   0|1713M  530M  171M 5323M|  22k   20k|   0   267k|   0  12.0 |6149  5335 |2.15 1.13 0.59|3.0   0 339|   0     0 |           | 11   36    0   38    0
Mar 25 22:27:25 ubuntu dstat.sh[65399]: 25-03 22:27:25| 74  21   4   0   0|1721M  520M  171M 5324M|  49k   43k|   0   870k|   0  65.1 |9133    13k|2.15 1.13 0.59|7.0   0 431|   0     0 |           | 11   31    0   39    0
Mar 25 22:27:26 ubuntu dstat.sh[65399]: 25-03 22:27:26| 76  23   0   0   0|1549M  693M  171M 5324M|6946B 3588B|   0   395k|   0  24.0 |5910  4777 |2.46 1.21 0.62|5.0   0 349|   0     0 |           | 11   30    0   37    0
Mar 25 22:27:27 ubuntu dstat.sh[65399]: 25-03 22:27:27| 79  10  10   0   0|1640M  602M  171M 5324M|  27k   25k|   0   148k|   0  10.0 |6104  5896 |2.46 1.21 0.62|4.0   0   0|   0     0 |           | 11   35    0   37    0
Mar 25 22:27:28 ubuntu dstat.sh[65399]: 25-03 22:27:28| 65  16  19   0   0|1518M  724M  171M 5324M|  38k   33k|   0   204k|   0  12.0 |8890    15k|2.46 1.21 0.62|4.0   0 298|   0     0 |           | 11   30    0   42    0
Mar 25 22:27:29 ubuntu dstat.sh[65399]: 25-03 22:27:29| 12  24  62   0   0|1469M  772M  171M 5324M|4554B 1618B|   0   204k|   0  11.0 |5721  4171 |2.46 1.21 0.62|1.0   0 440|   0     0 |           | 11   30    0   42    0
Mar 25 22:27:30 ubuntu dstat.sh[65399]: 25-03 22:27:30| 50  35  15   0   0|1468M  773M  171M 5324M|4446B 1622B|   0   348k|   0  24.0 |6315  5754 |2.46 1.21 0.62|4.0   0 865|   0     0 |           | 11   30    0   42    0
Mar 25 22:27:31 ubuntu dstat.sh[65399]: 25-03 22:27:31| 70   8  21   0   0|1572M  670M  171M 5324M|  21k   19k|   0   507k|   0  33.9 |5046  4475 |2.50 1.24 0.63|2.0   0   0|   0     0 |           | 11   34    0   42    0
Mar 25 22:27:32 ubuntu dstat.sh[65399]: 25-03 22:27:32| 63  15  22   0   0|1512M  729M  171M 5324M|  22k   17k|   0  3278k|   0   217 |7676  9971 |2.50 1.24 0.63|4.0   0 201|   0     0 |           | 11   30    0   46    0
Mar 25 22:27:33 ubuntu dstat.sh[65399]: 25-03 22:27:33| 75  13  13   0   0|1554M  687M  171M 5324M|  14k   11k|   0   232k|   0  13.0 |4885  2846 |2.50 1.24 0.63|3.0   0  67|   0     0 |           | 11   33    0   46    0
Mar 25 22:27:34 ubuntu dstat.sh[65399]: 25-03 22:27:34| 57   7  34   0   0|1571M  670M  171M 5324M|  40k   33k|   0   172k|   0  10.0 |9208    15k|2.50 1.24 0.63|4.0   0 6.0|   0     0 |           | 11   34    0   46    0
Mar 25 22:27:35 ubuntu dstat.sh[65399]: 25-03 22:27:35| 58   9  32   0   0|1571M  669M  171M 5325M|  38k   31k|   0   476k|   0  47.0 |  12k   18k|2.50 1.24 0.63|4.0   0  60|   0     0 |           | 11   31    0   46    0
Mar 25 22:27:36 ubuntu dstat.sh[65399]: 25-03 22:27:36| 80  14   7   0   0|1537M  704M  171M 5325M|  10k 6381B|   0   256k|   0  22.0 |5171  3359 |2.62 1.29 0.65|3.0   0  60|   0     0 |           | 11   32    0   46    0
Mar 25 22:27:37 ubuntu dstat.sh[65399]: 25-03 22:27:37| 61   6  32   0   0|1577M  664M  171M 5325M|  34k   31k|   0   144k|   0  9.97 |7162    11k|2.62 1.29 0.65|3.0   0   0|   0     0 |           | 11   34    0   46    0
Mar 25 22:27:38 ubuntu dstat.sh[65399]: 25-03 22:27:38| 54   8  37   0   0|1539M  701M  171M 5325M|  44k   38k|   0   196k|   0  10.0 |  12k   19k|2.62 1.29 0.65|6.0   0  72|   0     0 |           | 11   31    0   48    0
Mar 25 22:27:39 ubuntu dstat.sh[65399]: 25-03 22:27:39| 78  17   5   0   0|1510M  730M  171M 5325M|8834B 6206B|   0   148k|   0  9.01 |5418  3877 |2.62 1.29 0.65|4.0   0 189|   0     0 |           | 11   31    0   49    0
Mar 25 22:27:40 ubuntu dstat.sh[65399]: 25-03 22:27:40| 65   7  27   0   0|1567M  672M  171M 5325M|  27k   23k|   0   200k|   0  11.0 |5397  6853 |2.62 1.29 0.65|3.0   0   0|   0     0 |           | 11   34    0   49    0
Mar 25 22:27:41 ubuntu dstat.sh[65399]: 25-03 22:27:41| 64   9  26   0   0|1591M  649M  171M 5325M|  34k   28k|   0   236k|   0  21.0 |  11k   16k|2.65 1.32 0.66|4.0   0  68|   0     0 |           | 11   31    0   51    0
Mar 25 22:27:42 ubuntu dstat.sh[65399]: 25-03 22:27:42| 77  13  10   0   0|1533M  706M  171M 5326M|  12k 9343B|   0   292k|   0  30.0 |5028  3770 |2.65 1.32 0.66|4.0   0  60|   0     0 |           | 11   32    0   51    0
Mar 25 22:27:43 ubuntu dstat.sh[65399]: 25-03 22:27:43| 65  12  22   0   0|1545M  694M  171M 5326M|  21k   17k|   0   393k|   0  39.1 |6265  7722 |2.65 1.32 0.66|4.0   0 120|   0     0 |           | 11   32    0   53    0
Mar 25 22:27:44 ubuntu dstat.sh[65399]: 25-03 22:27:44| 64   9  27   0   0|1568M  671M  171M 5326M|  33k   30k|   0   284k|   0  22.0 |7228    12k|2.65 1.32 0.66|4.0   0 3.0|   0     0 |           | 11   35    0   54    0
Mar 25 22:27:45 ubuntu dstat.sh[65399]: 25-03 22:27:45| 71  15  14   0   0|1491M  748M  171M 5326M|  23k   18k|   0  1797k|   0  52.0 |6773  8833 |2.65 1.32 0.66|5.0   0 185|   0     0 |           | 11   34    0   57    0
Mar 25 22:27:46 ubuntu dstat.sh[65399]: 25-03 22:27:46| 75  12  12   0   0|1571M  668M  171M 5326M|  16k   13k|   0   148k|   0  8.97 |4892  3792 |2.68 1.34 0.68|1.0   0  43|   0     0 |           | 11   37    0   54    0
Mar 25 22:27:47 ubuntu dstat.sh[65399]: 25-03 22:27:47| 65  12  23   0   0|1621M  618M  171M 5326M|  27k   22k|   0     0 |   0     0 |6785  8302 |2.68 1.34 0.68|5.0   0  68|   0     0 |           | 11   36    0   56    0
Mar 25 22:27:48 ubuntu dstat.sh[65399]: 25-03 22:27:48| 61  14  25   0   0|1544M  695M  171M 5326M|  19k   16k|   0   428k|   0  39.0 |6134  6542 |2.68 1.34 0.68|2.0   0 139|   0     0 |           | 11   36    0   58    0
Mar 25 22:27:49 ubuntu dstat.sh[65399]: 25-03 22:27:49| 52  12  34   0   0|1533M  706M  171M 5326M|  12k 8940B|   0   428k|   0  37.0 |4630  4395 |2.68 1.34 0.68|3.0   0 120|   0     0 |           | 11   35    0   60    0
Mar 25 22:27:50 ubuntu dstat.sh[65399]: 25-03 22:27:50| 51  10  38   0   0|1511M  728M  171M 5326M|  16k   13k|   0   384k|   0  21.0 |4586  5142 |2.68 1.34 0.68|2.0   0  96|   0     0 |           | 11   36    0   59    0
Mar 25 22:27:51 ubuntu dstat.sh[65399]: 25-03 22:27:51| 55   9  36   0   0|1524M  715M  171M 5327M|  21k   16k|   0   204k|   0  10.0 |6778  7937 |2.63 1.35 0.68|2.0   0  43|   0     0 |           | 11   34    1   61    0
Mar 25 22:27:52 ubuntu dstat.sh[65399]: 25-03 22:27:52| 53  10  35   0   0|1478M  760M  171M 5327M|  15k   12k|   0   204k|   0  15.0 |4398  4608 |2.63 1.35 0.68|2.0   0  43|   0     0 |           | 11   35    0   62    0
Mar 25 22:27:53 ubuntu dstat.sh[65399]: 25-03 22:27:53| 38   8  53   0   0|1474M  765M  171M 5327M|  19k   15k|   0  3951k|   0   183 |4611  5658 |2.63 1.35 0.68|1.0   0  86|   0     0 |           | 11   36    0   62    0
Mar 25 22:27:54 ubuntu dstat.sh[65399]: 25-03 22:27:54| 33  11  55   0   0|1403M  835M  171M 5327M|  12k 8588B|   0   360k|   0  34.0 |5163  5678 |2.63 1.35 0.68|2.0   0 135|   0     0 |           | 11   34    0   58    0
Mar 25 22:27:55 ubuntu dstat.sh[65399]: 25-03 22:27:55| 39   6  54   0   0|1501M  737M  171M 5327M|9787B 7324B|   0   224k|   0  14.0 |3040  2099 |2.63 1.35 0.68|1.0   0   0|   0     0 |           | 11   36    0   58    0
Mar 25 22:27:56 ubuntu dstat.sh[65399]: 25-03 22:27:56| 32   7  58   0   0|1409M  829M  171M 5327M|  17k   12k|   0  2335k|   0   114 |4962  6388 |2.50 1.35 0.68|2.0   0  34|   0     0 |           | 11   34    0   59    1
Mar 25 22:27:57 ubuntu dstat.sh[65399]: 25-03 22:27:57| 37  11  53   0   0|1443M  795M  171M 5327M|9927B 6479B|   0   253k|   0  21.0 |3899  2745 |2.50 1.35 0.68|2.0   0 104|   0     0 |           | 11   35    0   60    0
Mar 25 22:27:58 ubuntu dstat.sh[65399]: 25-03 22:27:58| 34   8  57   0   0|1448M  790M  171M 5327M|  12k 8607B|   0   295k|   0  29.9 |3641  3373 |2.50 1.35 0.68|2.0   0  61|   0     0 |           | 11   35    0   59    0
Mar 25 22:27:59 ubuntu dstat.sh[65399]: 25-03 22:27:59| 39   7  53   0   0|1461M  777M  171M 5330M|  12k 8543B|   0   269k|   0  23.1 |4266  7584 |2.50 1.35 0.68|4.0   0  39|   0     0 |           | 11   35    0   60    0
