May 06 18:01:36 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 06 18:01:37 ubuntu dstat.sh[65408]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 06 18:01:37 ubuntu dstat.sh[65408]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 06 18:02:02 ubuntu dstat.sh[65408]: 06-05 18:02:02| 18   3  77   0   0|1370M  849M  171M 5344M|9166B 5695B|  48k 1803k|12.0  42.0 |2619  2651 |1.78 1.05 0.56|2.0   0 1.0|   0     0 |           | 11   17    1   15    0
May 06 18:02:03 ubuntu dstat.sh[65408]: 06-05 18:02:03| 19   6  74   0   0|1358M  861M  171M 5345M|8901B 5967B| 220k   20M|54.0   104 |2878  2436 |1.72 1.05 0.56|2.0   0  45|   0     0 |           | 11   28    1   16    0
May 06 18:02:04 ubuntu dstat.sh[65408]: 06-05 18:02:04| 21   5  74   0   0|1367M  852M  171M 5345M|5954B 3428B|   0     0 |   0     0 |1877  1301 |1.72 1.05 0.56|1.0   0 1.0|   0     0 |           | 11   29    1   16    0
May 06 18:02:05 ubuntu dstat.sh[65408]: 06-05 18:02:05| 16   6  76   0   0|1301M  918M  171M 5345M|9856B 6502B|   0  1319k|   0  6.00 |2820  2184 |1.72 1.05 0.56|1.0   0  72|   0     0 |           | 11   28    1   17    0
May 06 18:02:06 ubuntu dstat.sh[65408]: 06-05 18:02:06| 43  14  41   0   0|1419M  800M  171M 5345M|4457B 1620B|   0  2268k|   0  16.0 |4212    17k|1.72 1.05 0.56|2.0   0 120|   0     0 |           | 11   28    1   18    0
May 06 18:02:07 ubuntu dstat.sh[65408]: 06-05 18:02:07| 32   6  62   0   0|1450M  769M  171M 5345M|  18k   16k|   0   248k|   0  17.0 |4480  5307 |1.72 1.05 0.56|2.0   0   0|   0     0 |           | 11   30    1   18    0
May 06 18:02:08 ubuntu dstat.sh[65408]: 06-05 18:02:08| 50  24  25   0   0|1414M  804M  171M 5345M|9170B 5598B|   0    25M|   0   317 |6577  7404 |1.74 1.07 0.57|8.0   0 511|   0     0 |           | 11   28    1   16    0
May 06 18:02:09 ubuntu dstat.sh[65408]: 06-05 18:02:09| 79  17   0   0   0|1633M  586M  171M 5345M|5682B 3287B|   0  1218k|   0  17.0 |4851  2798 |1.74 1.07 0.57|7.0   0  68|   0     0 |           | 11   29    1   16    0
May 06 18:02:10 ubuntu dstat.sh[65408]: 06-05 18:02:10| 80  12   5   0   0|1725M  494M  171M 5345M|  31k   29k|   0  1954k|   0  96.9 |7769  8600 |1.74 1.07 0.57|5.0   0   0|   0     0 |           | 11   34    1   16    0
May 06 18:02:11 ubuntu dstat.sh[65408]: 06-05 18:02:11| 63  13  24   0   0|1557M  662M  171M 5345M|  21k   17k|   0   616k|   0  66.0 |7473    10k|1.74 1.07 0.57|1.0   0 250|   0     0 |           | 11   28    1   22    0
May 06 18:02:12 ubuntu dstat.sh[65408]: 06-05 18:02:12| 19   8  73   0   0|1516M  702M  171M 5345M|4020B 1694B|   0   180k|   0  13.0 |2535  1946 |1.74 1.07 0.57|2.0   0  60|   0     0 |           | 11   28    1   22    0
May 06 18:02:13 ubuntu dstat.sh[65408]: 06-05 18:02:13| 19   4  76   0   0|1495M  723M  171M 5345M|8241B 5442B|   0    29M|   0   182 |2347  2027 |1.68 1.07 0.57|2.0   0   0|   0     0 |           | 11   29    1   22    0
May 06 18:02:14 ubuntu dstat.sh[65408]: 06-05 18:02:14| 15   7  76   0   0|1435M  783M  171M 5345M|7242B 4790B|   0   244k|   0  23.0 |3492  3417 |1.68 1.07 0.57|2.0   0  68|   0     0 |           | 11   28    1   23    0
May 06 18:02:15 ubuntu dstat.sh[65408]: 06-05 18:02:15| 20   4  76   0   0|1454M  764M  171M 5345M|6058B 3693B|   0   116k|   0  7.00 |1817  1284 |1.68 1.07 0.57|1.0   0 1.0|   0     0 |           | 11   29    1   23    0
May 06 18:02:16 ubuntu dstat.sh[65408]: 06-05 18:02:16| 18   3  78   0   0|1363M  856M  171M 5345M|  11k 6761B|   0  1208k|   0  78.0 |2928  3478 |1.68 1.07 0.57|1.0   0 1.0|   0     0 |           | 11   28    1   24    0
May 06 18:02:17 ubuntu dstat.sh[65408]: 06-05 18:02:17|  8  24  68   0   0|1358M  861M  171M 5345M|5726B 1459B|   0    64k|   0  7.01 |5595  3974 |1.68 1.07 0.57|2.0   0 404|   0     0 |           | 11   28    1   24    0
May 06 18:02:18 ubuntu dstat.sh[65408]: 06-05 18:02:18| 35  33  31   0   0|1396M  822M  171M 5345M|5409B 1623B|   0    64M|   0   679 |6476  5318 |1.55 1.05 0.57|5.0   0 634|   0     0 |           | 11   28    1   24    0
May 06 18:02:19 ubuntu dstat.sh[65408]: 06-05 18:02:19| 85  14   1   0   0|1635M  583M  171M 5345M|  10k 8183B|   0    40k|   0  5.00 |5050  2518 |1.55 1.05 0.57|3.0   0   0|   0     0 |           | 11   31    1   24    0
May 06 18:02:20 ubuntu dstat.sh[65408]: 06-05 18:02:20| 72   9  18   0   0|1658M  560M  171M 5346M|  41k   38k|   0   248k|   0  27.0 |8384    14k|1.55 1.05 0.57|4.0   0  30|   0     0 |           | 11   31    2   24    0
May 06 18:02:21 ubuntu dstat.sh[65408]: 06-05 18:02:21| 79  19   2   0   0|1527M  691M  171M 5346M|  11k 7345B|   0   524k|   0  52.0 |6988  7634 |1.55 1.05 0.57|6.0   0 280|   0     0 |           | 11   28    1   25    0
May 06 18:02:22 ubuntu dstat.sh[65408]: 06-05 18:02:22| 86  14   0   0   0|1693M  525M  171M 5346M|  12k   10k|   0   156k|   0  10.0 |5255  3282 |1.55 1.05 0.57|5.0   0   0|   0     0 |           | 11   31    1   25    0
May 06 18:02:23 ubuntu dstat.sh[65408]: 06-05 18:02:23| 80  10   9   0   0|1723M  495M  171M 5346M|  43k   39k|   0   628k|   0  75.0 |6997    13k|1.83 1.11 0.59|4.0   0  50|   0     0 |           | 11   32    1   27    0
May 06 18:02:24 ubuntu dstat.sh[65408]: 06-05 18:02:24| 56  16  27   0   0|1463M  755M  171M 5346M|  20k   17k|   0   419k|   0  33.9 |7286  9596 |1.83 1.11 0.59|2.0   0 247|   0     0 |           | 11   28    1   30    0
May 06 18:02:25 ubuntu dstat.sh[65408]: 06-05 18:02:25| 40   6  54   0   0|1521M  696M  171M 5346M|9007B 6284B|   0   168k|   0  8.00 |2837  1766 |1.83 1.11 0.59|1.0   0 1.0|   0     0 |           | 11   30    1   30    0
May 06 18:02:26 ubuntu dstat.sh[65408]: 06-05 18:02:26| 35   4  60   0   0|1466M  751M  171M 5346M|  18k   15k|   0   220k|   0  20.0 |5094  6282 |1.83 1.11 0.59|2.0   0  17|   0     0 |           | 11   28    1   32    0
May 06 18:02:27 ubuntu dstat.sh[65408]: 06-05 18:02:27| 39  24  36   0   0|1437M  781M  171M 5346M|4204B 1622B|   0   216k|   0  16.0 |5232  3597 |1.83 1.11 0.59|3.0   0 361|   0     0 |           | 11   28    1   32    0
May 06 18:02:28 ubuntu dstat.sh[65408]: 06-05 18:02:28| 55   7  38   0   0|1501M  716M  171M 5346M|  17k   15k|   0   621k|   0  34.8 |4260  3460 |1.92 1.15 0.61|4.0   0   0|   0     0 |           | 11   31    1   32    0
May 06 18:02:29 ubuntu dstat.sh[65408]: 06-05 18:02:29| 51  14  33   1   0|1384M  833M  171M 5346M|  19k   16k|   0   546k|   0  55.2 |7666    10k|1.92 1.15 0.61|4.0   0 259|   0     0 |           | 11   28    1   28    0
May 06 18:02:30 ubuntu dstat.sh[65408]: 06-05 18:02:30| 81  14   5   0   0|1576M  642M  171M 5346M|5919B 3800B|   0   204k|   0  18.0 |4773  2292 |1.92 1.15 0.61|4.0   0   0|   0     0 |           | 11   29    1   28    0
May 06 18:02:31 ubuntu dstat.sh[65408]: 06-05 18:02:31| 61   6  32   0   0|1594M  623M  171M 5347M|  36k   33k|   0   951k|   0  59.9 |7727    11k|1.92 1.15 0.61|3.0   0   0|   0     0 |           | 11   30    1   30    0
May 06 18:02:32 ubuntu dstat.sh[65408]: 06-05 18:02:32| 59  20  19   0   0|1513M  704M  171M 5347M|  11k 7784B|   0  1164k|   0  30.1 |5865  6025 |1.92 1.15 0.61|4.0   0 325|   0     0 |           | 11   28    1   31    0
May 06 18:02:33 ubuntu dstat.sh[65408]: 06-05 18:02:33| 56   7  37   0   0|1569M  648M  171M 5347M|  15k   13k|   0   574k|   0  11.0 |3840  2618 |2.01 1.18 0.62|3.0   0   0|   0     0 |           | 11   31    1   28    0
May 06 18:02:34 ubuntu dstat.sh[65408]: 06-05 18:02:34| 50  16  32   0   0|1499M  718M  171M 5347M|  22k   18k|   0   413k|   0  33.1 |7981    11k|2.01 1.18 0.62|4.0   0 250|   0     0 |           | 11   28    1   30    0
May 06 18:02:35 ubuntu dstat.sh[65408]: 06-05 18:02:35| 68  11  21   0   0|1543M  674M  171M 5347M|6164B 4263B|   0   156k|   0  8.98 |4004  1844 |2.01 1.18 0.62|2.0   0  51|   0     0 |           | 11   30    1   30    0
May 06 18:02:36 ubuntu dstat.sh[65408]: 06-05 18:02:36| 45   7  46   0   0|1535M  681M  171M 5347M|  28k   24k|   0   790k|   0  51.1 |7187  9295 |2.01 1.18 0.62|2.0   0 7.0|   0     0 |           | 11   29    1   32    0
May 06 18:02:37 ubuntu dstat.sh[65408]: 06-05 18:02:37| 60  20  20   0   0|1533M  683M  171M 5347M|7461B 3742B|   0    84k|   0  12.0 |4907  3674 |2.01 1.18 0.62|3.0   0 286|   0     0 |           | 11   28    1   33    0
May 06 18:02:38 ubuntu dstat.sh[65408]: 06-05 18:02:38| 49   6  44   0   0|1578M  638M  171M 5348M|  21k   19k|   0     0 |   0     0 |5101  5422 |2.09 1.21 0.63|2.0   0   0|   0     0 |           | 11   31    1   33    0
May 06 18:02:39 ubuntu dstat.sh[65408]: 06-05 18:02:39| 57  13  30   0   0|1482M  734M  171M 5348M|  13k 9086B|   0  3254k|   0   173 |6331  6405 |2.09 1.21 0.63|4.0   0 112|   0     0 |           | 11   28    1   35    0
May 06 18:02:40 ubuntu dstat.sh[65408]: 06-05 18:02:40| 54   8  37   0   0|1550M  666M  171M 5348M|  16k   13k|   0   160k|   0  10.0 |4100  2725 |2.09 1.21 0.63|4.0   0   0|   0     0 |           | 11   31    1   35    0
May 06 18:02:41 ubuntu dstat.sh[65408]: 06-05 18:02:41| 50  17  32   0   0|1419M  797M  171M 5348M|  19k   15k|   0   524k|   0  45.0 |7758  9652 |2.09 1.21 0.63|5.0   0 310|   0     0 |           | 11   28    1   37    0
May 06 18:02:42 ubuntu dstat.sh[65408]: 06-05 18:02:42| 77  23   0   0   0|1567M  649M  171M 5348M|4260B 1620B|   0   220k|   0  19.0 |5493  4453 |2.09 1.21 0.63|7.0   0 427|   0     0 |           | 11   28    1   37    0
May 06 18:02:43 ubuntu dstat.sh[65408]: 06-05 18:02:43| 81  19   1   0   0|1735M  480M  171M 5348M|  20k   17k|   0   728k|   0  41.0 |6128  5452 |2.48 1.30 0.67|7.0   0 385|   0     0 |           | 11   32    1   37    0
May 06 18:02:44 ubuntu dstat.sh[65408]: 06-05 18:02:44| 75  18   6   0   0|1721M  494M  171M 5348M|  47k   45k|   0   692k|   0  60.0 |9213    12k|2.48 1.30 0.67|7.0   0 382|   0     0 |           | 11   29    1   38    0
May 06 18:02:45 ubuntu dstat.sh[65408]: 06-05 18:02:45| 76  24   1   0   0|1568M  647M  171M 5348M|8195B 5085B|   0   308k|   0  21.0 |6086  5390 |2.48 1.30 0.67|5.0   0 351|   0     0 |           | 11   28    1   36    0
May 06 18:02:46 ubuntu dstat.sh[65408]: 06-05 18:02:46| 81  10   9   0   0|1665M  551M  171M 5348M|  21k   20k|   0     0 |   0     0 |5153  3768 |2.48 1.30 0.67|3.0   0   0|   0     0 |           | 11   33    1   36    0
May 06 18:02:47 ubuntu dstat.sh[65408]: 06-05 18:02:47| 67  14  18   0   0|1573M  642M  171M 5348M|  42k   38k|   0  8213B|   0  2.01 |  11k   17k|2.48 1.30 0.67|3.0   0 206|   0     0 |           | 11   29    1   40    0
May 06 18:02:48 ubuntu dstat.sh[65408]: 06-05 18:02:48| 14  27  56   0   0|1435M  780M  171M 5349M|4769B 1655B|   0    16k|   0  4.00 |5958  4500 |2.52 1.33 0.68|2.0   0 536|   0     0 |           | 11   28    1   41    0
May 06 18:02:49 ubuntu dstat.sh[65408]: 06-05 18:02:49| 48  36  17   0   0|1478M  737M  171M 5349M|3957B 1619B|   0  1223k|   0  41.0 |6113  5632 |2.52 1.33 0.68|5.0   0 845|   0     0 |           | 11   28    1   41    0
May 06 18:02:50 ubuntu dstat.sh[65408]: 06-05 18:02:50| 73  10  16   0   0|1603M  612M  171M 5349M|  18k   17k|   0   300k|   0  15.0 |5141  4152 |2.52 1.33 0.68|3.0   0  15|   0     0 |           | 11   32    1   41    0
May 06 18:02:51 ubuntu dstat.sh[65408]: 06-05 18:02:51| 62  15  23   0   0|1523M  691M  171M 5349M|  23k   19k|   0   733k|   0  77.1 |7027    10k|2.52 1.33 0.68|6.0   0 201|   0     0 |           | 11   28    1   45    0
May 06 18:02:52 ubuntu dstat.sh[65408]: 06-05 18:02:52| 78  14   7   0   0|1581M  634M  171M 5349M|9404B 7306B|   0   183k|   0  7.97 |4802  2485 |2.52 1.33 0.68|3.0   0  67|   0     0 |           | 11   30    1   45    0
May 06 18:02:53 ubuntu dstat.sh[65408]: 06-05 18:02:53| 59   7  32   0   0|1604M  610M  171M 5349M|  36k   33k|   0   144k|   0  8.01 |8459    13k|2.56 1.36 0.69|3.0   0   0|   0     0 |           | 11   32    1   45    0
May 06 18:02:54 ubuntu dstat.sh[65408]: 06-05 18:02:54| 54   8  36   0   0|1598M  616M  171M 5349M|  36k   31k|   0  2850k|   0   141 |  12k   18k|2.56 1.36 0.69|4.0   0  30|   0     0 |           | 11   30    1   45    0
May 06 18:02:55 ubuntu dstat.sh[65408]: 06-05 18:02:55| 81  15   4   0   0|1508M  706M  171M 5349M|  10k 7643B|   0   381k|   0  38.1 |5707  5794 |2.56 1.36 0.69|3.0   0  92|   0     0 |           | 11   29    1   45    0
May 06 18:02:56 ubuntu dstat.sh[65408]: 06-05 18:02:56| 66   9  26   0   0|1578M  636M  171M 5349M|  28k   25k|   0   176k|   0  9.00 |7058  7826 |2.56 1.36 0.69|5.0   0   0|   0     0 |           | 11   32    1   45    0
May 06 18:02:57 ubuntu dstat.sh[65408]: 06-05 18:02:57| 53   7  38   0   0|1578M  636M  171M 5350M|  44k   39k|   0   144k|   0  9.98 |  13k   20k|2.56 1.36 0.69|6.0   0   0|   0     0 |           | 11   31    1   46    0
May 06 18:02:58 ubuntu dstat.sh[65408]: 06-05 18:02:58| 73  18   9   0   0|1497M  717M  171M 5350M|  19k   15k|   0   148k|   0  9.02 |6919  8019 |2.52 1.37 0.70|6.0   0 260|   0     0 |           | 11   28    1   49    0
May 06 18:02:59 ubuntu dstat.sh[65408]: 06-05 18:02:59| 73   9  17   0   0|1586M  627M  171M 5350M|  19k   16k|   0   216k|   0  11.0 |4957  3862 |2.52 1.37 0.70|3.0   0 2.0|   0     0 |           | 11   32    1   49    0
May 06 18:03:00 ubuntu dstat.sh[65408]: 06-05 18:03:00| 61   7  31   0   0|1558M  655M  171M 5350M|  41k   35k|   0   112k|   0  8.00 |  12k   17k|2.52 1.37 0.70|4.0   0 7.0|   0     0 |           | 11   30    1   51    0
May 06 18:03:01 ubuntu dstat.sh[65408]: 06-05 18:03:01| 79  17   4   0   0|1506M  707M  171M 5350M|  10k 5517B|   0   336k|   0  34.0 |6145  5067 |2.52 1.37 0.70|4.0   0 121|   0     0 |           | 11   28    1   51    0
May 06 18:03:02 ubuntu dstat.sh[65408]: 06-05 18:03:02| 64   8  27   0   0|1585M  628M  171M 5350M|  23k   21k|   0  2388k|   0   171 |5751  6300 |2.52 1.37 0.70|2.0   0 1.0|   0     0 |           | 11   33    1   50    0
May 06 18:03:03 ubuntu dstat.sh[65408]: 06-05 18:03:03| 68  15  17   0   0|1571M  641M  171M 5350M|  28k   23k|   0  1393k|   0  11.0 |7558    12k|2.63 1.41 0.72|4.0   0 121|   0     0 |           | 11   34    1   51    0
May 06 18:03:04 ubuntu dstat.sh[65408]: 06-05 18:03:04| 70  14  16   0   0|1519M  694M  171M 5350M|  22k   19k|   0   132k|   0  4.01 |6186  6317 |2.63 1.41 0.72|3.0   0 141|   0     0 |           | 11   34    1   53    0
May 06 18:03:05 ubuntu dstat.sh[65408]: 06-05 18:03:05| 70  14  15   0   0|1579M  633M  171M 5351M|  23k   19k|   0     0 |   0     0 |6148  6972 |2.63 1.41 0.72|4.0   0  86|   0     0 |           | 11   34    1   55    0
May 06 18:03:06 ubuntu dstat.sh[65408]: 06-05 18:03:06| 76  13  11   0   0|1567M  645M  171M 5351M|  18k   15k|   0     0 |   0     0 |6093    16k|2.63 1.41 0.72|2.0   0  80|   0     0 |           | 11   34    1   56    0
May 06 18:03:07 ubuntu dstat.sh[65408]: 06-05 18:03:07| 68  11  19   0   0|1623M  589M  171M 5351M|  24k   19k|   0  4093B|   0  1.00 |5683  6847 |2.63 1.41 0.72|4.0   0  25|   0     0 |           | 11   35    1   56    0
May 06 18:03:08 ubuntu dstat.sh[65408]: 06-05 18:03:08| 58  14  28   0   0|1566M  646M  171M 5351M|  17k   14k|   0   643k|   0  62.9 |5973  6592 |2.58 1.42 0.72|3.0   0 198|   0     0 |           | 11   32    1   60    0
May 06 18:03:09 ubuntu dstat.sh[65408]: 06-05 18:03:09| 58  12  30   0   0|1534M  678M  171M 5351M|  10k 8148B|   0   184k|   0  10.0 |4049  2349 |2.58 1.42 0.72|2.0   0  60|   0     0 |           | 11   34    1   60    0
May 06 18:03:10 ubuntu dstat.sh[65408]: 06-05 18:03:10| 49  10  39   0   0|1562M  650M  171M 5351M|  25k   21k|   0   252k|   0  16.0 |6100  8337 |2.58 1.42 0.72|3.0   0  96|   0     0 |           | 11   33    1   60    0
May 06 18:03:11 ubuntu dstat.sh[65408]: 06-05 18:03:11| 59  13  28   0   0|1542M  670M  171M 5351M|  11k 8382B|   0   116k|   0  7.00 |5196  4361 |2.58 1.42 0.72|2.0   0  86|   0     0 |           | 11   33    1   61    0
May 06 18:03:12 ubuntu dstat.sh[65408]: 06-05 18:03:12| 53   6  40   0   0|1585M  627M  171M 5351M|  21k   18k|   0   207k|   0  15.0 |4977  5780 |2.58 1.42 0.72|3.0   0   0|   0     0 |           | 11   34    1   62    0
May 06 18:03:13 ubuntu dstat.sh[65408]: 06-05 18:03:13| 36  11  53   0   0|1474M  738M  171M 5351M|  18k   15k|   0   401k|   0  37.1 |6348  8117 |2.54 1.43 0.73|2.0   0 153|   0     0 |           | 11   32    1   64    0
May 06 18:03:14 ubuntu dstat.sh[65408]: 06-05 18:03:14| 38  11  49   0   0|1465M  747M  171M 5351M|4929B 2381B|   0  3792k|   0   192 |3393  1947 |2.54 1.43 0.73|1.0   0  68|   0     0 |           | 11   33    1   57    0
May 06 18:03:15 ubuntu dstat.sh[65408]: 06-05 18:03:15| 35   4  60   0   0|1447M  765M  171M 5351M|  18k   14k|   0   966k|   0   121 |4061  4139 |2.54 1.43 0.73|1.0   0 8.0|   0     0 |           | 11   33    1   58    0
May 06 18:03:16 ubuntu dstat.sh[65408]: 06-05 18:03:16| 37  13  49   0   0|1433M  778M  171M 5352M|  10k 5170B|   0   140k|   0  18.0 |4989  4768 |2.54 1.43 0.73|3.0   0 133|   0     0 |           | 11   32    1   59    0
May 06 18:03:17 ubuntu dstat.sh[65408]: 06-05 18:03:17| 35   4  59   0   0|1481M  730M  171M 5352M|  14k   10k|   0   212k|   0  18.0 |2923  2455 |2.54 1.43 0.73|1.0   0   0|   0     0 |           | 11   33    1   60    0
May 06 18:03:18 ubuntu dstat.sh[65408]: 06-05 18:03:18| 38   8  53   0   0|1410M  802M  171M 5352M|  16k   10k|   0   364k|   0  35.0 |4791  5173 |2.73 1.49 0.75|2.0   0  60|   0     0 |           | 11   32    1   60    0
May 06 18:03:19 ubuntu dstat.sh[65408]: 06-05 18:03:19| 38   6  55   0   0|1483M  729M  171M 5352M|  11k 8901B|   0   156k|   0  10.0 |3318  2961 |2.73 1.49 0.75|1.0   0 5.0|   0     0 |           | 11   33    1   60    0
May 06 18:03:20 ubuntu dstat.sh[65408]: 06-05 18:03:20| 35   6  57   0   0|1451M  761M  171M 5352M|  17k   14k|   0   252k|   0  9.98 |4849  5703 |2.73 1.49 0.75|2.0   0  43|   0     0 |           | 11   33    1   61    0
