Apr 09 16:54:25 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 09 16:54:25 ubuntu dstat.sh[65024]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 09 16:54:25 ubuntu dstat.sh[65024]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 09 16:55:20 ubuntu dstat.sh[65024]: 09-04 16:55:20| 53   9  38   0   0|1527M  701M  171M 5337M|  27k   22k|   0   228k|   0  22.0 |7813    10k|2.26 1.18 0.60|6.0   0 139|   0     0 |           | 11   28    0   37    0
Apr 09 16:55:21 ubuntu dstat.sh[65024]: 09-04 16:55:21| 63  14  23   0   0|1576M  652M  171M 5337M|5879B 1700B|   0   192k|   0  7.00 |3994  2012 |2.26 1.18 0.60|2.0   0 148|   0     0 |           | 11   28    1   37    0
Apr 09 16:55:22 ubuntu dstat.sh[65024]: 09-04 16:55:22| 43   5  51   0   0|1574M  654M  171M 5337M|  29k   24k|   0   316k|   0  33.0 |6856  8797 |2.26 1.18 0.60|3.0   0   0|   0     0 |           | 11   29    0   38    0
Apr 09 16:55:23 ubuntu dstat.sh[65024]: 09-04 16:55:23| 60  14  26   0   0|1495M  732M  171M 5337M|7516B 3733B|   0   200k|   0  12.0 |4675  3068 |2.26 1.18 0.60|3.0   0 112|   0     0 |           | 11   28    0   36    0
Apr 09 16:55:24 ubuntu dstat.sh[65024]: 09-04 16:55:24| 48   6  45   0   0|1546M  681M  171M 5337M|  22k   19k|   0   172k|   0  11.0 |4940  4778 |2.26 1.18 0.60|2.0   0   0|   0     0 |           | 11   31    0   36    0
Apr 09 16:55:25 ubuntu dstat.sh[65024]: 09-04 16:55:25| 58  22  19   1   0|1438M  790M  171M 5337M|  14k 9578B|   0  1393k|   0   105 |7621  9195 |2.48 1.24 0.63|6.0   0 493|   0     0 |           | 11   28    0   38    0
Apr 09 16:55:26 ubuntu dstat.sh[65024]: 09-04 16:55:26| 83  17   0   0   0|1640M  588M  171M 5337M|7852B 3989B|   0    12k|   0  3.00 |5510  4413 |2.48 1.24 0.63|8.0   0 386|   0     0 |           | 11   29    0   38    0
Apr 09 16:55:27 ubuntu dstat.sh[65024]: 09-04 16:55:27| 78  17   4   0   0|1744M  484M  171M 5337M|  39k   35k|   0   192k|   0  12.0 |7742  8927 |2.48 1.24 0.63|6.0   0 415|   0     0 |           | 11   33    0   38    0
Apr 09 16:55:28 ubuntu dstat.sh[65024]: 09-04 16:55:28| 76  23   1   0   0|1597M  629M  171M 5337M|  32k   28k|   0  3127k|   0   149 |8219    10k|2.48 1.24 0.63|8.0   0 531|   0     0 |           | 11   28    0   39    0
Apr 09 16:55:29 ubuntu dstat.sh[65024]: 09-04 16:55:29| 85  12   3   0   0|1659M  568M  171M 5338M|  12k 9441B|   0   140k|   0  8.98 |5244  2934 |2.48 1.24 0.63|3.0   0  32|   0     0 |           | 11   31    0   39    0
Apr 09 16:55:30 ubuntu dstat.sh[65024]: 09-04 16:55:30| 72   8  19   0   0|1688M  539M  171M 5338M|  45k   39k|   0   124k|   0  6.00 |  10k   15k|2.52 1.27 0.64|6.0   0 6.0|   0     0 |           | 11   30    0   41    1
Apr 09 16:55:31 ubuntu dstat.sh[65024]: 09-04 16:55:31| 37  19  44   0   0|1508M  718M  171M 5338M|  15k   11k|   0    20k|   0  5.01 |7146  8209 |2.52 1.27 0.64|1.0   0 572|   0     0 |           | 11   28    0   42    0
Apr 09 16:55:32 ubuntu dstat.sh[65024]: 09-04 16:55:32| 35  34  31   0   0|1481M  745M  171M 5338M|5658B 1620B|   0    52k|   0  13.0 |6543  6006 |2.52 1.27 0.64|5.0   0 931|   0     0 |           | 11   28    0   42    0
Apr 09 16:55:33 ubuntu dstat.sh[65024]: 09-04 16:55:33| 75  12  12   0   0|1585M  641M  171M 5338M|  15k   12k|   0     0 |   0     0 |4866  3060 |2.52 1.27 0.64|3.0   0 100|   0     0 |           | 11   31    0   42    0
Apr 09 16:55:34 ubuntu dstat.sh[65024]: 09-04 16:55:34| 59  11  30   0   0|1576M  650M  171M 5338M|  28k   23k|   0   692k|   0  60.0 |8376    11k|2.52 1.27 0.64|4.0   0 134|   0     0 |           | 11   29    0   45    0
Apr 09 16:55:35 ubuntu dstat.sh[65024]: 09-04 16:55:35| 78  16   6   0   0|1557M  669M  171M 5338M|8539B 4591B|   0   271k|   0  21.9 |5097  3241 |2.56 1.30 0.65|3.0   0 134|   0     0 |           | 11   29    0   46    0
Apr 09 16:55:36 ubuntu dstat.sh[65024]: 09-04 16:55:36| 63   7  29   0   0|1598M  628M  171M 5338M|  35k   31k|   0   156k|   0  9.02 |6976    10k|2.56 1.30 0.65|2.0   0   0|   0     0 |           | 11   32    0   46    0
Apr 09 16:55:37 ubuntu dstat.sh[65024]: 09-04 16:55:37| 52   6  41   0   0|1575M  651M  171M 5339M|  41k   34k|   0   367k|   0  31.9 |  13k   21k|2.56 1.30 0.65|4.0   0  30|   0     0 |           | 11   30    0   46    0
Apr 09 16:55:38 ubuntu dstat.sh[65024]: 09-04 16:55:38| 80  14   6   0   0|1502M  724M  171M 5339M|  12k 8446B|   0   325k|   0  33.1 |5928  5666 |2.56 1.30 0.65|4.0   0  91|   0     0 |           | 11   28    0   46    0
Apr 09 16:55:39 ubuntu dstat.sh[65024]: 09-04 16:55:39| 64   8  27   0   0|1592M  634M  171M 5339M|  26k   23k|   0  2915k|   0   123 |6141  6566 |2.56 1.30 0.65|3.0   0 2.0|   0     0 |           | 11   32    0   46    0
Apr 09 16:55:40 ubuntu dstat.sh[65024]: 09-04 16:55:40| 56  15  27   0   0|1620M  605M  171M 5339M|  39k   34k|   0  1505k|   0  16.0 |  13k   25k|2.51 1.31 0.66|3.0   0 454|   0     0 |           | 11   32    0   47    0
Apr 09 16:55:41 ubuntu dstat.sh[65024]: 09-04 16:55:41| 68  15  16   0   0|1475M  750M  171M 5339M|  27k   21k|   0   192k|   0  8.01 |8472    11k|2.51 1.31 0.66|4.0   0 260|   0     0 |           | 11   28    0   51    0
Apr 09 16:55:42 ubuntu dstat.sh[65024]: 09-04 16:55:42| 78   9  12   0   0|1580M  645M  171M 5339M|  14k   12k|   0   120k|   0  7.99 |4645  2755 |2.51 1.31 0.66|3.0   0   0|   0     0 |           | 11   31    0   51    0
Apr 09 16:55:43 ubuntu dstat.sh[65024]: 09-04 16:55:43| 57   6  35   0   0|1588M  637M  171M 5339M|  39k   34k|   0   112k|   0  9.02 |9772    16k|2.51 1.31 0.66|3.0   0   0|   0     0 |           | 11   30    0   51    0
Apr 09 16:55:44 ubuntu dstat.sh[65024]: 09-04 16:55:44| 77  15   8   0   0|1517M  707M  171M 5339M|  15k   10k|   0   408k|   0  45.0 |6302  6971 |2.51 1.31 0.66|5.0   0 128|   0     0 |           | 11   28    0   51    0
Apr 09 16:55:45 ubuntu dstat.sh[65024]: 09-04 16:55:45| 67   7  26   0   0|1607M  617M  171M 5340M|  21k   19k|   0   396k|   0  30.0 |5064  4389 |2.55 1.34 0.67|4.0   0   0|   0     0 |           | 11   31    0   52    0
Apr 09 16:55:46 ubuntu dstat.sh[65024]: 09-04 16:55:46| 70  13  17   0   0|1679M  545M  171M 5340M|  27k   22k|   0   256k|   0  24.0 |6634    11k|2.55 1.34 0.67|3.0   0 120|   0     0 |           | 11   30    0   53    0
Apr 09 16:55:47 ubuntu dstat.sh[65024]: 09-04 16:55:47| 66  12  21   0   0|1629M  595M  171M 5340M|  28k   24k|   0   148k|   0  7.97 |5625  8292 |2.55 1.34 0.67|3.0   0 141|   0     0 |           | 11   30    0   55    0
Apr 09 16:55:48 ubuntu dstat.sh[65024]: 09-04 16:55:48| 72  13  15   0   0|1546M  679M  171M 5340M|  20k   17k|   0   148k|   0  10.0 |5476  6535 |2.55 1.34 0.67|3.0   0  87|   0     0 |           | 11   30    0   55    0
Apr 09 16:55:49 ubuntu dstat.sh[65024]: 09-04 16:55:49| 72  10  19   0   0|1522M  702M  171M 5340M|  20k   17k|   0   196k|   0  20.0 |5710  6175 |2.55 1.34 0.67|3.0   0  43|   0     0 |           | 11   32    0   57    0
Apr 09 16:55:50 ubuntu dstat.sh[65024]: 09-04 16:55:50| 70   9  20   0   0|1597M  627M  171M 5340M|  22k   18k|   0   403k|   0  39.9 |6486  8661 |2.59 1.37 0.68|4.0 1.0  27|   0     0 |           | 11   34    0   58    0
Apr 09 16:55:51 ubuntu dstat.sh[65024]: 09-04 16:55:51| 54  13  32   0   0|1558M  666M  171M 5340M|  16k   12k|   0   478k|   0  41.2 |5310  5373 |2.59 1.37 0.68|3.0   0 199|   0     0 |           | 11   32    0   61    0
Apr 09 16:55:52 ubuntu dstat.sh[65024]: 09-04 16:55:52| 56   9  33   0   0|1565M  659M  171M 5340M|  11k 8611B|   0   147k|   0  7.97 |3884  2330 |2.59 1.37 0.68|1.0   0  62|   0     0 |           | 11   34    0   59    0
Apr 09 16:55:53 ubuntu dstat.sh[65024]: 09-04 16:55:53| 47   9  43   0   0|1492M  732M  171M 5340M|  28k   23k|   0   220k|   0  17.0 |7481  9887 |2.59 1.37 0.68|2.0   0  96|   0     0 |           | 11   33    0   61    0
Apr 09 16:55:54 ubuntu dstat.sh[65024]: 09-04 16:55:54| 59  11  30   0   0|1525M  699M  171M 5340M|  10k 5959B|   0   192k|   0  9.01 |4595  3229 |2.59 1.37 0.68|2.0   0  86|   0     0 |           | 11   33    0   62    0
Apr 09 16:55:55 ubuntu dstat.sh[65024]: 09-04 16:55:55| 52   5  42   0   0|1533M  691M  171M 5341M|  25k   20k|   0   468k|   0  66.0 |5087  6278 |2.54 1.38 0.69|2.0   0 4.0|   0     0 |           | 11   34    0   63    0
Apr 09 16:55:56 ubuntu dstat.sh[65024]: 09-04 16:55:56| 31  12  56   0   0|1426M  798M  171M 5341M|  16k   12k|   0   408k|   0  35.0 |6811  8424 |2.54 1.38 0.69|3.0   0 207|   0     0 |           | 11   32    0   64    0
Apr 09 16:55:57 ubuntu dstat.sh[65024]: 09-04 16:55:57| 39   6  54   0   0|1462M  761M  171M 5341M|9808B 6147B|   0   155k|   0  9.94 |2754  1829 |2.54 1.38 0.69|2.0   0 9.9|   0     0 |           | 11   33    0   64    0
Apr 09 16:55:58 ubuntu dstat.sh[65024]: 09-04 16:55:58| 33   5  60   0   0|1451M  773M  171M 5341M|  17k   13k|   0  3631k|   0   167 |4982  6119 |2.54 1.38 0.69|3.0   0  35|   0     0 |           | 11   33    0   65    0
Apr 09 16:55:59 ubuntu dstat.sh[65024]: 09-04 16:55:59| 40   9  50   1   0|1450M  773M  171M 5341M|6934B 4052B|   0  2046k|   0   123 |3915  3061 |2.54 1.38 0.69|1.0   0 104|   0     0 |           | 11   33    0   66    0
Apr 09 16:56:00 ubuntu dstat.sh[65024]: 09-04 16:56:00| 33   6  60   0   0|1441M  782M  171M 5341M|  15k   11k|   0   244k|   0  25.0 |3656  3476 |2.50 1.39 0.70|2.0   0  60|   0     0 |           | 11   33    0   60    0
Apr 09 16:56:01 ubuntu dstat.sh[65024]: 09-04 16:56:01| 39   6  54   0   0|1436M  787M  171M 5341M|  10k 7250B|   0   252k|   0  22.0 |4024  4033 |2.50 1.39 0.70|1.0   0 5.0|   0     0 |           | 11   33    0   61    0
Apr 09 16:56:02 ubuntu dstat.sh[65024]: 09-04 16:56:02| 33   4  62   0   0|1482M  741M  171M 5341M|  19k   16k|   0   116k|   0  8.02 |3580  4280 |2.50 1.39 0.70|2.0   0   0|   0     0 |           | 11   34    0   61    0
Apr 09 16:56:03 ubuntu dstat.sh[65024]: 09-04 16:56:03| 38   6  55   0   0|1501M  722M  171M 5341M|  12k 8157B|   0   255k|   0  23.9 |4364  4676 |2.50 1.39 0.70|2.0   0  43|   0     0 |           | 11   32    0   63    0
Apr 09 16:56:04 ubuntu dstat.sh[65024]: 09-04 16:56:04| 39   6  54   0   0|1505M  718M  171M 5341M|  11k 8261B|   0   140k|   0  9.03 |3219  2438 |2.50 1.39 0.70|1.0   0 5.0|   0     0 |           | 11   33    0   62    0
Apr 09 16:56:05 ubuntu dstat.sh[65024]: 09-04 16:56:05| 28   7  63   0   0|1474M  749M  171M 5341M|  20k   16k|   0   356k|   0  22.0 |6057  7341 |2.38 1.38 0.70|1.0   0 158|   0     0 |           | 11   33    0   63    0
Apr 09 16:56:06 ubuntu dstat.sh[65024]: 09-04 16:56:06| 21   7  70   0   0|1395M  828M  171M 5341M|7418B 2897B|   0   328k|   0  21.0 |3053  2841 |2.38 1.38 0.70|2.0   0 124|   0     0 |           | 11   32    0   64    0
