Apr 20 14:55:00 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 20 14:55:00 ubuntu dstat.sh[65387]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 20 14:55:00 ubuntu dstat.sh[65387]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 20 14:55:58 ubuntu dstat.sh[65387]: 20-04 14:55:58| 59  19  22   0   0|1510M  709M  173M 5343M|5061B 1579B|   0   112k|   0  10.0 |4384  2685 |2.10 1.24 0.65|3.0   0 229|   0     0 |           | 11   28    0   30    0
Apr 20 14:55:59 ubuntu dstat.sh[65387]: 20-04 14:55:59| 46   5  47   0   0|1535M  683M  173M 5343M|  25k   22k|   0   324k|   0  9.99 |5517  6377 |2.10 1.24 0.65|3.0   0   0|   0     0 |           | 11   31    0   30    0
Apr 20 14:56:00 ubuntu dstat.sh[65387]: 20-04 14:56:00| 59  18  22   0   0|1482M  736M  173M 5343M|  11k 8021B|   0   284k|   0  25.0 |5694  5780 |2.10 1.24 0.65|3.0   0 287|   0     0 |           | 11   28    0   33    0
Apr 20 14:56:01 ubuntu dstat.sh[65387]: 20-04 14:56:01| 54   7  38   0   0|1545M  673M  173M 5343M|  16k   14k|   0   267k|   0  6.98 |3921  3027 |2.10 1.24 0.65|3.0   0   0|   0     0 |           | 11   31    0   33    0
Apr 20 14:56:02 ubuntu dstat.sh[65387]: 20-04 14:56:02| 52  12  34   0   0|1483M  735M  173M 5344M|  18k   14k|   0   374k|   0  33.1 |6489  7847 |2.17 1.27 0.66|4.0   0 112|   0     0 |           | 11   28    0   35    0
Apr 20 14:56:03 ubuntu dstat.sh[65387]: 20-04 14:56:03| 55   7  38   0   0|1577M  640M  173M 5344M|  14k   11k|   0   155k|   0  8.96 |3856  2402 |2.17 1.27 0.66|7.0   0 1.0|   0     0 |           | 11   31    0   35    0
Apr 20 14:56:04 ubuntu dstat.sh[65387]: 20-04 14:56:04| 51  11  38   0   0|1520M  697M  173M 5344M|  21k   17k|   0   478k|   0  45.2 |7673  9520 |2.17 1.27 0.66|4.0   0 169|   0     0 |           | 11   28    0   37    0
Apr 20 14:56:05 ubuntu dstat.sh[65387]: 20-04 14:56:05| 70  28   2   0   0|1535M  682M  173M 5344M|5036B 1564B|   0   260k|   0  21.0 |5604  4615 |2.17 1.27 0.66|8.0   0 500|   0     0 |           | 11   28    0   37    0
Apr 20 14:56:06 ubuntu dstat.sh[65387]: 20-04 14:56:06| 82  17   0   0   0|1695M  522M  173M 5344M|  15k   12k|   0  2571k|   0   148 |6047  5119 |2.17 1.27 0.66|7.0   0 360|   0     0 |           | 11   31    0   37    0
Apr 20 14:56:07 ubuntu dstat.sh[65387]: 20-04 14:56:07| 75  20   5   0   0|1740M  477M  173M 5344M|  38k   35k|   0   653k|   0  40.1 |8414    10k|2.64 1.38 0.70|9.0   0 414|   0     0 |           | 11   31    0   36    0
Apr 20 14:56:08 ubuntu dstat.sh[65387]: 20-04 14:56:08| 76  23   1   0   0|1577M  640M  173M 5344M|  24k   21k|   0   484k|   0  42.0 |7152  7477 |2.64 1.38 0.70|6.0   0 414|   0     0 |           | 11   28    0   36    0
Apr 20 14:56:09 ubuntu dstat.sh[65387]: 20-04 14:56:09| 85  12   2   0   0|1653M  564M  173M 5344M|  13k   11k|   0     0 |   0     0 |5483  3484 |2.64 1.38 0.70|4.0   0   0|   0     0 |           | 11   30    0   36    0
Apr 20 14:56:10 ubuntu dstat.sh[65387]: 20-04 14:56:10| 64   8  26   0   0|1639M  578M  173M 5344M|  43k   38k|   0  4098B|   0  1.00 |9437    14k|2.64 1.38 0.70|3.0   0  50|   0     0 |           | 11   31    0   38    0
Apr 20 14:56:11 ubuntu dstat.sh[65387]: 20-04 14:56:11| 30  26  43   0   0|1404M  813M  173M 5344M|  14k   11k|   0    16k|   0  4.00 |7267  7707 |2.64 1.38 0.70|2.0   0 547|   0     0 |           | 11   28    0   41    0
Apr 20 14:56:12 ubuntu dstat.sh[65387]: 20-04 14:56:12| 23  33  43   0   0|1439M  777M  173M 5344M|4493B 1618B|   0    44k|   0  11.0 |6258  5181 |2.67 1.41 0.72|7.0   0 711|   0     0 |           | 11   28    0   41    0
Apr 20 14:56:13 ubuntu dstat.sh[65387]: 20-04 14:56:13| 75  20   6   0   0|1547M  670M  173M 5344M|  10k 7645B|   0   293k|   0  18.0 |5095  3469 |2.67 1.41 0.72|3.0   0 294|   0     0 |           | 11   30    0   41    0
Apr 20 14:56:14 ubuntu dstat.sh[65387]: 20-04 14:56:14| 63   8  28   0   0|1564M  652M  173M 5345M|  27k   23k|   0   499k|   0  50.9 |6656  9291 |2.67 1.41 0.72|4.0   0  33|   0     0 |           | 11   30    0   43    0
Apr 20 14:56:15 ubuntu dstat.sh[65387]: 20-04 14:56:15| 73  22   6   0   0|1514M  703M  173M 5345M|9643B 6132B|   0   481k|   0  40.1 |6744    19k|2.67 1.41 0.72|4.0   0 272|   0     0 |           | 11   28    0   45    0
Apr 20 14:56:16 ubuntu dstat.sh[65387]: 20-04 14:56:16| 69   9  20   0   0|1571M  646M  173M 5345M|  21k   18k|   0   183k|   0  11.0 |5482  4553 |2.67 1.41 0.72|4.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 20 14:56:17 ubuntu dstat.sh[65387]: 20-04 14:56:17| 54   6  39   0   0|1578M  638M  173M 5345M|  45k   40k|   0   144k|   0  8.01 |  12k   20k|2.61 1.42 0.72|4.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 20 14:56:18 ubuntu dstat.sh[65387]: 20-04 14:56:18| 70  12  16   0   0|1515M  701M  173M 5345M|  24k   19k|   0   636k|   0  71.0 |8849    12k|2.61 1.42 0.72|4.0   0  90|   0     0 |           | 11   28    0   45    0
Apr 20 14:56:19 ubuntu dstat.sh[65387]: 20-04 14:56:19| 75  12  13   0   0|1573M  643M  173M 5345M|  15k   11k|   0   188k|   0  10.0 |4580  2585 |2.61 1.42 0.72|3.0   0  30|   0     0 |           | 11   31    0   45    0
Apr 20 14:56:20 ubuntu dstat.sh[65387]: 20-04 14:56:20| 59   8  32   0   0|1602M  614M  173M 5345M|  39k   34k|   0  3111k|   0   121 |  10k   16k|2.61 1.42 0.72|2.0   0   0|   0     0 |           | 11   32    0   45    0
Apr 20 14:56:21 ubuntu dstat.sh[65387]: 20-04 14:56:21| 58  10  31   0   0|1509M  706M  173M 5346M|  37k   31k|   0   148k|   0  8.00 |  11k   16k|2.61 1.42 0.72|5.0   0 142|   0     0 |           | 11   29    0   48    0
Apr 20 14:56:22 ubuntu dstat.sh[65387]: 20-04 14:56:22| 81  16   3   0   0|1524M  691M  173M 5346M|7904B 4978B|   0   188k|   0  13.0 |5257  3222 |2.72 1.46 0.74|3.0   0 120|   0     0 |           | 11   29    0   49    0
Apr 20 14:56:23 ubuntu dstat.sh[65387]: 20-04 14:56:23| 62   8  30   0   0|1574M  642M  173M 5346M|  34k   30k|   0   112k|   0  5.99 |7179  9688 |2.72 1.46 0.74|6.0   0 1.0|   0     0 |           | 11   32    0   49    0
Apr 20 14:56:24 ubuntu dstat.sh[65387]: 20-04 14:56:24| 71  13  15   0   0|1513M  702M  173M 5346M|  27k   23k|   0   309k|   0  31.1 |8198    12k|2.72 1.46 0.74|6.0   0 128|   0     0 |           | 11   28    0   51    0
Apr 20 14:56:25 ubuntu dstat.sh[65387]: 20-04 14:56:25| 77  12  11   0   0|1574M  641M  173M 5346M|  12k 9989B|   0   460k|   0  40.0 |4601  2586 |2.72 1.46 0.74|4.0   0   0|   0     0 |           | 11   30    0   51    0
Apr 20 14:56:26 ubuntu dstat.sh[65387]: 20-04 14:56:26| 63  13  22   0   0|1596M  619M  173M 5346M|  26k   22k|   0   468k|   0  50.0 |6741  9383 |2.72 1.46 0.74|4.0   0 127|   0     0 |           | 11   32    0   53    0
Apr 20 14:56:27 ubuntu dstat.sh[65387]: 20-04 14:56:27| 72   7  20   0   0|1643M  572M  173M 5346M|  31k   27k|   0   223k|   0  16.0 |6035  9501 |2.75 1.49 0.75|4.0   0 1.0|   0     0 |           | 11   34    0   52    0
Apr 20 14:56:28 ubuntu dstat.sh[65387]: 20-04 14:56:28| 70  17  12   0   0|1540M  674M  173M 5346M|  21k   17k|   0   156k|   0  10.0 |6802  8276 |2.75 1.49 0.75|4.0   0 185|   0     0 |           | 11   32    0   54    0
Apr 20 14:56:29 ubuntu dstat.sh[65387]: 20-04 14:56:29| 74  11  15   0   0|1593M  622M  173M 5347M|  19k   16k|   0     0 |   0     0 |5755  5528 |2.75 1.49 0.75|3.0   0  43|   0     0 |           | 11   35    0   54    0
Apr 20 14:56:30 ubuntu dstat.sh[65387]: 20-04 14:56:30| 70  12  18   0   0|1597M  618M  173M 5347M|  21k   19k|   0    32k|   0  4.00 |6182  6710 |2.75 1.49 0.75|2.0   0  68|   0     0 |           | 11   34    0   56    0
Apr 20 14:56:31 ubuntu dstat.sh[65387]: 20-04 14:56:31| 65  12  23   0   0|1513M  701M  173M 5347M|  20k   16k|   0   510k|   0  43.9 |5948  6065 |2.75 1.49 0.75|3.0   0 138|   0     0 |           | 11   34    0   57    0
Apr 20 14:56:32 ubuntu dstat.sh[65387]: 20-04 14:56:32| 53  12  33   0   0|1514M  701M  173M 5347M|  12k 9105B|   0   340k|   0  32.0 |4718  4055 |2.85 1.53 0.77|4.0   0 120|   0     0 |           | 11   33    0   59    0
Apr 20 14:56:33 ubuntu dstat.sh[65387]: 20-04 14:56:33| 53   9  37   0   0|1517M  697M  173M 5347M|  18k   15k|   0   217k|   0  15.0 |4775  4993 |2.85 1.53 0.77|3.0   0  65|   0     0 |           | 11   34    0   60    0
Apr 20 14:56:34 ubuntu dstat.sh[65387]: 20-04 14:56:34| 55  10  35   0   0|1468M  746M  173M 5347M|  18k   14k|   0   184k|   0  10.0 |6006  7501 |2.85 1.53 0.77|3.0   0  65|   0     0 |           | 11   32    0   62    0
Apr 20 14:56:35 ubuntu dstat.sh[65387]: 20-04 14:56:35| 56  11  32   0   0|1528M  686M  173M 5347M|  15k 8413B|   0   243k|   0  16.0 |4429  3971 |2.85 1.53 0.77|5.0   0  53|   0     0 |           | 11   33    0   57    0
Apr 20 14:56:36 ubuntu dstat.sh[65387]: 20-04 14:56:36| 43   8  48   0   0|1496M  718M  173M 5347M|  26k   20k|   0   236k|   0  13.0 |5716  6372 |2.85 1.53 0.77|1.0   0  86|   0     0 |           | 11   34    0   58    0
Apr 20 14:56:37 ubuntu dstat.sh[65387]: 20-04 14:56:37| 33  11  55   1   0|1405M  808M  173M 5347M|  15k 8179B|   0  1817k|   0  36.0 |5602  5753 |2.86 1.56 0.78|2.0   0 135|   0     0 |           | 11   32    0   60    0
Apr 20 14:56:38 ubuntu dstat.sh[65387]: 20-04 14:56:38| 39   4  56   0   0|1493M  721M  173M 5347M|  12k 8373B|   0   144k|   0  10.0 |2916  1858 |2.86 1.56 0.78|2.0   0   0|   0     0 |           | 11   34    0   60    0
Apr 20 14:56:39 ubuntu dstat.sh[65387]: 20-04 14:56:39| 37   6  55   0   0|1444M  770M  173M 5347M|  15k   12k|   0   211k|   0  16.0 |5007  5849 |2.86 1.56 0.78|3.0   0  34|   0     0 |           | 11   32    0   59    0
Apr 20 14:56:40 ubuntu dstat.sh[65387]: 20-04 14:56:40| 37  10  52   0   0|1451M  763M  173M 5347M|6358B 3826B|   0   184k|   0  12.0 |3503  2109 |2.86 1.56 0.78|2.0   0 104|   0     0 |           | 11   33    0   59    0
Apr 20 14:56:41 ubuntu dstat.sh[65387]: 20-04 14:56:41| 35   7  57   0   0|1417M  796M  173M 5348M|  16k   12k|   0  1121k|   0  75.3 |4445  5041 |2.86 1.56 0.78|2.0   0  60|   0     0 |           | 11   33    0   60    0
