Mar 17 10:41:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 17 10:42:00 ubuntu dstat.sh[60028]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 17 10:42:00 ubuntu dstat.sh[60028]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 17 10:42:22 ubuntu dstat.sh[60028]: 17-03 10:42:22| 44   6  49   0   0|1386M 1068M  166M 5125M|2638B    0 |   0    16k|   0  2.00 |2825  1426 |1.67 1.00 0.53|3.0   0  26|   0     0 |           | 11    4    0   20    0
Mar 17 10:42:23 ubuntu dstat.sh[60028]: 17-03 10:42:23| 28   4  65   1   0|1401M 1053M  166M 5125M|2341B    0 |   0  5229k|   0   518 |4489  5770 |1.61 1.00 0.54|2.0   0  51|   0     0 |           | 11    4    0   22    0
Mar 17 10:42:24 ubuntu dstat.sh[60028]: 17-03 10:42:24| 19   7  73   0   0|1383M 1071M  166M 5125M|2574B    0 | 144k  507k|6.98  31.9 |2323  1731 |1.61 1.00 0.54|3.0   0  42|   0     0 |           | 11    4    0   22    0
Mar 17 10:42:25 ubuntu dstat.sh[60028]: 17-03 10:42:25| 20   2  77   0   0|1386M 1067M  166M 5125M|4698B 2384B|   0  1135k|   0  54.0 |1990  1753 |1.61 1.00 0.54|1.0   0 1.0|   0     0 |           | 11   13    0   18    0
Mar 17 10:42:26 ubuntu dstat.sh[60028]: 17-03 10:42:26| 20   3  75   0   0|1386M 1067M  166M 5126M|8532B 6043B| 268k   38M|66.0   813 |2928  2859 |1.61 1.00 0.54|1.0   0 2.0|   0     0 |           | 11   28    0   19    0
Mar 17 10:42:27 ubuntu dstat.sh[60028]: 17-03 10:42:27| 20   7  73   0   0|1405M 1048M  166M 5126M|2050B    0 |   0   712k|   0  5.00 |2197  1599 |1.61 1.00 0.54|1.0   0  43|   0     0 |           | 11   28    0   19    0
Mar 17 10:42:28 ubuntu dstat.sh[60028]: 17-03 10:42:28| 17   2  80   0   0|1397M 1056M  166M 5126M|8964B 6853B|   0  2260k|   0  14.0 |1959  1728 |1.56 1.00 0.54|1.0   0 5.0|   0     0 |           | 11   28    0   20    0
Mar 17 10:42:29 ubuntu dstat.sh[60028]: 17-03 10:42:29| 37  17  46   0   0|1411M 1042M  166M 5126M|2106B    0 |   0    12k|   0  3.01 |4665    15k|1.56 1.00 0.54|2.0   0 188|   0     0 |           | 11   28    0   19    0
Mar 17 10:42:30 ubuntu dstat.sh[60028]: 17-03 10:42:30| 35   5  59   0   0|1449M 1004M  166M 5126M|  12k 9644B|   0  2608k|   0   111 |3616  3297 |1.56 1.00 0.54|1.0   0   0|   0     0 |           | 11   30    0   19    0
Mar 17 10:42:31 ubuntu dstat.sh[60028]: 17-03 10:42:31| 33  12  54   0   0|1378M 1075M  166M 5126M|  12k 8859B|   0   450k|   0  34.1 |6086  7352 |1.56 1.00 0.54|4.0   0 185|   0     0 |           | 11   28    0   20    0
Mar 17 10:42:32 ubuntu dstat.sh[60028]: 17-03 10:42:32| 71  26   2   0   0|1521M  932M  166M 5126M|2758B    0 |   0    36k|   0  8.99 |5343  3909 |1.56 1.00 0.54|6.0   0 394|   0     0 |           | 11   28    0   20    0
Mar 17 10:42:33 ubuntu dstat.sh[60028]: 17-03 10:42:33| 86  12   2   0   0|1701M  752M  166M 5126M|  21k   18k|   0  1136k|   0  13.0 |6348  5436 |1.84 1.07 0.56|6.0   0   0|   0     0 |           | 11   33    0   18    0
Mar 17 10:42:34 ubuntu dstat.sh[60028]: 17-03 10:42:34| 70  12  17   0   0|1672M  780M  166M 5126M|  30k   25k|   0   628k|   0  62.0 |8062    13k|1.84 1.07 0.56|3.0   0 201|   0     0 |           | 11   29    0   23    0
Mar 17 10:42:35 ubuntu dstat.sh[60028]: 17-03 10:42:35| 22  10  67   0   0|1502M  951M  166M 5126M|3979B  957B|   0   319k|   0  21.9 |3324  2825 |1.84 1.07 0.56|1.0   0 115|   0     0 |           | 11   28    0   24    0
Mar 17 10:42:36 ubuntu dstat.sh[60028]: 17-03 10:42:36| 18   2  80   0   0|1486M  966M  166M 5126M|8482B 5789B|   0   148k|   0  11.0 |2253  2314 |1.84 1.07 0.56|1.0   0   0|   0     0 |           | 11   29    0   24    0
Mar 17 10:42:37 ubuntu dstat.sh[60028]: 17-03 10:42:37| 16   6  76   0   0|1432M 1021M  166M 5126M|4922B 1155B|   0   244k|   0  24.0 |2960  2754 |1.84 1.07 0.56|1.0   0  68|   0     0 |           | 11   28    0   24    0
Mar 17 10:42:38 ubuntu dstat.sh[60028]: 17-03 10:42:38| 18   3  78   0   0|1441M 1011M  166M 5126M|6249B 3914B|   0   140k|   0  9.01 |1903  1667 |1.77 1.06 0.57|2.0   0 1.0|   0     0 |           | 11   29    0   24    0
Mar 17 10:42:39 ubuntu dstat.sh[60028]: 17-03 10:42:39| 14  10  75   1   0|1383M 1069M  166M 5126M|6084B 3219B|   0  1450k|   0  92.1 |4499  4790 |1.77 1.06 0.57|1.0   0 233|   0     0 |           | 11   28    0   25    0
Mar 17 10:42:40 ubuntu dstat.sh[60028]: 17-03 10:42:40| 33  28  38   0   0|1388M 1064M  166M 5126M|2343B    0 |   0    48k|   0  12.0 |6386  5723 |1.77 1.06 0.57|5.0   0 805|   0     0 |           | 11   28    0   25    0
Mar 17 10:42:41 ubuntu dstat.sh[60028]: 17-03 10:42:41| 81  12   7   0   0|1603M  850M  166M 5126M|8266B 7274B|   0   152k|   0  9.98 |4853  2449 |1.77 1.06 0.57|3.0   0   0|   0     0 |           | 11   32    0   25    0
Mar 17 10:42:42 ubuntu dstat.sh[60028]: 17-03 10:42:42| 67   7  25   0   0|1614M  838M  166M 5127M|  43k   39k|   0  2000k|   0  52.1 |  11k   17k|1.77 1.06 0.57|3.0   0   0|   0     0 |           | 11   31    0   25    0
Mar 17 10:42:43 ubuntu dstat.sh[60028]: 17-03 10:42:43| 77  22   1   0   0|1511M  941M  166M 5127M|6246B 2250B|   0   440k|   0  45.0 |6195  5783 |2.11 1.15 0.60|6.0   0 310|   0     0 |           | 11   28    0   26    0
Mar 17 10:42:44 ubuntu dstat.sh[60028]: 17-03 10:42:44| 82  12   5   0   0|1678M  774M  166M 5127M|  16k   14k|   0   152k|   0  8.00 |5078  3726 |2.11 1.15 0.60|6.0   0   0|   0     0 |           | 11   32    0   26    0
Mar 17 10:42:45 ubuntu dstat.sh[60028]: 17-03 10:42:45| 75   9  15   0   0|1707M  745M  166M 5127M|  42k   40k|   0   747k|   0  41.9 |9470    15k|2.11 1.15 0.60|4.0   0   0|   0     0 |           | 11   31    0   28    1
Mar 17 10:42:46 ubuntu dstat.sh[60028]: 17-03 10:42:46| 52  17  30   0   0|1452M 1000M  166M 5127M|  13k 8154B|   0   372k|   0  36.0 |6590  7454 |2.11 1.15 0.60|2.0   0 298|   0     0 |           | 11   28    0   31    0
Mar 17 10:42:47 ubuntu dstat.sh[60028]: 17-03 10:42:47| 39   9  51   0   0|1460M  991M  166M 5127M|6578B 4453B|   0    84M|   0   441 |3476  2741 |2.11 1.15 0.60|1.0   0   0|   0     0 |           | 11   30    0   31    0
Mar 17 10:42:48 ubuntu dstat.sh[60028]: 17-03 10:42:48| 30   9  59   0   0|1399M 1052M  166M 5127M|  14k   11k|   0   801k|   0  56.1 |5708  6809 |2.10 1.16 0.60|5.0   0 152|   0     0 |           | 11   29    0   32    0
Mar 17 10:42:49 ubuntu dstat.sh[60028]: 17-03 10:42:49| 66  18  17   0   0|1463M  988M  166M 5127M|5387B 2706B|   0    16k|   0  4.00 |4915  3637 |2.10 1.16 0.60|3.0   0 227|   0     0 |           | 11   28    0   32    0
Mar 17 10:42:50 ubuntu dstat.sh[60028]: 17-03 10:42:50| 43   6  49   0   0|1492M  959M  166M 5127M|  23k   21k|   0  2389k|   0  66.9 |5218  6401 |2.10 1.16 0.60|4.0   0   0|   0     0 |           | 11   31    0   32    0
Mar 17 10:42:51 ubuntu dstat.sh[60028]: 17-03 10:42:51| 64  19  16   0   0|1458M  993M  166M 5127M|  10k 6324B|   0  4380k|   0   237 |6966  7987 |2.10 1.16 0.60|6.0   0 258|   0     0 |           | 11   28    0   33    0
Mar 17 10:42:52 ubuntu dstat.sh[60028]: 17-03 10:42:52| 68   9  22   0   0|1569M  882M  166M 5127M|  18k   15k|   0   477k|   0  24.0 |4873  3630 |2.10 1.16 0.60|5.0   0   0|   0     0 |           | 11   32    0   33    0
Mar 17 10:42:53 ubuntu dstat.sh[60028]: 17-03 10:42:53| 61  13  25   0   0|1449M 1002M  166M 5128M|  28k   24k|   0   452k|   0  42.0 |8450    13k|2.49 1.26 0.64|5.0   0 263|   0     0 |           | 11   28    0   32    0
Mar 17 10:42:54 ubuntu dstat.sh[60028]: 17-03 10:42:54| 61  11  27   0   0|1526M  925M  166M 5128M|5832B 3396B|   0   227k|   0  12.0 |3681  1742 |2.49 1.26 0.64|1.0   0  62|   0     0 |           | 11   31    0   32    0
Mar 17 10:42:55 ubuntu dstat.sh[60028]: 17-03 10:42:55| 45   5  50   0   0|1522M  929M  166M 5128M|  26k   23k|   0  2555k|   0   180 |7377  9444 |2.49 1.26 0.64|3.0   0   0|   0     0 |           | 11   30    0   33    0
Mar 17 10:42:56 ubuntu dstat.sh[60028]: 17-03 10:42:56| 58  20  21   0   0|1480M  971M  166M 5128M|5421B 2535B|   0   380k|   0  25.0 |5055  4391 |2.49 1.26 0.64|4.0   0 299|   0     0 |           | 11   28    0   34    0
Mar 17 10:42:57 ubuntu dstat.sh[60028]: 17-03 10:42:57| 50   6  44   0   0|1502M  948M  166M 5128M|  18k   16k|   0   495k|   0  9.99 |4964  4931 |2.49 1.26 0.64|3.0   0   0|   0     0 |           | 11   31    0   34    0
Mar 17 10:42:58 ubuntu dstat.sh[60028]: 17-03 10:42:58| 48  18  33   0   0|1425M 1025M  166M 5128M|  16k   11k|   0   297k|   0  23.0 |6749  7617 |2.54 1.29 0.65|4.0   0 289|   0     0 |           | 11   28    0   34    0
Mar 17 10:42:59 ubuntu dstat.sh[60028]: 17-03 10:42:59| 55   7  37   0   0|1501M  950M  166M 5128M|  12k 8453B|   0     0 |   0     0 |3368  1925 |2.54 1.29 0.65|1.0   0   0|   0     0 |           | 11   31    0   34    0
Mar 17 10:43:00 ubuntu dstat.sh[60028]: 17-03 10:43:00| 50   9  40   0   0|1423M 1027M  166M 5128M|  22k   17k|   0   445k|   0  43.7 |6999  9176 |2.54 1.29 0.65|3.0   0  67|   0     0 |           | 11   28    0   36    0
Mar 17 10:43:01 ubuntu dstat.sh[60028]: 17-03 10:43:01| 59  12  29   0   0|1457M  993M  166M 5129M|4848B 2413B|   0   160k|   0  7.99 |3855  2058 |2.54 1.29 0.65|3.0   0  45|   0     0 |           | 11   29    0   36    0
Mar 17 10:43:02 ubuntu dstat.sh[60028]: 17-03 10:43:02| 48   5  46   0   0|1465M  985M  166M 5129M|  22k   19k|   0  2844k|   0  61.5 |5455  6337 |2.54 1.29 0.65|5.0   0 5.0|   0     0 |           | 11   30    0   37    0
Mar 17 10:43:03 ubuntu dstat.sh[60028]: 17-03 10:43:03| 52  26  22   0   0|1428M 1022M  166M 5129M|6677B 4164B|   0   612k|   0  53.0 |6322  6604 |2.89 1.38 0.69|7.0   0 481|   0     0 |           | 11   28    0   38    0
Mar 17 10:43:04 ubuntu dstat.sh[60028]: 17-03 10:43:04| 78  22   0   0   0|1602M  848M  166M 5129M|4436B 2011B|   0   212k|   0  11.0 |5433  4319 |2.89 1.38 0.69|8.0   0 351|   0     0 |           | 11   29    0   38    0
Mar 17 10:43:05 ubuntu dstat.sh[60028]: 17-03 10:43:05| 74  21   4   0   0|1703M  746M  166M 5129M|  31k   29k|   0   912k|   0  56.0 |7018  7489 |2.89 1.38 0.69|5.0   0 420|   0     0 |           | 11   34    0   38    0
Mar 17 10:43:06 ubuntu dstat.sh[60028]: 17-03 10:43:06| 72  23   4   0   0|1688M  761M  166M 5129M|  33k   28k|   0   712k|   0  61.0 |8381    11k|2.89 1.38 0.69|7.0   0 436|   0     0 |           | 11   29    0   39    0
Mar 17 10:43:07 ubuntu dstat.sh[60028]: 17-03 10:43:07| 83  17   0   0   0|1586M  863M  166M 5129M|8358B 5588B|   0   284k|   0  18.0 |5473  3786 |2.89 1.38 0.69|3.0   0 162|   0     0 |           | 11   29    1   39    0
Mar 17 10:43:08 ubuntu dstat.sh[60028]: 17-03 10:43:08| 73   9  18   0   0|1645M  805M  166M 5129M|  34k   31k|   0     0 |   0     0 |7495  9506 |2.74 1.38 0.69|2.0   0 1.0|   0     0 |           | 11   33    0   39    0
Mar 17 10:43:09 ubuntu dstat.sh[60028]: 17-03 10:43:09| 54  22  24   0   0|1494M  955M  166M 5129M|  27k   23k|   0    16k|   0  4.01 |8363    12k|2.74 1.38 0.69|2.0   0 478|   0     0 |           | 11   28    0   44    0
Mar 17 10:43:10 ubuntu dstat.sh[60028]: 17-03 10:43:10| 19  28  53   0   0|1399M 1050M  166M 5129M|2581B    0 |   0    40k|   0  10.0 |6315  5318 |2.74 1.38 0.69|6.0   0 710|   0     0 |           | 11   28    0   42    0
Mar 17 10:43:11 ubuntu dstat.sh[60028]: 17-03 10:43:11| 73  21   6   0   0|1530M  919M  166M 5129M|5084B 3733B|   0    12k|   0  3.00 |4970  3505 |2.74 1.38 0.69|4.0   0 416|   0     0 |           | 11   30    0   42    0
Mar 17 10:43:12 ubuntu dstat.sh[60028]: 17-03 10:43:12| 60   6  33   0   0|1557M  891M  166M 5130M|  28k   24k|   0   898k|   0  42.9 |6033  8807 |2.74 1.38 0.69|4.0   0   0|   0     0 |           | 11   30    0   44    0
Mar 17 10:43:13 ubuntu dstat.sh[60028]: 17-03 10:43:13| 71  21   8   0   0|1487M  961M  166M 5130M|9085B 4577B|   0   502k|   0  49.1 |5978  5652 |2.84 1.42 0.71|4.0   0 269|   0     0 |           | 11   28    0   46    0
Mar 17 10:43:14 ubuntu dstat.sh[60028]: 17-03 10:43:14| 65   8  26   0   0|1543M  905M  166M 5130M|  23k   20k|   0   176k|   0  7.99 |4908  4612 |2.84 1.42 0.71|3.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 17 10:43:15 ubuntu dstat.sh[60028]: 17-03 10:43:15| 51   6  42   0   0|1551M  897M  166M 5130M|  41k   37k|   0   140k|   0  8.01 |  12k   20k|2.84 1.42 0.71|3.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 17 10:43:16 ubuntu dstat.sh[60028]: 17-03 10:43:16| 70  13  17   0   0|1449M 1000M  166M 5130M|  21k   15k|   0  3526k|   0   192 |9103    12k|2.84 1.42 0.71|4.0   0 120|   0     0 |           | 11   28    0   46    0
Mar 17 10:43:17 ubuntu dstat.sh[60028]: 17-03 10:43:17| 71  10  18   0   0|1566M  882M  166M 5130M|  16k   13k|   0   180k|   0  11.0 |4775  2960 |2.84 1.42 0.71|3.0   0   0|   0     0 |           | 11   32    0   46    0
Mar 17 10:43:18 ubuntu dstat.sh[60028]: 17-03 10:43:18| 56   7  36   0   0|1566M  882M  166M 5130M|  38k   34k|   0   943k|   0  57.0 |  12k   19k|2.77 1.43 0.71|3.0   0 1.0|   0     0 |           | 11   32    0   46    0
Mar 17 10:43:19 ubuntu dstat.sh[60028]: 17-03 10:43:19| 57  14  27   0   0|1447M 1001M  166M 5131M|  33k   27k|   0     0 |   0     0 |  10k   14k|2.77 1.43 0.71|4.0   0 215|   0     0 |           | 11   28    0   50    0
Mar 17 10:43:20 ubuntu dstat.sh[60028]: 17-03 10:43:20| 79  16   5   0   0|1531M  916M  166M 5131M|6850B 5397B|   0     0 |   0     0 |4710  2004 |2.77 1.43 0.71|1.0   0  45|   0     0 |           | 11   31    0   50    0
Mar 17 10:43:21 ubuntu dstat.sh[60028]: 17-03 10:43:21| 55   7  36   0   0|1539M  909M  166M 5131M|  32k   27k|   0     0 |   0     0 |8013    11k|2.77 1.43 0.71|4.0   0   0|   0     0 |           | 11   30    0   51    1
Mar 17 10:43:22 ubuntu dstat.sh[60028]: 17-03 10:43:22| 71  11  18   0   0|1578M  870M  166M 5131M|  23k   19k|   0   192k|   0  24.0 |7728    11k|2.77 1.43 0.71|5.0   0  68|   0     0 |           | 11   28    0   51    0
Mar 17 10:43:23 ubuntu dstat.sh[60028]: 17-03 10:43:23| 69  13  18   0   0|1556M  891M  166M 5131M|  11k 9500B|   0   383k|   0  15.0 |4698  3283 |2.79 1.46 0.73|5.0   0  60|   0     0 |           | 11   30    0   51    0
Mar 17 10:43:24 ubuntu dstat.sh[60028]: 17-03 10:43:24| 69  14  17   0   0|1564M  884M  166M 5131M|  18k   16k|   0   365k|   0  37.1 |6238  7361 |2.79 1.46 0.73|3.0   0 120|   0     0 |           | 11   30    0   53    0
Mar 17 10:43:25 ubuntu dstat.sh[60028]: 17-03 10:43:25| 61   7  31   0   0|1591M  857M  166M 5131M|  35k   31k|   0   184k|   0  20.0 |7609    13k|2.79 1.46 0.73|4.0   0 1.0|   0     0 |           | 11   33    0   54    0
Mar 17 10:43:26 ubuntu dstat.sh[60028]: 17-03 10:43:26| 67  19  13   0   0|1471M  976M  166M 5131M|  17k   14k|   0   128k|   0  8.01 |7527  8732 |2.79 1.46 0.73|4.0   0 227|   0     0 |           | 11   30    0   55    0
Mar 17 10:43:27 ubuntu dstat.sh[60028]: 17-03 10:43:27| 70  10  21   0   0|1562M  885M  166M 5131M|  16k   14k|   0  2861k|   0   144 |5295  3735 |2.79 1.46 0.73|4.0   0 5.0|   0     0 |           | 11   36    0   55    0
Mar 17 10:43:28 ubuntu dstat.sh[60028]: 17-03 10:43:28| 65  11  22   0   0|1550M  897M  166M 5132M|  25k   21k|   0  1019k|   0  10.0 |6612  9686 |2.73 1.47 0.73|3.0   0  69|   0     0 |           | 11   34    0   57    0
Mar 17 10:43:29 ubuntu dstat.sh[60028]: 17-03 10:43:29| 62  15  23   0   0|1507M  940M  166M 5132M|  11k 8631B|   0   415k|   0  36.9 |5557    12k|2.73 1.47 0.73|3.0   0 173|   0     0 |           | 11   34    0   60    0
Mar 17 10:43:30 ubuntu dstat.sh[60028]: 17-03 10:43:30| 50  11  38   1   0|1489M  958M  166M 5132M|  13k   10k|   0   333k|   0  35.1 |5088  4842 |2.73 1.47 0.73|3.0   0  99|   0     0 |           | 11   33    0   59    0
Mar 17 10:43:31 ubuntu dstat.sh[60028]: 17-03 10:43:31| 52  12  35   0   0|1511M  936M  166M 5132M|  12k 8988B|   0   220k|   0  16.0 |5150  5116 |2.73 1.47 0.73|3.0   0 117|   0     0 |           | 11   33    0   60    0
Mar 17 10:43:32 ubuntu dstat.sh[60028]: 17-03 10:43:32| 54   8  38   0   0|1523M  923M  166M 5132M|  18k   14k|   0   188k|   0  9.02 |4781  5361 |2.73 1.47 0.73|3.0   0  15|   0     0 |           | 11   33    0   61    0
Mar 17 10:43:33 ubuntu dstat.sh[60028]: 17-03 10:43:33| 52  11  35   0   0|1500M  946M  166M 5132M|  15k   12k|   0   472k|   0  46.0 |5746  6279 |2.75 1.49 0.75|2.0   0  71|   0     0 |           | 11   33    0   62    0
Mar 17 10:43:34 ubuntu dstat.sh[60028]: 17-03 10:43:34| 40   9  50   0   0|1497M  949M  166M 5132M|  17k   13k|   0   224k|   0  11.0 |4588  4389 |2.75 1.49 0.75|2.0   0  92|   0     0 |           | 11   34    0   58    0
Mar 17 10:43:35 ubuntu dstat.sh[60028]: 17-03 10:43:35| 31   9  59   0   0|1360M 1086M  166M 5132M|  13k   10k|   0   336k|   0  34.0 |6033  7012 |2.75 1.49 0.75|3.0   0  76|   0     0 |           | 11   32    0   60    0
Mar 17 10:43:36 ubuntu dstat.sh[60028]: 17-03 10:43:36| 38   8  54   0   0|1428M 1018M  166M 5132M|6022B 2351B|   0   152k|   0  11.0 |3024  1780 |2.75 1.49 0.75|5.0   0  59|   0     0 |           | 11   33    0   60    0
Mar 17 10:43:37 ubuntu dstat.sh[60028]: 17-03 10:43:37| 34   3  62   0   0|1439M 1007M  166M 5132M|  18k   15k|   0   176k|   0  14.0 |3989  5818 |2.75 1.49 0.75|2.0   0 3.0|   0     0 |           | 11   32    0   61    1
Mar 17 10:43:38 ubuntu dstat.sh[60028]: 17-03 10:43:38| 40  11  48   0   0|1454M  992M  166M 5132M|2593B   66B|   0   188k|   0  9.00 |3569  2337 |2.69 1.50 0.75|2.0   0 136|   0     0 |           | 11   32    0   59    0
Mar 17 10:43:39 ubuntu dstat.sh[60028]: 17-03 10:43:39| 31   4  64   0   0|1478M  968M  166M 5132M|  17k   14k|   0   275k|   0  26.9 |4071  4653 |2.69 1.50 0.75|2.0   0   0|   0     0 |           | 11   33    0   59    1
Mar 17 10:43:40 ubuntu dstat.sh[60028]: 17-03 10:43:40| 38   8  52   0   0|1410M 1036M  166M 5132M|5204B 2484B|   0   284k|   0  24.0 |3973  3666 |2.69 1.50 0.75|2.0   0  65|   0     0 |           | 11   32    0   61    0
Mar 17 10:43:41 ubuntu dstat.sh[60028]: 17-03 10:43:41| 35   5  61   0   0|1469M  977M  166M 5133M|  14k   11k|   0   148k|   0  10.0 |3269  2910 |2.69 1.50 0.75|2.0   0   0|   0     0 |           | 11   34    0   61    0
