Mar 26 04:27:41 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 26 04:27:41 ubuntu dstat.sh[65366]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 26 04:27:41 ubuntu dstat.sh[65366]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 26 04:28:06 ubuntu dstat.sh[65366]: 26-03 04:28:06| 20   7  73   0   0|1318M  929M  169M 5320M|9242B 5265B|   0    29M|   0   446 |2850  2182 |1.41 0.98 0.54|1.0   0  49|   0     0 |           | 11   28    1   16    0
Mar 26 04:28:07 ubuntu dstat.sh[65366]: 26-03 04:28:07| 18   3  78   0   0|1349M  897M  169M 5320M|9132B 5483B|   0  3247k|   0  18.0 |1817  1379 |1.41 0.98 0.54|1.0   0   0|   0     0 |           | 11   29    1   16    0
Mar 26 04:28:08 ubuntu dstat.sh[65366]: 26-03 04:28:08| 24  12  63   0   0|1405M  842M  169M 5320M|7425B 3796B|   0    12k|   0  3.00 |3677  2762 |1.41 0.98 0.54|2.0   0 156|   0     0 |           | 11   28    1   17    0
Mar 26 04:28:09 ubuntu dstat.sh[65366]: 26-03 04:28:09| 36   5  58   0   0|1446M  801M  169M 5320M|  12k 8899B|   0     0 |   0     0 |3195  2370 |1.41 0.98 0.54|2.0   0   0|   0     0 |           | 11   30    1   17    0
Mar 26 04:28:10 ubuntu dstat.sh[65366]: 26-03 04:28:10| 36   7  57   0   0|1392M  854M  169M 5321M|  15k   12k|   0  2578k|   0  43.1 |6236  7747 |1.46 1.00 0.55|2.0   0  59|   0     0 |           | 11   28    1   18    0
Mar 26 04:28:11 ubuntu dstat.sh[65366]: 26-03 04:28:11| 69  26   6   0   0|1489M  758M  169M 5321M|4353B 1513B|   0    19M|   0   119 |5805  4734 |1.46 1.00 0.55|6.0   0 519|   0     0 |           | 11   28    1   18    0
Mar 26 04:28:12 ubuntu dstat.sh[65366]: 26-03 04:28:12| 87  12   1   0   0|1683M  564M  169M 5321M|  20k   17k|   0    44k|   0  1.00 |6572  5204 |1.46 1.00 0.55|6.0   0   0|   0     0 |           | 11   32    1   18    0
Mar 26 04:28:13 ubuntu dstat.sh[65366]: 26-03 04:28:13| 75  12  12   0   0|1688M  558M  169M 5321M|  33k   29k|   0  1020k|   0  59.0 |8397    13k|1.46 1.00 0.55|4.0   0 151|   0     0 |           | 11   29    1   23    0
Mar 26 04:28:14 ubuntu dstat.sh[65366]: 26-03 04:28:14| 23  10  65   0   0|1507M  739M  169M 5321M|4974B 2018B|   0   350k|   0  24.9 |3649  2951 |1.46 1.00 0.55|1.0   0 159|   0     0 |           | 11   28    1   23    0
Mar 26 04:28:15 ubuntu dstat.sh[65366]: 26-03 04:28:15| 18   3  78   0   0|1491M  755M  169M 5321M|9893B 6694B|   0   144k|   0  8.01 |2278  2222 |1.42 1.00 0.55|  0   0   0|   0     0 |           | 11   29    1   23    0
Mar 26 04:28:16 ubuntu dstat.sh[65366]: 26-03 04:28:16| 16   8  74   1   0|1397M  849M  169M 5321M|7260B 3443B|   0    25M|   0   220 |3430  3365 |1.42 1.00 0.55|1.0   0  68|   0     0 |           | 11   28    1   24    0
Mar 26 04:28:17 ubuntu dstat.sh[65366]: 26-03 04:28:17| 19   3  77   0   0|1441M  805M  169M 5321M|9321B 5573B|   0  2916k|   0   146 |2198  2186 |1.42 1.00 0.55|1.0   0   0|   0     0 |           | 11   29    1   24    0
Mar 26 04:28:18 ubuntu dstat.sh[65366]: 26-03 04:28:18| 14   9  75   0   0|1412M  834M  169M 5321M|7969B 4643B|   0  3081k|   0   163 |4065  4104 |1.42 1.00 0.55|2.0   0 123|   0     0 |           | 11   28    1   24    0
Mar 26 04:28:19 ubuntu dstat.sh[65366]: 26-03 04:28:19|  8  24  67   0   0|1409M  837M  169M 5321M|5319B 1080B|   0   184k|   0  8.00 |5479  3625 |1.42 1.00 0.55|2.0   0 370|   0     0 |           | 11   28    1   24    0
Mar 26 04:28:20 ubuntu dstat.sh[65366]: 26-03 04:28:20| 57  28  15   0   0|1471M  775M  169M 5321M|5564B 1515B|   0   237k|   0  21.0 |5715  4383 |1.71 1.07 0.57|5.0   0 546|   0     0 |           | 11   28    1   24    0
Mar 26 04:28:21 ubuntu dstat.sh[65366]: 26-03 04:28:21| 78  11  10   0   0|1620M  626M  169M 5321M|  22k   18k|   0    61M|   0   297 |6120  4543 |1.71 1.07 0.57|4.0   0   0|   0     0 |           | 11   33    1   24    0
Mar 26 04:28:22 ubuntu dstat.sh[65366]: 26-03 04:28:22| 73   8  19   0   0|1610M  636M  169M 5321M|  38k   32k|   0  3787k|   0   200 |  11k   17k|1.71 1.07 0.57|5.0   0  60|   0     0 |           | 11   28    1   25    0
Mar 26 04:28:23 ubuntu dstat.sh[65366]: 26-03 04:28:23| 78  22   0   0   0|1557M  689M  169M 5321M|4930B 1470B|   0   236k|   0  14.0 |5277  3836 |1.71 1.07 0.57|6.0   0 251|   0     0 |           | 11   28    1   25    0
Mar 26 04:28:24 ubuntu dstat.sh[65366]: 26-03 04:28:24| 81  11   7   0   0|1716M  530M  169M 5321M|  28k   26k|   0   144k|   0  9.00 |5801  5331 |1.71 1.07 0.57|4.0   0   0|   0     0 |           | 11   34    1   25    0
Mar 26 04:28:25 ubuntu dstat.sh[65366]: 26-03 04:28:25| 76   9  14   0   0|1638M  607M  169M 5322M|  44k   38k|   0   376k|   0  36.0 |  10k   17k|1.89 1.12 0.59|5.0   0  72|   0     0 |           | 11   28    1   30    0
Mar 26 04:28:26 ubuntu dstat.sh[65366]: 26-03 04:28:26| 43  14  42   0   0|1512M  733M  169M 5322M|4651B 1337B|   0   300k|   0  13.0 |3713  2533 |1.89 1.12 0.59|2.0   0 226|   0     0 |           | 11   28    1   30    0
Mar 26 04:28:27 ubuntu dstat.sh[65366]: 26-03 04:28:27| 32   4  64   0   0|1513M  733M  169M 5322M|  17k   14k|   0   172k|   0  5.99 |4190  4248 |1.89 1.12 0.59|1.0   0   0|   0     0 |           | 11   30    1   30    0
Mar 26 04:28:28 ubuntu dstat.sh[65366]: 26-03 04:28:28| 41  21  36   0   0|1430M  815M  169M 5322M|  11k 6697B|   0   317k|   0  28.1 |6134  6142 |1.89 1.12 0.59|3.0   0 380|   0     0 |           | 11   28    1   32    0
Mar 26 04:28:29 ubuntu dstat.sh[65366]: 26-03 04:28:29| 53   7  39   0   0|1509M  736M  169M 5322M|  16k   12k|   0   200k|   0  11.0 |4072  2876 |1.89 1.12 0.59|3.0   0   0|   0     0 |           | 11   31    1   32    0
Mar 26 04:28:30 ubuntu dstat.sh[65366]: 26-03 04:28:30| 50  12  37   0   0|1437M  808M  169M 5322M|  22k   18k|   0   840k|   0  70.0 |7444    10k|1.98 1.15 0.60|4.0   0 222|   0     0 |           | 11   28    1   32    0
Mar 26 04:28:31 ubuntu dstat.sh[65366]: 26-03 04:28:31| 82  16   2   0   0|1547M  698M  169M 5322M|6615B 3532B|   0   220k|   0  9.00 |4770  1961 |1.98 1.15 0.60|3.0   0  36|   0     0 |           | 11   29    1   32    0
Mar 26 04:28:32 ubuntu dstat.sh[65366]: 26-03 04:28:32| 53   7  39   0   0|1561M  684M  169M 5322M|  37k   33k|   0   316k|   0  28.0 |8692    12k|1.98 1.15 0.60|3.0   0   0|   0     0 |           | 11   31    1   33    0
Mar 26 04:28:33 ubuntu dstat.sh[65366]: 26-03 04:28:33| 63  18  18   0   0|1458M  787M  169M 5323M|  11k 7243B|   0   344k|   0  24.0 |5225  5238 |1.98 1.15 0.60|3.0   0 325|   0     0 |           | 11   28    1   35    0
Mar 26 04:28:34 ubuntu dstat.sh[65366]: 26-03 04:28:34| 53   6  40   0   0|1525M  720M  169M 5323M|  19k   15k|   0   183k|   0  9.97 |4276  3459 |1.98 1.15 0.60|3.0   0   0|   0     0 |           | 11   31    1   31    0
Mar 26 04:28:35 ubuntu dstat.sh[65366]: 26-03 04:28:35| 49  18  31   0   0|1491M  753M  169M 5323M|  22k   16k|   0  2090k|   0  93.3 |7787    10k|2.06 1.18 0.62|3.0   0 300|   0     0 |           | 11   28    1   33    0
Mar 26 04:28:36 ubuntu dstat.sh[65366]: 26-03 04:28:36| 53   7  39   0   0|1532M  713M  169M 5323M|  17k   11k|   0     0 |   0     0 |3842  2637 |2.06 1.18 0.62|3.0   0   0|   0     0 |           | 11   31    1   33    0
Mar 26 04:28:37 ubuntu dstat.sh[65366]: 26-03 04:28:37| 53  12  35   0   0|1437M  807M  169M 5323M|  25k   19k|   0   551k|   0  18.0 |7667  9434 |2.06 1.18 0.62|4.0   0 237|   0     0 |           | 11   28    1   36    0
Mar 26 04:28:38 ubuntu dstat.sh[65366]: 26-03 04:28:38| 64  12  24   0   0|1548M  696M  169M 5323M|6585B 2817B|   0   200k|   0  9.01 |3792  1698 |2.06 1.18 0.62|3.0   0  50|   0     0 |           | 11   31    1   36    0
Mar 26 04:28:39 ubuntu dstat.sh[65366]: 26-03 04:28:39| 44   5  50   0   0|1541M  703M  169M 5323M|  29k   25k|   0   360k|   0  38.0 |6881  9109 |2.06 1.18 0.62|2.0   0   0|   0     0 |           | 11   29    1   34    0
Mar 26 04:28:40 ubuntu dstat.sh[65366]: 26-03 04:28:40| 61  15  24   0   0|1510M  733M  169M 5323M|5014B 1715B|   0   189k|   0  7.02 |4376  2338 |2.14 1.21 0.63|3.0   0 112|   0     0 |           | 11   28    1   35    0
Mar 26 04:28:41 ubuntu dstat.sh[65366]: 26-03 04:28:41| 45   5  48   0   0|1535M  708M  169M 5323M|  23k   20k|   0   144k|   0  6.98 |5315  5406 |2.14 1.21 0.63|3.0   0   0|   0     0 |           | 11   31    1   35    0
Mar 26 04:28:42 ubuntu dstat.sh[65366]: 26-03 04:28:42| 58  26  15   0   0|1444M  800M  169M 5323M|  12k 8241B|   0  4149k|   0   296 |6847  7684 |2.14 1.21 0.63|7.0   0 486|   0     0 |           | 11   28    1   37    0
Mar 26 04:28:43 ubuntu dstat.sh[65366]: 26-03 04:28:43| 79  21   0   0   0|1636M  608M  169M 5323M|6068B 3608B|   0   212k|   0  13.0 |5534  4269 |2.14 1.21 0.63|6.0   0 320|   0     0 |           | 11   29    1   37    0
Mar 26 04:28:44 ubuntu dstat.sh[65366]: 26-03 04:28:44| 76  20   4   0   0|1720M  523M  169M 5324M|  39k   37k|   0   864k|   0  53.0 |7857  9298 |2.14 1.21 0.63|5.0   0 370|   0     0 |           | 11   33    1   37    1
Mar 26 04:28:45 ubuntu dstat.sh[65366]: 26-03 04:28:45| 72  26   2   0   0|1569M  674M  169M 5324M|  32k   26k|   0   948k|   0  69.0 |8254    10k|2.45 1.29 0.66|7.0   0 567|   0     0 |           | 11   28    1   38    0
Mar 26 04:28:46 ubuntu dstat.sh[65366]: 26-03 04:28:46| 84  15   0   0   0|1624M  619M  169M 5324M|4994B 2447B|   0   140k|   0  6.00 |5122  2870 |2.45 1.29 0.66|4.0   0 113|   0     0 |           | 11   29    1   38    0
Mar 26 04:28:47 ubuntu dstat.sh[65366]: 26-03 04:28:47| 68   9  22   0   0|1649M  594M  169M 5324M|  37k   33k|   0   247k|   0  3.98 |8320  9992 |2.45 1.29 0.66|3.0   0   0|   0     0 |           | 11   33    1   36    0
Mar 26 04:28:48 ubuntu dstat.sh[65366]: 26-03 04:28:48| 56  19  25   0   0|1352M  891M  169M 5324M|  29k   24k|   0    16k|   0  4.02 |9156    12k|2.45 1.29 0.66|2.0   0 443|   0     0 |           | 11   28    1   41    0
Mar 26 04:28:49 ubuntu dstat.sh[65366]: 26-03 04:28:49| 14  30  55   0   0|1355M  888M  169M 5324M|4798B 1586B|   0  3276k|   0   125 |6491  5320 |2.45 1.29 0.66|5.0   0 678|   0     0 |           | 11   28    1   41    0
Mar 26 04:28:50 ubuntu dstat.sh[65366]: 26-03 04:28:50| 72  25   3   0   0|1511M  732M  169M 5324M|5497B 3263B|   0    92k|   0  9.00 |5191  3729 |2.57 1.33 0.68|3.0   0 485|   0     0 |           | 11   29    1   41    0
Mar 26 04:28:51 ubuntu dstat.sh[65366]: 26-03 04:28:51| 59   8  33   0   0|1561M  681M  169M 5324M|  29k   26k|   0   472k|   0  40.0 |5950  8036 |2.57 1.33 0.68|3.0   0   0|   0     0 |           | 11   30    1   43    0
Mar 26 04:28:52 ubuntu dstat.sh[65366]: 26-03 04:28:52| 71  19   9   0   0|1483M  760M  169M 5324M|  10k 6507B|   0   563k|   0  55.9 |6202  6332 |2.57 1.33 0.68|4.0   0 268|   0     0 |           | 11   28    1   45    0
Mar 26 04:28:53 ubuntu dstat.sh[65366]: 26-03 04:28:53| 68   8  24   0   0|1587M  656M  169M 5325M|  25k   21k|   0  1059k|   0   136 |5169  5383 |2.57 1.33 0.68|6.0   0 1.0|   0     0 |           | 11   32    1   45    0
Mar 26 04:28:54 ubuntu dstat.sh[65366]: 26-03 04:28:54| 54   8  37   0   0|1609M  633M  169M 5325M|  40k   36k|   0   144k|   0  8.02 |  13k   26k|2.57 1.33 0.68|4.0   0  36|   0     0 |           | 11   32    1   46    0
Mar 26 04:28:55 ubuntu dstat.sh[65366]: 26-03 04:28:55| 68  13  18   0   0|1500M  742M  169M 5325M|  23k   18k|   0   560k|   0  63.0 |9204    12k|2.69 1.38 0.70|6.0   0 120|   0     0 |           | 11   28    1   45    0
Mar 26 04:28:56 ubuntu dstat.sh[65366]: 26-03 04:28:56| 74  11  16   0   0|1566M  676M  169M 5325M|  15k   14k|   0   176k|   0  11.0 |4498  2666 |2.69 1.38 0.70|4.0   0   0|   0     0 |           | 11   32    1   45    0
Mar 26 04:28:57 ubuntu dstat.sh[65366]: 26-03 04:28:57| 54   6  38   0   0|1566M  676M  169M 5325M|  42k   37k|   0   143k|   0  8.95 |  11k   18k|2.69 1.38 0.70|3.0   0   0|   0     0 |           | 11   32    1   45    0
Mar 26 04:28:58 ubuntu dstat.sh[65366]: 26-03 04:28:58| 59  12  29   0   0|1567M  675M  169M 5325M|  36k   29k|   0   157k|   0  10.0 |  10k   14k|2.69 1.38 0.70|4.0   0 143|   0     0 |           | 11   28    1   49    0
Mar 26 04:28:59 ubuntu dstat.sh[65366]: 26-03 04:28:59| 75  15   9   0   0|1579M  662M  169M 5325M|  10k 6304B|   0   156k|   0  9.97 |4794  2501 |2.69 1.38 0.70|4.0   0 118|   0     0 |           | 11   30    1   49    0
Mar 26 04:29:00 ubuntu dstat.sh[65366]: 26-03 04:29:00| 62   6  30   0   0|1587M  655M  169M 5326M|  37k   33k|   0   112k|   0  8.03 |9320    13k|2.71 1.41 0.71|3.0   0   0|   0     0 |           | 11   31    1   50    0
Mar 26 04:29:01 ubuntu dstat.sh[65366]: 26-03 04:29:01| 71  15  14   0   0|1503M  739M  169M 5326M|  21k   16k|   0   324k|   0  34.0 |8128    10k|2.71 1.41 0.71|5.0   0 128|   0     0 |           | 11   28    1   51    0
Mar 26 04:29:02 ubuntu dstat.sh[65366]: 26-03 04:29:02| 71  10  18   0   0|1574M  667M  169M 5326M|  16k   13k|   0   332k|   0  26.0 |5061  3756 |2.71 1.41 0.71|4.0   0   0|   0     0 |           | 11   30    1   52    0
Mar 26 04:29:03 ubuntu dstat.sh[65366]: 26-03 04:29:03| 66  13  21   0   0|1574M  667M  169M 5326M|  24k   21k|   0   260k|   0  24.0 |6543  8821 |2.71 1.41 0.71|4.0   0 121|   0     0 |           | 11   30    1   51    0
Mar 26 04:29:04 ubuntu dstat.sh[65366]: 26-03 04:29:04| 65   9  25   0   0|1521M  720M  169M 5326M|  33k   29k|   0   152k|   0  8.99 |6407    11k|2.71 1.41 0.71|4.0   0  97|   0     0 |           | 11   30    1   53    0
Mar 26 04:29:05 ubuntu dstat.sh[65366]: 26-03 04:29:05| 75  14  11   0   0|1536M  705M  169M 5326M|  16k   11k|   0   241k|   0  23.1 |6328  6854 |2.82 1.45 0.73|4.0   0 131|   0     0 |           | 11   30    1   55    0
Mar 26 04:29:06 ubuntu dstat.sh[65366]: 26-03 04:29:06| 69   8  21   0   0|1618M  622M  169M 5326M|  25k   21k|   0  1540k|   0  16.0 |6384  6585 |2.82 1.45 0.73|3.0   0 7.0|   0     0 |           | 11   35    1   56    0
Mar 26 04:29:07 ubuntu dstat.sh[65366]: 26-03 04:29:07| 67  13  20   0   0|1602M  638M  169M 5327M|  20k   17k|   0   288k|   0  24.0 |6904  7903 |2.82 1.45 0.73|3.0   0  68|   0     0 |           | 11   33    1   57    0
Mar 26 04:29:08 ubuntu dstat.sh[65366]: 26-03 04:29:08| 56  14  30   0   0|1536M  704M  169M 5327M|  16k   13k|   0   440k|   0  37.0 |5374  4753 |2.82 1.45 0.73|2.0   0 140|   0     0 |           | 11   34    1   58    0
Mar 26 04:29:09 ubuntu dstat.sh[65366]: 26-03 04:29:09| 53  12  33   0   0|1506M  734M  169M 5327M|  13k 9746B|   0  2217k|   0   157 |5241  5497 |2.82 1.45 0.73|2.0   0 120|   0     0 |           | 11   33    1   60    0
Mar 26 04:29:10 ubuntu dstat.sh[65366]: 26-03 04:29:10| 52  12  36   0   0|1523M  717M  169M 5327M|  16k   13k|   0    36k|   0  4.00 |4901  3900 |2.83 1.47 0.74|3.0   0  96|   0     0 |           | 11   34    1   61    0
Mar 26 04:29:11 ubuntu dstat.sh[65366]: 26-03 04:29:11| 51  11  38   0   0|1469M  771M  169M 5327M|  22k   17k|   0  4099B|   0  1.00 |5732  7356 |2.83 1.47 0.74|3.0   0  86|   0     0 |           | 11   33    1   61    0
Mar 26 04:29:12 ubuntu dstat.sh[65366]: 26-03 04:29:12| 53   8  37   0   0|1533M  707M  169M 5327M|  13k   10k|   0   408k|   0  56.0 |4381  4153 |2.83 1.47 0.74|3.0   0  48|   0     0 |           | 11   34    1   62    0
Mar 26 04:29:13 ubuntu dstat.sh[65366]: 26-03 04:29:13| 33   6  60   0   0|1515M  725M  169M 5327M|  23k   19k|   0   276k|   0  22.0 |6429  8081 |2.83 1.47 0.74|3.0   0  39|   0     0 |           | 11   33    1   63    0
Mar 26 04:29:14 ubuntu dstat.sh[65366]: 26-03 04:29:14| 39  12  48   0   0|1478M  762M  169M 5327M|5690B 2546B|   0   224k|   0  23.0 |4066  3072 |2.83 1.47 0.74|2.0   0 135|   0     0 |           | 11   32    1   64    0
Mar 26 04:29:15 ubuntu dstat.sh[65366]: 26-03 04:29:15| 33   5  62   0   0|1492M  748M  169M 5327M|  16k   12k|   0   112k|   0  6.02 |3227  2699 |2.68 1.47 0.74|2.0   0   0|   0     0 |           | 11   34    1   58    0
Mar 26 04:29:16 ubuntu dstat.sh[65366]: 26-03 04:29:16| 37  10  52   0   0|1443M  797M  169M 5327M|  11k 7557B|   0   570k|   0  43.9 |5271  5965 |2.68 1.47 0.74|2.0   0 138|   0     0 |           | 11   32    1   60    0
Mar 26 04:29:17 ubuntu dstat.sh[65366]: 26-03 04:29:17| 37   5  57   0   0|1497M  743M  169M 5327M|  15k   11k|   0   224k|   0  16.0 |3150  2393 |2.68 1.47 0.74|2.0   0   0|   0     0 |           | 11   34    1   60    0
Mar 26 04:29:18 ubuntu dstat.sh[65366]: 26-03 04:29:18| 34   7  57   0   0|1439M  801M  169M 5327M|  12k 8534B|   0   740k|   0  54.0 |5041  5637 |2.68 1.47 0.74|3.0   0  65|   0     0 |           | 11   32    1   62    0
Mar 26 04:29:19 ubuntu dstat.sh[65366]: 26-03 04:29:19| 37   6  56   0   0|1468M  771M  169M 5327M|  12k 8351B|   0     0 |   0     0 |2747  1679 |2.68 1.47 0.74|1.0   0   0|   0     0 |           | 11   34    1   62    0
Mar 26 04:29:20 ubuntu dstat.sh[65366]: 26-03 04:29:20| 33   6  61   0   0|1451M  789M  169M 5327M|  22k   16k|   0   148k|   0  17.0 |5809  7572 |2.71 1.49 0.75|2.0   0  43|   0     0 |           | 11   32    1   62    0
Mar 26 04:29:21 ubuntu dstat.sh[65366]: 26-03 04:29:21| 42   7  50   0   0|1470M  769M  169M 5327M|5917B 2614B|   0   112k|   0  8.00 |2868  1510 |2.71 1.49 0.75|1.0   0 5.0|   0     0 |           | 11   33    1   62    0
Mar 26 04:29:22 ubuntu dstat.sh[65366]: 26-03 04:29:22| 31   4  64   0   0|1467M  773M  169M 5328M|  22k   19k|   0   108k|   0  6.00 |4469  6057 |2.71 1.49 0.75|1.0   0   0|   0     0 |           | 11   34    1   62    0
