May 19 17:55:49 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 19 17:55:49 ubuntu dstat.sh[65230]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 19 17:55:49 ubuntu dstat.sh[65230]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 19 17:56:09 ubuntu dstat.sh[65230]: 19-05 17:56:09| 44   7  48   0   0|1224M  995M  170M 5345M|4679B 1620B|   0   700k|   0  40.0 |2894  1708 |1.58 1.06 0.57|2.0   0   0|   0     0 |           | 11    5    0   19    0
May 19 17:56:10 ubuntu dstat.sh[65230]: 19-05 17:56:10| 26  10  62   0   0|1243M  974M  170M 5348M|4158B 1500B|   0  3556k|   0   291 |3815  4970 |1.58 1.06 0.57|  0   0 118|   0     0 |           | 11    4    0   14    0
May 19 17:56:11 ubuntu dstat.sh[65230]: 19-05 17:56:11| 19   6  74   0   0|1305M  912M  170M 5348M|4578B 1620B|   0    12M|   0  63.0 |2283  1939 |1.58 1.06 0.57|2.0   0  23|   0     0 |           | 11    4    0   14    0
May 19 17:56:12 ubuntu dstat.sh[65230]: 19-05 17:56:12| 28   6  65   0   0|1337M  880M  170M 5348M|5219B 1620B|   0     0 |   0     0 |2922    11k|1.93 1.14 0.60|1.0   0  36|   0     0 |           | 11    4    0   15    0
May 19 17:56:13 ubuntu dstat.sh[65230]: 19-05 17:56:13| 23   2  71   2   0|1353M  864M  170M 5348M|4799B 1620B|   0  2796k|   0   289 |3821  5076 |1.93 1.14 0.60|1.0   0 1.0|   0     0 |           | 11   10    0   15    0
May 19 17:56:14 ubuntu dstat.sh[65230]: 19-05 17:56:14| 21   6  73   0   0|1294M  923M  170M 5348M|4890B 1462B|   0     0 |   0     0 |2281  1530 |1.93 1.14 0.60|1.0   0  42|   0     0 |           | 11    4    0   16    0
May 19 17:56:15 ubuntu dstat.sh[65230]: 19-05 17:56:15| 20   2  77   0   0|1327M  889M  170M 5348M|7617B 3993B| 144k    0 |6.98     0 |1680  1156 |1.93 1.14 0.60|1.0   0   0|   0     0 |           | 11   11    0   16    0
May 19 17:56:16 ubuntu dstat.sh[65230]: 19-05 17:56:16| 22   4  72   2   0|1327M  889M  170M 5349M|8552B 5168B| 268k   36M|66.0   452 |3604  4095 |1.93 1.14 0.60|1.0   0 3.0|   0     0 |           | 11   29    0   16    0
May 19 17:56:17 ubuntu dstat.sh[65230]: 19-05 17:56:17| 18   6  73   0   0|1346M  870M  170M 5349M|7253B 4016B|   0  3473k|   0  56.0 |2555  1958 |1.86 1.14 0.60|1.0   0  43|   0     0 |           | 11   28    0   17    0
May 19 17:56:18 ubuntu dstat.sh[65230]: 19-05 17:56:18| 19   3  78   0   0|1377M  838M  170M 5349M|9265B 6292B|   0    92k|   0  6.01 |1776  1321 |1.86 1.14 0.60|  0   0   0|   0     0 |           | 11   29    0   16    0
May 19 17:56:19 ubuntu dstat.sh[65230]: 19-05 17:56:19| 25  12  62   0   0|1376M  839M  170M 5349M|8071B 3820B|   0    16k|   0  4.01 |3630  2716 |1.86 1.14 0.60|2.0   0 156|   0     0 |           | 11   28    0   17    0
May 19 17:56:20 ubuntu dstat.sh[65230]: 19-05 17:56:20| 37   5  57   0   0|1464M  752M  170M 5349M|  12k 9317B|   0    80k|   0  4.00 |3082  2201 |1.86 1.14 0.60|2.0   0   0|   0     0 |           | 11   30    0   17    0
May 19 17:56:21 ubuntu dstat.sh[65230]: 19-05 17:56:21| 36   8  54   0   0|1445M  771M  170M 5349M|  16k   12k|   0  9147k|   0   424 |6532  8066 |1.86 1.14 0.60|4.0   0 103|   0     0 |           | 11   28    0   18    0
May 19 17:56:22 ubuntu dstat.sh[65230]: 19-05 17:56:22| 69  28   4   0   0|1502M  713M  170M 5349M|4569B 1623B|   0   220k|   0  19.0 |5563  4441 |2.19 1.22 0.63|6.0   0 477|   0     0 |           | 11   28    0   17    0
May 19 17:56:23 ubuntu dstat.sh[65230]: 19-05 17:56:23| 84  13   2   0   0|1693M  522M  170M 5349M|  21k   17k|   0   128k|   0  7.99 |6172  4950 |2.19 1.22 0.63|7.0   0   0|   0     0 |           | 11   32    0   17    0
May 19 17:56:24 ubuntu dstat.sh[65230]: 19-05 17:56:24| 79  11   9   0   0|1727M  488M  170M 5349M|  30k   26k|   0   409k|   0  45.1 |9062    12k|2.19 1.22 0.63|3.0   0 150|   0     0 |           | 11   30    0   21    0
May 19 17:56:25 ubuntu dstat.sh[65230]: 19-05 17:56:25| 23  12  63   0   0|1534M  682M  170M 5349M|9755B 6364B|   0  3257k|   0   127 |4551  4887 |2.19 1.22 0.63|1.0   0 159|   0     0 |           | 11   28    0   23    0
May 19 17:56:26 ubuntu dstat.sh[65230]: 19-05 17:56:26| 19   3  77   0   0|1527M  688M  170M 5349M|6790B 5237B|   0   144k|   0  10.0 |1919  1680 |2.19 1.22 0.63|  0   0   0|   0     0 |           | 11   29    0   23    0
May 19 17:56:27 ubuntu dstat.sh[65230]: 19-05 17:56:27| 17   6  75   0   0|1428M  788M  170M 5349M|9375B 4847B|   0    77M|   0   618 |3527  4465 |2.18 1.23 0.64|1.0   0  35|   0     0 |           | 11   28    0   24    0
May 19 17:56:28 ubuntu dstat.sh[65230]: 19-05 17:56:28| 19   7  73   0   0|1424M  792M  170M 5349M|4382B 1621B|   0   100k|   0  10.0 |2197  1592 |2.18 1.23 0.64|1.0   0  33|   0     0 |           | 11   28    0   24    0
May 19 17:56:29 ubuntu dstat.sh[65230]: 19-05 17:56:29| 16   2  80   0   0|1426M  789M  170M 5349M|  11k 8385B|   0   120k|   0  16.0 |2650  2965 |2.18 1.23 0.64|  0   0   0|   0     0 |           | 11   29    0   24    0
May 19 17:56:30 ubuntu dstat.sh[65230]: 19-05 17:56:30| 12  18  69   0   0|1395M  821M  170M 5349M|5579B 1656B|   0   196k|   0  11.0 |4711  3232 |2.18 1.23 0.64|2.0   0 265|   0     0 |           | 11   28    0   25    0
May 19 17:56:31 ubuntu dstat.sh[65230]: 19-05 17:56:31| 11  27  61   0   0|1377M  838M  170M 5349M|4590B 1625B|   0   225k|   0  16.0 |5625  3852 |2.18 1.23 0.64|3.0   0 435|   0     0 |           | 11   28    0   25    0
May 19 17:56:32 ubuntu dstat.sh[65230]: 19-05 17:56:32| 74  24   2   0   0|1537M  678M  170M 5349M|4501B 1620B|   0    10M|   0   104 |5544  3975 |2.40 1.30 0.67|5.0   0 340|   0     0 |           | 11   28    0   25    0
May 19 17:56:33 ubuntu dstat.sh[65230]: 19-05 17:56:33| 79  10  11   0   0|1665M  550M  170M 5349M|  29k   26k|   0    76k|   0  6.00 |6234  6291 |2.40 1.30 0.67|2.0   0   0|   0     0 |           | 11   33    0   25    0
May 19 17:56:34 ubuntu dstat.sh[65230]: 19-05 17:56:34| 70  11  17   0   0|1486M  729M  170M 5349M|  31k   25k|   0   648k|   0  72.0 |  10k   15k|2.40 1.30 0.67|5.0   0 150|   0     0 |           | 11   28    0   26    0
May 19 17:56:35 ubuntu dstat.sh[65230]: 19-05 17:56:35| 80  20   0   0   0|1593M  622M  170M 5350M|6047B 1566B|   0   248k|   0  15.0 |5144  3365 |2.40 1.30 0.67|6.0   0 166|   0     0 |           | 11   28    0   26    0
May 19 17:56:36 ubuntu dstat.sh[65230]: 19-05 17:56:36| 83  11   6   0   0|1743M  472M  170M 5350M|  29k   26k|   0  3607k|   0   206 |6616  6252 |2.40 1.30 0.67|6.0   0   0|   0     0 |           | 11   34    0   26    0
May 19 17:56:37 ubuntu dstat.sh[65230]: 19-05 17:56:37| 70   9  19   0   0|1721M  494M  170M 5350M|  44k   39k|   0   488k|   0  34.0 |  12k   18k|2.21 1.28 0.66|6.0   0  55|   0     0 |           | 11   28    0   30    1
May 19 17:56:38 ubuntu dstat.sh[65230]: 19-05 17:56:38| 50  14  35   0   0|1526M  688M  170M 5350M|4924B 1747B|   0   287k|   0  13.0 |3993  2954 |2.21 1.28 0.66|2.0   0 242|   0     0 |           | 11   28    0   31    0
May 19 17:56:39 ubuntu dstat.sh[65230]: 19-05 17:56:39| 34   5  61   0   0|1535M  680M  170M 5350M|  16k   13k|   0   132k|   0  7.01 |3741  3726 |2.21 1.28 0.66|2.0   0   0|   0     0 |           | 11   30    0   30    0
May 19 17:56:40 ubuntu dstat.sh[65230]: 19-05 17:56:40| 45  20  34   0   0|1447M  767M  170M 5350M|  11k 7914B|   0   324k|   0  27.0 |5866  6354 |2.21 1.28 0.66|3.0   0 378|   0     0 |           | 11   28    0   32    0
May 19 17:56:41 ubuntu dstat.sh[65230]: 19-05 17:56:41| 55   7  37   0   0|1517M  697M  170M 5350M|  15k   13k|   0   189k|   0  10.0 |4266  2994 |2.21 1.28 0.66|4.0   0 1.0|   0     0 |           | 11   31    0   32    0
May 19 17:56:42 ubuntu dstat.sh[65230]: 19-05 17:56:42| 53  11  35   0   0|1461M  753M  170M 5350M|  23k   18k|   0   959k|   0  74.0 |7888    10k|2.35 1.32 0.68|5.0   0 183|   0     0 |           | 11   28    0   33    0
May 19 17:56:43 ubuntu dstat.sh[65230]: 19-05 17:56:43| 81  17   2   0   0|1553M  661M  170M 5350M|6172B 3630B|   0   476k|   0  11.0 |4863  2202 |2.35 1.32 0.68|3.0   0  75|   0     0 |           | 11   29    0   29    0
May 19 17:56:44 ubuntu dstat.sh[65230]: 19-05 17:56:44| 58   7  34   0   0|1579M  635M  170M 5351M|  40k   35k|   0   415k|   0  32.9 |8873    12k|2.35 1.32 0.68|5.0   0   0|   0     0 |           | 11   30    0   31    0
May 19 17:56:45 ubuntu dstat.sh[65230]: 19-05 17:56:45| 62  20  18   0   0|1480M  733M  170M 5351M|8535B 5392B|   0   325k|   0  27.0 |5039  4907 |2.35 1.32 0.68|4.0   0 325|   0     0 |           | 11   28    0   32    0
May 19 17:56:46 ubuntu dstat.sh[65230]: 19-05 17:56:46| 53   7  39   0   0|1557M  657M  170M 5351M|  18k   15k|   0   140k|   0  7.99 |4223  3356 |2.35 1.32 0.68|2.0   0   0|   0     0 |           | 11   31    0   32    0
May 19 17:56:47 ubuntu dstat.sh[65230]: 19-05 17:56:47| 46  19  33   0   0|1453M  761M  170M 5351M|  20k   16k|   0   904k|   0  43.0 |8062  9916 |2.49 1.37 0.70|3.0   0 299|   0     0 |           | 11   28    0   31    0
May 19 17:56:48 ubuntu dstat.sh[65230]: 19-05 17:56:48| 56   8  36   0   0|1563M  650M  170M 5351M|  10k 8456B|   0     0 |   0     0 |3548  1560 |2.49 1.37 0.70|1.0   0 1.0|   0     0 |           | 11   31    0   31    0
May 19 17:56:49 ubuntu dstat.sh[65230]: 19-05 17:56:49| 54   7  38   0   0|1542M  671M  170M 5351M|  27k   22k|   0   778k|   0  46.1 |7567  9680 |2.49 1.37 0.70|4.0   0  48|   0     0 |           | 11   28    0   34    0
May 19 17:56:50 ubuntu dstat.sh[65230]: 19-05 17:56:50| 58  19  22   0   0|1514M  699M  170M 5351M|4369B 1616B|   0   203k|   0  12.0 |4240  2588 |2.49 1.37 0.70|3.0   0 238|   0     0 |           | 11   28    0   34    0
May 19 17:56:51 ubuntu dstat.sh[65230]: 19-05 17:56:51| 48   6  46   0   0|1545M  668M  170M 5351M|  26k   23k|   0  2724k|   0   101 |6353  7343 |2.49 1.37 0.70|1.0 1.0 1.0|   0     0 |           | 11   31    0   34    0
May 19 17:56:52 ubuntu dstat.sh[65230]: 19-05 17:56:52| 59  14  27   0   0|1490M  723M  170M 5351M|9469B 5202B|   0  1961k|   0  61.3 |5369  4456 |2.53 1.39 0.71|3.0   0 112|   0     0 |           | 11   28    0   36    0
May 19 17:56:53 ubuntu dstat.sh[65230]: 19-05 17:56:53| 54   7  39   0   0|1549M  664M  170M 5351M|  20k   16k|   0   164k|   0  7.98 |4393  3583 |2.53 1.39 0.71|3.0   0   0|   0     0 |           | 11   31    0   36    0
May 19 17:56:54 ubuntu dstat.sh[65230]: 19-05 17:56:54| 55  21  23   0   0|1464M  748M  170M 5352M|  18k   12k|   0   509k|   0  47.1 |7741  9323 |2.53 1.39 0.71|5.0   0 423|   0     0 |           | 11   28    0   38    0
May 19 17:56:55 ubuntu dstat.sh[65230]: 19-05 17:56:55| 79  21   0   0   0|1610M  603M  170M 5352M|7309B 3586B|   0   216k|   0  17.0 |5511  4287 |2.53 1.39 0.71|6.0   0 365|   0     0 |           | 11   29    0   38    0
May 19 17:56:56 ubuntu dstat.sh[65230]: 19-05 17:56:56| 80  18   1   0   0|1733M  480M  170M 5352M|  27k   24k|   0  2016k|   0   183 |7034  7019 |2.53 1.39 0.71|6.0   0 323|   0     0 |           | 11   31    0   38    0
May 19 17:56:57 ubuntu dstat.sh[65230]: 19-05 17:56:57| 74  23   4   0   0|1673M  539M  170M 5352M|  41k   36k|   0   589k|   0  42.0 |8416    11k|2.97 1.50 0.75|6.0 3.0 448|   0     0 |           | 11   30    0   39    0
May 19 17:56:58 ubuntu dstat.sh[65230]: 19-05 17:56:58| 80  20   0   0   0|1636M  576M  170M 5352M|  10k 7103B|   0  1257k|   0  23.0 |5912  4981 |2.97 1.50 0.75|4.0   0 295|   0     0 |           | 11   29    0   39    0
May 19 17:56:59 ubuntu dstat.sh[65230]: 19-05 17:56:59| 80  10   9   0   0|1683M  529M  170M 5352M|  34k   31k|   0   124k|   0  7.99 |7119  8972 |2.97 1.50 0.75|3.0   0   0|   0     0 |           | 11   32    0   38    0
May 19 17:57:00 ubuntu dstat.sh[65230]: 19-05 17:57:00| 60  20  20   0   0|1513M  699M  170M 5352M|  31k   25k|   0   168k|   0  11.0 |7816    12k|2.97 1.50 0.75|3.0   0 443|   0     0 |           | 11   28    0   42    0
May 19 17:57:01 ubuntu dstat.sh[65230]: 19-05 17:57:01| 11  18  69   0   0|1470M  742M  170M 5352M|5572B 1697B|   0   139k|   0  9.96 |4635  3073 |2.97 1.50 0.75|2.0   0 261|   0     0 |           | 11   28    0   42    0
May 19 17:57:02 ubuntu dstat.sh[65230]: 19-05 17:57:02| 38  38  24   0   0|1452M  760M  170M 5352M|5243B 1627B|   0   149k|   0  17.1 |6037  5404 |3.05 1.54 0.77|6.0   0 818|   0     0 |           | 11   28    0   42    0
May 19 17:57:03 ubuntu dstat.sh[65230]: 19-05 17:57:03| 73  13  14   0   0|1579M  633M  170M 5352M|  17k   13k|   0  8180B|   0  2.00 |4996  3902 |3.05 1.54 0.77|3.0   0  85|   0     0 |           | 11   31    0   42    0
May 19 17:57:04 ubuntu dstat.sh[65230]: 19-05 17:57:04| 64  12  23   0   0|1480M  732M  170M 5353M|  26k   21k|   0   688k|   0  64.0 |6947    10k|3.05 1.54 0.77|6.0   0 139|   0     0 |           | 11   29    0   45    0
May 19 17:57:05 ubuntu dstat.sh[65230]: 19-05 17:57:05| 77  15   7   0   0|1564M  648M  170M 5353M|9589B 6273B|   0   276k|   0  23.0 |5138  3351 |3.05 1.54 0.77|3.0   0 129|   0     0 |           | 11   30    0   46    0
May 19 17:57:06 ubuntu dstat.sh[65230]: 19-05 17:57:06| 63   7  29   0   0|1587M  624M  170M 5353M|  36k   31k|   0   180k|   0  11.0 |8393    11k|3.05 1.54 0.77|2.0   0   0|   0     0 |           | 11   32    0   46    0
May 19 17:57:07 ubuntu dstat.sh[65230]: 19-05 17:57:07| 53   7  37   0   0|1580M  631M  170M 5353M|  43k   37k|   0   356k|   0  34.0 |  14k   21k|2.96 1.55 0.77|6.0   0  30|   0     0 |           | 11   30    0   46    0
May 19 17:57:08 ubuntu dstat.sh[65230]: 19-05 17:57:08| 81  16   3   0   0|1514M  697M  170M 5353M|7366B 4133B|   0   453k|   0  42.1 |5722  4568 |2.96 1.55 0.77|4.0   0  90|   0     0 |           | 11   28    0   46    0
May 19 17:57:09 ubuntu dstat.sh[65230]: 19-05 17:57:09| 65   9  26   0   0|1608M  603M  170M 5353M|  30k   27k|   0   180k|   0  10.0 |7075  8359 |2.96 1.55 0.77|4.0   0   0|   0     0 |           | 11   32    0   46    0
May 19 17:57:10 ubuntu dstat.sh[65230]: 19-05 17:57:10| 52   6  39   0   0|1608M  603M  170M 5354M|  43k   39k|   0   172k|   0  10.0 |  13k   20k|2.96 1.55 0.77|3.0   0   0|   0     0 |           | 11   31    0   47    0
May 19 17:57:11 ubuntu dstat.sh[65230]: 19-05 17:57:11| 71  20   8   0   0|1496M  714M  170M 5354M|  18k   14k|   0   156k|   0  9.00 |7127  7951 |2.96 1.55 0.77|4.0   0 263|   0     0 |           | 11   28    0   50    0
May 19 17:57:12 ubuntu dstat.sh[65230]: 19-05 17:57:12| 73  13  14   0   0|1593M  618M  170M 5354M|  23k   19k|   0   160k|   0  9.98 |6042    14k|3.05 1.59 0.79|3.0   0  36|   0     0 |           | 11   32    0   50    0
May 19 17:57:13 ubuntu dstat.sh[65230]: 19-05 17:57:13| 61   9  29   0   0|1551M  659M  170M 5354M|  38k   33k|   0   349k|   0  25.0 |  11k   17k|3.05 1.59 0.79|5.0   0  67|   0     0 |           | 11   29    1   52    0
May 19 17:57:14 ubuntu dstat.sh[65230]: 19-05 17:57:14| 84  15   1   0   0|1529M  681M  170M 5354M|7444B 3597B|   0   256k|   0  24.0 |5360  3411 |3.05 1.59 0.79|5.0   0  61|   0     0 |           | 11   28    0   52    0
May 19 17:57:15 ubuntu dstat.sh[65230]: 19-05 17:57:15| 66   7  27   0   0|1583M  627M  170M 5354M|  26k   23k|   0   357k|   0  39.1 |5678  5783 |3.05 1.59 0.79|4.0   0   0|   0     0 |           | 11   30    0   54    0
May 19 17:57:16 ubuntu dstat.sh[65230]: 19-05 17:57:16| 68  14  17   0   0|1586M  624M  170M 5354M|  31k   25k|   0   347k|   0  29.9 |7560    12k|3.05 1.59 0.79|5.0   0 121|   0     0 |           | 11   34    0   51    0
May 19 17:57:17 ubuntu dstat.sh[65230]: 19-05 17:57:17| 69  16  15   0   0|1548M  662M  170M 5354M|  22k   18k|   0   157k|   0  8.03 |6203  5997 |3.04 1.62 0.80|3.0   0 142|   0     0 |           | 11   34    0   53    0
May 19 17:57:18 ubuntu dstat.sh[65230]: 19-05 17:57:18| 70  13  17   0   0|1589M  620M  170M 5354M|  23k   18k|   0   216k|   0  5.00 |6950  7130 |3.04 1.62 0.80|4.0   0  86|   0     0 |           | 11   34    0   55    0
May 19 17:57:19 ubuntu dstat.sh[65230]: 19-05 17:57:19| 73  13  13   0   0|1553M  656M  170M 5354M|  18k   14k|   0  3893k|   0   178 |5981  5659 |3.04 1.62 0.80|3.0   0  70|   0     0 |           | 11   34    0   57    0
May 19 17:57:20 ubuntu dstat.sh[65230]: 19-05 17:57:20| 66   9  24   0   0|1606M  603M  170M 5355M|  30k   26k|   0   232k|   0  30.0 |6166  8650 |3.04 1.62 0.80|4.0   0   0|   0     0 |           | 11   34    0   57    0
May 19 17:57:21 ubuntu dstat.sh[65230]: 19-05 17:57:21| 59  18  23   0   0|1528M  682M  170M 5355M|8837B 5173B|   0   396k|   0  37.0 |5667  4911 |3.04 1.62 0.80|3.0   0 259|   0     0 |           | 11   32    0   59    0
May 19 17:57:22 ubuntu dstat.sh[65230]: 19-05 17:57:22| 52   7  40   0   0|1528M  681M  170M 5355M|  17k   14k|   0   184k|   0  8.98 |3831  2724 |3.04 1.64 0.82|3.0   0   0|   0     0 |           | 11   35    0   59    0
May 19 17:57:23 ubuntu dstat.sh[65230]: 19-05 17:57:23| 56  10  34   0   0|1523M  686M  170M 5355M|  24k   20k|   0   305k|   0  18.0 |6936  9783 |3.04 1.64 0.82|3.0   0  96|   0     0 |           | 11   32    0   62    0
May 19 17:57:24 ubuntu dstat.sh[65230]: 19-05 17:57:24| 59  13  28   0   0|1513M  696M  170M 5355M|7341B 3961B|   0   152k|   0  9.97 |4017  2022 |3.04 1.64 0.82|3.0   0  86|   0     0 |           | 11   33    0   60    0
May 19 17:57:25 ubuntu dstat.sh[65230]: 19-05 17:57:25| 51   6  41   0   0|1463M  746M  170M 5355M|  27k   24k|   0   269k|   0  18.0 |5766  7843 |3.04 1.64 0.82|5.0   0 4.0|   0     0 |           | 11   34    0   61    0
May 19 17:57:26 ubuntu dstat.sh[65230]: 19-05 17:57:26| 34  15  50   0   0|1415M  794M  170M 5355M|  12k 8436B|   0  2285k|   0   160 |5466  5461 |3.04 1.64 0.82|2.0   0 217|   0     0 |           | 11   32    0   63    0
May 19 17:57:27 ubuntu dstat.sh[65230]: 19-05 17:57:27| 38   5  57   0   0|1472M  737M  170M 5355M|  11k 8728B|   0   148k|   0  8.98 |2959  2062 |2.96 1.65 0.82|2.0   0   0|   0     0 |           | 11   34    0   63    0
May 19 17:57:28 ubuntu dstat.sh[65230]: 19-05 17:57:28| 37   7  55   0   0|1397M  812M  170M 5355M|  15k   12k|   0   936k|   0  82.3 |5095  6033 |2.96 1.65 0.82|2.0   0  34|   0     0 |           | 11   32    0   59    0
May 19 17:57:29 ubuntu dstat.sh[65230]: 19-05 17:57:29| 39  11  50   0   0|1458M  750M  170M 5355M|6230B 3587B|   0  1572k|   0  15.0 |3514  2123 |2.96 1.65 0.82|2.0   0 104|   0     0 |           | 11   33    0   59    0
May 19 17:57:30 ubuntu dstat.sh[65230]: 19-05 17:57:30| 33   6  59   0   0|1444M  764M  171M 5355M|  18k   14k|   0   292k|   0  28.0 |4512  4946 |2.96 1.65 0.82|3.0   0  60|   0     0 |           | 11   33    0   60    0
May 19 17:57:31 ubuntu dstat.sh[65230]: 19-05 17:57:31| 41   7  51   0   0|1509M  700M  171M 5355M|7883B 4094B|   0   243k|   0  23.0 |3293  2628 |2.96 1.65 0.82|2.0   0 6.0|   0     0 |           | 11   33    0   61    0
May 19 17:57:32 ubuntu dstat.sh[65230]: 19-05 17:57:32| 35   5  60   0   0|1506M  703M  171M 5356M|  21k   17k|   0   140k|   0  8.00 |4308  4660 |2.72 1.62 0.82|2.0   0   0|   0     0 |           | 11   34    0   60    0
