May 05 20:45:09 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 05 20:45:09 ubuntu dstat.sh[65001]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 05 20:45:09 ubuntu dstat.sh[65001]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 05 20:45:33 ubuntu dstat.sh[65001]: 05-05 20:45:33| 20   7  71   1   0|1302M  918M  170M 5345M|3519B 1080B|   0  2504k|   0   232 |4200  5317 |1.60 1.12 0.62|1.0   0  43|   0     0 |           | 11    4    1   16    0
May 05 20:45:34 ubuntu dstat.sh[65001]: 05-05 20:45:34| 23   3  73   0   0|1350M  870M  171M 5345M|3672B  972B| 144k    0 |7.00     0 |1740  1133 |1.60 1.12 0.62|1.0   0   0|   0     0 |           | 11    4    1   16    0
May 05 20:45:35 ubuntu dstat.sh[65001]: 05-05 20:45:35| 19   3  78   0   0|1358M  861M  171M 5345M|8144B 5741B| 268k  988k|66.0  20.0 |2290  2395 |1.60 1.12 0.62|  0   0 1.0|   0     0 |           | 11   17    1   16    0
May 05 20:45:36 ubuntu dstat.sh[65001]: 05-05 20:45:36| 19   7  72   1   0|1339M  880M  171M 5345M|8535B 4845B|   0    37M|   0   363 |3264  3121 |1.55 1.12 0.63|1.0   0  45|   0     0 |           | 11   28    1   17    0
May 05 20:45:37 ubuntu dstat.sh[65001]: 05-05 20:45:37| 19   4  77   0   0|1345M  874M  171M 5345M|8067B 5226B|   0   316k|   0  62.0 |1829  1383 |1.55 1.12 0.63|1.0   0 1.0|   0     0 |           | 11   29    1   16    0
May 05 20:45:38 ubuntu dstat.sh[65001]: 05-05 20:45:38| 23  14  62   0   0|1341M  877M  171M 5345M|6797B 3854B|   0  2961k|   0  24.0 |4519    13k|1.55 1.12 0.63|3.0   0 192|   0     0 |           | 11   28    1   18    0
May 05 20:45:39 ubuntu dstat.sh[65001]: 05-05 20:45:39| 41   8  50   0   0|1424M  795M  171M 5345M|5582B 2984B|   0  4101B|   0  1.00 |2797  1385 |1.55 1.12 0.63|1.0   0   0|   0     0 |           | 11   29    1   18    0
May 05 20:45:40 ubuntu dstat.sh[65001]: 05-05 20:45:40| 32   4  62   0   0|1434M  785M  171M 5346M|  19k   16k|   0   180k|   0  7.00 |5314  7055 |1.55 1.12 0.63|3.0   0   0|   0     0 |           | 11   30    1   18    0
May 05 20:45:41 ubuntu dstat.sh[65001]: 05-05 20:45:41| 53  25  22   0   0|1445M  774M  171M 5346M|5476B 2434B|   0  2407k|   0  48.1 |5658  5110 |1.91 1.20 0.66|6.0   0 554|   0     0 |           | 11   28    1   17    0
May 05 20:45:42 ubuntu dstat.sh[65001]: 05-05 20:45:42| 82  16   0   0   0|1656M  563M  171M 5346M|  13k   11k|   0  1325k|   0   128 |5370  3502 |1.91 1.20 0.66|5.0   0  27|   0     0 |           | 11   31    1   17    0
May 05 20:45:43 ubuntu dstat.sh[65001]: 05-05 20:45:43| 78  11  11   0   0|1723M  495M  171M 5346M|  32k   29k|   0   196k|   0  23.1 |8032    11k|1.91 1.20 0.66|6.0   0   0|   0     0 |           | 11   32    1   19    0
May 05 20:45:44 ubuntu dstat.sh[65001]: 05-05 20:45:44| 53  15  31   0   0|1531M  687M  171M 5346M|  11k 7900B|   0   526k|   0  50.8 |5418  6239 |1.91 1.20 0.66|1.0   0 309|   0     0 |           | 11   28    1   23    0
May 05 20:45:45 ubuntu dstat.sh[65001]: 05-05 20:45:45| 19   3  77   0   0|1532M  686M  171M 5346M|7425B 4926B|   0   416k|   0  10.0 |1924  1727 |1.91 1.20 0.66|1.0   0   0|   0     0 |           | 11   29    1   23    0
May 05 20:45:46 ubuntu dstat.sh[65001]: 05-05 20:45:46| 17   7  75   0   0|1412M  807M  171M 5346M|7265B 4254B|   0    50M|   0   287 |3895  4109 |1.84 1.20 0.66|1.0   0  68|   0     0 |           | 11   28    1   24    0
May 05 20:45:47 ubuntu dstat.sh[65001]: 05-05 20:45:47| 22   4  73   0   0|1438M  780M  171M 5346M|4076B 1254B|   0   954k|   0  7.99 |1878  1325 |1.84 1.20 0.66|  0   0 1.0|   0     0 |           | 11   28    2   24    0
May 05 20:45:48 ubuntu dstat.sh[65001]: 05-05 20:45:48| 17   2  79   0   0|1425M  793M  171M 5346M|  11k 7857B|   0   300k|   0  31.9 |2844  3353 |1.84 1.20 0.66|1.0   0   0|   0     0 |           | 11   28    1   25    0
May 05 20:45:49 ubuntu dstat.sh[65001]: 05-05 20:45:49|  8  22  68   0   0|1393M  825M  171M 5346M|3823B 1081B|   0  1281k|   0  70.0 |5196  3546 |1.84 1.20 0.66|2.0   0 297|   0     0 |           | 11   28    1   25    0
May 05 20:45:50 ubuntu dstat.sh[65001]: 05-05 20:45:50| 14  29  56   0   0|1400M  818M  171M 5346M|3830B 1083B|   0   156k|   0  17.0 |5830  4391 |1.84 1.20 0.66|5.0   0 518|   0     0 |           | 11   28    1   25    0
May 05 20:45:51 ubuntu dstat.sh[65001]: 05-05 20:45:51| 78  22   0   0   0|1571M  647M  171M 5346M|3449B  972B|   0    12M|   0  59.0 |5068  3018 |2.09 1.26 0.68|6.0   0 224|   0     0 |           | 11   28    1   25    0
May 05 20:45:52 ubuntu dstat.sh[65001]: 05-05 20:45:52| 79  10  11   0   0|1658M  560M  171M 5346M|  35k   32k|   0    24M|   0  82.9 |6380  8506 |2.09 1.26 0.68|4.0   0   0|   0     0 |           | 11   33    1   25    0
May 05 20:45:53 ubuntu dstat.sh[65001]: 05-05 20:45:53| 73  17   9   0   0|1478M  739M  171M 5346M|  22k   18k|   0   731k|   0  83.8 |8856    12k|2.09 1.26 0.68|9.0   0 260|   0     0 |           | 11   28    1   26    0
May 05 20:45:54 ubuntu dstat.sh[65001]: 05-05 20:45:54| 84  17   0   0   0|1635M  582M  171M 5346M|7808B 5048B|   0  3527k|   0   188 |5451  4029 |2.09 1.26 0.68|6.0   0  49|   0     0 |           | 11   29    1   26    0
May 05 20:45:55 ubuntu dstat.sh[65001]: 05-05 20:45:55| 81  10   7   0   0|1747M  471M  171M 5347M|  33k   31k|   0   179k|   0  6.97 |6916  8513 |2.09 1.26 0.68|4.0   0   0|   0     0 |           | 11   34    1   26    0
May 05 20:45:56 ubuntu dstat.sh[65001]: 05-05 20:45:56| 74  15  10   0   0|1546M  671M  171M 5347M|  34k   28k|   0   626k|   0  37.1 |7820    14k|2.32 1.32 0.71|4.0   0 248|   0     0 |           | 11   28    1   31    0
May 05 20:45:57 ubuntu dstat.sh[65001]: 05-05 20:45:57| 40   9  50   0   0|1548M  669M  171M 5347M|7118B 3039B|   0  8117k|   0   462 |3263  1888 |2.32 1.32 0.71|1.0   0  52|   0     0 |           | 11   29    1   31    0
May 05 20:45:58 ubuntu dstat.sh[65001]: 05-05 20:45:58| 33   4  61   0   0|1534M  683M  171M 5347M|  22k   17k|   0   284k|   0  22.0 |4675  6581 |2.32 1.32 0.71|3.0   0   0|   0     0 |           | 11   28    1   33    0
May 05 20:45:59 ubuntu dstat.sh[65001]: 05-05 20:45:59| 38  24  37   0   0|1414M  803M  171M 5347M|4471B  975B|   0   169k|   0  16.0 |5121  3693 |2.32 1.32 0.71|4.0   0 379|   0     0 |           | 11   28    1   33    0
May 05 20:46:00 ubuntu dstat.sh[65001]: 05-05 20:46:00| 55   8  37   0   0|1520M  697M  171M 5347M|  14k   12k|   0   184k|   0  7.00 |3957  2683 |2.32 1.32 0.71|3.0   0   0|   0     0 |           | 11   31    1   33    0
May 05 20:46:01 ubuntu dstat.sh[65001]: 05-05 20:46:01| 52  10  37   0   0|1446M  771M  171M 5347M|  23k   17k|   0   880k|   0  68.0 |7659    10k|2.38 1.35 0.72|4.0   0  87|   0     0 |           | 11   28    1   29    0
May 05 20:46:02 ubuntu dstat.sh[65001]: 05-05 20:46:02| 75  20   5   0   0|1546M  671M  171M 5347M|5779B 3046B|   0   228k|   0  12.0 |4917  2540 |2.38 1.35 0.72|4.0   0 171|   0     0 |           | 11   29    1   29    0
May 05 20:46:03 ubuntu dstat.sh[65001]: 05-05 20:46:03| 61   8  30   0   0|1585M  632M  171M 5347M|  35k   31k|   0   716k|   0  23.0 |7696    11k|2.38 1.35 0.72|5.0   0   0|   0     0 |           | 11   31    1   30    0
May 05 20:46:04 ubuntu dstat.sh[65001]: 05-05 20:46:04| 56  20  22   0   0|1488M  729M  171M 5347M|  12k 8287B|   0   391k|   0  34.9 |6515  6665 |2.38 1.35 0.72|4.0   0 323|   0     0 |           | 11   28    1   32    0
May 05 20:46:05 ubuntu dstat.sh[65001]: 05-05 20:46:05| 56   7  36   0   0|1551M  665M  171M 5347M|  15k   13k|   0   184k|   0  8.01 |4182  2744 |2.38 1.35 0.72|3.0   0   0|   0     0 |           | 11   31    1   29    0
May 05 20:46:06 ubuntu dstat.sh[65001]: 05-05 20:46:06| 49  14  37   0   0|1486M  730M  171M 5348M|  22k   18k|   0   356k|   0  38.0 |8098    10k|2.35 1.36 0.73|3.0   0 215|   0     0 |           | 11   28    1   31    0
May 05 20:46:07 ubuntu dstat.sh[65001]: 05-05 20:46:07| 63  13  24   0   0|1520M  696M  171M 5348M|3756B 1195B|   0   671k|   0  15.0 |4086  1998 |2.35 1.36 0.73|4.0   0  86|   0     0 |           | 11   28    1   31    0
May 05 20:46:08 ubuntu dstat.sh[65001]: 05-05 20:46:08| 46   5  48   0   0|1554M  662M  171M 5348M|  27k   24k|   0   208k|   0  11.0 |5715  7459 |2.35 1.36 0.73|3.0   0   0|   0     0 |           | 11   31    1   31    0
May 05 20:46:09 ubuntu dstat.sh[65001]: 05-05 20:46:09| 55  20  25   0   0|1465M  751M  171M 5348M|8895B 5621B|   0  1047k|   0  73.2 |5611  5031 |2.35 1.36 0.73|3.0   0 288|   0     0 |           | 11   28    1   34    0
May 05 20:46:10 ubuntu dstat.sh[65001]: 05-05 20:46:10| 54   7  38   0   0|1538M  678M  171M 5348M|  16k   13k|   0   136k|   0  7.99 |4183  3293 |2.35 1.36 0.73|3.0   0   0|   0     0 |           | 11   31    1   34    0
May 05 20:46:11 ubuntu dstat.sh[65001]: 05-05 20:46:11| 53  12  34   0   0|1463M  753M  171M 5348M|  17k   14k|   0   248k|   0  27.0 |6837  8259 |2.64 1.44 0.75|3.0   0 112|   0     0 |           | 11   28    1   36    0
May 05 20:46:12 ubuntu dstat.sh[65001]: 05-05 20:46:12| 59   9  32   0   0|1557M  659M  171M 5348M|9568B 7016B|   0  2357k|   0   113 |3742  1935 |2.64 1.44 0.75|1.0   0   0|   0     0 |           | 11   31    1   36    0
May 05 20:46:13 ubuntu dstat.sh[65001]: 05-05 20:46:13| 51   9  39   0   0|1540M  676M  171M 5348M|  24k   20k|   0   397k|   0  38.1 |7178  9284 |2.64 1.44 0.75|4.0   0  81|   0     0 |           | 11   28    1   38    0
May 05 20:46:14 ubuntu dstat.sh[65001]: 05-05 20:46:14| 64  31   5   0   0|1499M  717M  171M 5348M|4842B 1080B|   0   240k|   0  24.0 |5819  4782 |2.64 1.44 0.75|7.0   0 527|   0     0 |           | 11   28    1   38    0
May 05 20:46:15 ubuntu dstat.sh[65001]: 05-05 20:46:15| 78  21   0   0   0|1689M  526M  171M 5348M|  15k   12k|   0   187k|   0  9.96 |5657  4658 |2.64 1.44 0.75|7.0   0 371|   0     0 |           | 11   32    1   38    0
May 05 20:46:16 ubuntu dstat.sh[65001]: 05-05 20:46:16| 78  19   2   0   0|1727M  488M  171M 5349M|  43k   38k|   0  1075k|   0  73.2 |8925    11k|2.83 1.50 0.78| 10   0 347|   0     0 |           | 11   31    1   38    0
May 05 20:46:17 ubuntu dstat.sh[65001]: 05-05 20:46:17| 74  25   1   0   0|1649M  566M  171M 5349M|  20k   16k|   0   492k|   0  35.0 |7008  7535 |2.83 1.50 0.78|6.0   0 465|   0     0 |           | 11   28    1   39    0
May 05 20:46:18 ubuntu dstat.sh[65001]: 05-05 20:46:18| 82  13   4   0   0|1640M  575M  171M 5349M|  13k   11k|   0   140k|   0  7.98 |5228  3132 |2.83 1.50 0.78|3.0   0  70|   0     0 |           | 11   32    1   37    0
May 05 20:46:19 ubuntu dstat.sh[65001]: 05-05 20:46:19| 72   9  19   0   0|1676M  539M  171M 5349M|  41k   36k|   0     0 |   0     0 |9171    14k|2.83 1.50 0.78|4.0   0   0|   0     0 |           | 11   32    1   38    0
May 05 20:46:20 ubuntu dstat.sh[65001]: 05-05 20:46:20| 46  26  27   0   0|1438M  776M  171M 5349M|  16k   12k|   0    20k|   0  4.99 |7459  8637 |2.83 1.50 0.78|1.0   0 592|   0     0 |           | 11   28    1   42    0
May 05 20:46:21 ubuntu dstat.sh[65001]: 05-05 20:46:21| 20  32  47   0   0|1434M  781M  171M 5349M|4450B 1083B|   0    44k|   0  11.0 |6048  4719 |2.76 1.51 0.78|5.0   0 601|   0     0 |           | 11   28    1   42    0
May 05 20:46:22 ubuntu dstat.sh[65001]: 05-05 20:46:22| 70  24   6   0   0|1536M  679M  171M 5349M|9138B 6449B|   0    44k|   0  4.00 |5101  4022 |2.76 1.51 0.78|3.0   0 409|   0     0 |           | 11   30    1   42    0
May 05 20:46:23 ubuntu dstat.sh[65001]: 05-05 20:46:23| 65  10  24   0   0|1583M  631M  171M 5349M|  26k   23k|   0   579k|   0  49.9 |6466  8434 |2.76 1.51 0.78|3.0   0  67|   0     0 |           | 11   30    1   44    0
May 05 20:46:24 ubuntu dstat.sh[65001]: 05-05 20:46:24| 73  19   8   0   0|1513M  701M  171M 5349M|9895B 6516B|   0   393k|   0  40.1 |5801  5822 |2.76 1.51 0.78|4.0   0 201|   0     0 |           | 11   28    1   46    0
May 05 20:46:25 ubuntu dstat.sh[65001]: 05-05 20:46:25| 70   9  20   0   0|1585M  629M  171M 5349M|  24k   22k|   0   231k|   0  11.9 |5503  5581 |2.76 1.51 0.78|3.0   0   0|   0     0 |           | 11   32    1   46    0
May 05 20:46:26 ubuntu dstat.sh[65001]: 05-05 20:46:26| 56   6  37   0   0|1586M  628M  171M 5350M|  38k   33k|   0  1355k|   0  25.0 |  13k   19k|2.70 1.52 0.79|3.0   0   0|   0     0 |           | 11   31    1   46    0
May 05 20:46:27 ubuntu dstat.sh[65001]: 05-05 20:46:27| 70  15  14   0   0|1511M  702M  171M 5350M|  23k   19k|   0   844k|   0  88.0 |9450    12k|2.70 1.52 0.79|4.0   0 121|   0     0 |           | 11   28    1   46    0
May 05 20:46:28 ubuntu dstat.sh[65001]: 05-05 20:46:28| 74  10  16   0   0|1607M  607M  171M 5350M|  18k   15k|   0  2859k|   0   117 |4964  4356 |2.70 1.52 0.79|4.0   0   0|   0     0 |           | 11   31    1   46    0
May 05 20:46:29 ubuntu dstat.sh[65001]: 05-05 20:46:29| 60   7  32   0   0|1612M  601M  171M 5350M|  40k   36k|   0   224k|   0  13.0 |  10k   16k|2.70 1.52 0.79|3.0   0 2.0|   0     0 |           | 11   31    1   47    0
May 05 20:46:30 ubuntu dstat.sh[65001]: 05-05 20:46:30| 65  15  19   0   0|1502M  711M  171M 5350M|  32k   27k|   0   188k|   0  9.00 |  10k   14k|2.70 1.52 0.79|6.0   0 194|   0     0 |           | 11   28    1   49    0
May 05 20:46:31 ubuntu dstat.sh[65001]: 05-05 20:46:31| 77  14   8   0   0|1551M  663M  171M 5350M|  12k 8812B|   0   156k|   0  9.99 |5126  3470 |2.81 1.56 0.81|4.0   0  66|   0     0 |           | 11   30    1   49    0
May 05 20:46:32 ubuntu dstat.sh[65001]: 05-05 20:46:32| 62   7  31   0   0|1581M  632M  171M 5351M|  40k   35k|   0   248k|   0  12.0 |9078    14k|2.81 1.56 0.81|5.0   0   0|   0     0 |           | 11   31    1   50    0
May 05 20:46:33 ubuntu dstat.sh[65001]: 05-05 20:46:33| 76  16   8   0   0|1510M  703M  171M 5351M|  13k   10k|   0   376k|   0  36.0 |6561  7399 |2.81 1.56 0.81|4.0   0 128|   0     0 |           | 11   28    1   51    0
May 05 20:46:34 ubuntu dstat.sh[65001]: 05-05 20:46:34| 72   9  18   0   0|1575M  638M  171M 5351M|  18k   17k|   0   395k|   0  50.9 |4747  4043 |2.81 1.56 0.81|3.0   0   0|   0     0 |           | 11   31    1   49    1
May 05 20:46:35 ubuntu dstat.sh[65001]: 05-05 20:46:35| 67  13  19   0   0|1559M  653M  171M 5351M|  28k   25k|   0   397k|   0  37.1 |7763    12k|2.81 1.56 0.81|5.0   0 121|   0     0 |           | 11   32    1   51    0
May 05 20:46:36 ubuntu dstat.sh[65001]: 05-05 20:46:36| 71  13  15   0   0|1566M  647M  171M 5351M|  22k   19k|   0   196k|   0  15.0 |6448  7244 |2.90 1.60 0.83|4.0   0 142|   0     0 |           | 11   34    1   53    0
May 05 20:46:37 ubuntu dstat.sh[65001]: 05-05 20:46:37| 75  12  12   0   0|1519M  693M  171M 5351M|  20k   17k|   0   156k|   0  9.99 |6314  6975 |2.90 1.60 0.83|5.0   0  84|   0     0 |           | 11   33    1   55    0
May 05 20:46:38 ubuntu dstat.sh[65001]: 05-05 20:46:38| 75  13  11   0   0|1583M  630M  171M 5351M|  16k   14k|   0   308k|   0  9.99 |6290    15k|2.90 1.60 0.83|3.0   0  73|   0     0 |           | 11   34    1   55    0
May 05 20:46:39 ubuntu dstat.sh[65001]: 05-05 20:46:39| 71  11  18   0   0|1569M  643M  171M 5351M|  21k   19k|   0   120k|   0  15.0 |6186  7271 |2.90 1.60 0.83|2.0   0  34|   0     0 |           | 11   35    1   56    0
May 05 20:46:40 ubuntu dstat.sh[65001]: 05-05 20:46:40| 60  14  25   0   0|1512M  700M  171M 5351M|  18k   14k|   0   445k|   0  39.1 |5721  5885 |2.90 1.60 0.83|4.0   0 170|   0     0 |           | 11   33    1   59    0
May 05 20:46:41 ubuntu dstat.sh[65001]: 05-05 20:46:41| 55  13  32   0   0|1532M  680M  171M 5351M|  10k 7907B|   0   232k|   0  20.0 |4429  3221 |2.91 1.62 0.84|2.0   0  88|   0     0 |           | 11   33    1   60    0
May 05 20:46:42 ubuntu dstat.sh[65001]: 05-05 20:46:42| 50  11  38   0   0|1524M  688M  171M 5352M|  22k   18k|   0   997k|   0  17.0 |5742  7227 |2.91 1.62 0.84|3.0   0  96|   0     0 |           | 11   34    1   59    0
May 05 20:46:43 ubuntu dstat.sh[65001]: 05-05 20:46:43| 57  11  31   0   0|1472M  740M  171M 5352M|  14k   11k|   0   208k|   0  12.0 |4661  5509 |2.91 1.62 0.84|2.0   0  86|   0     0 |           | 11   33    1   61    0
May 05 20:46:44 ubuntu dstat.sh[65001]: 05-05 20:46:44| 57   7  35   0   0|1570M  642M  171M 5352M|  16k   12k|   0   252k|   0  18.0 |3933  4532 |2.91 1.62 0.84|3.0   0   0|   0     0 |           | 11   33    1   62    0
May 05 20:46:45 ubuntu dstat.sh[65001]: 05-05 20:46:45| 35   9  55   0   0|1514M  698M  171M 5352M|  20k   18k|   0   328k|   0  25.0 |6965  8601 |2.91 1.62 0.84|1.0   0 125|   0     0 |           | 11   33    1   63    0
May 05 20:46:46 ubuntu dstat.sh[65001]: 05-05 20:46:46| 38  10  51   0   0|1437M  774M  171M 5352M|5687B 2357B|   0   236k|   0  21.0 |4049  3116 |2.84 1.63 0.84|2.0   0  96|   0     0 |           | 11   32    1   57    0
May 05 20:46:47 ubuntu dstat.sh[65001]: 05-05 20:46:47| 37   5  58   0   0|1477M  734M  171M 5352M|  17k   14k|   0   148k|   0  10.0 |4008  4001 |2.84 1.63 0.84|2.0   0 1.0|   0     0 |           | 11   33    1   58    0
May 05 20:46:48 ubuntu dstat.sh[65001]: 05-05 20:46:48| 37  11  52   0   0|1483M  728M  171M 5352M|7757B 5256B|   0   257k|   0  19.1 |4399  4090 |2.84 1.63 0.84|2.0   0 138|   0     0 |           | 11   32    1   59    0
May 05 20:46:49 ubuntu dstat.sh[65001]: 05-05 20:46:49| 37   5  56   0   0|1524M  688M  171M 5352M|9739B 7457B|   0   312k|   0  25.0 |3010  2436 |2.84 1.63 0.84|4.0   0   0|   0     0 |           | 11   32    1   59    1
May 05 20:46:50 ubuntu dstat.sh[65001]: 05-05 20:46:50| 34   8  57   1   0|1500M  711M  171M 5352M|  13k   11k|   0  2181k|   0   138 |4483  4999 |2.84 1.63 0.84|2.0   0  60|   0     0 |           | 11   33    1   59    0
May 05 20:46:51 ubuntu dstat.sh[65001]: 05-05 20:46:51| 40   6  53   0   0|1463M  748M  171M 5352M|9465B 6927B|   0   192k|   0  20.0 |3283  2652 |2.77 1.64 0.85|3.0   0 5.0|   0     0 |           | 11   33    1   60    0
May 05 20:46:52 ubuntu dstat.sh[65001]: 05-05 20:46:52| 37   6  57   0   0|1452M  759M  171M 5352M|  16k   13k|   0   112k|   0  8.01 |4353  4843 |2.77 1.64 0.85|3.0   0  43|   0     0 |           | 11   33    1   61    0
